tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
tāu-á-tuann,豆仔單,16,tāu-á-toaⁿ,tau7a2tuann1,tau7a2toann1,tauatuann,tauatoann,tat,tat,True
tāu-á-tiám,豆仔點,16,tāu-á-tiám,tau7a2tiam2,tau7a2tiam2,tauatiam,tauatiam,tat,tat,True
tāu-kuann-tshù,豆干厝,16,tāu-koaⁿ-chhù,tau7kuann1tshu3,tau7koann1chhu3,taukuanntshu,taukoannchhu,tkt,tkc,True
tāu-iû-ko,豆油膏,16,tāu-iû-ko,tau7iu5ko1,tau7iu5ko1,tauiuko,tauiuko,tik,tik,True
tāu-hū-keh,豆腐格,16,tāu-hū-keh,tau7hu7keh4,tau7hu7keh4,tauhukeh,tauhukeh,thk,thk,True
tāu-ngeh-ióng,豆莢蛹,16,tāu-ngeh-ióng,tau7ngeh4iong2,tau7ngeh4iong2,taungehiong,taungehiong,tni,tni,True
tāu-tshài-gê,豆菜芽,16,tāu-chhài-gê,tau7tshai3ge5,tau7chhai3ge5,tautshaige,tauchhaige,ttg,tcg,True
sīnn-tshài-thâu,豉菜頭,16,sīⁿ-chhài-thâu,sinn7tshai3thau5,sinn7chhai3thau5,sinntshaithau,sinnchhaithau,stt,sct,True
uán-tāu-tshng,豌豆瘡,16,oán-tāu-chhng,uan2tau7tshng1,oan2tau7chhng1,uantautshng,oantauchhng,utt,otc,True
tshiūnn-phīnn-ôo,象鼻湖,16,chhiūⁿ-phīⁿ-ô͘,tshiunn7phinn7oo5,chhiunn7phinn7oo5,tshiunnphinnoo,chhiunnphinnoo,tpo,cpo,True
ti-á-tshí,豬仔鼠,16,ti-á-chhí,ti1a2tshi2,ti1a2chhi2,tiatshi,tiachhi,tat,tac,True
tu-á-tshú,豬仔鼠,16,tu-á-chhú,tu1a2tshu2,tu1a2chhu2,tuatshu,tuachhu,tat,tac,True
ti-pat-kài,豬八戒,16,ti-pat-kài,ti1pat4kai3,ti1pat4kai3,tipatkai,tipatkai,tpk,tpk,True
ti-iau-kuài,豬妖怪,16,ti-iau-koài,ti1iau1kuai3,ti1iau1koai3,tiiaukuai,tiiaukoai,tik,tik,True
ti-bó-kàu,豬母教,16,ti-bó-kàu,ti1bo2kau3,ti1bo2kau3,tibokau,tibokau,tbk,tbk,True
ti-bú-kàu,豬母教,16,ti-bú-kàu,ti1bu2kau3,ti1bu2kau3,tibukau,tibukau,tbk,tbk,True
ti-iû-láu,豬油粩,16,ti-iû-láu,ti1iu5lau2,ti1iu5lau2,tiiulau,tiiulau,til,til,True
ti-hueh-kué,豬血稞,16,ti-hoeh-kóe,ti1hueh4kue2,ti1hoeh4koe2,tihuehkue,tihoehkoe,thk,thk,True
ti-hueh-kué,豬血粿,16,ti-hoeh-kóe,ti1hueh4kue2,ti1hoeh4koe2,tihuehkue,tihoehkoe,thk,thk,True
ti-kha-pau,豬跤包,16,ti-kha-pau,ti1kha1pau1,ti1kha1pau1,tikhapau,tikhapau,tkp,tkp,True
ti-kha-pn̄g,豬跤飯,16,ti-kha-pn̄g,ti1kha1png7,ti1kha1png7,tikhapng,tikhapng,tkp,tkp,True
ti-thâu-hông,豬頭癀,16,ti-thâu-hông,ti1thau5hong5,ti1thau5hong5,tithauhong,tithauhong,tth,tth,True
ti-thâu-tn̂g,豬頭腸,16,ti-thâu-tn̂g,ti1thau5tng5,ti1thau5tng5,tithautng,tithautng,ttt,ttt,True
tu-thâu-tn̂g,豬頭腸,16,tu-thâu-tn̂g,tu1thau5tng5,tu1thau5tng5,tuthautng,tuthautng,ttt,ttt,True
niau-á-lôo,貓仔奴,16,niau-á-lô͘,niau1a2loo5,niau1a2loo5,niaualoo,niaualoo,nal,nal,True
niau-á-pang,貓仔枋,16,niau-á-pang,niau1a2pang1,niau1a2pang1,niauapang,niauapang,nap,nap,True
niau-á-king,貓仔間,16,niau-á-keng,niau1a2king1,niau1a2keng1,niauaking,niauakeng,nak,nak,True
niau-suá-siū,貓徙岫,16,niau-sóa-siū,niau1sua2siu7,niau1soa2siu7,niausuasiu,niausoasiu,nss,nss,True
niau-kè-á,貓架仔,16,niau-kè-á,niau1ke3a2,niau1ke3a2,niaukea,niaukea,nka,nka,True
bâu-lô-khue,貓羅溪,16,bâu-lô-khoe,bau5lo5khue1,bau5lo5khoe1,baulokhue,baulokhoe,blk,blk,True
niau-láu-tuā,貓老大,16,niau-láu-tōa,niau1lau2tua7,niau1lau2toa7,niaulautua,niaulautoa,nlt,nlt,True
bâ-bū-kng,貓霧光,16,bâ-bū-kng,ba5bu7kng1,ba5bu7kng1,babukng,babukng,bbk,bbk,True
bâ-bū-sak,貓霧捒,16,bâ-bū-sak,ba5bu7sak4,ba5bu7sak4,babusak,babusak,bbs,bbs,True
niau-bé-tsùn,貓馬俊,16,niau-bé-chùn,niau1be2tsun3,niau1be2chun3,niaubetsun,niaubechun,nbt,nbc,True
pīn-tuānn-pau,貧惰包,16,pīn-tōaⁿ-pau,pin7tuann7pau1,pin7toann7pau1,pintuannpau,pintoannpau,ptp,ptp,True
pîn-tuānn-kut,貧惰骨,16,pîn-tōaⁿ-kut,pin5tuann7kut4,pin5toann7kut4,pintuannkut,pintoannkut,ptk,ptk,True
pîn-bîn-khut,貧民窟,16,pîn-bîn-khut,pin5bin5khut4,pin5bin5khut4,pinbinkhut,pinbinkhut,pbk,pbk,True
huè-kuī-tshù,貨櫃厝,16,hòe-kūi-chhù,hue3kui7tshu3,hoe3kui7chhu3,huekuitshu,hoekuichhu,hkt,hkc,True
tham-tshin-tshi,貪嗔癡,16,tham-chhin-chhi,tham1tshin1tshi1,tham1chhin1chhi1,thamtshintshi,thamchhinchhi,ttt,tcc,True
kǹg-hīnn-á,貫耳仔,16,kǹg-hīⁿ-á,kng3hinn7a2,kng3hinn7a2,knghinna,knghinna,kha,kha,True
thú-tsuí-tî,貯水池,16,thú-chúi-tî,thu2tsui2ti5,thu2chui2ti5,thutsuiti,thuchuiti,ttt,tct,True
kuì-sam-sam,貴參參,16,kùi-sam-sam,kui3sam1sam1,kui3sam1sam1,kuisamsam,kuisamsam,kss,kss,True
kuì-som-som,貴參參,16,kùi-som-som,kui3som1som1,kui3som1som1,kuisomsom,kuisomsom,kss,kss,True
kuì-hū-lâng,貴婦人,16,kùi-hū-lâng,kui3hu7lang5,kui3hu7lang5,kuihulang,kuihulang,khl,khl,True
kuì-tsiu-síng,貴州省,16,kùi-chiu-séng,kui3tsiu1sing2,kui3chiu1seng2,kuitsiusing,kuichiuseng,kts,kcs,True
bé-tshia-phiò,買車票,16,bé-chhia-phiò,be2tshia1phio3,be2chhia1phio3,betshiaphio,bechhiaphio,btp,bcp,True
tài-tshiat-á,貸切仔,16,tài-chhiat-á,tai3tshiat4a2,tai3chhiat4a2,taitshiata,taichhiata,tta,tca,True
tah-sim-á,貼心仔,16,tah-sim-á,tah4sim1a2,tah4sim1a2,tahsima,tahsima,tsa,tsa,True
tah-ba̍k-kiànn,貼目鏡,16,tah-ba̍k-kiàⁿ,tah4bak8kiann3,tah4bak8kiann3,tahbakkiann,tahbakkiann,tbk,tbk,True
thiap-tshìn-thâu,貼秤頭,16,thiap-chhìn-thâu,thiap4tshin3thau5,thiap4chhin3thau5,thiaptshinthau,thiapchhinthau,ttt,tct,True
tah-ko-io̍h,貼膏藥,16,tah-ko-io̍h,tah4ko1ioh8,tah4ko1ioh8,tahkoioh,tahkoioh,tki,tki,True
tsu-liāu-khòo,資料庫,16,chu-liāu-khò͘,tsu1liau7khoo3,chu1liau7khoo3,tsuliaukhoo,chuliaukhoo,tlk,clk,True
tsu-tsìn-tóng,資進黨,16,chu-chìn-tóng,tsu1tsin3tong2,chu1chin3tong2,tsutsintong,chuchintong,ttt,cct,True
tsha̍t-á-pó,賊仔保,16,chha̍t-á-pó,tshat8a2po2,chhat8a2po2,tshatapo,chhatapo,tap,cap,True
tsha̍t-á-huè,賊仔貨,16,chha̍t-á-hòe,tshat8a2hue3,chhat8a2hoe3,tshatahue,chhatahoe,tah,cah,True
tsha̍t-tsha̍t-ngia̍uh,賊賊蟯,16,chha̍t-chha̍t-ngia̍uh,tshat8tshat8ngiauh8,chhat8chhat8ngiauh8,tshattshatngiauh,chhatchhatngiauh,ttn,ccn,True
buē-sin-bûn,賣新聞,16,bōe-sin-bûn,bue7sin1bun5,boe7sin1bun5,buesinbun,boesinbun,bsb,bsb,True
bē-sin-bûn,賣新聞,16,bē-sin-bûn,be7sin1bun5,be7sin1bun5,besinbun,besinbun,bsb,bsb,True
bē-phiò-ki,賣票機,16,bē-phiò-ki,be7phio3ki1,be7phio3ki1,bephioki,bephioki,bpk,bpk,True
buē-buē-khì,賣袂去,16,bōe-bōe-khì,bue7bue7khi3,boe7boe7khi3,buebuekhi,boeboekhi,bbk,bbk,True
bē-bē-khì,賣袂去,16,bē-bē-khì,be7be7khi3,be7be7khi3,bebekhi,bebekhi,bbk,bbk,True
bē-tâng-lô,賣銅鑼,16,bē-tâng-lô,be7tang5lo5,be7tang5lo5,betanglo,betanglo,btl,btl,True
tshun-guā-tsē,賰偌濟,16,chhun-gōa-chē,tshun1gua7tse7,chhun1goa7che7,tshunguatse,chhungoache,tgt,cgc,True
lūa-tshing-tik,賴清德,16,lōa-chheng-tek,lua7tshing1tik4,loa7chheng1tek4,luatshingtik,loachhengtek,ltt,lct,True
luā-luā-sô,賴賴趖,16,lōa-lōa-sô,lua7lua7so5,loa7loa7so5,lualuaso,loaloaso,lls,lls,True
sài-hā-tso̍k,賽夏族,16,sài-hā-cho̍k,sai3ha7tsok8,sai3ha7chok8,saihatsok,saihachok,sht,shc,True
tsīng-ú-suè,贈與稅,16,chēng-ú-sòe,tsing7u2sue3,cheng7u2soe3,tsingusue,chengusoe,tus,cus,True
tsàn-siann-tuī,贊聲隊,16,chàn-siaⁿ-tūi,tsan3siann1tui7,chan3siann1tui7,tsansianntui,chansianntui,tst,cst,True
tshiah-sió-tāu,赤小豆,16,chhiah-sió-tāu,tshiah4sio2tau7,chhiah4sio2tau7,tshiahsiotau,chhiahsiotau,tst,cst,True
tshiah-suann-pó,赤山堡,16,chhiah-soaⁿ-pó,tshiah4suann1po2,chhiah4soann1po2,tshiahsuannpo,chhiahsoannpo,tsp,csp,True
tshiah-khàm-lâu,赤崁樓,16,chhiah-khàm-lâu,tshiah4kham3lau5,chhiah4kham3lau5,tshiahkhamlau,chhiahkhamlau,tkl,ckl,True
tshiah-tsa-bóo,赤查某,16,chhiah-cha-bó͘,tshiah4tsa1boo2,chhiah4cha1boo2,tshiahtsaboo,chhiahchaboo,ttb,ccb,True
tshiah-lūn-thôo,赤潤塗,16,chhiah-lūn-thô͘,tshiah4lun7thoo5,chhiah4lun7thoo5,tshiahlunthoo,chhiahlunthoo,tlt,clt,True
tshiah-hueh-kiû,赤血球,16,chhiah-hoeh-kiû,tshiah4hueh4kiu5,chhiah4hoeh4kiu5,tshiahhuehkiu,chhiahhoehkiu,thk,chk,True
tshiah-hong-káu,赤風狗,16,chhiah-hong-káu,tshiah4hong1kau2,chhiah4hong1kau2,tshiahhongkau,chhiahhongkau,thk,chk,True
tshiah-lia̍p-kak,赤鱲角,16,chhiah-lia̍p-kak,tshiah4liap8kak4,chhiah4liap8kak4,tshiahliapkak,chhiahliapkak,tlk,clk,True
tshiak-lia̍p-kak,赤鱲角,16,chhiak-lia̍p-kak,tshiak4liap8kak4,chhiak4liap8kak4,tshiakliapkak,chhiakliapkak,tlk,clk,True
tshik-lia̍p-kak,赤鱲角,16,chhek-lia̍p-kak,tshik4liap8kak4,chhek4liap8kak4,tshikliapkak,chhekliapkak,tlk,clk,True
tsáu-tsi̍t-liàn,走一輾,16,cháu-chi̍t-liàn,tsau2tsit8lian3,chau2chit8lian3,tsautsitlian,chauchitlian,ttl,ccl,True
tsáu-liáu-liáu,走了了,16,cháu-liáu-liáu,tsau2liau2liau2,chau2liau2liau2,tsauliauliau,chauliauliau,tll,cll,True
tsáu-kiān-ki,走健機,16,cháu-kiān-ki,tsau2kian7ki1,chau2kian7ki1,tsaukianki,chaukianki,tkk,ckk,True
tsáu-kang-ôo,走江湖,16,cháu-kang-ô͘,tsau2kang1oo5,chau2kang1oo5,tsaukangoo,chaukangoo,tko,cko,True
tsáu-sann-lia̍h,走相掠,16,cháu-saⁿ-lia̍h,tsau2sann1liah8,chau2sann1liah8,tsausannliah,chausannliah,tsl,csl,True
tsáu-sann-tsip,走相逐,16,cháu-saⁿ-chip,tsau2sann1tsip4,chau2sann1chip4,tsausanntsip,chausannchip,tst,csc,True
tsáu-sio-giok,走相逐,16,cháu-sio-giok,tsau2sio1giok4,chau2sio1giok4,tsausiogiok,chausiogiok,tsg,csg,True
tsáu-sio-jiok,走相逐,16,cháu-sio-jiok,tsau2sio1jiok4,chau2sio1jiok4,tsausiojiok,chausiojiok,tsj,csj,True
tsáu-sio-lip,走相逐,16,cháu-sio-lip,tsau2sio1lip4,chau2sio1lip4,tsausiolip,chausiolip,tsl,csl,True
tsáu-sio-tsip,走相逐,16,cháu-sio-chip,tsau2sio1tsip4,chau2sio1chip4,tsausiotsip,chausiochip,tst,csc,True
tsáu-âng-ting,走紅燈,16,cháu-âng-teng,tsau2ang5ting1,chau2ang5teng1,tsauangting,chauangteng,tat,cat,True
tsáu-buē-khì,走袂去,16,cháu-bōe-khì,tsau2bue7khi3,chau2boe7khi3,tsaubuekhi,chauboekhi,tbk,cbk,True
tsáu-bē-khì,走袂去,16,cháu-bē-khì,tsau2be7khi3,chau2be7khi3,tsaubekhi,chaubekhi,tbk,cbk,True
tsáu-kha-pang,走跤枋,16,cháu-kha-pang,tsau2kha1pang1,chau2kha1pang1,tsaukhapang,chaukhapang,tkp,ckp,True
tsáu-tn̂g-bá,走長碼,16,cháu-tn̂g-bá,tsau2tng5ba2,chau2tng5ba2,tsautngba,chautngba,ttb,ctb,True
tsáu-bé-lông,走馬廊,16,cháu-bé-lông,tsau2be2long5,chau2be2long5,tsaubelong,chaubelong,tbl,cbl,True
tsáu-bé-khak,走馬殼,16,cháu-bé-khak,tsau2be2khak4,chau2be2khak4,tsaubekhak,chaubekhak,tbk,cbk,True
tsáu-bé-ting,走馬燈,16,cháu-bé-teng,tsau2be2ting1,chau2be2teng1,tsaubeting,chaubeteng,tbt,cbt,True
tsáu-bé-hông,走馬癀,16,cháu-bé-hông,tsau2be2hong5,chau2be2hong5,tsaubehong,chaubehong,tbh,cbh,True
tsáu-bé-lōo,走馬路,16,cháu-bé-lō͘,tsau2be2loo7,chau2be2loo7,tsaubeloo,chaubeloo,tbl,cbl,True
khí-bái-moo,起䆀毛,16,khí-bái-mo͘,khi2bai2moo1,khi2bai2moo1,khibaimoo,khibaimoo,kbm,kbm,True
khí-ka-iam,起交陰,16,khí-ka-iam,khi2ka1iam1,khi2ka1iam1,khikaiam,khikaiam,kki,kki,True
khí-tshìn-nah,起凊凹,16,khí-chhìn-nah,khi2tshin3nah4,khi2chhin3nah4,khitshinnah,khichhinnah,ktn,kcn,True
khí-tshìn-mooh,起凊瘼,16,khí-chhìn-mo͘h,khi2tshin3mooh4,khi2chhin3mooh4,khitshinmooh,khichhinmooh,ktm,kcm,True
khí-pò-thâu,起報頭,16,khí-pò-thâu,khi2po3thau5,khi2po3thau5,khipothau,khipothau,kpt,kpt,True
khí-thôo-pô,起塗婆,16,khí-thô͘-pô,khi2thoo5po5,khi2thoo5po5,khithoopo,khithoopo,ktp,ktp,True
khí-thôo-liông,起塗龍,16,khí-thô͘-liông,khi2thoo5liong5,khi2thoo5liong5,khithooliong,khithooliong,ktl,ktl,True
khí-thôo-lîng,起塗龍,16,khí-thô͘-lêng,khi2thoo5ling5,khi2thoo5leng5,khithooling,khithooleng,ktl,ktl,True
khí-ke-tshù,起家厝,16,khí-ke-chhù,khi2ke1tshu3,khi2ke1chhu3,khiketshu,khikechhu,kkt,kkc,True
khí-sìng-tuē,起性地,16,khí-sèng-tōe,khi2sing3tue7,khi2seng3toe7,khisingtue,khisengtoe,kst,kst,True
khí-sìng-tē,起性地,16,khí-sèng-tē,khi2sing3te7,khi2seng3te7,khisingte,khisengte,kst,kst,True
khí-pháinn-sè,起歹勢,16,khí-pháiⁿ-sè,khi2phainn2se3,khi2phainn2se3,khiphainnse,khiphainnse,kps,kps,True
khí-moo-jī,起毛字,16,khí-mo͘-jī,khi2moo1ji7,khi2moo1ji7,khimooji,khimooji,kmj,kmj,True
khí-hué-tshâ,起火柴,16,khí-hóe-chhâ,khi2hue2tsha5,khi2hoe2chha5,khihuetsha,khihoechha,kht,khc,True
khí-káu-tu,起狗㧣,16,khí-káu-tu,khi2kau2tu1,khi2kau2tu1,khikautu,khikautu,kkt,kkt,True
khí-tsīn-pōng,起盡磅,16,khí-chīn-pōng,khi2tsin7pong7,khi2chin7pong7,khitsinpong,khichinpong,ktp,kcp,True
khí-bah-pho,起肉波,16,khí-bah-pho,khi2bah4pho1,khi2bah4pho1,khibahpho,khibahpho,kbp,kbp,True
khí-pà-hong,起豹風,16,khí-pà-hong,khi2pa3hong1,khi2pa3hong1,khipahong,khipahong,kph,kph,True
khí-pà-pio,起豹飆,16,khí-pà-pio,khi2pa3pio1,khi2pa3pio1,khipapio,khipapio,kpp,kpp,True
khí-tsiú-siáu,起酒痟,16,khí-chiú-siáu,khi2tsiu2siau2,khi2chiu2siau2,khitsiusiau,khichiusiau,kts,kcs,True
khí-tsînn-huán,起錢反,16,khí-chîⁿ-hoán,khi2tsinn5huan2,khi2chinn5hoan2,khitsinnhuan,khichinnhoan,kth,kch,True
khí-bông-bū,起雺霧,16,khí-bông-bū,khi2bong5bu7,khi2bong5bu7,khibongbu,khibongbu,kbb,kbb,True
thàn-tsi̍t-khang,趁一空,16,thàn-chi̍t-khang,than3tsit8khang1,than3chit8khang1,thantsitkhang,thanchitkhang,ttk,tck,True
thàn-tsia̍h-lâng,趁食人,16,thàn-chia̍h-lâng,than3tsiah8lang5,than3chiah8lang5,thantsiahlang,thanchiahlang,ttl,tcl,True
thàn-tsia̍h-ê,趁食的,16,thàn-chia̍h-ê,than3tsiah8e5,than3chiah8e5,thantsiahe,thanchiahe,tte,tce,True
tshiau-âng-ting,超紅燈,16,chhiau-âng-teng,tshiau1ang5ting1,chhiau1ang5teng1,tshiauangting,chhiauangteng,tat,cat,True
tshiau-lîng-li̍k,超能力,16,chhiau-lêng-le̍k,tshiau1ling5lik8,chhiau1leng5lek8,tshiaulinglik,chhiaulenglek,tll,cll,True
tshiau-liân-kiat,超連結,16,chhiau-liân-kiat,tshiau1lian5kiat4,chhiau1lian5kiat4,tshiauliankiat,chhiauliankiat,tlk,clk,True
sô-tē-tsiá,趖地者,16,sô-tē-chiá,so5te7tsia2,so5te7chia2,sotetsia,sotechia,stt,stc,True
sô-sô-ā,趖趖也,16,sô-sô-ā,so5so5a7,so5so5a7,sosoa,sosoa,ssa,ssa,True
tshu-lâu-á,趨樓仔,16,chhu-lâu-á,tshu1lau5a2,chhu1lau5a2,tshulaua,chhulaua,tla,cla,True
tshu-tsuí-to,趨水道,16,chhu-chúi-to,tshu1tsui2to1,chhu1chui2to1,tshutsuito,chhuchuito,ttt,cct,True
tshū-liu-lông,趨流籠,16,chhū-liu-lông,tshu7liu1long5,chhu7liu1long5,tshuliulong,chhuliulong,tll,cll,True
tshu-liu-lông,趨溜廊,16,chhu-liu-lông,tshu1liu1long5,chhu1liu1long5,tshuliulong,chhuliulong,tll,cll,True
tshu-liu-tō,趨溜道,16,chhu-liu-tō,tshu1liu1to7,chhu1liu1to7,tshuliuto,chhuliuto,tlt,clt,True
tshu-bé-liu,趨馬溜,16,chhu-bé-liu,tshu1be2liu1,chhu1be2liu1,tshubeliu,chhubeliu,tbl,cbl,True
tsiok-kóo-tsui,足古錐,16,chiok-kó͘-chui,tsiok4koo2tsui1,chiok4koo2chui1,tsiokkootsui,chiokkoochui,tkt,ckc,True
tsiok-pi-ai,足悲哀,16,chiok-pi-ai,tsiok4pi1ai1,chiok4pi1ai1,tsiokpiai,chiokpiai,tpa,cpa,True
tsiok-ài-khùn,足愛睏,16,chiok-ài-khùn,tsiok4ai3khun3,chiok4ai3khun3,tsiokaikhun,chiokaikhun,tak,cak,True
tsiok-ū-miâ,足有名,16,chiok-ū-miâ,tsiok4u7mia5,chiok4u7mia5,tsiokumia,chiokumia,tum,cum,True
tsiok-huann-hí,足歡喜,16,chiok-hoaⁿ-hí,tsiok4huann1hi2,chiok4hoann1hi2,tsiokhuannhi,chiokhoannhi,thh,chh,True
tsiok--ê,足的,16,chiok--ê,tsiok4e5,chiok4e5,tsioke,chioke,te,ce,True
tsiok-ngē-táu,足硬鬥,16,chiok-ngē-táu,tsiok4nge7tau2,chiok4nge7tau2,tsiokngetau,chiokngetau,tnt,cnt,True
tsiok-tshù-bī,足趣味,16,chiok-chhù-bī,tsiok4tshu3bi7,chiok4chhu3bi7,tsioktshubi,chiokchhubi,ttb,ccb,True
tsiok-mâ-huân,足麻煩,16,chiok-mâ-hoân,tsiok4ma5huan5,chiok4ma5hoan5,tsiokmahuan,chiokmahoan,tmh,cmh,True
tâi-kûn-tō,跆拳道,16,tâi-kûn-tō,tai5kun5to7,tai5kun5to7,taikunto,taikunto,tkt,tkt,True
pua̍h--tó,跋倒,16,poa̍h--tó,puah8to2,poah8to2,puahto,poahto,pt,pt,True
pua̍h-pue-hō,跋桮號,16,poa̍h-poe-hō,puah8pue1ho7,poah8poe1ho7,puahpueho,poahpoeho,pph,pph,True
pua̍h-pháinn-kiáu,跋歹筊,16,poa̍h-pháiⁿ-kiáu,puah8phainn2kiau2,poah8phainn2kiau2,puahphainnkiau,poahphainnkiau,ppk,ppk,True
pua̍h-lo̍h-lâi,跋落來,16,poa̍h-lo̍h-lâi,puah8loh8lai5,poah8loh8lai5,puahlohlai,poahlohlai,pll,pll,True
pua̍h-lo̍h-tsím,跋落枕,16,poa̍h-lo̍h-chím,puah8loh8tsim2,poah8loh8chim2,puahlohtsim,poahlohchim,plt,plc,True
kin-tuè-tsiá,跟綴者,16,kin-tòe-chiá,kin1tue3tsia2,kin1toe3chia2,kintuetsia,kintoechia,ktt,ktc,True
kha-á-sian,跤仔先,16,kha-á-sian,kha1a2sian1,kha1a2sian1,khaasian,khaasian,kas,kas,True
kha-tiām-á,跤墊仔,16,kha-tiām-á,kha1tiam7a2,kha1tiam7a2,khatiama,khatiama,kta,kta,True
kha-āu-kin,跤後筋,16,kha-āu-kin,kha1au7kin1,kha1au7kin1,khaaukin,khaaukin,kak,kak,True
kha-āu-tóo,跤後肚,16,kha-āu-tó͘,kha1au7too2,kha1au7too2,khaautoo,khaautoo,kat,kat,True
kha-āu-kin,跤後跟,16,kha-āu-kin,kha1au7kin1,kha1au7kin1,khaaukin,khaaukin,kak,kak,True
kha-tshiú-mé,跤手猛,16,kha-chhiú-mé,kha1tshiu2me2,kha1chhiu2me2,khatshiume,khachhiume,ktm,kcm,True
kha-tshiú-tsiān,跤手賤,16,kha-chhiú-chiān,kha1tshiu2tsian7,kha1chhiu2chian7,khatshiutsian,khachhiuchian,ktt,kcc,True
kha-tòng-hué,跤擋火,16,kha-tòng-hóe,kha1tong3hue2,kha1tong3hoe2,khatonghue,khatonghoe,kth,kth,True
kha-tòng-hé,跤擋火,16,kha-tòng-hé,kha1tong3he2,kha1tong3he2,khatonghe,khatonghe,kth,kth,True
kha-tòng-ting,跤擋燈,16,kha-tòng-teng,kha1tong3ting1,kha1tong3teng1,khatongting,khatongteng,ktt,ktt,True
kha-sau-á,跤梢仔,16,kha-sau-á,kha1sau1a2,kha1sau1a2,khasaua,khasaua,ksa,ksa,True
kha-tóo-jîn,跤肚仁,16,kha-tó͘-jîn,kha1too2jin5,kha1too2jin5,khatoojin,khatoojin,ktj,ktj,True
kha-tóo-tshoo,跤肚粗,16,kha-tó͘-chho͘,kha1too2tshoo1,kha1too2chhoo1,khatootshoo,khatoochhoo,ktt,ktc,True
kha-tóo-bah,跤肚肉,16,kha-tó͘-bah,kha1too2bah4,kha1too2bah4,khatoobah,khatoobah,ktb,ktb,True
kha-tshia-tîn,跤車藤,16,kha-chhia-tîn,kha1tshia1tin5,kha1chhia1tin5,khatshiatin,khachhiatin,ktt,kct,True
kha-thâu-uánn,跤頭腕,16,kha-thâu-óaⁿ,kha1thau5uann2,kha1thau5oann2,khathauuann,khathauoann,ktu,kto,True
kha-thâu-hu,跤頭趺,16,kha-thâu-hu,kha1thau5hu1,kha1thau5hu1,khathauhu,khathauhu,kth,kth,True
kha-thâu-u,跤頭趺,16,kha-thâu-u,kha1thau5u1,kha1thau5u1,khathauu,khathauu,ktu,ktu,True
kha-tâ-u,跤頭趺,16,kha-tâ-u,kha1ta5u1,kha1ta5u1,khatau,khatau,ktu,ktu,True
kha-tsia̍h-tîn,跤食藤,16,kha-chia̍h-tîn,kha1tsiah8tin5,kha1chiah8tin5,khatsiahtin,khachiahtin,ktt,kct,True
tsuāi--tsi̍h,跩折,16,choāi--chi̍h,tsuai7tsih8,choai7chih8,tsuaitsih,choaichih,tt,cc,True
tsuāinn--tsi̍h,跩折,16,choāiⁿ--chi̍h,tsuainn7tsih8,choainn7chih8,tsuainntsih,choainnchih,tt,cc,True
tsuāi-lián-tńg,跩輾轉,16,choāi-lián-tńg,tsuai7lian2tng2,choai7lian2tng2,tsuailiantng,choailiantng,tlt,clt,True
tsuāinn-lián-tńg,跩輾轉,16,choāiⁿ-lián-tńg,tsuainn7lian2tng2,choainn7lian2tng2,tsuainnliantng,choainnliantng,tlt,clt,True
lōo-kôo-muê,路糊糜,16,lō͘-kô͘-môe,loo7koo5mue5,loo7koo5moe5,lookoomue,lookoomoe,lkm,lkm,True
lōo-pinn-hue,路邊花,16,lō͘-piⁿ-hoe,loo7pinn1hue1,loo7pinn1hoe1,loopinnhue,loopinnhoe,lph,lph,True
thiàu-làng-suh,跳 làng-suh,16,thiàu-làng-suh,thiau3lang3suh4,thiau3lang3suh4,thiaulangsuh,thiaulangsuh,tls,tls,True
thiàu-tik-ko,跳竹篙,16,thiàu-tek-ko,thiau3tik4ko1,thiau3tek4ko1,thiautikko,thiautekko,ttk,ttk,True
thiàu-ti-bú,跳豬舞,16,thiàu-ti-bú,thiau3ti1bu2,thiau3ti1bu2,thiautibu,thiautibu,ttb,ttb,True
thiàu-kha-ke,跳跤雞,16,thiàu-kha-ke,thiau3kha1ke1,thiau3kha1ke1,thiaukhake,thiaukhake,tkk,tkk,True
thiàu-kha-kue,跳跤雞,16,thiàu-kha-koe,thiau3kha1kue1,thiau3kha1koe1,thiaukhakue,thiaukhakoe,tkk,tkk,True
se̍h-kháu-līng,踅口令,16,se̍h-kháu-lēng,seh8khau2ling7,seh8khau2leng7,sehkhauling,sehkhauleng,skl,skl,True
se̍h-tín-tāng,踅振動,16,se̍h-tín-tāng,seh8tin2tang7,seh8tin2tang7,sehtintang,sehtintang,stt,stt,True
se̍h-lin-long,踅玲瑯,16,se̍h-lin-long,seh8lin1long1,seh8lin1long1,sehlinlong,sehlinlong,sll,sll,True
ta̍h-i̋ng-jín,踏引擎,16,ta̍h-ĕng-jín,tah8ing1jin2,tah8eng9jin2,tahingjin,tahengjin,tij,tej,True
ta̍h-uē-thâu,踏話頭,16,ta̍h-ōe-thâu,tah8ue7thau5,tah8oe7thau5,tahuethau,tahoethau,tut,tot,True
that--á,踢仔,16,that--á,that4a2,that4a2,thata,thata,ta,ta,True
that-kha-kiû,踢跤球,16,that-kha-kiû,that4kha1kiu5,that4kha1kiu5,thatkhakiu,thatkhakiu,tkk,tkk,True
tiàm-tshù-lāi,踮厝內,16,tiàm-chhù-lāi,tiam3tshu3lai7,tiam3chhu3lai7,tiamtshulai,tiamchhulai,ttl,tcl,True
