tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
tsiok-siū,祝壽,25,chiok-siū,tsioksiu7,chioksiu7,tsioksiu,chioksiu,ts,cs
tsiok-suann,祝山,25,chiok-soaⁿ,tsioksuann,chioksoann,tsioksuann,chioksoann,ts,cs
tsiok-hok,祝福,25,chiok-hok,tsiokhok,chiokhok,tsiokhok,chiokhok,th,ch
tsiok-hō,祝賀,25,chiok-hō,tsiokho7,chiokho7,tsiokho,chiokho,th,ch
sîn-uī,神位,25,sîn-ūi,sin5ui7,sin5ui7,sinui,sinui,su,su
sîn-siōng,神像,25,sîn-siōng,sin5siong7,sin5siong7,sinsiong,sinsiong,ss,ss
sîn-tuânn,神壇,25,sîn-tôaⁿ,sin5tuann5,sin5toann5,sintuann,sintoann,st,st
sîn-kî,神奇,25,sîn-kî,sin5ki5,sin5ki5,sinki,sinki,sk,sk
sîn-thài,神態,25,sîn-thài,sin5thai3,sin5thai3,sinthai,sinthai,st,st
sîn-bîng,神明,25,sîn-bêng,sin5bing5,sin5beng5,sinbing,sinbeng,sb,sb
sîn-bo̍k,神木,25,sîn-bo̍k,sin5bok8,sin5bok8,sinbok,sinbok,sb,sb
sîn-toh,神桌,25,sîn-toh,sin5toh,sin5toh,sintoh,sintoh,st,st
sîn-hū,神父,25,sîn-hū,sin5hu7,sin5hu7,sinhu,sinhu,sh,sh
sîn-pì,神祕,25,sîn-pì,sin5pi3,sin5pi3,sinpi,sinpi,sp,sp
sîn-sîn,神神,25,sîn-sîn,sin5sin5,sin5sin5,sinsin,sinsin,ss,ss
sîn-king,神經,25,sîn-keng,sin5king,sin5keng,sinking,sinkeng,sk,sk
sîn-sìng,神聖,25,sîn-sèng,sin5sing3,sin5seng3,sinsing,sinseng,ss,ss
sîn-uē,神話,25,sîn-ōe,sin5ue7,sin5oe7,sinue,sinoe,su,so
sîn-kiō,神轎,25,sîn-kiō,sin5kio7,sin5kio7,sinkio,sinkio,sk,sk
sîn-thong,神通,25,sîn-thong,sin5thong,sin5thong,sinthong,sinthong,st,st
sîn-hûn,神魂,25,sîn-hûn,sin5hun5,sin5hun5,sinhun,sinhun,sh,sh
siông-hô,祥和,25,siông-hô,siong5ho5,siong5ho5,siongho,siongho,sh,sh
phiò-kè,票價,25,phiò-kè,phio3ke3,phio3ke3,phioke,phioke,pk,pk
phiò-kuàn,票券,25,phiò-koàn,phio3kuan3,phio3koan3,phiokuan,phiokoan,pk,pk
phiò-kǹg,票券,25,phiò-kǹg,phio3kng3,phio3kng3,phiokng,phiokng,pk,pk
phiò-pâng,票房,25,phiò-pâng,phio3pang5,phio3pang5,phiopang,phiopang,pp,pp
phiò-kì,票據,25,phiò-kì,phio3ki3,phio3ki3,phioki,phioki,pk,pk
phiò-kù,票據,25,phiò-kù,phio3ku3,phio3ku3,phioku,phioku,pk,pk
phiò-sòo,票數,25,phiò-sò͘,phio3soo3,phio3soo3,phiosoo,phiosoo,ps,ps
phiò-guân,票源,25,phiò-goân,phio3guan5,phio3goan5,phioguan,phiogoan,pg,pg
phiò-siunn,票箱,25,phiò-siuⁿ,phio3siunn,phio3siunn,phiosiunn,phiosiunn,ps,ps
phiò-suán,票選,25,phiò-soán,phio3suan2,phio3soan2,phiosuan,phiosoan,ps,ps
tsè-tián,祭典,25,chè-tián,tse3tian2,che3tian2,tsetian,chetian,tt,ct
tsè-phín,祭品,25,chè-phín,tse3phin2,che3phin2,tsephin,chephin,tp,cp
tsè-bōng,祭墓,25,chè-bōng,tse3bong7,che3bong7,tsebong,chebong,tb,cb
tsè-bōo,祭墓,25,chè-bō͘,tse3boo7,che3boo7,tseboo,cheboo,tb,cb
tsè-koo,祭孤,25,chè-ko͘,tse3koo,che3koo,tsekoo,chekoo,tk,ck
tsè-pài,祭拜,25,chè-pài,tse3pai3,che3pai3,tsepai,chepai,tp,cp
tsè-bûn,祭文,25,chè-bûn,tse3bun5,che3bun5,tsebun,chebun,tb,cb
tsè-hiàn,祭獻,25,chè-hiàn,tse3hian3,che3hian3,tsehian,chehian,th,ch
tsè-sū,祭祀,25,chè-sū,tse3su7,che3su7,tsesu,chesu,ts,cs
tsè-tsóo,祭祖,25,chè-chó͘,tse3tsoo2,che3choo2,tsetsoo,chechoo,tt,cc
kìm-līng,禁令,25,kìm-lēng,kim3ling7,kim3leng7,kimling,kimleng,kl,kl
kìm-khu,禁區,25,kìm-khu,kim3khu,kim3khu,kimkhu,kimkhu,kk,kk
kìm-tshuì,禁喙,25,kìm-chhùi,kim3tshui3,kim3chhui3,kimtshui,kimchhui,kt,kc
kìm-jiō,禁尿,25,kìm-jiō,kim3jio7,kim3jio7,kimjio,kimjio,kj,kj
kìm-liō,禁尿,25,kìm-liō,kim3lio7,kim3lio7,kimlio,kimlio,kl,kl
kìm-tôo,禁屠,25,kìm-tô͘,kim3too5,kim3too5,kimtoo,kimtoo,kt,kt
kìm-khī,禁忌,25,kìm-khī,kim3khi7,kim3khi7,kimkhi,kimkhi,kk,kk
kìm-kī,禁忌,25,kìm-kī,kim3ki7,kim3ki7,kimki,kimki,kk,kk
kìm-tsí,禁止,25,kìm-chí,kim3tsi2,kim3chi2,kimtsi,kimchi,kt,kc
kìm-khuì,禁氣,25,kìm-khùi,kim3khui3,kim3khui3,kimkhui,kimkhui,kk,kk
kìm-iōng,禁用,25,kìm-iōng,kim3iong7,kim3iong7,kimiong,kimiong,ki,ki
kìm-hun,禁薰,25,kìm-hun,kim3hun,kim3hun,kimhun,kimhun,kh,kh
hok-lī,福利,25,hok-lī,hokli7,hokli7,hokli,hokli,hl,hl
hok-sam,福杉,25,hok-sam,hoksam,hoksam,hoksam,hoksam,hs,hs
hok-khì,福氣,25,hok-khì,hokkhi3,hokkhi3,hokkhi,hokkhi,hk,hk
hok-siòng,福相,25,hok-siòng,hoksiong3,hoksiong3,hoksiong,hoksiong,hs,hs
hok-gíng,福眼,25,hok-géng,hokging2,hokgeng2,hokging,hokgeng,hg,hg
hok-liông,福隆,25,hok-liông,hokliong5,hokliong5,hokliong,hokliong,hl,hl
hok-im,福音,25,hok-im,hokim,hokim,hokim,hokim,hi,hi
siâm-su,禪師,25,siâm-su,siam5su,siam5su,siamsu,siamsu,ss,ss
siân-su,禪師,25,siân-su,sian5su,sian5su,siansu,siansu,ss,ss
lé-gî,禮儀,25,lé-gî,le2gi5,le2gi5,legi,legi,lg,lg
lé-phín,禮品,25,lé-phín,le2phin2,le2phin2,lephin,lephin,lp,lp
lé-tn̂g,禮堂,25,lé-tn̂g,le2tng5,le2tng5,letng,letng,lt,lt
lé-pài,禮拜,25,lé-pài,le2pai3,le2pai3,lepai,lepai,lp,lp
lé-sòo,禮數,25,lé-sò͘,le2soo3,le2soo3,lesoo,lesoo,ls,ls
lé-ho̍k,禮服,25,lé-ho̍k,le2hok8,le2hok8,lehok,lehok,lh,lh
lé-bu̍t,禮物,25,lé-bu̍t,le2but8,le2but8,lebut,lebut,lb,lb
lé-a̍p,禮盒,25,lé-a̍p,le2ap8,le2ap8,leap,leap,la,la
lé-māu,禮貌,25,lé-māu,le2mau7,le2mau7,lemau,lemau,lm,lm
lé-gū,禮遇,25,lé-gū,le2gu7,le2gu7,legu,legu,lg,lg
lé-siānn,禮𣛮,25,lé-siāⁿ,le2siann7,le2siann7,lesiann,lesiann,ls,ls
khîm-siù,禽獸,25,khîm-siù,khim5siu3,khim5siu3,khimsiu,khimsiu,ks,ks
thut-thâu,禿頭,25,thut-thâu,thutthau5,thutthau5,thutthau,thutthau,tt,tt
thuh-hia̍h,禿額,25,thuh-hia̍h,thuhhiah8,thuhhiah8,thuhhiah,thuhhiah,th,th
siù-khì,秀氣,25,siù-khì,siu3khi3,siu3khi3,siukhi,siukhi,sk,sk
siù-lē,秀麗,25,siù-lē,siu3le7,siu3le7,siule,siule,sl,sl
su-hā,私下,25,su-hā,suha7,suha7,suha,suha,sh,sh
su-sū,私事,25,su-sū,susu7,susu7,susu,susu,ss,ss
su-kau,私交,25,su-kau,sukau,sukau,sukau,sukau,sk,sk
su-jîn,私人,25,su-jîn,sujin5,sujin5,sujin,sujin,sj,sj
su-lîn,私人,25,su-lîn,sulin5,sulin5,sulin,sulin,sl,sl
su-phian,私偏,25,su-phian,suphian,suphian,suphian,suphian,sp,sp
su-lī,私利,25,su-lī,suli7,suli7,suli,suli,sl,sl
sai-kha,私奇,25,sai-kha,saikha,saikha,saikha,saikha,sk,sk
sai-khia,私奇,25,sai-khia,saikhia,saikhia,saikhia,saikhia,sk,sk
su-bi̍t,私密,25,su-bi̍t,subit8,subit8,subit,subit,sb,sb
su-sim,私心,25,su-sim,susim,susim,susim,susim,ss,ss
su-tsîng,私情,25,su-chêng,sutsing5,sucheng5,sutsing,sucheng,st,sc
su-hāu,私校,25,su-hāu,suhau7,suhau7,suhau,suhau,sh,sh
su-li̍p,私立,25,su-li̍p,sulip8,sulip8,sulip,sulip,sl,sl
su-thong,私通,25,su-thong,suthong,suthong,suthong,suthong,st,st
tshiu-á,秋仔,25,chhiu-á,tshiua2,chhiua2,tshiua,chhiua,ta,ca
tshiu-tang,秋冬,25,chhiu-tang,tshiutang,chhiutang,tshiutang,chhiutang,tt,ct
tshio-tshìn,秋凊,25,chhio-chhìn,tshiotshin3,chhiochhin3,tshiotshin,chhiochhin,tt,cc
tshior-tshìn,秋凊,25,chhior-chhìn,tshiortshin3,chhiorchhin3,tshiortshin,chhiorchhin,tt,cc
tshiu-tshìn,秋凊,25,chhiu-chhìn,tshiutshin3,chhiuchhin3,tshiutshin,chhiuchhin,tt,cc
tshiu-hun,秋分,25,chhiu-hun,tshiuhun,chhiuhun,tshiuhun,chhiuhun,th,ch
tshiu-thinn,秋天,25,chhiu-thiⁿ,tshiuthinn,chhiuthinn,tshiuthinn,chhiuthinn,tt,ct
kho-guân,科員,25,kho-goân,khoguan5,khogoan5,khoguan,khogoan,kg,kg
kho-uân,科員,25,kho-oân,khouan5,khooan5,khouan,khooan,ku,ko
kho-ha̍k,科學,25,kho-ha̍k,khohak8,khohak8,khohak,khohak,kh,kh
kho-ki,科技,25,kho-ki,khoki,khoki,khoki,khoki,kk,kk
kho-bo̍k,科目,25,kho-bo̍k,khobok8,khobok8,khobok,khobok,kb,kb
kho-hē,科系,25,kho-hē,khohe7,khohe7,khohe,khohe,kh,kh
kho-tiúnn,科長,25,kho-tiúⁿ,khotiunn2,khotiunn2,khotiunn,khotiunn,kt,kt
bió-tsing,秒鐘,25,bió-cheng,bio2tsing,bio2cheng,biotsing,biocheng,bt,bc
tsoo-tshù,租厝,25,cho͘-chhù,tsootshu3,choochhu3,tsootshu,choochhu,tt,cc
tsoo-iok,租約,25,cho͘-iok,tsooiok,chooiok,tsooiok,chooiok,ti,ci
tsoo-tshia,租車,25,cho͘-chhia,tsootshia,choochhia,tsootshia,choochhia,tt,cc
tsoo-kim,租金,25,cho͘-kim,tsookim,chookim,tsookim,chookim,tk,ck
tshìn-á,秤仔,25,chhìn-á,tshin3a2,chhin3a2,tshina,chhina,ta,ca
tshìn-thô,秤砣,25,chhìn-thô,tshin3tho5,chhin3tho5,tshintho,chhintho,tt,ct
tshìn-tô,秤砣,25,chhìn-tô,tshin3to5,chhin3to5,tshinto,chhinto,tt,ct
tshìn-tôo,秤砣,25,chhìn-tô͘,tshin3too5,chhin3too5,tshintoo,chhintoo,tt,ct
tshìn-thuî,秤錘,25,chhìn-thûi,tshin3thui5,chhin3thui5,tshinthui,chhinthui,tt,ct
tshìn-thâu,秤頭,25,chhìn-thâu,tshin3thau5,chhin3thau5,tshinthau,chhinthau,tt,ct
ng-á,秧仔,25,ng-á,nga2,nga2,nga,nga,na,na
ng-tsûn,秧船,25,ng-chûn,ngtsun5,ngchun5,ngtsun,ngchun,nt,nc
tia̍t-sū,秩序,25,tia̍t-sū,tiat8su7,tiat8su7,tiatsu,tiatsu,ts,ts
tsu̍t-bí,秫米,25,chu̍t-bí,tsut8bi2,chut8bi2,tsutbi,chutbi,tb,cb
tai-á,秮仔,25,tai-á,taia2,taia2,taia,taia,ta,ta
î-kau,移交,25,î-kau,i5kau,i5kau,ikau,ikau,ik,ik
î-tōng,移動,25,î-tōng,i5tong7,i5tong7,itong,itong,it,it
î-ku,移居,25,î-ku,i5ku,i5ku,iku,iku,ik,ik
î-su,移師,25,î-su,i5su,i5su,isu,isu,is,is
î-suá,移徙,25,î-sóa,i5sua2,i5soa2,isua,isoa,is,is
î-bîn,移民,25,î-bîn,i5bin5,i5bin5,ibin,ibin,ib,ib
î-tsuán,移轉,25,î-choán,i5tsuan2,i5choan2,itsuan,ichoan,it,ic
î-sàng,移送,25,î-sàng,i5sang3,i5sang3,isang,isang,is,is
hi-kî,稀奇,25,hi-kî,hiki5,hiki5,hiki,hiki,hk,hk
hi-bî,稀微,25,hi-bî,hibi5,hibi5,hibi,hibi,hb,hb
hi-hán,稀罕,25,hi-hán,hihan2,hihan2,hihan,hihan,hh,hh
suè-tsè,稅制,25,sòe-chè,sue3tse3,soe3che3,suetse,soeche,st,sc
sè-tsè,稅制,25,sè-chè,se3tse3,se3che3,setse,seche,st,sc
suè-bū,稅務,25,sòe-bū,sue3bu7,soe3bu7,suebu,soebu,sb,sb
sè-bū,稅務,25,sè-bū,se3bu7,se3bu7,sebu,sebu,sb,sb
suè-tshù,稅厝,25,sòe-chhù,sue3tshu3,soe3chhu3,suetshu,soechhu,st,sc
sè-tshù,稅厝,25,sè-chhù,se3tshu3,se3chhu3,setshu,sechhu,st,sc
sèr-tshù,稅厝,25,sèr-chhù,ser3tshu3,ser3chhu3,sertshu,serchhu,st,sc
suè-siu,稅收,25,sòe-siu,sue3siu,soe3siu,suesiu,soesiu,ss,ss
sè-siu,稅收,25,sè-siu,se3siu,se3siu,sesiu,sesiu,ss,ss
suè-guân,稅源,25,sòe-goân,sue3guan5,soe3goan5,sueguan,soegoan,sg,sg
sè-guân,稅源,25,sè-goân,se3guan5,se3goan5,seguan,segoan,sg,sg
suè-lu̍t,稅率,25,sòe-lu̍t,sue3lut8,soe3lut8,suelut,soelut,sl,sl
sè-lu̍t,稅率,25,sè-lu̍t,se3lut8,se3lut8,selut,selut,sl,sl
suè-hù,稅賦,25,sòe-hù,sue3hu3,soe3hu3,suehu,soehu,sh,sh
sè-hù,稅賦,25,sè-hù,se3hu3,se3hu3,sehu,sehu,sh,sh
suè-kim,稅金,25,sòe-kim,sue3kim,soe3kim,suekim,soekim,sk,sk
sè-kim,稅金,25,sè-kim,se3kim,se3kim,sekim,sekim,sk,sk
suè-gia̍h,稅額,25,sòe-gia̍h,sue3giah8,soe3giah8,suegiah,soegiah,sg,sg
sè-gia̍h,稅額,25,sè-gia̍h,se3giah8,se3giah8,segiah,segiah,sg,sg
thîng-sū,程序,25,thêng-sū,thing5su7,theng5su7,thingsu,thengsu,ts,ts
tîng-sū,程序,25,têng-sū,ting5su7,teng5su7,tingsu,tengsu,ts,ts
thîng-tōo,程度,25,thêng-tō͘,thing5too7,theng5too7,thingtoo,thengtoo,tt,tt
thîng-sik,程式,25,thêng-sek,thing5sik,theng5sek,thingsik,thengsek,ts,ts
tîng-sik,程式,25,têng-sek,ting5sik,teng5sek,tingsik,tengsek,ts,ts
phuē-á,稗仔,25,phōe-á,phue7a2,phoe7a2,phuea,phoea,pa,pa
phuě-á,稗仔,25,phǒe-á,phue6a2,phoe6a2,phuea,phoea,pa,pa
phē-á,稗仔,25,phē-á,phe7a2,phe7a2,phea,phea,pa,pa
pín-kò,稟告,25,pín-kò,pin2ko3,pin2ko3,pinko,pinko,pk,pk
tsìng-tsoh,種作,25,chèng-choh,tsing3tsoh,cheng3choh,tsingtsoh,chengchoh,tt,cc
tsíng-tsí,種子,25,chéng-chí,tsing2tsi2,cheng2chi2,tsingtsi,chengchi,tt,cc
tsíng-tso̍k,種族,25,chéng-cho̍k,tsing2tsok8,cheng2chok8,tsingtsok,chengchok,tt,cc
tsìng-tsu,種珠,25,chèng-chu,tsing3tsu,cheng3chu,tsingtsu,chengchu,tt,cc
tsìng-tshân,種田,25,chèng-chhân,tsing3tshan5,cheng3chhan5,tsingtshan,chengchhan,tt,cc
tsióng-tsióng,種種,25,chióng-chióng,tsiong2tsiong2,chiong2chiong2,tsiongtsiong,chiongchiong,tt,cc
tsióng-luī,種類,25,chióng-lūi,tsiong2lui7,chiong2lui7,tsionglui,chionglui,tl,cl
tshing-hoo,稱呼,25,chheng-ho͘,tshinghoo,chhenghoo,tshinghoo,chhenghoo,th,ch
tiū-tiânn,稻埕,25,tiū-tiâⁿ,tiu7tiann5,tiu7tiann5,tiutiann,tiutiann,tt,tt
tiū-kó,稻稿,25,tiū-kó,tiu7ko2,tiu7ko2,tiuko,tiuko,tk,tk
tiū-suī,稻穗,25,tiū-sūi,tiu7sui7,tiu7sui7,tiusui,tiusui,ts,ts
tiū-tsháu,稻草,25,tiū-chháu,tiu7tshau2,tiu7chhau2,tiutshau,tiuchhau,tt,tc
khe-sué,稽洗,25,khe-sóe,khesue2,khesoe2,khesue,khesoe,ks,ks
khe-sé,稽洗,25,khe-sé,khese2,khese2,khese,khese,ks,ks
khe-khó,稽考,25,khe-khó,khekho2,khekho2,khekho,khekho,kk,kk
kó-huì,稿費,25,kó-hùi,ko2hui3,ko2hui3,kohui,kohui,kh,kh
kok-ú,穀雨,25,kok-ú,koku2,koku2,koku,koku,ku,ku
tsik-hun,積分,25,chek-hun,tsikhun,chekhun,tsikhun,chekhun,th,ch
tsik-tik,積德,25,chek-tek,tsiktik,chektek,tsiktik,chektek,tt,ct
tsik-ki̍k,積極,25,chek-ke̍k,tsikkik8,chekkek8,tsikkik,chekkek,tk,ck
tsik-tsuí,積水,25,chek-chúi,tsiktsui2,chekchui2,tsiktsui,chekchui,tt,cc
sit-thâu,穡頭,25,sit-thâu,sitthau5,sitthau5,sitthau,sitthau,st,st
uè-suè,穢涗,25,òe-sòe,ue3sue3,oe3soe3,uesue,oesoe,us,os
è-sè,穢涗,25,è-sè,e3se3,e3se3,ese,ese,es,es
ún-kiān,穩健,25,ún-kiān,un2kian7,un2kian7,unkian,unkian,uk,uk
ún-tīng,穩定,25,ún-tēng,un2ting7,un2teng7,unting,unteng,ut,ut
ún-tàng,穩當,25,ún-tàng,un2tang3,un2tang3,untang,untang,ut,ut
ún-tiōng,穩重,25,ún-tiōng,un2tiong7,un2tiong7,untiong,untiong,ut,ut
kiù-khàm,究勘,25,kiù-khàm,kiu3kham3,kiu3kham3,kiukham,kiukham,kk,kk
kiù-tsin,究真,25,kiù-chin,kiu3tsin,kiu3chin,kiutsin,kiuchin,kt,kc
kiù-kìng,究竟,25,kiù-kèng,kiu3king3,kiu3keng3,kiuking,kiukeng,kk,kk
khong-tiong,空中,25,khong-tiong,khongtiong,khongtiong,khongtiong,khongtiong,kt,kt
khang-uī,空位,25,khang-ūi,khangui7,khangui7,khangui,khangui,ku,ku
khong-tsiân,空前,25,khong-chiân,khongtsian5,khongchian5,khongtsian,khongchian,kt,kc
khang-tshuì,空喙,25,khang-chhùi,khangtshui3,khangchhui3,khangtshui,khangchhui,kt,kc
khàng-tuē,空地,25,khàng-tōe,khang3tue7,khang3toe7,khangtue,khangtoe,kt,kt
khàng-tē,空地,25,khàng-tē,khang3te7,khang3te7,khangte,khangte,kt,kt
khong-tāi,空大,25,khong-tāi,khongtai7,khongtai7,khongtai,khongtai,kt,kt
khong-tsiá,空姐,25,khong-chiá,khongtsia2,khongchia2,khongtsia,khongchia,kt,kc
khong-tsiàn,空戰,25,khong-chiàn,khongtsian3,khongchian3,khongtsian,khongchian,kt,kc
khang-pâng,空房,25,khang-pâng,khangpang5,khangpang5,khangpang,khangpang,kp,kp
khang-tshiú,空手,25,khang-chhiú,khangtshiu2,khangchhiu2,khangtshiu,khangchhiu,kt,kc
khong-ho̍k,空服,25,khong-ho̍k,khonghok8,khonghok8,khonghok,khonghok,kh,kh
khang-sún,空榫,25,khang-sún,khangsun2,khangsun2,khangsun,khangsun,ks,ks
khang-khak,空殼,25,khang-khak,khangkhak,khangkhak,khangkhak,khangkhak,kk,kk
khong-khì,空氣,25,khong-khì,khongkhi3,khongkhi3,khongkhi,khongkhi,kk,kk
khàng-pe̍h,空白,25,khàng-pe̍h,khang3peh8,khang3peh8,khangpeh,khangpeh,kp,kp
khang-phāng,空縫,25,khang-phāng,khangphang7,khangphang7,khangphang,khangphang,kp,kp
khang-pak,空腹,25,khang-pak,khangpak,khangpak,khangpak,khangpak,kp,kp
khang-hi,空虛,25,khang-hi,khanghi,khanghi,khanghi,khanghi,kh,kh
khong-si̍p,空襲,25,khong-si̍p,khongsip8,khongsip8,khongsip,khongsip,ks,ks
khong-tiâu,空調,25,khong-tiâu,khongtiau5,khongtiau5,khongtiau,khongtiau,kt,kt
khang-sin,空身,25,khang-sin,khangsin,khangsin,khangsin,khangsin,ks,ks
khong-kun,空軍,25,khong-kun,khongkun,khongkun,khongkun,khongkun,kk,kk
khong-ūn,空運,25,khong-ūn,khongun7,khongun7,khongun,khongun,ku,ku
khang-king,空間,25,khang-keng,khangking,khangkeng,khangking,khangkeng,kk,kk
khong-kan,空間,25,khong-kan,khongkan,khongkan,khongkan,khongkan,kk,kk
khang-khiah,空隙,25,khang-khiah,khangkhiah,khangkhiah,khangkhiah,khangkhiah,kk,kk
khong-lān,空難,25,khong-lān,khonglan7,khonglan7,khonglan,khonglan,kl,kl
khang-thâu,空頭,25,khang-thâu,khangthau5,khangthau5,khangthau,khangthau,kt,kt
tshīng-tshah,穿插,25,chhēng-chhah,tshing7tshah,chheng7chhah,tshingtshah,chhengchhah,tt,cc
tshīng-sún,穿榫,25,chhēng-sún,tshing7sun2,chheng7sun2,tshingsun,chhengsun,ts,cs
tu̍t-tshut,突出,25,tu̍t-chhut,tut8tshut,tut8chhut,tuttshut,tutchhut,tt,tc
thu̍t-jiân,突然,25,thu̍t-jiân,thut8jian5,thut8jian5,thutjian,thutjian,tj,tj
thu̍t-liân,突然,25,thu̍t-liân,thut8lian5,thut8lian5,thutlian,thutlian,tl,tl
tu̍t-jiân,突然,25,tu̍t-jiân,tut8jian5,tut8jian5,tutjian,tutjian,tj,tj
tu̍t-liân,突然,25,tu̍t-liân,tut8lian5,tut8lian5,tutlian,tutlian,tl,tl
tu̍t-huat,突發,25,tu̍t-hoat,tut8huat,tut8hoat,tuthuat,tuthoat,th,th
tu̍t-phuà,突破,25,tu̍t-phòa,tut8phua3,tut8phoa3,tutphua,tutphoa,tp,tp
tu̍t-piàn,突變,25,tu̍t-piàn,tut8pian3,tut8pian3,tutpian,tutpian,tp,tp
tu̍t-hián,突顯,25,tu̍t-hián,tut8hian2,tut8hian2,tuthian,tuthian,th,th
that-á,窒仔,25,that-á,thata2,thata2,thata,thata,ta,ta
that-tshia,窒車,25,that-chhia,thattshia,thatchhia,thattshia,thatchhia,tt,tc
thang-á,窗仔,25,thang-á,thanga2,thanga2,thanga,thanga,ta,ta
thang-guā,窗外,25,thang-gōa,thanggua7,thanggoa7,thanggua,thanggoa,tg,tg
thām-thuī,窞倕,25,thām-thūi,tham7thui7,tham7thui7,thamthui,thamthui,tt,tt
thām-tóo,窞肚,25,thām-tó͘,tham7too2,tham7too2,thamtoo,thamtoo,tt,tt
khut-á,窟仔,25,khut-á,khuta2,khuta2,khuta,khuta,ka,ka
khing-hun,窮分,25,kheng-hun,khinghun,khenghun,khinghun,khenghun,kh,kh
khîng-hun,窮分,25,khêng-hun,khing5hun,kheng5hun,khinghun,khenghun,kh,kh
khîng-si̍t,窮實,25,khêng-si̍t,khing5sit8,kheng5sit8,khingsit,khengsit,ks,ks
khîng-tsin,窮真,25,khêng-chin,khing5tsin,kheng5chin,khingtsin,khengchin,kt,kc
kîng-tsin,窮真,25,kêng-chin,king5tsin,keng5chin,kingtsin,kengchin,kt,kc
khîng-kiù,窮究,25,khêng-kiù,khing5kiu3,kheng5kiu3,khingkiu,khengkiu,kk,kk
sī-suā,窸倏,25,sī-sōa,si7sua7,si7soa7,sisua,sisoa,ss,ss
tshiap-tō,竊盜,25,chhiap-tō,tshiapto7,chhiapto7,tshiapto,chhiapto,tt,ct
li̍p-tang,立冬,25,li̍p-tang,lip8tang,lip8tang,liptang,liptang,lt,lt
li̍p-tiûnn,立場,25,li̍p-tiûⁿ,lip8tiunn5,lip8tiunn5,liptiunn,liptiunn,lt,lt
li̍p-hā,立夏,25,li̍p-hā,lip8ha7,lip8ha7,lipha,lipha,lh,lh
li̍p-hē,立夏,25,li̍p-hē,lip8he7,lip8he7,liphe,liphe,lh,lh
li̍p-uí,立委,25,li̍p-úi,lip8ui2,lip8ui2,lipui,lipui,lu,lu
li̍p-tsì,立志,25,li̍p-chì,lip8tsi3,lip8chi3,liptsi,lipchi,lt,lc
li̍p-tshun,立春,25,li̍p-chhun,lip8tshun,lip8chhun,liptshun,lipchhun,lt,lc
li̍p-àn,立案,25,li̍p-àn,lip8an3,lip8an3,lipan,lipan,la,la
li̍p-huat,立法,25,li̍p-hoat,lip8huat,lip8hoat,liphuat,liphoat,lh,lh
li̍p-tshiu,立秋,25,li̍p-chhiu,lip8tshiu,lip8chhiu,liptshiu,lipchhiu,lt,lc
li̍p-īnn,立院,25,li̍p-īⁿ,lip8inn7,lip8inn7,lipinn,lipinn,li,li
li̍p-thé,立體,25,li̍p-thé,lip8the2,lip8the2,lipthe,lipthe,lt,lt
tsām-tsat,站節,25,chām-chat,tsam7tsat,cham7chat,tsamtsat,chamchat,tt,cc
tsām-tiúnn,站長,25,chām-tiúⁿ,tsam7tiunn2,cham7tiunn2,tsamtiunn,chamtiunn,tt,ct
kìng-jiân,竟然,25,kèng-jiân,king3jian5,keng3jian5,kingjian,kengjian,kj,kj
kìng-liân,竟然,25,kèng-liân,king3lian5,keng3lian5,kinglian,kenglian,kl,kl
tsiong-thîng,章程,25,chiong-thêng,tsiongthing5,chiongtheng5,tsiongthing,chiongtheng,tt,ct
tsiong-tîng,章程,25,chiong-têng,tsiongting5,chiongteng5,tsiongting,chiongteng,tt,ct
tsiong-tsiat,章節,25,chiong-chiat,tsiongtsiat,chiongchiat,tsiongtsiat,chiongchiat,tt,cc
tâng-ki,童乩,25,tâng-ki,tang5ki,tang5ki,tangki,tangki,tk,tk
tông-liân,童年,25,tông-liân,tong5lian5,tong5lian5,tonglian,tonglian,tl,tl
tông-uē,童話,25,tông-ōe,tong5ue7,tong5oe7,tongue,tongoe,tu,to
tông-iâu,童謠,25,tông-iâu,tong5iau5,tong5iau5,tongiau,tongiau,ti,ti
tông-kun,童軍,25,tông-kun,tong5kun,tong5kun,tongkun,tongkun,tk,tk
tuan-bo̍k,端木,25,toan-bo̍k,tuanbok8,toanbok8,tuanbok,toanbok,tb,tb
tuan-tsìng,端正,25,toan-chèng,tuantsing3,toancheng3,tuantsing,toancheng,tt,tc
tuan-tiah,端的,25,toan-tiah,tuantiah,toantiah,tuantiah,toantiah,tt,tt
tuann-tiah,端的,25,toaⁿ-tiah,tuanntiah,toanntiah,tuanntiah,toanntiah,tt,tt
tuan-tsong,端莊,25,toan-chong,tuantsong,toanchong,tuantsong,toanchong,tt,tc
kìng-ki,競技,25,kèng-ki,king3ki,keng3ki,kingki,kengki,kk,kk
kīng-ki,競技,25,kēng-ki,king7ki,keng7ki,kingki,kengki,kk,kk
kìng-pio,競標,25,kèng-pio,king3pio,keng3pio,kingpio,kengpio,kp,kp
kīng-pio,競標,25,kēng-pio,king7pio,keng7pio,kingpio,kengpio,kp,kp
kìng-tsing,競爭,25,kèng-cheng,king3tsing,keng3cheng,kingtsing,kengcheng,kt,kc
kīng-tsing,競爭,25,kēng-cheng,king7tsing,keng7cheng,kingtsing,kengcheng,kt,kc
