hanzi,tl,frequency
如是,lîr-sī,25
如是,lîr-sǐ,25
如是,lû-sī,25
如此,jîr-tshír,25
如此,lîr-tshír,25
如流,jîr-liû,25
如流,jû-liû,25
如流,lîr-liû,25
如流,lû-liû,25
如願,jîr-guān,25
如願,lîr-guān,25
如願,lû-guān,25
字句,lī-kù,25
字據,jī-kìr,25
字據,jī-kù,25
字據,lī-kì,25
字據,lī-kìr,25
字派,jī-phài,25
字派,lī-phài,25
孝墓,hàu-bōo,25
學科,ha̍k-khe,25
學科,ha̍k-kher,25
寄語,kì-gí,25
寄語,kì-gír,25
寄語,kì-gú,25
實據,si̍t-kì,25
實據,si̍t-kìr,25
實據,si̍t-kù,25
寧可,lîng-khónn,25
寿司,sú-sih,25
小乘,sió-sīng,25
小事,siáu-sīr,25
小事,siáu-sū,25
小使,siáu-sír,25
小妹,sió-bēr,25
小暑,siáu-sír,25
小碼,sió-bé,25
尾溜,bér-liu,25
尾牙,bér-gê,25
居士,kir-sīr,25
居士,kir-sǐr,25
居士,ku-sū,25
工事,kang-sīr,25
布袋,pòo-tēr,25
師公,sir-kong,25
師公,su-kong,25
師婆,sir-pô,25
師婆,su-pô,25
師弟,sir-tē,25
師弟,sir-tě,25
師徒,sir-tôo,25
師承,sir-sîng,25
師承,su-sîng,25
師父,sir-hū,25
師父,sir-hǔ,25
師爺,sir-iâ,25
師爺,su-iâ,25
師範,sir-huān,25
師範,sir-huǎn,25
師長,sir-tiúnn,25
年歲,nî-hèr,25
序文,sīr-bûn,25
序文,sū-bûn,25
序文,sǐr-bûn,25
廈門,ē-mn̂g,25
廈門,ě-mn̂g,25
廢人,huè-jîn,25
廢人,huè-lîn,25
廢人,huì-lîn,25
廢塚,huè-thióng,25
廢塚,huì-thióng,25
廢墜,huè-tuī,25
廢墜,huì-tuī,25
廢墳,huè-hûn,25
廢墳,huì-hûn,25
廢婚,huè-hun,25
廢婚,huì-hun,25
廢官,huè-kuann,25
廢官,huì-kuann,25
廢捒,huè-sak,25
廢捒,huì-sak,25
廢物,huè-mi̍h,25
廢物,huè-mn̍gh,25
廢物,huì-mi̍h,25
廢疾,huè-tsi̍k,25
廢疾,huè-tsi̍t,25
廢疾,huì-tsi̍k,25
廢疾,huì-tsi̍t,25
廢約,huè-iok,25
廢約,huì-iok,25
廢紙,huè-tsuá,25
廢紙,huì-tsuá,25
廢話,huè-uē,25
廢除,huè-tîr,25
引序,ín-sīr,25
引序,ín-sū,25
引序,ín-sǐr,25
弟子,tē-tsír,25
弟子,tě-tsír,25
強欲,kiông-berh,25
御璽,gī-sú,25
御璽,gīr-sú,25
御璽,gū-sú,25
御用,gī-iōng,25
御用,gīr-iōng,25
御筆,gī-pit,25
御筆,gīr-pit,25
御筆,gū-pit,25
御膳,gī-siān,25
御膳,gīr-siān,25
御膳,gū-siān,25
御製,gī-tsè,25
御製,gīr-tsè,25
御製,gū-tsè,25
御駕,gī-kà,25
御駕,gīr-kà,25
御駕,gū-kà,25
心事,sim-sīr,25
心思,sim-sir,25
心緒,sim-sīr,25
心緒,sim-sǐr,25
応援,őo-ián,25
思念,sir-liām,25
思慕,sir-bōo,25
思慮,sir-līr,25
思慮,su-lū,25
思考,sir-khónn,25
思量,sir-liông,25
思量,sir-niû,25
思量,su-liông,25
思量,su-niû,25
恩師,irn-sir,25
恩師,un-sir,25
恩賜,in-sù,25
恩賜,irn-sìr,25
恩賜,un-sìr,25
想欲,siūnn-berh,25
想欲,siǔnn-berh,25
感悟,kám-gōo,25
憑據,pîn-kìr,25
成語,sîng-gír,25
成語,sîng-gú,25
技師,kī-sir,25
技師,kī-su,25
技師,kǐ-sir,25
投資,tâu-tsir,25
抽退,thiu-thèr,25
拍洗,phah-seré,25
拍洗,phah-sué,25
拍洗,phah-sé,25
拍退,phah-thèr,25
挨推,ere-ther,25
挨推,ue-the,25
挨推,ue-ther,25
探仔,thàm-á,25
掰會,pé-hē,25
掰會,pér-hēr,25
揚げ,á-geh,25
搖會,iô-huē,25
搖會,iô-hē,25
搖會,iô-hēr,25
摩訶,môo-ho,25
摩訶,môo-honn,25
摩訶,môo-hoo,25
據在,kìr-tsāi,25
據在,kìr-tsǎi,25
據實,kì-si̍t,25
據實,kìr-si̍t,25
據實,kù-si̍t,25
據險,kì-hiám,25
據險,kìr-hiám,25
據險,kù-hiám,25
收據,siu-kìr,25
故事,kòo-sīr,25
敕語,thik-gí,25
敕語,thik-gír,25
敕語,thik-gú,25
敘事,sīr-sīr,25
敘事,sǐr-sīr,25
教師,kàu-sir,25
敝姓,pè-sìng,25
敝舍,pè-sià,25
敝處,pè-tshìr,25
敝處,pè-tshù,25
斯文,sir-bûn,25
昆布,khòng-buh,25
暑天,sír-thian,25
暑天,sú-thian,25
暗語,àm-gí,25
暗語,àm-gír,25
暗語,àm-gú,25
書信,sir-sìn,25
書信,su-sìn,25
書信,tsir-sìn,25
書信,tsu-sìn,25
書堂,tsir-tông,25
書堂,tsu-tông,25
書法,sir-huat,25
書生,sir-sing,25
書童,sir-tông,25
書童,tsir-tông,25
書童,tsu-tông,25
書軒,sir-hian,25
書軒,tsir-hian,25
書軒,tsu-hian,25
書院,sir-īnn,25
書院,su-īnn,25
書院,tsir-īnn,25
書院,tsu-īnn,25
會數,huē-siàu,25
會數,hē-siàu,25
會數,hēr-siàu,25
會算,huē-suìnn,25
會算,hē-sǹg,25
會算,hēr-sǹg,25
會跤,hē-kha,25
會跤,hēr-kha,25
會銀,huē-gîn,25
會銀,hē-gûn,25
會銀,hēr-gîrn,25
會銀,hēr-gûn,25
會頭,hēr-thâu,25
本師,pún-sir,25
本師,pún-su,25
林檎,lìn-gòo,25
根據,kirn-kìr,25
根據,kun-kìr,25
楷書,khái-sir,25
楷書,khái-su,25
標會,pio-huē,25
標會,pio-hē,25
標會,pio-hēr,25
次序,tshìr-sīr,25
次序,tshìr-sǐr,25
正實,tsiann-si̍t,25
武士,bú-sīr,25
武士,bú-sǐr,25
歲壽,hèr-siū,25
歲頭,hèr-thâu,25
歷史,li̍k-sír,25
歸尾,kui-bér,25
死亡,sír-bông,25
死亡,sú-bông,25
死絕,sí-tse̍rh,25
毋捌,m̄-pat,25
毋過,m̄-kú,25
母語,bú-gír,25
毛病,mâu-pīng,25
氣退,khì-thè,25
氣退,khì-thèr,25
泉腔,tsuân-khiunn,25
法師,huat-sir,25
洗佛,seré-hu̍t,25
洗佛,seré-pu̍t,25
洗佛,sué-hu̍t,25
洗佛,sué-pu̍t,25
洗佛,sé-hu̍t,25
洗佛,sé-pu̍t,25
洗喙,seré-tshuì,25
洗城,seré-siânn,25
洗城,sué-siânn,25
洗城,sé-siânn,25
洗塵,sián-tîn,25
洗字,seré-jī,25
洗字,seré-lī,25
洗字,sué-jī,25
洗字,sué-lī,25
洗字,sé-jī,25
洗字,sé-lī,25
洗汰,seré-thuā,25
洗浴,seré-i̍k,25
洗淨,seré-tsīng,25
洗清,seré-tshing,25
洗盪,seré-tn̄g,25
洗罪,seré-tsuē,25
洗罪,seré-tsuě,25
洗罪,sué-tsuē,25
洗罪,sué-tsuě,25
洗罪,sé-tsuē,25
洗衫,seré-sann,25
洗金,seré-kim,25
洗金,sué-kim,25
洗金,sé-kim,25
洗銃,seré-tshìng,25
洗銃,sué-tshìng,25
洗銃,sé-tshìng,25
洗除,seré-tîr,25
洗除,sué-tîr,25
洗除,sué-tû,25
洗除,sé-tî,25
洗面,seré-bīn,25
洗骨,seré-kut,25
洗骨,sué-kut,25
洗骨,sé-kut,25
活會,ua̍h-hēr,25
海苔,nóo-lih,25
溝通,kio-thong,25
漁會,hîr-huē,25
漁火,gî-hónn,25
漁火,gîr-hónn,25
漁火,gû-hónn,25
漫画,bàng-gà,25
漳州,tsing-tsiu,25
漳腔,tsing-khiunn,25
火井,hué-tsénn,25
火井,hé-tsínn,25
火井,hér-tsínn,25
火坑,hué-khenn,25
火坑,hé-khinn,25
火坑,hér-khinn,25
火屎,hér-sái,25
火山,hér-suann,25
火拭,hué-tshit,25
火拭,hé-tshit,25
火拭,hér-tshit,25
火擦,hué-tshat,25
火擦,hé-tshat,25
火擦,hér-tshat,25
火星,hér-tshinn,25
火柴,hué-tshâ,25
火柴,hé-tshâ,25
火柴,hér-tshâ,25
火母,hér-bú,25
火母,hér-hu,25
火氣,hér-khì,25
火漆,hué-tshat,25
火漆,hé-tshat,25
火漆,hér-tshat,25
火灶,hué-tsàu,25
火灶,hé-tsàu,25
火灶,hér-tsàu,25
火災,hér-tsai,25
火烌,hér-hu,25
火石,hué-tsio̍h,25
火石,hé-tsio̍h,25
火石,hér-tsio̍h,25
火神,hué-sîn,25
火神,hé-sîn,25
火神,hér-sîn,25
火種,hér-tsíng,25
火箍,hué-khoo,25
火箍,hé-khoo,25
火箍,hér-khoo,25
火箠,hué-tshuê,25
火箠,hé-tshê,25
火箠,hér-tshêr,25
火箭,hér-tsìnn,25
火箸,hér-tīr,25
火籤,hué-tshiam,25
火籤,hé-tshiam,25
火籤,hér-tshiam,25
火罐,hué-kuàn,25
火罐,hé-kuàn,25
火罐,hér-kuàn,25
火腿,hér-thuí,25
火舌,hér-tsi̍h,25
火船,hué-tsûn,25
火船,hé-tsûn,25
火船,hér-tsûn,25
火葬,hé-tsòng,25
火葬,hér-tsòng,25
火薰,hér-hun,25
火速,hué-sok,25
火速,hé-sok,25
火速,hér-sok,25
火酒,hué-tsiú,25
火酒,hé-tsiú,25
火酒,hér-tsiú,25
火鍋,hér-ko,25
火鍤,hé-tshiah,25
火鍤,hér-tshiah,25
火頭,hué-thâu,25
火頭,hé-thâu,25
火頭,hér-thâu,25
火鼎,hué-tiánn,25
火鼎,hé-tiánn,25
火鼎,hér-tiánn,25
灰匙,he-sî,25
灰匙,her-sî,25
灰匙,hue-sî,25
灰壙,he-khòng,25
灰壙,her-khǹg,25
灰壙,hue-khòng,25
灰槌,he-thuî,25
灰槌,her-thuî,25
灰槌,hue-thuî,25
灰漆,he-tshat,25
灰漆,her-tshat,25
灰漆,hue-tshat,25
灰石,he-tsio̍h,25
灰石,her-tsio̍h,25
灰石,hue-tsio̍h,25
灰色,he-sik,25
灰色,her-sik,25
灰頭,he-thâu,25
灰頭,her-thâu,25
炎暑,iām-sír,25
無𫝛,bô-sâng,25
牛蒡,gōo-bōo,25
牟尼,biô-nî,25
牧師,bo̍k-sir,25
物配,mn̍gh-phèr,25
猶未,iá-bēr,25
理事,lí-sīr,25
理會,lí-huē,25
理會,lí-hē,25
理會,lí-hēr,25
甘尾,kam-bué,25
甘尾,kam-bé,25
甘尾,kam-bér,25
生死,sing-sír,25
生死,sing-sú,25
當開,tng-khui,25
痟退,siáu-thè,25
痟退,siáu-thèr,25
百合,iú-lih,25
皮包,phêr-pau,25
皮帶,phêr-tuà,25
皮箱,phêr-siunn,25
皮膚,phêr-hu,25
皮草,phê-tsháu,25
皮草,phêr-tsháu,25
皮衫,phê-sann,25
皮衫,phêr-sann,25
皮鞋,phêr-erê,25
皮鞋,phêr-uê,25
相士,siòng-sīr,25
相士,siòng-sū,25
相士,siòng-sǐr,25
相思,siu-si,25
相推,sann-the,25
相推,sann-ther,25
相諍,sann-tsìnn,25
相𫝛,sann-sâng,25
看板,kha̋ng-páng,25
看過,khuànn-kèr,25
眼科,gán-khe,25
眼科,gán-kher,25
短欠,tuán-khiàm,25
短欠,té-khiàm,25
短欠,tér-khiàm,25
短路,tér-lōo,25
硩墓,teh-bōo,25
硩火,teh-hé,25
硩火,teh-hér,25
碩士,si̍k-sīr,25
碩士,si̍k-sǐr,25
確據,khak-kì,25
確據,khak-kìr,25
確據,khak-kù,25
碼仔,bé-á,25
碼子,bé-tsí,25
磺火,hông-hér,25
福佬,hô-ló,25
禪師,siân-sir,25
私事,sir-sīr,25
私利,sir-lī,25
私立,sir-li̍p,25
科學,khe-ha̍k,25
科學,kher-ha̍k,25
科技,kher-kī,25
科技,kher-kǐ,25
科目,khe-bo̍k,25
科目,kher-bo̍k,25
科舉,khe-kú,25
科舉,kher-kír,25
科舉,kho-kí,25
科舉,kho-kír,25
科舉,kho-kú,25
稅金,sèr-kim,25
穢涗,èr-sèr,25
穢著,è-tio̍h,25
穢著,èr-tio̍h,25
空虛,khang-hir,25
空虛,khang-hu,25
空虛,khong-hi,25
空虛,khong-hir,25
空虛,khong-hu,25
章魚,thak-khooh,25
箪笥,thàng-sù,25
篆刻,thuàn-khik,25
篆字,thuàn-jī,25
篆字,thuàn-lī,25
細作,serè-tsoh,25
細作,suè-tsoh,25
細作,sè-tsoh,25
細本,serè-pún,25
細本,suè-pún,25
細本,sè-pún,25
紳士,sin-sīr,25
紳士,sin-sǐr,25
結尾,kiat-bé,25
結尾,kiat-bér,25
結構,kiat-kiò,25
綴會,tè-hē,25
綴會,tèr-hēr,25
綴路,tèr-lōo,25
練炭,lia̋n-táng,25
羊羹,iő-káng,25
義士,gī-sīr,25
義士,gī-sū,25
義士,gī-sǐr,25
老師,ló-su,25
老師,nóo-sir,25
考慮,khónn-līr,25
耳科,hī-khe,25
耳科,hī-kher,25
耳科,hǐ-kher,25
肉皮,bah-phêr,25
脚絆,khiā-hang,25
臨時,liâm-sî,25
自信,tsīr-sìn,25
自己,tsīr-kí,25
自新,tsīr-sin,25
自然,tsīr-jiân,25
自然,tsīr-liân,25
自私,tsīr-sir,25
自習,tsīr-si̍p,25
自習,tsū-si̍p,25
自身,tsīr-sin,25
臺語,tâi-gír,25
花子,hua-tsír,25
花子,hue-tsí,25
茶洗,tê-seré,25
茶洗,tê-sián,25
茶配,tê-phè,25
茶配,tê-phèr,25
草字,tshó-jī,25
草字,tshó-lī,25
草書,tshó-sir,25
荒廢,hng-huè,25
荒廢,hong-huè,25
菜配,tshài-phèr,25
落雪,lo̍h-serh,25
葉書,ia̍p-sir,25
葉書,ia̍p-su,25
葵扇,khe-sìnn,25
薩埵,sat-to,25
薩埵,sat-tóo,25
虛傳,hi-thuân,25
虛傳,hir-thuân,25
虛傳,hu-thuân,25
虛價,hi-kè,25
虛價,hir-kè,25
虛價,hu-kè,25
虛名,hi-bîng,25
虛名,hi-miâ,25
虛名,hir-bîng,25
虛名,hir-miâ,25
虛名,hu-bîng,25
虛名,hu-miâ,25
虛實,hi-si̍t,25
虛實,hir-si̍t,25
虛實,hu-si̍t,25
虛底,hi-té,25
虛底,hir-teré,25
虛底,hir-tué,25
虛底,hu-tué,25
虛度,hi-tōo,25
虛度,hir-tōo,25
虛度,hu-tōo,25
虛弱,hir-jio̍k,25
虛弱,hir-lio̍k,25
虛弱,hu-jio̍k,25
虛弱,hu-lio̍k,25
虛心,hi-sim,25
虛心,hir-sim,25
虛心,hu-sim,25
虛榮,hir-îng,25
虛榮,hu-îng,25
虛浮,hi-hôo,25
虛浮,hir-hôo,25
虛浮,hu-hôo,25
虛火,hir-hér,25
虛火,hu-hé,25
虛無,hi-bû,25
虛無,hir-bû,25
虛無,hu-bû,25
虛熱,hi-jia̍t,25
虛熱,hi-lia̍t,25
虛熱,hir-jia̍t,25
虛熱,hir-lia̍t,25
虛熱,hu-jia̍t,25
虛熱,hu-lia̍t,25
虛空,hi-khong,25
虛空,hir-khong,25
虛空,hu-khong,25
虛級,hi-kip,25
虛級,hir-kip,25
虛級,hu-kip,25
虛聞,hi-bûn,25
虛聞,hir-bûn,25
虛聞,hu-bûn,25
虛華,hir-hua,25
虛華,hu-hua,25
虛言,hi-gân,25
虛言,hir-giân,25
虛言,hu-giân,25
虛詞,hi-sû,25
虛詞,hir-sîr,25
虛詞,hu-sû,25
虛費,hi-huì,25
虛費,hir-huì,25
虛費,hu-huì,25
虛重,hi-tāng,25
虛重,hir-tāng,25
虛重,hir-tǎng,25
虛重,hu-tāng,25
虛闊,hi-khuah,25
虛闊,hir-khuah,25
虛闊,hu-khuah,25
蚵炱,ô-ter,25
蠻皮,bân-phêr,25
行書,hâng-sir,25
行書,hâng-su,25
行書,hîng-sir,25
行書,hîng-su,25
術士,su̍t-sīr,25
術士,su̍t-sū,25
術士,su̍t-sǐr,25
術語,su̍t-gí,25
術語,su̍t-gír,25
術語,su̍t-gú,25
街頭,kere-thâu,25
衰退,sue-thèr,25
規矩,kui-kír,25
解說,keré-serh,25
解說,kué-serh,25
言詞,giân-sîr,25
言詞,gân-sû,25
言語,giân-gír,25
言語,gân-gí,25
言辭,giân-sîr,25
言辭,gân-sû,25
訓詞,hùn-sîr,25
訓詞,hùn-sû,25
記事,kì-sīr,25
許可,hír-khónn,25
話語,uē-gír,25
語文,gír-bûn,25
語法,gír-huat,25
語詞,gír-sîr,25
語詞,gú-sû,25
謙虛,khiam-hir,25
謙虛,khiam-hu,25
講師,káng-sir,25
讀書,tho̍k-sir,25
豆皮,tāu-phêr,25
貨主,hèr-tsú,25
貨倉,huè-tshng,25
貨倉,hè-tshng,25
貨倉,hèr-tshng,25
貨價,huè-kè,25
貨價,hè-kè,25
貨價,hèr-kè,25
貨單,huè-tuann,25
貨單,hè-tuann,25
貨單,hèr-tuann,25
貨客,huè-kheh,25
貨客,hè-kheh,25
貨客,hèr-kheh,25
貨尾,hèr-bér,25
貨幣,hèr-pè,25
貨底,hèr-teré,25
貨底,hèr-tué,25
貨物,huè-mi̍h,25
貨物,hè-mi̍h,25
貨物,hè-mn̍gh,25
貨物,hèr-bu̍t,25
貨物,hèr-mn̍gh,25
貨船,hèr-tsûn,25
貨色,hèr-sik,25
貨草,hèr-tsháu,25
貨財,huè-tsâi,25
貨財,hè-tsâi,25
貨財,hèr-tsâi,25
貨車,hèr-tshia,25
貨錢,huè-tsînn,25
貨錢,hè-tsînn,25
貨錢,hèr-tsînn,25
貨頭,hèr-thâu,25
資料,tsir-liāu,25
資訊,tsir-sìn,25
賠命,pê-miā,25
賠命,pêr-miā,25
賠窮,puê-kîng,25
賠窮,pê-kîng,25
賠窮,pêr-kîng,25
賠補,puê-póo,25
賠補,pê-póo,25
賠補,pêr-póo,25
賠錢,pêr-tsînn,25
賢士,hiân-sīr,25
賢士,hiân-sū,25
賢士,hiân-sǐr,25
足袋,that-bí,25
跟綴,kirn-tèr,25
跟綴,kun-tèr,25
踅街,se̍rh-kere,25
踅街,se̍rh-kue,25
軍事,kun-sīr,25
軍士,kun-sīr,25
軍士,kun-sū,25
軍士,kun-sǐr,25
軍師,kun-sir,25
轉去,tńg-khìr,25
辭世,sîr-sè,25
辭世,sû-sè,25
辭令,sîr-līng,25
辭令,sû-līng,25
辭典,sîr-tián,25
辭書,sîr-sir,25
辭書,sû-su,25
迦葉,ka-sia̍p,25
迦葉,kia-sia̍p,25
迵過,thàng-kèr,25
退味,thè-bī,25
退味,thèr-bī,25
退悔,thè-hué,25
退悔,thèr-hué,25
退火,thèr-hér,25
退約,thè-iok,25
退約,thèr-iok,25
退讓,thè-jiōng,25
退讓,thè-liōng,25
退讓,thèr-jiōng,25
退讓,thèr-liōng,25
退貨,thè-hè,25
退貨,thèr-hèr,25
退避,thuè-pī,25
透過,thàu-kèr,25
通過,thong-kèr,25
遁辭,tūn-sîr,25
遁辭,tūn-sû,25
過份,kèr-hūn,25
過分,kèr-hun,25
過去,kèr-khìr,25
過年,kèr-nî,25
過度,kèr-tōo,25
過往,kèr-óng,25
過敏,kèr-bín,25
過水,kèr-tsuí,25
過溪,kuè-khe,25
過溪,kè-khue,25
過溪,kèr-khere,25
過溪,kèr-khue,25
過濾,kèr-līr,25
過磅,kèr-pōng,25
過磅,kèr-pǒng,25
過面,kèr-bīn,25
過頭,kèr-thâu,25
遺書,uî-sir,25
酒配,tsiú-phèr,25
酷暑,khok-sír,25
酷暑,khok-sú,25
酸素,sng-sòo,25
醫師,i-sir,25
錄音,lio̍k-im,25
鐮𠠝,liâm-li̍k,25
防火,hông-hér,25
隱士,ín-sū,25
隱士,írn-sīr,25
隱士,írn-sǐr,25
隱士,ún-sīr,25
隱士,ún-sǐr,25
隱居,ín-ki,25
隱居,írn-kir,25
隱居,ún-kir,25
隱私,ín-su,25
隱私,írn-sir,25
隱私,ún-sir,25
隱語,ín-gí,25
隱語,írn-gír,25
隱語,ún-gír,25
隱語,ún-gú,25
隸書,lē-sir,25
隸書,lē-su,25
雞頭,kere-thâu,25
雞頭,kue-thâu,25
難事,lân-sīr,25
難事,lân-sū,25
面會,biān-hē,25
面會,biān-hēr,25
面皮,bīn-phêr,25
頓首,tùn-siú,25
頭序,thâu-sīr,25
頭序,thâu-sū,25
頭序,thâu-sǐr,25
題序,terê-sīr,25
題序,terê-sǐr,25
題序,tuê-sīr,25
題序,tuê-sǐr,25
風呂,hú-looh,25
風尾,hong-bér,25
風尾,huang-bér,25
風火,hong-hér,25
飯盒,ha̋ng-góo,25
饂飩,u-lóng,25
鬱色,ut-sik,25
魚拊,hîr-hú,25
鯊魚,sua-hîr,25
麵皮,mī-phê,25
麵皮,mī-phêr,25
黴菌,ba̋i-khín,25
齊斬,tserê-tsánn,25
齊斬,tsuê-tsánn,25
齒科,khí-khe,25
齒科,khí-kher,25
龍門,liông-bûn,25
𫝛人,sâng-lâng,25
𫝛勻,sâng-ûn,25
𫝛年,sâng-nî,25
𫝛時,sâng-sî,25
𫝛款,sâng-khuán,25
𫝛途,sâng-tôo,25
あにき,a-ní-khih,16
お人形,oo-lín-gióo,16
きもち,khi-móo-tsih,16
さくら,sa-khú-lah,16
さしみ,sa-sí-mih,16
しあげ,si-á-geh,16
せびろ,se-bí-looh,16
ぞうり,lóo-lí-á,16
たたみ,tha-thá-mih,16
ひのき,hi-nóo-khih,16
わさび,ua-sá-bih,16
アルミ,a-lú-mih,16
カメラ,kha-mé-lah,16
コレラ,khoo-lé-lah,16
ゴルフ,goo-lú-huh,16
ジルバ,ji-lú-bah,16
スパナ,si̍p-pán-ná,16
テニス,the-ní-suh,16
トマト,thoo-má-tooh,16
ピアノ,phi-á-nooh,16
ベニヤ,me-lí-á,16
ホテル,hoo-té-luh,16
ラジオ,la-jí-ooh,16
ラムネ,la-mú-neh,16
ワルツ,ua-lù-tsuh,16
不二價,put-jī-kà,16
不二價,put-jī-kè,16
不二價,put-lī-kà,16
不二價,put-lī-kè,16
仕上げ,si-á-geh,16
傀儡戲,ka-lér-hì,16
口頭話,kháu-thâu-uē,16
口頭語,kháu-thâu-gí,16
口頭語,kháu-thâu-gír,16
口頭語,kháu-thâu-gú,16
嘆語詞,thàn-gí-sû,16
嘆語詞,thàn-gír-sîr,16
嘆語詞,thàn-gú-sû,16
圖書館,tôo-sir-kuán,16
大丈夫,la̋i-jiòo-bù,16
大本字,tuā-pún-jī,16
大本字,tuā-pún-lī,16
天麩羅,thia̋n-pú-lah,16
如來佛,jîr-lâi-hu̍t,16
如來佛,jû-lâi-hu̍t,16
如來佛,lîr-lâi-hu̍t,16
如來佛,lû-lâi-hu̍t,16
如夫人,jîr-hu-jîn,16
如夫人,lîr-hu-lîn,16
小乘教,sió-sīng-kàu,16
小兒科,siáu-jî-khe,16
小兒科,siáu-jî-kher,16
小兒科,siáu-lî-khe,16
小兒科,siáu-lî-kher,16
小本字,sió-pún-jī,16
小本字,sió-pún-lī,16
尾仔,bué--á,16
尾仔,bé--á,16
尾仔,bér--á,16
布袋戲,pòo-tēr-hì,16
廢去,huè--khì,16
廢去,huè--khìr,16
廢去,huì--khì,16
御林軍,gī-lîm-kun,16
御林軍,gīr-lîm-kun,16
御林軍,gū-lîm-kun,16
想退悔,siūnn-thè-hué,16
想退悔,siūnn-thèr-hué,16
想退悔,siǔnn-thèr-hué,16
抽退步,thiu-thè-pōo,16
抽退步,thiu-thèr-pōo,16
搖會頭,iô-huē-thâu,16
搖會頭,iô-hē-thâu,16
搖會頭,iô-hēr-thâu,16
摩訶埵,môo-ho-sat,16
摩訶埵,môo-hoo-sat,16
教科書,kàu-khe-su,16
教科書,kàu-kher-sir,16
教科書,kàu-kho-sir,16
會不是,huē-put-sī,16
會不是,hē-put-sī,16
會不是,hēr-put-sī,16
會不是,hēr-put-sǐ,16
會失禮,hēr-sit-lé,16
會毋著,hēr-m̄-tio̍h,16
歹去,phái--khìr,16
氣持ち,khi-móo-tsih,16
洗手盆,seré-tshiú-phûn,16
洗手盆,sué-tshiú-phûn,16
洗手盆,sé-tshiú-phûn,16
洗浴間,seré-i̍k-king,16
洗浴間,sué-i̍k-king,16
洗浴間,sé-i̍k-king,16
洗米潘,seré-bí-phun,16
洗米潘,sué-bí-phun,16
洗米潘,sé-bí-phun,16
洗身離,seré-sin-lī,16
洗身離,sué-sin-lī,16
洗身離,sé-sin-lī,16
洗面風,seré-bīn-hong,16
洗面風,sué-bīn-hong,16
洗面風,sé-bīn-hong,16
洗飯頓,seré-pn̄g-tǹg,16
洗飯頓,sué-pn̄g-tǹg,16
洗飯頓,sé-puīnn-tuìnn,16
混凝土,khōng-ku-lí,16
火葬場,hué-tsòng-tiônn,16
火葬場,hé-tsòng-tiûnn,16
火葬場,hér-tsòng-tiûnn,16
狗母鮻,káu-bó-so,16
狗母鮻,káu-bór-sor,16
狗母鮻,káu-bú-so,16
猶毋過,iá-m̄-kú,16
玉如意,gi̍k-jîr-ì,16
玉如意,gi̍k-jû-ì,16
玉如意,gi̍k-lîr-ì,16
玉如意,gi̍k-lû-ì,16
皮膚科,phê-hu-khe,16
皮膚科,phê-hu-kho,16
皮膚科,phêr-hu-kher,16
皮膚科,phêr-hu-kho,16
相借問,sann-tsioh-mn̄g,16
相出路,sann-tshut-lōo,16
相挨身,sann-ere-sin,16
相挨身,sann-ue-sin,16
相掰會,sann-pé-hē,16
相掰會,sann-pér-hēr,16
相掰會,sio-pué-huē,16
相整會,sann-tsíng-hē,16
相整會,sann-tsíng-hēr,16
相整會,sio-tsíng-huē,16
相褒歌,sann-po-kua,16
相閃身,sann-siám-sin,16
福佬人,hô-ló-lâng,16
福建話,hok-kiàn-uē,16
穢人,uè--lâng,16
穢人,è--lâng,16
穢人,èr--lâng,16
穢著,uè--tio̍h,16
細本字,serè-pún-jī,16
細本字,serè-pún-lī,16
細本字,suè-pún-jī,16
細本字,suè-pún-lī,16
細本字,sè-pún-jī,16
細本字,sè-pún-lī,16
芎蕉霜,king-tsio-sng,16
花去,hue--khìr,16
西洋洗,se-iônn-sé,16
西洋洗,se-iûnn-seré,16
西洋洗,se-iûnn-sué,16
西洋洗,se-iûnn-sé,16
說多謝,serh-to-siā,16
轉去,tńg--khìr,16
辯護士,piān-hōo-sīr,16
迵過,thàng--kèr,16
過著,kè--tio̍h,16
過著,kèr--tio̍h,16
那來那,ná-lâi-ná,16
鐮𠠝仔,liâm-li̍k-á,16
閩南語,bân-lâm-gír,16
閩南語,bân-lâm-gú,16
さかりば,sa-khá-lí-bah,12
わかもと,ua-khá-móo-tooh,12
カタログ,kha-tá-lok-guh,12
カラオケ,kha-lá-óo-khe,12
プロペラ,phu-lóo-phé-lá,12
マラリヤ,ma-lá-lí-á,12
事事項項,sīr-sīr-hāng-hāng,12
事事項項,sīr-sīr-hǎng-hǎng,12
大睏如死,tāi-khùn-jîr-sír,12
大睏如死,tāi-khùn-jû-sú,12
大睏如死,tāi-khùn-lîr-sír,12
大睏如死,tāi-khùn-lû-sú,12
火劃仔,hér-ui̍h--á,12
火擦仔,hér-tshat--á,12
砄砄硞硞,khih-khih-kho̍k-kho̍k,12
荒公廢事,hong-kong-huè-sīr,12
荒公廢事,hong-kong-huè-sū,12
荒公廢事,hong-kong-huì-sū,12
見死如眠,kiàn-sír-jîr-biân,12
見死如眠,kiàn-sír-lîr-biân,12
見死如眠,kiàn-sú-jû-biân,12
見死如眠,kiàn-sú-lû-biân,12
言三語四,giân-sann-gír-sì,12
言三語四,giân-sann-gú-sì,12
言三語四,gân-sann-gí-sì,12
阿彌陀佛,a-bí-tôo-hu̍t,12
阿彌陀佛,oo-bí-tôo-hu̍t,12
