hanzi,tl
電腦鼠,tiān-náu-tshí
電腦鼠,tiān-náu-tshú
鳥鼠仔,niáu-tshí-á
鳥鼠仔,niáu-tshú-á
無線滑鼠,bô-suànn-ku̍t-tshí
無線滑鼠,bô-suànn-ku̍t-tshú
無線電腦鼠,bô-suànn-tiān-náu-tshí
無線電腦鼠,bô-suànn-tiān-náu-tshú
無線鳥鼠仔,bô-suànn-niáu-tshí-á
無線鳥鼠仔,bô-suànn-niáu-tshú-á
倒子,tò-jí
倒子,tò-lí
正子,tsiànn-jí
正子,tsiànn-lí
中子,tiong-jí
中子,tiong-lí
滾輪,kún-lûn
游標,iû-piau
游標,iû-phiau
文字游標,bûn-jī-iû-piau
文字游標,bûn-lī-iû-phiau
齒盤,khí-puânn
無線齒盤,bô-suànn-khí-puânn
螢幕更新率,îng-bōo-king-sin-lu̍t
桌面背景,toh-bīn-puē-kíng
解析度,kái-sik-tōo
畫質,uē-tsit
畫質,uī-tsit
畫素,uē-sòo
畫素,uī-sòo
分頁,hun-ia̍h
視窗,sī-thang
彈出式視窗,tuânn-tshut-sik-sī-thang
書籤,su-tshiam
書籤,tsu-tshiam
擴充功能,khok-tshiong-kong-lîng
附加功能,hù-ka-kong-lîng
附加功能,hū-ka-kong-lîng
外掛程式,guā-kuà-tîng-sik
外掛程式,guā-kuà-thîng-sik
應用程式,ìng-iōng-tîng-sik
應用程式,ìng-iōng-thîng-sik
後設資料,āu-siat-tsu-liāu
啟用,khé-iōng
驗證碼,giām-tsìng-bé
條碼,tiâu-bé
行動條碼,hîng-tōng-tiâu-bé
載具,tsài-kū
載具,tsài-khū
重整理,tîng-tsíng-lí
更新,king-sin
記錄檔,kì-lo̍k-tóng
記錄檔,kì-lio̍k-tòng
lòo-kerh,lòo-kerh
口座,kháu-tsō
密碼,bi̍t-bé
暗碼,àm-bé
同步,tông-pōo
協作,hia̍p-tsok
雲端硬碟,hûn-tuan-ngē-tia̍p
雲端硬碟,hûn-tuan-ngī-tia̍p
雲端 há-ti,hûn-tuan-há-ti
隨身碟,suî-sin-tia̍p
資料庫,tsu-liāu-khòo
大數據,tuā-sòo-kì
大數據,tuā-sòo-kù
搜揣 ia̋n-jín,tshiau-tshuē-ia̋n-jín
搜揣 ia̋n-jín,tshiau-tshē-ia̋n-jín
社群網站,siā-kûn-bāng-tsām
社群平台,siā-kûn-pênn-tâi
社群平台,siā-kûn-pînn-tâi
鉼頂,pín-tíng
刪除,san-tû
刪除,san-tî
刣掉,thâi-tiāu
鉸落來,ka--lo̍h-lâi
複製,ho̍k-tsè
khóo-pih,khóo-pih
貼起去,tah--khí-khì
剪貼簿,tsián-tah-phōo
無痕模式,bô-hûn-bôo-sik
揤鈕,tshi̍h-liú
點落式選單,tiám-lo̍h-sik-suán-tuann
確認框,khak-jīn-khing
確認框,khak-līn-khing
多選框,to-suán-khing
心絲蟲,sim-si-thâng
頷箍,ām-khoo
弄貓枝,lāng-niau-ki
輻射冷卻,hok-siā-líng-khiok
厚藻鹽,kāu-tsó-iâm
米泔豆油膏,bí-ám-tāu-iû-ko
甕底油,àng-té-iû
鈕仔餅,liú-á-piánn
老茶,lāu-tê
金璇王梨,kim-suān-ông-lâi
閹殘,iam-tsân
開關,khai-kuan
單選鈕,tan-suán-liú
表單,pió-tuann
輸入欄,su-ji̍p-nuâ
輸入欄,su-li̍p-nuâ
布林值,pòo-lîm-ta̍t
真假值,tsin-ké-ta̍t
揀色器,kíng-sik-khì
拖,thua
拖選,thua-suán
滑鼠停留,ku̍t-tshí-thîng-liû
滑鼠停留,ku̍t-tshú-thîng-liû
點選,tiám-suán
點揤,tiám-tshi̍h
點,tiám
揤兩下,tshi̍h-nn̄g-ē
捲,kńg
捲條,kńg-tiâu
連結,liân-kiat
網址,bāng-tsí
tōo-né,tōo-né
寄付,kià-hù
贊助,tsàn-tsōo
水平分隔線,tsuí-pîng-hun-keh-suànn
水平分隔線,tsuí-pênn-hun-keh-suànn
水平分隔線,tsuí-pînn-hun-keh-suànn
標題,piau-tê
標題,piau-tuê
標題,phiau-tê
標題,phiau-tuê
內文,lāi-bûn
段落,tuānn-lo̍h
大寫,tuā-siá
小寫,sió-siá
文字樣式,bûn-jī-iūnn-sik
文字樣式,bûn-lī-iūnn-sik
模板,bôo-pán
設定,siat-tīng
偏好設定,phian-hònn-siat-tīng
組態設定,tsoo-thài-siat-tīng
選項,suán-hāng
授權,siū-khuân
授權鎖匙,siū-khuân-só-sî
觸控板,tshiok-khòng-pán
畫圖板,uē-tôo-pán
畫圖板,uī-tôo-pán
預覽,ī-lám
預覽,ū-lám
壓縮檔,ap-sok-tóng
壓縮檔,ap-sok-tòng
正子選單,tsiànn-jí-suán-tuann
正子選單,tsiànn-lí-suán-tuann
巨集,kī-tsi̍p
巨集,kū-tsi̍p
巨集齒,kī-tsi̍p-khí
巨集齒,kū-tsi̍p-khí
功能齒,kong-lîng-khí
組合齒,tsoo-ha̍p-khí
介面,kài-bīn
圖形化介面,tôo-hîng-huà-kài-bīn
論壇,lūn-tuânn
討論區,thó-lūn-khu
篩選,thai-suán
過濾,kuè-lī
過濾,kè-lū
麭幼仔導覽,pháng-iù-á-tō-lám
導覽列,tō-lám-lia̍t
三線選單,sann-suànn-suán-tuann
工具列,kang-kū-lia̍t
工具列,kang-khū-lia̍t
圖示,tôo-sī
載入,tsài-ji̍p
載入,tsài-li̍p
lóo,lóo
載入中,tsài-ji̍p-tiong
載入中,tsài-li̍p-tiong
lóo-tìng,lóo-tìng
重載入,tîng-tsài-ji̍p
luī-lóo,luī-lóo
讀取,tho̍k-tshú
讀取,tho̍k-tshí
táng-lóo,táng-lóo
掠,lia̍h
下載,hā-tsài
勼排,kiu-pâi
快速齒,khuài-sok-khí
熱齒,jia̍t-khí
訂閱制,tīng-ua̍t-tsè
提示詞,thê-sī-sû
欄,nuâ
列,lia̍t
格式,keh-sik
格式化,keh-sik-huà
復原,ho̍k-guân
頂一步,tíng-tsi̍t-pōo
取消復原,tshú-siau-ho̍k-guân
下一步,ē-tsi̍t-pōo
貼圖,tah-tôo
表情符號,piáu-tsîng-hû-hō
e-móo-jih,e-móo-jih
換逝,uānn-tsuā
排序 lí-sirh-tooh,pâi-sū-lí-sirh-tooh
排序 lí-sirh-tooh,pâi-sī-lí-sirh-tooh
編號 lí-sirh-tooh,pian-hō-lí-sirh-tooh
編號 lí-sirh-tooh,phian-hō-lí-sirh-tooh
項目 lí-sirh-tooh,hāng-bo̍k-lí-sirh-tooh
點陣圖,tiám-tīn-tôo
向量圖,hiòng-liōng-tôo
食色,tsia̍h-sik
框線色,khing-suànn-sik
框線粗幼,khing-suànn-tshoo-iù
漸層色,tsiām-tsân-sik
透明度,thàu-bîng-tōo
透明度,thò-bîng-tōo
色票,sik-phiò
畫面縮放,uē-bīn-sok-hòng
畫面縮放,uī-bīn-sok-hòng
上細化,siōng-sè-huà
上細化,siōng-suè-huà
檢視,kiám-sī
深跍,tshim-khû
孤跤跍,koo-kha-khû
二頭肌,jī-thâu-ki
二頭肌,lī-thâu-ki
手肚仁,tshiú-tóo-jîn
手肚仁,tshiú-tóo-lîn
腿二頭肌,thuí-jī-thâu-ki
腿二頭肌,thuí-lī-thâu-ki
尻脊肌,kha-tsiah-ki
側平夯,tshik-pênn-giâ
側平夯,tshik-pînn-giâ
飛鳥,hui-niáu
飛鳥,pue-tsiáu
硬夯,ngē-giâ
硬夯,ngī-giâ
體脂肪率,thé-tsi-hong-lu̍t
胸坎捒,hing-khám-sak
腿捒,thuí-sak
䖙捒,the-sak
尻川捒,kha-tshng-sak
啞鈴,à-lîng
a-lé,a-lé
槓鈴,kǹg-lîng
壺鈴,ôo-lîng
幌壺,hàinn-ôo
引體搝起,ín-thé-khiú-khí
引體搝起,ín-thé-giú-khí
生肌減油,senn-ki-kiám-iû
生肌減油,sinn-ki-kiám-iû
身體重塑,sin-thé-tîng-sok
閬歇時間,làng-hioh-sî-kan
動態伸輪,tōng-thài-tshun-lûn
靜態伸輪,tsīng-thài-tshun-lûn
保庇跳,pó-pì-thiàu
主動肌,tsú-tōng-ki
抗力肌,khòng-li̍k-ki
抗力作用,khòng-li̍k-tsok-iōng
協同肌,hia̍p-tông-ki
柔軟度,jiû-nńg-tōo
柔軟度,liû-nńg-tōo
柔軟度,jiû-luán-tōo
柔軟度,liû-luán-tōo
筋肉收束,kin-bah-siu-sok
肌耐力,ki-nāi-li̍k
爆發力,po̍k-huat-li̍k
自重訓練,tsū-tāng-hùn-liān
弓箭步,king-tsìnn-pōo
弓箭步,kiong-tsìnn-pōo
䖙倒坐起,the-tó-tsē-khí
覆地牚身,phak-tē-thènn-sin
覆地牚身,phak-tuē-thìnn-sin
倒徛騰,tò-khiā-thîng
枋仔牚,pang-á-thènn
枋仔牚,pang-á-thìnn
敧枋牚,khi-pang-thènn
敧枋牚,khi-pang-thìnn
全螢幕檢視,tsuân-îng-bōo-kiám-sī
大頭貼,tuā-thâu-tah
縮圖,sok-tôo
終端機,tsiong-tuan-ki
主機枋,tsú-ki-pang
處理器,tshú-lí-khì
記憶體,kì-ik-thé
顯示卡,hián-sī-khah
散熱器,sàn-jia̍t-khì
散熱器,sàn-lia̍t-khì
電源供應器,tiān-guân-kiong-ìng-khì
硬體,ngē-thé
硬體,ngī-thé
軟體,nńg-thé
能耗比,lîng-hònn-pí
效能功耗比,hāu-lîng-kong-hònn-pí
執行緒,tsip-hîng-sū
執行緒,tsip-hîng-sī
核心,hi̍k-sim
串流媒體,tshuàn-liû-muî-thé
登入,ting-ji̍p
登出,ting-tshut
深色模式,tshim-sik-bôo-sik
淺色模式,tshián-sik-bôo-sik
使用者,sú-iōng-tsiá
開發者,khai-huat-tsiá
二進位,jī-tsìn-uī
十進位,tsa̍p-tsìn-uī
十六進位,tsa̍p-la̍k-tsìn-uī
安入,an-ji̍p
安入,an-li̍p
放送器,hòng-sàng-khì
音量,im-liōng
藍牙,nâ-gê
行動數據,hîng-tōng-sòo-kì
行動數據,hîng-tōng-sòo-kù
無線基地台,bô-suànn-ki-tē-tâi
無線基地台,bô-suànn-ki-tuē-tâi
熱點,jia̍t-tiám
熱點,lia̍t-tiám
儲存空間,tû-tsûn-khong-kan
隱私權設定,ún-su-khuân-siat-tīng
隱私權設定,ún-su-kuân-siat-tīng
隱私權,ún-su-khuân
隱私權,ún-su-kuân
螢幕鎖定,îng-bōo-só-tīng
指紋解鎖,tsí-bûn-kái-só
備份,pī-hūn
遮罩,jia-tà
遮罩,jia-tàu
原始碼,guân-sí-bé
字元,jī-guân
字元,lī-guân
字元距離,jī-guân-kī-lī
字元距離,lī-guân-kū-lī
字距微調,jī-kī-bî-tiâu
字距微調,lī-kū-bî-tiâu
逝懸,tsuā-kuân
逝距,tsuā-kī
逝距,tsuā-kū
內建,luē-kiàn
預設,ī-siat
預設,ū-siat
套用,thò-iōng
讀卡機,tha̍k-khah-ki
耳機,hīnn-ki
耳機,hī-ki
耳機空,hīnn-ki-khang
耳機空,hī-ki-khang
藍牙耳機,nâ-gê-hīnn-ki
藍牙耳機,nâ-gê-hī-ki
無線耳機,bô-suànn-hīnn-ki
無線耳機,bô-suànn-hī-ki
轉接頭,tsuán-tsiap-thâu
刪除線,san-tû-suànn
刪除線,san-tî-suànn
粗體,tshoo-thé
斜體,tshiâ-thé
面板,bīn-pán
儀表板,gî-pió-pán
響應式網站,hiáng-ìng-sik-bāng-tsām
響應式網站,hióng-ìng-sik-bāng-tsām
檔案總管,tóng-àn-tsóng-kuán
檔案總管,tòng-àn-tsóng-kuán
搖桿,iô-kuáinn
遏子,at-tsí
吉娃娃,tshi-uá-uah
法國鬥牛狗,huat-kok-tàu-gû-káu
法鬥,huat-tàu
巴哥,pa-ko
哈巴狗,ha-pa-káu
沙皮狗,sua-phuê-káu
沙皮狗,sua-phê-káu
膨獅狗,phòng-sai-káu
獅仔狗,sai-á-káu
煙腸狗,ian-tshiâng-káu
煙腸狗,ian-tshiân-káu
葡萄牙水狗,phû-tô-gâ-tsuí-káu
鼻蹤獵狗,phīnn-tsong-la̍h-káu
黃金獵狗,n̂g-kim-la̍h-káu
阿富汗獵狗,a-hù-hān-la̍h-káu
拉不拉多,la-put-la-to
米格魯,bí-gū-luh
大麥町,tuā-be̍h-ting
杜賓狗,tōo-pin-káu
西施狗,se-si-káu
羅素狗,lô-sòo-káu
牛頭狗,gû-thâu-káu
柴狗,tshâ-káu
秋田狗,tshiu-tiân-káu
邊境顧羊狗,pian-kíng-kòo-iûnn-káu
軍用狗,kun-iōng-káu
澳洲顧羊狗,ò-tsiu-kòo-iûnn-káu
藏獒,tsōng-ngôo
獒,ngôo
哈士奇,ha-sū-kî
Sa-móo-iat狗,sa-móo-iat-káu
Má-thih-suh狗,má-thih-suh-káu
Phóo-meh狗,phóo-meh-káu
貴賓狗,kuì-pin-káu
紅貴賓,âng-kuì-pin
雪納瑞,si-náu-sò
