tl,hanzi,frequency,poj,tl_num,poj_num
sūn-sî,順時,25,sūn-sî,sun7si5,sun7si5
sūn-ge̍h,順月,25,sūn-ge̍h,sun7geh8,sun7geh8
sūn-ho̍k,順服,25,sūn-ho̍k,sun7hok8,sun7hok8
sūn-tshù,順次,25,sūn-chhù,sun7tshu3,sun7chhu3
sūn-tsuí,順水,25,sūn-chúi,sun7tsui2,sun7chui2
sūn-lâu,順流,25,sūn-lâu,sun7lau5,sun7lau5
sūn-liù,順溜,25,sūn-liù,sun7liu3,sun7liu3
sīn-suà,順續,25,sīn-sòa,sin7sua3,sin7soa3
sūn-sio̍k,順續,25,sūn-sio̍k,sun7siok8,sun7siok8
sūn-kiânn,順行,25,sūn-kiâⁿ,sun7kiann5,sun7kiann5
sūn-thàn,順趁,25,sūn-thàn,sun7than3,sun7than3
sūn-lōo,順路,25,sūn-lō͘,sun7loo7,sun7loo7
sūn-pān,順辦,25,sūn-pān,sun7pan7,sun7pan7
sūn-gi̍k,順逆,25,sūn-ge̍k,sun7gik8,sun7gek8
sūn-ūn,順運,25,sūn-ūn,sun7un7,sun7un7
sūn-sūn,順順,25,sūn-sūn,sun7sun7,sun7sun7
sūn-hong,順風,25,sūn-hong,sun7hong,sun7hong
su-tong,須當,25,su-tong,sutong,sutong
su-ti,須知,25,su-ti,suti,suti
su-jû,須臾,25,su-jû,suju5,suju5
su-tio̍h,須著,25,su-tio̍h,sutioh8,sutioh8
siōng-tsàn,頌讚,25,siōng-chàn,siong7tsan3,siong7chan3
ū-hōo,預後,25,ū-hō͘,u7hoo7,u7hoo7
ū-suàn,預算,25,ū-soàn,u7suan3,u7soan3
ū-iok,預約,25,ū-iok,u7iok,u7iok
ū-suán,預選,25,ū-soán,u7suan2,u7soan2
guân-kòo,頑固,25,goân-kò͘,guan5koo3,goan5koo3
guân-gû,頑愚,25,goân-gû,guan5gu5,goan5gu5
bân-phê,頑皮,25,bân-phê,ban5phe5,ban5phe5
guân-tông,頑童,25,goân-tông,guan5tong5,goan5tong5
bân-bân,頑頑,25,bân-bân,ban5ban5,ban5ban5
pan-pòo,頒布,25,pan-pò͘,panpoo3,panpoo3
pan-hîng,頒行,25,pan-hêng,panhing5,panheng5
pan-tsiàu,頒詔,25,pan-chiàu,pantsiau3,panchiau3
pan-jū,頒諭,25,pan-jū,panju7,panju7
tàm-gām,頓gām,25,tàm-gām,tam3gam7,tam3gam7
tàm-kē,頓低,25,tàm-kē,tam3ke7,tam3ke7
tìm-táu,頓倒,25,tìm-táu,tim3tau2,tim3tau2
tàm-sê,頓垂,25,tàm-sê,tam3se5,tam3se5
tùn-gōo,頓悟,25,tùn-gō͘,tun3goo7,tun3goo7
tìm-tshiú,頓手,25,tìm-chhiú,tim3tshiu2,tim3chhiu2
tùn-tshò,頓挫,25,tùn-chhò,tun3tsho3,tun3chho3
thìm-íng,頓湧,25,thìm-éng,thim3ing2,thim3eng2
tìm-khuànn,頓看,25,tìm-khòaⁿ,tim3khuann3,tim3khoann3
tàm-sîn,頓神,25,tàm-sîn,tam3sin5,tam3sin5
tàm-lo̍h,頓落,25,tàm-lo̍h,tam3loh8,tam3loh8
tìm-tāng,頓重,25,tìm-tāng,tim3tang7,tim3tang7
thìm-thìm,頓頓,25,thìm-thìm,thim3thim3,thim3thim3
tàm-tàm,頓頓,25,tàm-tàm,tam3tam3,tam3tam3
tìm-tìm,頓頓,25,tìm-tìm,tim3tim3,tim3tim3
tàm-thâu,頓頭,25,tàm-thâu,tam3thau5,tam3thau5
tìm-thâu,頓頭,25,tìm-thâu,tim3thau5,tim3thau5
tùn-siú,頓首,25,tùn-siú,tun3siu2,tun3siu2
phó-lio̍k,頗略,25,phó-lio̍k,pho2liok8,pho2liok8
phóo-tsai,頗知,25,phó͘-chai,phoo2tsai,phoo2chai
phóo-phóo,頗頗,25,phó͘-phó͘,phoo2phoo2,phoo2phoo2
líng-sū,領事,25,léng-sū,ling2su7,leng2su7
niá-lâng,領人,25,niá-lâng,nia2lang5,nia2lang5
niá-līng,領令,25,niá-lēng,nia2ling7,nia2leng7
niá-tau,領兜,25,niá-tau,nia2tau,nia2tau
niá-ping,領兵,25,niá-peng,nia2ping,nia2peng
niá-tshut,領出,25,niá-chhut,nia2tshut,nia2chhut
niá-kǹg,領卷,25,niá-kǹg,nia2kng3,nia2kng3
niá-siū,領受,25,niá-siū,nia2siu7,nia2siu7
líng-bīng,領命,25,léng-bēng,ling2bing7,leng2beng7
niá-bīng,領命,25,niá-bēng,nia2bing7,nia2beng7
niá-huê,領回,25,niá-hôe,nia2hue5,nia2hoe5
líng-thóo,領土,25,léng-thó͘,ling2thoo2,leng2thoo2
líng-tuē,領地,25,léng-tōe,ling2tue7,leng2toe7
niá-thò,領套,25,niá-thò,nia2tho3,nia2tho3
niá-bé,領尾,25,niá-bé,nia2be2,nia2be2
niá-kin,領巾,25,niá-kin,nia2kin,nia2kin
niá-tuà,領帶,25,niá-tòa,nia2tua3,nia2toa3
niá-āu,領後,25,niá-āu,nia2au7,nia2au7
líng-tsîng,領情,25,léng-chêng,ling2tsing5,leng2cheng5
niá-pîn,領憑,25,niá-pîn,nia2pin5,nia2pin5
líng-siu,領收,25,léng-siu,ling2siu,leng2siu
niá-siu,領收,25,niá-siu,nia2siu,nia2siu
líng-kàu,領教,25,léng-kàu,ling2kau3,leng2kau3
niá-tsū,領敷,25,niá-chū,nia2tsu7,nia2chu7
niá-tsí,領旨,25,niá-chí,nia2tsi2,nia2chi2
niá-iūnn,領樣,25,niá-iūⁿ,nia2iunn7,nia2iunn7
niá-tshing,領清,25,niá-chheng,nia2tshing,nia2chheng
niá-tsiò,領照,25,niá-chiò,nia2tsio3,nia2chio3
niá-pâi,領牌,25,niá-pâi,nia2pai5,nia2pai5
niá-tsn̄g,領狀,25,niá-chn̄g,nia2tsng7,nia2chng7
niá-bí,領米,25,niá-bí,nia2bi2,nia2bi2
niá-kip,領給,25,niá-kip,nia2kip,nia2kip
niá-tsit,領脊,25,niá-chit,nia2tsit,nia2chit
niá-tāu,領脰,25,niá-tāu,nia2tau7,nia2tau7
líng-siù,領袖,25,léng-siù,ling2siu3,leng2siu3
niá-lōo,領路,25,niá-lō͘,nia2loo7,nia2loo7
niá-kau,領鉤,25,niá-kau,nia2kau,nia2kau
niá-thâu,領頭,25,niá-thâu,nia2thau5,nia2thau5
niá-hiòng,領餉,25,niá-hiòng,nia2hiong3,nia2hiong3
huainnh-huainnh,頦頦,25,hoaiⁿh-hoaiⁿh,huainnhhuainnh,hoainnhhoainnh
hua̍innh-hua̍innh,頦頦,25,hoa̍iⁿh-hoa̍iⁿh,huainnh8huainnh8,hoainnh8hoainnh8
hua̍innh-nua̍ih,頦頦,25,hoa̍iⁿh-noa̍ih,huainnh8nuaih8,hoainnh8noaih8
thâu-lun,頭lun,25,thâu-lun,thau5lun,thau5lun
thâu-tshit,頭七,25,thâu-chhit,thau5tshit,thau5chhit
thâu-tsiūnn,頭上,25,thâu-chiūⁿ,thau5tsiunn7,thau5chiunn7
thâu-ē,頭下,25,thâu-ē,thau5e7,thau5e7
thâu-lâng,頭人,25,thâu-lâng,thau5lang5,thau5lang5
thâu-á,頭仔,25,thâu-á,thau5a2,thau5a2
thâu-uī,頭位,25,thâu-ūi,thau5ui7,thau5ui7
thâu-hiann,頭兄,25,thâu-hiaⁿ,thau5hiann,thau5hiann
thâu-sing,頭先,25,thâu-seng,thau5sing,thau5seng
thâu-kàu,頭到,25,thâu-kàu,thau5kau3,thau5kau3
thâu-tsîng,頭前,25,thâu-chêng,thau5tsing5,thau5cheng5
thâu-miâ,頭名,25,thâu-miâ,thau5mia5,thau5mia5
thâu-tshuì,頭嘴,25,thâu-chhùi,thau5tshui3,thau5chhui3
thâu-uî,頭圍,25,thâu-ûi,thau5ui5,thau5ui5
thâu-khám,頭坎,25,thâu-khám,thau5kham2,thau5kham2
thâu-tn̂g,頭堂,25,thâu-tn̂g,thau5tng5,thau5tng5
thâu-tiûnn,頭場,25,thâu-tiûⁿ,thau5tiunn5,thau5tiunn5
thâu-hun,頭婚,25,thâu-hun,thau5hun,thau5hun
thâu-jí,頭子,25,thâu-jí,thau5ji2,thau5ji2
thâu-jī,頭字,25,thâu-jī,thau5ji7,thau5ji7
thâu-ke,頭家,25,thâu-ke,thau5ke,thau5ke
thâu-tuì,頭對,25,thâu-tùi,thau5tui3,thau5tui3
thâu-tsiam,頭尖,25,thâu-chiam,thau5tsiam,thau5chiam
thâu-bé,頭尾,25,thâu-bé,thau5be2,thau5be2
thâu-kun,頭巾,25,thâu-kun,thau5kun,thau5kun
thâu-pòo,頭布,25,thâu-pò͘,thau5poo3,thau5poo3
thâu-pe̍h,頭帛,25,thâu-pe̍h,thau5peh8,thau5peh8
thâu-nî,頭年,25,thâu-nî,thau5ni5,thau5ni5
thâu-sū,頭序,25,thâu-sū,thau5su7,thau5su7
thâu-tshái,頭彩,25,thâu-chhái,thau5tshai2,thau5chhai2
thâu-tshiú,頭手,25,thâu-chhiú,thau5tshiu2,thau5chhiu2
thâu-thok,頭托,25,thâu-thok,thau5thok,thau5thok
thâu-thiu,頭抽,25,thâu-thiu,thau5thiu,thau5thiu
thâu-bín,頭抿,25,thâu-bín,thau5bin2,thau5bin2
thâu-kuà,頭掛,25,thâu-kòa,thau5kua3,thau5koa3
thâu-tshah,頭插,25,thâu-chhah,thau5tshah,thau5chhah
thâu-khok,頭擴,25,thâu-khok,thau5khok,thau5khok
thâu-pîng,頭旁,25,thâu-pêng,thau5ping5,thau5peng5
thâu-kî,頭旗,25,thâu-kî,thau5ki5,thau5ki5
thâu-ji̍t,頭日,25,thâu-ji̍t,thau5jit8,thau5jit8
thâu-sûn,頭旬,25,thâu-sûn,thau5sun5,thau5sun5
thâu-tshun,頭春,25,thâu-chhun,thau5tshun,thau5chhun
thâu-kinn,頭更,25,thâu-kiⁿ,thau5kinn,thau5kinn
thâu-pún,頭本,25,thâu-pún,thau5pun2,thau5pun2
thâu-kìnn,頭桁,25,thâu-kìⁿ,thau5kinn3,thau5kinn3
thâu-uî,頭桅,25,thâu-ûi,thau5ui5,thau5ui5
thâu-tháng,頭桶,25,thâu-tháng,thau5thang2,thau5thang2
thâu-tiâu,頭條,25,thâu-tiâu,thau5tiau5,thau5tiau5
thâu-tshiám,頭槧,25,thâu-chhiám,thau5tshiam2,thau5chhiam2
thâu-tsiúnn,頭槳,25,thâu-chiúⁿ,thau5tsiunn2,thau5chiunn2
thâu-tsô,頭槽,25,thâu-chô,thau5tso5,thau5cho5
thâu-pio,頭標,25,thâu-pio,thau5pio,thau5pio
thâu-giô,頭橈,25,thâu-giô,thau5gio5,thau5gio5
thâu-hiânn,頭橫,25,thâu-hiâⁿ,thau5hiann5,thau5hiann5
thâu-pái,頭次,25,thâu-pái,thau5pai2,thau5pai2
thâu-tuānn,頭段,25,thâu-tōaⁿ,thau5tuann7,thau5toann7
thâu-khak,頭殼,25,thâu-khak,thau5khak,thau5khak
thâu-mn̂g,頭毛,25,thâu-mn̂g,thau5mng5,thau5mng5
thâu-môo,頭毛,25,thâu-mô͘,thau5moo5,thau5moo5
thâu-tsuí,頭水,25,thâu-chúi,thau5tsui2,thau5chui2
thâu-tshing,頭清,25,thâu-chheng,thau5tshing,thau5chheng
thâu-sai,頭獅,25,thâu-sai,thau5sai,thau5sai
thâu-pan,頭班,25,thâu-pan,thau5pan,thau5pan
thâu-pang,頭班,25,thâu-pang,thau5pang,thau5pang
thâu-sinn,頭生,25,thâu-siⁿ,thau5sinn,thau5sinn
thâu-thiànn,頭痛,25,thâu-thiàⁿ,thau5thiann3,thau5thiann3
thâu-hong,頭瘋,25,thâu-hong,thau5hong,thau5hong
thâu-ê,頭的,25,thâu-ê,thau5e5,thau5e5
thâu-khue,頭盔,25,thâu-khoe,thau5khue,thau5khoe
thâu-ba̍k,頭目,25,thâu-ba̍k,thau5bak8,thau5bak8
thâu-tíng,頭等,25,thâu-téng,thau5ting2,thau5teng2
thâu-phinn,頭篇,25,thâu-phiⁿ,thau5phinn,thau5phinn
thâu-tsàng,頭綜,25,thâu-chàng,thau5tsang3,thau5chang3
thâu-sū,頭緒,25,thâu-sū,thau5su7,thau5su7
thâu-liâu,頭繚,25,thâu-liâu,thau5liau5,thau5liau5
thâu-tà,頭罩,25,thâu-tà,thau5ta3,thau5ta3
thâu-láu,頭老,25,thâu-láu,thau5lau2,thau5lau2
thâu-the,頭胎,25,thâu-the,thau5the,thau5the
thâu-ló,頭腦,25,thâu-ló,thau5lo2,thau5lo2
thâu-náu,頭腦,25,thâu-náu,thau5nau2,thau5nau2
thâu-kioh,頭腳,25,thâu-kioh,thau5kioh,thau5kioh
thâu-tshng,頭艙,25,thâu-chhng,thau5tshng,thau5chhng
thâu-hō,頭號,25,thâu-hō,thau5ho7,thau5ho7
thâu-tsuā,頭行,25,thâu-chōa,thau5tsua7,thau5choa7
thâu-khí,頭起,25,thâu-khí,thau5khi2,thau5khi2
thâu-lōo,頭路,25,thâu-lō͘,thau5loo7,thau5loo7
thâu-pān,頭辦,25,thâu-pān,thau5pan7,thau5pan7
thâu-piàn,頭遍,25,thâu-piàn,thau5pian3,thau5pian3
thâu-kè,頭過,25,thâu-kè,thau5ke3,thau5ke3
thâu-pōo,頭部,25,thâu-pō͘,thau5poo7,thau5poo7
thâu-thue,頭釵,25,thâu-thoe,thau5thue,thau5thoe
thâu-hâm,頭銜,25,thâu-hâm,thau5ham5,thau5ham5
thâu-mâu,頭鍪,25,thâu-mâu,thau5mau5,thau5mau5
thâu-tsūn,頭陣,25,thâu-chūn,thau5tsun7,thau5chun7
thâu-tīn,頭陣,25,thâu-tīn,thau5tin7,thau5tin7
thâu-iông,頭陽,25,thâu-iông,thau5iong5,thau5iong5
thâu-bīn,頭面,25,thâu-bīn,thau5bin7,thau5bin7
thâu-hāng,頭項,25,thâu-hāng,thau5hang7,thau5hang7
thâu-líng,頭領,25,thâu-léng,thau5ling2,thau5leng2
thâu-thâu,頭頭,25,thâu-thâu,thau5thau5,thau5thau5
thâu-hia̍h,頭額,25,thâu-hia̍h,thau5hiah8,thau5hiah8
thâu-hiunn,頭香,25,thâu-hiuⁿ,thau5hiunn,thau5hiunn
thâu-tshé,頭髓,25,thâu-chhé,thau5tshe2,thau5chhe2
thâu-kè,頭髻,25,thâu-kè,thau5ke3,thau5ke3
thâu-tsang,頭鬃,25,thâu-chang,thau5tsang,thau5chang
thâu-phoo,頭麩,25,thâu-pho͘,thau5phoo,thau5phoo
thâu-tshut,頭齣,25,thâu-chhut,thau5tshut,thau5chhut
ām-kui,頷kui,25,ām-kui,am7kui,am7kui
ām-kuānn,頷kuānn,25,ām-kōaⁿ,am7kuann7,am7koann7
ām-ē,頷下,25,ām-ē,am7e7,am7e7
ām-sê,頷垂,25,ām-sê,am7se5,am7se5
ām-tuà,頷帶,25,ām-tòa,am7tua3,am7toa3
ām-mua,頷幔,25,ām-moa,am7mua,am7moa
ām-tú,頷抵,25,ām-tú,am7tu2,am7tu2
ām-tsu,頷珠,25,ām-chu,am7tsu,am7chu
ām-liû,頷瘤,25,ām-liû,am7liu5,am7liu5
ām-la̍t,頷癘,25,ām-la̍t,am7lat8,am7lat8
ām-ing,頷癰,25,ām-eng,am7ing,am7eng
ām-khoo,頷箍,25,ām-kho͘,am7khoo,am7khoo
ām-kńg,頷管,25,ām-kńg,am7kng2,am7kng2
ām-suànn,頷線,25,ām-sòaⁿ,am7suann3,am7soann3
ām-tshi,頷腮,25,ām-chhi,am7tshi,am7chhi
ām-niá,頷領,25,ām-niá,am7nia2,am7nia2
ām-kún,頷頸,25,ām-kún,am7kun2,am7kun2
tuê-miâ,題名,25,tôe-miâ,tue5mia5,toe5mia5
tuê-jī,題字,25,tôe-jī,tue5ji7,toe5ji7
tuê-sū,題序,25,tôe-sū,tue5su7,toe5su7
tuê-ì,題意,25,tôe-ì,tue5i3,toe5i3
tuê-iân,題捐,25,tôe-iân,tue5ian5,toe5ian5
tuê-ba̍k,題目,25,tôe-ba̍k,tue5bak8,toe5bak8
tuê-sîn,題神,25,tôe-sîn,tue5sin5,toe5sin5
tuê-hō,題號,25,tôe-hō,tue5ho7,toe5ho7
tuê-si,題詩,25,tôe-si,tue5si,toe5si
tuê-tsàn,題讚,25,tôe-chàn,tue5tsan3,toe5chan3
tuê-gûn,題銀,25,tôe-gûn,tue5gun5,toe5gun5
tuê-thâu,題頭,25,tôe-thâu,tue5thau5,toe5thau5
tuê-tuê,題題,25,tôe-tôe,tue5tue5,toe5toe5
hia̍h-tsîng,額前,25,hia̍h-chêng,hiah8tsing5,hiah8cheng5
hia̍h-sè,額勢,25,hia̍h-sè,hiah8se3,hiah8se3
gia̍h-sòo,額數,25,gia̍h-sò͘,giah8soo3,giah8soo3
hia̍h-hûn,額痕,25,hia̍h-hûn,hiah8hun5,hiah8hun5
hia̍h-bâi,額眉,25,hia̍h-bâi,hiah8bai5,hiah8bai5
gia̍h-tsoo,額租,25,gia̍h-cho͘,giah8tsoo,giah8choo
gia̍h-siann,額聲,25,gia̍h-siaⁿ,giah8siann,giah8siann
hia̍h-kha,額腳,25,hia̍h-kha,hiah8kha,hiah8kha
hia̍h-kak,額角,25,hia̍h-kak,hiah8kak,hiah8kak
gia̍h-siàu,額賬,25,gia̍h-siàu,giah8siau3,giah8siau3
hia̍h-thâu,額頭,25,hia̍h-thâu,hiah8thau5,hiah8thau5
gi̍k-kut,額骨,25,ge̍k-kut,gik8kut,gek8kut
gân-huê,顏回,25,gân-hôe,gan5hue5,gan5hoe5
gân-iông,顏容,25,gân-iông,gan5iong5,gan5iong5
gân-sik,顏色,25,gân-sek,gan5sik,gan5sek
guān-ì,願意,25,goān-ì,guan7i3,goan7i3
guān-su,願書,25,goān-su,guan7su,goan7su
guān-bōng,願望,25,goān-bōng,guan7bong7,goan7bong7
guān-sí,願死,25,goān-sí,guan7si2,goan7si2
guān-jīn,願認,25,goān-jīn,guan7jin7,goan7jin7
guān-hîng,願還,25,goān-hêng,guan7hing5,goan7heng5
tian-tò,顛倒,25,tian-tò,tianto3,tianto3
tian-tó,顛倒,25,tian-tó,tianto2,tianto2
tian-kông,顛狂,25,tian-kông,tiankong5,tiankong5
tian-tian,顛顛,25,tian-tian,tiantian,tiantian
kòo-siōng,顧上,25,kò͘-siōng,koo3siong7,koo3siong7
kòo-tshù,顧厝,25,kò͘-chhù,koo3tshu3,koo3chhu3
kòo-būn,顧問,25,kò͘-būn,koo3bun7,koo3bun7
kòo-siú,顧守,25,kò͘-siú,koo3siu2,koo3siu2
kòo-kheh,顧客,25,kò͘-kheh,koo3kheh,koo3kheh
kòo-biō,顧廟,25,kò͘-biō,koo3bio7,koo3bio7
kòo-ài,顧愛,25,kò͘-ài,koo3ai3,koo3ai3
kòo-mê,顧暝,25,kò͘-mê,koo3me5,koo3me5
kòo-kinn,顧更,25,kò͘-kiⁿ,koo3kinn,koo3kinn
kòo-pún,顧本,25,kò͘-pún,koo3pun2,koo3pun2
kòo-khì,顧氣,25,kò͘-khì,koo3khi3,koo3khi3
kòo-tōng,顧洞,25,kò͘-tōng,koo3tong7,koo3tong7
kòo-pīnn,顧病,25,kò͘-pīⁿ,koo3pinn7,koo3pinn7
kòo-kha,顧腳,25,kò͘-kha,koo3kha,koo3kha
kòo-lōo,顧路,25,kò͘-lō͘,koo3loo7,koo3loo7
kòo-mn̂g,顧門,25,kò͘-mn̂g,koo3mng5,koo3mng5
hián-bîng,顯名,25,hián-bêng,hian2bing5,hian2beng5
hián-pí,顯妣,25,hián-pí,hian2pi2,hian2pi2
hián-iánn,顯影,25,hián-iáⁿ,hian2iann2,hian2iann2
hián-ìng,顯應,25,hián-èng,hian2ing3,hian2eng3
hián-iông,顯揚,25,hián-iông,hian2iong5,hian2iong5
hián-bîng,顯明,25,hián-bêng,hian2bing5,hian2beng5
hián-îng,顯榮,25,hián-êng,hian2ing5,hian2eng5
hián-jiân,顯然,25,hián-jiân,hian2jian5,hian2jian5
hiánn-ba̍k,顯目,25,hiáⁿ-ba̍k,hiann2bak8,hiann2bak8
hián-iāu,顯耀,25,hián-iāu,hian2iau7,hian2iau7
hián-khó,顯考,25,hián-khó,hian2kho2,hian2kho2
hián-sìng,顯聖,25,hián-sèng,hian2sing3,hian2seng3
hián-tsit,顯職,25,hián-chit,hian2tsit,hian2chit
hián-hik,顯赫,25,hián-hek,hian2hik,hian2hek
hián-ta̍t,顯達,25,hián-ta̍t,hian2tat8,hian2tat8
kuàn-kut,顴骨,25,koàn-kut,kuan3kut,koan3kut
hong-hàm,風hàm,25,hong-hàm,hongham3,hongham3
hong-pik,風伯,25,hong-pek,hongpik,hongpek
hong-lē,風例,25,hong-lē,hongle7,hongle7
hong-sio̍k,風俗,25,hong-sio̍k,hongsiok8,hongsiok8
hong-sìn,風信,25,hong-sìn,hongsin3,hongsin3
hong-hāu,風候,25,hong-hāu,honghau7,honghau7
hong-thuân,風傳,25,hong-thoân,hongthuan5,hongthoan5
hong-kong,風光,25,hong-kong,hongkong,hongkong
hong-sè,風勢,25,hong-sè,hongse3,hongse3
hong-huà,風化,25,hong-hòa,honghua3,honghoa3
hong-kháu,風口,25,hong-kháu,hongkhau2,hongkhau2
hong-hiòng,風向,25,hong-hiòng,honghiong3,honghiong3
hong-tshe,風吹,25,hong-chhe,hongtshe,hongchhe
hong-bī,風味,25,hong-bī,hongbi7,hongbi7
hong-tshuì,風嘴,25,hong-chhùi,hongtshui3,hongchhui3
hong-uî,風圍,25,hong-ûi,hongui5,hongui5
hong-thóo,風土,25,hong-thó͘,hongthoo2,hongthoo2
hong-tóo,風堵,25,hong-tó͘,hongtoo2,hongtoo2
hong-tîn,風塵,25,hong-tîn,hongtin5,hongtin5
hong-tsu,風姿,25,hong-chu,hongtsu,hongchu
hong-khang,風孔,25,hong-khang,hongkhang,hongkhang
hong-hân,風寒,25,hong-hân,honghan5,honghan5
hong-bé,風尾,25,hong-bé,hongbe2,hongbe2
hong-bō,風帽,25,hong-bō,hongbo7,hongbo7
hong-tōo,風度,25,hong-tō͘,hongtoo7,hongtoo7
hong-king,風弓,25,hong-keng,hongking,hongkeng
hong-sìnn,風扇,25,hong-sìⁿ,hongsinn3,hongsinn3
hong-thiu,風抽,25,hong-thiu,hongthiu,hongthiu
hong-kî,風旗,25,hong-kî,hongki5,hongki5
hong-ji̍t,風日,25,hong-ji̍t,hongjit8,hongjit8
hong-gua̍t,風月,25,hong-goa̍t,hongguat8,honggoat8
hong-kuī,風櫃,25,hong-kūi,hongkui7,hongkui7
hong-khì,風氣,25,hong-khì,hongkhi3,hongkhi3
hong-suí,風水,25,hong-súi,hongsui2,hongsui2
hong-pho,風波,25,hong-pho,hongpho,hongpho
hong-liû,風流,25,hong-liû,hongliu5,hongliu5
hong-lōng,風浪,25,hong-lōng,honglong7,honglong7
hong-káng,風港,25,hong-káng,hongkang2,hongkang2
hong-íng,風湧,25,hong-éng,honging2,hongeng2
hong-tiau,風潮,25,hong-tiau,hongtiau,hongtiau
hong-kuàn,風灌,25,hong-koàn,hongkuan3,hongkoan3
hong-hé,風火,25,hong-hé,honghe2,honghe2
hong-ting,風燈,25,hong-teng,hongting,hongteng
hong-sai,風獅,25,hong-sai,hongsai,hongsai
hong-khîm,風琴,25,hong-khîm,hongkhim5,hongkhim5
hong-sîn,風神,25,hong-sîn,hongsin5,hongsin5
hong-thang,風窗,25,hong-thang,hongthang,hongthang
hong-sing,風笙,25,hong-seng,hongsing,hongseng
hong-tâng,風筒,25,hong-tâng,hongtang5,hongtang5
hong-tsing,風箏,25,hong-cheng,hongtsing,hongcheng
hong-si,風絲,25,hong-si,hongsi,hongsi
hong-si̍p,風習,25,hong-si̍p,hongsip8,hongsip8
hong-siann,風聲,25,hong-siaⁿ,hongsiann,hongsiann
hong-tì,風致,25,hong-tì,hongti3,hongti3
hong-tsháu,風草,25,hong-chháu,hongtshau2,hongchhau2
hong-hua,風華,25,hong-hoa,honghua,honghoa
hong-tshang,風蔥,25,hong-chhang,hongtshang,hongchhang
hong-tîn,風藤,25,hong-tîn,hongtin5,hongtin5
hong-hiā,風蟻,25,hong-hiā,honghia7,honghia7
hong-phîng,風評,25,hong-phêng,hongphing5,hongpheng5
hong-suat,風說,25,hong-soat,hongsuat,hongsoat
hong-pòng,風謗,25,hong-pòng,hongpong3,hongpong3
hong-tshia,風車,25,hong-chhia,hongtshia,hongchhia
hong-gô,風遨,25,hong-gô,honggo5,honggo5
huang-gô,風遨,25,hoang-gô,huanggo5,hoanggo5
hong-siâ,風邪,25,hong-siâ,hongsia5,hongsia5
hong-tshái,風釆,25,hong-chhái,hongtshai2,hongchhai2
hong-tsiam,風針,25,hong-chiam,hongtsiam,hongchiam
hong-thue,風釵,25,hong-thoe,hongthue,hongthoe
hong-mn̂g,風門,25,hong-mn̂g,hongmng5,hongmng5
hong-tsa̍h,風閘,25,hong-cha̍h,hongtsah8,hongchah8
hong-tsūn,風陣,25,hong-chūn,hongtsun7,hongchun7
hong-ngá,風雅,25,hong-ngá,hongnga2,hongnga2
hong-hōo,風雨,25,hong-hō͘,honghoo7,honghoo7
hong-ú,風雨,25,hong-ú,hongu2,hongu2
hong-seh,風雪,25,hong-seh,hongseh,hongseh
hong-hûn,風雲,25,hong-hûn,honghun5,honghun5
hong-song,風霜,25,hong-song,hongsong,hongsong
hong-tsīnn,風靜,25,hong-chīⁿ,hongtsinn7,hongchinn7
hong-bīn,風面,25,hong-bīn,hongbin7,hongbin7
hong-ūn,風韻,25,hong-ūn,hongun7,hongun7
hong-niá,風領,25,hong-niá,hongnia2,hongnia2
hong-thâu,風頭,25,hong-thâu,hongthau5,hongthau5
hong-thai,風颱,25,hong-thai,hongthai,hongthai
hong-so,風騷,25,hong-so,hongso,hongso
hong-thé,風體,25,hong-thé,hongthe2,hongthe2
hong-kóo,風鼓,25,hong-kó͘,hongkoo2,hongkoo2
thai-hong,颱風,25,thai-hong,thaihong,thaihong
iānn-bí,颺米,25,iāⁿ-bí,iann7bi2,iann7bi2
tshiûnn-tshik,颺粟,25,chhiûⁿ-chhek,tshiunn5tshik,chhiunn5chhek
iānn-hong,颺風,25,iāⁿ-hong,iann7hong,iann7hong
tshiûnn-hong,颺風,25,chhiûⁿ-hong,tshiunn5hong,chhiunn5hong
iānn-iānn,颺颺,25,iāⁿ-iāⁿ,iann7iann7,iann7iann7
phiau-phiat,飄phiat,25,phiau-phiat,phiauphiat,phiauphiat
phiau-ia̍t,飄逸,25,phiau-ia̍t,phiauiat8,phiauiat8
hui-liâm,飛廉,25,hui-liâm,huiliam5,huiliam5
pe-tshinn,飛星,25,pe-chhiⁿ,petshinn,pechhinn
hui-ki,飛機,25,hui-ki,huiki,huiki
pe-oo,飛烏,25,pe-o͘,peoo,peoo
pe-suah,飛煞,25,pe-soah,pesuah,pesoah
pe-sua,飛砂,25,pe-soa,pesua,pesoa
hui-hō,飛禍,25,hui-hō,huiho7,huiho7
hui-khîm,飛禽,25,hui-khîm,huikhim5,huikhim5
pe-tsìnn,飛箭,25,pe-chìⁿ,petsinn3,pechinn3
pe-si,飛絲,25,pe-si,pesi,pesi
pe-tsûn,飛船,25,pe-chûn,petsun5,pechun5
hui-thíng,飛艇,25,hui-théng,huithing2,huitheng2
pe-tsuâ,飛蛇,25,pe-chôa,petsua5,pechoa5
pe-hiā,飛蟻,25,pe-hiā,pehia7,pehia7
pe-pe,飛飛,25,pe-pe,pepe,pepe
pe-hî,飛魚,25,pe-hî,pehi5,pehi5
hui-niáu,飛鳥,25,hui-niáu,huiniau2,huiniau2
pe-tsiáu,飛鳥,25,pe-chiáu,petsiau2,pechiau2
hui-tshú,飛鼠,25,hui-chhú,huitshu2,huichhu2
