tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
bâ-lî-kheh,bâ閭客,16,bâ-lî-kheh,ba5li5kheh,ba5li5kheh,balikheh,balikheh,blk,blk
bâ-lî-pâng,bâ閭房,16,bâ-lî-pâng,ba5li5pang5,ba5li5pang5,balipang,balipang,blp,blp
bé-ia̍h-siûnn,bé蝶siûnn,16,bé-ia̍h-siûⁿ,be2iah8siunn5,be2iah8siunn5,beiahsiunn,beiahsiunn,bis,bis
bé-ia̍h-ian,bé蝶胭,16,bé-ia̍h-ian,be2iah8ian,be2iah8ian,beiahian,beiahian,bii,bii
bé-ia̍h-hue,bé蝶花,16,bé-ia̍h-hoe,be2iah8hue,be2iah8hoe,beiahhue,beiahhoe,bih,bih
bé-ia̍h-tsuān,bé蝶鏇,16,bé-ia̍h-choān,be2iah8tsuan7,be2iah8choan7,beiahtsuan,beiahchoan,bit,bic
bé-ia̍h-tīn,bé蝶陣,16,bé-ia̍h-tīn,be2iah8tin7,be2iah8tin7,beiahtin,beiahtin,bit,bit
bé-ia̍h-tshiu,bé蝶鬚,16,bé-ia̍h-chhiu,be2iah8tshiu,be2iah8chhiu,beiahtshiu,beiahchhiu,bit,bic
bí--la̍t,bí-la̍t,16,bí--la̍t,bi2lat8,bi2lat8,bilat,bilat,bl,bl
bî-bî-bî,bî-bî-bî,16,bî-bî-bî,bi5bi5bi5,bi5bi5bi5,bibibi,bibibi,bbb,bbb
bóo-thâu-kū,bóo頭舅,16,bó͘-thâu-kū,boo2thau5ku7,boo2thau5ku7,boothauku,boothauku,btk,btk
bóo-thâu-tshin,bóo頭親,16,bó͘-thâu-chhin,boo2thau5tshin,boo2thau5chhin,boothautshin,boothauchhin,btt,btc
bā-lí-sua,bā-lí-soa,16,bā-lí-soa,ba7li2sua,ba7li2soa,balisua,balisoa,bls,bls
bā-bū-kng,bā霧光,16,bā-bū-kng,ba7bu7kng,ba7bu7kng,babukng,babukng,bbk,bbk
bē-kì-lè,bē記lè,16,bē-kì-lè,be7ki3le3,be7ki3le3,bekile,bekile,bkl,bkl
tsan-á-bāng,chan仔網,16,chan-á-bāng,tsana2bang7,chana2bang7,tsanabang,chanabang,tab,cab
tsan-á-tsûn,chan仔船,16,chan-á-chûn,tsana2tsun5,chana2chun5,tsanatsun,chanachun,tat,cac
tshik-tshik-thiàu,chhek-chhek跳,16,chhek-chhek-thiàu,tshiktshikthiau3,chhekchhekthiau3,tshiktshikthiau,chhekchhekthiau,ttt,cct
tshi-tshi-háu,chhi-chhi吼,16,chhi-chhi-háu,tshitshihau2,chhichhihau2,tshitshihau,chhichhihau,tth,cch
tshia--tshut,chhia--出,16,chhia--chhut,tshiatshut,chhiachhut,tshiatshut,chhiachhut,tt,cc
tshia-tshia-tńg,chhia-chhia轉,16,chhia-chhia-tńg,tshiatshiatng2,chhiachhiatng2,tshiatshiatng,chhiachhiatng,ttt,cct
tshia-lìn-táu,chhia輪斗,16,chhia-lìn-táu,tshialin3tau2,chhialin3tau2,tshialintau,chhialintau,tlt,clt
tshih-tshih-háu,chhih-chhih吼,16,chhih-chhih-háu,tshihtshihhau2,chhihchhihhau2,tshihtshihhau,chhihchhihhau,tth,cch
tshih-tshih-khùn,chhih-chhih睏,16,chhih-chhih-khùn,tshihtshihkhun3,chhihchhihkhun3,tshihtshihkhun,chhihchhihkhun,ttk,cck
tshio-gih-gih,chhio-gih-gih,16,chhio-gih-gih,tshiogihgih,chhiogihgih,tshiogihgih,chhiogihgih,tgg,cgg
tshio-kho̍k-kho̍k,chhio-kho̍k-kho̍k,16,chhio-kho̍k-kho̍k,tshiokhok8khok8,chhiokhok8khok8,tshiokhokkhok,chhiokhokkhok,tkk,ckk
tshio-kiak-kiak,chhio-kiak-kiak,16,chhio-kiak-kiak,tshiokiakkiak,chhiokiakkiak,tshiokiakkiak,chhiokiakkiak,tkk,ckk
tshio-kia̍k-kia̍k,chhio-kia̍k-kia̍k,16,chhio-kia̍k-kia̍k,tshiokiak8kiak8,chhiokiak8kiak8,tshiokiakkiak,chhiokiakkiak,tkk,ckk
tshio-kih-kih,chhio-kih-kih,16,chhio-kih-kih,tshiokihkih,chhiokihkih,tshiokihkih,chhiokihkih,tkk,ckk
tshio-khok-khok,chhio-kkok-khok,16,chhio-khok-khok,tshiokhokkhok,chhiokhokkhok,tshiokhokkhok,chhiokhokkhok,tkk,ckk
tshio-kok-kok,chhio-kok-kok,16,chhio-kok-kok,tshiokokkok,chhiokokkok,tshiokokkok,chhiokokkok,tkk,ckk
tshio-ko̍k-ko̍k,chhio-ko̍k-ko̍k,16,chhio-ko̍k-ko̍k,tshiokok8kok8,chhiokok8kok8,tshiokokkok,chhiokokkok,tkk,ckk
tship-tship-á,chhip-chhip仔,16,chhip-chhip-á,tshiptshipa2,chhipchhipa2,tshiptshipa,chhipchhipa,tta,cca
tship-pōo-kiânn,chhip步行,16,chhip-pō͘-kiâⁿ,tshippoo7kiann5,chhippoo7kiann5,tshippookiann,chhippookiann,tpk,cpk
tshuah-sái-tshinn,chhoah屎星,16,chhoah-sái-chhiⁿ,tshuahsai2tshinn,chhoahsai2chhinn,tshuahsaitshinn,chhoahsaichhinn,tst,csc
gia̍h-thâu-tshìng,giah頭銃,16,gia̍h-thâu-chhèng,giah8thau5tshing3,giah8thau5chheng3,giahthautshing,giahthauchheng,gtt,gtc
gin-gong-giang,gin-gong-giang,16,gin-gong-giang,gingonggiang,gingonggiang,gingonggiang,gingonggiang,ggg,ggg
gi̍h-gi̍h-tshuah,gi̍h-gi̍h-chhoah,16,gi̍h-gi̍h-chhoah,gih8gih8tshuah,gih8gih8chhoah,gihgihtshuah,gihgihchhoah,ggt,ggc
gi̍h-gi̍h-tsun,gi̍h-gi̍h-chun,16,gi̍h-gi̍h-chun,gih8gih8tsun,gih8gih8chun,gihgihtsun,gihgihchun,ggt,ggc
gi̍k-á-tsûn,gi̍k仔船,16,ge̍k-á-chûn,gik8a2tsun5,gek8a2chun5,gikatsun,gekachun,gat,gac
gìm-ku-tsiáu,gìm龜鳥,16,gìm-ku-chiáu,gim3kutsiau2,gim3kuchiau2,gimkutsiau,gimkuchiau,gkt,gkc
gîm-á-kha,gîm仔腳,16,gîm-á-kha,gim5a2kha,gim5a2kha,gimakha,gimakha,gak,gak
gîm-khám-á,gîm坎仔,16,gîm-khám-á,gim5kham2a2,gim5kham2a2,gimkhama,gimkhama,gka,gka
hah-kú-á,hah久仔,16,hah-kú-á,hahku2a2,hahku2a2,hahkua,hahkua,hka,hka
hah-lâng-khì,hah人氣,16,hah-lâng-khì,hahlang5khi3,hahlang5khi3,hahlangkhi,hahlangkhi,hlk,hlk
hai-hai-hai,hai-hai-hai,16,hai-hai-hai,haihaihai,haihaihai,haihaihai,haihaihai,hhh,hhh
ha-la-nî,ha嘮呢,16,ha-la-nî,halani5,halani5,halani,halani,hln,hln
hi-hū-kiò,hi噓叫,16,hi-hū-kiò,hihu7kio3,hihu7kio3,hihukio,hihukio,hhk,hhk
hi-hū-háu,hi噓哮,16,hi-hū-háu,hihu7hau2,hihu7hau2,hihuhau,hihuhau,hhh,hhh
hm̄-hm̄-kiò,hm̄-hm̄叫,16,hm̄-hm̄-kiò,hm7hm7kio3,hm7hm7kio3,hmhmkio,hmhmkio,hhk,hhk
hm̄-hm̄-háu,hm̄-hm̄哮,16,hm̄-hm̄-háu,hm7hm7hau2,hm7hm7hau2,hmhmhau,hmhmhau,hhh,hhh
hàm-kī-kuā,hàm-kī-kuā,16,hàm-kī-kōa,ham3ki7kua7,ham3ki7koa7,hamkikua,hamkikoa,hkk,hkk
hàm-khuā-khuā,hàm嘩嘩,16,hàm-khōa-khōa,ham3khua7khua7,ham3khoa7khoa7,hamkhuakhua,hamkhoakhoa,hkk,hkk
hàm-kue̍h-kue̍h,hàm夾夾,16,hàm-koe̍h-koe̍h,ham3kueh8kueh8,ham3koeh8koeh8,hamkuehkueh,hamkoehkoeh,hkk,hkk
hàm-táu-láng,hàm斗籠,16,hàm-táu-láng,ham3tau2lang2,ham3tau2lang2,hamtaulang,hamtaulang,htl,htl
hàm-káu-siâu,hàm狗精,16,hàm-káu-siâu,ham3kau2siau5,ham3kau2siau5,hamkausiau,hamkausiau,hks,hks
hàm-jī-nn̂g,hàm膩䯖,16,hàm-jī-nn̂g,ham3ji7nng5,ham3ji7nng5,hamjinng,hamjinng,hjn,hjn
hā-hā-tiō,hā-hā叫,16,hā-hā-tiō,ha7ha7tio7,ha7ha7tio7,hahatio,hahatio,hht,hht
in-niâ-leh,in娘leh,16,in-niâ-leh,innia5leh,innia5leh,innialeh,innialeh,inl,inl
ioh-kam-pān,ioh柑瓣,16,ioh-kam-pān,iohkampan7,iohkampan7,iohkampan,iohkampan,ikp,ikp
ioh-âng-khī,ioh紅柿,16,ioh-âng-khī,iohang5khi7,iohang5khi7,iohangkhi,iohangkhi,iak,iak
ioh-tsînn-guân,ioh錢元,16,ioh-chîⁿ-goân,iohtsinn5guan5,iohchinn5goan5,iohtsinnguan,iohchinngoan,itg,icg
ioh-tsînn-pau,ioh錢包,16,ioh-chîⁿ-pau,iohtsinn5pau,iohchinn5pau,iohtsinnpau,iohchinnpau,itp,icp
ioh-tsînn-tànn,ioh錢擔,16,ioh-chîⁿ-tàⁿ,iohtsinn5tann3,iohchinn5tann3,iohtsinntann,iohchinntann,itt,ict
ió-thng-thng,ió湯湯,16,ió-thng-thng,io2thngthng,io2thngthng,iothngthng,iothngthng,itt,itt
i̍t--tshiàng,i̍t--tshiàng,16,i̍t--chhiàng,it8tshiang3,it8chhiang3,ittshiang,itchhiang,it,ic
jip--tio̍h,jip--著,16,jip--tio̍h,jiptioh8,jiptioh8,jiptioh,jiptioh,jt,jt
ji̍h--nih,ji̍h--裡,16,ji̍h--nih,jih8nih,jih8nih,jihnih,jihnih,jn,jn
jîm-hóo-tsi̍h,jîm虎舌,16,jîm-hó͘-chi̍h,jim5hoo2tsih8,jim5hoo2chih8,jimhootsih,jimhoochih,jht,jhc
ka-tsua̍h-koo,ka-tsua̍h姑,16,ka-choa̍h-ko͘,katsuah8koo,kachoah8koo,katsuahkoo,kachoahkoo,ktk,kck
ka-tsua̍h-hì,ka-tsua̍h戲,16,ka-choa̍h-hì,katsuah8hi3,kachoah8hi3,katsuahhi,kachoahhi,kth,kch
ka-tsua̍h-siunn,ka-tsua̍h箱,16,ka-choa̍h-siuⁿ,katsuah8siunn,kachoah8siunn,katsuahsiunn,kachoahsiunn,kts,kcs
ka-tsua̍h-si̍t,ka-tsua̍h翼,16,ka-choa̍h-si̍t,katsuah8sit8,kachoah8sit8,katsuahsit,kachoahsit,kts,kcs
ka-tsua̍h-tánn,ka-tsua̍h膽,16,ka-choa̍h-táⁿ,katsuah8tann2,kachoah8tann2,katsuahtann,kachoahtann,ktt,kct
kauh-kauh-kiò,kauh-kauh叫,16,kauh-kauh-kiò,kauhkauhkio3,kauhkauhkio3,kauhkauhkio,kauhkauhkio,kkk,kkk
kauh-kauh-pōo,kauh-kauh哺,16,kauh-kauh-pō͘,kauhkauhpoo7,kauhkauhpoo7,kauhkauhpoo,kauhkauhpoo,kkp,kkp
kauh-kauh-liām,kauh-kauh念,16,kauh-kauh-liām,kauhkauhliam7,kauhkauhliam7,kauhkauhliam,kauhkauhliam,kkl,kkl
kauh-kauh-suan,kauh-kauh旋,16,kauh-kauh-soan,kauhkauhsuan,kauhkauhsoan,kauhkauhsuan,kauhkauhsoan,kks,kks
kauh-kauh-sô,kauh-kauh趖,16,kauh-kauh-sô,kauhkauhso5,kauhkauhso5,kauhkauhso,kauhkauhso,kks,kks
kauh-pin-nn̂g,kauh檳榔,16,kauh-pin-nn̂g,kauhpinnng5,kauhpinnng5,kauhpinnng,kauhpinnng,kpn,kpn
ke-ke-kiò,ke-ke叫,16,ke-ke-kiò,kekekio3,kekekio3,kekekio,kekekio,kkk,kkk
ke-ke-háu,ke-ke哮,16,ke-ke-háu,kekehau2,kekehau2,kekehau,kekehau,kkh,kkh
ke-ke-mā,ke-ke罵,16,ke-ke-mā,kekema7,kekema7,kekema,kekema,kkm,kkm
keh-keh-háu,keh-keh哮,16,keh-keh-háu,kehkehhau2,kehkehhau2,kehkehhau,kehkehhau,kkh,kkh
khann-á-puah,khann仔缽,16,khaⁿ-á-poah,khanna2puah,khanna2poah,khannapuah,khannapoah,kap,kap
khia̍uh-khia̍uh-tsùn,khia̍uh-khia̍uh戰,16,khia̍uh-khia̍uh-chùn,khiauh8khiauh8tsun3,khiauh8khiauh8chun3,khiauhkhiauhtsun,khiauhkhiauhchun,kkt,kkc
khih-khih-tshuah,khih-khih擦,16,khih-khih-chhoah,khihkhihtshuah,khihkhihchhoah,khihkhihtshuah,khihkhihchhoah,kkt,kkc
khinn-khainn-háu,khinn-khainn哮,16,khiⁿ-khaiⁿ-háu,khinnkhainnhau2,khinnkhainnhau2,khinnkhainnhau,khinnkhainnhau,kkh,kkh
khiú-gû-hīnn,khiú牛耳,16,khiú-gû-hīⁿ,khiu2gu5hinn7,khiu2gu5hinn7,khiuguhinn,khiuguhinn,kgh,kgh
khiû-lut-lut,khiû-lut-lut,16,khiû-lut-lut,khiu5lutlut,khiu5lutlut,khiulutlut,khiulutlut,kll,kll
khiû-tsi-liu,khiû之liu,16,khiû-chi-liu,khiu5tsiliu,khiu5chiliu,khiutsiliu,khiuchiliu,ktl,kcl
khiû-sí-sí,khiû死死,16,khiû-sí-sí,khiu5si2si2,khiu5si2si2,khiusisi,khiusisi,kss,kss
khiû-liu-liu,khiû溜溜,16,khiû-liu-liu,khiu5liuliu,khiu5liuliu,khiuliuliu,khiuliuliu,kll,kll
khiû-si̍t-pēnn,khiû翅病,16,khiû-si̍t-pēⁿ,khiu5sit8penn7,khiu5sit8penn7,khiusitpenn,khiusitpenn,ksp,ksp
khiā-kui-lia̍t,khiā-kui列,16,khiā-kui-lia̍t,khia7kuiliat8,khia7kuiliat8,khiakuiliat,khiakuiliat,kkl,kkl
khiā-kui-pâi,khiā-kui排,16,khiā-kui-pâi,khia7kuipai5,khia7kuipai5,khiakuipai,khiakuipai,kkp,kkp
khiān-tú-khiān,khiān適khiān,16,khiān-tú-khiān,khian7tu2khian7,khian7tu2khian7,khiantukhian,khiantukhian,ktk,ktk
khiā-lâng-hì,khiā人戲,16,khiā-lâng-hì,khia7lang5hi3,khia7lang5hi3,khialanghi,khialanghi,klh,klh
khiā-jîn-pîng,khiā人旁,16,khiā-jîn-pêng,khia7jin5ping5,khia7jin5peng5,khiajinping,khiajinpeng,kjp,kjp
khiā-lâng-kê,khiā人枷,16,khiā-lâng-kê,khia7lang5ke5,khia7lang5ke5,khialangke,khialangke,klk,klk
khiā-tuā-kóo,khiā大股,16,khiā-tōa-kó͘,khia7tua7koo2,khia7toa7koo2,khiatuakoo,khiatoakoo,ktk,ktk
khiā-tuā-thâu,khiā大頭,16,khiā-tōa-thâu,khia7tua7thau5,khia7toa7thau5,khiatuathau,khiatoathau,ktt,ktt
khiā-thinn-lōo,khiā天路,16,khiā-thiⁿ-lō͘,khia7thinnloo7,khia7thinnloo7,khiathinnloo,khiathinnloo,ktl,ktl
khiā-ke-lâng,khiā家人,16,khiā-ke-lâng,khia7kelang5,khia7kelang5,khiakelang,khiakelang,kkl,kkl
khiā-si-thîng,khiā尸騰,16,khiā-si-thêng,khia7sithing5,khia7sitheng5,khiasithing,khiasitheng,kst,kst
khiā-nî-hō,khiā年號,16,khiā-nî-hō,khia7ni5ho7,khia7ni5ho7,khianiho,khianiho,knh,knh
khiā-tit-tiâu,khiā得住,16,khiā-tit-tiâu,khia7tittiau5,khia7tittiau5,khiatittiau,khiatittiau,ktt,ktt
khiā-sìnn-khí,khiā扇起,16,khiā-sìⁿ-khí,khia7sinn3khi2,khia7sinn3khi2,khiasinnkhi,khiasinnkhi,ksk,ksk
khiā-luî-tâi,khiā擂台,16,khiā-lûi-tâi,khia7lui5tai5,khia7lui5tai5,khialuitai,khialuitai,klt,klt
khiā-ní-pâng,khiā染房,16,khiā-ní-pâng,khia7ni2pang5,khia7ni2pang5,khianipang,khianipang,knp,knp
khiā-toh-thâu,khiā桌頭,16,khiā-toh-thâu,khia7tohthau5,khia7tohthau5,khiatohthau,khiatohthau,ktt,ktt
khiā-tshim-tsuí,khiā深水,16,khiā-chhim-chúi,khia7tshimtsui2,khia7chhimchui2,khiatshimtsui,khiachhimchui,ktt,kcc
khiā-kâu-giàn,khiā猴癮,16,khiā-kâu-giàn,khia7kau5gian3,khia7kau5gian3,khiakaugian,khiakaugian,kkg,kkg
khiā-bīn-kut,khiā面骨,16,khiā-bīn-kut,khia7bin7kut,khia7bin7kut,khiabinkut,khiabinkut,kbk,kbk
khiā-hong-thâu,khiā風頭,16,khiā-hong-thâu,khia7hongthau5,khia7hongthau5,khiahongthau,khiahongthau,kht,kht
khiā-pe-hî,khiā飛魚,16,khiā-pe-hî,khia7pehi5,khia7pehi5,khiapehi,khiapehi,kph,kph
khiū-teh-teh,khiū塊塊,16,khiū-teh-teh,khiu7tehteh,khiu7tehteh,khiutehteh,khiutehteh,ktt,ktt
khiū-ta̍uh-ta̍uh,khiū篤篤,16,khiū-tau̍h-tau̍h,khiu7tauh8tauh8,khiu7tauh8tauh8,khiutauhtauh,khiutauhtauh,ktt,ktt
khiū-thâu-mn̂g,khiū頭毛,16,khiū-thâu-mn̂g,khiu7thau5mng5,khiu7thau5mng5,khiuthaumng,khiuthaumng,ktm,ktm
khi̍h-khi̍h-tsùn,khi̍h-khi̍h戰,16,khi̍h-khi̍h-chùn,khih8khih8tsun3,khih8khih8chun3,khihkhihtsun,khihkhihchun,kkt,kkc
khi̍t-á-tshài,khi̍t仔菜,16,khi̍t-á-chhài,khit8a2tshai3,khit8a2chhai3,khitatshai,khitachhai,kat,kac
khngh-khngh-kiò,khngh-khngh叫,16,khngh-khngh-kiò,khnghkhnghkio3,khnghkhnghkio3,khnghkhnghkio,khnghkhnghkio,kkk,kkk
khngh-khngh-háu,khngh-khngh哮,16,khngh-khngh-háu,khnghkhnghhau2,khnghkhnghhau2,khnghkhnghhau,khnghkhnghhau,kkh,kkh
khn̍gh-khn̍gh-kiò,khn̍gh-khn̍gh叫,16,khn̍gh-khn̍gh-kiò,khngh8khngh8kio3,khngh8khngh8kio3,khnghkhnghkio,khnghkhnghkio,kkk,kkk
khueh-ba̍k-siū,khoeh目受,16,khoeh-ba̍k-siū,khuehbak8siu7,khoehbak8siu7,khuehbaksiu,khoehbaksiu,kbs,kbs
khueh-siân-siân,khoeh禪禪,16,khoeh-siân-siân,khuehsian5sian5,khoehsian5sian5,khuehsiansian,khoehsiansian,kss,kss
khong-khong-háu,khong-khong哮,16,khong-khong-háu,khongkhonghau2,khongkhonghau2,khongkhonghau,khongkhonghau,kkh,kkh
khun-tshuì-tshiu,khun嘴鬚,16,khun-chhùi-chhiu,khuntshui3tshiu,khunchhui3chhiu,khuntshuitshiu,khunchhuichhiu,ktt,kcc
khu̍t-bé-hāng,khu̍t尾巷,16,khu̍t-bé-hāng,khut8be2hang7,khut8be2hang7,khutbehang,khutbehang,kbh,kbh
khu̍t-bé-pit,khu̍t尾筆,16,khu̍t-bé-pit,khut8be2pit,khut8be2pit,khutbepit,khutbepit,kbp,kbp
khu̍t-bé-lōo,khu̍t尾路,16,khu̍t-bé-lō͘,khut8be2loo7,khut8be2loo7,khutbeloo,khutbeloo,kbl,kbl
khê--tó,khê--倒,16,khê--tó,khe5to2,khe5to2,kheto,kheto,kt,kt
khong-khong-kiò,khòng-khòng叫,16,khong-khong-kiò,khongkhongkio3,khongkhongkio3,khongkhongkio,khongkhongkio,kkk,kkk
khòng-khòng-kiò,khòng-khòng叫,16,khòng-khòng-kiò,khong3khong3kio3,khong3khong3kio3,khongkhongkio,khongkhongkio,kkk,kkk
khòng-khòng-háu,khòng-khòng哮,16,khòng-khòng-háu,khong3khong3hau2,khong3khong3hau2,khongkhonghau,khongkhonghau,kkh,kkh
khò-tê-á,khò茶仔,16,khò-tê-á,kho3te5a2,kho3te5a2,khotea,khotea,kta,kta
khò-tê-pô,khò茶婆,16,khò-tê-pô,kho3te5po5,kho3te5po5,khotepo,khotepo,ktp,ktp
khò-tê-tsûn,khò茶船,16,khò-tê-chûn,kho3te5tsun5,kho3te5chun5,khotetsun,khotechun,ktt,ktc
khûn-kau-hûn,khûn鉤痕,16,khûn-kau-hûn,khun5kauhun5,khun5kauhun5,khunkauhun,khunkauhun,kkh,kkh
khīn-khōng-khuā,khīn-khōng-khuā,16,khīn-khōng-khōa,khin7khong7khua7,khin7khong7khoa7,khinkhongkhua,khinkhongkhoa,kkk,kkk
khīn-khōng-kiò,khīn-khōng叫,16,khīn-khōng-kiò,khin7khong7kio3,khin7khong7kio3,khinkhongkio,khinkhongkio,kkk,kkk
khīn-khōng-háu,khīn-khōng哮,16,khīn-khōng-háu,khin7khong7hau2,khin7khong7hau2,khinkhonghau,khinkhonghau,kkh,kkh
khīng-á-tsí,khīng仔子,16,khēng-á-chí,khing7a2tsi2,kheng7a2chi2,khingatsi,khengachi,kat,kac
khīng-á-tshiū,khīng仔樹,16,khēng-á-chhiū,khing7a2tshiu7,kheng7a2chhiu7,khingatshiu,khengachhiu,kat,kac
khōng-kha-khiàu,khōng腳曲,16,khōng-kha-khiàu,khong7khakhiau3,khong7khakhiau3,khongkhakhiau,khongkhakhiau,kkk,kkk
khōng-tú-tshiàng,khōng遇衝,16,khōng-tú-chhiàng,khong7tu2tshiang3,khong7tu2chhiang3,khongtutshiang,khongtuchhiang,ktt,ktc
khǹg-khǹg-kiò,khǹg-khǹg叫,16,khǹg-khǹg-kiò,khng3khng3kio3,khng3khng3kio3,khngkhngkio,khngkhngkio,kkk,kkk
ki-ki-kiò,ki-ki叫,16,ki-ki-kiò,kikikio3,kikikio3,kikikio,kikikio,kkk,kkk
ki-ki-tân,ki-ki鳴,16,ki-ki-tân,kikitan5,kikitan5,kikitan,kikitan,kkt,kkt
kiàu-kiàu-kiò,kiauh-kiauh叫,16,kiàu-kiàu-kiò,kiau3kiau3kio3,kiau3kiau3kio3,kiaukiaukio,kiaukiaukio,kkk,kkk
kiauh-kiauh-háu,kiauh-kiauh哮,16,kiauh-kiauh-háu,kiauhkiauhhau2,kiauhkiauhhau2,kiauhkiauhhau,kiauhkiauhhau,kkh,kkh
kiauh-kiauh-jióng,kiauh-kiauh嚷,16,kiauh-kiauh-jióng,kiauhkiauhjiong2,kiauhkiauhjiong2,kiauhkiauhjiong,kiauhkiauhjiong,kkj,kkj
kia̍h-tò-ki,kia̍h倒乩,16,kia̍h-tò-ki,kiah8to3ki,kiah8to3ki,kiahtoki,kiahtoki,ktk,ktk
kia̍h-tsiànn-ki,kia̍h正乩,16,kia̍h-chiàⁿ-ki,kiah8tsiann3ki,kiah8chiann3ki,kiahtsiannki,kiahchiannki,ktk,kck
kia̍h-ko-tshioh,kia̍h篙尺,16,kia̍h-ko-chhioh,kiah8kotshioh,kiah8kochhioh,kiahkotshioh,kiahkochhioh,kkt,kkc
kia̍p-kia̍p-tshuah,kia̍p-kia̍p-chhoah,16,kia̍p-kia̍p-chhoah,kiap8kiap8tshuah,kiap8kiap8chhoah,kiapkiaptshuah,kiapkiapchhoah,kkt,kkc
kia̍p-kia̍p-kiò,kia̍p-kia̍p叫,16,kia̍p-kia̍p-kiò,kiap8kiap8kio3,kiap8kiap8kio3,kiapkiapkio,kiapkiapkio,kkk,kkk
kia̍p-kia̍p-háu,kia̍p-kia̍p哮,16,kia̍p-kia̍p-háu,kiap8kiap8hau2,kiap8kiap8hau2,kiapkiaphau,kiapkiaphau,kkh,kkh
kih-keh-háu,kih-keh哮,16,kih-keh-háu,kihkehhau2,kihkehhau2,kihkehhau,kihkehhau,kkh,kkh
kinn-á-ké,kinn仔粿,16,kiⁿ-á-ké,kinna2ke2,kinna2ke2,kinnake,kinnake,kak,kak
kiáu-pè-tiàm,kiáu褙店,16,kiáu-pè-tiàm,kiau2pe3tiam3,kiau2pe3tiam3,kiaupetiam,kiaupetiam,kpt,kpt
kiūnn-nè-kóng,kiūnn-nè講,16,kiūⁿ-nè-kóng,kiunn7ne3kong2,kiunn7ne3kong2,kiunnnekong,kiunnnekong,knk,knk
kiūnn-peh-nì,kiūnn-peh-nì,16,kiūⁿ-peh-nì,kiunn7pehni3,kiunn7pehni3,kiunnpehni,kiunnpehni,kpn,kpn
ki̍h-ka̍uh-kiò,ki̍h-ka̍uh叫,16,ki̍h-kau̍h-kiò,kih8kauh8kio3,kih8kauh8kio3,kihkauhkio,kihkauhkio,kkk,kkk
ki̍t-thâu-bê,ki̍t頭糜,16,ki̍t-thâu-bê,kit8thau5be5,kit8thau5be5,kitthaube,kitthaube,ktb,ktb
ki-nî-ho̍k,ki年服,16,ki-nî-ho̍k,kini5hok8,kini5hok8,kinihok,kinihok,knh,knh
koo-kām-á,koo-kām仔,16,ko͘-kām-á,kookam7a2,kookam7a2,kookama,kookama,kka,kka
koo-tai-tsînn,koo-tai錢,16,ko͘-tai-chîⁿ,kootaitsinn5,kootaichinn5,kootaitsinn,kootaichinn,ktt,ktc
koo-á-tāi,koo仔舵,16,ko͘-á-tāi,kooa2tai7,kooa2tai7,kooatai,kooatai,kat,kat
ko̍k-ko̍k-kiò,ko̍k-ko̍k叫,16,ko̍k-ko̍k-kiò,kok8kok8kio3,kok8kok8kio3,kokkokkio,kokkokkio,kkk,kkk
ko̍k-ko̍k-háu,ko̍k-ko̍k哮,16,ko̍k-ko̍k-háu,kok8kok8hau2,kok8kok8hau2,kokkokhau,kokkokhau,kkh,kkh
kua̍innh-kua̍innh-kiò,kua̍innh-kua̍innh叫,16,koa̍iⁿh-koa̍iⁿh-kiò,kuainnh8kuainnh8kio3,koainnh8koainnh8kio3,kuainnhkuainnhkio,koainnhkoainnhkio,kkk,kkk
kua̍innh-kua̍innh-háu,kua̍innh-kua̍nnh哮,16,koa̍iⁿh-koa̍iⁿh-háu,kuainnh8kuainnh8hau2,koainnh8koainnh8hau2,kuainnhkuainnhhau,koainnhkoainnhhau,kkh,kkh
kua̍k-kua̍k-lim,kua̍k-kua̍k-lim,16,koa̍k-koa̍k-lim,kuak8kuak8lim,koak8koak8lim,kuakkuaklim,koakkoaklim,kkl,kkl
kua̍k-kua̍k-kiò,kua̍k-kua̍k叫,16,koa̍k-koa̍k-kiò,kuak8kuak8kio3,koak8koak8kio3,kuakkuakkio,koakkoakkio,kkk,kkk
kua̍k-kua̍k-háu,kua̍k-kua̍k哮,16,koa̍k-koa̍k-háu,kuak8kuak8hau2,koak8koak8hau2,kuakkuakhau,koakkoakhau,kkh,kkh
kui-á-hî,kui仔魚,16,kui-á-hî,kuia2hi5,kuia2hi5,kuiahi,kuiahi,kah,kah
kuānn-sòo-tsu,kuānn數珠,16,kōaⁿ-sò͘-chu,kuann7soo3tsu,koann7soo3chu,kuannsootsu,koannsoochu,kst,ksc
kuānn-niau-nâ,kuānn貓籃,16,kōaⁿ-niau-nâ,kuann7niauna5,koann7niauna5,kuannniauna,koannniauna,knn,knn
kàn-kha-tshng,kàn尻川,16,kàn-kha-chhng,kan3khatshng,kan3khachhng,kankhatshng,kankhachhng,kkt,kkc
kám-á-tiàm,kám仔店,16,kám-á-tiàm,kam2a2tiam3,kam2a2tiam3,kamatiam,kamatiam,kat,kat
kám-á-phōo,kám仔簿,16,kám-á-phō͘,kam2a2phoo7,kam2a2phoo7,kamaphoo,kamaphoo,kap,kap
kám-á-kau,kám仔郊,16,kám-á-kau,kam2a2kau,kam2a2kau,kamakau,kamakau,kak,kak
káng--ê,káng的,16,káng--ê,kang2e5,kang2e5,kange,kange,ke,ke
