hanzi,tl
軍士,kun-sǐr
軍士,kun-sū
內科,lāi-khe
內科,lāi-kher
內科,lǎi-kher
南無,lâm-bû
南無,nâ-môo
難事,lân-sīr
難事,lân-sū
隸書,lē-sir
隸書,lē-su
理會,lí-hē
理會,lí-hēr
理會,lí-huē
字句,lī-kù
理事,lí-sīr
鐮𠠝,liâm-li̍k
鐮𠠝仔,liâm-li̍k-á
臨時,liâm-sî
列位,lia̍t-uī
歷史,li̍k-sír
寧可,lîng-khónn
錄音,lio̍k-im
龍門,liông-bûn
女士,lír-sīr
女士,lír-sǐr
老師,ló-su
老師,nóo-sir
落雪,lo̍h-serh
毋過,m̄-kú
毋捌,m̄-pat
毛病,mâu-pīng
麵皮,mī-phê
麵皮,mī-phêr
名姓,miâ-sìnn
物配,mn̍gh-phèr
摩訶,môo-ho
摩訶,môo-honn
摩訶,môo-hoo
摩訶埵,môo-ho-sat
摩訶埵,môo-hoo-sat
那來那,ná-lâi-ná
年歲,nî-hèr
蚵炱,ô-ter
剝皮,pak-phêr
掰會,pé-hē
掰會,pér-hēr
賠窮,pê-kîng
賠窮,pêr-kîng
賠窮,puê-kîng
賠命,pê-miā
賠命,pêr-miā
賠補,pê-póo
賠補,pêr-póo
賠補,puê-póo
敝舍,pè-sià
敝姓,pè-sìng
敝處,pè-tshìr
敝處,pè-tshù
賠錢,pêr-tsînn
拍洗,phah-sé
拍洗,phah-seré
拍洗,phah-sué
拍退,phah-thèr
歹去,phái--khìr
皮膚科,phê-hu-khe
皮膚科,phê-hu-kho
皮膚科,phêr-hu-kher
皮膚科,phêr-hu-kho
皮衫,phê-sann
皮衫,phêr-sann
皮草,phê-tsháu
皮草,phêr-tsháu
皮鞋,phêr-erê
皮鞋,phêr-uê
皮膚,phêr-hu
皮包,phêr-pau
皮箱,phêr-siunn
皮帶,phêr-tuà
僻語,phiah-gí
僻語,phiah-gír
僻語,phiah-gú
博士,phok-sīr
博士,phok-sǐr
辯護士,piān-hōo-sīr
憑據,pîn-kìr
兵士,ping-sīr
兵士,ping-sǐr
標會,pio-hē
標會,pio-hēr
標會,pio-huē
布袋,pòo-tēr
布袋戲,pòo-tēr-hì
本師,pún-sir
本師,pún-su
佛字,pu̍t-jī
佛字,pu̍t-lī
不二價,put-jī-kà
不二價,put-lī-kà
不二價,put-jī-kè
不二價,put-lī-kè
不如,put-jîr
不如,put-lîr
佛公,pu̍t-kong
刪除,san-tîr
𫝛款,sâng-khuán
𫝛人,sâng-lâng
𫝛年,sâng-nî
𫝛途,sâng-tôo
𫝛勻,sâng-ûn
𫝛時,sâng-sî
相挨身,sann-ere-sin
相挨身,sann-ue-sin
相掰會,sann-pé-hē
相掰會,sann-pér-hēr
相掰會,sio-pué-huē
相褒歌,sann-po-kua
相𫝛,sann-sâng
相閃身,sann-siám-sin
相推,sann-the
相推,sann-ther
相出路,sann-tshut-lōo
相整會,sann-tsíng-hē
相整會,sann-tsíng-hēr
相整會,sio-tsíng-huē
相諍,sann-tsìnn
相借問,sann-tsioh-mn̄g
薩埵,sat-to
薩埵,sat-tóo
洗米潘,sé-bí-phun
洗米潘,seré-bí-phun
洗米潘,sué-bí-phun
洗面風,sé-bīn-hong
洗面風,seré-bīn-hong
洗面風,sué-bīn-hong
洗佛,sé-hu̍t
洗佛,sé-pu̍t
洗佛,seré-hu̍t
洗佛,seré-pu̍t
洗佛,sué-hu̍t
洗佛,sué-pu̍t
洗浴間,sé-i̍k-king
洗浴間,seré-i̍k-king
洗浴間,sué-i̍k-king
西洋洗,se-iônn-sé
西洋洗,se-iûnn-sé
西洋洗,se-iûnn-seré
西洋洗,se-iûnn-sué
洗字,sé-jī
洗字,sé-lī
洗字,seré-jī
洗字,seré-lī
洗字,sué-jī
洗字,sué-lī
洗金,sé-kim
洗金,seré-kim
洗金,sué-kim
洗骨,sé-kut
洗骨,seré-kut
洗骨,sué-kut
洗飯頓,sé-puīnn-tuìnn
洗飯頓,sué-pn̄g-tǹg
洗飯頓,seré-pn̄g-tǹg
細本,sè-pún
細本,serè-pún
細本,suè-pún
細本字,sè-pún-jī
細本字,sè-pún-lī
細本字,serè-pún-jī
細本字,serè-pún-lī
細本字,suè-pún-jī
細本字,suè-pún-lī
洗城,sé-siânn
洗城,seré-siânn
洗城,sué-siânn
洗身離,sé-sin-lī
洗身離,seré-sin-lī
洗身離,sué-sin-lī
世事,sè-sīr
洗除,sé-tî
洗除,seré-tîr
洗除,sué-tîr
洗除,sué-tû
洗銃,sé-tshìng
洗銃,seré-tshìng
洗銃,sué-tshìng
洗手盆,sé-tshiú-phûn
洗手盆,seré-tshiú-phûn
洗手盆,sué-tshiú-phûn
細作,sè-tsoh
細作,serè-tsoh
細作,suè-tsoh
洗罪,sé-tsuē
洗罪,seré-tsuē
洗罪,seré-tsuě
洗罪,sué-tsuē
洗罪,sué-tsuě
稅金,sèr-kim
洗面,seré-bīn
洗浴,seré-i̍k
洗衫,seré-sann
洗汰,seré-thuā
洗盪,seré-tn̄g
洗清,seré-tshing
洗淨,seré-tsīng
洗喙,seré-tshuì
踅街,se̍rh-kere
踅街,se̍rh-kue
說多謝,serh-to-siā
四季,sì-kuì
四季,sìr-kuì
死絕,sí-tse̍rh
禪師,siân-sir
善事,siān-sīr
善事,siǎn-sīr
洗塵,sián-tîn
善書,siān-tsir
善書,siǎn-tsir
善書,siān-tsu
小兒科,siáu-jî-khe
小兒科,siáu-jî-kher
小兒科,siáu-lî-khe
小兒科,siáu-lî-kher
小暑,siáu-sír
小使,siáu-sír
小事,siáu-sīr
小事,siáu-sū
痟退,siáu-thè
痟退,siáu-thèr
碩士,si̍k-sīr
碩士,si̍k-sǐr
心思,sim-sir
心事,sim-sīr
心緒,sim-sīr
心緒,sim-sǐr
信據,sìn-kì
信據,sìn-kìr
信據,sìn-kù
信士,sìn-sīr
信士,sìn-sǐr
信士,sìn-sū
紳士,sin-sīr
紳士,sin-sǐr
成語,sîng-gír
成語,sîng-gú
生死,sing-sír
生死,sing-sú
小碼,sió-bé
小妹,sió-bēr
小本字,sió-pún-jī
小本字,sió-pún-lī
小乘,sió-sīng
小乘教,sió-sīng-kàu
俗語,sio̍k-gír
上尾,siōng-bér
上人,siōng-jîn
上人,siōng-lîn
相士,siòng-sīr
相士,siòng-sǐr
相士,siòng-sū
傷暑,siong-sír
傷暑,siong-sú
上師,siōng-sir
上書,siōng-sir
上書,siǒng-sir
上書,siōng-su
上書,tsiūnn-tsir
上書,tsiǔnn-tsir
上書,tsiūnn-tsu
死亡,sír-bông
死亡,sú-bông
思慕,sir-bōo
斯文,sir-bûn
序文,sīr-bûn
序文,sǐr-bûn
序文,sū-bûn
書軒,sir-hian
書軒,tsir-hian
書軒,tsu-hian
四方,sìr-hong
師父,sir-hū
師父,sir-hǔ
師範,sir-huān
師範,sir-huǎn
書法,sir-huat
司法,sir-huat
師爺,sir-iâ
師爺,su-iâ
書院,sir-īnn
書院,su-īnn
書院,tsir-īnn
書院,tsu-īnn
使用,sír-iōng
士氣,sīr-khì
士氣,sǐr-khì
思考,sir-khónn
司空,sir-khong
司空,su-khong
司機,sir-ki
史記,sír-kì
史記,sú-kì
師公,sir-kong
師公,su-kong
史官,sír-kuann
史官,sú-kuann
士官,sīr-kuann
士官,sǐr-kuann
私利,sir-lī
事理,sīr-lí
思念,sir-liām
司令,sir-līng
辭令,sîr-līng
辭令,sû-līng
思量,sir-liông
思量,sir-niû
思量,su-liông
思量,su-niû
私立,sir-li̍p
思慮,sir-līr
思慮,su-lū
事路,sīr-lōo
事路,sū-lōo
司馬,sir-má
師婆,sir-pô
師婆,su-pô
辭世,sîr-sè
辭世,sû-sè
四時,sìr-sî
書信,sir-sìn
書信,su-sìn
書信,tsir-sìn
書信,tsu-sìn
四神,sìr-sîn
書生,sir-sing
師承,sir-sîng
師承,su-sîng
四常,sìr-siông
私事,sir-sīr
事事,sīr-sīr
敘事,sīr-sīr
敘事,sǐr-sīr
辭書,sîr-sir
辭書,sû-su
事事項項,sīr-sīr-hāng-hāng
事事項項,sīr-sīr-hǎng-hǎng
師弟,sir-tē
師弟,sir-tě
暑天,sír-thian
暑天,sú-thian
辭典,sîr-tián
師長,sir-tiúnn
司長,sir-tiúnn
書童,sir-tông
書童,tsir-tông
書童,tsu-tông
師徒,sir-tôo
史策,sír-tshik
史策,sú-tshik
四肢,sìr-tsi
四肢,sù-tsi
事主,sīr-tsú
實據,si̍t-kì
實據,si̍t-kìr
實據,si̍t-kù
收據,siu-kìr
相思,siu-si
修飾,siu-sik
想欲,siūnn-berh
想欲,siǔnn-berh
想退悔,siūnn-thè-hué
想退悔,siūnn-thèr-hué
想退悔,siǔnn-thèr-hué
酸素,sng-sòo
鯊魚,sua-hîr
衰退,sue-thèr
術語,su̍t-gí
術語,su̍t-gír
術語,su̍t-gú
術士,su̍t-sīr
術士,su̍t-sǐr
術士,su̍t-sū
台語,tâi-gír
臺語,tâi-gír
大睏如死,tāi-khùn-jîr-sír
大睏如死,tāi-khùn-jû-sú
大睏如死,tāi-khùn-lîr-sír
大睏如死,tāi-khùn-lû-sú
代賠,tāi-pê
代賠,tāi-pêr
代賠,tāi-puê
大乘,tāi-sīng
代書,tāi-sir
大師,tāi-sir
台詞,tâi-sîr
大暑,tāi-sír
大士,tāi-sīr
大士,tāi-sǐr
大事,tāi-sīr
大事,tuā-sīr
豆皮,tāu-phêr
投資,tâu-tsir
綴會,tè-hē
綴會,tèr-hēr
地氣,tē-khì
地氣,terē-khì
地氣,tuē-khì
短欠,té-khiàm
短欠,tér-khiàm
短欠,tuán-khiàm
茶配,tê-phè
茶配,tê-phèr
茶洗,tê-seré
茶洗,tê-sián
弟子,tē-tsír
弟子,tě-tsír
硩墓,teh-bōo
硩火,teh-hé
硩火,teh-hér
綴路,tèr-lōo
短路,tér-lōo
地皮,terē-phêr
地皮,tuē-phêr
題序,terê-sīr
題序,terê-sǐr
題序,tuê-sīr
題序,tuê-sǐr
太師,thài-sir
太史,thài-sír
太史,thài-sú
太子,thài-tsír
探仔,thàm-á
嘆語詞,thàn-gí-sû
嘆語詞,thàn-gír-sîr
嘆語詞,thàn-gú-sû
迵過,thàng-kèr
迵過,thàng--kèr
透過,thàu-kèr
頭序,thâu-sīr
頭序,thâu-sǐr
頭序,thâu-sū
退味,thè-bī
退味,thèr-bī
退貨,thè-hè
退貨,thèr-hèr
退悔,thè-hué
退悔,thèr-hué
退約,thè-iok
退約,thèr-iok
退讓,thè-jiōng
退讓,thè-liōng
退讓,thèr-jiōng
退讓,thèr-liōng
退火,thèr-hér
天干,thian-kan
天官,thian-kuan
天師,thian-sir
天師,thian-su
敕語,thik-gí
敕語,thik-gír
敕語,thik-gú
抽退步,thiu-thè-pōo
抽退步,thiu-thèr-pōo
抽退,thiu-thèr
套語,thò-gí
套語,thò-gír
套語,thò-gú
讀書,tho̍k-sir
通過,thong-kèr
塗皮,thôo-phê
塗皮,thôo-phêr
塗皮,thôo-phuê
篆字,thuàn-jī
篆字,thuàn-lī
篆刻,thuàn-khik
退避,thuè-pī
轉去,tńg-khìr
轉去,tńg--khìr
當開,tng-khui
圖書館,tôo-sir-kuán
齊斬,tserê-tsánn
齊斬,tsuê-tsánn
菜配,tshài-phèr
次序,tshìr-sīr
次序,tshìr-sǐr
草字,tshó-jī
草字,tshó-lī
草書,tshó-sir
正實,tsiann-si̍t
漳腔,tsing-khiunn
漳州,tsing-tsiu
自然,tsīr-jiân
自然,tsīr-liân
自己,tsīr-kí
資料,tsir-liāu
資訊,tsir-sìn
自信,tsīr-sìn
自身,tsīr-sin
自新,tsīr-sin
自習,tsīr-si̍p
自習,tsū-si̍p
自私,tsīr-sir
書堂,tsir-tông
書堂,tsu-tông
酒配,tsiú-phèr
泉腔,tsuân-khiunn
大本字,tuā-pún-jī
大本字,tuā-pún-lī
單據,tuann-kì
單據,tuann-kìr
單據,tuann-kù
遁辭,tūn-sîr
遁辭,tūn-sû
頓首,tùn-siú
活會,ua̍h-hēr
話語,uē-gír
遺書,uî-sir
鬱色,ut-sik
