tl,hanzi
khuân,權
than,灘
thuann,灘
sián,癬
sio̍k,贖
tsù,鑄
liân,鰱
bân,鰻
muâ,鰻
piáu,鰾
piō,鰾
kiáu,攪
tshiam,籤
giām,驗
kuè,鱖
kè,鱖
lám,攬
kuàn,罐
tshàm,讖
lîng,靈
hāu,鱟
ing,鷹
iâm,鹽
iām,鹽
uan,灣
phàn,襻
tshâm,鑱
lî,驢
lû,驢
khiu,鬮
khau,鬮
lô,鑼
lôo,鑼
lôo,鱸
gōng,戇
ut,鬱
pa̍k,贌
tòng,㨂
tàng,㨂
siam,䀐
khiap,㾀
gâu,𠢕
uáinn,𨂿
līn,𡳞
lān,𡳞
phín,𥰔
uán,䘼
ńg,䘼
uínn,䘼
bái,䆀
siānn,𣛮
tòo,𪐞
kheh,𤲍
khueh,𤲍
lîng,𦊓
thē,䖳
tāi,𩸙
khat,𣁳
tsānn,㨻
gàn,
siāng,
sing,腥
tshenn,腥
tshinn,腥
tshènn,腥
tshìnn,腥
ian,嫣
thok,託
pik,湢
pih,湢
phàu,麭
tōng,宕
thōng,宕
kau,郊
hám,喊
hán,喊
hmh,摁
sui,嗺
tùn,噸
tshok,簇
lau,蹓
tshuan,川
í,已
ûn,云
în,云
hōo,互
kài,介
guân,元
bu̍t,勿
ki̍p,及
iáu,夭
iau,夭
tūn,屯
tûn,屯
tun,屯
pa,巴
huàn,幻
tiàu,弔
ua̍t,曰
tái,歹
ngâu,爻
gâu,爻
khián,犬
tshiánn,且
á,仔
tsú,仔
tha,他
thann,他
tô,他
tôo,他
tiōng,仗
tiāng,仗
tshian,仟
tshiong,充
tshong,匆
līng,另
tiàu,召
phuat,叭
iū,右
īn,孕
nî,尼
lî,尼
tsó,左
tsóo,左
kī,巨
kū,巨
hông,弘
pit,必
phok,扑
thik,斥
tsat,札
íng,永
hiân,玄
tiân,田
tshân,田
mâu,矛
bâu,矛
sí,矢
hô,禾
hôo,禾
tiu,丟
ki,乩
gióng,仰
tiōng,仲
ngóo,仵
khì,企
ngóo,伍
ho̍k,伏
hué,伙
hé,伙
hiong,兇
lua̍t,劣
luat,劣
guî,危
tshùn,吋
lī,吏
ke,圭
kui,圭
î,夷
bōng,妄
ú,宇
í,宇
tshún,忖
tsí,旨
sûn,旬
hiok,旭
phok,朴
phoh,朴
hiú,朽
u,汙
ù,汙
hue,灰
he,灰
ú,羽
í,羽
jî,而
lî,而
gî,而
li̍k,肋
ki,肌
tsì,至
kiū,臼
khū,臼
tsiu,舟
hing,亨
lîng,伶
tiān,佃
tān,但
nā,但
niā,但
tsū,住
tsò,佐
tsòo,佐
iū,佑
iá,冶
san,刪
lóo,努
tsik,即
līn,吝
hónn,否
phí,否
ngôo,吳
gôo,吳
bún,吻
ngôo,吾
thîng,呈
tîng,呈
khùn,困
sap,圾
tsí,址
kin,均
kun,均
tsòng,壯
giân,妍
gian,妍
tòo,妒
kī,妓
ki,妓
thò,妥
hông,妨
tsu,孜
hông,宏
hi,希
pì,庇
tîng,廷
hóng,彷
ngóo,忤
gōo,忤
kài,戒
ik,扼
i̍k,扼
khòng,抗
sam,杉
tōo,杜
kí,杞
kuat,決
khì,汽
sím,沈
tūn,沌
bo̍k,沐
bu̍t,沒
phài,沛
kiù,灸
kù,灸
bóo,牡
hú,甫
tíng,町
ting,町
siù,秀
kiù,究
hong,肓
bông,肓
siàu,肖
tiú,肘
kong,肛
io̍k,育
liông,良
liâng,良
tsiok,芍
tsiak,芍
kiong,芎
kok,谷
tí,豸
tsāi,豸
thuā,豸
puè,貝
sìn,迅
ip,邑
pang,邦
guán,阮
uán,阮
ńg,阮
uínn,阮
jú,乳
lú,乳
jí,乳
hiáng,享
hióng,享
puē,佩
liâu,佬
ka,佳
pìng,併
i,依
jî,兒
lî,兒
gî,兒
hâm,函
kuat,刮
suat,刷
pi,卑
hia̍p,協
tsiu,周
hai,咍
kiū,咎
hù,咐
ka,咖
kòo,固
pho,坡
phoo,坡
khun,坤
khó,坷
khónn,坷
hōng,奉
phun,奔
nî,妮
thán,妲
tat,妲
tsiá,姐
sū,姒
sāi,姒
uí,委
bīng,孟
tsong,宗
tiū,宙
uán,宛
gî,宜
kong,岡
ga̍k,岳
tia̍t,帙
tshiú,帚
tsiú,帚
hiân,弦
hôo,弧
pí,彼
hut,彿
tsing,征
hut,忽
hún,忿
phà,怕
phànn,怕
pòo,怖
î,怡
khiap,怯
hi̍k,或
lē,戾
bóo,拇
bú,拇
bó,拇
thok,拓
khu,拘
khi,拘
tsuat,拙
u,於
i,於
û,於
î,於
gông,昂
khun,昆
sing,昇
hō,昊
hōo,昊
tshiong,昌
tshiang,昌
sik,昔
pîng,朋
hâng,杭
hông,杭
kia̍t,杰
tshú,杵
tshí,杵
thú,杵
pâ,杷
pê,杷
óng,枉
sik,析
tsím,枕
him,欣
kî,歧
ta̍p,沓
huì,沸
hóng,況
siat,泄
po̍k,泊
phik,泊
pì,泌
hông,泓
huàn,泛
khip,泣
nî,泥
iong,泱
iang,泱
īng,泳
bo̍k,牧
a̍p,狎
hôo,狐
muî,玫
tik,的
píng,秉
kiong,穹
tiok,竺
ngâu,肴
ngōo,臥
gō,臥
sià,舍
siá,舍
tsi,芝
khiàm,芡
hun,芬
pa,芭
tsí,芷
khîn,芹
khûn,芹
sat,虱
sik,虱
huán,返
tí,邸
tshái,采
tsóo,阻
tô,陀
tôo,陀
hū,附
hù,附
liōng,亮
liāng,亮
bú,侮
hē,係
tsùn,俊
tshiàu,俏
lī,俐
hu,俘
lí,俚
jû,俞
lû,俞
kiap,俠
mōo,冒
tsik,則
kìng,勁
kīng,勁
pu̍t,勃
bián,勉
puān,叛
tsí,咫
ian,咽
iat,咽
hîng,型
kóo,垢
kió,垢
káu,垢
huân,垣
uân,垣
kan,姦
in,姻
ian,姻
tshí,姼
tsu,姿
ui,威
ua,娃
suan,宣
iū,宥
huān,宦
ok,屋
suè,帥
suì,帥
sut,帥
iu,幽
kiàn,建
gān,彥
giān,彥
tsím,怎
tsuánn,怎
lōo,怒
nōo,怒
sûn,恂
sun,恂
hîng,恆
khue,恢
kuat,括
tsín,拯
kióng,拱
kíng,拱
phìng,拼
ping,拼
phing,拼
si̍p,拾
tsa̍p,拾
kì,既
muī,昧
tso̍k,昨
tsiau,昭
io̍k,昱
koo,枯
kóo,枸
bóo,某
bió,某
jiû,柔
liû,柔
giû,柔
kiū,柩
kán,柬
kho,柯
khoo,柯
kua,柯
liú,柳
tshik,柵
sa,柵
iong,殃
iang,殃
lo̍k,洛
hiān,炫
hiân,炫
píng,炳
káu,狡
lîng,玲
po,玻
poo,玻
san,珊
sīm,甚
bàng,甭
hông,皇
îng,盈
phàn,盼
tún,盾
tshè,砌
khám,砍
kî,祈
tsí,祉
ú,禹
í,禹
tu̍t,突
kan,竿
kuann,竿
kí,紀
tiū,紂
iâ,耶
phuàn,胖
phuân,胖
phàng,胖
kap,胛
kah,胛
pau,胞
sam,舢
uán,苑
jiám,苒
liám,苒
giám,苒
lîng,苓
biâu,苗
kho,苛
khoo,苛
o,苛
pau,苞
kóo,苟
kió,苟
ing,英
tong,苳
tang,苳
bōo,茂
biō,茂
huān,范
bua̍t,茉
ba̍k,茉
bua̍h,茉
iàu,要
iau,要
hù,訃
tsing,貞
khuí,軌
kuí,軌
ka,迦
kia,迦
khia,迦
ti̍k,迪
tia̍t,迭
su̍t,述
hiok,郁
siû,酋
lōo,陋
liō,陋
bi̍k,陌
uí,韋
uî,韋
kiú,韭
kú,韭
siú,首
sîng,乘
sīng,乘
hú,俯
ku,俱
ki,俱
pâi,俳
hōng,俸
lióng,倆
hīng,倖
hōo,候
hiō,候
hāu,候
tshiong,倡
tshiòng,倡
tshiang,倡
tshiàng,倡
kuān,倦
lûn,倫
ui,倭
e,倭
bîng,冥
tiau,凋
lîng,凌
phóo,剖
phió,剖
kong,剛
khing,卿
guân,原
tiat,哲
thiat,哲
so,唆
soo,唆
sō,唆
ai,埃
lua̍t,埒
lua̍h,埒
phing,娉
phìng,娉
gû,娛
gî,娛
gōo,娛
ngōo,娛
ná,娜
kuan,娟
ngôo,娥
bián,娩
buán,娩
tsáinn,宰
tsái,宰
iàn,宴
siau,宵
kio̍k,屐
ki̍k,屐
kia̍h,屐
siat,屑
sap,屑
sut,屑
hong,峰
tsùn,峻
kiap,峽
sû,徐
tshî,徐
kìng,徑
khióng,恐
sù,恕
ua̍t,悅
ia̍t,悅
puē,悖
ngōo,悟
gōo,悟
ná,拿
tshò,挫
tshòo,挫
tshiok,捉
kuan,捐
pōo,捕
póo,捕
pông,旁
tsìn,晉
sok,朔
kia̍t,桀
kuì,桂
guî,桅
uî,桅
sûn,殉
sû,殊
ióng,氧
thài,泰
tsiat,浙
phóo,浦
hō,浩
hōo,浩
lōng,浪
sia̍p,涉
lo̍k,烙
ti̍k,特
lî,狸
puē,狽
puē,珮
puè,珮
liû,琉
puān,畔
pún,畚
pùn,畚
pūn,畚
bóo,畝
bió,畝
phî,疲
kam,疳
thán,疸
tán,疸
tsín,疹
tsi̍t,疾
tsi̍k,疾
kí,矩
kú,矩
phàu,砲
iū,祐
pì,祕
tsōo,祚
tsà,祚
pì,秘
tsîn,秦
tia̍t,秩
te,秪
ti,秪
tsu̍t,秫
tsik,窄
iáu,窈
pa,笆
bûn,紋
liú,紐
hun,紛
ko,羔
koo,羔
tshì,翅
kî,耆
king,耕
ûn,耘
ian,胭
î,胰
kong,胱
tsi,脂
hia̍p,脅
pán,舨
hông,航
hâng,航
kau,茭
ka,茭
kha,茭
ho̍k,茯
tsu,茱
in,茵
jiông,茸
liông,茸
giông,茸
sûn,荀
hīng,荇
king,荊
tsiàn,荐
lē,荔
nāi,荔
khiân,虔
bûn,蚊
pāng,蚌
ín,蚓
kong,蚣
kang,蚣
tsó,蚤
tsóo,蚤
tsáu,蚤
la̍p,衲
thiong,衷
sìn,訊
hùn,訓
khí,豈
kòng,貢
kiong,躬
jio̍k,辱
lio̍k,辱
gio̍k,辱
huê,迴
kūn,郡
tsiok,酌
pē,陛
pè,陛
hia̍p,陝
siám,陝
sing,陞
uí,偉
kai,偕
tshik,側
tsing,偵
ngóo,偶
gió,偶
guī,偽
hông,凰
khàm,勘
kham,勘
li̍k,匿
siû,售
siū,售
uî,唯
î,唯
siong,商
siang,商
khé,啟
pi,啡
hui,啡
lûn,圇
khuân,圈
khuan,圈
pōo,埠
tsip,執
puê,培
tshia,奢
tshiong,娼
tshiang,娼
uán,婉
piáu,婊
pī,婢
tsi̍k,寂
tsi̍p,寂
tsi̍t,寂
tôo,屠
tsông,崇
tshui,崔
gâi,崖
lûn,崙
lūn,崙
tsâu,巢
uî,帷
siông,常
siâng,常
am,庵
iông,庸
huī,彗
tshái,彩
piu,彪
pin,彬
pâi,徘
gū,御
gī,御
sik,悉
sit,悉
iu,悠
iû,悠
huān,患
tshe,悽
tshinn,悽
tshi,悽
bóng,惘
uî,惟
î,惟
tshik,戚
siá,捨
tuat,掇
tuah,掇
siū,授
khòng,控
bín,敏
sū,敘
sī,敘
pē,敝
pè,敝
sîn,晨
tsô,曹
tsôo,曹
bān,曼
liông,梁
liâng,梁
niû,梁
niôo,梁
hiau,梟
ngôo,梧
gôo,梧
so,梭
soo,梭
hāi,械
huān,梵
khì,棄
io̍k,欲
hô,毫
hôo,毫
siân,涎
iân,涎
gâi,涯
i̍k,液
kî,淇
siok,淑
tshe,淒
tsīng,淨
lûn,淪
îm,淫
huâi,淮
ian,淵
hūn,混
phing,烹
tshiong,猖
tshiang,猖
pit,畢
lio̍k,略
lio̍h,略
ī,異
īnn,異
tshû,疵
khue,盔
tsu,硃
liû,硫
siông,祥
siâng,祥
thiau,祧
î,移
thiáu,窕
kìng,竟
sing,笙
luí,累
luī,累
sin,紳
siāu,紹
tsiau,紹
tsiong,終
thóng,統
siu,羞
si̍p,習
lîng,聆
liâu,聊
tûn,唇
phau,脬
pha,脬
tōo,脰
tiō,脰
tāu,脰
hiân,舷
tōo,荳
tiō,荳
tāu,荳
hô,荷
hō,荷
So,莎
Soo,莎
Sa,莎
king,莖
hiān,莧
hīng,莧
bóng,莽
tshú,處
tshù,處
tshí,處
tshì,處
tān,蛋
ka,袈
pâu,袍
phàu,袍
siū,袖
siù,袖
bi̍k,覓
siōng,訟
hóng,訪
tûn,豚
thûn,豚
pîn,貧
tsik,責
tsí,趾
siau,逍
sok,速
hông,逢
pâng,逢
lîng,陵
tô,陶
tôo,陶
khing,頃
khíng,頃
khuí,傀
kui,傀
kia̍t,傑
pī,備
khái,凱
sìng,勝
sing,勝
thò,唾
thòo,唾
lat,喇
hôo,喉
hiô,喉
âu,喉
huàn,喚
hí,喜
suan,喧
kiâu,喬
jū,喻
lū,喻
jī,喻
pó,堡
póo,堡
thê,堤
giâu,堯
tiān,奠
tîng,婷
bī,媚
kua,媧
o,媧
ua,媧
bī,寐
gū,寓
gī,寓
lâm,嵐
tshè,廁
siong,廂
siang,廂
siunn,廂
lông,廊
ho̍k,復
hok,復
hiū,復
pi,悲
būn,悶
hi̍k,惑
huī,惠
hông,惶
hiânn,惶
tshik,惻
jû,愉
lû,愉
jî,愉
go̍k,愕
khài,慨
kik,戟
iông,揚
iâng,揚
kiat,揭
khiat,揭
hui,揮
uân,援
uān,援
tun,敦
pin,斌
huí,斐
pan,斑
su,斯
phóo,普
tì,智
sú,暑
sí,暑
kùn,棍
pāng,棒
tông,棠
tsān,棧
tsàn,棧
sim,森
som,森
sam,森
tshe,棲
se,棲
si̍t,植
phòng,椪
khim,欽
si̍k,殖
si̍t,殖
jû,渝
lû,渝
jî,渝
tsa,渣
tse,渣
tshik,測
iû,游
biáu,渺
hûn,渾
hūn,渾
siong,湘
siang,湘
khài,溉
tsu,滋
tsiau,焦
iām,焰
iām,焱
iānn,焱
jiân,然
liân,然
giân,然
sing,猩
iû,猶
tok,琢
kî,琦
kî,琪
lîm,琳
pî,琵
sing,甥
phí,痞
lī,痢
ting,登
hō,皓
hōo,皓
tō,盜
tōo,盜
siau,硝
hi,稀
kán,稈
kuáinn,稈
kuínn,稈
kuánn,稈
khún,窘
tshik,策
tsú,紫
tsí,紫
lo̍k,絡
hiàn,絢
kip,給
sù,絮
sì,絮
kàng,絳
kòng,絳
siông,翔
siâng,翔
siok,肅
i̍k,腋
hú,腑
sùn,舜
tshì,莿
tsing,菁
tshenn,菁
tshinn,菁
tshiong,菖
tshiang,菖
phôo,菩
huâ,華
hua,華
lîng,菱
hui,菲
huí,菲
tô,萄
lâi,萊
phîng,萍
pîng,萍
phiô,萍
uí,萎
ua,蛙
tsu,蛛
tu,蛛
kau,蛟
kap,蛤
ho̍k,袱
sī,視
tsín,診
tsà,詐
tsiàu,詔
tiau,貂
jī,貳
lī,貳
gī,貳
tāi,貸
hō,賀
hōo,賀
pua̍t,跋
pua̍h,跋
tia̍t,跌
kī,距
kū,距
ti̍k,軸
tio̍k,軸
koo,辜
tāi,逮
tsiu,週
i̍t,逸
i̍k,逸
ia̍t,逸
iû,郵
tshau,鈔
kun,鈞
kin,鈞
bín,閔
liông,隆
hông,隍
kai,階
kòo,雇
bûn,雯
han,頇
su,須
si,須
hik,黑
tsí,黹
ngōo,傲
gō,傲
khing,傾
khîn,勤
khûn,勤
oo,嗚
sū,嗣
sû,嗣
so,嗦
sòo,塑
sok,塑
sài,塞
sik,塞
ò,奧
òo,奧
sik,媳
sit,媳
tshu,嵯
liâm,廉
bî,微
bín,愍
bián,愍
gû,愚
gî,愚
khuì,愧
lik,慄
tsû,慈
hong,慌
ùn,慍
sīn,慎
phok,搏
tsim,斟
hā,暇
hē,暇
ūn,暈
n̄g,暈
uīnn,暈
hui,暉
luán,暖
tshuê,棰
tshê,棰
tshóo,楚
bî,楣
bâi,楣
khia̍t,楬
ki̍k,極
khái,楷
khài,概
jû,榆
lû,榆
jî,榆
jiû,榆
liû,榆
him,歆
tiān,殿
kiàn,毽
guân,源
un,溫
sòo,溯
sok,溯
li̍k,溺
tshong,滄
tian,滇
tsú,滓
tsáinn,滓
tsái,滓
liān,煉
hông,煌
muî,煤
buê,煤
huàn,煥
iông,煬
iâng,煬
iāng,煬
tia̍p,牒
ku̍t,猾
uí,瑋
hâ,瑕
ló,瑙
lóo,瑙
ôo,瑚
hôo,瑚
ing,瑛
jû,瑜
lû,瑜
jî,瑜
suī,瑞
sik,瑟
puì,痱
tshi,痴
pì,痹
pì,痺
bîng,盟
tsing,睛
tok,督
bo̍k,睦
tsiap,睫
tsiah,睫
tóo,睹
phîng,硼
tuì,碓
to̍k,碡
ta̍k,碡
kî,祺
lo̍k,祿
khîm,禽
tī,稚
lîng,稜
tiû,稠
sut,窣
ûn,筠
liông,粱
liâng,粱
páng,綁
tì,置
suān,羨
siān,羨
sù,肆
thíng,艇
hio̍h,葉
ia̍p,葉
pôo,葡
phû,葡
hôo,葫
kuî,葵
thuè,蛻
sio̍k,蜀
gôo,蜈
ngôo,蜈
sû,蜍
sî,蜍
tsî,蜍
tsû,蜍
gê,衙
kiap,裌
lí,裏
è,裔
ì,裔
jū,裕
lū,裕
jī,裕
sa,裟
se,裟
sûn,詢
gē,詣
tshuan,詮
khiat,詰
siông,詳
siâng,詳
tsiam,詹
khua,誇
bi̍k,貉
ho̍k,貉
lōo,賂
hué,賄
tsu,資
ká,賈
kóo,賈
phik,辟
tūn,遁
suī,遂
ta̍t,達
uî,違
siû,酬
tô,鉈
ài,隘
tī,雉
thī,雉
tsīng,靖
pà,靶
pé,靶
guân,頑
pan,頒
sik,飾
tî,馳
sûn,馴
khiu,鳩
kiâu,僑
po̍k,僕
liâu,僚
tsing,僧
tsiàm,僭
tshiàm,僭
ka,嘉
tîn,塵
sio̍k,塾
hónn,夥
hué,夥
hé,夥
phiâu,嫖
tik,嫡
siông,嫦
hu,孵
bo̍k,寞
tshat,察
tshím,寢
liâu,寥
lîng,寧
lú,屢
lí,屢
tsám,嶄
pè,幣
liāu,廖
pè,弊
pē,弊
tsiong,彰
tsiang,彰
thiat,徹
thài,態
kuàn,慣
kian,慳
khóng,慷
tsia̍t,截
thiat,撤
kì,暨
tsin,榛
tsà,榨
îng,榮
liû,榴
kòo,構
kiò,構
huâi,槐
khiàm,歉
khiám,歉
hōo,滬
tī,滯
hóo,滸
lo̍k,漉
bo̍k,漠
bôo,漠
bān,漫
tsiong,漳
tsiang,漳
tsiām,漸
thiat,澈
siàn,煽
hun,熏
khò,犒
khòo,犒
só,瑣
sóo,瑣
kuì,瑰
hong,瘋
iông,瘍
iâng,瘍
phik,碧
si̍k,碩
si̍t,碩
tsû,磁
tsing,禎
tshing,稱
tshìng,稱
o,窩
iân,筵
tsian,箋
tsing,箏
ki,箕
tshuì,粹
suì,粹
tsong,綜
tsòng,綜
tiû,綢
uî,維
î,維
kong,綱
lûn,綸
kuan,綸
khí,綺
tshiok,綽
lîng,綾
sū,緒
sī,緒
tshuì,翠
tsū,聚
tsī,聚
bûn,聞
tiāu,肇
pông,膀
liám,膁
kik,膈
keh,膈
tâi,臺
bông,蒙
pôo,蒲
tsing,蒸
tsin,蒸
tshong,蒼
ho,蒿
hoo,蒿
o,蒿
iông,蓉
sue,蓑
sui,蓑
ti,蜘
kî,蜞
khî,蜞
bíng,蜢
bīng,蜢
piáu,裱
kó,裹
kóo,裹
tsè,製
tsì,製
kuà,褂
tsì,誌
bû,誣
siōng,誦
hô,豪
hôo,豪
māu,貌
bāu,貌
tsín,賑
pin,賓
tiō,趙
buán,輓
hū,輔
hú,輔
iâu,遙
sùn,遜
tē,遞
khián,遣
khok,酷
bîng,銘
bân,閩
tsè,際
tsiòng,障
tsiàng,障
su,需
iòng,鞅
iàng,鞅
ióng,鞅
iáng,鞅
phó,頗
phóo,頗
thai,颱
kàu,餃
kiáu,餃
hiòng,餉
hiàng,餉
tôo,骰
tiô,骰
tâu,骰
khue,魁
thok,魠
thoh,魠
thuh,魠
bîng,鳴
kiong,僵
kiang,僵
khiong,僵
phik,僻
phiah,僻
gî,儀
ki̍k,劇
kio̍k,劇
kia̍k,劇
phik,劈
liû,劉
lâu,劉
lo,嘮
siàu,嘯
hi,嘻
tsing,增
tun,墩
tuī,墮
hi,嬉
lí,履
bōo,慕
huī,慧
lī,慮
lū,慮
uì,慰
khìng,慶
tshik,慼
tsheh,慼
tshueh,慼
io̍k,慾
tān,憚
giâu,憢
hún,憤
hùn,憤
bín,憫
lio̍k,戮
môo,摩
tsì,摯
bôo,摹
bōo,摹
tsún,撙
hú,撫
bú,撫
tsuat,撮
tshuat,撮
tsuān,撰
ti̍k,敵
hu,敷
bōo,暮
li̍k,暱
li̍t,暱
liân,槤
lián,槤
tshu,樞
thàn,歎
gē,毅
gī,毅
kiat,潔
tsiâm,潛
ló,潦
nóo,潦
tiâu,潮
tiô,潮
tshan,潺
tîng,澄
phîng,澎
phênn,澎
phînn,澎
thong,熥
thang,熥
liâu,獠
îng,瑩
lî,璃
lê,璃
un,瘟
sóo,瘦
sió,瘦
khak,確
luí,磊
tsho,磋
tshoo,磋
tsik,稷
tō,稻
tōo,稻
kok,穀
kak,穀
tsim,箴
tsû,糍
tsî,糍
tuān,緞
thè,締
tè,締
huī,緯
tì,緻
kiat,羯
phian,翩
tshik,膝
sik,膝
thong,蓪
hông,蓬
liân,蓮
bia̍t,蔑
bān,蔓
uì,蔚
tshài,蔡
tshuà,蔡
pè,蔽
uē,衛
hok,複
ho̍k,複
tān,誕
tàn,誕
huí,誹
gī,誼
liōng,諒
liāng,諒
tsu,諸
sū,豎
hù,賦
tshù,趣
tshì,趣
tsiān,踐
tshi̍k,踔
tshái,踩
hui,輝
ngôo,遨
gô,遨
sik,適
tso,遭
tsoo,遭
tīng,鄧
sûn,醇
hān,銲
huānn,銲
juē,銳
luē,銳
lū,鋁
lī,鋁
hong,鋒
thû,鋤
thî,鋤
tî,鋤
tû,鋤
lōng,閬
lông,閬
tsìn,震
kióng,鞏
khiat,頡
kiat,頡
tsù,駐
kà,駕
tô,駝
tôo,駝
huat,髮
hong,魴
hang,魴
thìm,鴆
thim,鴆
a,鴉
lê,黎
jû,儒
lû,儒
jî,儒
tsín,儘
tsīn,儘
tse,劑
tsè,劑
hun,勳
juē,叡
luē,叡
huân,圜
uân,圜
khún,墾
hùn,奮
tō,導
tōo,導
ik,憶
it,憶
hām,憾
ò,懊
òo,懊
àu,懊
ióng,擁
siān,擅
hiáu,曉
tsiâu,樵
huâ,樺
huā,樺
li̍k,歷
tsó,澡
tsóo,澡
ti̍k,澤
ò,澳
òo,澳
lông,濃
iām,燄
phok,璞
phiâu,瓢
phiô,瓢
lio̍k,磟
la̍k,磟
gū,禦
gī,禦
soo,穌
tiàu,窵
kui,窺
khui,窺
tiok,築
tio̍k,築
tok,篤
tsòo,縐
tsiò,縐
tshiù,縐
hān,翰
jī,膩
lī,膩
gī,膩
huan,蕃
huân,蕃
iông,融
hiông,融
bîng,螟
îng,螢
hîng,衡
jio̍k,褥
lio̍k,褥
gio̍k,褥
pit,觱
tia̍p,諜
tè,諦
hâi,諧
jū,諭
lū,諭
jī,諭
am,諳
lo̍k,諾
bôo,謀
biô,謀
uī,謂
ū,豫
ī,豫
ióng,踴
hok,輻
piān,辨
tî,遲
tsun,遵
uî,遺
liâu,遼
tsui,錐
kím,錦
gím,錦
iâm,閻
giâm,閻
suī,隧
sap,霎
kíng,頸
tuê,頹
pîn,頻
tshan,餐
tsiàn,餞
tsián,餞
lo̍k,駱
lo̍h,駱
hâi,骸
páu,鮑
pâu,鮑
pau,鮑
pāu,鮑
koo,鮕
uan,鴛
tshi,鴟
koo,鴣
bi̍k,默
siông,償
sióng,償
luí,儡
lé,儡
iu,優
tû,儲
tî,儲
lē,勵
hô,壕
hôo,壕
sū,嶼
sī,嶼
ga̍k,嶽
bí,彌
bî,彌
mí,彌
mî,彌
khún,懇
nōo,懦
kik,擊
khîng,擎
king,擎
gí,擬
liám,斂
pē,斃
ài,曖
kuè,檜
kiám,檢
kiong,殭
kiang,殭
khiong,殭
liām,殮
tsian,氈
tsinn,氈
tsè,濟
tsé,濟
tô,濤
tôo,濤
pin,濱
tshàn,燦
liâu,療
liāu,療
lô,癆
sùn,瞬
liáu,瞭
liâu,瞭
tông,瞳
kiáu,矯
hông,磺
n̂g,磺
uînn,磺
siáu,篠
tshò,糙
tshòo,糙
tso,糟
tsoo,糟
tsau,糟
lî,縭
tshiòng,縱
tshiong,縱
tshióng,縱
huân,繁
biû,繆
biū,繆
tshong,聰
tshang,聰
ik,臆
liám,臉
kí,舉
kú,舉
tsô,艚
tsôo,艚
kan,艱
lōo,蕗
luí,蕾
bî,薇
kuè,薈
uè,薈
huē,薈
hē,薈
ì,薏
tshiông,薔
tshiâng,薔
tshiûnn,薔
tshiônn,薔
sin,薪
khui,虧
tshiong,螿
tshiang,螿
tsiunn,螿
tsionn,螿
sut,蟀
ti̍t,蟄
ti̍p,蟄
ti̍k,蟄
siong,襄
siang,襄
thîng,謄
hóng,謊
hong,謊
bē,謎
bī,謎
pòng,謗
khiam,謙
iâu,謠
tām,賺
tsiām,賺
kòo,購
kiò,購
káng,購
tō,蹈
tōo,蹈
tsho,蹉
tshoo,蹉
hê,蹊
hat,轄
ha̍t,轄
pī,避
māi,邁
tshiú,醜
tōo,鍍
tsa̍t,鍘
tsa̍h,鍘
kiān,鍵
tsim,鍼
tsiam,鍼
phàn,闆
pán,闆
sui,雖
kiok,鞠
tsùn,駿
kau,鮫
ka,鮫
hông,鴻
tāi,黛
hiòng,嚮
hiàng,嚮
jiáu,擾
liáu,擾
giáu,擾
pin,檳
lîng,檸
líng,檸
suân,璿
tsiam,瞻
tshóo,礎
uè,穢
è,穢
tshuàn,竄
kán,簡
tsim,簪
tsiam,簪
tsam,簪
thâm,罈
sat,薩
tsōng,藏
tsông,藏
biáu,藐
biū,謬
oo,謳
io,謳
kín,謹
tsuè,贅
tsik,蹟
tsong,蹤
tso,蹧
tsau,蹧
lo̍k,轆
tia̍t,轍
lî,釐
iông,鎔
iâng,鎔
iûnn,鎔
iônn,鎔
khap,闔
ha̍p,闔
khuat,闕
tshuàng,闖
tshiu,鞦
bián,鮸
sa,鯊
sua,鯊
kuan,鵑
huāi,壞
lóng,壟
li̍k,壢
tîng,懲
huâi,懷
khòng,曠
lôo,瀘
lū,瀘
hān,瀚
siau,瀟
po̍k,爆
to̍k,牘
to̍k,犢
siù,獸
that,獺
thuah,獺
kiong,疆
kiang,疆
tshi,癡
bông,矇
tó,禱
tóo,禱
hi̍k,穫
huē,繪
lô,羅
lôo,羅
ngóo,藕
gió,藕
ngāu,藕
siâm,蟾
sîng,蠅
sîn,蠅
iat,蠍
giat,蠍
khim,襟
hua,譁
ki,譏
tâm,譚
thâm,譚
tsīng,贈
tsàn,贊
tsun,蹲
tû,躇
tî,躇
tso̍k,鏃
tshiong,鏘
tshiang,鏘
tian,顛
buân,饅
bân,饅
sióng,鯗
siáng,鯗
siúnn,鯗
siónn,鯗
tshiong,鯧
tshiang,鯧
tshiunn,鯧
tshionn,鯧
liâm,鯰
ian,鵪
phîng,鵬
tiau,鵰
kî,麒
lê,麗
lē,麗
pâng,龐
bâng,龐
ing,嚶
inn,嚶
enn,嚶
song,孀
gia̍t,孽
tshàm,懺
lông,櫳
lân,瀾
tōo,竇
tiō,竇
kīng,競
tiû,籌
tsi̍k,籍
kè,繼
iāu,耀
lām,艦
ái,藹
lôo,蘆
soo,蘇
pîn,蘋
môo,蘑
lâm,襤
kak,覺
kíng,警
kìng,警
phì,譬
i̍k,譯
gī,議
that,躂
lé,醴
sik,釋
siù,鏽
liâu,鐐
tshián,闡
hing,馨
hiong,馨
hiann,馨
thîng,騰
so,騷
soo,騷
jiû,鰇
liû,鰇
giû,鰇
lîng,齡
hiau,囂
sio̍k,屬
tsiok,屬
