hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
磚,tsuinn,chuiⁿ,0,False,True,False,False,False,False,False,False,False,False
磨,môo,mô͘,0,False,True,False,False,False,False,False,False,False,False
磬,khìng,khèng,0,False,True,False,False,False,True,False,False,False,False
礱,lông,lông,0,False,True,False,False,False,False,False,False,False,False
祑,tia̍t,tia̍t,0,False,True,False,False,False,False,False,False,False,False
祚,tsà,chà,0,False,True,False,False,False,False,False,False,False,False
祚,tsòo,chò͘,0,False,False,False,False,False,False,False,False,False,True
祚,tsōo,chō͘,0,False,True,False,False,False,False,False,False,False,False
祟,suì,sùi,0,False,False,False,False,False,False,False,False,False,False
祧,thiau,thiau,0,False,True,False,False,False,False,False,False,False,False
票,phiàu,phiàu,0,False,True,False,False,False,False,False,False,False,False
禀,pín,pín,0,False,False,False,False,False,False,False,False,False,False
禍,ō̤,ō̤,0,False,False,False,False,False,False,False,False,False,False
禹,í,í,0,False,True,False,False,False,False,False,False,False,False
禹,ú,ú,0,False,True,False,False,False,False,True,False,False,False
科,kho̤,kho̤,0,False,False,False,False,False,False,False,False,False,False
秒,biáu,biáu,0,False,True,False,False,False,False,False,False,False,False
秫,su̍t,su̍t,0,False,False,False,False,False,False,False,False,False,False
稅,sò̤,sò̤,0,False,False,False,False,False,False,False,False,False,False
稠,tiû,tiû,0,False,True,False,False,False,False,True,False,False,False
稽,khé,khé,0,False,True,False,False,False,False,True,False,False,False
積,tsù,chù,0,False,False,False,False,False,False,False,False,False,False
穗,huī,hūi,0,False,False,False,False,False,False,False,False,False,False
穹,kiong,kiong,0,False,True,False,False,False,False,False,False,False,False
穿,tshuinn,chhuiⁿ,0,False,True,False,False,False,False,False,False,False,False
窓,tshong,chhong,0,False,True,False,False,False,False,False,False,False,False
竃,tsòo,chò͘,0,False,False,False,False,False,False,False,False,False,False
竈,tsòo,chò͘,0,False,False,False,False,False,False,False,False,False,False
竚,thú,thú,0,False,False,False,False,False,False,False,False,False,False
章,tsiang,chiang,0,False,True,False,False,False,False,False,False,False,False
竭,kia̍t,kia̍t,0,False,True,False,False,False,True,True,False,False,False
競,kìng,kèng,0,False,False,False,False,False,False,False,False,False,False
竹,tiok,tiok,0,False,True,False,False,False,True,True,False,False,False
笞,thi,thi,0,False,True,False,False,False,False,False,False,False,False
笠,li̍p,li̍p,0,False,True,False,False,False,False,False,False,False,False
笠,lue̍h,loe̍h,0,False,True,False,False,False,True,True,False,False,False
笥,sù,sù,0,False,False,False,False,False,False,False,False,False,False
第,tō̤e,tō̤e,0,False,False,False,False,False,False,False,False,False,False
筁,khaih,khaih,0,False,False,False,False,False,False,False,False,False,False
筋,kṳn,kṳn,0,False,False,False,False,False,False,False,False,False,False
筌,tshuan,chhoan,0,False,True,False,False,False,False,False,False,False,False
筹,tiû,tiû,0,False,False,False,False,False,False,False,False,False,False
箆,pìn,pìn,0,False,False,False,False,False,False,False,False,False,False
箔,po̍k,po̍k,0,False,False,False,False,False,False,False,False,False,False
算,suìnn,sùiⁿ,0,False,True,False,False,False,False,False,False,False,False
箴,tsom,chom,0,False,False,False,False,False,False,False,False,False,False
築,tiok,tiok,0,False,True,False,False,False,False,False,False,False,False
篋,kiap,kiap,0,False,True,False,False,False,False,False,False,False,False
篱,luē,lōe,0,False,True,False,False,False,False,False,False,False,False
篷,phông,phông,0,False,False,False,False,False,True,False,False,False,False
簪,tsom,chom,0,False,False,False,False,False,False,False,False,False,False
簮,tsom,chom,0,False,False,False,False,False,False,False,False,False,False
籗,khaih,khaih,0,False,False,False,False,False,False,False,False,False,False
籩,pian,pian,0,False,True,False,False,False,False,True,False,False,False
米,bî,bî,0,False,False,False,False,False,False,False,False,False,False
粒,li̍p,li̍p,0,False,False,False,False,False,False,False,False,False,False
粟,siok,siok,0,False,True,False,False,False,False,False,False,False,False
粟,tshiok,chhiok,0,False,False,False,False,False,False,False,False,False,False
粢,chṳ,chṳ,0,False,False,False,False,False,False,False,False,False,False
粲,tshàn,chhàn,0,False,True,False,False,False,False,False,False,False,False
粹,suì,sùi,0,False,True,False,False,False,False,False,False,False,False
粿,kó̤,kó̤,0,False,False,False,False,False,False,False,False,False,False
糆,biān,biān,0,False,False,False,False,False,False,False,False,False,False
糖,thông,thông,0,False,False,False,False,False,False,False,False,False,False
糜,bî,bî,0,False,True,False,False,False,False,False,False,False,False
糜,bô̤,bô̤,0,False,False,False,False,False,False,False,False,False,False
糾,kiú,kiú,0,False,True,False,False,False,False,False,False,False,False
紂,tiū,tiū,0,False,True,False,False,False,False,False,False,False,False
約,iak,iak,0,False,True,False,False,False,True,False,False,False,False
紊,būn,būn,0,False,True,False,False,False,False,False,False,False,False
紬,tiû,tiû,0,False,True,False,False,False,False,False,False,False,False
細,sò̤e,sò̤e,0,False,False,False,False,False,False,False,False,False,False
紲,siat,siat,0,False,True,False,False,False,False,False,False,False,False
紺,kàm,kàm,0,False,True,False,False,False,False,False,False,False,False
組,tsóo,chó͘,0,False,True,False,False,False,False,False,False,False,False
絮,sù,sù,0,False,True,False,False,False,False,True,False,False,False
絶,tsua̍h,choa̍h,0,False,False,False,False,False,False,False,False,False,False
絶,tsua̍t,choa̍t,0,False,False,False,False,False,False,False,False,False,False
綁,póng,póng,0,False,False,False,False,False,False,True,False,False,False
綜,tsàng,chàng,0,False,False,False,False,False,False,False,False,False,False
綴,tuat,toat,0,False,True,False,False,False,False,False,False,False,False
綸,lûn,lûn,0,False,True,False,False,False,False,True,False,False,False
綻,tshàn,chhàn,0,False,True,False,False,False,False,False,False,False,False
綽,tshiak,chhiak,0,False,False,False,False,False,False,False,False,False,False
綽,tshiok,chhiok,0,False,True,False,False,False,False,False,False,False,False
綾,lîn,lîn,0,False,False,False,False,False,True,True,False,False,False
緡,biân,biân,0,False,True,False,False,False,False,False,False,False,False
編,phian,phian,0,False,False,False,False,False,False,False,False,False,False
緬,biān,biān,0,False,True,False,False,False,False,False,False,False,False
緯,huī,hūi,0,False,True,False,False,False,False,False,False,False,False
縛,po̍k,po̍k,0,False,True,False,False,False,False,False,False,False,False
縮,siok,siok,0,False,True,False,False,False,False,True,False,False,False
縱,tshiòng,chhiòng,0,False,True,False,False,False,False,False,False,False,False
縱,tshióng,chhióng,0,False,True,False,False,False,False,False,False,False,False
縹,phiau,phiau,0,False,True,False,False,False,False,False,False,False,False
縻,bî,bî,0,False,True,False,False,False,False,False,False,False,False
繆,biû,biû,0,False,True,False,False,False,False,False,False,False,False
纔,tshâi,chhâi,0,False,True,False,False,False,False,False,False,False,False
缺,kho̤h,kho̤h,0,False,False,False,False,False,False,False,False,False,False
罄,khìng,khèng,0,False,True,False,False,False,False,True,False,False,False
罪,chō̤,chō̤,0,False,False,False,False,False,False,False,False,False,False
羅,lo,lo,0,False,False,False,False,False,False,True,False,False,False
羅,loh,loh,0,False,False,False,False,False,False,False,False,False,False
羊,iâng,iâng,0,False,True,False,False,False,False,False,False,False,False
羌,khiang,khiang,0,False,False,False,False,False,True,False,False,False,False
羗,khiang,khiang,0,False,False,False,False,False,False,False,False,False,False
羯,kia̍t,kia̍t,0,False,False,False,False,False,False,False,False,False,False
羽,í,í,0,False,True,False,False,False,False,False,False,False,False
翥,tsù,chù,0,False,False,False,False,False,False,False,False,False,True
翦,tsián,chián,0,False,True,False,False,False,False,False,False,False,False
翩,phian,phian,0,False,True,False,False,False,False,False,False,False,False
考,khónn,khóⁿ,0,False,True,False,False,False,False,False,False,False,False
耗,hò,hò,0,False,False,False,False,False,False,False,False,False,False
联,biân,biân,0,False,False,False,False,False,False,False,False,False,False
聞,būn,būn,0,False,False,False,False,False,False,False,False,False,False
聦,tshang,chhang,0,False,False,False,False,False,False,False,False,False,False
聦,tshong,chhong,0,False,True,False,False,False,False,False,False,False,False
聪,tshang,chhang,0,False,False,False,False,False,False,False,False,False,False
聪,tshong,chhong,0,False,False,False,False,False,False,False,False,False,False
聯,biân,biân,0,False,False,False,False,False,False,False,False,False,False
聰,tshang,chhang,0,False,True,False,False,False,False,False,False,False,False
聳,sióng,sióng,0,False,False,False,False,False,False,False,False,False,False
聳,tshióng,chhióng,0,False,True,False,False,False,False,False,False,False,False
聼,thing,theng,0,False,False,False,False,False,False,False,False,False,False
聼,thìng,thèng,0,False,False,False,False,False,False,False,False,False,False
聽,thing,theng,0,False,True,False,False,False,False,False,False,False,False
聿,i̍t,i̍t,0,False,False,False,False,False,False,False,False,False,False
肅,sok,sok,0,False,False,False,False,False,False,False,False,False,False
肉,bà,bà,0,False,False,False,False,False,False,False,False,False,False
肉,bá,bá,0,False,False,False,False,False,False,False,False,False,False
肉,hi̍k,he̍k,0,False,True,False,False,False,False,True,False,False,False
肩,kṳiⁿ,kṳiⁿ,0,False,False,False,False,False,False,False,False,False,False
肯,khián,khián,0,False,False,False,False,False,False,False,False,False,False
肯,khán,khán,0,False,False,False,False,False,False,False,False,False,False
肯,khín,khín,0,False,False,False,False,False,False,False,False,False,False
胄,tiū,tiū,0,False,False,False,False,False,False,True,False,False,True
背,pō̤,pō̤,0,False,False,False,False,False,False,False,False,False,False
胎,tho̤,tho̤,0,False,False,False,False,False,False,False,False,False,False
胚,pho̤,pho̤,0,False,False,False,False,False,False,False,False,False,False
脇,hia̍p,hia̍p,0,False,True,False,False,False,False,False,False,False,False
脈,bi̍k,be̍k,0,False,True,False,False,False,False,True,False,False,False
脉,bi̍k,be̍k,0,False,True,False,False,False,False,False,False,False,False
脚,khiok,khiok,0,False,False,False,False,False,False,False,False,False,False
脚,kiak,kiak,0,False,False,False,False,False,False,False,False,False,False
脚,kioh,kioh,0,False,False,False,False,False,False,False,False,False,False
脚,kiok,kiok,0,False,True,False,False,False,False,False,False,False,False
脫,thuìnn,thùiⁿ,0,False,False,False,False,False,False,False,False,False,False
脹,tiàng,tiàng,0,False,True,False,False,False,False,False,False,False,False
脾氣,phî,phî,0,False,False,False,False,False,False,False,False,False,False
腀,lun,lun,0,False,False,False,False,False,False,False,False,False,False
腀,lûn,lûn,0,False,True,False,False,False,False,False,False,False,False
腔,khiang,khiang,0,False,True,False,False,False,False,False,False,False,False
腸,tiông,tiông,0,False,True,False,False,False,True,True,False,False,False
膀,pông,pông,0,False,True,False,False,False,False,False,False,False,False
膀胱,phông,phông,0,False,False,False,False,False,False,False,False,False,False
膜,bo̍k,bo̍k,0,False,True,False,False,False,False,False,False,False,False
臀,tûn,tûn,0,False,False,False,False,False,False,False,False,False,False
臥,gō,gō,0,False,True,False,False,False,False,False,False,False,False
臥,ngōo,ngō͘,0,False,True,False,True,False,False,False,False,False,False
臭,tshiù,chhiù,0,False,True,False,False,False,False,False,False,False,False
臼,kiū,kiū,0,False,True,False,False,False,False,False,False,False,False
與,í,í,0,False,True,False,False,False,False,False,False,False,False
舊,kiū,kiū,0,False,True,False,False,False,False,True,False,False,False
舌,sia̍t,sia̍t,0,False,True,False,False,False,False,True,False,False,False
舛,tshún,chhún,0,False,True,False,False,False,False,True,False,False,False
舜,sùn,sùn,0,False,True,False,False,False,True,False,False,False,False
舩,suân,soân,0,False,True,False,False,False,False,False,False,False,False
般,puan,poan,0,False,False,False,False,False,False,False,False,False,False
般,pua̍t,poa̍t,0,False,False,False,False,False,False,False,False,False,False
船,suân,soân,0,False,True,False,False,False,False,False,False,False,False
艄,sau,sau,0,False,False,False,False,False,False,False,False,False,False
艇,thíng,théng,0,False,True,False,False,False,True,True,False,False,False
艦,kàm,kàm,0,False,True,False,False,False,False,False,False,False,False
艮,kìn,kìn,0,False,False,False,False,False,False,False,False,False,False
艮,kùn,kùn,0,False,True,False,False,False,False,True,False,False,False
艴,pu̍t,pu̍t,0,False,True,False,False,False,False,False,False,False,False
艸,tshóo,chhó͘,0,False,False,False,False,False,False,False,False,False,True
芍,tsiak,chiak,0,False,True,False,False,False,False,False,False,False,False
芧,thú,thú,0,False,False,False,False,False,False,False,False,False,False
芰,kī,kī,0,False,True,False,False,False,False,False,False,False,False
芸,în,în,0,False,False,False,False,False,False,False,False,False,False
芹,khûn,khûn,0,False,True,False,False,False,False,True,False,False,False
芼,môo,mô͘,0,False,True,False,False,False,False,False,False,False,False
芽,gâ,gâ,0,False,True,False,False,False,False,False,False,False,False
苐,tō̤e,tō̤e,0,False,False,False,False,False,False,False,False,False,False
苙,li̍p,li̍p,0,False,True,False,False,False,False,False,False,False,False
苟,kió,kió,0,False,True,False,False,False,False,False,False,False,False
若,jia̍k,jia̍k,0,False,False,False,False,False,False,False,False,False,False
苧,thú,thú,0,False,True,False,False,False,False,False,False,False,False
英,enn,eⁿ,0,False,False,False,False,False,False,False,False,False,False
英,iann,iaⁿ,0,False,False,False,False,False,False,False,False,False,False
苴,chṳ,chṳ,0,False,False,False,False,False,False,False,False,False,False
苴,tshi,chhi,0,False,False,False,False,False,False,False,False,False,False
茅,bâu,bâu,0,False,False,False,False,False,False,False,False,False,False
茅,mâu,mâu,0,False,True,False,False,False,True,True,False,False,False
茅,m̂,m̂,0,False,False,False,False,False,False,False,False,False,False
茲,chṳ,chṳ,0,False,False,False,False,False,False,False,False,False,False
茸,jîng,jêng,0,False,False,False,False,False,False,False,False,False,False
草,tshóo,chhó͘,0,False,True,False,False,False,False,False,False,False,False
荟,hō̤,hō̤,0,False,False,False,False,False,False,False,False,False,False
荷,o,o,0,False,False,False,False,False,False,False,False,False,False
莢,kiap,kiap,0,False,True,False,False,False,False,False,False,False,False
菓,kó̤,kó̤,0,False,False,False,False,False,False,False,False,False,False
菠,po̤,po̤,0,False,False,False,False,False,False,False,False,False,False
菹,chṳ,chṳ,0,False,False,False,False,False,False,False,False,False,False
菹,tshi,chhi,0,False,False,False,False,False,False,False,False,False,False
菽,siok,siok,0,False,True,False,False,False,False,False,False,False,False
萃,tsuī,chūi,0,False,True,False,False,False,False,False,False,False,False
萼,go̍k,go̍k,0,False,True,False,False,False,False,False,False,False,False
葚,sîm,sîm,0,False,True,False,False,False,False,False,False,False,False
葡,phô,phô,0,False,False,False,False,False,False,False,False,False,False
葡,pôo,pô͘,0,False,True,False,False,False,False,False,False,False,False
葯,ia̍k,ia̍k,0,False,False,False,False,False,False,False,False,False,False
葯,io̍h,io̍h,0,False,False,False,False,False,True,False,False,False,False
葯,io̍k,io̍k,0,False,True,False,False,False,False,False,False,False,False
葱,tshang,chhang,0,False,False,False,False,False,False,False,False,False,False
葱,tshong,chhong,0,False,True,False,False,False,False,False,False,False,False
葱,tsháng,chháng,0,False,False,False,False,False,False,False,False,False,False
葵,kho̤,kho̤,0,False,False,False,False,False,False,False,False,False,False
葵,kuî,kûi,0,False,True,False,False,False,False,True,False,False,False
蒞,nī,nī,0,False,False,False,False,False,False,False,False,False,False
蒡,pông,pông,0,False,True,False,False,False,False,False,False,False,False
蒨,tshiàn,chhiàn,0,False,True,False,False,False,False,False,False,False,False
蒯,khuái,khoái,0,False,True,False,False,False,False,False,False,False,False
蒼,tshong,chhong,0,False,True,False,True,False,False,True,False,False,False
蒿,ho,ho,0,False,True,False,False,False,False,False,False,False,False
蓄,hiok,hiok,0,False,False,False,False,False,False,False,False,False,False
蓄,thiok,thiok,0,False,True,False,False,False,True,False,False,False,False
蓉,iông,iông,0,False,True,False,False,False,False,False,False,False,False
蓮,nâi,nâi,0,False,True,False,False,False,False,False,False,False,False
蔥,tshong,chhong,0,False,True,False,False,False,False,False,False,False,False
蔽,pè,pè,0,False,True,False,False,False,False,True,False,False,False
蕃,huân,hoân,0,False,True,False,False,False,False,True,False,False,False
蕃薯,han,han,0,False,False,False,False,False,False,False,False,False,False
蕙,huī,hūi,0,False,True,False,False,False,False,False,False,False,False
蕚,go̍k,go̍k,0,False,True,False,False,False,False,False,False,False,False
蕣,sùn,sùn,0,False,True,False,False,False,False,False,False,False,False
蕨,khuat,khoat,0,False,True,False,False,False,False,False,False,False,False
薇,bî,bî,0,False,True,False,False,False,False,False,False,False,False
薈,hō̤,hō̤,0,False,False,False,False,False,False,False,False,False,False
薑,kiong,kiong,0,False,True,False,False,False,False,False,False,False,False
薛,siat,siat,0,False,True,False,False,False,False,False,False,False,False
薸,phiâu,phiâu,0,False,True,False,False,False,False,False,False,False,False
藉,tsià,chià,0,False,True,False,False,False,False,True,False,False,False
藝,guē,gōe,0,False,True,False,False,False,False,False,False,False,False
藥,ia̍k,ia̍k,0,False,True,False,False,False,False,False,False,False,False
藥,io̍k,io̍k,0,False,True,False,False,False,False,True,False,False,False
藩,huân,hoân,0,False,False,False,False,False,False,False,False,False,False
藩,phuan,phoan,0,False,True,False,False,False,False,False,False,False,False
蘋,pîn,pîn,0,False,True,False,False,False,False,False,False,False,False
蘼,bî,bî,0,False,True,False,False,False,False,False,False,False,False
虐,gia̍k,gia̍k,0,False,True,False,False,False,False,False,False,False,False
虐,gio̍k,gio̍k,0,False,True,False,False,False,False,False,False,False,False
處,tshí,chhí,0,False,True,False,False,False,False,False,False,False,False
處,tò̤,tò̤,0,False,False,False,False,False,False,False,False,False,False
虛,hṳ,hṳ,0,False,False,False,False,False,False,False,False,False,False
虫,thiông,thiông,0,False,True,False,False,False,False,False,False,False,False
蚊,bún,bún,0,False,False,False,False,False,False,False,False,False,False
蚋,la̍h,la̍h,0,False,False,False,False,False,False,False,False,False,False
蚋,lâ,lâ,0,False,False,False,False,False,False,False,False,False,False
蚌,pāng,pāng,0,False,True,False,False,False,True,True,False,False,False
蚕,tshâm,chhâm,0,False,True,False,False,False,False,False,False,False,False
蚤,tsó,chó,0,False,True,False,False,False,False,False,False,False,False
蚤,tsóo,chó͘,0,False,True,False,False,False,False,False,False,False,False
蛀,tsù,chù,0,False,True,False,False,False,False,False,False,False,False
蛙,ua,oa,0,False,True,False,False,False,True,True,False,False,False
蛙,uâ,ôa,0,False,False,False,False,False,False,False,False,False,False
蛮,bân,bân,0,False,True,False,False,False,False,False,False,False,False
蝎,iat,iat,0,False,False,False,False,False,False,False,False,False,False
螂,lông,lông,0,False,True,False,False,False,False,False,False,False,False
螃,pông,pông,0,False,True,False,False,False,False,False,False,False,False
螆,tsî,chî,0,False,False,False,False,False,False,False,False,False,False
螆,tsû,chû,0,False,False,False,False,False,False,False,False,False,False
融,hiông,hiông,0,False,True,False,False,False,False,False,False,False,False
螺,lô̤,lô̤,0,False,False,False,False,False,False,False,False,False,False
蟄,ti̍p,ti̍p,0,False,True,False,False,False,False,False,False,False,False
蟹,hō̤e,hō̤e,0,False,False,False,False,False,False,False,False,False,False
蠍,iat,iat,0,False,True,False,False,False,False,False,False,False,False
蠢,tshún,chhún,0,False,True,False,False,False,False,False,False,False,False
蠶,tshâm,chhâm,0,False,True,False,False,False,True,True,False,False,False
衍,iān,iān,0,False,False,False,False,False,False,False,False,False,False
街,ko̤e,ko̤e,0,False,False,False,False,False,False,False,False,False,False
衙,gâ,gâ,0,False,False,False,False,False,False,False,False,False,False
衣,ì,ì,0,False,False,False,False,False,False,False,False,False,False
衷,thiong,thiong,0,False,True,False,False,False,False,True,False,False,False
衾,khim,khim,0,False,True,False,False,False,False,False,False,False,False
衿,khim,khim,0,False,True,False,False,False,False,False,False,False,False
袍,pâu,pâu,0,False,True,False,False,False,False,False,False,False,False
袍,pôo,pô͘,0,False,False,False,False,False,True,True,False,False,False
袒,thán,thán,0,False,True,False,False,False,False,False,False,False,False
被,phī,phī,0,False,False,False,False,False,False,False,False,False,True
被,phō̤,phō̤,0,False,False,False,False,False,False,False,False,False,False
裁,tsâi,châi,0,False,False,False,False,False,False,False,False,False,False
裒,piô,piô,0,False,True,False,False,False,False,False,False,False,False
裔,ì,ì,0,False,True,False,False,False,False,False,False,False,False
裳,tsiûnn,chiûⁿ,0,False,False,False,False,False,False,False,False,False,False
製,tsì,chì,0,False,True,False,False,False,False,False,False,False,False
裾,kṳ,kṳ,0,False,False,False,False,False,False,False,False,False,False
褻,siat,siat,0,False,True,False,False,False,False,False,False,False,False
覌,kuànn,kòaⁿ,0,False,False,False,False,False,False,False,False,False,False
覓,bi̍k,be̍k,0,False,True,False,False,False,False,True,False,False,False
觀,kuànn,kòaⁿ,0,False,False,False,False,False,False,False,False,False,False
角,ka̍k,ka̍k,0,False,False,False,False,False,False,False,False,False,False
觝,tí,tí,0,False,True,False,False,False,False,False,False,False,False
触,tshiok,chhiok,0,False,False,False,False,False,False,False,False,False,False
訖,git,git,0,False,False,False,False,False,False,False,False,False,False
訖,gut,gut,0,False,True,False,False,False,False,False,False,False,False
詛,tsòo,chò͘,0,False,False,False,False,False,False,False,False,False,False
詛,tsóo,chó͘,0,False,True,False,False,False,False,False,False,False,False
詭,khuí,khúi,0,False,True,False,False,False,True,False,False,False,False
詮,tshuan,chhoan,0,False,True,False,False,False,False,False,False,False,False
話,huā,hōa,0,False,True,False,False,False,False,False,False,False,False
話,uā,ōa,0,False,True,False,False,False,False,True,False,False,False
認,jīm,jīm,0,False,False,False,False,False,False,False,False,False,False
誕,tān,tān,0,False,True,False,False,False,False,True,False,False,False
語,gī,gī,0,False,False,False,False,False,False,False,False,False,False
誰,tsuī,chūi,0,False,True,False,False,False,False,False,False,False,False
課,khò̤,khò̤,0,False,False,False,False,False,False,False,False,False,False
誼,gī,gī,0,False,True,False,False,False,True,False,False,False,False
諒,liāng,liāng,0,False,True,False,False,False,False,False,False,False,False
論,lûn,lûn,0,False,False,False,False,False,False,False,False,False,False
諤,go̍k,go̍k,0,False,True,False,False,False,False,False,False,False,False
諭,jū,jū,0,False,True,False,False,False,False,True,False,False,False
諸,chṳ,chṳ,0,False,False,False,False,False,False,False,False,False,False
謀,biô,biô,0,False,True,False,False,False,False,False,False,False,False
謁,iat,iat,0,False,True,False,False,False,False,False,False,False,False
謨,bôo,bô͘,0,False,True,False,False,False,False,False,False,False,False
謬,biū,biū,0,False,True,False,False,False,False,True,False,False,False
譖,tsòm,chòm,0,False,False,False,False,False,False,False,False,False,False
譛,tsòm,chòm,0,False,False,False,False,False,False,False,False,False,False
警,kìng,kèng,0,False,True,False,False,False,False,False,False,False,False
讓,jiāng,jiāng,0,False,False,False,False,False,False,False,False,False,False
豁,hat,hat,0,False,True,False,False,False,False,False,False,False,False
豉,sînn,sîⁿ,0,False,False,False,False,False,False,True,False,False,False
豚,tûn,tûn,0,False,True,False,False,False,False,True,False,False,False
象,tshiāng,chhiāng,0,False,False,False,False,False,False,False,False,False,False
貉,bi̍k,be̍k,0,False,True,False,False,False,False,False,False,False,False
貊,bi̍k,be̍k,0,False,True,False,False,False,False,False,False,False,False
貌,bāu,bāu,0,False,True,False,False,False,False,False,False,False,False
貓,biâu,biâu,0,False,True,False,False,False,False,False,False,False,False
貓,niáu,niáu,0,False,False,False,False,False,False,False,False,False,False
貢,kōng,kōng,0,False,False,False,False,False,False,False,False,False,False
貨,hò̤,hò̤,0,False,False,False,False,False,False,False,False,False,False
貫,kuàinn,koàiⁿ,0,False,False,False,False,False,False,False,False,False,False
貯,thú,thú,0,False,True,False,False,False,False,False,False,False,False
賃,jīm,jīm,0,False,True,False,False,False,False,False,False,False,False
資,chṳ,chṳ,0,False,False,False,False,False,False,False,False,False,False
賊,tsi̍k,che̍k,0,False,True,False,True,False,False,False,False,False,False
賽,sò̤,sò̤,0,False,False,False,False,False,False,False,False,False,False
贍,siām,siām,0,False,True,False,False,False,False,False,False,False,False
走,tsóo,chó͘,0,False,True,False,False,False,False,True,False,False,False
趁,thìn,thìn,0,False,True,False,False,False,True,False,False,False,False
趂,thìn,thìn,0,False,True,False,False,False,False,False,False,False,False
超,thiau,thiau,0,False,True,False,False,False,True,False,False,False,False
趋,tshi,chhi,0,False,False,False,False,False,False,False,False,False,False
趛,gím,gím,0,False,True,False,False,False,False,False,False,False,False
趨,tshi,chhi,0,False,True,False,False,False,False,False,False,False,False
足,tsù,chù,0,False,False,False,False,False,False,False,False,False,False
跟,kṳn,kṳn,0,False,False,False,False,False,False,False,False,False,False
跨,khua,khoa,0,False,True,False,False,False,False,False,False,False,False
踈,so̤e,so̤e,0,False,False,False,False,False,False,False,False,False,False
踐,thún,thún,0,False,False,False,False,False,False,True,False,False,False
踐,tsián,chián,0,False,False,False,False,False,False,False,False,False,False
蹄,tô̤e,tô̤e,0,False,False,False,False,False,False,False,False,False,False
蹇,kián,kián,0,False,True,False,False,False,False,True,False,False,False
蹴,tshiok,chhiok,0,False,True,False,False,False,False,False,False,False,False
蹵,tshiok,chhiok,0,False,True,False,False,False,False,False,False,False,False
蹶,khuat,khoat,0,False,True,False,False,False,False,False,False,False,False
躍,ia̍k,ia̍k,0,False,True,False,False,False,False,False,False,False,False
車,kṳ,kṳ,0,False,False,False,False,False,False,False,False,False,False
軌,khuí,khúi,0,False,True,False,False,False,True,False,False,False,False
軟,juán,joán,0,False,False,False,False,False,False,False,False,False,False
軟,nuí,núi,0,False,True,False,False,False,False,False,False,False,False
軸,tio̍k,tio̍k,0,False,True,False,False,False,False,False,False,False,False
載,tsái,chái,0,False,True,False,False,False,False,False,False,False,False
輒,tiap,tiap,0,False,True,False,False,False,True,True,False,False,False
輔,hū,hū,0,False,True,False,False,False,False,False,False,False,False
輟,tuat,toat,0,False,True,False,False,False,False,False,False,False,False
轍,tia̍t,tia̍t,0,False,True,False,False,False,False,False,False,False,False
辟,phia̍h,phia̍h,0,False,False,False,False,False,False,False,False,False,False
辟,phik,phek,0,False,True,False,False,False,False,True,False,False,False
辣,lua̍t,loa̍t,0,False,True,False,False,False,False,False,False,False,False
边,pian,pian,0,False,False,False,False,False,False,False,False,False,False
迁,tshian,chhian,0,False,True,False,False,False,False,False,False,False,False
迄,git,git,0,False,True,False,False,False,False,False,False,False,False
迄,gut,gut,0,False,True,False,False,False,False,False,False,False,False
迎,gīng,gēng,0,False,False,False,False,False,False,False,False,False,False
返,huán,hoán,0,False,True,False,True,False,False,False,False,False,False
迦,kia,kia,0,False,True,False,False,False,False,False,False,False,False
迪,tio̍k,tio̍k,0,False,False,False,False,False,False,False,False,False,False
迭,tia̍t,tia̍t,0,False,True,False,False,False,False,False,False,False,False
迯,tô,tô,0,False,True,False,False,False,False,False,False,False,False
迺,nái,nái,0,False,True,False,False,False,False,False,False,False,False
退,thò̤,thò̤,0,False,False,False,False,False,False,False,False,False,False
逐,tio̍k,tio̍k,0,False,True,False,False,False,False,True,False,False,False
逕,kìng,kèng,0,False,True,False,False,False,False,False,False,False,False
逝,sē,sē,0,False,True,False,False,False,False,False,False,False,False
逸,i̍t,i̍t,0,False,True,False,False,False,False,False,False,False,False
遇,gī,gī,0,False,True,False,False,False,False,False,False,False,False
過,kò̤,kò̤,0,False,False,False,False,False,False,False,False,False,False
遜,sùn,sùn,0,False,True,False,False,False,False,False,False,False,False
遠,huīnn,hūiⁿ,0,False,True,False,False,False,False,False,False,False,False
遠,uān,oān,0,False,True,False,False,False,False,True,False,False,False
遣,khiàn,khiàn,0,False,False,False,False,False,False,False,False,False,False
邀,hiau,hiau,0,False,False,False,False,False,False,False,False,False,False
邑,ip,ip,0,False,True,False,True,False,False,True,False,False,False
邛,giông,giông,0,False,True,False,False,False,False,False,False,False,False
那,na,na,0,False,False,False,False,False,False,False,False,False,False
邱,khiu,khiu,0,False,True,False,False,False,False,False,False,False,False
郁,hiok,hiok,0,False,True,False,False,False,False,True,False,False,False
郝,hik,hek,0,False,True,False,False,False,False,False,False,False,False
郭,ko̤h,ko̤h,0,False,False,False,False,False,False,False,False,False,False
鄂,go̍k,go̍k,0,False,True,False,False,False,False,True,False,False,False
鄭,tenn,teⁿ,0,False,False,False,False,False,False,False,False,False,False
鄭,tênn,têⁿ,0,False,False,False,False,False,False,False,False,False,False
酌,tsiak,chiak,0,False,False,False,False,False,False,False,False,False,False
配,phò̤,phò̤,0,False,False,False,False,False,False,False,False,False,False
酎,tiū,tiū,0,False,True,False,False,False,False,False,False,False,False
