hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
天主敎,thian-tsú-kàu,thian-chú-kàu,10,False,False,False,False,False,False,False,False,False,False
大麵𬊳,tuā-mī-kinn,tōa-mī-kiⁿ,10,False,False,False,False,False,False,False,False,False,False
孽孑仔話,gia̍t-khiat-á-uē,gia̍t-khiat-á-ōe,10,False,False,False,False,False,False,False,False,False,False
墻仔,tshiûⁿ-á,chhiûⁿ-á,10,False,False,False,False,False,False,False,False,False,False
外久,juā-kú,jōa-kú,10,False,False,False,False,False,False,False,False,False,False
惊死,kiann-sí,kiaⁿ-sí,10,False,False,False,False,False,False,False,False,False,False
夏龜嗽,he-ku-sàu,he-ku-sàu,10,False,False,False,False,False,False,False,False,False,False
夏龜喘,he-ku-tshuán,he-ku-chhoán,10,False,False,False,False,False,False,False,False,False,False
夏亀𠻳,he-ku-sàu,he-ku-sàu,10,False,False,False,False,False,False,False,False,False,False
夏亀嗽,he-ku-sàu,he-ku-sàu,10,False,False,False,False,False,False,False,False,False,False
夏亀喘,he-ku-tshuán,he-ku-chhoán,10,False,False,False,False,False,False,False,False,False,False
壳仔,khak-á,khak-á,10,False,False,False,False,False,False,False,False,False,False
声𠻳,siann-sàu,siaⁿ-sàu,10,False,False,False,False,False,False,False,False,False,False
声調,siann-tiāu,siaⁿ-tiāu,10,False,False,False,False,False,False,False,False,False,False
声說,siann-sueh,siaⁿ-soeh,10,False,False,False,False,False,False,False,False,False,False
声声句句,siann-siann-kù-kù,siaⁿ-siaⁿ-kù-kù,10,False,False,False,False,False,False,False,False,False,False
声嗽,siann-sàu,siaⁿ-sàu,10,False,False,False,False,False,False,False,False,False,False
壠,lang,lang,10,False,False,False,False,False,False,False,False,False,False
墻,tshiâng,chhiâng,10,False,False,False,False,False,False,False,False,False,False
外位仔人,guā-uī-á-lâng,gōa-ūi-á-lâng,10,False,False,False,False,False,False,False,False,False,False
墨鱡,ba̍k-tsa̍t,ba̍k-cha̍t,10,False,False,False,False,False,False,False,False,False,False
塩魚,kiâm-hî,kiâm-hî,10,False,False,False,False,False,False,False,False,False,False
塩酸甜,kiâm-sng-tinn,kiâm-sng-tiⁿ,10,False,False,False,False,False,False,False,False,False,False
塩酥鷄,kiâm-soo-ke,kiâm-so͘-ke,10,False,False,False,False,False,False,False,False,False,False
塩酥雞,kiâm-soo-ke,kiâm-so͘-ke,10,False,False,False,False,False,False,False,False,False,False
塩蜊仔,kiâm-lâ-á,kiâm-lâ-á,10,False,False,False,False,False,False,False,False,False,False
塩菜,kiâm-tshài,kiâm-chhài,10,False,False,False,False,False,False,False,False,False,False
塩糜,kiâm-bê,kiâm-bê,10,False,False,False,False,False,False,False,False,False,False
塩督督,kiâm-tok-tok,kiâm-tok-tok,10,False,False,False,False,False,False,False,False,False,False
梅山,buê-san,bôe-san,10,False,False,False,False,False,False,False,False,False,False
塩澁,kiâm-siap,kiâm-siap,10,False,False,False,False,False,False,False,False,False,False
塩埕埔,iâm-tiânn-poo,iâm-tiâⁿ-po͘,10,False,False,False,False,False,False,False,False,False,False
塩,iām,iām,10,False,False,False,False,False,False,False,False,False,False
塡,thūn,thūn,10,False,False,False,False,False,False,False,False,False,False
外仔,guā-á,gōa-á,10,False,False,False,False,False,False,False,False,False,False
外哖,guā-ni̍h,gōa-ni̍h,10,False,False,False,False,False,False,False,False,False,False
大麵鹻,tuā-mī-kinn,tōa-mī-kiⁿ,10,False,False,False,False,False,False,False,False,False,False
大埕,tuā-tiânn,tōa-tiâⁿ,10,False,False,False,False,False,False,False,False,False,False
大麵焿,tuā-mī-kinn,tōa-mī-kiⁿ,10,False,False,False,False,False,False,False,False,False,False
大體上,tāi-thé-siōng,tāi-thé-siōng,10,False,False,False,False,False,False,False,False,False,False
大騫,tuā-khian,tōa-khian,10,False,False,False,False,False,False,False,False,False,False
大西洋,tāi-se-iûⁿ,tāi-se-iûⁿ,10,False,False,False,False,False,False,False,False,False,False
大衆,tāi-tsiòng,tāi-chiòng,10,False,False,False,False,False,False,False,False,False,False
大蕊,tuā-luí,tōa-lúi,10,False,False,False,False,False,False,False,False,False,False
大胆,tuā-tánn,tōa-táⁿ,10,False,False,False,False,False,False,False,False,False,False
大篐玳,tuā-khoo-tai,tōa-kho͘-tai,10,False,False,False,False,False,False,False,False,False,False
大篐代,tuā-khoo-tai,tōa-kho͘-tai,10,False,False,False,False,False,False,False,False,False,False
大空細裂,tuā-khang-sè-li̍h,tōa-khang-sè-li̍h,10,False,False,False,False,False,False,False,False,False,False
大歩母,tuā-pōo-bú,tōa-pō͘-bú,10,False,False,False,False,False,False,False,False,False,False
大歩母,tuā-pōo-bó,tōa-pō͘-bó,10,False,False,False,False,False,False,False,False,False,False
大姐,tuā-tsé,tōa-ché,10,False,False,False,False,False,False,False,False,False,False
大姉,tuā-tsé,tōa-ché,10,False,False,False,False,False,False,False,False,False,False
大坂,tāi-pán,tāi-pán,10,False,False,False,False,False,False,False,False,False,False
外哖,guā-nī,gōa-nī,10,False,False,False,False,False,False,False,False,False,False
大台,tuā-tâi,tōa-tâi,10,False,False,False,False,False,False,False,False,False,False
大叢,tuā-tsâng,tōa-châng,10,False,False,False,False,False,False,False,False,False,False
大厛,tuā-thiann,tōa-thiaⁿ,10,False,False,False,False,False,False,False,False,False,False
大匝玳,tuā-khoo-tai,tōa-kho͘-tai,10,False,False,False,False,False,False,False,False,False,False
大匝代,tuā-khoo-tai,tōa-kho͘-tai,10,False,False,False,False,False,False,False,False,False,False
大体上,tāi-thé-siōng,tāi-thé-siōng,10,False,False,False,False,False,False,False,False,False,False
夜乂,iā-tshe,iā-chhe,10,False,False,False,False,False,False,False,False,False,False
多歳人,tsē-huè-lâng,chē-hòe-lâng,10,False,False,False,False,False,False,False,False,False,False
多歲人,tsē-huè-lâng,chē-hòe-lâng,10,False,False,False,False,False,False,False,False,False,False
外省兮,guā-síng-ê,gōa-séng-ê,10,False,False,False,False,False,False,False,False,False,False
外省个,guā-síng-ê,gōa-séng-ê,10,False,False,False,False,False,False,False,False,False,False
外年,guā-nī,gōa-nī,10,False,False,False,False,False,False,False,False,False,False
外年,guā-ni̍h,gōa-ni̍h,10,False,False,False,False,False,False,False,False,False,False
外埔頭,guā-poo-thâu,gōa-po͘-thâu,10,False,False,False,False,False,False,False,False,False,False
孝玳,hàu-tai,hàu-tai,10,False,False,False,False,False,False,False,False,False,False
夏龜𠻳,he-ku-sàu,he-ku-sàu,10,False,False,False,False,False,False,False,False,False,False
宂,jióng,jióng,10,False,False,False,False,False,False,False,False,False,False
形体,hîng-thé,hêng-thé,10,False,False,False,False,False,False,False,False,False,False
廷担,tîng-tânn,têng-tâⁿ,10,False,False,False,False,False,False,False,False,False,False
廹,pik,pek,10,False,False,False,False,False,False,False,False,False,False
强勢,kiông-sè,kiông-sè,10,False,False,False,False,False,False,False,False,False,False
强卜,kiông-bueh,kiông-boeh,10,False,False,False,False,False,False,False,False,False,False
强調,kiông-tiau,kiông-tiau,10,False,False,False,False,False,False,False,False,False,False
强迫,kiông-pik,kiông-pek,10,False,False,False,False,False,False,False,False,False,False
彦,gân,gân,10,False,False,False,False,False,False,False,False,False,False
幇忙,pang-bâng,pang-bâng,10,False,False,False,False,False,False,False,False,False,False
彫刻,tiau-khik,tiau-khek,10,False,False,False,False,False,False,False,False,False,False
影响,íng-hiáng,éng-hiáng,10,False,False,False,False,False,False,False,False,False,False
彼冬時,hiàng-sî,hiàng-sî,10,False,False,False,False,False,False,False,False,False,False
彼卦,hit-kuá,hit-kóa,10,False,False,False,False,False,False,False,False,False,False
彼号,hit-lō,hit-lō,10,False,False,False,False,False,False,False,False,False,False
後壠,āu-lâng,āu-lâng,10,False,False,False,False,False,False,False,False,False,False
延雖,iân-sui,iân-sui,10,False,False,False,False,False,False,False,False,False,False
延踐,iân-tshiân,iân-chhiân,10,False,False,False,False,False,False,False,False,False,False
延荽,iân-sui,iân-sui,10,False,False,False,False,False,False,False,False,False,False
廵田水,sûn-tshân-tsuí,sûn-chhân-chúi,10,False,False,False,False,False,False,False,False,False,False
廣仔粿,kóng-á-kué,kóng-á-kóe,10,False,False,False,False,False,False,False,False,False,False
度濟,tōo-tsè,tō͘-chè,10,False,False,False,False,False,False,False,False,False,False
店治,tiàm-tī,tiàm-tī,10,False,False,False,False,False,False,False,False,False,False
店,tiām,tiām,10,False,False,False,False,False,False,False,False,False,False
底致,té-tì,té-tì,10,False,False,False,False,False,False,False,False,False,False
幾那,kuí-ā,kúi-ā,10,False,False,False,False,False,False,False,False,False,False
幾落,kuí-luā,kúi-lōa,10,False,False,False,False,False,False,False,False,False,False
幾歳,kuí-huè,kúi-hòe,10,False,False,False,False,False,False,False,False,False,False
幾歲,kuí-huè,kúi-hòe,10,False,False,False,False,False,False,False,False,False,False
年歳,nî-huè,nî-hòe,10,False,False,False,False,False,False,False,False,False,False
平歳,pênn-huè,pêⁿ-hòe,10,False,False,False,False,False,False,False,False,False,False
平坐竪,pênn-tsē-khiā,pêⁿ-chē-khiā,10,False,False,False,False,False,False,False,False,False,False
平坐立,pênn-tsē-khiā,pêⁿ-chē-khiā,10,False,False,False,False,False,False,False,False,False,False
後礼拜,āu-lé-pài,āu-lé-pài,10,False,False,False,False,False,False,False,False,False,False
徙脚,suá-kha,sóa-kha,10,False,False,False,False,False,False,False,False,False,False
從到今,tsīng-kàu-tann,chēng-kàu-taⁿ,10,False,False,False,False,False,False,False,False,False,False
恰停,khah-thîng,khah-thêng,10,False,False,False,False,False,False,False,False,False,False
完滿,uân-buán,oân-boán,10,False,False,False,False,False,False,False,False,False,False
惊刑,kiann-hiânn,kiaⁿ-hiâⁿ,10,False,False,False,False,False,False,False,False,False,False
惊了,kiann-á,kiaⁿ-á,10,False,False,False,False,False,False,False,False,False,False
惊一趒,kiann-tsi̍t-tiô,kiaⁿ-chi̍t-tiô,10,False,False,False,False,False,False,False,False,False,False
悲傷,pi-siang,pi-siang,10,False,False,False,False,False,False,False,False,False,False
悪質,ok-tsit,ok-chit,10,False,False,False,False,False,False,False,False,False,False
悪,oh,oh,10,False,False,False,False,False,False,False,False,False,False
悞解,gōo-kái,gō͘-kái,10,False,False,False,False,False,False,False,False,False,False
悞會,gōo-huē,gō͘-hōe,10,False,False,False,False,False,False,False,False,False,False
恰過,khah-kuè,khah-kòe,10,False,False,False,False,False,False,False,False,False,False
恰輸面,khah-su-bīn,khah-su-bīn,10,False,False,False,False,False,False,False,False,False,False
恰講,khah-kóng,khah-kóng,10,False,False,False,False,False,False,False,False,False,False
恰大面,khah-tuā-bīn,khah-tōa-bīn,10,False,False,False,False,False,False,False,False,False,False
恰多,khah-tsē,khah-chē,10,False,False,False,False,False,False,False,False,False,False
恒春,hîng-tshun,hêng-chhun,10,False,False,False,False,False,False,False,False,False,False
復,hiù,hiù,10,False,False,False,False,False,False,False,False,False,False
恁兜,lín-tau,lín-tau,10,False,False,False,False,False,False,False,False,False,False
怨妬,uàn-tòo,oàn-tò͘,10,False,False,False,False,False,False,False,False,False,False
怣大玳,gōng-tuā-tai,gōng-tōa-tai,10,False,False,False,False,False,False,False,False,False,False
怣大代,gōng-tuā-tai,gōng-tōa-tai,10,False,False,False,False,False,False,False,False,False,False
怔,gāng,gāng,10,False,False,False,False,False,False,False,False,False,False
怎様,tsáinn-iūnn,cháiⁿ-iūⁿ,10,False,False,False,False,False,False,False,False,False,False
快活,khuàinn-ua̍h,khoàiⁿ-oa̍h,10,False,False,False,False,False,False,False,False,False,False
快活,khuàinn,khoàiⁿ,10,False,False,False,False,False,False,False,False,False,False
志接,tsih-tsiap,chih-chiap,10,False,False,False,False,False,False,False,False,False,False
心藏,sim-tsōng,sim-chōng,10,False,False,False,False,False,False,False,False,False,False
心肝芛仔,sim-kuann-íⁿ-á,sim-koaⁿ-íⁿ-á,10,False,False,False,False,False,False,False,False,False,False
心理上,sim-lí-siōng,sim-lí-siōng,10,False,False,False,False,False,False,False,False,False,False
心愿,sim-guān,sim-goān,10,False,False,False,False,False,False,False,False,False,False
心声,sim-siann,sim-siaⁿ,10,False,False,False,False,False,False,False,False,False,False
干仔孫,kan-á-sun,kan-á-sun,10,False,False,False,False,False,False,False,False,False,False
惊惶,kiann-hiânn,kiaⁿ-hiâⁿ,10,False,False,False,False,False,False,False,False,False,False
幇助,pang-tsōo,pang-chō͘,10,False,False,False,False,False,False,False,False,False,False
寛仔示,khuann-á-sī,khoaⁿ-á-sī,10,False,False,False,False,False,False,False,False,False,False
對連,tuì-liân,tùi-liân,10,False,False,False,False,False,False,False,False,False,False
帶治,tuà-tī,tòa-tī,10,False,False,False,False,False,False,False,False,False,False
尊𢙨,tsun-chhûn,chun-chhûn,10,False,False,False,False,False,False,False,False,False,False
尊守,tsun-siú,chun-siú,10,False,False,False,False,False,False,False,False,False,False
尊存,tsun-chhûn,chun-chhûn,10,False,False,False,False,False,False,False,False,False,False
尉衫,ut-sann,ut-saⁿ,10,False,False,False,False,False,False,False,False,False,False
尉斗,ut-táu,ut-táu,10,False,False,False,False,False,False,False,False,False,False
專是,tsuan-sī,choan-sī,10,False,False,False,False,False,False,False,False,False,False
射榴,sia̍h-liû,sia̍h-liû,10,False,False,False,False,False,False,False,False,False,False
寮溪,liâu-khe,liâu-khe,10,False,False,False,False,False,False,False,False,False,False
寮寮仔,liâu-liâu-á,liâu-liâu-á,10,False,False,False,False,False,False,False,False,False,False
實体,si̍t-thé,si̍t-thé,10,False,False,False,False,False,False,False,False,False,False
寢頭仔,chhím-thâu-á,chhím-thâu-á,10,False,False,False,False,False,False,False,False,False,False
寛寛仔,khuann-khuann-á,khoaⁿ-khoaⁿ-á,10,False,False,False,False,False,False,False,False,False,False
寛仔是,khuann-á-sī,khoaⁿ-á-sī,10,False,False,False,False,False,False,False,False,False,False
尫仔,ang-á,ang-á,10,False,False,False,False,False,False,False,False,False,False
寃枉,uan-óng,oan-óng,10,False,False,False,False,False,False,False,False,False,False
寃仇,uan-siû,oan-siû,10,False,False,False,False,False,False,False,False,False,False
宿脚,hioh-kha,hioh-kha,10,False,False,False,False,False,False,False,False,False,False
宿熱,hioh-jua̍h,hioh-joa̍h,10,False,False,False,False,False,False,False,False,False,False
宿寒,hioh-kuânn,hioh-kôaⁿ,10,False,False,False,False,False,False,False,False,False,False
宿喘,hioh-tshuán,hioh-chhoán,10,False,False,False,False,False,False,False,False,False,False
宿,hioh,hioh,10,False,False,False,False,False,False,False,False,False,False
家族仔,ka-tso̍k-á,ka-cho̍k-á,10,False,False,False,False,False,False,False,False,False,False
宰樣,tsáinn-iūnn,cháiⁿ-iūⁿ,10,False,False,False,False,False,False,False,False,False,False
宰様,tsáinn-iūnn,cháiⁿ-iūⁿ,10,False,False,False,False,False,False,False,False,False,False
宣石,suān-tsio̍h,soān-chio̍h,10,False,False,False,False,False,False,False,False,False,False
宣,suān,soān,10,False,False,False,False,False,False,False,False,False,False
定着,tiānn-tio̍h,tiāⁿ-tio̍h,10,False,False,False,False,False,False,False,False,False,False
宗敎,tsong-kàu,chong-kàu,10,False,False,False,False,False,False,False,False,False,False
少歳,tsió-huè,chió-hòe,10,False,False,False,False,False,False,False,False,False,False
寧可,līng,lēng,10,False,False,False,False,False,False,False,False,False,False
尫仔册,ang-á-tsheh,ang-á-chheh,10,False,False,False,False,False,False,False,False,False,False
崁,hām,hām,10,False,False,False,False,False,False,False,False,False,False
帮忙,pang-bâng,pang-bâng,10,False,False,False,False,False,False,False,False,False,False
帮助,pang-tsōo,pang-chō͘,10,False,False,False,False,False,False,False,False,False,False
尫仔某,ang-á-bóo,ang-á-bó͘,10,False,False,False,False,False,False,False,False,False,False
布袋戱,pòo-tē-hì,pò͘-tē-hì,10,False,False,False,False,False,False,False,False,False,False
布田,pòo-tshân,pò͘-chhân,10,False,False,False,False,False,False,False,False,False,False
市揷,tshih-tshah,chhih-chhah,10,False,False,False,False,False,False,False,False,False,False
市市,tshih-tshih,chhih-chhih,10,False,False,False,False,False,False,False,False,False,False
巷乳,hàng-ling,hàng-leng,10,False,False,False,False,False,False,False,False,False,False
巴拉刈,pa-lá-kuah,pa-lá-koah,10,False,False,False,False,False,False,False,False,False,False
巴巴,pà-pà,pà-pà,10,False,False,False,False,False,False,False,False,False,False
工厰,kang-tshiúnn,kang-chhiúⁿ,10,False,False,False,False,False,False,False,False,False,False
巡田水,sûn-tshân-tsuí,sûn-chhân-chúi,10,False,False,False,False,False,False,False,False,False,False
崇錢,tsông-tsînn,chông-chîⁿ,10,False,False,False,False,False,False,False,False,False,False
崁仔,khàm-á,khàm-á,10,False,False,False,False,False,False,False,False,False,False
希微,hi-bî,hi-bî,10,False,False,False,False,False,False,False,False,False,False
島內,tó-lāi,tó-lāi,10,False,False,False,False,False,False,False,False,False,False
尿住仔,jiō-tsū-á,jiō-chū-á,10,False,False,False,False,False,False,False,False,False,False
岸,gāng,gāng,10,False,False,False,False,False,False,False,False,False,False
尫婿,ang-sài,ang-sài,10,False,False,False,False,False,False,False,False,False,False
尽磅,tsīn-pōng,chīn-pōng,10,False,False,False,False,False,False,False,False,False,False
尽量,tsīn-liōng,chīn-liōng,10,False,False,False,False,False,False,False,False,False,False
尾后,bué-āu,bóe-āu,10,False,False,False,False,False,False,False,False,False,False
屑,siak,siak,10,False,False,False,False,False,False,False,False,False,False
展覧,tián-lám,tián-lám,10,False,False,False,False,False,False,False,False,False,False
屘仔子,ban-á-kiánn,ban-á-kiáⁿ,10,False,False,False,False,False,False,False,False,False,False
屯㬹,tùn-tenn,tùn-teⁿ,10,False,False,False,False,False,False,False,False,False,False
尫姨,ang-î,ang-î,10,False,False,False,False,False,False,False,False,False,False
山猪,suann-ti,soaⁿ-ti,10,False,False,False,False,False,False,False,False,False,False
山脚,suann-kha,soaⁿ-kha,10,False,False,False,False,False,False,False,False,False,False
認識,jīn-bat,jīn-bat,9,False,False,False,False,False,False,False,False,False,False
青仔叢,tshenn-á-tsâng,chheⁿ-á-châng,9,False,False,False,False,False,False,False,False,False,False
透天个,thàu-thinn-ê,thàu-thiⁿ-ê,9,False,False,False,False,False,False,False,False,False,False
透天兮,thàu-thinn-ê,thàu-thiⁿ-ê,9,False,False,False,False,False,False,False,False,False,False
認八,jīn-bat,jīn-bat,9,False,False,False,False,False,False,False,False,False,False
無共,bô-kāng,bô-kāng,9,False,False,False,False,False,False,False,False,False,False
仰光,gióng-kong,gióng-kong,9,False,False,False,False,False,False,False,False,False,False
菁仔叢,tshenn-á-tsâng,chheⁿ-á-châng,9,False,False,False,False,False,False,False,False,False,False
䀫,khueh,khoeh,7,False,False,False,False,False,False,False,False,False,False
䀹,khueh,khoeh,7,False,False,False,False,False,False,False,False,False,False
仩,siâng,siâng,7,False,False,False,False,False,False,False,False,False,False
含,ham,ham,7,False,False,False,False,False,False,False,False,False,False
省人,siâng,siâng,7,False,False,False,False,False,False,False,False,False,False
硤,khueh,khoeh,7,False,False,False,False,False,False,False,False,False,False
裳,siâng,siâng,7,False,False,False,False,False,False,False,False,False,False
綿借被,mî-tsioh-phē,mî-chioh-phē,6,False,False,False,False,False,False,False,False,False,False
様,iāng,iāng,6,False,False,False,False,False,False,False,False,False,False
母阿,bú-ah,bú-ah,6,False,False,False,False,False,False,False,False,False,False
溪州,khue-tsiu,khoe-chiu,6,False,False,False,False,False,False,False,False,False,False
県,kuāinn,koāiⁿ,6,False,False,False,False,False,False,False,False,False,False
恙,iāng,iāng,6,False,False,False,False,False,False,False,False,False,False
綿績被,mî-tsioh-phē,mî-chioh-phē,6,False,False,False,False,False,False,False,False,False,False
背,iāng,iāng,6,False,False,False,False,False,False,False,False,False,False
袂認得,buē-jīn-tit,bōe-jīn-tit,6,False,False,False,False,False,False,False,False,False,False
阿扁仔,a-píⁿ-ah,a-píⁿ-ah,6,False,False,False,False,False,False,False,False,False,False
養,iāng,iāng,6,False,False,False,False,False,False,False,False,False,False
是無,siooh,sio͘h,6,False,False,False,False,False,False,False,False,False,False
母仔,bú-ah,bú-ah,6,False,False,False,False,False,False,False,False,False,False
尾仔,bué-ah,bóe-ah,6,False,False,False,False,False,False,False,False,False,False
噯啊,āi-ah,āi-ah,6,False,False,False,False,False,False,False,False,False,False
尋着,tshē-tio̍h,chhē-tio̍h,6,False,False,False,False,False,False,False,False,False,False
噯呵,ài-ah,ài-ah,6,False,False,False,False,False,False,False,False,False,False
噯呵,āi-ah,āi-ah,6,False,False,False,False,False,False,False,False,False,False
噯唖,āi-ah,āi-ah,6,False,False,False,False,False,False,False,False,False,False
噯啊,ài-ah,ài-ah,6,False,False,False,False,False,False,False,False,False,False
噯唖,ài-ah,ài-ah,6,False,False,False,False,False,False,False,False,False,False
噯啞,ài-ah,ài-ah,6,False,False,False,False,False,False,False,False,False,False
噯啞,āi-ah,āi-ah,6,False,False,False,False,False,False,False,False,False,False
噯喲,āi-ioh,āi-ioh,6,False,False,False,False,False,False,False,False,False,False
噯喲喂,āi-ioh-ueh,āi-ioh-oeh,6,False,False,False,False,False,False,False,False,False,False
箱過,siunn-kè,siuⁿ-kè,5,False,False,False,False,False,False,False,False,False,False
細漢時,suè-hàn-sî,sòe-hàn-sî,5,False,False,False,False,False,False,False,False,False,False
細声,suè-siann,sòe-siaⁿ,5,False,False,False,False,False,False,False,False,False,False
細漢時仔,sè-hàn-sî-á,sè-hàn-sî-á,5,False,False,False,False,False,False,False,False,False,False
紅鷄榆,âng-kue-jiû,âng-koe-jiû,5,False,False,False,False,False,False,False,False,False,False
紅鷄柔,âng-kue-jiû,âng-koe-jiû,5,False,False,False,False,False,False,False,False,False,False
紅雞柔,âng-kue-jiû,âng-koe-jiû,5,False,False,False,False,False,False,False,False,False,False
紅亀粿,âng-ku-ké,âng-ku-ké,5,False,False,False,False,False,False,False,False,False,False
米相尋,bih-sio-tshē,bih-sio-chhē,5,False,False,False,False,False,False,False,False,False,False
秋秤,tshio-tshìn,chhio-chhìn,5,False,False,False,False,False,False,False,False,False,False
笑科,tshiò-khe,chhiò-khe,5,False,False,False,False,False,False,False,False,False,False
竪呈,khiā-thîng,khiā-thêng,5,False,False,False,False,False,False,False,False,False,False
立呈,khiā-thîng,khiā-thêng,5,False,False,False,False,False,False,False,False,False,False
科諧,khe-hâi,khe-hâi,5,False,False,False,False,False,False,False,False,False,False
科扇,khe-sìnn,khe-sìⁿ,5,False,False,False,False,False,False,False,False,False,False
細粒子,suè-lia̍p-chí,sòe-lia̍p-chí,5,False,False,False,False,False,False,False,False,False,False
秀秀,siù-siù,siù-siù,5,False,False,False,False,False,False,False,False,False,False
示細,sī-suè,sī-sòe,5,False,False,False,False,False,False,False,False,False,False
磕袂着,kha̍p-buē-tio̍h,kha̍p-bōe-tio̍h,5,False,False,False,False,False,False,False,False,False,False
細粒只,suè-lia̍p-chí,sòe-lia̍p-chí,5,False,False,False,False,False,False,False,False,False,False
肉見,bah-kián,bah-kián,5,False,False,False,False,False,False,False,False,False,False
細隻,suè-tsiah,sòe-chiah,5,False,False,False,False,False,False,False,False,False,False
致卜,tih-bueh,tih-boeh,5,False,False,False,False,False,False,False,False,False,False
若哖,juā-ni̍h,jōa-ni̍h,5,False,False,False,False,False,False,False,False,False,False
若仔,luā-á,lōa-á,5,False,False,False,False,False,False,False,False,False,False
芳雪文,phang-sat-bûn,phang-sat-bûn,5,False,False,False,False,False,False,False,False,False,False
芬吹,hun-tshe,hun-chhe,5,False,False,False,False,False,False,False,False,False,False
芎蕉,kin-tsio,kin-chio,5,False,False,False,False,False,False,False,False,False,False
芋粿𠁆,ōo-ké-khiau,ō͘-ké-khiau,5,False,False,False,False,False,False,False,False,False,False
芋粿蹺,ōo-ké-khiau,ō͘-ké-khiau,5,False,False,False,False,False,False,False,False,False,False
艮,gûn,gûn,5,False,False,False,False,False,False,False,False,False,False
臭火乾,tshàu-hé-ta,chhàu-hé-ta,5,False,False,False,False,False,False,False,False,False,False
維持,ûi-tshî,ûi-chhî,5,False,False,False,False,False,False,False,False,False,False
脚白筍,ka-pe̍h-sún,ka-pe̍h-sún,5,False,False,False,False,False,False,False,False,False,False
脚白笋,ka-pe̍h-sún,ka-pe̍h-sún,5,False,False,False,False,False,False,False,False,False,False
肚蚓,tōo-ín,tō͘-ín,5,False,False,False,False,False,False,False,False,False,False
肚蚓,tōo-kín,tō͘-kín,5,False,False,False,False,False,False,False,False,False,False
肉蹇,bah-kián,bah-kián,5,False,False,False,False,False,False,False,False,False,False
着凖講,tiō-tsún-kóng,tiō-chún-kóng,5,False,False,False,False,False,False,False,False,False,False
編集,pian-tsi̍p,pian-chi̍p,5,False,False,False,False,False,False,False,False,False,False
綿被,mî-phē,mî-phē,5,False,False,False,False,False,False,False,False,False,False
確認,khak-jīm,khak-jīm,5,False,False,False,False,False,False,False,False,False,False
生山,senn-san,seⁿ-san,5,False,False,False,False,False,False,False,False,False,False
着凖,tiō-tsún,tiō-chún,5,False,False,False,False,False,False,False,False,False,False
水鷄,suí-kue,súi-koe,5,False,False,False,False,False,False,False,False,False,False
濁水溪,lô-tsuí-khue,lô-chúi-khoe,5,False,False,False,False,False,False,False,False,False,False
湆糜,ám-muê,ám-môe,5,False,False,False,False,False,False,False,False,False,False
清明,tshenn-miâ,chheⁿ-miâ,5,False,False,False,False,False,False,False,False,False,False
淡頭,tàm-thâu,tàm-thâu,5,False,False,False,False,False,False,False,False,False,False
洋桃,iûⁿ-thô,iûⁿ-thô,5,False,False,False,False,False,False,False,False,False,False
油者粿,iû-tsia̍h-ké,iû-chia̍h-ké,5,False,False,False,False,False,False,False,False,False,False
汐止,si̍t-chí,si̍t-chí,5,False,False,False,False,False,False,False,False,False,False
水鷄,tsuí-kue,chúi-koe,5,False,False,False,False,False,False,False,False,False,False
水鷄,suí-ke,súi-ke,5,False,False,False,False,False,False,False,False,False,False
火龍果,hé-liông-kó,hé-liông-kó,5,False,False,False,False,False,False,False,False,False,False
氣象,khì-siāng,khì-siāng,5,False,False,False,False,False,False,False,False,False,False
歸家伙仔,kui-ke-hé-á,kui-ke-hé-á,5,False,False,False,False,False,False,False,False,False,False
此號,tsit-lō,chit-lō,5,False,False,False,False,False,False,False,False,False,False
此号,tsit-lō,chit-lō,5,False,False,False,False,False,False,False,False,False,False
樹乳,tshiū-lin,chhiū-lin,5,False,False,False,False,False,False,False,False,False,False
楊桃,iûⁿ-thô,iûⁿ-thô,5,False,False,False,False,False,False,False,False,False,False
棹巾,toh-kun,toh-kun,5,False,False,False,False,False,False,False,False,False,False
若年,juā-ni̍h,jōa-ni̍h,5,False,False,False,False,False,False,False,False,False,False
瀰濃,bi-long,bi-long,5,False,False,False,False,False,False,False,False,False,False
烏,òo,ò͘,5,False,False,False,False,False,False,False,False,False,False
相過,siunn-kè,siuⁿ-kè,5,False,False,False,False,False,False,False,False,False,False
熱帶地,jia̍t-tài-tuē,jia̍t-tài-tōe,5,False,False,False,False,False,False,False,False,False,False
相辞,sann-sî,saⁿ-sî,5,False,False,False,False,False,False,False,False,False,False
田喬仔,tshân-kiâu-á,chhân-kiâu-á,5,False,False,False,False,False,False,False,False,False,False
甯可,līng-khóo,lēng-khó͘,5,False,False,False,False,False,False,False,False,False,False
生做,senn-tsuè,seⁿ-chòe,5,False,False,False,False,False,False,False,False,False,False
猪血粿,ti-huih-ké,ti-huih-ké,5,False,False,False,False,False,False,False,False,False,False
梅山,mûi-san,mûi-san,5,False,False,False,False,False,False,False,False,False,False
猪血,ti-huih,ti-huih,5,False,False,False,False,False,False,False,False,False,False
牛港歪仔,gû-káng-oaihⁿ-á,gû-káng-oaihⁿ-á,5,False,False,False,False,False,False,False,False,False,False
無聲說,bô-siann-seh,bô-siaⁿ-seh,5,False,False,False,False,False,False,False,False,False,False
