tl,hanzi_count,hanzi,frequency,is_variant,_sources
gé,8,鯢,50,False,kautian
gé,8,齯,50,False,kautian
tsiàu,8,照,5261,False,"kautian,taihoa,taijit"
tsiàu,8,詔,499,False,"kautian,taijit"
tsiàu,8,醮,499,False,"kautian,itaigi"
tsiàu,8,劁,50,False,kautian
tsiàu,8,噍,50,False,kautian
tsiàu,8,炤,50,False,kautian
tsiàu,8,瞾,50,False,kautian
tsiàu,8,釂,50,False,kautian
khiò,8,叩,50,False,kautian
khiò,8,徼,50,False,kautian
khiò,8,窮,50,False,taihoa
khiò,8,竅,50,False,"kautian,taihoa,taijit"
khiò,8,筧,50,False,kautian
khiò,8,褲,50,False,khpoo
khiò,8,寇,1,False,kautian
khiò,8,扣,1,False,"kautian,taihoa"
tsî,8,薯,500,False,kautian
tsî,8,糍,150,False,kautian
tsî,8,糬,50,False,taijit
tsî,8,薺,50,False,kautian
tsî,8,蜍,50,False,kautian
tsî,8,鶿,50,False,kautian
tsî,8,之,0,False,
tsî,8,螆,0,False,
toh,8,桌,2677,False,"kautian,taihoa,taijit"
toh,8,佗,790,False,kautian
toh,8,叼,790,True,"kautian,taihoa"
toh,8,搭,790,True,kautian
toh,8,卓,100,False,"kautian,taihoa,taijit"
toh,8,刀,30,False,
toh,8,叨,30,False,
toh,8,棹,30,False,
tserm,8,嶜,50,False,khpoo
tserm,8,瑊,50,False,khpoo
tserm,8,箴,50,False,khpoo
tserm,8,篸,50,False,khpoo
tserm,8,簪,50,False,khpoo
tserm,8,葴,50,False,khpoo
tserm,8,針,50,False,khpoo
tserm,8,鍼,50,False,khpoo
hué,8,火,5835,False,"kautian,taihoa"
hué,8,伙,834,False,"kautian,taihoa"
hué,8,悔,782,False,"kautian,taihoa,taijit"
hué,8,夥,539,False,kautian
hué,8,灬,50,False,khpoo
hué,8,燘,50,False,kautian
hué,8,瘣,50,False,kautian
hué,8,賄,50,False,kautian
guán,8,阮,11550,False,"kautian,taihoa"
guán,8,翫,3220,False,kautian
guán,8,妧,50,False,kautian
guán,8,忨,50,False,kautian
guán,8,杬,50,False,kautian
guán,8,沅,50,False,kautian
guán,8,玩,50,False,kautian
guán,8,盶,50,False,kautian
tsiang,8,彰,150,False,kautian
tsiang,8,漳,50,False,"kautian,taijit"
tsiang,8,蟑,50,False,kautian
tsiang,8,將,0,False,"kautian,taihoa"
tsiang,8,樟,0,False,kautian
tsiang,8,漿,0,False,kautian
tsiang,8,獐,0,False,
tsiang,8,章,0,False,kautian
tsam,8,呫,50,True,kautian
tsam,8,噆,50,True,kautian
tsam,8,沾,50,False,"kautian,taihoa,taijit"
tsam,8,臢,50,False,kautian
tsam,8,鍼,50,False,khpoo
tsam,8,簪,1,False,kautian
tsam,8,簮,1,False,
tsam,8,針,1,False,"kautian,taihoa"
pih,8,彆,200,True,kautian
pih,8,撆,200,False,kautian
pih,8,襒,200,True,kautian
pih,8,鱉,200,False,"kautian,taihoa,taijit"
pih,8,鼈,200,True,"kautian,khpoo"
pih,8,湢,50,False,kautian
pih,8,馝,50,False,kautian
pih,8,比,2,False,
īnn,8,院,3016,False,"kautian,taihoa,taijit"
īnn,8,勩,50,False,kautian
īnn,8,异,50,False,kautian
īnn,8,殔,50,False,kautian
īnn,8,肄,50,False,kautian
īnn,8,隶,50,False,kautian
īnn,8,易,0,False,"kautian,taijit"
īnn,8,異,0,False,kautian
pū,8,婦,1268,False,"kautian,taihoa"
pū,8,伏,200,True,kautian
pū,8,孵,200,False,"kautian,taihoa,taijit"
pū,8,菢,200,True,kautian
pū,8,媍,50,False,khpoo
pū,8,泡,50,False,taijit
pū,8,臌,50,False,taijit
pū,8,㲒,1,False,
phài,8,派,1780,False,"kautian,itaigi,taihoa,taijit"
phài,8,伂,50,False,kautian
phài,8,旆,50,False,kautian
phài,8,沛,50,False,"kautian,taijit"
phài,8,浿,50,False,kautian
phài,8,肺,50,False,kautian
phài,8,霈,50,False,kautian
phài,8,湃,2,False,kautian
láu,8,老,1640,False,"kautian,taihoa,taijit"
láu,8,粩,150,False,kautian
láu,8,佬,100,False,"kautian,taihoa"
láu,8,荖,100,False,kautian
láu,8,扭,50,False,kautian
láu,8,撓,50,False,kautian
láu,8,蓼,50,False,"taihoa,taijit"
láu,8,咾,0,False,
īn,8,孕,100,False,"kautian,taijit"
īn,8,垽,50,False,kautian
īn,8,媵,50,False,kautian
īn,8,濥,50,False,kautian
īn,8,胤,50,False,"kautian,taijit"
īn,8,賸,50,False,kautian
īn,8,運,50,False,"kautian,taihoa"
īn,8,酳,50,False,kautian
thi,8,黐,150,False,"kautian,taihoa,taijit"
thi,8,瓻,50,False,kautian
thi,8,絺,50,False,kautian
thi,8,郗,50,False,kautian
thi,8,麶,50,False,kautian
thi,8,株,0,False,
thi,8,樞,0,False,
thi,8,笞,0,False,kautian
bū,8,務,2544,False,"kautian,taijit"
bū,8,霧,750,False,"kautian,itaigi,taihoa,taijit,stti"
bū,8,𫝞,750,True,"kautian,khpoo"
bū,8,婺,50,False,kautian
bū,8,蓩,50,False,kautian
bū,8,騖,50,False,kautian
bū,8,鶩,50,False,kautian
bū,8,遇,13,False,kautian
pio,8,標,1315,False,"kautian,taihoa,taijit"
pio,8,鏢,100,False,"kautian,taihoa"
pio,8,戲,50,False,taijit
pio,8,摽,50,False,taihoa
pio,8,晡,50,False,khpoo
pio,8,膘,50,False,taihoa
pio,8,鈽,50,False,khpoo
pio,8,飆,50,False,taihoa
tsiān,8,賤,200,False,"kautian,itaigi,taihoa,taijit"
tsiān,8,俴,50,False,khpoo
tsiān,8,弄,50,False,taijit
tsiān,8,葥,50,False,kautian
tsiān,8,諓,50,False,khpoo
tsiān,8,踐,50,False,kautian
tsiān,8,濺,0,False,kautian
tsiān,8,餞,0,False,
bīng,8,命,1524,False,"kautian,taihoa,taijit"
bīng,8,寗,50,False,kautian
bīng,8,甯,50,False,kautian
bīng,8,瞢,50,False,kautian
bīng,8,蜢,50,False,kautian
bīng,8,𡩋,50,False,kautian
bīng,8,𪧟,50,False,kautian
bīng,8,孟,1,False,"kautian,taihoa,taijit"
tsiúnn,8,掌,250,False,"kautian,taihoa,taijit"
tsiúnn,8,槳,100,False,"kautian,taihoa,taijit"
tsiúnn,8,守,50,False,kautian
tsiúnn,8,獎,50,False,taihoa
tsiúnn,8,獐,50,False,taijit
tsiúnn,8,蟞,50,False,taihoa
tsiúnn,8,鱉,50,False,taijit
tsiúnn,8,蔣,11,False,"kautian,taihoa,taijit"
a̍h,8,曷,150,False,kautian
a̍h,8,盒,100,False,"kautian,taihoa,taijit"
a̍h,8,亦,50,False,taijit
a̍h,8,呵,50,False,taijit
a̍h,8,抑,50,False,kautian
a̍h,8,押,50,False,taijit
a̍h,8,也,3,False,
a̍h,8,匣,3,False,
tsiù,8,咒,300,False,"kautian,taihoa,taijit"
tsiù,8,蛀,250,False,"kautian,taihoa,taijit"
tsiù,8,詶,50,False,kautian
tsiù,8,𢓟,50,False,kautian
tsiù,8,周,1,False,
tsiù,8,呪,1,False,kautian
tsiù,8,詋,1,False,kautian
tsiù,8,週,1,False,
khián,8,犭,50,False,khpoo
khián,8,繾,50,False,kautian
khián,8,譴,50,False,kautian
khián,8,遣,50,False,kautian
khián,8,犬,0,False,"kautian,itaigi"
khián,8,甽,0,False,kautian
khián,8,畎,0,False,kautian
khián,8,肯,0,False,
jîng,8,扔,50,False,"kautian,taijit"
jîng,8,礽,50,False,kautian
jîng,8,艿,50,False,kautian
jîng,8,陑,50,False,kautian
jîng,8,陾,50,False,kautian
jîng,8,隭,50,False,kautian
jîng,8,仍,0,False,"kautian,taijit"
jîng,8,茸,0,False,
liām,8,念,3977,False,"kautian,taihoa,taijit"
liām,8,唸,994,False,"kautian,taihoa"
liām,8,斂,270,False,
liām,8,捻,50,False,"kautian,taijit"
liām,8,棯,50,False,kautian
liām,8,殮,50,False,"kautian,taijit"
liām,8,艌,50,False,kautian
liām,8,趝,50,False,kautian
phàu,8,炮,250,False,"kautian,taihoa,taijit"
phàu,8,泡,150,False,"kautian,taihoa,taijit"
phàu,8,奅,50,False,kautian
phàu,8,皰,50,False,kautian
phàu,8,雹,50,False,kautian
phàu,8,麭,50,False,kautian
phàu,8,砲,11,False,"kautian,taihoa"
phàu,8,袍,11,False,"kautian,taihoa"
tú-tsiah,8,抵即,100,False,
tú-tsiah,8,抵者,100,False,
tú-tsiah,8,𫔘即,100,False,
tú-tsiah,8,𫔘者,100,False,
tú-tsiah,8,拄則,25,True,kautian
tú-tsiah,8,拄即,25,True,kautian
tú-tsiah,8,拄才,25,False,"kautian,itaigi"
tú-tsiah,8,適即,25,True,taijit
khîrn,8,勤,50,False,kautian
khîrn,8,堇,50,False,khpoo
khîrn,8,墐,50,False,khpoo
khîrn,8,慬,50,False,khpoo
khîrn,8,懃,50,False,khpoo
khîrn,8,懄,50,False,khpoo
khîrn,8,斳,50,False,khpoo
khîrn,8,芹,50,False,kautian
tsuè,8,做,18482,False,"kautian,taijit"
tsuè,8,最,2169,False,"kautian,taihoa,taijit"
tsuè,8,啐,50,False,kautian
tsuè,8,嘬,50,False,kautian
tsuè,8,畷,50,False,kautian
tsuè,8,贅,50,False,"kautian,taihoa"
tsuè,8,餟,50,False,kautian
tsuè,8,𤺅,50,False,khpoo
sau-siann,8,唦聲,25,False,taihoa
sau-siann,8,嘶聲,25,False,taihoa
sau-siann,8,酥聲,25,True,"kautian,taihoa"
sau-siann,8,颼聲,25,False,taihoa
sau-siann,8,嗽聲,10,True,kautian
sau-siann,8,梢声,10,False,
sau-siann,8,梢聲,10,False,kautian
sau-siann,8,莦聲,10,True,kautian
iōng,8,用,17269,False,"kautian,taihoa,taijit"
iōng,8,恙,1314,False,"kautian,taihoa"
iōng,8,様,1314,False,
iōng,8,樣,1314,False,kautian
iōng,8,養,1314,False,
iōng,8,漾,50,False,kautian
iōng,8,瀁,50,False,kautian
iōng,8,羕,50,False,kautian
tsuân,8,全,5864,False,"kautian,taihoa,taijit"
tsuân,8,專,422,False,
tsuân,8,泉,150,False,kautian
tsuân,8,仝,50,False,kautian
tsuân,8,佺,50,False,kautian
tsuân,8,牷,50,False,kautian
tsuân,8,瑔,50,False,kautian
tsuân,8,荃,50,False,kautian
khóo,8,苦,5829,False,"kautian,taihoa,taijit"
khóo,8,可,248,False,"kautian,taijit"
khóo,8,口,184,False,"kautian,taijit"
khóo,8,攷,184,False,
khóo,8,考,184,False,
khóo,8,果,50,False,taijit
khóo,8,許,50,False,"kautian,itaigi,taijit"
khóo,8,釦,50,False,kautian
tshia,8,車,10763,False,"kautian,taihoa,taijit"
tshia,8,捙,500,False,"kautian,itaigi"
tshia,8,奢,100,False,"kautian,taijit"
tshia,8,吒,50,False,kautian
tshia,8,推,50,False,taijit
tshia,8,硨,50,False,kautian
tshia,8,穿,50,False,taijit
tshia,8,譇,50,False,kautian
mā,8,嘛,11524,False,"kautian,taihoa"
mā,8,嗎,3769,False,kautian
mā,8,駡,3769,False,kautian
mā,8,罵,153,False,kautian
mā,8,傌,50,False,kautian
mā,8,榪,50,False,kautian
mā,8,獁,50,False,kautian
mā,8,禡,50,False,kautian
phông,8,膀,50,False,kautian
phông,8,舽,50,False,kautian
phông,8,芃,50,False,kautian
phông,8,蓬,50,False,taihoa
phông,8,蘋,50,False,kautian
phông,8,篷,0,False,taihoa
phông,8,膀胱,0,False,
phông,8,𰛅,0,False,
khū,8,臼,150,False,"kautian,taihoa,taijit"
khū,8,具,109,False,"kautian,taijit"
khū,8,俱,50,False,kautian
khū,8,愳,50,False,kautian
khū,8,柩,50,False,"taihoa,taijit"
khū,8,惧,1,False,kautian
khū,8,懼,1,False,kautian
khū,8,樞,1,False,
giân,8,言,6993,False,"kautian,taijit"
giân,8,姸,50,False,kautian
giân,8,然,50,False,kautian
giân,8,燃,50,False,kautian
giân,8,訁,50,False,khpoo
giân,8,妍,0,False,kautian
giân,8,巘,0,False,kautian
giân,8,甗,0,False,
tiām,8,恬,2516,False,"kautian,taihoa,taijit"
tiām,8,墊,100,False,"kautian,taihoa,taijit"
tiām,8,扂,50,False,"kautian,taihoa"
tiām,8,磹,50,False,kautian
tiām,8,簟,50,False,kautian
tiām,8,驔,50,False,khpoo
tiām,8,店,10,False,
tiām,8,沾,10,False,
lún,8,忍,524,False,"kautian,taihoa,taijit"
lún,8,懍,150,False,"kautian,taihoa"
lún,8,崙,50,False,
lún,8,碖,50,False,"kautian,itaigi,taihoa,taijit"
lún,8,碾,50,False,taihoa
lún,8,稐,50,False,kautian
lún,8,耣,50,False,kautian
lún,8,侖,10,False,
leh,8,咧,8857,False,"kautian,itaigi"
leh,8,在,8857,True,kautian
leh,8,塊,8857,True,kautian
leh,8,礼,1425,False,
leh,8,勒,50,False,taihoa
leh,8,得,50,False,taijit
leh,8,捋,50,False,"taijit,khpoo"
leh,8,衰,50,False,taijit
tsut,8,卒,200,False,"kautian,taihoa,taijit"
tsut,8,倅,50,False,kautian
tsut,8,啐,50,False,kautian
tsut,8,淬,50,False,kautian
tsut,8,猝,50,False,kautian
tsut,8,秫,50,False,taijit
tsut,8,踤,50,False,kautian
tsut,8,捽,0,False,
tāu,8,豆,3000,False,"kautian,taihoa,taijit"
tāu,8,讀,402,False,"kautian,taijit"
tāu,8,兜,50,False,itaigi
tāu,8,痘,50,False,kautian
tāu,8,脰,50,False,"kautian,taihoa,taijit"
tāu,8,討,50,False,taijit
tāu,8,逗,50,False,"taihoa,khpoo"
tāu,8,荳,1,False,kautian
sàm,8,三,215,False,kautian
sàm,8,毿,100,False,kautian
sàm,8,鬖,100,False,"kautian,taihoa"
sàm,8,俕,50,False,kautian
sàm,8,掃,50,False,taijit
sàm,8,搧,50,False,kautian
sàm,8,釤,50,False,kautian
sàm,8,毝,1,False,
tân,8,陳,886,False,"kautian,taihoa,taijit"
tân,8,亭,248,False,"kautian,taihoa"
tân,8,壇,248,False,kautian
tân,8,彈,248,False,"kautian,taihoa"
tân,8,檀,248,False,kautian
tân,8,霆,150,False,"kautian,itaigi,taihoa"
tân,8,撣,50,False,kautian
tân,8,繵,50,False,kautian
phú,8,䀟,350,True,kautian
phú,8,殕,350,False,kautian
phú,8,醭,350,True,kautian
phú,8,斧,50,False,kautian
phú,8,昲,50,False,taijit
phú,8,蜅,50,False,taihoa
phú,8,黴,50,False,taijit
phú,8,氆,10,False,
pi̍k,8,白,849,False,"kautian,taijit"
pi̍k,8,愎,50,False,"kautian,taihoa"
pi̍k,8,舶,50,False,"kautian,taihoa"
pi̍k,8,萆,50,False,kautian
pi̍k,8,踾,50,False,kautian
pi̍k,8,鉑,50,False,khpoo
pi̍k,8,闢,50,False,kautian
pi̍k,8,帛,1,False,kautian
mî,8,暝,2368,False,"kautian,taijit"
mî,8,棉,500,False,"kautian,taihoa"
mî,8,綿,350,False,"kautian,taihoa,taijit"
mî,8,盲,150,False,"kautian,taihoa"
mî,8,彌,50,False,kautian
mî,8,芒,50,False,"taihoa,taijit"
mî,8,鋩,50,False,taijit
mî,8,冥,11,False,
tìm-táu,8,抌篤,25,False,itaigi
tìm-táu,8,掂斗,25,True,kautian
tìm-táu,8,掂篤,25,False,kautian
tìm-táu,8,敁斗,25,True,kautian
tìm-táu,8,敁篤,25,True,kautian
tìm-táu,8,鈂斗,25,True,kautian
tìm-táu,8,鈂篤,25,True,kautian
tìm-táu,8,頓倒,25,False,"taihoa,taijit"
tshenn,8,生,3163,False,"kautian,taihoa"
tshenn,8,青,2489,False,"kautian,taihoa"
tshenn,8,星,1288,False,"kautian,taihoa,stti"
tshenn,8,清,610,False,taihoa
tshenn,8,親,409,False,kautian
tshenn,8,菁,150,False,kautian
tshenn,8,腥,100,False,kautian
tshenn,8,鮮,50,False,taihoa
jiám,8,染,200,False,"kautian,taihoa,taijit"
jiám,8,冉,50,False,"kautian,itaigi,taijit"
jiám,8,媣,50,False,kautian
jiám,8,柟,50,False,kautian
jiám,8,苒,50,False,kautian
jiám,8,蚺,50,False,kautian
jiám,8,髥,50,False,kautian
jiám,8,髯,50,False,kautian
thuah,8,挩,200,False,"kautian,taihoa"
thuah,8,屜,150,False,"kautian,taihoa"
thuah,8,獺,100,False,"kautian,taihoa,taijit"
thuah,8,汰,50,False,taijit
thuah,8,拖,2,False,taijit
thuah,8,榻,2,False,
thuah,8,脫,2,False,"kautian,taihoa,taijit"
thuah,8,鰨,2,False,
líng,8,冷,2230,False,"kautian,taihoa,taijit"
líng,8,領,1221,False,kautian
líng,8,嶺,129,False,kautian
líng,8,伶,50,False,kautian
líng,8,檸,50,False,kautian
líng,8,濘,50,False,kautian
líng,8,矃,50,False,kautian
líng,8,袊,50,False,kautian
hu̍t,8,佛,1340,False,"kautian,taihoa,taijit"
hu̍t,8,核,100,False,"kautian,taihoa,taijit"
hu̍t,8,坲,50,False,kautian
hu̍t,8,岪,50,False,kautian
hu̍t,8,忽,50,False,taijit
hu̍t,8,滑,50,False,"kautian,taijit"
hu̍t,8,紇,50,False,"kautian,taijit"
hu̍t,8,覈,50,False,kautian
jiáu,8,擾,300,False,"kautian,taihoa"
jiáu,8,爪,300,False,"kautian,taihoa,taijit"
jiáu,8,嬈,50,False,kautian
jiáu,8,搔,50,False,kautian
jiáu,8,爫,50,False,khpoo
jiáu,8,抓,10,False,kautian
jiáu,8,繞,10,False,"kautian,taijit"
jiáu,8,遶,10,False,kautian
tn̂g,8,長,4422,False,"kautian,taijit,stti"
tn̂g,8,堂,2031,False,"kautian,taijit"
tn̂g,8,腸,1150,False,"kautian,taijit"
tn̂g,8,唐,150,False,"kautian,taijit"
tn̂g,8,傳,50,False,kautian
tn̂g,8,塘,50,False,"kautian,taijit"
tn̂g,8,段,50,False,taijit
tn̂g,8,唐,50,False,kautian
káng,7,講,13931,False,"kautian,taihoa,taijit"
káng,7,港,4182,False,"kautian,taihoa,taijit"
káng,7,犅,150,False,kautian
káng,7,傋,50,False,kautian
káng,7,牨,50,False,kautian
káng,7,耩,50,False,"kautian,taihoa"
káng,7,購,22,False,kautian
kê,7,膎,250,False,kautian
kê,7,鮭,250,True,"kautian,taijit"
kê,7,枷,200,False,"kautian,taihoa,taijit"
kê,7,椵,200,True,kautian
kê,7,㧎,50,False,taijit
kê,7,哽,50,False,kautian
kê,7,嗘,50,False,taijit
siāu,7,紹,150,False,"kautian,itaigi,taijit"
siāu,7,劭,50,False,kautian
siāu,7,卲,50,False,"kautian,taihoa"
siāu,7,召,50,False,taijit
siāu,7,篠,50,False,kautian
siāu,7,袑,50,False,kautian
siāu,7,邵,1,False,kautian
hiânn,7,烆,150,True,kautian
hiânn,7,燃,150,False,"kautian,taihoa"
hiânn,7,惶,50,False,"kautian,taihoa"
hiânn,7,橫,50,False,taijit
hiânn,7,焚,50,False,taijit
hiânn,7,刑,10,False,
hiânn,7,炾,10,False,
tshiòng,7,揰,50,False,kautian
tshiòng,7,淌,50,False,kautian
tshiòng,7,瘲,50,False,kautian
tshiòng,7,倡,0,False,kautian
tshiòng,7,唱,0,False,"kautian,taijit"
tshiòng,7,縱,0,False,kautian
tshiòng,7,銃,0,False,kautian
tiòng,7,中,1192,False,"kautian,taihoa,taijit"
tiòng,7,漲,100,False,"kautian,taihoa,taijit"
tiòng,7,脹,100,False,"kautian,taihoa,taijit"
tiòng,7,悵,50,False,kautian
tiòng,7,賬,50,False,kautian
tiòng,7,韔,50,False,kautian
tiòng,7,帳,1,False,kautian
hióng,7,響,883,False,"kautian,taijit"
hióng,7,享,233,False,"kautian,taijit"
hióng,7,彼,50,False,taijit
hióng,7,曏,50,False,kautian
hióng,7,蠁,50,False,kautian
hióng,7,饗,50,False,"kautian,taihoa"
hióng,7,响,0,False,kautian
ai,7,哀,1016,False,"kautian,taihoa,taijit"
ai,7,哎,50,False,"kautian,taijit"
ai,7,唉,50,False,kautian
ai,7,毐,50,False,kautian
ai,7,噯,12,False,
ai,7,埃,12,False,kautian
ai,7,挨,12,False,kautian
tiǒng,7,丈,50,False,khpoo
tiǒng,7,仗,50,False,khpoo
tiǒng,7,媑,50,False,khpoo
tiǒng,7,扙,50,False,khpoo
tiǒng,7,杖,50,False,khpoo
tiǒng,7,衶,50,False,khpoo
tiǒng,7,重,50,False,khpoo
lāu,7,老,11954,False,"kautian,itaigi,taihoa,taijit"
lāu,7,鬧,488,False,kautian
lāu,7,漏,400,False,"kautian,taihoa,taijit"
lāu,7,閙,373,False,
lāu,7,橈,50,False,kautian
lāu,7,淖,50,False,kautian
lāu,7,瘺,50,False,taijit
an,7,安,7594,False,"kautian,taihoa,taijit"
an,7,侒,50,False,kautian
an,7,垵,50,False,kautian
an,7,氨,50,False,"taihoa,khpoo"
an,7,胺,50,False,khpoo
an,7,銨,50,False,kautian
an,7,鞍,50,False,kautian
tiàm,7,店,3670,False,"kautian,taihoa,taijit"
tiàm,7,踮,2386,False,kautian
tiàm,7,坫,50,False,kautian
tiàm,7,玷,50,False,kautian
tiàm,7,痁,50,False,kautian
tiàm,7,站,50,False,taijit
tiàm,7,阽,50,False,kautian
hue,7,花,7690,False,"kautian,taihoa,taijit,stti"
hue,7,華,438,False,
hue,7,灰,150,False,"kautian,taihoa"
hue,7,飛,104,False,kautian
hue,7,恢,50,False,kautian
hue,7,湏,50,False,kautian
hue,7,豗,50,False,kautian
tshiú,7,手,15155,False,"kautian,taihoa,taijit"
tshiú,7,醜,720,False,"kautian,taihoa,taijit"
tshiú,7,首,720,False,"taihoa,taijit"
tshiú,7,帚,100,False,kautian
tshiú,7,扌,50,False,khpoo
tshiú,7,贖,50,False,taijit
tshiú,7,魗,50,False,kautian
hiòng,7,向,4258,False,"kautian,taihoa,taijit"
hiòng,7,嚮,50,False,kautian
hiòng,7,晌,50,False,kautian
hiòng,7,曏,50,False,kautian
hiòng,7,珦,50,False,kautian
hiòng,7,羗,50,False,kautian
hiòng,7,餉,50,False,"kautian,taihoa,taijit"
siâu,7,潲,500,False,kautian
siâu,7,精,500,True,kautian
siâu,7,屑,110,False,
siâu,7,肖,110,False,
siâu,7,迢,50,False,kautian
siâu,7,韶,50,False,"kautian,taijit"
siâu,7,髫,50,False,kautian
nuā,7,涎,650,True,"kautian,itaigi,taijit"
nuā,7,瀾,650,False,"kautian,taihoa"
nuā,7,爛,500,False,"kautian,taihoa,taijit"
nuā,7,僆,50,False,"kautian,taihoa"
nuā,7,懶,50,False,"kautian,taihoa,taijit"
nuā,7,賴,50,False,taihoa
nuā,7,妹,12,False,
ha̍p,7,合,5457,False,"kautian,taihoa,taijit"
ha̍p,7,哈,50,False,taijit
ha̍p,7,欱,50,False,kautian
ha̍p,7,郃,50,False,"kautian,taijit"
ha̍p,7,閤,50,False,kautian
ha̍p,7,闔,50,False,kautian
ha̍p,7,盍,0,False,
niā,7,爾,300,False,kautian
niā,7,定定,101,False,
niā,7,領,101,False,
niā,7,領領,101,False,
niā,7,陵,100,False,"kautian,taijit"
niā,7,但,50,False,kautian
niā,7,岭,50,False,taijit
tiàu,7,吊,1000,False,"kautian,taihoa,taijit"
tiàu,7,調,470,False,kautian
tiàu,7,召,250,False,"kautian,taijit"
tiàu,7,伄,50,False,kautian
tiàu,7,窵,50,False,"kautian,taihoa"
tiàu,7,弔,12,False,"kautian,taijit"
tiàu,7,釣,12,False,kautian
pê,7,耙,400,False,"kautian,taihoa,taijit"
pê,7,扒,200,False,"kautian,taihoa,taijit"
pê,7,賠,200,False,"kautian,taihoa,taijit"
pê,7,爬,100,False,"kautian,taihoa,taijit"
pê,7,杷,50,False,kautian
pê,7,琶,50,False,kautian
pê,7,鈀,10,False,taijit
lâng,7,人,52526,False,"kautian,taihoa,taijit"
lâng,7,儂,52526,True,"kautian,taihoa,khpoo"
lâng,7,壠,9502,False,
lâng,7,膿,200,False,"kautian,itaigi,taihoa,taijit"
lâng,7,籠,150,False,kautian
lâng,7,礱,50,False,"kautian,taijit"
lâng,7,聾,50,False,"kautian,taihoa"
hèr,7,亗,50,False,khpoo
hèr,7,嵗,50,False,khpoo
hèr,7,歲,50,False,kautian
hèr,7,歳,50,False,khpoo
hèr,7,穢,50,False,khpoo
hèr,7,貨,50,False,kautian
hèr,7,𡻕,50,False,khpoo
muâ,7,麻,1200,False,"kautian,taihoa,taijit"
muâ,7,瞞,350,False,"kautian,taihoa,taijit"
muâ,7,鰻,250,False,"kautian,taihoa,taijit"
muâ,7,痲,50,False,"kautian,taijit"
muâ,7,蔴,50,False,kautian
muâ,7,蟎,50,False,khpoo
muâ,7,麻,50,False,kautian
pǎng,7,䂜,50,False,khpoo
pǎng,7,棒,50,False,khpoo
pǎng,7,棓,50,False,khpoo
pǎng,7,玤,50,False,khpoo
pǎng,7,硥,50,False,khpoo
pǎng,7,蚌,50,False,khpoo
pǎng,7,蜯,50,False,khpoo
niáu,7,鳥,874,False,"kautian,taijit"
niáu,7,爪,300,False,kautian
niáu,7,嬝,50,False,kautian
niáu,7,蔦,50,False,kautian
niáu,7,裊,50,False,kautian
niáu,7,褭,50,False,kautian
niáu,7,貓,0,False,
tshio,7,𪁎,250,False,kautian
tshio,7,俏,50,False,kautian
tshio,7,峭,50,False,taijit
tshio,7,鶺,50,False,taihoa
tshio,7,嬲,1,False,
tshio,7,秋,1,False,
tshio,7,超,1,False,
kún-sńg-tshiò,7,諢耍笑,16,False,taihoa
kún-sńg-tshiò,7,滚損笑,10,False,
kún-sńg-tshiò,7,滚爽笑,10,False,
kún-sńg-tshiò,7,滚耍笑,10,False,
kún-sńg-tshiò,7,滾損笑,10,False,
kún-sńg-tshiò,7,滾爽笑,10,True,kautian
kún-sńg-tshiò,7,滾耍笑,10,False,"kautian,itaigi"
huǎn,7,犯,50,False,kautian
huǎn,7,睆,50,False,khpoo
huǎn,7,笵,50,False,khpoo
huǎn,7,範,50,False,kautian
huǎn,7,范,50,False,khpoo
huǎn,7,軓,50,False,khpoo
huǎn,7,軬,50,False,khpoo
biâu,7,苗,200,False,"kautian,taihoa,taijit"
biâu,7,描,150,False,kautian
biâu,7,媌,50,False,kautian
biâu,7,緢,50,False,kautian
biâu,7,錨,50,False,kautian
biâu,7,猫,0,False,kautian
biâu,7,貓,0,False,kautian
su̍t,7,術,2321,False,"kautian,taihoa,taijit"
su̍t,7,述,250,False,"kautian,taijit"
su̍t,7,窣,150,False,kautian
su̍t,7,沭,50,False,kautian
su̍t,7,朮,0,False,kautian
su̍t,7,术,0,False,
su̍t,7,秫,0,False,
kǐ,7,伎,50,False,khpoo
kǐ,7,妓,50,False,khpoo
kǐ,7,徛,50,False,khpoo
kǐ,7,技,50,False,khpoo
kǐ,7,跽,50,False,khpoo
kǐ,7,邔,50,False,khpoo
kǐ,7,錡,50,False,khpoo
nah,7,爁,917,False,kautian
nah,7,凹,150,False,kautian
nah,7,坳,150,True,kautian
nah,7,哪,50,False,taijit
nah,7,塌,50,False,taijit
nah,7,訥,50,False,taihoa
nah,7,那,2,False,
lak,7,落,767,False,"kautian,itaigi,taihoa,taijit"
lak,7,戮,150,False,kautian
lak,7,鹿,100,False,
lak,7,彔,50,False,taihoa
lak,7,橐,50,False,kautian
lak,7,轆,50,False,"kautian,taijit"
lak,7,六,10,False,
tìm,7,抌,50,False,kautian
tìm,7,掂,50,False,kautian
tìm,7,敁,50,True,kautian
tìm,7,鈂,50,True,kautian
tìm,7,頓,50,False,taijit
tìm,7,頕,50,False,kautian
tìm,7,朕,3,False,
hà,7,孝,275,False,"kautian,taihoa,taijit"
hà,7,嘑,50,False,kautian
hà,7,罅,50,False,kautian
hà,7,襾,50,False,kautian
hà,7,覀,50,False,khpoo
hà,7,下,1,False,
hà,7,哈,1,False,
hàm,7,䫲,400,True,kautian
hàm,7,幻,400,True,kautian
hàm,7,譀,400,False,"kautian,taihoa,taijit"
hàm,7,泛,50,False,kautian
