hanzi,reading_count,tl,poj,frequency,is_variant,_sources
注,4,tū,tū,50,False,taijit
外仔年,4,jua̋-ni̍h,jŏa-ni̍h,1,False,
外仔年,4,jua̋-nī,jŏa-nī,1,False,
外仔年,4,juā-á-ni̍h,jōa-á-ni̍h,1,False,
外仔年,4,juā-á-nī,jōa-á-nī,1,False,
遮風,4,lia-hong,lia-hong,25,False,kautian
遮風,4,tsa̍h-hong,cha̍h-hong,25,False,taijit
遮風,4,tsia-hong,chia-hong,25,False,taijit
遮風,4,jia-hong,jia-hong,10,False,"kautian,taihoa,taijit"
地域,4,tuē-hi̍k,tōe-he̍k,25,False,kautian
地域,4,tuē-i̍k,tōe-e̍k,25,False,kautian
地域,4,tē-hi̍k,tē-he̍k,25,False,"kautian,taihoa,taijit"
地域,4,tē-i̍k,tē-e̍k,25,False,kautian
洗除,4,seré-tîr,sére-tîr,25,False,khpoo
洗除,4,sué-tîr,sóe-tîr,25,False,khpoo
洗除,4,sué-tû,sóe-tû,25,False,"taijit,khpoo"
洗除,4,sé-tî,sé-tî,25,False,khpoo
豬哥,4,ti-ko,ti-ko,25,False,"kautian,taihoa,taijit"
豬哥,4,ti-kor,ti-kor,25,False,kautian
豬哥,4,tir-ko,tir-ko,25,False,kautian
豬哥,4,tu-ko,tu-ko,25,False,kautian
豬母菜,4,ti-bó-tshài,ti-bó-chhài,16,False,"kautian,taihoa"
豬母菜,4,ti-bú-tshài,ti-bú-chhài,16,False,"kautian,taijit"
豬母菜,4,tu-bó-tshài,tu-bó-chhài,16,False,kautian
豬母菜,4,tu-bú-tshài,tu-bú-chhài,16,False,kautian
外仔哖,4,jua̋-ni̍h,jŏa-ni̍h,1,False,
外仔哖,4,jua̋-nī,jŏa-nī,1,False,
外仔哖,4,juā-á-ni̍h,jōa-á-ni̍h,1,False,
外仔哖,4,juā-á-nī,jōa-á-nī,1,False,
佛祖生,4,hu̍t-tsóo-senn,hu̍t-chó͘-seⁿ,16,False,kautian
佛祖生,4,hu̍t-tsóo-sinn,hu̍t-chó͘-siⁿ,16,False,kautian
佛祖生,4,pu̍t-tsóo-senn,pu̍t-chó͘-seⁿ,16,False,"kautian,taihoa"
佛祖生,4,pu̍t-tsóo-sinn,pu̍t-chó͘-siⁿ,16,False,kautian
踐,4,tsiān,chiān,50,False,kautian
踐,4,tshiân,chhiân,10,False,
踐,4,thún,thún,0,False,taijit
踐,4,tsián,chián,0,False,
物配,4,mn̍gh-phè,mn̍gh-phè,25,False,kautian
物配,4,mn̍gh-phèr,mn̍gh-phèr,25,False,khpoo
物配,4,mi̍h-phuè,mi̍h-phòe,1,False,"kautian,taihoa"
物配,4,mi̍h-phè,mi̍h-phè,1,False,taijit
洳,4,jû,jû,50,False,kautian
洳,4,jīr,jīr,50,False,khpoo
洳,4,līr,līr,50,False,khpoo
洳,4,lū,lū,50,False,khpoo
豬胚仔,4,ti-phe-á,ti-phe-á,16,False,kautian
豬胚仔,4,ti-phue-á,ti-phoe-á,16,False,kautian
豬胚仔,4,tir-pher-á,tir-pher-á,16,False,kautian
豬胚仔,4,tu-phe-á,tu-phe-á,16,False,kautian
空地,4,khang-tuē,khang-tōe,25,False,taijit
空地,4,khang-tē,khang-tē,25,False,taihoa
空地,4,khàng-tuē,khàng-tōe,1,False,kautian
空地,4,khàng-tē,khàng-tē,1,False,"kautian,stti"
將近,4,tsiang-kīn,chiang-kīn,25,False,taihoa
將近,4,tsiang-kūn,chiang-kūn,25,False,itaigi
將近,4,tsiong-kīn,chiong-kīn,25,False,kautian
將近,4,tsiong-kūn,chiong-kūn,25,False,"kautian,taijit"
穰,4,giông,giông,50,False,kautian
穰,4,jióng,jióng,50,False,kautian
穰,4,jiông,jiông,50,False,"kautian,taijit"
穰,4,liông,liông,50,False,kautian
物件,4,mi̍h-kiānn,mi̍h-kiāⁿ,244,False,"kautian,taihoa,taijit"
物件,4,mn̍gh-kiānn,mn̍gh-kiāⁿ,122,False,kautian
物件,4,mn̄g-kiānn,mn̄g-kiāⁿ,25,False,kautian
物件,4,mī-kiānn,mī-kiāⁿ,25,False,kautian
穭,4,lú,lú,50,False,kautian
穭,4,līr,līr,50,False,khpoo
穭,4,lū,lū,50,False,kautian
穭,4,lǐr,lǐr,50,False,khpoo
物,4,bu̍t,bu̍t,10612,False,"kautian,taijit"
物,4,mi̍h,mi̍h,2476,False,"kautian,taihoa,taijit"
物,4,mn̍gh,mn̍gh,2476,False,kautian
物,4,mih,mih,884,False,kautian
豬血,4,ti-hueh,ti-hoeh,25,False,kautian
豬血,4,ti-huih,ti-huih,25,False,taijit
豬血,4,tir-huih,tir-huih,25,False,kautian
豬血,4,tu-huih,tu-huih,25,False,kautian
穢著,4,uè-tio̍h,òe-tio̍h,25,False,taihoa
穢著,4,è-tio̍h,è-tio̍h,25,False,khpoo
穢著,4,èr-tio̍h,èr-tio̍h,25,False,khpoo
穢著,4,uè--tio̍h,òe--tio̍h,16,False,khpoo
鬌,4,tó,tó,50,False,kautian
鬌,4,tóo,tó͘,50,False,khpoo
鬌,4,tōo,tō͘,50,False,khpoo
鬌,4,tǒo,tǒ͘,50,False,khpoo
遮光,4,jia-kng,jia-kng,25,False,"taihoa,taijit"
遮光,4,lia-kng,lia-kng,25,False,taihoa
遮光,4,tsa̍h-kng,cha̍h-kng,25,False,taijit
遮光,4,tsia-kng,chia-kng,25,False,taijit
穢人,4,uè-lâng,òe-lâng,25,False,taihoa
穢人,4,uè--lâng,òe--lâng,16,False,"kautian,taihoa,taijit,khpoo"
穢人,4,è--lâng,è--lâng,16,False,"kautian,khpoo"
穢人,4,èr--lâng,èr--lâng,16,False,"kautian,khpoo"
牸,4,jū,jū,50,False,kautian
牸,4,lū,lū,50,False,khpoo
牸,4,tsīr,chīr,50,False,khpoo
牸,4,tsū,chū,50,False,khpoo
高梁,4,kau,kau,150,False,
高梁,4,kau-liâng,kau-liâng,1,False,taijit
高梁,4,ko-liâng,ko-liâng,1,False,
高梁,4,ko-liông,ko-liông,1,False,"taihoa,taijit"
外來,4,guā-lâi,gōa-lâi,1,False,kautian
外來,4,guā-lâi-gí,gōa-lâi-gí,1,False,
外來,4,guā-lâi-gú,gōa-lâi-gú,1,False,
外來,4,guā-lâi-sû,gōa-lâi-sû,1,False,
佻,4,iâu,iâu,50,False,kautian
佻,4,tiáu,tiáu,50,False,"kautian,taijit"
佻,4,tiâu,tiâu,50,False,kautian
佻,4,thiau,thiau,0,False,kautian
窮,4,khîng,khêng,150,False,"kautian,taihoa,taijit"
窮,4,kîng,kêng,150,False,"kautian,taihoa,taijit"
窮,4,khiò,khiò,50,False,taihoa
窮,4,kiông,kiông,50,False,kautian
體,4,thué,thóe,5258,False,"kautian,taihoa,taijit"
體,4,thé,thé,5258,False,"kautian,taihoa,taijit"
體,4,theré,thére,50,False,khpoo
體,4,thái,thái,50,False,"kautian,taihoa"
豎,4,sī,sī,10209,False,
豎,4,sū,sū,102,False,"kautian,taijit"
豎,4,khiā,khiā,50,False,taijit
豎,4,sǔ,sǔ,50,False,khpoo
犁,4,lê,lê,350,False,"kautian,taihoa,stti"
犁,4,lerê,lêre,50,False,"kautian,itaigi"
犁,4,luê,lôe,1,False,"kautian,itaigi,taijit"
犁,4,lô̤e,lô̤e,0,False,
外多,4,guā-tsē,gōa-chē,100,False,
外多,4,juā-tsē,jōa-chē,50,False,
外多,4,guā-tsuē,gōa-chōe,25,False,
外多,4,juā-tsuē,jōa-chōe,25,False,
窩,4,e,e,50,False,khpoo
窩,4,er,er,50,False,khpoo
窩,4,o,o,50,False,"kautian,taihoa,taijit"
窩,4,u,u,50,False,taijit
地下,4,tuē-ē,tōe-ē,25,False,taijit
地下,4,tē-ē,tē-ē,25,False,taihoa
地下,4,tuē-hā,tōe-hā,1,False,kautian
地下,4,tē-hā,tē-hā,1,False,"kautian,taihoa,taijit"
女家,4,lí-ka,lí-ka,25,False,taihoa
女家,4,lí-ke,lí-ke,25,False,taihoa
女家,4,lú-ka,lú-ka,25,False,"taihoa,taijit"
女家,4,lú-ke,lú-ke,25,False,taihoa
上尾,4,siōng-bué,siōng-bóe,100,False,kautian
上尾,4,siōng-bér,siōng-bér,25,False,khpoo
上尾,4,siāng-bué,siāng-bóe,10,False,"kautian,taihoa"
上尾,4,siōng-bé,siōng-bé,10,False,kautian
窞,4,thām,thām,50,False,kautian
窞,4,tám,tám,50,False,kautian
窞,4,tām,tām,50,False,khpoo
窞,4,tǎm,tǎm,50,False,khpoo
洋,4,iûnn,iûⁿ,1488,False,"kautian,taihoa,taijit"
洋,4,iông,iông,106,False,kautian
洋,4,iônn,iôⁿ,50,False,kautian
洋,4,iâng,iâng,0,False,kautian
豬仔囝,4,ti-á-kiánn,ti-á-kiáⁿ,16,False,"kautian,taihoa,taijit"
豬仔囝,4,tir-á-kiánn,tir-á-kiáⁿ,16,False,kautian
豬仔囝,4,tu-á-kiánn,tu-á-kiáⁿ,16,False,kautian
豬仔囝,4,tu-á-kánn,tu-á-káⁿ,16,False,kautian
外哖,4,guā-ni̍h,gōa-ni̍h,10,False,
外哖,4,guā-nī,gōa-nī,10,False,
外哖,4,juā-ni̍h,jōa-ni̍h,5,False,
外哖,4,juā-nī,jōa-nī,5,False,
踞,4,khuh,khuh,50,False,taijit
踞,4,ku,ku,50,False,"kautian,taihoa"
踞,4,kìr,kìr,50,False,khpoo
踞,4,kù,kù,50,False,kautian
小妹,4,sió-muē,sió-mōe,100,False,"kautian,taihoa"
小妹,4,sió-muāi,sió-moāi,50,False,taihoa
小妹,4,sió-bēr,sió-bēr,25,False,khpoo
小妹,4,sió-bē,sió-bē,10,False,"kautian,taihoa,taijit"
踝,4,huá,hóa,50,False,kautian
踝,4,huā,hōa,50,False,khpoo
踝,4,huǎ,hǒa,50,False,khpoo
踝,4,khuà,khòa,50,False,kautian
豦,4,kîr,kîr,50,False,khpoo
豦,4,kù,kù,50,False,kautian
豦,4,kû,kû,50,False,khpoo
豦,4,kū,kū,50,False,kautian
皜,4,hó,hó,50,False,kautian
皜,4,hō,hō,50,False,khpoo
皜,4,hǒ,hǒ,50,False,khpoo
皜,4,kó,kó,50,False,kautian
奶仔,4,lin-á,lin-á,25,False,kautian
奶仔,4,ling-á,leng-á,25,False,taihoa
奶仔,4,ne-á,ne-á,25,False,kautian
奶仔,4,ni-á,ni-á,25,False,taihoa
齁,4,honn,hoⁿ,50,False,kautian
齁,4,khòo,khò͘,50,False,kautian
齁,4,ku,ku,50,False,kautian
齁,4,kônn,kôⁿ,50,False,taihoa
上濟,4,siāng tsuē,siāng chōe,25,False,kautian
上濟,4,siāng tsē,siāng chē,25,False,"kautian,itaigi"
上濟,4,siōng tsuē,siōng chōe,25,False,kautian
上濟,4,siōng tsē,siōng chē,25,False,kautian
突然,4,thu̍t-jiân,thu̍t-jiân,25,False,kautian
突然,4,thu̍t-liân,thu̍t-liân,25,False,kautian
突然,4,tu̍t-jiân,tu̍t-jiân,25,False,"kautian,taihoa,taijit"
突然,4,tu̍t-liân,tu̍t-liân,25,False,kautian
販貨,4,phuà-huè,phòa-hòe,25,False,kautian
販貨,4,phuà-hè,phòa-hè,25,False,kautian
販貨,4,phuànn-huè,phòaⁿ-hòe,25,False,kautian
販貨,4,phuànn-hè,phòaⁿ-hè,25,False,kautian
貯飯,4,tué-pn̄g,tóe-pn̄g,25,False,"kautian,taijit"
貯飯,4,tué-pňg,tóe-pňg,25,False,kautian
貯飯,4,té-pn̄g,té-pn̄g,25,False,"kautian,taihoa"
貯飯,4,té-puīnn,té-pūiⁿ,25,False,kautian
狹,4,ere̍h,e̍reh,50,False,kautian
狹,4,e̍h,e̍h,50,False,"kautian,taihoa"
狹,4,ue̍h,oe̍h,50,False,"kautian,taijit"
狹,4,hia̍p,hia̍p,0,False,kautian
基,4,ki,ki,4131,False,"kautian,taihoa,taijit"
基,4,ke,ke,1215,False,kautian
基,4,kere,kere,50,False,khpoo
基,4,kue,koe,50,False,khpoo
火燒,4,hué-sio,hóe-sio,25,False,"kautian,itaigi,taihoa"
火燒,4,hué-sior,hóe-sior,25,False,kautian
火燒,4,hé-sio,hé-sio,25,False,kautian
火燒,4,hér-sio,hér-sio,25,False,kautian
鴜,4,tsir,chir,50,False,khpoo
鴜,4,tsu,chu,50,False,khpoo
鴜,4,tsîr,chîr,50,False,khpoo
鴜,4,tsû,chû,50,False,khpoo
火燒厝,4,hué-sior-tshù,hóe-sior-chhù,16,False,kautian
火燒厝,4,hér-sio-tshù,hér-sio-chhù,16,False,kautian
火燒厝,4,hué-sio-tshù,hóe-sio-chhù,10,False,"kautian,itaigi,taihoa"
火燒厝,4,hé-sio-tshù,hé-sio-chhù,5,False,"kautian,taijit"
五筋膎,4,gōo-kin-kê,gō͘-kin-kê,16,False,kautian
五筋膎,4,gōo-kirn-kerê,gō͘-kirn-kêre,16,False,kautian
五筋膎,4,gōo-kun-kuê,gō͘-kun-kôe,16,False,kautian
五筋膎,4,gǒo-kun-kuê,gǒ͘-kun-kôe,16,False,kautian
鴟,4,bua̍h,boa̍h,50,False,taijit
鴟,4,bā,bā,50,False,"kautian,taijit"
鴟,4,lāi,lāi,50,False,kautian
鴟,4,tshi,chhi,50,False,kautian
塩酥鷄,4,kiâm-soo-ke,kiâm-so͘-ke,10,False,
塩酥鷄,4,kiâm-soo-kue,kiâm-so͘-koe,5,False,
塩酥鷄,4,iâm-soo-ke,iâm-so͘-ke,1,False,
塩酥鷄,4,iâm-soo-kue,iâm-so͘-koe,1,False,
鴦,4,iunn,iuⁿ,100,False,"kautian,taijit"
鴦,4,ionn,ioⁿ,50,False,kautian
鴦,4,iang,iang,10,False,kautian
鴦,4,iong,iong,1,False,kautian
塩酥雞,4,kiâm-soo-ke,kiâm-so͘-ke,10,False,
塩酥雞,4,kiâm-soo-kue,kiâm-so͘-koe,5,False,
塩酥雞,4,iâm-soo-ke,iâm-so͘-ke,1,False,
塩酥雞,4,iâm-soo-kue,iâm-so͘-koe,1,False,
嬰,4,enn,eⁿ,250,False,"kautian,taihoa,taijit"
嬰,4,inn,iⁿ,250,False,kautian
嬰,4,ing,eng,50,False,"kautian,taijit"
嬰,4,ìnn,ìⁿ,50,False,kautian
盻,4,gé,gé,50,False,"kautian,taijit"
盻,4,he,he,50,False,"taihoa,taijit,khpoo"
盻,4,her,her,50,False,khpoo
盻,4,hē,hē,50,False,kautian
無所謂,4,bô-sóo-uī,bô-só͘-ūi,16,False,taihoa
無所謂,4,bú-sôo-uī,bú-sô͘-ūi,16,False,taihoa
無所謂,4,bû-sóo-uì,bû-só͘-ùi,16,False,kautian
無所謂,4,bû-sóo-uī,bû-só͘-ūi,16,False,kautian
起來,4,khí-lâi,khí-lâi,506,False,"kautian,taihoa"
起來,4,khit-lâi,khit-lâi,1,False,
起來,4,khiài,khiài,1,False,
起來,4,khí-âi,khí-âi,1,False,
過人,4,kuè--lâng,kòe--lâng,16,False,"itaigi,taihoa"
過人,4,kè--lâng,kè--lâng,16,False,taijit
過人,4,kè-lâng,kè-lâng,11,False,
過人,4,kuè-lâng,kòe-lâng,1,False,taihoa
火箸,4,hué-tī,hóe-tī,25,False,"kautian,taihoa"
火箸,4,hé-tī,hé-tī,25,False,taijit
火箸,4,hé-tū,hé-tū,25,False,kautian
火箸,4,hér-tīr,hér-tīr,25,False,khpoo
省人,4,siánn-lâng,siáⁿ-lâng,375,False,
省人,4,siáng,siáng,10,False,
省人,4,sánn-lâng,sáⁿ-lâng,10,False,
省人,4,siâng,siâng,7,False,
乎,4,hōo,hō͘,5946,False,
乎,4,honnh,hoⁿh,50,False,kautian
乎,4,hoo,ho͘,1,False,kautian
乎,4,hôo,hô͘,1,False,
堇,4,kín,kín,958,False,kautian
堇,4,kīn,kīn,100,False,kautian
堇,4,khîrn,khîrn,50,False,khpoo
堇,4,khûn,khûn,50,False,khpoo
堝,4,e,e,50,False,khpoo
堝,4,er,er,50,False,khpoo
堝,4,ko,ko,50,False,kautian
堝,4,ue,oe,50,False,taihoa
矮,4,ué,óe,150,False,"kautian,taijit"
矮,4,é,é,150,False,"kautian,taihoa"
矮,4,eré,ére,50,False,kautian
矮,4,ái,ái,0,False,kautian
造,4,tsō,chō,3400,False,"kautian,taihoa,taijit"
造,4,tsōo,chō͘,50,False,kautian
造,4,tsǒ,chǒ,50,False,khpoo
造,4,tshò,chhò,10,False,
乒,4,phîn,phîn,1,False,
乒,4,pin,pin,0,False,
乒,4,pìn,pìn,0,False,
乒,4,pīn,pīn,0,False,
乓,4,phiann,phiaⁿ,50,False,taijit
乓,4,piang,piang,50,False,taijit
乓,4,piàng,piàng,0,False,kautian
乓,4,piāng,piāng,0,False,
県,4,hiān,hiān,10,False,
県,4,kuān,koān,10,False,
県,4,kuāinn,koāiⁿ,6,False,
県,4,kuīnn,kūiⁿ,1,False,
鴒,4,līng,lēng,50,False,kautian
鴒,4,nirī,nīri,50,False,khpoo
鴒,4,nuī,nūi,50,False,khpoo
鴒,4,lîng,lêng,21,False,kautian
火煙,4,hué-hun,hóe-hun,25,True,kautian
火煙,4,hué-ian,hóe-ian,25,False,taihoa
火煙,4,hé-hun,hé-hun,25,True,kautian
火煙,4,hé-ian,hé-ian,25,False,taijit
鴽,4,jîr,jîr,50,False,khpoo
鴽,4,jû,jû,50,False,kautian
鴽,4,lîr,lîr,50,False,khpoo
鴽,4,lû,lû,50,False,khpoo
培墓,4,puē-bōo,pōe-bō͘,25,False,kautian
培墓,4,pěr-bōo,pěr-bō͘,25,False,kautian
培墓,4,puē-bōng,pōe-bōng,10,False,"kautian,taihoa,stti"
培墓,4,pē-bōng,pē-bōng,5,False,"taihoa,taijit"
焮,4,khiàn,khiàn,150,True,kautian
焮,4,herm,herm,50,False,khpoo
焮,4,him,him,50,False,kautian
焮,4,hìm,hìm,50,False,"kautian,taijit"
埍,4,hiān,hiān,50,False,khpoo
埍,4,hiǎn,hiǎn,50,False,khpoo
埍,4,kuan,koan,50,False,kautian
埍,4,kuàn,koàn,50,False,kautian
相諍,4,sann-tsìnn,saⁿ-chìⁿ,25,False,"taijit,khpoo"
相諍,4,sior-tsènn,sior-chèⁿ,25,False,kautian
相諍,4,sio-tsènn,sio-chèⁿ,10,False,"kautian,taihoa"
相諍,4,sio-tsìnn,sio-chìⁿ,1,False,kautian
交懍恂,4,ka-líng-sún,ka-léng-sún,16,False,kautian
交懍恂,4,ka-lún-sún,ka-lún-sún,16,False,"kautian,itaigi,taihoa"
交懍恂,4,ka-nńg-sún,ka-nńg-sún,16,False,kautian
交懍恂,4,ka-nńg-sńg,ka-nńg-sńg,16,False,kautian
逝,4,sī,sī,10209,False,
逝,4,tsuā,chōa,250,False,kautian
逝,4,suā,sōa,50,False,taihoa
逝,4,sē,sē,0,False,kautian
字母,4,lī-bó,lī-bó,25,False,kautian
字母,4,lī-bú,lī-bú,25,False,kautian
字母,4,jī-bú,jī-bú,10,False,"kautian,taijit,stti"
字母,4,jī-bó,jī-bó,5,False,"kautian,taihoa,stti"
姒,4,sāi,sāi,50,False,"kautian,taihoa,taijit"
姒,4,sīr,sīr,50,False,khpoo
姒,4,sū,sū,50,False,kautian
姒,4,sǐr,sǐr,50,False,khpoo
相遇,4,sann-tú,saⁿ-tú,25,False,taijit
相遇,4,sio-gū,sio-gū,25,False,taihoa
相遇,4,siong-gū,siong-gū,25,False,taijit
相遇,4,siong-tú,siong-tú,25,False,taijit
字名,4,jī-miâ,jī-miâ,25,False,taihoa
字名,4,jū-miâ,jū-miâ,25,False,taijit
字名,4,lī-miâ,lī-miâ,25,False,taihoa
字名,4,tsū-miâ,chū-miâ,25,False,taijit
鹽酥鷄,4,kiâm-soo-ke,kiâm-so͘-ke,10,False,
鹽酥鷄,4,kiâm-soo-kue,kiâm-so͘-koe,5,False,
鹽酥鷄,4,iâm-soo-ke,iâm-so͘-ke,1,False,
鹽酥鷄,4,iâm-soo-kue,iâm-so͘-koe,1,False,
字劃,4,jī-ue̍h,jī-oe̍h,25,False,"kautian,taihoa,stti"
字劃,4,jī-ui̍h,jī-u̍ih,25,False,"taihoa,taijit"
字劃,4,lī-ue̍h,lī-oe̍h,25,False,kautian
字劃,4,lī-ui̍h,lī-u̍ih,25,False,taihoa
鹽酥雞,4,kiâm-soo-ke,kiâm-so͘-ke,10,False,
鹽酥雞,4,kiâm-soo-kue,kiâm-so͘-koe,5,False,
鹽酥雞,4,iâm-soo-ke,iâm-so͘-ke,1,False,
鹽酥雞,4,iâm-soo-kue,iâm-so͘-koe,1,False,
火成岩,4,hué-sîng-giâm,hóe-sêng-giâm,16,False,"itaigi,stti"
火成岩,4,hué-sîng-gâm,hóe-sêng-gâm,16,False,"itaigi,stti"
火成岩,4,hé-sîng-giâm,hé-sêng-giâm,16,False,itaigi
火成岩,4,hé-sîng-gâm,hé-sêng-gâm,16,False,itaigi
鳥鼠擗仔,4,niáu-tshí-phiak-á,niáu-chhí-phiak-á,12,False,"kautian,itaigi"
鳥鼠擗仔,4,niáu-tshí-phia̍k-á,niáu-chhí-phia̍k-á,12,False,"kautian,itaigi"
鳥鼠擗仔,4,niáu-tshú-phiak-á,niáu-chhú-phiak-á,12,False,"kautian,itaigi"
鳥鼠擗仔,4,niáu-tshú-phia̍k-á,niáu-chhú-phia̍k-á,12,False,"kautian,itaigi"
鳥鼠觸仔,4,niáu-tshí-tak-á,niáu-chhí-tak-á,12,False,kautian
鳥鼠觸仔,4,niáu-tshí-ta̍k-á,niáu-chhí-ta̍k-á,12,False,kautian
鳥鼠觸仔,4,niáu-tshú-tak-á,niáu-chhú-tak-á,12,False,kautian
鳥鼠觸仔,4,niáu-tshú-ta̍k-á,niáu-chhú-ta̍k-á,12,False,kautian
埤,4,pi,pi,350,False,"kautian,taihoa"
埤,4,pī,pī,50,False,khpoo
埤,4,pǐ,pǐ,50,False,khpoo
埤,4,pî,pî,2,False,kautian
埭,4,tē,tē,445,False,kautian
埭,4,tāi,tāi,50,False,kautian
埭,4,tēr,tēr,50,False,khpoo
埭,4,tō̤,tō̤,0,False,
亘,4,hîng,hêng,111,False,
亘,4,huân,hoân,50,False,kautian
亘,4,khìng,khèng,0,False,
亘,4,kìng,kèng,0,False,
火母,4,hué-bó,hóe-bó,25,False,"kautian,taihoa"
火母,4,hé-bú,hé-bú,25,False,"kautian,taijit"
火母,4,hér-bú,hér-bú,25,True,khpoo
火母,4,hér-hu,hér-hu,25,False,khpoo
無省,4,bô-siánn,bô-siáⁿ,100,False,
無省,4,bô-sánn,bô-sáⁿ,10,False,
無省,4,bô-sahⁿ,bô-sahⁿ,1,False,
無省,4,bô-sànn,bô-sàⁿ,1,False,
石榴,4,sia̍h-liû,sia̍h-liû,25,False,"kautian,sitbut,taihoa,taijit"
石榴,4,siā-liû,siā-liû,25,False,kautian
石榴,4,si̍k-liû,se̍k-liû,25,False,taijit
石榴,4,tsio̍h-liû,chio̍h-liû,1,False,"kautian,taijit,kungge"
相隨,4,sann-suî,saⁿ-sûi,25,False,taijit
相隨,4,sann-tè,saⁿ-tè,25,False,taijit
相隨,4,sio-suî,sio-sûi,25,False,taihoa
相隨,4,siong-suî,siong-sûi,25,False,"kautian,taijit"
姕,4,tshu,chhu,50,False,kautian
姕,4,tshû,chhû,50,False,kautian
姕,4,tsir,chir,50,False,khpoo
姕,4,tsu,chu,50,False,khpoo
媼,4,ut,ut,50,False,kautian
媼,4,áu,áu,50,False,kautian
媼,4,ùn,ùn,50,False,kautian
媼,4,ún,ún,50,False,kautian
眝,4,thú,thú,50,False,kautian
眝,4,tīr,tīr,50,False,khpoo
眝,4,tū,tū,50,False,khpoo
眝,4,tǐr,tǐr,50,False,khpoo
溜,4,liu,liu,600,False,"kautian,taihoa,taijit"
溜,4,liù,liù,100,False,taihoa
溜,4,liû,liû,50,False,taijit
溜,4,liū,liū,1,False,kautian
予人招,4,hōng-n̂g-tsior,hōng-n̂g-chior,16,False,kautian
予人招,4,hōo-lâng-tsio,hō͘-lâng-chio,16,False,taihoa
予人招,4,hōo-n̂g-tsio,hō͘-n̂g-chio,16,False,kautian
予人招,4,hǒo-lâng-tsio,hǒ͘-lâng-chio,16,False,kautian
炊,4,tshe,chhe,200,False,"kautian,taijit"
炊,4,tshue,chhoe,200,False,"kautian,taihoa"
炊,4,tsher,chher,50,False,kautian
炊,4,tshui,chhui,50,False,kautian
塌窩,4,lap-o,lap-o,25,False,"kautian,taihoa"
塌窩,4,nah-o,nah-o,25,False,taijit
塌窩,4,naih-o,naih-o,25,False,taihoa
塌窩,4,thap-o,thap-o,25,False,taihoa
媍,4,hū,hū,50,False,kautian
媍,4,hǔ,hǔ,50,False,khpoo
媍,4,pū,pū,50,False,khpoo
媍,4,pǔ,pǔ,50,False,khpoo
趖,4,sô,sô,500,False,"kautian,itaigi,taijit"
趖,4,so,so,50,False,kautian
趖,4,so̍h,so̍h,50,False,taijit
趖,4,sôr,sôr,50,False,kautian
塌落去,4,lap-lo̍h-khì,lap-lo̍h-khì,16,False,taihoa
塌落去,4,thap-lo̍h-khì,thap-lo̍h-khì,16,False,taihoa
塌落去,4,lap--lo̍h-khì,lap--lo̍h-khì,12,False,taihoa
塌落去,4,thap--lo̍h-khì,thap--lo̍h-khì,12,False,taihoa
媆,4,lūn,lūn,147,False,kautian
媆,4,luán,loán,50,False,kautian
媆,4,jūn,jūn,1,False,kautian
媆,4,lùn,lùn,0,False,
瞬,4,nih,nih,50,False,taijit
瞬,4,sua̍h,soa̍h,50,False,taijit
瞬,4,sut,sut,50,False,taihoa
瞬,4,sùn,sùn,50,False,kautian
烘,4,hong,hong,482,False,"kautian,taihoa"
烘,4,hang,hang,200,False,"kautian,itaigi,taihoa,taijit"
烘,4,hōng,hōng,50,False,taijit
烘,4,hǒng,hǒng,50,False,khpoo
乿,4,thai,thai,50,False,kautian
乿,4,tî,tî,50,False,kautian
乿,4,tī,tī,50,False,kautian
乿,4,tǐ,tǐ,50,False,khpoo
逸,4,iat,iat,50,False,kautian
逸,4,ia̍t,ia̍t,10,False,kautian
逸,4,i̍k,e̍k,1,False,kautian
逸,4,i̍t,i̍t,0,False,kautian
炱,4,te,te,150,False,kautian
炱,4,ter,ter,50,False,kautian
炱,4,thai,thai,50,False,kautian
炱,4,tâi,tâi,50,False,kautian
着凖,4,tio̍h-tsún,tio̍h-chún,10,False,
着凖,4,tiō-tsún,tiō-chún,5,False,
着凖,4,to̍h-tsún,to̍h-chún,1,False,
着凖,4,tō-tsún,tō-chún,1,False,
着凖講,4,tio̍h-tsún-kóng,tio̍h-chún-kóng,10,False,
着凖講,4,tiō-tsún-kóng,tiō-chún-kóng,5,False,
着凖講,4,to̍h-tsún-kóng,to̍h-chún-kóng,1,False,
着凖講,4,tō-tsún-kóng,tō-chún-kóng,1,False,
為,4,uî,ûi,12403,False,"kautian,taihoa,taijit"
為,4,uī,ūi,3816,False,"kautian,taihoa,taijit"
為,4,ka,ka,50,False,taijit
為,4,kâng,kâng,50,False,taijit
鷄,4,ke,ke,346,False,kautian
鷄,4,kere,kere,50,False,khpoo
鷄,4,kue,koe,10,False,khpoo
鷄,4,ko̤e,ko̤e,0,False,
為人,4,kā-lâng,kā-lâng,25,False,taijit
為人,4,uî-jîn,ûi-jîn,25,False,"taihoa,taijit"
為人,4,uī-jîn,ūi-jîn,25,False,taijit
為人,4,uī-lâng,ūi-lâng,25,False,taijit
超,4,tshiau,chhiau,600,False,"kautian,taihoa,taijit"
超,4,tshiâu,chhiâu,10,False,
超,4,tshio,chhio,1,False,
超,4,thiau,thiau,0,False,"kautian,taihoa"
鷄妹仔,4,ke-nuā-á,ke-nōa-á,10,False,
鷄妹仔,4,kue-nuā-á,koe-nōa-á,5,False,
鷄妹仔,4,ke-nuà-á,ke-nòa-á,1,False,
