tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
sù-kuì-kiat,四季橘,16,sù-kùi-kiat,su3kui3kiat,su3kui3kiat,sukuikiat,sukuikiat
sù-sî-tshun,四時春,16,sù-sî-chhun,su3si5tshun,su3si5chhun,susitshun,susichhun
sù-bí-tsháu,四米草,16,sù-bí-chháu,su3bi2tshau2,su3bi2chhau2,subitshau,subichhau
sì-hio̍h-tshài,四葉菜,16,sì-hio̍h-chhài,si3hioh8tshai3,si3hioh8chhai3,sihiohtshai,sihiohchhai
sì-hio̍h-liân,四葉蓮,16,sì-hio̍h-liân,si3hioh8lian5,si3hioh8lian5,sihiohlian,sihiohlian
înn-á-hue,圓仔花,16,îⁿ-á-hoe,inn5a2hue,inn5a2hoe,innahue,innahoe
înn-tshài-thâu,圓菜頭,16,îⁿ-chhài-thâu,inn5tshai3thau5,inn5chhai3thau5,inntshaithau,innchhaithau
thóo-puàn-hā,土半夏,16,thó͘-poàn-hā,thoo2puan3ha7,thoo2poan3ha7,thoopuanha,thoopoanha
thóo-tshuan-nî,土川連,16,thó͘-chhoan-nî,thoo2tshuanni5,thoo2chhoanni5,thootshuanni,thoochhoanni
thóo-tîm-hiunn,土沈香,16,thó͘-tîm-hiuⁿ,thoo2tim5hiunn,thoo2tim5hiunn,thootimhiunn,thootimhiunn
thóo-giû-tshit,土牛七,16,thó͘-giû-chhit,thoo2giu5tshit,thoo2giu5chhit,thoogiutshit,thoogiuchhit
thóo-jio̍k-kuì,土肉桂,16,thó͘-jio̍k-kùi,thoo2jiok8kui3,thoo2jiok8kui3,thoojiokkui,thoojiokkui
thóo-ho̍k-lîng,土茯苓,16,thó͘-ho̍k-lêng,thoo2hok8ling5,thoo2hok8leng5,thoohokling,thoohokleng
thôo-tāu-kū,土豆舅,16,thô͘-tāu-kū,thoo5tau7ku7,thoo5tau7ku7,thootauku,thootauku
tuē-giâ-kang,地蜈蚣,16,tōe-giâ-kang,tue7gia5kang,toe7gia5kang,tuegiakang,toegiakang
tē-kut-phî,地骨皮,16,tē-kut-phî,te7kutphi5,te7kutphi5,tekutphi,tekutphi
poo-lûn-á,埔崙仔,16,po͘-lûn-á,poolun5a2,poolun5a2,pooluna,pooluna
poo-pit-á,埔筆仔,16,po͘-pit-á,poopita2,poopita2,poopita,poopita
poo-tsháu-iūnn,埔草樣,16,po͘-chháu-iūⁿ,pootshau2iunn7,poochhau2iunn7,pootshauiunn,poochhauiunn
poo-iâm-á,埔鹽仔,16,po͘-iâm-á,pooiam5a2,pooiam5a2,pooiama,pooiama
hē-koo-tsháu,夏枯草,16,hē-ko͘-chháu,he7kootshau2,he7koochhau2,hekootshau,hekoochhau
hâ-phî-lâm,夏皮楠,16,hâ-phî-lâm,ha5phi5lam5,ha5phi5lam5,haphilam,haphilam
tāi-ting-hông,大丁黃,16,tāi-teng-hông,tai7tinghong5,tai7tenghong5,taitinghong,taitenghong
tuā-phànn-tshiū,大冇樹,16,tōa-phàⁿ-chhiū,tua7phann3tshiu7,toa7phann3chhiu7,tuaphanntshiu,toaphannchhiu
tuā-huê-hûn,大回魂,16,tōa-hôe-hûn,tua7hue5hun5,toa7hoe5hun5,tuahuehun,toahoehun
tuā-gōng-tshiū,大戇樹,16,tōa-gōng-chhiū,tua7gong7tshiu7,toa7gong7chhiu7,tuagongtshiu,toagongchhiu
tuā-táu-iū,大斗柚,16,tōa-táu-iū,tua7tau2iu7,toa7tau2iu7,tuatauiu,toatauiu
tuā-phànn-tshiū,大有樹,16,tōa-phàⁿ-chhiū,tua7phann3tshiu7,toa7phann3chhiu7,tuaphanntshiu,toaphannchhiu
tuā-tsuí-phiô,大水萍,16,tōa-chúi-phiô,tua7tsui2phio5,toa7chui2phio5,tuatsuiphio,toachuiphio
tāi-kah-tsháu,大甲草,16,tāi-kah-chháu,tai7kahtshau2,tai7kahchhau2,taikahtshau,taikahchhau
tuā-pe̍h-hue,大白花,16,tōa-pe̍h-hoe,tua7peh8hue,toa7peh8hoe,tuapehhue,toapehhoe
tuā-âng-sim,大紅心,16,tōa-âng-sim,tua7ang5sim,toa7ang5sim,tuaangsim,toaangsim
tuā-âng-hue,大紅花,16,tōa-âng-hoe,tua7ang5hue,toa7ang5hoe,tuaanghue,toaanghoe
tuā-huan-hûn,大翻魂,16,tōa-hoan-hûn,tua7huanhun5,toa7hoanhun5,tuahuanhun,toahoanhun
tuā-hio̍h-phànn,大葉冇,16,tōa-hio̍h-phàⁿ,tua7hioh8phann3,toa7hioh8phann3,tuahiohphann,toahiohphann
tuā-hio̍h-tōo,大葉杜,16,tōa-hio̍h-tō͘,tua7hioh8too7,toa7hioh8too7,tuahiohtoo,toahiohtoo
tuā-hio̍h-lâm,大葉楠,16,tōa-hio̍h-lâm,tua7hioh8lam5,toa7hioh8lam5,tuahiohlam,toahiohlam
tuā-phû-tô,大葡萄,16,tōa-phû-tô,tua7phu5to5,toa7phu5to5,tuaphuto,toaphuto
tuā-thè-hông,大退癀,16,tōa-thè-hông,tua7the3hong5,toa7the3hong5,tuathehong,toathehong
tuā-kim-ing,大金英,16,tōa-kim-eng,tua7kiming,toa7kimeng,tuakiming,toakimeng
tuā-thâu-tê,大頭茶,16,tōa-thâu-tê,tua7thau5te5,toa7thau5te5,tuathaute,toathaute
tuā-thâu-tshang,大頭葱,16,tōa-thâu-chhang,tua7thau5tshang,toa7thau5chhang,tuathautshang,toathauchhang
tuā-hong-tsháu,大風草,16,tōa-hong-chháu,tua7hongtshau2,toa7hongchhau2,tuahongtshau,toahongchhau
tuā-hong-tîn,大風藤,16,tōa-hong-tîn,tua7hongtin5,toa7hongtin5,tuahongtin,toahongtin
tāi-hông-tsháu,大黃草,16,tāi-hông-chháu,tai7hong5tshau2,tai7hong5chhau2,taihongtshau,taihongchhau
thian-lâm-sing,天南星,16,thian-lâm-seng,thianlam5sing,thianlam5seng,thianlamsing,thianlamseng
thian-bûn-tong,天門冬,16,thian-bûn-tong,thianbun5tong,thianbun5tong,thianbuntong,thianbuntong
kip-tik-thô,夾竹桃,16,kip-tek-thô,kiptiktho5,kiptektho5,kiptiktho,kiptektho
ko-pô-ōo,姑婆芋,16,ko-pô-ō͘,kopo5oo7,kopo5oo7,kopooo,kopooo
ui-lîng-sian,威靈仙,16,ui-lêng-sian,uiling5sian,uileng5sian,uilingsian,uilengsian
bēng-tsong-tik,孟宗竹,16,bēng-chong-tek,beng7tsongtik,beng7chongtek,bengtsongtik,bengchongtek
tīng-king-tsháu,定經草,16,tēng-keng-chháu,ting7kingtshau2,teng7kengchhau2,tingkingtshau,tengkengchhau
gî-hoo-tuan,宜呼端,16,gî-ho͘-toan,gi5hootuan,gi5hootoan,gihootuan,gihootoan
hu-kuì-tāu,富貴豆,16,hu-kùi-tāu,hukui3tau7,hukui3tau7,hukuitau,hukuitau
sió-lé-hue,小禮花,16,sió-lé-hoe,sio2le2hue,sio2le2hoe,siolehue,siolehoe
sió-huan-hûn,小翻魂,16,sió-hoan-hûn,sio2huanhun5,sio2hoanhun5,siohuanhun,siohoanhun
sió-kim-ing,小金英,16,sió-kim-eng,sio2kiming,sio2kimeng,siokiming,siokimeng
tsiam-bé-hong,尖尾峯,16,chiam-bé-hong,tsiambe2hong,chiambe2hong,tsiambehong,chiambehong
tsiam-bé-hong,尖尾風,16,chiam-bé-hong,tsiambe2hong,chiambe2hong,tsiambehong,chiambehong
bé-ia̍h-hue,尾蝶花,16,bé-ia̍h-hoe,be2iah8hue,be2iah8hoe,beiahhue,beiahhoe
suann-siann-tsa,山仙查,16,soaⁿ-siaⁿ-cha,suannsianntsa,soannsianncha,suannsianntsa,soannsianncha
suann-tshì-kue,山刺瓜,16,soaⁿ-chhì-koe,suanntshi3kue,soannchhi3koe,suanntshikue,soannchhikoe
suann-sù-ing,山四英,16,soaⁿ-sù-eng,suannsu3ing,soannsu3eng,suannsuing,soannsueng
suann-thôo-tāu,山土豆,16,soaⁿ-thô͘-tāu,suannthoo5tau7,soannthoo5tau7,suannthootau,soannthootau
suann-poo-kiunn,山埔姜,16,soaⁿ-po͘-kiuⁿ,suannpookiunn,soannpookiunn,suannpookiunn,soannpookiunn
suann-poo-iâm,山埔鹽,16,soaⁿ-po͘-iâm,suannpooiam5,soannpooiam5,suannpooiam,soannpooiam
suann-pòo-tsí,山布子,16,soaⁿ-pò͘-chí,suannpoo3tsi2,soannpoo3chi2,suannpootsi,soannpoochi
suann-tang-iū,山東柚,16,soaⁿ-tang-iū,suanntangiu7,soanntangiu7,suanntangiu,soanntangiu
suann-gî-pê,山枇杷,16,soaⁿ-gî-pê,suanngi5pe5,soanngi5pe5,suanngipe,soanngipe
suann-nâ-tâu,山林投,16,soaⁿ-nâ-tâu,suannna5tau5,soannna5tau5,suannnatau,soannnatau
suann-kam-á,山柑仔,16,soaⁿ-kam-á,suannkama2,soannkama2,suannkama,soannkama
suann-iū-á,山柚仔,16,soaⁿ-iū-á,suanniu7a2,soanniu7a2,suanniua,soanniua
suann-kun-lîng,山根龍,16,soaⁿ-kun-lêng,suannkunling5,soannkunleng5,suannkunling,soannkunleng
suann-kuì-hue,山桂花,16,soaⁿ-kùi-hoe,suannkui3hue,soannkui3hoe,suannkuihue,soannkuihoe
suann-suāinn-á,山檨仔,16,soaⁿ-soāiⁿ-á,suannsuainn7a2,soannsoainn7a2,suannsuainna,soannsoainna
suann-pin-nn̂g,山檳榔,16,soaⁿ-pin-nn̂g,suannpinnng5,soannpinnng5,suannpinnng,soannpinnng
suann-eng-thô,山櫻桃,16,soaⁿ-eng-thô,suannengtho5,soannengtho5,suannengtho,soannengtho
suann-tsuí-liú,山水柳,16,soaⁿ-chúi-liú,suanntsui2liu2,soannchui2liu2,suanntsuiliu,soannchuiliu
suann-ti̍k-lân,山澤蘭,16,soaⁿ-te̍k-lân,suanntik8lan5,soanntek8lan5,suanntiklan,soannteklan
suann-hun-tsháu,山煙草,16,soaⁿ-hun-chháu,suannhuntshau2,soannhunchhau2,suannhuntshau,soannhunchhau
suann-gû-lin,山牛乳,16,soaⁿ-gû-lin,suanngu5lin,soanngu5lin,suanngulin,soanngulin
suann-ti-kê,山猪枷,16,soaⁿ-ti-kê,suanntike5,soanntike5,suanntike,soanntike
suann-ti-bah,山猪肉,16,soaⁿ-ti-bah,suanntibah,soanntibah,suanntibah,soanntibah
suann-ti-kuann,山猪肝,16,soaⁿ-ti-koaⁿ,suanntikuann,soanntikoann,suanntikuann,soanntikoann
suann-kue-tshài,山瓜菜,16,soaⁿ-koe-chhài,suannkuetshai3,soannkoechhai3,suannkuetshai,soannkoechhai
suann-pe̍h-tshài,山白菜,16,soaⁿ-pe̍h-chhài,suannpeh8tshai3,soannpeh8chhai3,suannpehtshai,soannpehchhai
suann-bé-tsî,山碼薯,16,soaⁿ-bé-chî,suannbe2tsi5,soannbe2chi5,suannbetsi,soannbechi
suann-âng-be̍h,山紅麥,16,soaⁿ-âng-be̍h,suannang5beh8,soannang5beh8,suannangbeh,soannangbeh
suann-sòo-ing,山素英,16,soaⁿ-sò͘-eng,suannsoo3ing,soannsoo3eng,suannsooing,soannsooeng
suann-tsí-soo,山紫蘇,16,soaⁿ-chí-so͘,suanntsi2soo,soannchi2soo,suanntsisoo,soannchisoo
suann-iûnn-sái,山羊屎,16,soaⁿ-iûⁿ-sái,suanniunn5sai2,soanniunn5sai2,suanniunnsai,soanniunnsai
suann-iûnn-hī,山羊耳,16,soaⁿ-iûⁿ-hī,suanniunn5hi7,soanniunn5hi7,suanniunnhi,soanniunnhi
suann-jio̍k-kuì,山肉桂,16,soaⁿ-jio̍k-kùi,suannjiok8kui3,soannjiok8kui3,suannjiokkui,soannjiokkui
suann-bah-tāu,山肉豆,16,soaⁿ-bah-tāu,suannbahtau7,soannbahtau7,suannbahtau,soannbahtau
suann-ho-tsio,山胡椒,16,soaⁿ-ho-chio,suannhotsio,soannhochio,suannhotsio,soannhochio
suann-tshàu-tsiunn,山臭樟,16,soaⁿ-chhàu-chiuⁿ,suanntshau3tsiunn,soannchhau3chiunn,suanntshautsiunn,soannchhauchiunn
suann-king-tsio,山芎蕉,16,soaⁿ-keng-chio,suannkingtsio,soannkengchio,suannkingtsio,soannkengchio
suann-phû-iông,山芙蓉,16,soaⁿ-phû-iông,suannphu5iong5,soannphu5iong5,suannphuiong,soannphuiong
suann-kuà-tshài,山芥菜,16,soaⁿ-kòa-chhài,suannkua3tshai3,soannkoa3chhai3,suannkuatshai,soannkoachhai
suann-khóo-līng,山苦楝,16,soaⁿ-khó͘-lēng,suannkhoo2ling7,soannkhoo2leng7,suannkhooling,soannkhooleng
suann-khóo-kue,山苦瓜,16,soaⁿ-khó͘-koe,suannkhoo2kue,soannkhoo2koe,suannkhookue,soannkhookoe
suann-tê-á,山茶仔,16,soaⁿ-tê-á,suannte5a2,soannte5a2,suanntea,soanntea
suann-hīng-tshài,山莕菜,16,soaⁿ-hēng-chhài,suannhing7tshai3,soannheng7chhai3,suannhingtshai,soannhengchhai
suann-kuann-lân,山菅蘭,16,soaⁿ-koaⁿ-lân,suannkuannlan5,soannkoannlan5,suannkuannlan,soannkoannlan
suann-tshài-tāu,山菜豆,16,soaⁿ-chhài-tāu,suanntshai3tau7,soannchhai3tau7,suanntshaitau,soannchhaitau
suann-pe-lîng,山菠薐,16,soaⁿ-pe-lêng,suannpeling5,soannpeleng5,suannpeling,soannpeleng
suann-kuah-tshài,山葛菜,16,soaⁿ-koah-chhài,suannkuahtshai3,soannkoahchhai3,suannkuahtshai,soannkoahchhai
suann-phû-tô,山葡萄,16,soaⁿ-phû-tô,suannphu5to5,soannphu5to5,suannphuto,soannphuto
suann-suàn-thâu,山蒜頭,16,soaⁿ-soàn-thâu,suannsuan3thau5,soannsoan3thau5,suannsuanthau,soannsoanthau
suann-neh-kiau,山蕨猫,16,soaⁿ-neh-kiau,suannnehkiau,soannnehkiau,suannnehkiau,soannnehkiau
suann-io̍k-tsû,山藥薯,16,soaⁿ-io̍k-chû,suanniok8tsu5,soanniok8chu5,suannioktsu,soanniokchu
suann-ti-bah,山豬肉,16,soaⁿ-ti-bah,suanntibah,soanntibah,suanntibah,soanntibah
suann-tsha̍t-á,山賊仔,16,soaⁿ-chha̍t-á,suanntshat8a2,soannchhat8a2,suanntshata,soannchhata
suann-hiunn-înn,山香圓,16,soaⁿ-hiuⁿ-îⁿ,suannhiunninn5,soannhiunninn5,suannhiunninn,soannhiunninn
suann-bé-tê,山馬茶,16,soaⁿ-bé-tê,suannbe2te5,soannbe2te5,suannbete,soannbete
suann-bé-tê,山馬蹄,16,soaⁿ-bé-tê,suannbe2te5,soannbe2te5,suannbete,soannbete
suann-tsiáu-tsiunn,山鳥樟,16,soaⁿ-chiáu-chiuⁿ,suanntsiau2tsiunn,soannchiau2chiunn,suanntsiautsiunn,soannchiauchiunn
suann-iâm-tshinn,山鹽菁,16,soaⁿ-iâm-chhiⁿ,suanniam5tshinn,soanniam5chhinn,suanniamtshinn,soanniamchhinn
suann-iâm-sng,山鹽酸,16,soaⁿ-iâm-sng,suanniam5sng,soanniam5sng,suanniamsng,soanniamsng
suann-n̂g-ki,山黃枝,16,soaⁿ-n̂g-ki,suannng5ki,soannng5ki,suannngki,soannngki
suann-n̂g-kinn,山黃梔,16,soaⁿ-n̂g-kiⁿ,suannng5kinn,soannng5kinn,suannngkinn,soannngkinn
suann-iûnn-muâ,山黃麻,16,soaⁿ-iûⁿ-môa,suanniunn5mua5,soanniunn5moa5,suanniunnmua,soanniunnmoa
suann-gîng-gíng,山龍眼,16,soaⁿ-gêng-géng,suannging5ging2,soanngeng5geng2,suanngingging,soanngenggeng
pòo-pòo-oo,布布烏,16,pò͘-pò͘-o͘,poo3poo3oo,poo3poo3oo,poopoooo,poopoooo
pòo-kut-siau,布骨梢,16,pò͘-kut-siau,poo3kutsiau,poo3kutsiau,pookutsiau,pookutsiau
sai-kong-giang,師公銒,16,sai-kong-giang,saikonggiang,saikonggiang,saikonggiang,saikonggiang
siông-san-nî,常山尼,16,siông-san-nî,siong5sanni5,siong5sanni5,siongsanni,siongsanni
siông-san-tshiū,常山樹,16,siông-san-chhiū,siong5santshiu7,siong5sanchhiu7,siongsantshiu,siongsanchhiu
bō-á-tún,帽仔盾,16,bō-á-tún,bo7a2tun2,bo7a2tun2,boatun,boatun
liân-siau-kam,年宵柑,16,liân-siau-kam,lian5siaukam,lian5siaukam,liansiaukam,liansiaukam
kóng-hio̍h-sam,廣葉杉,16,kóng-hio̍h-sam,kong2hioh8sam,kong2hioh8sam,konghiohsam,konghiohsam
sim-kong-tsháu,心廣草,16,sim-kong-chháu,simkongtshau2,simkongchhau2,simkongtshau,simkongchhau
jím-tang-tîn,忍冬藤,16,jím-tang-tîn,jim2tangtin5,jim2tangtin5,jimtangtin,jimtangtin
ò-giô-tsí,愛玉子,16,ò-giô-chí,o3gio5tsi2,o3gio5chi2,ogiotsi,ogiochi
gōng-gōng-tsháu,戇戇草,16,gōng-gōng-chháu,gong7gong7tshau2,gong7gong7chhau2,gonggongtshau,gonggongchhau
phah-bóo-tshài,打妻菜,16,phah-bó͘-chhài,phahboo2tshai3,phahboo2chhai3,phahbootshai,phahboochhai
khînn-piah-tîn,扲壁藤,16,khîⁿ-piah-tîn,khinn5piahtin5,khinn5piahtin5,khinnpiahtin,khinnpiahtin
hû-song-hue,扶桑花,16,hû-song-hoe,hu5songhue,hu5songhoe,husonghue,husonghoe
liam-la̍t-á,拈力仔,16,liam-la̍t-á,liamlat8a2,liamlat8a2,liamlata,liamlata
tsńg-kah-hue,指甲花,16,chńg-kah-hoe,tsng2kahhue,chng2kahhoe,tsngkahhue,chngkahhoe
sàu-tshiú-tsháu,掃箒草,16,sàu-chhiú-chháu,sau3tshiu2tshau2,sau3chhiu2chhau2,sautshiutshau,sauchhiuchhau
tuah-phīnn-tsháu,掇鼻草,16,toah-phīⁿ-chháu,tuahphinn7tshau2,toahphinn7chhau2,tuahphinntshau,toahphinnchhau
tsiap-kut-tang,接骨筒,16,chiap-kut-tang,tsiapkuttang,chiapkuttang,tsiapkuttang,chiapkuttang
tsiap-kut-tsháu,接骨草,16,chiap-kut-chháu,tsiapkuttshau2,chiapkutchhau2,tsiapkuttshau,chiapkutchhau
tah-bah-tshì,搭肉刺,16,tah-bah-chhì,tahbahtshi3,tahbahchhi3,tahbahtshi,tahbahchhi
tshuah-phīnn-tsháu,擦鼻草,16,chhoah-phīⁿ-chháu,tshuahphinn7tshau2,chhoahphinn7chhau2,tshuahphinntshau,chhoahphinnchhau
bûn-tsu-lân,文珠蘭,16,bûn-chu-lân,bun5tsulan5,bun5chulan5,buntsulan,bunchulan
bûn-thâu-ké,文頭菓,16,bûn-thâu-ké,bun5thau5ke2,bun5thau5ke2,bunthauke,bunthauke
ji̍t-ji̍t-tshun,日日春,16,ji̍t-ji̍t-chhun,jit8jit8tshun,jit8jit8chhun,jitjittshun,jitjitchhun
tsá-liân-tsháu,早蓮草,16,chá-liân-chháu,tsa2lian5tshau2,cha2lian5chhau2,tsaliantshau,chalianchhau
ge̍h-lâi-hiong,月來香,16,ge̍h-lâi-hiong,geh8lai5hiong,geh8lai5hiong,gehlaihiong,gehlaihiong
ba̍k-lông-tshiū,木浪樹,16,ba̍k-lông-chhiū,bak8long5tshiu7,bak8long5chhiu7,baklongtshiu,baklongchhiu
bo̍k-tsi̍k-tsháu,木賊草,16,bo̍k-che̍k-chháu,bok8tsik8tshau2,bok8chek8chhau2,boktsiktshau,bokchekchhau
bo̍k-muâ-hông,木麻黃,16,bo̍k-môa-hông,bok8mua5hong5,bok8moa5hong5,bokmuahong,bokmoahong
bo̍k-pih-tsú,木鼈子,16,bo̍k-pih-chú,bok8pihtsu2,bok8pihchu2,bokpihtsu,bokpihchu
tsu-tsú-tsháu,朱子草,16,chu-chú-chháu,tsutsu2tshau2,chuchu2chhau2,tsutsutshau,chuchuchhau
phoh-á-tsháu,朴仔草,16,phoh-á-chháu,phoha2tshau2,phoha2chhau2,phohatshau,phohachhau
kuann-á-phê,杆仔皮,16,koaⁿ-á-phê,kuanna2phe5,koanna2phe5,kuannaphe,koannaphe
tōo-bi̍t-tshiū,杜蜜樹,16,tō͘-bi̍t-chhiū,too7bit8tshiu7,too7bit8chhiu7,toobittshiu,toobitchhiu
siông-lô-tōo,松蘿杜,16,siông-lô-tō͘,siong5lo5too7,siong5lo5too7,sionglotoo,sionglotoo
nâ-tâu-koo,林投菰,16,nâ-tâu-ko͘,na5tau5koo,na5tau5koo,nataukoo,nataukoo
koo-lí-tin,枯里珍,16,ko͘-lí-tin,kooli2tin,kooli2tin,koolitin,koolitin
khīng-á-tshiū,柏仔樹,16,khēng-á-chhiū,khing7a2tshiu7,kheng7a2chhiu7,khingatshiu,khengachhiu
liú-á-hông,柳仔黃,16,liú-á-hông,liu2a2hong5,liu2a2hong5,liuahong,liuahong
liú-hio̍h-kiô,柳葉茄,16,liú-hio̍h-kiô,liu2hioh8kio5,liu2hioh8kio5,liuhiohkio,liuhiohkio
tshâ-tsńg-kah,柴指甲,16,chhâ-chńg-kah,tsha5tsng2kah,chha5chng2kah,tshatsngkah,chhachngkah
khī-kôo-bo̍k,柿糊木,16,khī-kô͘-bo̍k,khi7koo5bok8,khi7koo5bok8,khikoobok,khikoobok
tshe-thâu-hîng,栖頭恒,16,chhe-thâu-hêng,tshethau5hing5,chhethau5heng5,tshethauhing,chhethauheng
kuì-tik-á,桂竹仔,16,kùi-tek-á,kui3tika2,kui3teka2,kuitika,kuiteka
tông-tsi-tshiū,桐子樹,16,tông-chi-chhiū,tong5tsitshiu7,tong5chichhiu7,tongtsitshiu,tongchichhiu
tông-tsí-tshiū,桐子樹,16,tông-chí-chhiū,tong5tsi2tshiu7,tong5chi2chhiu7,tongtsitshiu,tongchichhiu
sng-tsâi-á,桑材仔,16,sng-châi-á,sngtsai5a2,sngchai5a2,sngtsaia,sngchaia
tháng-kau-tîn,桶鈎藤,16,tháng-kau-tîn,thang2kautin5,thang2kautin5,thangkautin,thangkautin
kak-á-tik,桷仔竹,16,kak-á-tek,kaka2tik,kaka2tek,kakatik,kakatek
iûnn-muî-thô,楊梅桃,16,iûⁿ-mûi-thô,iunn5mui5tho5,iunn5mui5tho5,iunnmuitho,iunnmuitho
se-tsí-á,樨枳仔,16,se-chí-á,setsi2a2,sechi2a2,setsia,sechia
tshiū-tsí-á,樹子仔,16,chhiū-chí-á,tshiu7tsi2a2,chhiu7chi2a2,tshiutsia,chhiuchia
tshiū-tsháu-liân,樹草蓮,16,chhiū-chháu-liân,tshiu7tshau2lian5,chhiu7chhau2lian5,tshiutshaulian,chhiuchhaulian
lám-jîn-kū,欖仁舅,16,lám-jîn-kū,lam2jin5ku7,lam2jin5ku7,lamjinku,lamjinku
bú-hia-tîn,武靴藤,16,bú-hia-tîn,bu2hiatin5,bu2hiatin5,buhiatin,buhiatin
mn̂g-tsiong-kun,毛將軍,16,mn̂g-chiong-kun,mng5tsiongkun,mng5chiongkun,mngtsiongkun,mngchiongkun
mô-khī-keh,毛柿格,16,mô-khī-keh,mo5khi7keh,mo5khi7keh,mokhikeh,mokhikeh
tsuí-ting-hiunn,水丁香,16,chúi-teng-hiuⁿ,tsui2tinghiunn,chui2tenghiunn,tsuitinghiunn,chuitenghiunn
tsuí-ting-hông,水丁黃,16,chúi-teng-hông,tsui2tinghong5,chui2tenghong5,tsuitinghong,chuitenghong
tsuí-sian-hue,水仙花,16,chúi-sian-hoe,tsui2sianhue,chui2sianhoe,tsuisianhue,chuisianhoe
tsuí-tang-kue,水冬瓜,16,chúi-tang-koe,tsui2tangkue,chui2tangkoe,tsuitangkue,chuitangkoe
tsuí-to-nî,水刀連,16,chúi-to-nî,tsui2toni5,chui2toni5,tsuitoni,chuitoni
tsuí-kho-á,水柯仔,16,chúi-kho-á,tsui2khoa2,chui2khoa2,tsuikhoa,chuikhoa
tsuí-liú-á,水柳仔,16,chúi-liú-á,tsui2liu2a2,chui2liu2a2,tsuiliua,chuiliua
tsuí-liú-kho,水柳柯,16,chúi-liú-kho,tsui2liu2kho,chui2liu2kho,tsuiliukho,chuiliukho
tsuí-kang-lîng,水江龍,16,chúi-kang-lêng,tsui2kangling5,chui2kangleng5,tsuikangling,chuikangleng
tsuí-liû-kho,水流柯,16,chúi-liû-kho,tsui2liu5kho,chui2liu5kho,tsuiliukho,chuiliukho
tsuí-pit-á,水筆仔,16,chúi-pit-á,tsui2pita2,chui2pita2,tsuipita,chuipita
tsuí-kóng-sim,水管心,16,chúi-kóng-sim,tsui2kong2sim,chui2kong2sim,tsuikongsim,chuikongsim
tsuí-khûn-tshài,水芹菜,16,chúi-khûn-chhài,tsui2khun5tshai3,chui2khun5chhai3,tsuikhuntshai,chuikhunchhai
tsuí-khûn-tshái,水芹菜,16,chúi-khûn-chhái,tsui2khun5tshai2,chui2khun5chhai2,tsuikhuntshai,chuikhunchhai
tsuí-ka-tang,水茄苳,16,chúi-ka-tang,tsui2katang,chui2katang,tsuikatang,chuikatang
tsuí-láu-tsháu,水荖草,16,chúi-láu-chháu,tsui2lau2tshau2,chui2lau2chhau2,tsuilautshau,chuilauchhau
tsuí-liân-hue,水蓮花,16,chúi-liân-hoe,tsui2lian5hue,chui2lian5hoe,tsuilianhue,chuilianhoe
tsuí-lôo-tik,水蘆竹,16,chúi-lô͘-tek,tsui2loo5tik,chui2loo5tek,tsuilootik,chuilootek
tsuí-kòng-á,水貢仔,16,chúi-kòng-á,tsui2kong3a2,chui2kong3a2,tsuikonga,chuikonga
tsuí-tsha̍t-á,水賊仔,16,chúi-chha̍t-á,tsui2tshat8a2,chui2chhat8a2,tsuitshata,chuichhata
tsuí-kim-tiānn,水金定,16,chúi-kim-tiāⁿ,tsui2kimtiann7,chui2kimtiann7,tsuikimtiann,chuikimtiann
tsiú-gím-hue,水錦花,16,chiú-gím-hoe,tsiu2gim2hue,chiu2gim2hoe,tsiugimhue,chiugimhoe
tsuí-hûn-á,水魂仔,16,chúi-hûn-á,tsui2hun5a2,chui2hun5a2,tsuihuna,chuihuna
tsuí-kue-iû,水鷄油,16,chúi-koe-iû,tsui2kueiu5,chui2koeiu5,tsuikueiu,chuikoeiu
tsuí-iâm-sng,水鹽酸,16,chúi-iâm-sng,tsui2iam5sng,chui2iam5sng,tsuiiamsng,chuiiamsng
iû-tông-tshiū,油桐樹,16,iû-tông-chhiū,iu5tong5tshiu7,iu5tong5chhiu7,iutongtshiu,iutongchhiu
iû-tê-tshiū,油茶樹,16,iû-tê-chhiū,iu5te5tshiu7,iu5te5chhiu7,iutetshiu,iutechhiu
iû-hio̍h-lâm,油葉楠,16,iû-hio̍h-lâm,iu5hioh8lam5,iu5hioh8lam5,iuhiohlam,iuhiohlam
iû-hio̍h-tê,油葉茶,16,iû-hio̍h-tê,iu5hioh8te5,iu5hioh8te5,iuhiohte,iuhiohte
pho-lô-bi̍t,波羅蜜,16,pho-lô-bi̍t,pholo5bit8,pholo5bit8,pholobit,pholobit
hái-poo-kiunn,海埔姜,16,hái-po͘-kiuⁿ,hai2pookiunn,hai2pookiunn,haipookiunn,haipookiunn
hái-lâi-kam,海梨柑,16,hái-lâi-kam,hai2lai5kam,hai2lai5kam,hailaikam,hailaikam
hái-suāinn-á,海檨仔,16,hái-soāiⁿ-á,hai2suainn7a2,hai2soainn7a2,haisuainna,haisoainna
hái-iông-phoo,海洋波,16,hái-iông-pho͘,hai2iong5phoo,hai2iong5phoo,haiiongphoo,haiiongphoo
hái-ka-tang,海茄苳,16,hái-ka-tang,hai2katang,hai2katang,haikatang,haikatang
hái-ka-tîn,海茄藤,16,hái-ka-tîn,hai2katin5,hai2katin5,haikatin,haikatin
