hanzi,tl,frequency,poj,tl_num,poj_num,tps_num,tps_num_var,tl_notone,poj_notone,tps_notone,tps_notone_var,tl_abbrev,poj_abbrev,tps_abbrev,tps_abbrev_var,khpoo,is_variant
回頭,hêr-thâu,25,hêr-thâu,her5thau5,her5thau5,ㄏㄜˊㄊㄠˊ,ㄏㄛˊㄊㄠˊ,herthau,herthau,ㄏㄜㄊㄠ,ㄏㄛㄊㄠ,ht,ht,ㄏㄊ,,True,False
固辭,kòo-sîr,25,kò͘-sîr,koo3sir5,koo3sir5,ㄍㆦ˪ㄙㆨˊ,,koosir,koosir,ㄍㆦㄙㆨ,,ks,ks,ㄍㄙ,,True,False
固辭,kòo-sû,25,kò͘-sû,koo3su5,koo3su5,ㄍㆦ˪ㄙㄨˊ,,koosu,koosu,ㄍㆦㄙㄨ,,ks,ks,ㄍㄙ,,True,False
國事,kok-sīr,25,kok-sīr,kok4sir7,kok4sir7,ㄍㆦㆻㄙㆨ˫,,koksir,koksir,ㄍㆦㆻㄙㆨ,,ks,ks,ㄍㄙ,,True,False
國史,kok-sír,25,kok-sír,kok4sir2,kok4sir2,ㄍㆦㆻㄙㆨˋ,,koksir,koksir,ㄍㆦㆻㄙㆨ,,ks,ks,ㄍㄙ,,True,False
國史,kok-sú,25,kok-sú,kok4su2,kok4su2,ㄍㆦㆻㄙㄨˋ,,koksu,koksu,ㄍㆦㆻㄙㄨ,,ks,ks,ㄍㄙ,,True,False
國師,kok-sir,25,kok-sir,kok4sir1,kok4sir1,ㄍㆦㆻㄙㆨ,,koksir,koksir,ㄍㆦㆻㄙㆨ,,ks,ks,ㄍㄙ,,True,False
國語,kok-gír,25,kok-gír,kok4gir2,kok4gir2,ㄍㆦㆻㆣㆨˋ,,kokgir,kokgir,ㄍㆦㆻㆣㆨ,,kg,kg,ㄍㆣ,,True,False
地動,kuē-tāng,25,kōe-tāng,kue7tang7,koe7tang7,ㄍㄨㆤ˫ㄉㄤ˫,,kuetang,koetang,ㄍㄨㆤㄉㄤ,,kt,kt,ㄍㄉ,,True,False
地動,kē-tāng,25,kē-tāng,ke7tang7,ke7tang7,ㄍㆤ˫ㄉㄤ˫,,ketang,ketang,ㄍㆤㄉㄤ,,kt,kt,ㄍㄉ,,True,False
地氣,terē-khì,25,terē-khì,tere7khi3,tere7khi3,ㄉㄜㆤ˫ㄎㄧ˪,ㄉㄛㆤ˫ㄎㄧ˪,terekhi,terekhi,ㄉㄜㆤㄎㄧ,ㄉㄛㆤㄎㄧ,tk,tk,ㄉㄎ,,True,False
地氣,tuē-khì,25,tōe-khì,tue7khi3,toe7khi3,ㄉㄨㆤ˫ㄎㄧ˪,,tuekhi,toekhi,ㄉㄨㆤㄎㄧ,,tk,tk,ㄉㄎ,,True,False
地氣,tē-khì,25,tē-khì,te7khi3,te7khi3,ㄉㆤ˫ㄎㄧ˪,,tekhi,tekhi,ㄉㆤㄎㄧ,,tk,tk,ㄉㄎ,,True,False
地皮,terē-phêr,25,terē-phêr,tere7pher5,tere7pher5,ㄉㄜㆤ˫ㄆㄜˊ,ㄉㄛㆤ˫ㄆㄛˊ,terepher,terepher,ㄉㄜㆤㄆㄜ,ㄉㄛㆤㄆㄛ,tp,tp,ㄉㄆ,,True,False
地皮,tuē-phêr,25,tōe-phêr,tue7pher5,toe7pher5,ㄉㄨㆤ˫ㄆㄜˊ,ㄉㄨㆤ˫ㄆㄛˊ,tuepher,toepher,ㄉㄨㆤㄆㄜ,ㄉㄨㆤㄆㄛ,tp,tp,ㄉㄆ,,True,False
基隆,kere-lâng,25,kere-lâng,kere1lang5,kere1lang5,ㄍㄜㆤㄌㄤˊ,ㄍㄛㆤㄌㄤˊ,kerelang,kerelang,ㄍㄜㆤㄌㄤ,ㄍㄛㆤㄌㄤ,kl,kl,ㄍㄌ,,True,False
基隆,kue-lâng,25,koe-lâng,kue1lang5,koe1lang5,ㄍㄨㆤㄌㄤˊ,,kuelang,koelang,ㄍㄨㆤㄌㄤ,,kl,kl,ㄍㄌ,,True,False
堅辭,kian-sîr,25,kian-sîr,kian1sir5,kian1sir5,ㄍㄧㄢㄙㆨˊ,,kiansir,kiansir,ㄍㄧㄢㄙㆨ,,ks,ks,ㄍㄙ,,True,False
堅辭,kian-sû,25,kian-sû,kian1su5,kian1su5,ㄍㄧㄢㄙㄨˊ,,kiansu,kiansu,ㄍㄧㄢㄙㄨ,,ks,ks,ㄍㄙ,,True,False
塗皮,thôo-phuê,25,thô͘-phôe,thoo5phue5,thoo5phoe5,ㄊㆦˊㄆㄨㆤˊ,,thoophue,thoophoe,ㄊㆦㄆㄨㆤ,,tp,tp,ㄊㄆ,,True,False
塗皮,thôo-phê,25,thô͘-phê,thoo5phe5,thoo5phe5,ㄊㆦˊㄆㆤˊ,,thoophe,thoophe,ㄊㆦㄆㆤ,,tp,tp,ㄊㄆ,,True,False
塗皮,thôo-phêr,25,thô͘-phêr,thoo5pher5,thoo5pher5,ㄊㆦˊㄆㄜˊ,ㄊㆦˊㄆㄛˊ,thoopher,thoopher,ㄊㆦㄆㄜ,ㄊㆦㄆㄛ,tp,tp,ㄊㄆ,,True,False
墓壙,bōo-khǹg,25,bō͘-khǹg,boo7khng3,boo7khng3,ㆠㆦ˫ㄎㆭ˪,,bookhng,bookhng,ㆠㆦㄎㆭ,,bk,bk,ㆠㄎ,,True,False
墓庵,bōo-am,25,bō͘-am,boo7am1,boo7am1,ㆠㆦ˫ㆰ,,booam,booam,ㆠㆦㆰ,,ba,ba,ㆠㆰ,,True,False
墓桌,bōng-toh,25,bōng-toh,bong7toh4,bong7toh4,ㆠㆲ˫ㄉㄛㆷ,,bongtoh,bongtoh,ㆠㆲㄉㄛㆷ,,bt,bt,ㆠㄉ,,True,False
墓桌,bōo-toh,25,bō͘-toh,boo7toh4,boo7toh4,ㆠㆦ˫ㄉㄛㆷ,,bootoh,bootoh,ㆠㆦㄉㄛㆷ,,bt,bt,ㆠㄉ,,True,False
墓粿,bōo-ké,25,bō͘-ké,boo7ke2,boo7ke2,ㆠㆦ˫ㄍㆤˋ,,booke,booke,ㆠㆦㄍㆤ,,bk,bk,ㆠㄍ,,True,False
墓粿,bōo-kér,25,bō͘-kér,boo7ker2,boo7ker2,ㆠㆦ˫ㄍㄜˋ,ㆠㆦ˫ㄍㄛˋ,booker,booker,ㆠㆦㄍㄜ,ㆠㆦㄍㄛ,bk,bk,ㆠㄍ,,True,False
士官,sīr-kuann,25,sīr-koaⁿ,sir7kuann1,sir7koann1,ㄙㆨ˫ㄍㄨㆩ,,sirkuann,sirkoann,ㄙㆨㄍㄨㆩ,,sk,sk,ㄙㄍ,,True,False
士官,sǐr-kuann,25,sǐr-koaⁿ,sir6kuann1,sir6koann1,ㄙㆨˇㄍㄨㆩ,,sirkuann,sirkoann,ㄙㆨㄍㄨㆩ,,sk,sk,ㄙㄍ,,True,False
士氣,sīr-khì,25,sīr-khì,sir7khi3,sir7khi3,ㄙㆨ˫ㄎㄧ˪,,sirkhi,sirkhi,ㄙㆨㄎㄧ,,sk,sk,ㄙㄎ,,True,False
士氣,sǐr-khì,25,sǐr-khì,sir6khi3,sir6khi3,ㄙㆨˇㄎㄧ˪,,sirkhi,sirkhi,ㄙㆨㄎㄧ,,sk,sk,ㄙㄎ,,True,False
外皮,guā-phê,25,gōa-phê,gua7phe5,goa7phe5,ㆣㄨㄚ˫ㄆㆤˊ,,guaphe,goaphe,ㆣㄨㄚㄆㆤ,,gp,gp,ㆣㄆ,,True,True
外皮,guā-phêr,25,gōa-phêr,gua7pher5,goa7pher5,ㆣㄨㄚ˫ㄆㄜˊ,ㆣㄨㄚ˫ㄆㄛˊ,guapher,goapher,ㆣㄨㄚㄆㄜ,ㆣㄨㄚㄆㄛ,gp,gp,ㆣㄆ,,True,True
外科,guā-khe,25,gōa-khe,gua7khe1,goa7khe1,ㆣㄨㄚ˫ㄎㆤ,,guakhe,goakhe,ㆣㄨㄚㄎㆤ,,gk,gk,ㆣㄎ,,True,True
外科,guā-kher,25,gōa-kher,gua7kher1,goa7kher1,ㆣㄨㄚ˫ㄎㄜ,ㆣㄨㄚ˫ㄎㄛ,guakher,goakher,ㆣㄨㄚㄎㄜ,ㆣㄨㄚㄎㄛ,gk,gk,ㆣㄎ,,True,True
大乘,tāi-sīng,25,tāi-sēng,tai7sing7,tai7seng7,ㄉㄞ˫ㄒㄧㄥ˫,,taising,taiseng,ㄉㄞㄒㄧㄥ,,ts,ts,ㄉㄒ,,True,False
大事,tuā-sīr,25,tōa-sīr,tua7sir7,toa7sir7,ㄉㄨㄚ˫ㄙㆨ˫,,tuasir,toasir,ㄉㄨㄚㄙㆨ,,ts,ts,ㄉㄙ,,True,False
大事,tāi-sīr,25,tāi-sīr,tai7sir7,tai7sir7,ㄉㄞ˫ㄙㆨ˫,,taisir,taisir,ㄉㄞㄙㆨ,,ts,ts,ㄉㄙ,,True,False
大士,tāi-sīr,25,tāi-sīr,tai7sir7,tai7sir7,ㄉㄞ˫ㄙㆨ˫,,taisir,taisir,ㄉㄞㄙㆨ,,ts,ts,ㄉㄙ,,True,False
大士,tāi-sǐr,25,tāi-sǐr,tai7sir6,tai7sir6,ㄉㄞ˫ㄙㆨˇ,,taisir,taisir,ㄉㄞㄙㆨ,,ts,ts,ㄉㄙ,,True,False
大師,tāi-sir,25,tāi-sir,tai7sir1,tai7sir1,ㄉㄞ˫ㄙㆨ,,taisir,taisir,ㄉㄞㄙㆨ,,ts,ts,ㄉㄙ,,True,False
大暑,tāi-sír,25,tāi-sír,tai7sir2,tai7sir2,ㄉㄞ˫ㄙㆨˋ,,taisir,taisir,ㄉㄞㄙㆨ,,ts,ts,ㄉㄙ,,True,False
天官,thian-kuan,25,thian-koan,thian1kuan1,thian1koan1,ㄊㄧㄢㄍㄨㄢ,,thiankuan,thiankoan,ㄊㄧㄢㄍㄨㄢ,,tk,tk,ㄊㄍ,,True,False
天師,thian-sir,25,thian-sir,thian1sir1,thian1sir1,ㄊㄧㄢㄙㆨ,,thiansir,thiansir,ㄊㄧㄢㄙㆨ,,ts,ts,ㄊㄙ,,True,False
天師,thian-su,25,thian-su,thian1su1,thian1su1,ㄊㄧㄢㄙㄨ,,thiansu,thiansu,ㄊㄧㄢㄙㄨ,,ts,ts,ㄊㄙ,,True,False
天干,thian-kan,25,thian-kan,thian1kan1,thian1kan1,ㄊㄧㄢㄍㄢ,,thiankan,thiankan,ㄊㄧㄢㄍㄢ,,tk,tk,ㄊㄍ,,True,False
太史,thài-sír,25,thài-sír,thai3sir2,thai3sir2,ㄊㄞ˪ㄙㆨˋ,,thaisir,thaisir,ㄊㄞㄙㆨ,,ts,ts,ㄊㄙ,,True,False
太史,thài-sú,25,thài-sú,thai3su2,thai3su2,ㄊㄞ˪ㄙㄨˋ,,thaisu,thaisu,ㄊㄞㄙㄨ,,ts,ts,ㄊㄙ,,True,False
太子,thài-tsír,25,thài-chír,thai3tsir2,thai3chir2,ㄊㄞ˪ㄗㆨˋ,,thaitsir,thaichir,ㄊㄞㄗㆨ,,tt,tc,ㄊㄗ,,True,False
太師,thài-sir,25,thài-sir,thai3sir1,thai3sir1,ㄊㄞ˪ㄙㆨ,,thaisir,thaisir,ㄊㄞㄙㆨ,,ts,ts,ㄊㄙ,,True,False
契據,kherè-kìr,25,kherè-kìr,khere3kir3,khere3kir3,ㄎㄜㆤ˪ㄍㆨ˪,ㄎㄛㆤ˪ㄍㆨ˪,kherekir,kherekir,ㄎㄜㆤㄍㆨ,ㄎㄛㆤㄍㆨ,kk,kk,ㄎㄍ,,True,False
契據,khuè-kìr,25,khòe-kìr,khue3kir3,khoe3kir3,ㄎㄨㆤ˪ㄍㆨ˪,,khuekir,khoekir,ㄎㄨㆤㄍㆨ,,kk,kk,ㄎㄍ,,True,False
契據,khuè-kù,25,khòe-kù,khue3ku3,khoe3ku3,ㄎㄨㆤ˪ㄍㄨ˪,,khueku,khoeku,ㄎㄨㆤㄍㄨ,,kk,kk,ㄎㄍ,,True,False
契據,khè-kì,25,khè-kì,khe3ki3,khe3ki3,ㄎㆤ˪ㄍㄧ˪,,kheki,kheki,ㄎㆤㄍㄧ,,kk,kk,ㄎㄍ,,True,False
套語,thò-gí,25,thò-gí,tho3gi2,tho3gi2,ㄊㄛ˪ㆣㄧˋ,,thogi,thogi,ㄊㄛㆣㄧ,,tg,tg,ㄊㆣ,,True,False
套語,thò-gír,25,thò-gír,tho3gir2,tho3gir2,ㄊㄛ˪ㆣㆨˋ,,thogir,thogir,ㄊㄛㆣㆨ,,tg,tg,ㄊㆣ,,True,False
套語,thò-gú,25,thò-gú,tho3gu2,tho3gu2,ㄊㄛ˪ㆣㄨˋ,,thogu,thogu,ㄊㄛㆣㄨ,,tg,tg,ㄊㆣ,,True,False
女士,lír-sīr,25,lír-sīr,lir2sir7,lir2sir7,ㄌㆨˋㄙㆨ˫,,lirsir,lirsir,ㄌㆨㄙㆨ,,ls,ls,ㄌㄙ,,True,False
女士,lír-sǐr,25,lír-sǐr,lir2sir6,lir2sir6,ㄌㆨˋㄙㆨˇ,,lirsir,lirsir,ㄌㆨㄙㆨ,,ls,ls,ㄌㄙ,,True,False
好處,hó-tshìr,25,hó-chhìr,ho2tshir3,ho2chhir3,ㄏㄛˋㄘㆨ˪,,hotshir,hochhir,ㄏㄛㄘㆨ,,ht,hc,ㄏㄘ,,True,False
如今,jîr-kim,25,jîr-kim,jir5kim1,jir5kim1,ㆡㆨˊㄍㄧㆬ,,jirkim,jirkim,ㆡㆨㄍㄧㆬ,,jk,jk,ㆡㄍ,,True,False
如今,lîr-kim,25,lîr-kim,lir5kim1,lir5kim1,ㄌㆨˊㄍㄧㆬ,,lirkim,lirkim,ㄌㆨㄍㄧㆬ,,lk,lk,ㄌㄍ,,True,False
如何,jîr-hô,25,jîr-hô,jir5ho5,jir5ho5,ㆡㆨˊㄏㄛˊ,,jirho,jirho,ㆡㆨㄏㄛ,,jh,jh,ㆡㄏ,,True,False
如何,lîr-hô,25,lîr-hô,lir5ho5,lir5ho5,ㄌㆨˊㄏㄛˊ,,lirho,lirho,ㄌㆨㄏㄛ,,lh,lh,ㄌㄏ,,True,False
如來,jîr-lâi,25,jîr-lâi,jir5lai5,jir5lai5,ㆡㆨˊㄌㄞˊ,,jirlai,jirlai,ㆡㆨㄌㄞ,,jl,jl,ㆡㄌ,,True,False
如來,lîr-lâi,25,lîr-lâi,lir5lai5,lir5lai5,ㄌㆨˊㄌㄞˊ,,lirlai,lirlai,ㄌㆨㄌㄞ,,ll,ll,ㄌㄌ,,True,False
如左,jîr-tsó,25,jîr-chó,jir5tso2,jir5cho2,ㆡㆨˊㄗㄛˋ,,jirtso,jircho,ㆡㆨㄗㄛ,,jt,jc,ㆡㄗ,,True,False
如左,jû-tsó,25,jû-chó,ju5tso2,ju5cho2,ㆡㄨˊㄗㄛˋ,,jutso,jucho,ㆡㄨㄗㄛ,,jt,jc,ㆡㄗ,,True,False
如左,lîr-tsó,25,lîr-chó,lir5tso2,lir5cho2,ㄌㆨˊㄗㄛˋ,,lirtso,lircho,ㄌㆨㄗㄛ,,lt,lc,ㄌㄗ,,True,False
如左,lû-tsó,25,lû-chó,lu5tso2,lu5cho2,ㄌㄨˊㄗㄛˋ,,lutso,lucho,ㄌㄨㄗㄛ,,lt,lc,ㄌㄗ,,True,False
如常,jîr-siông,25,jîr-siông,jir5siong5,jir5siong5,ㆡㆨˊㄒㄧㆲˊ,,jirsiong,jirsiong,ㆡㆨㄒㄧㆲ,,js,js,ㆡㄒ,,True,False
如常,jû-siông,25,jû-siông,ju5siong5,ju5siong5,ㆡㄨˊㄒㄧㆲˊ,,jusiong,jusiong,ㆡㄨㄒㄧㆲ,,js,js,ㆡㄒ,,True,False
如常,lîr-siông,25,lîr-siông,lir5siong5,lir5siong5,ㄌㆨˊㄒㄧㆲˊ,,lirsiong,lirsiong,ㄌㆨㄒㄧㆲ,,ls,ls,ㄌㄒ,,True,False
如常,lû-siông,25,lû-siông,lu5siong5,lu5siong5,ㄌㄨˊㄒㄧㆲˊ,,lusiong,lusiong,ㄌㄨㄒㄧㆲ,,ls,ls,ㄌㄒ,,True,False
如意,jîr-ì,25,jîr-ì,jir5i3,jir5i3,ㆡㆨˊㄧ˪,,jiri,jiri,ㆡㆨㄧ,,ji,ji,ㆡㄧ,,True,False
如意,lîr-ì,25,lîr-ì,lir5i3,lir5i3,ㄌㆨˊㄧ˪,,liri,liri,ㄌㆨㄧ,,li,li,ㄌㄧ,,True,False
如數,jîr-sòo,25,jîr-sò͘,jir5soo3,jir5soo3,ㆡㆨˊㄙㆦ˪,,jirsoo,jirsoo,ㆡㆨㄙㆦ,,js,js,ㆡㄙ,,True,False
如數,jû-sòo,25,jû-sò͘,ju5soo3,ju5soo3,ㆡㄨˊㄙㆦ˪,,jusoo,jusoo,ㆡㄨㄙㆦ,,js,js,ㆡㄙ,,True,False
如數,lîr-sòo,25,lîr-sò͘,lir5soo3,lir5soo3,ㄌㆨˊㄙㆦ˪,,lirsoo,lirsoo,ㄌㆨㄙㆦ,,ls,ls,ㄌㄙ,,True,False
如數,lû-sòo,25,lû-sò͘,lu5soo3,lu5soo3,ㄌㄨˊㄙㆦ˪,,lusoo,lusoo,ㄌㄨㄙㆦ,,ls,ls,ㄌㄙ,,True,False
如是,jîr-sī,25,jîr-sī,jir5si7,jir5si7,ㆡㆨˊㄒㄧ˫,,jirsi,jirsi,ㆡㆨㄒㄧ,,js,js,ㆡㄒ,,True,False
如是,jîr-sǐ,25,jîr-sǐ,jir5si6,jir5si6,ㆡㆨˊㄒㄧˇ,,jirsi,jirsi,ㆡㆨㄒㄧ,,js,js,ㆡㄒ,,True,False
如是,jû-sī,25,jû-sī,ju5si7,ju5si7,ㆡㄨˊㄒㄧ˫,,jusi,jusi,ㆡㄨㄒㄧ,,js,js,ㆡㄒ,,True,False
如是,lîr-sī,25,lîr-sī,lir5si7,lir5si7,ㄌㆨˊㄒㄧ˫,,lirsi,lirsi,ㄌㆨㄒㄧ,,ls,ls,ㄌㄒ,,True,False
如是,lîr-sǐ,25,lîr-sǐ,lir5si6,lir5si6,ㄌㆨˊㄒㄧˇ,,lirsi,lirsi,ㄌㆨㄒㄧ,,ls,ls,ㄌㄒ,,True,False
如是,lû-sī,25,lû-sī,lu5si7,lu5si7,ㄌㄨˊㄒㄧ˫,,lusi,lusi,ㄌㄨㄒㄧ,,ls,ls,ㄌㄒ,,True,False
如此,jîr-tshír,25,jîr-chhír,jir5tshir2,jir5chhir2,ㆡㆨˊㄘㆨˋ,,jirtshir,jirchhir,ㆡㆨㄘㆨ,,jt,jc,ㆡㄘ,,True,False
如此,lîr-tshír,25,lîr-chhír,lir5tshir2,lir5chhir2,ㄌㆨˊㄘㆨˋ,,lirtshir,lirchhir,ㄌㆨㄘㆨ,,lt,lc,ㄌㄘ,,True,False
如流,jîr-liû,25,jîr-liû,jir5liu5,jir5liu5,ㆡㆨˊㄌㄧㄨˊ,,jirliu,jirliu,ㆡㆨㄌㄧㄨ,,jl,jl,ㆡㄌ,,True,False
如流,jû-liû,25,jû-liû,ju5liu5,ju5liu5,ㆡㄨˊㄌㄧㄨˊ,,juliu,juliu,ㆡㄨㄌㄧㄨ,,jl,jl,ㆡㄌ,,True,False
如流,lîr-liû,25,lîr-liû,lir5liu5,lir5liu5,ㄌㆨˊㄌㄧㄨˊ,,lirliu,lirliu,ㄌㆨㄌㄧㄨ,,ll,ll,ㄌㄌ,,True,False
如流,lû-liû,25,lû-liû,lu5liu5,lu5liu5,ㄌㄨˊㄌㄧㄨˊ,,luliu,luliu,ㄌㄨㄌㄧㄨ,,ll,ll,ㄌㄌ,,True,False
如願,jîr-guān,25,jîr-goān,jir5guan7,jir5goan7,ㆡㆨˊㆣㄨㄢ˫,,jirguan,jirgoan,ㆡㆨㆣㄨㄢ,,jg,jg,ㆡㆣ,,True,False
如願,lîr-guān,25,lîr-goān,lir5guan7,lir5goan7,ㄌㆨˊㆣㄨㄢ˫,,lirguan,lirgoan,ㄌㆨㆣㄨㄢ,,lg,lg,ㄌㆣ,,True,False
如願,lû-guān,25,lû-goān,lu5guan7,lu5goan7,ㄌㄨˊㆣㄨㄢ˫,,luguan,lugoan,ㄌㄨㆣㄨㄢ,,lg,lg,ㄌㆣ,,True,False
姉ちゃん,nè-tsiàng,25,nè-chiàng,ne3tsiang3,ne3chiang3,ㄋㆤ˪ㄐㄧㄤ˪,,netsiang,nechiang,ㄋㆤㄐㄧㄤ,,nt,nc,ㄋㄐ,,True,False
字句,lī-kù,25,lī-kù,li7ku3,li7ku3,ㄌㄧ˫ㄍㄨ˪,,liku,liku,ㄌㄧㄍㄨ,,lk,lk,ㄌㄍ,,True,False
字據,jī-kìr,25,jī-kìr,ji7kir3,ji7kir3,ㆢㄧ˫ㄍㆨ˪,,jikir,jikir,ㆢㄧㄍㆨ,,jk,jk,ㆢㄍ,,True,False
字據,jī-kù,25,jī-kù,ji7ku3,ji7ku3,ㆢㄧ˫ㄍㄨ˪,,jiku,jiku,ㆢㄧㄍㄨ,,jk,jk,ㆢㄍ,,True,False
字據,lī-kì,25,lī-kì,li7ki3,li7ki3,ㄌㄧ˫ㄍㄧ˪,,liki,liki,ㄌㄧㄍㄧ,,lk,lk,ㄌㄍ,,True,False
字據,lī-kìr,25,lī-kìr,li7kir3,li7kir3,ㄌㄧ˫ㄍㆨ˪,,likir,likir,ㄌㄧㄍㆨ,,lk,lk,ㄌㄍ,,True,False
字派,jī-phài,25,jī-phài,ji7phai3,ji7phai3,ㆢㄧ˫ㄆㄞ˪,,jiphai,jiphai,ㆢㄧㄆㄞ,,jp,jp,ㆢㄆ,,True,False
字派,lī-phài,25,lī-phài,li7phai3,li7phai3,ㄌㄧ˫ㄆㄞ˪,,liphai,liphai,ㄌㄧㄆㄞ,,lp,lp,ㄌㄆ,,True,False
孝墓,hàu-bōo,25,hàu-bō͘,hau3boo7,hau3boo7,ㄏㄠ˪ㆠㆦ˫,,hauboo,hauboo,ㄏㄠㆠㆦ,,hb,hb,ㄏㆠ,,True,False
學科,ha̍k-khe,25,ha̍k-khe,hak8khe1,hak8khe1,ㄏㄚㆻ̇ㄎㆤ,,hakkhe,hakkhe,ㄏㄚㆻㄎㆤ,,hk,hk,ㄏㄎ,,True,False
學科,ha̍k-kher,25,ha̍k-kher,hak8kher1,hak8kher1,ㄏㄚㆻ̇ㄎㄜ,ㄏㄚㆻ̇ㄎㄛ,hakkher,hakkher,ㄏㄚㆻㄎㄜ,ㄏㄚㆻㄎㄛ,hk,hk,ㄏㄎ,,True,False
寄語,kì-gí,25,kì-gí,ki3gi2,ki3gi2,ㄍㄧ˪ㆣㄧˋ,,kigi,kigi,ㄍㄧㆣㄧ,,kg,kg,ㄍㆣ,,True,False
寄語,kì-gír,25,kì-gír,ki3gir2,ki3gir2,ㄍㄧ˪ㆣㆨˋ,,kigir,kigir,ㄍㄧㆣㆨ,,kg,kg,ㄍㆣ,,True,False
寄語,kì-gú,25,kì-gú,ki3gu2,ki3gu2,ㄍㄧ˪ㆣㄨˋ,,kigu,kigu,ㄍㄧㆣㄨ,,kg,kg,ㄍㆣ,,True,False
實據,si̍t-kì,25,si̍t-kì,sit8ki3,sit8ki3,ㄒㄧㆵ̇ㄍㄧ˪,,sitki,sitki,ㄒㄧㆵㄍㄧ,,sk,sk,ㄒㄍ,,True,False
實據,si̍t-kìr,25,si̍t-kìr,sit8kir3,sit8kir3,ㄒㄧㆵ̇ㄍㆨ˪,,sitkir,sitkir,ㄒㄧㆵㄍㆨ,,sk,sk,ㄒㄍ,,True,False
實據,si̍t-kù,25,si̍t-kù,sit8ku3,sit8ku3,ㄒㄧㆵ̇ㄍㄨ˪,,sitku,sitku,ㄒㄧㆵㄍㄨ,,sk,sk,ㄒㄍ,,True,False
寧可,lîng-khónn,25,lêng-khóⁿ,ling5khonn2,leng5khonn2,ㄌㄧㄥˊㄎㆧˋ,,lingkhonn,lengkhonn,ㄌㄧㄥㄎㆧ,,lk,lk,ㄌㄎ,,True,False
寿司,sú-sih,25,sú-sih,su2sih4,su2sih4,ㄙㄨˋㄒㄧㆷ,,susih,susih,ㄙㄨㄒㄧㆷ,,ss,ss,ㄙㄒ,,True,False
小乘,sió-sīng,25,sió-sēng,sio2sing7,sio2seng7,ㄒㄧㄛˋㄒㄧㄥ˫,,siosing,sioseng,ㄒㄧㄛㄒㄧㄥ,,ss,ss,ㄒㄒ,,True,False
小事,siáu-sīr,25,siáu-sīr,siau2sir7,siau2sir7,ㄒㄧㄠˋㄙㆨ˫,,siausir,siausir,ㄒㄧㄠㄙㆨ,,ss,ss,ㄒㄙ,,True,False
小事,siáu-sū,25,siáu-sū,siau2su7,siau2su7,ㄒㄧㄠˋㄙㄨ˫,,siausu,siausu,ㄒㄧㄠㄙㄨ,,ss,ss,ㄒㄙ,,True,False
小使,siáu-sír,25,siáu-sír,siau2sir2,siau2sir2,ㄒㄧㄠˋㄙㆨˋ,,siausir,siausir,ㄒㄧㄠㄙㆨ,,ss,ss,ㄒㄙ,,True,False
小妹,sió-bēr,25,sió-bēr,sio2ber7,sio2ber7,ㄒㄧㄛˋㆠㄜ˫,ㄒㄧㄛˋㆠㄛ˫,siober,siober,ㄒㄧㄛㆠㄜ,ㄒㄧㄛㆠㄛ,sb,sb,ㄒㆠ,,True,False
小暑,siáu-sír,25,siáu-sír,siau2sir2,siau2sir2,ㄒㄧㄠˋㄙㆨˋ,,siausir,siausir,ㄒㄧㄠㄙㆨ,,ss,ss,ㄒㄙ,,True,False
小碼,sió-bé,25,sió-bé,sio2be2,sio2be2,ㄒㄧㄛˋㆠㆤˋ,,siobe,siobe,ㄒㄧㄛㆠㆤ,,sb,sb,ㄒㆠ,,True,False
尾溜,bér-liu,25,bér-liu,ber2liu1,ber2liu1,ㆠㄜˋㄌㄧㄨ,ㆠㄛˋㄌㄧㄨ,berliu,berliu,ㆠㄜㄌㄧㄨ,ㆠㄛㄌㄧㄨ,bl,bl,ㆠㄌ,,True,False
尾牙,bér-gê,25,bér-gê,ber2ge5,ber2ge5,ㆠㄜˋㆣㆤˊ,ㆠㄛˋㆣㆤˊ,berge,berge,ㆠㄜㆣㆤ,ㆠㄛㆣㆤ,bg,bg,ㆠㆣ,,True,False
居士,kir-sīr,25,kir-sīr,kir1sir7,kir1sir7,ㄍㆨㄙㆨ˫,,kirsir,kirsir,ㄍㆨㄙㆨ,,ks,ks,ㄍㄙ,,True,False
居士,kir-sǐr,25,kir-sǐr,kir1sir6,kir1sir6,ㄍㆨㄙㆨˇ,,kirsir,kirsir,ㄍㆨㄙㆨ,,ks,ks,ㄍㄙ,,True,False
居士,ku-sū,25,ku-sū,ku1su7,ku1su7,ㄍㄨㄙㄨ˫,,kusu,kusu,ㄍㄨㄙㄨ,,ks,ks,ㄍㄙ,,True,False
工事,kang-sīr,25,kang-sīr,kang1sir7,kang1sir7,ㄍㄤㄙㆨ˫,,kangsir,kangsir,ㄍㄤㄙㆨ,,ks,ks,ㄍㄙ,,True,False
布袋,pòo-tēr,25,pò͘-tēr,poo3ter7,poo3ter7,ㄅㆦ˪ㄉㄜ˫,ㄅㆦ˪ㄉㄛ˫,pooter,pooter,ㄅㆦㄉㄜ,ㄅㆦㄉㄛ,pt,pt,ㄅㄉ,,True,True
師公,sir-kong,25,sir-kong,sir1kong1,sir1kong1,ㄙㆨㄍㆲ,,sirkong,sirkong,ㄙㆨㄍㆲ,,sk,sk,ㄙㄍ,,True,False
師婆,sir-pô,25,sir-pô,sir1po5,sir1po5,ㄙㆨㄅㄛˊ,,sirpo,sirpo,ㄙㆨㄅㄛ,,sp,sp,ㄙㄅ,,True,False
