tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
tsá-liân-tsháu,早蓮草,16,chá-liân-chháu,tsa2lian5tshau2,cha2lian5chhau2,tsaliantshau,chalianchhau,tlt,clc
ge̍h-lâi-hiong,月來香,16,ge̍h-lâi-hiong,geh8lai5hiong,geh8lai5hiong,gehlaihiong,gehlaihiong,glh,glh
ba̍k-lông-tshiū,木浪樹,16,ba̍k-lông-chhiū,bak8long5tshiu7,bak8long5chhiu7,baklongtshiu,baklongchhiu,blt,blc
bo̍k-tsi̍k-tsháu,木賊草,16,bo̍k-che̍k-chháu,bok8tsik8tshau2,bok8chek8chhau2,boktsiktshau,bokchekchhau,btt,bcc
bo̍k-muâ-hông,木麻黃,16,bo̍k-môa-hông,bok8mua5hong5,bok8moa5hong5,bokmuahong,bokmoahong,bmh,bmh
bo̍k-pih-tsú,木鼈子,16,bo̍k-pih-chú,bok8pihtsu2,bok8pihchu2,bokpihtsu,bokpihchu,bpt,bpc
tsu-tsú-tsháu,朱子草,16,chu-chú-chháu,tsutsu2tshau2,chuchu2chhau2,tsutsutshau,chuchuchhau,ttt,ccc
phoh-á-tsháu,朴仔草,16,phoh-á-chháu,phoha2tshau2,phoha2chhau2,phohatshau,phohachhau,pat,pac
kuann-á-phê,杆仔皮,16,koaⁿ-á-phê,kuanna2phe5,koanna2phe5,kuannaphe,koannaphe,kap,kap
tōo-bi̍t-tshiū,杜蜜樹,16,tō͘-bi̍t-chhiū,too7bit8tshiu7,too7bit8chhiu7,toobittshiu,toobitchhiu,tbt,tbc
siông-lô-tōo,松蘿杜,16,siông-lô-tō͘,siong5lo5too7,siong5lo5too7,sionglotoo,sionglotoo,slt,slt
nâ-tâu-koo,林投菰,16,nâ-tâu-ko͘,na5tau5koo,na5tau5koo,nataukoo,nataukoo,ntk,ntk
koo-lí-tin,枯里珍,16,ko͘-lí-tin,kooli2tin,kooli2tin,koolitin,koolitin,klt,klt
khīng-á-tshiū,柏仔樹,16,khēng-á-chhiū,khing7a2tshiu7,kheng7a2chhiu7,khingatshiu,khengachhiu,kat,kac
liú-á-hông,柳仔黃,16,liú-á-hông,liu2a2hong5,liu2a2hong5,liuahong,liuahong,lah,lah
liú-hio̍h-kiô,柳葉茄,16,liú-hio̍h-kiô,liu2hioh8kio5,liu2hioh8kio5,liuhiohkio,liuhiohkio,lhk,lhk
tshâ-tsńg-kah,柴指甲,16,chhâ-chńg-kah,tsha5tsng2kah,chha5chng2kah,tshatsngkah,chhachngkah,ttk,cck
khī-kôo-bo̍k,柿糊木,16,khī-kô͘-bo̍k,khi7koo5bok8,khi7koo5bok8,khikoobok,khikoobok,kkb,kkb
tshe-thâu-hîng,栖頭恒,16,chhe-thâu-hêng,tshethau5hing5,chhethau5heng5,tshethauhing,chhethauheng,tth,cth
kuì-tik-á,桂竹仔,16,kùi-tek-á,kui3tika2,kui3teka2,kuitika,kuiteka,kta,kta
tông-tsi-tshiū,桐子樹,16,tông-chi-chhiū,tong5tsitshiu7,tong5chichhiu7,tongtsitshiu,tongchichhiu,ttt,tcc
tông-tsí-tshiū,桐子樹,16,tông-chí-chhiū,tong5tsi2tshiu7,tong5chi2chhiu7,tongtsitshiu,tongchichhiu,ttt,tcc
sng-tsâi-á,桑材仔,16,sng-châi-á,sngtsai5a2,sngchai5a2,sngtsaia,sngchaia,sta,sca
tháng-kau-tîn,桶鈎藤,16,tháng-kau-tîn,thang2kautin5,thang2kautin5,thangkautin,thangkautin,tkt,tkt
kak-á-tik,桷仔竹,16,kak-á-tek,kaka2tik,kaka2tek,kakatik,kakatek,kat,kat
iûnn-muî-thô,楊梅桃,16,iûⁿ-mûi-thô,iunn5mui5tho5,iunn5mui5tho5,iunnmuitho,iunnmuitho,imt,imt
se-tsí-á,樨枳仔,16,se-chí-á,setsi2a2,sechi2a2,setsia,sechia,sta,sca
tshiū-tsí-á,樹子仔,16,chhiū-chí-á,tshiu7tsi2a2,chhiu7chi2a2,tshiutsia,chhiuchia,tta,cca
tshiū-tsháu-liân,樹草蓮,16,chhiū-chháu-liân,tshiu7tshau2lian5,chhiu7chhau2lian5,tshiutshaulian,chhiuchhaulian,ttl,ccl
lám-jîn-kū,欖仁舅,16,lám-jîn-kū,lam2jin5ku7,lam2jin5ku7,lamjinku,lamjinku,ljk,ljk
bú-hia-tîn,武靴藤,16,bú-hia-tîn,bu2hiatin5,bu2hiatin5,buhiatin,buhiatin,bht,bht
mn̂g-tsiong-kun,毛將軍,16,mn̂g-chiong-kun,mng5tsiongkun,mng5chiongkun,mngtsiongkun,mngchiongkun,mtk,mck
mô-khī-keh,毛柿格,16,mô-khī-keh,mo5khi7keh,mo5khi7keh,mokhikeh,mokhikeh,mkk,mkk
tsuí-ting-hiunn,水丁香,16,chúi-teng-hiuⁿ,tsui2tinghiunn,chui2tenghiunn,tsuitinghiunn,chuitenghiunn,tth,cth
tsuí-ting-hông,水丁黃,16,chúi-teng-hông,tsui2tinghong5,chui2tenghong5,tsuitinghong,chuitenghong,tth,cth
tsuí-sian-hue,水仙花,16,chúi-sian-hoe,tsui2sianhue,chui2sianhoe,tsuisianhue,chuisianhoe,tsh,csh
tsuí-tang-kue,水冬瓜,16,chúi-tang-koe,tsui2tangkue,chui2tangkoe,tsuitangkue,chuitangkoe,ttk,ctk
tsuí-to-nî,水刀連,16,chúi-to-nî,tsui2toni5,chui2toni5,tsuitoni,chuitoni,ttn,ctn
tsuí-kho-á,水柯仔,16,chúi-kho-á,tsui2khoa2,chui2khoa2,tsuikhoa,chuikhoa,tka,cka
tsuí-liú-á,水柳仔,16,chúi-liú-á,tsui2liu2a2,chui2liu2a2,tsuiliua,chuiliua,tla,cla
tsuí-liú-kho,水柳柯,16,chúi-liú-kho,tsui2liu2kho,chui2liu2kho,tsuiliukho,chuiliukho,tlk,clk
tsuí-kang-lîng,水江龍,16,chúi-kang-lêng,tsui2kangling5,chui2kangleng5,tsuikangling,chuikangleng,tkl,ckl
tsuí-liû-kho,水流柯,16,chúi-liû-kho,tsui2liu5kho,chui2liu5kho,tsuiliukho,chuiliukho,tlk,clk
tsuí-pit-á,水筆仔,16,chúi-pit-á,tsui2pita2,chui2pita2,tsuipita,chuipita,tpa,cpa
tsuí-kóng-sim,水管心,16,chúi-kóng-sim,tsui2kong2sim,chui2kong2sim,tsuikongsim,chuikongsim,tks,cks
tsuí-khûn-tshài,水芹菜,16,chúi-khûn-chhài,tsui2khun5tshai3,chui2khun5chhai3,tsuikhuntshai,chuikhunchhai,tkt,ckc
tsuí-khûn-tshái,水芹菜,16,chúi-khûn-chhái,tsui2khun5tshai2,chui2khun5chhai2,tsuikhuntshai,chuikhunchhai,tkt,ckc
tsuí-ka-tang,水茄苳,16,chúi-ka-tang,tsui2katang,chui2katang,tsuikatang,chuikatang,tkt,ckt
tsuí-láu-tsháu,水荖草,16,chúi-láu-chháu,tsui2lau2tshau2,chui2lau2chhau2,tsuilautshau,chuilauchhau,tlt,clc
tsuí-liân-hue,水蓮花,16,chúi-liân-hoe,tsui2lian5hue,chui2lian5hoe,tsuilianhue,chuilianhoe,tlh,clh
tsuí-lôo-tik,水蘆竹,16,chúi-lô͘-tek,tsui2loo5tik,chui2loo5tek,tsuilootik,chuilootek,tlt,clt
tsuí-kòng-á,水貢仔,16,chúi-kòng-á,tsui2kong3a2,chui2kong3a2,tsuikonga,chuikonga,tka,cka
tsuí-tsha̍t-á,水賊仔,16,chúi-chha̍t-á,tsui2tshat8a2,chui2chhat8a2,tsuitshata,chuichhata,tta,cca
tsuí-kim-tiānn,水金定,16,chúi-kim-tiāⁿ,tsui2kimtiann7,chui2kimtiann7,tsuikimtiann,chuikimtiann,tkt,ckt
tsiú-gím-hue,水錦花,16,chiú-gím-hoe,tsiu2gim2hue,chiu2gim2hoe,tsiugimhue,chiugimhoe,tgh,cgh
tsuí-hûn-á,水魂仔,16,chúi-hûn-á,tsui2hun5a2,chui2hun5a2,tsuihuna,chuihuna,tha,cha
tsuí-kue-iû,水鷄油,16,chúi-koe-iû,tsui2kueiu5,chui2koeiu5,tsuikueiu,chuikoeiu,tki,cki
tsuí-iâm-sng,水鹽酸,16,chúi-iâm-sng,tsui2iam5sng,chui2iam5sng,tsuiiamsng,chuiiamsng,tis,cis
iû-tông-tshiū,油桐樹,16,iû-tông-chhiū,iu5tong5tshiu7,iu5tong5chhiu7,iutongtshiu,iutongchhiu,itt,itc
iû-tê-tshiū,油茶樹,16,iû-tê-chhiū,iu5te5tshiu7,iu5te5chhiu7,iutetshiu,iutechhiu,itt,itc
iû-hio̍h-lâm,油葉楠,16,iû-hio̍h-lâm,iu5hioh8lam5,iu5hioh8lam5,iuhiohlam,iuhiohlam,ihl,ihl
iû-hio̍h-tê,油葉茶,16,iû-hio̍h-tê,iu5hioh8te5,iu5hioh8te5,iuhiohte,iuhiohte,iht,iht
pho-lô-bi̍t,波羅蜜,16,pho-lô-bi̍t,pholo5bit8,pholo5bit8,pholobit,pholobit,plb,plb
hái-poo-kiunn,海埔姜,16,hái-po͘-kiuⁿ,hai2pookiunn,hai2pookiunn,haipookiunn,haipookiunn,hpk,hpk
hái-lâi-kam,海梨柑,16,hái-lâi-kam,hai2lai5kam,hai2lai5kam,hailaikam,hailaikam,hlk,hlk
hái-suāinn-á,海檨仔,16,hái-soāiⁿ-á,hai2suainn7a2,hai2soainn7a2,haisuainna,haisoainna,hsa,hsa
hái-iông-phoo,海洋波,16,hái-iông-pho͘,hai2iong5phoo,hai2iong5phoo,haiiongphoo,haiiongphoo,hip,hip
hái-ka-tang,海茄苳,16,hái-ka-tang,hai2katang,hai2katang,haikatang,haikatang,hkt,hkt
hái-ka-tîn,海茄藤,16,hái-ka-tîn,hai2katin5,hai2katin5,haikatin,haikatin,hkt,hkt
tshing-bîng-tsháu,清明草,16,chheng-bêng-chháu,tshingbing5tshau2,chhengbeng5chhau2,tshingbingtshau,chhengbengchhau,tbt,cbc
un-tsiu-sam,溫州杉,16,un-chiu-sam,untsiusam,unchiusam,untsiusam,unchiusam,uts,ucs
muá-thian-sing,滿天星,16,móa-thian-seng,mua2thiansing,moa2thianseng,muathiansing,moathianseng,mts,mts
muá-suann-âng,滿山紅,16,móa-soaⁿ-âng,mua2suannang5,moa2soannang5,muasuannang,moasoannang,msa,msa
tshat-tshit-tshiū,漆七樹,16,chhat-chhit-chhiū,tshattshittshiu7,chhatchhitchhiu7,tshattshittshiu,chhatchhitchhiu,ttt,ccc
tsiunn-linn-á,漿乳仔,16,chiuⁿ-liⁿ-á,tsiunnlinna2,chiunnlinna2,tsiunnlinna,chiunnlinna,tla,cla
siap-á-tshiū,澁仔樹,16,siap-á-chhiū,siapa2tshiu7,siapa2chhiu7,siapatshiu,siapachhiu,sat,sac
te̍k-lân-tsháu,澤蘭草,16,te̍k-lân-chháu,tek8lan5tshau2,tek8lan5chhau2,teklantshau,teklanchhau,tlt,tlc
hé-sio-kua,火燒柯,16,hé-sio-koa,he2siokua,he2siokoa,hesiokua,hesiokoa,hsk,hsk
hé-kn̂g-tik,火管竹,16,hé-kn̂g-tek,he2kng5tik,he2kng5tek,hekngtik,hekngtek,hkt,hkt
phàu-á-tsháu,炮仔草,16,phàu-á-chháu,phau3a2tshau2,phau3a2chhau2,phauatshau,phauachhau,pat,pac
uî-hōo-sian,為候仙,16,ûi-hō͘-sian,ui5hoo7sian,ui5hoo7sian,uihoosian,uihoosian,uhs,uhs
oo-á-tshài,烏仔菜,16,o͘-á-chhài,ooa2tshai3,ooa2chhai3,ooatshai,ooachhai,oat,oac
oo-tshì-á,烏刺仔,16,o͘-chhì-á,ootshi3a2,oochhi3a2,ootshia,oochhia,ota,oca
oo-tshì-kiô,烏刺茄,16,o͘-chhì-kiô,ootshi3kio5,oochhi3kio5,ootshikio,oochhikio,otk,ock
oo-tsí-kiô,烏子茄,16,o͘-chí-kiô,ootsi2kio5,oochi2kio5,ootsikio,oochikio,otk,ock
oo-sim-tsio̍h,烏心石,16,o͘-sim-chio̍h,oosimtsioh8,oosimchioh8,oosimtsioh,oosimchioh,ost,osc
oo-tshâi-á,烏材仔,16,o͘-chhâi-á,ootshai5a2,oochhai5a2,ootshaia,oochhaia,ota,oca
oo-tshâi-khī,烏材柿,16,o͘-chhâi-khī,ootshai5khi7,oochhai5khi7,ootshaikhi,oochhaikhi,otk,ock
oo-kam-á,烏柑仔,16,o͘-kam-á,ookama2,ookama2,ookama,ookama,oka,oka
oo-hun-hue,烏煙花,16,o͘-hun-hoe,oohunhue,oohunhoe,oohunhue,oohunhoe,ohh,ohh
oo-tinn-á,烏甜仔,16,o͘-tiⁿ-á,ootinna2,ootinna2,ootinna,ootinna,ota,ota
oo-tshân-oo,烏田烏,16,o͘-chhân-o͘,ootshan5oo,oochhan5oo,ootshanoo,oochhanoo,oto,oco
oo-phê-tê,烏皮茶,16,o͘-phê-tê,oophe5te5,oophe5te5,oophete,oophete,opt,opt
oo-tik-á,烏竹仔,16,o͘-tek-á,ootika2,ooteka2,ootika,ooteka,ota,ota
oo-hio̍h-iū,烏葉柚,16,o͘-hio̍h-iū,oohioh8iu7,oohioh8iu7,oohiohiu,oohiohiu,ohi,ohi
oo-kue-bú,烏雞母,16,o͘-koe-bú,ookuebu2,ookoebu2,ookuebu,ookoebu,okb,okb
oo-bīn-bé,烏面馬,16,o͘-bīn-bé,oobin7be2,oobin7be2,oobinbe,oobinbe,obb,obb
oo-hî-hue,烏魚花,16,o͘-hî-hoe,oohi5hue,oohi5hoe,oohihue,oohihoe,ohh,ohh
oo-kue-kut,烏鷄骨,16,o͘-koe-kut,ookuekut,ookoekut,ookuekut,ookoekut,okk,okk
bô-kun-tsháu,無根草,16,bô-kun-chháu,bo5kuntshau2,bo5kunchhau2,bokuntshau,bokunchhau,bkt,bkc
bû-hua-kô,無花果,16,bû-hoa-kô,bu5huako5,bu5hoako5,buhuako,buhoako,bhk,bhk
bô-thâu-hiunn,無頭香,16,bô-thâu-hiuⁿ,bo5thau5hiunn,bo5thau5hiunn,bothauhiunn,bothauhiunn,bth,bth
ting-á-tsháu,燈仔草,16,teng-á-chháu,tinga2tshau2,tenga2chhau2,tingatshau,tengachhau,tat,tac
ting-sim-tsháu,燈心草,16,teng-sim-chháu,tingsimtshau2,tengsimchhau2,tingsimtshau,tengsimchhau,tst,tsc
ting-phing-á,燈秤仔,16,teng-pheng-á,tingphinga2,tengphenga2,tingphinga,tengphenga,tpa,tpa
ting-phîng-hue,燈秤花,16,teng-phêng-hoe,tingphing5hue,tengpheng5hoe,tingphinghue,tengphenghoe,tph,tph
ting-tshing-hue,燈稱花,16,teng-chheng-hoe,tingtshinghue,tengchhenghoe,tingtshinghue,tengchhenghoe,tth,tch
nuānn-sim-bo̍k,爛心木,16,nōaⁿ-sim-bo̍k,nuann7simbok8,noann7simbok8,nuannsimbok,noannsimbok,nsb,nsb
gû-lin-pông,牛乳房,16,gû-lin-pông,gu5linpong5,gu5linpong5,gulinpong,gulinpong,glp,glp
gû-lin-tshiū,牛乳樹,16,gû-lin-chhiū,gu5lintshiu7,gu5linchhiu7,gulintshiu,gulinchhiu,glt,glc
gû-sái-tê,牛屎茶,16,gû-sái-tê,gu5sai2te5,gu5sai2te5,gusaite,gusaite,gst,gst
giû-sim-lâi,牛心梨,16,giû-sim-lâi,giu5simlai5,giu5simlai5,giusimlai,giusimlai,gsl,gsl
gû-kak-uai,牛角歪,16,gû-kak-oai,gu5kakuai,gu5kakoai,gukakuai,gukakoai,gku,gko
gû-kak-hue,牛角花,16,gû-kak-hoe,gu5kakhue,gu5kakhoe,gukakhue,gukakhoe,gkh,gkh
gû-tùn-tsháu,牛頓草,16,gû-tùn-chháu,gu5tun3tshau2,gu5tun3chhau2,gutuntshau,gutunchhau,gtt,gtc
gû-kut-á,牛骨仔,16,gû-kut-á,gu5kuta2,gu5kuta2,gukuta,gukuta,gka,gka
gû-tsang-tshì,牛鬃刺,16,gû-chang-chhì,gu5tsangtshi3,gu5changchhi3,gutsangtshi,guchangchhi,gtt,gcc
luê-piah-tshì,犁壁刺,16,lôe-piah-chhì,lue5piahtshi3,loe5piahchhi3,luepiahtshi,loepiahchhi,lpt,lpc
luê-piah-tsháu,犁壁草,16,lôe-piah-chháu,lue5piahtshau2,loe5piahchhau2,luepiahtshau,loepiahchhau,lpt,lpc
luê-piah-tîn,犁壁藤,16,lôe-piah-tîn,lue5piahtin5,loe5piahtin5,luepiahtin,loepiahtin,lpt,lpt
káu-bé-tsháu,狗尾草,16,káu-bé-chháu,kau2be2tshau2,kau2be2chhau2,kaubetshau,kaubechhau,kbt,kbc
káu-sái-kue,狗屎瓜,16,káu-sái-koe,kau2sai2kue,kau2sai2koe,kausaikue,kausaikoe,ksk,ksk
káu-lia̍p-bí,狗粒米,16,káu-lia̍p-bí,kau2liap8bi2,kau2liap8bi2,kauliapbi,kauliapbi,klb,klb
káu-kha-tuê,狗腳蹄,16,káu-kha-tôe,kau2khatue5,kau2khatoe5,kaukhatue,kaukhatoe,kkt,kkt
káu-kut-á,狗骨仔,16,káu-kut-á,kau2kuta2,kau2kuta2,kaukuta,kaukuta,kka,kka
káu-kut-siau,狗骨消,16,káu-kut-siau,kau2kutsiau,kau2kutsiau,kaukutsiau,kaukutsiau,kks,kks
ti-bú-lin,猪母乳,16,ti-bú-lin,tibu2lin,tibu2lin,tibulin,tibulin,tbl,tbl
ti-bú-tsháu,猪母草,16,ti-bú-chháu,tibu2tshau2,tibu2chhau2,tibutshau,tibuchhau,tbt,tbc
ti-kha-lâm,猪脚楠,16,ti-kha-lâm,tikhalam5,tikhalam5,tikhalam,tikhalam,tkl,tkl
kâu-huann-hí,猴歡喜,16,kâu-hoaⁿ-hí,kau5huannhi2,kau5hoannhi2,kauhuannhi,kauhoannhi,khh,khh
ông-put-liû,王不留,16,ông-put-liû,ong5putliu5,ong5putliu5,ongputliu,ongputliu,opl,opl
tin-tiong-pit,珍中筆,16,tin-tiong-pit,tintiongpit,tintiongpit,tintiongpit,tintiongpit,ttp,ttp
tsu-á-tsháu,珠仔草,16,chu-á-chháu,tsua2tshau2,chua2chhau2,tsuatshau,chuachhau,tat,cac
pan-tsi-tshiū,班芝樹,16,pan-chi-chhiū,pantsitshiu7,panchichhiu7,pantsitshiu,panchichhiu,ptt,pcc
liû-kiû-tik,琉球竹,16,liû-kiû-tek,liu5kiu5tik,liu5kiu5tek,liukiutik,liukiutek,lkt,lkt
kue-tsi-tsháu,瓜子草,16,koe-chi-chháu,kuetsitshau2,koechichhau2,kuetsitshau,koechichhau,ktt,kcc
ìng-tshài-hông,甕菜黃,16,èng-chhài-hông,ing3tshai3hong5,eng3chhai3hong5,ingtshaihong,engchhaihong,ith,ech
kam-a-bi̍t,甘仔蜜,16,kam-a-bi̍t,kamabit8,kamabit8,kamabit,kamabit,kab,kab
kam-á-bìt,甘仔蜜,16,kam-á-bìt,kama2bit3,kama2bit3,kamabit,kamabit,kab,kab
tinn-á-puânn,甜仔盤,16,tiⁿ-á-pôaⁿ,tinna2puann5,tinna2poann5,tinnapuann,tinnapoann,tap,tap
tshinn-to-tsháu,生刀草,16,chhiⁿ-to-chháu,tshinntotshau2,chhinntochhau2,tshinntotshau,chhinntochhau,ttt,ctc
tshinn-to-io̍h,生刀藥,16,chhiⁿ-to-io̍h,tshinntoioh8,chhinntoioh8,tshinntoioh,chhinntoioh,tti,cti
tshinn-ki-hiunn,生支香,16,chhiⁿ-ki-hiuⁿ,tshinnkihiunn,chhinnkihiunn,tshinnkihiunn,chhinnkihiunn,tkh,ckh
tshân-oo-tsháu,田烏草,16,chhân-o͘-chháu,tshan5ootshau2,chhan5oochhau2,tshanootshau,chhanoochhau,tot,coc
tshân-ōo-á,田芋仔,16,chhân-ō͘-á,tshan5oo7a2,chhan5oo7a2,tshanooa,chhanooa,toa,coa
tshân-pinn-tsháu,田邊草,16,chhân-piⁿ-chháu,tshan5pinntshau2,chhan5pinnchhau2,tshanpinntshau,chhanpinnchhau,tpt,cpc
tshân-hiunn-tsháu,田香草,16,chhân-hiuⁿ-chháu,tshan5hiunntshau2,chhan5hiunnchhau2,tshanhiunntshau,chhanhiunnchhau,tht,chc
ting-khiā-u,登竪杇,16,teng-khiā-u,tingkhia7u,tengkhia7u,tingkhiau,tengkhiau,tku,tku
ting-lông-tsháu,登郎草,16,teng-lông-chháu,tinglong5tshau2,tenglong5chhau2,tinglongtshau,tenglongchhau,tlt,tlc
pe̍h-kî-tshun,白其春,16,pe̍h-kî-chhun,peh8ki5tshun,peh8ki5chhun,pehkitshun,pehkichhun,pkt,pkc
pe̍h-pû-á,白匏仔,16,pe̍h-pû-á,peh8pu5a2,peh8pu5a2,pehpua,pehpua,ppa,ppa
pe̍h-kāu-phoh,白厚朴,16,pe̍h-kāu-phoh,peh8kau7phoh,peh8kau7phoh,pehkauphoh,pehkauphoh,pkp,pkp
pe̍h-poo-kiunn,白埔姜,16,pe̍h-po͘-kiuⁿ,peh8pookiunn,peh8pookiunn,pehpookiunn,pehpookiunn,ppk,ppk
pe̍h-khun-tsháu,白昆草,16,pe̍h-khun-chháu,peh8khuntshau2,peh8khunchhau2,pehkhuntshau,pehkhunchhau,pkt,pkc
pe̍h-tshîng-peh,白松柏,16,pe̍h-chhêng-peh,peh8tshing5peh,peh8chheng5peh,pehtshingpeh,pehchhengpeh,ptp,pcp
pe̍h-káu-tsan,白校櫕,16,pe̍h-káu-chan,peh8kau2tsan,peh8kau2chan,pehkautsan,pehkauchan,pkt,pkc
pe̍h-tshiū-á,白樹仔,16,pe̍h-chhiū-á,peh8tshiu7a2,peh8chhiu7a2,pehtshiua,pehchhiua,pta,pca
pe̍h-sia̍h-liû,白石榴,16,pe̍h-sia̍h-liû,peh8siah8liu5,peh8siah8liu5,pehsiahliu,pehsiahliu,psl,psl
pe̍h-tsí-soo,白紫蘇,16,pe̍h-chí-so͘,peh8tsi2soo,peh8chi2soo,pehtsisoo,pehchisoo,pts,pcs
pe̍h-bah-iū,白肉柚,16,pe̍h-bah-iū,peh8bahiu7,peh8bahiu7,pehbahiu,pehbahiu,pbi,pbi
pe̍h-bah-tshîng,白肉榕,16,pe̍h-bah-chhêng,peh8bahtshing5,peh8bahchheng5,pehbahtshing,pehbahchheng,pbt,pbc
pe̍h-bah-tāu,白肉豆,16,pe̍h-bah-tāu,peh8bahtau7,peh8bahtau7,pehbahtau,pehbahtau,pbt,pbt
pe̍h-hue-tsháu,白花草,16,pe̍h-hoe-chháu,peh8huetshau2,peh8hoechhau2,pehhuetshau,pehhoechhau,pht,phc
pe̍h-khóo-thiāu,白苦柱,16,pe̍h-khó͘-thiāu,peh8khoo2thiau7,peh8khoo2thiau7,pehkhoothiau,pehkhoothiau,pkt,pkt
pe̍h-kiok-hue,白菊花,16,pe̍h-kiok-hoe,peh8kiokhue,peh8kiokhoe,pehkiokhue,pehkiokhoe,pkh,pkh
pe̍h-pi-sián,白萆蘚,16,pe̍h-pi-sián,peh8pisian2,peh8pisian2,pehpisian,pehpisian,pps,pps
pe̍h-hio̍h-ē,白葉下,16,pe̍h-hio̍h-ē,peh8hioh8e7,peh8hioh8e7,pehhiohe,pehhiohe,phe,phe
pe̍h-hio̍h-á,白葉仔,16,pe̍h-hio̍h-á,peh8hioh8a2,peh8hioh8a2,pehhioha,pehhioha,pha,pha
pe̍h-hio̍h-iū,白葉柚,16,pe̍h-hio̍h-iū,peh8hioh8iu7,peh8hioh8iu7,pehhiohiu,pehhiohiu,phi,phi
pe̍h-tsi̍t-lê,白蒺藜,16,pe̍h-chi̍t-lê,peh8tsit8le5,peh8chit8le5,pehtsitle,pehchitle,ptl,pcl
peh-tsû-nn̂g,白薯榔,16,peh-chû-nn̂g,pehtsu5nng5,pehchu5nng5,pehtsunng,pehchunng,ptn,pcn
pe̍h-hiong-hù,白香附,16,pe̍h-hiong-hù,peh8hionghu3,peh8hionghu3,pehhionghu,pehhionghu,phh,phh
pe̍h-bé-sái,白馬屎,16,pe̍h-bé-sái,peh8be2sai2,peh8be2sai2,pehbesai,pehbesai,pbs,pbs
pe̍h-hōng-tshài,白鳳菜,16,pe̍h-hōng-chhài,peh8hong7tshai3,peh8hong7chhai3,pehhongtshai,pehhongchhai,pht,phc
pe̍h-kue-kè,白鷄冠,16,pe̍h-koe-kè,peh8kueke3,peh8koeke3,pehkueke,pehkoeke,pkk,pkk
pe̍h-kue-iû,白鷄油,16,pe̍h-koe-iû,peh8kueiu5,peh8koeiu5,pehkueiu,pehkoeiu,pki,pki
pah-ji̍t-tsháu,百日草,16,pah-ji̍t-chháu,pahjit8tshau2,pahjit8chhau2,pahjittshau,pahjitchhau,pjt,pjc
pah-jit-tshinn,百日青,16,pah-jit-chhiⁿ,pahjittshinn,pahjitchhinn,pahjittshinn,pahjitchhinn,pjt,pjc
hông-tè-tāu,皇帝豆,16,hông-tè-tāu,hong5te3tau7,hong5te3tau7,hongtetau,hongtetau,htt,htt
ah-bú-tsháu,益母草,16,ah-bú-chháu,ahbu2tshau2,ahbu2chhau2,ahbutshau,ahbuchhau,abt,abc
siunn-si-á,相思仔,16,siuⁿ-si-á,siunnsia2,siunnsia2,siunnsia,siunnsia,ssa,ssa
hiong-si-siū,相思樹,16,hiong-si-siū,hiongsisiu7,hiongsisiu7,hiongsisiu,hiongsisiu,hss,hss
siunn-su-tsháu,相思草,16,siuⁿ-su-chháu,siunnsutshau2,siunnsuchhau2,siunnsutshau,siunnsuchhau,sst,ssc
tsin-hong-tîn,真風藤,16,chin-hong-tîn,tsinhongtin5,chinhongtin5,tsinhongtin,chinhongtin,tht,cht
tsìnn-tik-á,矢竹仔,16,chìⁿ-tek-á,tsinn3tika2,chinn3teka2,tsinntika,chinnteka,tta,cta
tsio̍h-lîng-kū,石柃舅,16,chio̍h-lêng-kū,tsioh8ling5ku7,chioh8leng5ku7,tsiohlingku,chiohlengku,tlk,clk
tsio̍h-tsu-á,石珠仔,16,chio̍h-chu-á,tsioh8tsua2,chioh8chua2,tsiohtsua,chiohchua,tta,cca
tsio̍h-tik-á,石竹仔,16,chio̍h-tek-á,tsioh8tika2,chioh8teka2,tsiohtika,chiohteka,tta,cta
tsio̍h-tshiong-pô,石菖蒲,16,chio̍h-chhiong-pô,tsioh8tshiongpo5,chioh8chhiongpo5,tsiohtshiongpo,chiohchhiongpo,ttp,ccp
tsio̍h-tshiong-pôo,石菖蒲,16,chio̍h-chhiong-pô͘,tsioh8tshiongpoo5,chioh8chhiongpoo5,tsiohtshiongpoo,chiohchhiongpoo,ttp,ccp
tsio̍h-thâu-iū,石頭柚,16,chio̍h-thâu-iū,tsioh8thau5iu7,chioh8thau5iu7,tsiohthauiu,chiohthauiu,tti,cti
phuà-pòo-tsí,破布子,16,phòa-pò͘-chí,phua3poo3tsi2,phoa3poo3chi2,phuapootsi,phoapoochi,ppt,ppc
phuà-pòo-bo̍k,破布木,16,phòa-pò͘-bo̍k,phua3poo3bok8,phoa3poo3bok8,phuapoobok,phoapoobok,ppb,ppb
uánn-kong-hue,碗公花,16,óaⁿ-kong-hoe,uann2konghue,oann2konghoe,uannkonghue,oannkonghoe,ukh,okh
uánn-lîng-tshiū,碗龍樹,16,óaⁿ-lêng-chhiū,uann2ling5tshiu7,oann2leng5chhiu7,uannlingtshiu,oannlengchhiu,ult,olc
mn̂g-huē-bak,磅蟹目,16,mn̂g-hōe-bak,mng5hue7bak,mng5hoe7bak,mnghuebak,mnghoebak,mhb,mhb
mn̂g-huē-tsháu,磅蟹草,16,mn̂g-hōe-chháu,mng5hue7tshau2,mng5hoe7chhau2,mnghuetshau,mnghoechhau,mht,mhc
