tl,hanzi,frequency
piann,抨,50
pîng,抨,50
pòo,抪,50
tsa,抯,50
tshiánn,抯,50
tshé,抯,50
iong,抰,50
ióng,抰,50
uinn,抰,50
phōr,抱,50
phǒ,抱,50
pō,抱,50
sik,抶,50
thik,抶,50
tsat,抸,50
bī,抺,50
liu,抽,50
khu,抾,50
hut,拂,50
pi̍t,拂,50
tsú,拄,50
khiat,担,50
thán,担,50
liah,拆,50
thik,拆,50
bó,拇,50
bóo,拇,50
ne,拈,50
la̍p,拉,50
phau,拋,50
puàn,拌,50
puān,拌,50
puǎnn,拌,50
lîng,拎,50
ná,拏,50
kuāinn,拐,50
khiâm,拑,50
kiâm,拑,50
kī,拒,50
piān,拚,50
hun,拫,50
kuah,括,50
kuat,括,50
khiat,拮,50
tsín,拯,50
jím,拰,50
kíng,拱,50
khióng,拲,50
tshuan,拴,50
tsûn,拵,50
suán,拶,50
phìng,拼,50
ping,拼,50
tsa̍p,拾,50
huā,挂,50
kuà,挂,50
tsik,挃,50
tó,挅,50
tó,挆,50
siat,挈,50
tsín,挋,50
keh,挌,50
kik,挌,50
kàu,挍,50
tông,挏,50
tōng,挏,50
jî,挐,50
ná,挐,50
thiáu,挑,50
tsa,挓,50
hiannh,挔,50
uat,挖,50
ere,挨,50
thuat,挩,50
lô,挪,50
ná,挪,50
pu̍t,挬,50
kíng,挭,50
tsin,振,50
tsìn,振,50
tsín,振,50
tín,振,50
tîng,挰,50
sor,挲,50
lōng,挵,50
kiok,挶,50
pang,挷,50
ip,挹,50
iân,挻,50
sian,挻,50
juê,挼,50
jê,挼,50
jêr,挼,50
lê,挼,50
lêr,挼,50
gia̍p,挾,50
gue̍h,挾,50
hia̍p,挾,50
nge̍h,挾,50
hông,捀,50
kiáu,捁,50
káu,捁,50
gōo,捂,50
ngôo,捂,50
ngōo,捂,50
khùn,捃,50
kiû,捄,50
phau,捊,50
pâu,捊,50
luah,捋,50
lua̍t,捋,50
sau,捎,50
liap,捏,50
tēnn,捏,50
tīnn,捏,50
sok,捒,50
tshik,捒,50
iâ,捓,50
kak,捔,50
uân,捖,50
uān,捖,50
pô,捗,50
pôo,捗,50
pōo,捗,50
tsùn,捘,50
tsǔn,捘,50
uan,捥,50
uínn,捥,50
áinn,捥,50
ńg,捥,50
khiâm,捦,50
khîm,捦,50
hóng,捧,50
lē,捩,50
bún,捫,50
bûn,捫,50
bú,捬,50
hù,捬,50
hú,捬,50
pâi,捭,50
gâi,捱,50
thián,捵,50
tsuí,捶,50
tuí,捶,50
phun,捹,50
lat,捺,50
liàm,捻,50
liām,捻,50
juê,捼,50
lô,捼,50
uí,捼,50
kuán,捾,50
uán,捾,50
hian,掀,50
tiam,掂,50
tìm,掂,50
sòr,掃,50
tshìng,掅,50
kong,掆,50
tuah,掇,50
tua̍h,掇,50
am,掊,50
phoo,掊,50
phóo,掊,50
puê,掊,50
tsí,掋,50
tsiáng,掌,50
tsiónn,掌,50
hūn,掍,50
kún,掍,50
tho,掏,50
tô,掏,50
khap,掐,50
khi̍p,掐,50
khian,掔,50
lîng,掕,50
i̍k,掖,50
tshing,掙,50
tsiānn,掙,50
tsìng,掙,50
gé,掜,50
gí,掜,50
liap,掜,50
hi̍k,掝,50
iám,掞,50
siām,掞,50
tīng,掟,50
tshiat,掣,50
ping,掤,50
khàng,控,50
ther,推,50
om,掩,50
uinn,掩,50
tshòo,措,50
tsoo,掫,50
kiok,掬,50
khainn,掮,50
kháinn,掮,50
khìng,掯,50
pé,掰,50
pér,掰,50
bíng,掹,50
phìng,掽,50
iān,掾,50
tsing,揁,50
tsian,揃,50
tsián,揃,50
iâu,揄,50
iû,揄,50
jû,揄,50
gian,揅,50
khuí,揆,50
kuí,揆,50
kuî,揆,50
lám,揇,50
hong,揈,50
giû,揉,50
jiû,揉,50
liû,揉,50
sai,揌,50
su,揌,50
bok,揍,50
suan,揎,50
e̍h,提,50
thē,提,50
gé,揑,50
gí,揑,50
sí,揓,50
thìm,揕,50
tim,揕,50
tsim,揕,50
tship,揖,50
sûn,揗,50
sūn,揗,50
iám,揜,50
ám,揞,50
su,揟,50
at,揠,50
ap,握,50
ok,握,50
khik,揢,50
tshēr,揣,50
tshěr,揣,50
ji̍h,揤,50
jī,揤,50
li̍h,揤,50
tshī,揤,50
tsiat,揤,50
thè,揥,50
tè,揥,50
la̍t,揦,50
la̍t,揧,50
khai,揩,50
khài,揩,50
tsiû,揪,50
tshiû,揫,50
tsiû,揫,50
tuh,揬,50
tu̍t,揬,50
tū,揬,50
khíng,揯,50
tiōng,揰,50
tshiòng,揰,50
siau,揱,50
siok,揱,50
sok,揱,50
sia̍p,揲,50
siat,揳,50
khiân,揵,50
kián,揵,50
kiān,揵,50
iâ,揶,50
phāinn,揹,50
phǎinn,揹,50
pē,揹,50
ui,揻,50
koo,搆,50
kòo,搆,50
khak,搉,50
tshiu,搊,50
tsoo,搊,50
thí,搋,50
tián,搌,50
sun,搎,50
phok,搏,50
thiok,搐,50
tiuh,搐,50
jióng,搑,50
pông,搒,50
tsho,搓,50
jiáu,搔,50
khap,搕,50
tó,搗,50
tsi,搘,50
jio̍k,搙,50
la̍k,搙,50
lio̍k,搙,50
lōo,搙,50
kiam,搛,50
liâm,搛,50
sio,搜,50
soo,搜,50
giú,搝,50
khau,搞,50
káu,搞,50
hián,搟,50
sok,搠,50
sóng,搡,50
tsìn,搢,50
bia̍t,搣,50
me,搣,50
mi,搣,50
ik,搤,50
sàm,搧,50
tap,搨,50
thap,搨,50
kiat,搩,50
kia̍t,搩,50
tông,搪,50
lik,搮,50
tho,搯,50
tô,搯,50
hut,搰,50
khut,搰,50
tshiónn,搶,50
tian,搷,50
tiân,搷,50
kik,搹,50
tshâ,搽,50
óo,摀,50
hmh,摁,50
sat,摋,50
sán,摌,50
khiu,摎,50
tshiong,摐,50
tshong,摐,50
kik,摑,50
kok,摑,50
pìng,摒,50
hông,摓,50
sak,摔,50
lî,摛,50
kuàn,摜,50
kik,摝,50
lo̍k,摝,50
lô,摞,50
lō,摞,50
phi,摠,50
pî,摠,50
tsóng,摠,50
khài,摡,50
tshióng,摤,50
thóng,摥,50
tshui,摧,50
kui,摫,50
tsik,摭,50
tsià,摭,50
tsì,摯,50
tsām,摲,50
kha̍unnh,摳,50
thu,摴,50
sik,摵,50
tshiok,摵,50
thuân,摶,50
bôo,摹,50
bōo,摹,50
tsiap,摺,50
tsham,摻,50
tshàm,摻,50
khing,摼,50
khuat,撅,50
hôo,撈,50
lô,撈,50
lō,撈,50
tun,撉,50
hán,撊,50
hān,撊,50
juân,撋,50
juê,撋,50
gîm,撏,50
jîm,撏,50
lîm,撏,50
sîm,撏,50
sat,撒,50
láu,撓,50
ngiáu,撓,50
su,撕,50
tsún,撙,50
hui,撝,50
uî,撝,50
kiáu,撟,50
kik,撠,50
tham,撢,50
thâm,撢,50
tân,撣,50
tān,撣,50
tshiá,撦,50
tshé,撦,50
tshâu,撨,50
tsiâu,撨,50
liâu,撩,50
liān,撩,50
bú,撫,50
hu,撫,50
hú,撫,50
hiau,撬,50
khiau,撬,50
kiāu,撬,50
kiǎu,撬,50
tshok,撮,50
tsuān,撰,50
thò,撱,50
thó,撱,50
hám,撼,50
khiau,撽,50
kik,撽,50
ko,撾,50
tshua,撾,50
kiám,撿,50
liám,撿,50
kán,擀,50
ióng,擁,50
lông,擃,50
lóo,擄,50
to̍h,擇,50
sio̍k,擉,50
tak,擉,50
ta̍k,擉,50
thak,擉,50
tiak,擉,50
tshiok,擉,50
tsiok,擉,50
tóng,擋,50
tsho,操,50
khîng,擎,50
king,擎,50
huān,擐,50
suan,擐,50
khîm,擒,50
khuài,擓,50
hê,擕,50
kat,擖,50
phiak,擗,50
phik,擗,50
pia̍k,擗,50
pi̍t,擗,50
phik,擘,50
kìr,據,50
tse,擠,50
tsè,擠,50
tsé,擠,50
tó,擣,50
híng,擤,50
síng,擤,50
tshǹg,擤,50
lâm,擥,50
tshat,擦,50
jú,擩,50
jû,擩,50
iap,擪,50
iám,擪,50
hok,擭,50
huā,擭,50
hōo,擭,50
tsia̍t,擮,50
tsik,擮,50
pìn,擯,50
lîng,擰,50
kok,擱,50
khiat,擷,50
bā,擸,50
lia̍p,擸,50
sóo,擻,50
lóo,擼,50
lio̍k,擽,50
giáu,擾,50
liáu,擾,50
thik,擿,50
tik,擿,50
ti̍k,擿,50
luī,攂,50
sat,攃,50
tshat,攃,50
thu,攄,50
lián,攆,50
hok,攉,50
la̍t,攋,50
nāi,攋,50
lôo,攎,50
khian,攐,50
khiân,攑,50
ânn,攔,50
tshiam,攕,50
ing,攖,50
giāng,攘,50
jióng,攘,50
jiông,攘,50
jiāng,攘,50
jiōng,攘,50
tshâm,攙,50
tshuàn,攛,50
ló,攞,50
tshuân,攢,50
tsuan,攢,50
tsuàn,攢,50
luān,攣,50
tóng,攩,50
khiok,攫,50
khok,攫,50
lóng,攮,50
khuì,攰,50
khi,攲,50
iu,攸,50
iû,攸,50
pan,攽,50
pin,攽,50
tiam,敁,50
khòo,敂,50
bín,敃,50
bîn,敃,50
bí,敉,50
gú,敔,50
thik,敕,50
gô,敖,50
gō,敖,50
ngôo,敖,50
ngōo,敖,50
pè,敝,50
pē,敝,50
tshióng,敞,50
tuat,敠,50
iām,敥,50
thió,敨,50
thóo,敨,50
kik,敫,50
khái,敱,50
kháinn,敱,50
khau,敲,50
hu,敷,50
liâu,敹,50
khu,敺,50
áu,敺,50
óo,敺,50
hiàn,敻,50
khîng,敻,50
i̍k,斁,50
to̍k,斁,50
tòo,斁,50
pē,斃,50
ha̍k,斆,50
pin,斌,50
hui,斐,50
huí,斐,50
siâ,斜,50
ká,斝,50
jú,斞,50
tsim,斟,50
thóo,斢,50
kirn,斤,50
thik,斥,50
phú,斧,50
tshiong,斨,50
tshiok,斫,50
tsiok,斫,50
tshiok,斮,50
su,斯,50
suh,斯,50
tok,斲,50
kín,斳,50
kīn,斳,50
tok,斵,50
tshiok,斶,50
tňg,斷,50
tsiok,斸,50
û,於,50
sì,施,50
iû,斿,50
tsian,旃,50
môo,旄,50
phài,旆,50
liû,旈,50
hóng,旊,50
tsuīnn,旋,50
tsňg,旋,50
sing,旌,50
tsing,旌,50
nî,旎,50
tiāu,旐,50
liû,旒,50
sau,旓,50
siau,旓,50
i,旖,50
í,旖,50
tshì,旘,50
tsì,旘,50
huan,旛,50
kuè,旝,50
kì,无,50
kì,旡,50
kì,既,50
kì,旣,50
gi̍t,日,50
kiū,旧,50
hia̍p,旪,50
hiok,旮,50
hán,旰,50
uānn,旱,50
bîn,旻,50
bîn,旼,50
bûn,旼,50
ngóo,旿,50
în,昀,50
ûn,昀,50
pán,昄,50
khun,昆,50
hóng,昉,50
hō,昊,50
hōo,昊,50
huan,昍,50
suan,昍,50
hun,昐,50
khím,昑,50
hut,昒,50
ia̍h,易,50
him,昕,50
iông,昜,50
tsám,昝,50
píng,昞,50
ìng,映,50
hiân,昡,50
phut,昢,50
tsín,昣,50
lîng,昤,50
māi,昧,50
hú,昫,50
hun,昬,50
tsiau,昭,50
sǐ,是,50
io̍k,昱,50
tia̍t,昳,50
báu,昴,50
lik,昵,50
li̍k,昵,50
tshiáng,昶,50
tshióng,昶,50
tiâu,晁,50
tiāu,晁,50
huánn,晃,50
hóng,晄,50
kóng,晄,50
suan,晅,50
tsit,晊,50
hiòng,晌,50
sióng,晌,50
kai,晐,50
sà,晒,50
tsùn,晙,50
buán,晚,50
hián,晛,50
hiān,晛,50
hi,晞,50
sîng,晟,50
sīng,晟,50
tsiat,晢,50
tsè,晢,50
tsè,晣,50
uán,晥,50
huè,晦,50
hō,晧,50
hōo,晧,50
tsuì,晬,50
tsè,晬,50
tsèr,晬,50
sik,晰,50
sik,晳,50
tsînn,晴,50
tsing,晶,50
khuí,晷,50
kuí,晷,50
tsíng,晸,50
i̍k,晹,50
sik,晹,50
iám,晻,50
ám,晻,50
uán,晼,50
liōng,晾,50
nê,晾,50
nî,晾,50
suan,暄,50
hui,暉,50
bín,暋,50
bîn,暋,50
ke,暌,50
hat,暍,50
iòng,暎,50
tóo,暏,50
uí,暐,50
tsîng,暒,50
iông,暘,50
sik,暘,50
kiáu,暞,50
khái,暟,50
hō,暠,50
kó,暠,50
óng,暡,50
gut,暨,50
bún,暪,50
bo̍k,暯,50
li̍t,暱,50
huī,暳,50
po̍k,暴,50
pā,暴,50
suân,暶,50
liâu,暸,50
thun,暾,50
thâm,曇,50
tông,曈,50
i̍k,曎,50
hiòng,曏,50
hióng,曏,50
kiáu,曒,50
kìng,曔,50
ài,曖,50
sī,曙,50
sū,曙,50
bông,曚,50
pho̍k,曝,50
khòng,曠,50
ian,曣,50
lông,曨,50
lóng,曩,50
luân,曫,50
lē,曬,50
sà,曬,50
sài,曬,50
thóng,曭,50
kìng,更,50
hut,曶,50
ia̍h,曷,50
tsôr,曹,50
tsô,曺,50
tsôo,曺,50
bān,曼,50
tsan,曽,50
tsan,曾,50
therè,替,50
tshám,朁,50
tsiâm,朁,50
erē,會,50
ě,會,50
ge̍rh,月,50
ǔ,有,50
hûn,朌,50
huí,朏,50
phut,朏,50
khu,朐,50
kû,朐,50
thiáu,朓,50
tīm,朕,50
láng,朗,50
suan,朘,50
tsuê,朘,50
bîng,朙,50
kî,朞,50
ki,期,50
bōng,朢,50
tông,朣,50
liâu,朥,50
lô,朥,50
bông,朦,50
lông,朧,50
bēr,未,50
běr,未,50
tsat,札,50
jîn,朲,50
pat,朳,50
phoh,朴,50
tó,朵,50
tóo,朵,50
tó,朶,50
tóo,朶,50
kiû,朹,50
kiū,朹,50
kiû,朻,50
hiú,朽,50
ting,朾,50
tshì,朿,50
tshù,朿,50
kan,杆,50
kuainn,杆,50
kuann,杆,50
tsha,杈,50
tshai,杈,50
huân,杋,50
tshuan,村,50
piau,杓,50
tsiak,杓,50
tsiok,杓,50
thok,杔,50
tē,杕,50
thn̄g,杖,50
bîng,杗,50
bông,杗,50
tî,杝,50
kang,杠,50
kong,杠,50
biáu,杪,50
guán,杬,50
guân,杬,50
huì,杮,50
phè,杮,50
hó,杲,50
kó,杲,50
hiam,杴,50
thú,杵,50
tshí,杵,50
tshú,杵,50
thun,杶,50
tshun,杶,50
pê,杷,50
sû,杸,50
liú,杻,50
sóng,松,50
kiap,极,50
kiat,极,50
ke,枅,50
gông,枊,50
hûn,枌,50
hu,枎,50
hû,枎,50
lâm,枏,50
hōo,枑,50
gâ,枒,50
tóo,枓,50
juē,枘,50
muî,枚,50
kér,果,50
phîng,枰,50
pîng,枰,50
sí,枲,50
tsí,枳,50
kuáinn,枴,50
ka,枷,50
kha,枷,50
kuê,枷,50
ké,枷,50
kóo,枸,50
hu,枹,50
hû,枹,50
ia̍p,枼,50
khī,枾,50
phí,柀,50
pí,柀,50
tô,柁,50
tî,柂,50
lîng,柃,50
ní,柅,50
sû,柌,50
hu,柎,50
hū,柎,50
bió,某,50
tshik,柒,50
tshit,柒,50
giám,染,50
giû,柔,50
liû,柔,50
tsià,柘,50
tòo,柘,50
kah,柙,50
sin,柛,50
kuī,柜,50
kū,柜,50
kho̍k,柝,50
thok,柝,50
tsik,柞,50
tsi̍k,柞,50
tso̍k,柞,50
jiám,柟,50
lâm,柟,50
te,柢,50
tí,柢,50
tsa,柤,50
koo,柧,50
put,柫,50
pua̍t,柭,50
puē,柭,50
lu̍t,柮,50
tu̍t,柮,50
kho,柯,50
khoo,柯,50
kua,柯,50
tshâi,柴,50
tshik,柵,50
tsiok,柷,50
khǐ,柿,50
liú,栁,50
bóo,栂,50
bôo,栂,50
lím,标,50
íng,栐,50
sún,栒,50
suan,栓,50
suinn,栓,50
tshng,栓,50
tshuan,栓,50
tshuinn,栓,50
khè,栔,50
tīm,栚,50
lē,栛,50
kuat,栝,50
thiam,栝,50
thiám,栝,50
khan,栞,50
ping,栟,50
pìng,栟,50
peh,栢,50
hú,栩,50
tsu,株,50
tu,株,50
tshiàn,栫,50
tsun,栫,50
tsûn,栫,50
jî,栭,50
iú,栯,50
iū,栯,50
hua̍t,栰,50
kong,栱,50
kóng,栱,50
kông,栱,50
khó,栲,50
kó,栲,50
ló,栳,50
tsian,栴,50
lia̍t,栵,50
lē,栵,50
ha̍t,核,50
sik,栻,50
thik,栻,50
ho̍k,栿,50
hông,桁,50
thôr,桃,50
tô,桃,50
kong,桄,50
guî,桅,50
uî,桅,50
khong,框,50
jî,桇,50
jû,桇,50
lû,桇,50
àn,桉,50
kuàn,桊,50
tok,桌,50
torh,桌,50
koo,桍,50
tsik,桎,50
tsit,桎,50
kiông,桏,50
sng,桑,50
sáng,桑,50
liú,桞,50
so,桫,50
sa,桬,50
thing,桯,50
kìng,桱,50
pu̍t,桲,50
hu,桴,50
hôo,桴,50
lông,桹,50
tshik,桼,50
tship,桼,50
kun,桾,50
kuáinn,桿,50
kuánn,桿,50
kuínn,桿,50
kán,桿,50
sok,梀,50
tshiok,梀,50
niôo,梁,50
niû,梁,50
kiû,梂,50
thíng,梃,50
tôo,梌,50
khok,梏,50
pē,梐,50
ki,梔,50
kú,梖,50
puè,梖,50
kénn,梗,50
kínn,梗,50
hiān,梘,50
kián,梘,50
huān,梙,50
buán,梚,50
kiap,梜,50
hiau,梟,50
lū,梠,50
khuán,梡,50
tsîm,梣,50
hun,梤,50
gôo,梧,50
lê,梨,50
lî,梩,50
tōo,梪,50
tshím,梫,50
soo,梭,50
kiok,梮,50
the,梯,50
hāi,械,50
thuat,梲,50
tsuat,梲,50
huān,梵,50
lê,棃,50
pìng,棅,50
tshong,棇,50
ki,棊,50
kî,棊,50
tshái,棌,50
kùn,棍,50
siâm,棎,50
huí,棐,50
pāng,棒,50
pue,棓,50
puê,棓,50
kuat,棔,50
tsong,棕,50
tiông,棖,50
tshîng,棖,50
tsór,棗,50
kik,棘,50
lia̍t,棙,50
phiânn,棚,50
pîng,棚,50
io̍k,棛,50
khún,棞,50
tàng,棟,50
tòng,棟,50
tang,棠,50
tông,棠,50
kong,棡,50
bóng,棢,50
tāi,棣,50
tē,棣,50
tī,棣,50
sik,棤,50
tshiok,棤,50
huân,棥,50
thing,棦,50
thîng,棦,50
tsàn,棧,50
tsān,棧,50
khè,棨,50
hi̍k,棫,50
kuan,棬,50
sam,森,50
jím,棯,50
liām,棯,50
tshuê,棰,50
tshê,棰,50
lîng,棱,50
thuat,棳,50
tsuat,棳,50
lāi,棶,50
tsoo,棷,50
tsoo,棸,50
tsāu,棹,50
kuan,棺,50
kuann,棺,50
hun,棻,50
hun,棼,50
uán,椀,50
kok,椁,50
tsiap,椄,50
tiû,椆,50
kiok,椈,50
tsuī,椊,50
tsu̍t,椊,50
liông,椋,50
khong,椌,50
si̍k,植,50
si̍t,植,50
ti̍t,植,50
tì,植,50
thuî,椎,50
tuî,椎,50
ku,椐,50
pi,椑,50
ti,椓,50
tok,椓,50
tsu,椔,50
tīng,椗,50
phòng,椪,50
hui,椲,50
uí,椲,50
ká,椴,50
tuān,椴,50
hâm,椷,50
tsim,椹,50
thuân,椽,50
tshun,椿,50
í,楀,50
ú,楀,50
pian,楄,50
piân,楄,50
pik,楅,50
kó,楇,50
su,楈,50
sú,楈,50
jio̍k,楉,50
iônn,楊,50
tshiûnn,楊,50
la̍t,楋,50
hui,楎,50
hûn,楎,50
su,楒,50
sereh,楔,50
siat,楔,50
sueh,楔,50
tsik,楖,50
kiān,楗,50
kāinn,楗,50
kān,楗,50
kǐng,楗,50
bo̍k,楘,50
bōo,楙,50
hōo,楛,50
hôo,楜,50
ôo,楜,50
liān,楝,50
līng,楝,50
lǐng,楝,50
gông,楞,50
lîng,楞,50
tîng,楟,50
iû,楢,50
tshong,楤,50
huàn,楥,50
uân,楥,50
huàn,楦,50
hùn,楦,50
ing,楧,50
tsing,楨,50
piân,楩,50
piān,楩,50
ia̍p,楪,50
at,楬,50
khia̍t,楬,50
tsí,楮,50
tsú,楮,50
tóo,楮,50
muî,楳,50
m̂,楳,50
thè,楴,50
tè,楴,50
tsiat,楶,50
khái,楷,50
tshiu,楸,50
ênn,楹,50
înn,楹,50
jiú,楺,50
jiû,楺,50
jiû,榆,50
liû,榆,50
lû,榆,50
ká,榎,50
tián,榐,50
bi̍t,榓,50
nn̂g,榔,50
siông,榕,50
tsîng,榕,50
kok,榖,50
tsiàn,榗,50
tsìn,榗,50
tsin,榛,50
póng,榜,50
guân,榞,50
kà,榢,50
kia̍t,榤,50
hóng,榥,50
kàn,榦,50
huí,榧,50
tsà,榨,50
mā,榪,50
sî,榯,50
tsi,榰,50
sue,榱,50
tîng,榳,50
kak,榷,50
khak,榷,50
thah,榻,50
khap,榼,50
kut,榾,50
khi,榿,50
sun,槂,50
phuân,槃,50
puân,槃,50
tho,槄,50
kik,槅,50
sûn,槆,50
lōo,槈,50
sok,槊,50
so̍k,槊,50
kiò,構,50
tshionn,槍,50
tshiunn,槍,50
khiám,槏,50
huâi,槐,50
kòng,槓,50
oo,槔,50
tok,槕,50
tian,槙,50
tsin,槙,50
si̍p,槢,50
ki,槣,50
kì,槣,50
lián,槤,50
liân,槤,50
huī,槥,50
tsām,槧,50
kok,槨,50
khài,槩,50
hû,槫,50
sik,槭,50
tshiok,槭,50
sam,槮,50
sim,槮,50
iú,槱,50
ha̍k,槲,50
tsiáng,槳,50
tsióng,槳,50
tsiónn,槳,50
hōo,槴,50
huān,槵,50
giat,槷,50
gē,槸,50
kui,槻,50
tsôr,槽,50
bān,槾,50
kín,槿,50
tik,樀,50
tsiong,樁,50
tsong,樁,50
tîn,樄,50
tshiong,樅,50
lî,樆,50
huân,樊,50
hân,樊,50
thong,樋,50
luí,樏,50
lóo,樐,50
niôo,樑,50
bi̍t,樒,50
tshau,樔,50
sok,樕,50
thu,樗,50
lo̍k,樚,50
khiu,樛,50
tsià,樜,50
tsa,樝,50
tshu,樞,50
tsionn,樟,50
buân,樠,50
bûn,樠,50
miâ,樠,50
oo,樢,50
iōnn,樣,50
iǔnn,樣,50
se,樨,50
huâinn,横,50
huînn,横,50
hîng,横,50
jī,樲,50
ti̍k,樲,50
tsiâu,樵,50
tshông,樷,50
phoh,樸,50
tshiūnn,樹,50
huā,樺,50
kuī,樻,50
tsun,樽,50
ua̍t,樾,50
siān,樿,50
tsiàn,樿,50
tīng,橂,50
hua̍t,橃,50
bôo,橅,50
bú,橆,50
bû,橆,50
khiau,橇,50
jiâu,橈,50
lāu,橈,50
lín,橉,50
līn,橉,50
liû,橊,50
huân,橎,50
lak,橐,50
lop,橐,50
thok,橐,50
liâu,橑,50
ló,橑,50
tun,橔,50
tuê,橔,50
tîng,橕,50
tông,橖,50
bîng,橗,50
kiok,橘,50
tshiâng,橙,50
tshîng,橙,50
tìng,橙,50
tîng,橙,50
siau,橚,50
siok,橚,50
khuat,橛,50
kua̍t,橛,50
kue̍h,橛,50
khuat,橜,50
kuat,橜,50
thâm,橝,50
tâm,橝,50
huī,橞,50
thò,橢,50
thó,橢,50
tông,橦,50
tsing,橧,50
ian,橪,50
huênn,橫,50
hîng,橫,50
kan,橺,50
kán,橺,50
kiong,橿,50
thiânn,檀,50
lím,檁,50
hi̍k,檄,50
tshing,檉,50
kiok,檋,50
ik,檍,50
khîm,檎,50
iân,檐,50
liâm,檐,50
tàm,檐,50
luî,檑,50
hong,檒,50
hē,檕,50
ke,檕,50
suī,檖,50
phik,檗,50
tshua,檛,50
ká,檟,50
kiânn,檠,50
kîng,檠,50
tshiông,檣,50
gí,檥,50
tshat,檫,50
bóng,檬,50
bông,檬,50
tó,檮,50
tô,檮,50
tâi,檯,50
pin,檳,50
hok,檴,50
hōo,檴,50
lê,檸,50
líng,檸,50
lîng,檸,50
hô,檺,50
kó,檺,50
lām,檻,50
ìn,檼,50
juán,檽,50
lōo,檽,50
khíng,檾,50
iàm,檿,50
iám,檿,50
bi̍t,櫁,50
tse,櫅,50
tsê,櫅,50
phó,櫇,50
pô,櫇,50
tìng,櫈,50
biân,櫋,50
iu,櫌,50
hóng,櫎,50
tshian,櫏,50
luí,櫑,50
luî,櫑,50
huī,櫘,50
lû,櫚,50
to̍k,櫝,50
iân,櫞,50
li̍k,櫟,50
lo̍k,櫟,50
tsiok,櫡,50
tū,櫡,50
tsu,櫧,50
lôo,櫨,50
li̍k,櫪,50
kuàn,櫬,50
tshàn,櫬,50
tshìn,櫬,50
soo,櫯,50
gia̍t,櫱,50
kú,櫸,50
lîng,櫺,50
tsiam,櫼,50
siong,欀,50
phok,欂,50
po̍k,欂,50
tsham,欃,50
tshâm,欃,50
liap,欇,50
tsōng,欉,50
kû,欋,50
lô,欏,50
lē,欐,50
tsuàn,欑,50
tòng,欓,50
khok,欔,50
lám,欖,50
pà,欛,50
lîng,欞,50
tshìr,次,50
hu,欨,50
khài,欬,50
in,欭,50
khuat,欮,50
kuat,欮,50
khiat,欯,50
hap,欱,50
ha̍p,欱,50
hop,欱,50
hâm,欱,50
berh,欲,50
boh,欲,50
sok,欶,50
eh,欸,50
ái,欸,50
khia,欹,50
hut,欻,50
tshí,欼,50
hám,欿,50
kham,欿,50
khám,欿,50
tham,欿,50
kham,歁,50
tshuan,歂,50
tshap,歃,50
heh,歇,50
hennh,歇,50
hiorh,歇,50
jû,歈,50
khiàm,歉,50
hiau,歊,50
oo,歍,50
io,歐,50
oo,歐,50
hoo,歑,50
hu,歔,50
phun,歕,50
hi,歖,50
hí,歖,50
hut,歘,50
hip,歙,50
hâm,歛,50
tshiok,歜,50
tsiok,歜,50
pǒo,步,50
tsióng,歱,50
hèr,歲,50
ka,歸,50
bu̍t,歾,50
bún,歾,50
bu̍t,歿,50
tsoo,殂,50
thián,殄,50
tsín,殄,50
sîr,殊,50
sû,殊,50
piáu,殍,50
īnn,殔,50
si̍k,殖,50
giān,殗,50
tshân,殘,50
tsuânn,殘,50
būn,殙,50
hun,殙,50
kik,殛,50
un,殟,50
ut,殟,50
kīn,殣,50
huē,殨,50
tan,殫,50
tshián,殫,50
khiong,殭,50
kiang,殭,50
kiong,殭,50
liām,殮,50
pin,殯,50
to̍k,殰,50
bu̍t,殳,50
ûn,殷,50
khok,殼,50
ngâu,殽,50
khak,毃,50
khau,毃,50
khok,毃,50
hē,毄,50
kik,毄,50
gē,毅,50
gī,毅,50
ió,毆,50
khu,毆,50
oó,毆,50
áu,毆,50
óo,毆,50
bôo,毋,50
bú,毋,50
biór,母,50
ai,毐,50
ái,毐,50
tsiá,毑,50
thǎu,毒,50
io̍k,毓,50
pì,毖,50
pî,毗,50
pî,毘,50
tshâm,毚,50
bo̍k,毣,50
thuè,毤,50
thò,毤,50
jī,毦,50
jiông,毧,50
kiû,毬,50
thám,毯,50
puê,毰,50
kiok,毱,50
tshuì,毳,50
su,毸,50
jû,毹,50
jû,毺,50
thò,毻,50
at,毼,50
thap,毾,50
lî,氂,50
tông,氃,50
jiông,氄,50
tshióng,氅,50
póng,氆,50
tsinn,氈,50
tsian,氊,50
lóo,氌,50
lô,氌,50
kû,氍,50
te,氐,50
tí,氐,50
khit,气,50
khì,气,50
hun,氛,50
iông,氜,50
in,氤,50
li̍k,氻,50
jio̍k,氼,50
li̍k,氼,50
khuí,氿,50
tsip,汁,50
phat,汃,50
pin,汃,50
tshiok,汋,50
tsiok,汋,50
huân,汍,50
uân,汍,50
that,汏,50
tāi,汏,50
bóng,汒,50
bông,汒,50
siû,汓,50
tshian,汘,50
ù,汙,50
sìn,汛,50
kí,汜,50
sū,汜,50
hóng,汞,50
hōng,汞,50
khian,汧,50
bi̍k,汨,50
it,汨,50
ku̍t,汨,50
ua̍t,汨,50
ang,汪,50
ha̍unnh,汪,50
hóm,汪,50
na̍uh,汪,50
ngáu,汪,50
ong,汪,50
juē,汭,50
hîng,汯,50
hông,汯,50
thuǎ,汰,50
khip,汲,50
piān,汳,50
