"DictWordID","PojUnicode","PojUnicodeOthers","PojInput","PojInputOthers","HanLoTaibunPoj","KipUnicode","KipUnicodeOthers","KipInput","KipInputOthers","HanLoTaibunKip","HoaBun"
"11902","chhùi-am","chhùi-om","chhui3-am","chhui3-om","嘴掩","tshuì-am","tshuì-om","tshui3-am","tshui3-om","嘴掩","口罩"
"11903","chhùi-ān","","chhui3-an7","","嘴限","tshuì-ān","","tshui3-an7","","嘴限","口頭承諾"
"11904","chhùi-bah","","chhui3-bah","","碎肉","tshuì-bah","","tshui3-bah","","碎肉","碎肉"
"11905","chhùi-ba̍k-phīⁿ","","chhui3-bak8-phinn7","","嘴目鼻","tshuì-ba̍k-phīnn","","tshui3-bak8-phinn7","","嘴目鼻","五官"
"11906","chhùi-ba̍k-phīⁿ","","chhui3-bak8-phinn7","","嘴目鼻","tshuì-ba̍k-phīnn","","tshui3-bak8-phinn7","","嘴目鼻","眉目"
"11907","chhùi-ba̍k-phīⁿ","","chhui3-bak8-phinn7","","嘴目鼻","tshuì-ba̍k-phīnn","","tshui3-bak8-phinn7","","嘴目鼻","面貌"
"11908","chhùi-ba̍k-phīⁿ","","chhui3-bak8-phinn7","","嘴目鼻","tshuì-ba̍k-phīnn","","tshui3-bak8-phinn7","","嘴目鼻","輪廓"
"11909","chhùi-ba̍t","","chhui3-bat8","","嘴密","tshuì-ba̍t","","tshui3-bat8","","嘴密","口風緊"
"11910","chhùi-ba̍t","","chhui3-bat8","","嘴密","tshuì-ba̍t","","tshui3-bat8","","嘴密","守口如瓶"
"11911","chhùi-ba̍t","","chhui3-bat8","","嘴密","tshuì-ba̍t","","tshui3-bat8","","嘴密","嘴緊"
"11912","chhùi-ba̍t","","chhui3-bat8","","嘴密","tshuì-ba̍t","","tshui3-bat8","","嘴密","嘴穩"
"11913","chhùi-ba̍t","","chhui3-bat8","","嘴密","tshuì-ba̍t","","tshui3-bat8","","嘴密","嘴嚴"
"11914","chhùi-bīn","","chhui3-bin7","","嘴面","tshuì-bīn","","tshui3-bin7","","嘴面","嘴面"
"11915","chhùi-bóe","chhùi-bé","chhui3-boe2","chhui3-be2","嘴尾","tshuì-bué","tshuì-bé","tshui3-bue2","tshui3-be2","嘴尾","口感"
"11916","chhùi-bóe","chhùi-bé","chhui3-boe2","chhui3-be2","嘴尾","tshuì-bué","tshuì-bé","tshui3-bue2","tshui3-be2","嘴尾","語尾"
"11917","chhùi-bóe","chhùi-bé","chhui3-boe2","chhui3-be2","嘴尾","tshuì-bué","tshuì-bé","tshui3-bue2","tshui3-be2","嘴尾","嘴角"
"11918","chhùi-chhap-chhéng","","chhui3-chhap-chheng2","","碎插筅","tshuì-tshap-tshíng","","tshui3-tshap-tshing2","","碎插筅","粉碎"
"11919","chhùi-chhàu","","chhui3-chhau3","","嘴臭","tshuì-tshàu","","tshui3-tshau3","","嘴臭","口臭"
"11920","chhùi-chhìn","","chhui3-chhin3","","嘴凊","tshuì-tshìn","","tshui3-tshin3","","嘴凊","嘴淡"
"11921","chhùi-chhio","","chhui3-chhio","","嘴峭","tshuì-tshio","","tshui3-tshio","","嘴峭","愛說話"
"11922","chhùi-chhio","","chhui3-chhio","","嘴峭","tshuì-tshio","","tshui3-tshio","","嘴峭","饒舌"
"11923","chhùi-chhio","","chhui3-chhio","","嘴鶺","tshuì-tshio","","tshui3-tshio","","嘴鶺","多嘴"
"11924","chhùi-chhiò-ba̍k-chhiò","","chhui3-chhio3-bak8-chhio3","","嘴笑目笑","tshuì-tshiò-ba̍k-tshiò","","tshui3-tshio3-bak8-tshio3","","嘴笑目笑","眉開眼笑"
"11925","chhùi-chhiu","","chhui3-chhiu","","嘴鬚","tshuì-tshiu","","tshui3-tshiu","","嘴鬚","鬍子"
"11926","chhùi-chhiu","","chhui3-chhiu","","嘴鬚","tshuì-tshiu","","tshui3-tshiu","","嘴鬚","鬍鬚"
"11927","chhùi-chhiu-thn̂g","","chhui3-chhiu-thng5","","嘴鬚糖","tshuì-tshiu-thn̂g","","tshui3-tshiu-thng5","","嘴鬚糖","龍鬚糖"
"11928","chhùi-chia̍h-kín","","chhui3-chiah8-kin2","","嘴食緊","tshuì-tsia̍h-kín","","tshui3-tsiah8-kin2","","嘴食緊","嘴急"
"11929","chhùi-chia̍h-mi̍h","","chhui3-chiah8-mih8","","嘴食物","tshuì-tsia̍h-mi̍h","","tshui3-tsiah8-mih8","","嘴食物","食物"
"11930","chhùi-chiáⁿ","","chhui3-chiann2","","嘴汫","tshuì-tsiánn","","tshui3-tsiann2","","嘴汫","食慾不振"
"11931","chhùi-chiáⁿ","","chhui3-chiann2","","嘴汫","tshuì-tsiánn","","tshui3-tsiann2","","嘴汫","嘴淡"
"11932","chhùi-chiáⁿ-chiáⁿ","","chhui3-chiann2-chiann2","","嘴汫汫","tshuì-tsiánn-tsiánn","","tshui3-tsiann2-tsiann2","","嘴汫汫","沒胃口"
"11933","chhùi-chi̍h","","chhui3-chih8","","嘴舌","tshuì-tsi̍h","","tshui3-tsih8","","嘴舌","口舌"
"11934","chhùi-chi̍h","","chhui3-chih8","","嘴舌","tshuì-tsi̍h","","tshui3-tsih8","","嘴舌","口齒"
"11935","chhùi-chi̍h","","chhui3-chih8","","嘴舌","tshuì-tsi̍h","","tshui3-tsih8","","嘴舌","舌頭"
"11936","chhùi-chi̍h","","chhui3-chih8","","嘴舌","tshuì-tsi̍h","","tshui3-tsih8","","嘴舌","唇舌"
"11937","chhùi-chi̍h","","chhui3-chih8","","嘴舌","tshuì-tsi̍h","","tshui3-tsih8","","嘴舌","喉舌"
"11938","chhùi-chi̍h","","chhui3-chih8","","嘴舌","tshuì-tsi̍h","","tshui3-tsih8","","嘴舌","嘴皮子"
"11939","chhùi-chi̍h-bóe","chhùi-chi̍h-bé","chhui3-chih8-boe2","chhui3-chih8-be2","嘴舌尾","tshuì-tsi̍h-bué","tshuì-tsi̍h-bé","tshui3-tsih8-bue2","tshui3-tsih8-be2","嘴舌尾","舌尖"
"11940","chhùi-chi̍h-kin","chhùi-chi̍h-kun","chhui3-chih8-kin","chhui3-chih8-kun","嘴舌根","tshuì-tsi̍h-kin","tshuì-tsi̍h-kun","tshui3-tsih8-kin","tshui3-tsih8-kun","嘴舌根","舌根"
"11941","chhùi-chi̍h-thâu","","chhui3-chih8-thau5","","嘴舌頭","tshuì-tsi̍h-thâu","","tshui3-tsih8-thau5","","嘴舌頭","舌尖"
"11942","chhùi-chio̍h","","chhui3-chioh8","","碎石","tshuì-tsio̍h","","tshui3-tsioh8","","碎石","碎石"
"11943","chhùi-chôaⁿ","","chhui3-choann5","","嘴殘","tshuì-tsuânn","","tshui3-tsuann5","","嘴殘","剩菜殘羹"
"11944","chhùi-chúi","","chhui3-chui2","","嘴水","tshuì-tsuí","","tshui3-tsui2","","嘴水","口才"
"11945","chhùi-chúi","","chhui3-chui2","","嘴水","tshuì-tsuí","","tshui3-tsui2","","嘴水","口齒"
"11946","chhùi-ē-ham","","chhui3-e7-ham","","嘴下頷","tshuì-ē-ham","","tshui3-e7-ham","","嘴下頷","下巴"
"11947","chhùi-ē-ham","","chhui3-e7-ham","","嘴下頷","tshuì-ē-ham","","tshui3-e7-ham","","嘴下頷","下顎"
"11948","chhùi-ē-hoâi","chhùi-ē-hâi","chhui3-e7-hoai5","chhui3-e7-hai5","嘴下頦","tshuì-ē-huâi","tshuì-ē-hâi","tshui3-e7-huai5","tshui3-e7-hai5","嘴下頦","下巴"
"11949","chhùi-ē-táu","","chhui3-e7-tau2","","嘴下斗","tshuì-ē-táu","","tshui3-e7-tau2","","嘴下斗","下巴"
"11950","chhùi-ē-táu","","chhui3-e7-tau2","","嘴下斗","tshuì-ē-táu","","tshui3-e7-tau2","","嘴下斗","下顎"
"11951","chhùi-e̍k","","chhui3-ek8","","嘴譯","tshuì-i̍k","","tshui3-ik8","","嘴譯","口譯"
"11952","chhùi-ge̍k","","chhui3-gek8","","翠玉","tshuì-gi̍k","","tshui3-gik8","","翠玉","翠玉"
"11953","chhùi-gím","","chhui3-gim2","","嘴錦","tshuì-gím","","tshui3-gim2","","嘴錦","口舌"
"11954","chhùi-hoe","","chhui3-hoe","","嘴花","tshuì-hue","","tshui3-hue","","嘴花","口才"
"11955","chhùi-hoe","","chhui3-hoe","","嘴花","tshuì-hue","","tshui3-hue","","嘴花","嘴皮子"
"11956","chhùi-hoe-lāi","","chhui3-hoe-lai7","","嘴花利","tshuì-hue-lāi","","tshui3-hue-lai7","","嘴花利","口齒便給"
"11957","chhùi-ho͘","","chhui3-hoo","","嘴呼","tshuì-hoo","","tshui3-hoo","","嘴呼","口約"
"11958","chhùi-ho͘","","chhui3-hoo","","嘴呼","tshuì-hoo","","tshui3-hoo","","嘴呼","口頭約定"
"11959","chhùi-iâm-iâm","","chhui3-iam5-iam5","","碎鹽鹽","tshuì-iâm-iâm","","tshui3-iam5-iam5","","碎鹽鹽","粉碎"
"11960","chhùi-iâm-iâm","","chhui3-iam5-iam5","","碎鹽鹽","tshuì-iâm-iâm","","tshui3-iam5-iam5","","碎鹽鹽","稀巴爛"
"11961","chhùi-iâm-iâm","","chhui3-iam5-iam5","","碎鹽鹽","tshuì-iâm-iâm","","tshui3-iam5-iam5","","碎鹽鹽","稀爛"
"11962","chhùi-ia̍p-ia̍p","","chhui3-iap8-iap8","","碎葉葉","tshuì-ia̍p-ia̍p","","tshui3-iap8-iap8","","碎葉葉","粉碎"
"11963","chhùi-ín","","chhui3-in2","","嘴應","tshuì-ín","","tshui3-in2","","嘴應","口頭承諾"
"11964","chhùi-iok","","chhui3-iok","","嘴約","tshuì-iok","","tshui3-iok","","嘴約","口約"
"11965","chhùi-iok","","chhui3-iok","","嘴約","tshuì-iok","","tshui3-iok","","嘴約","口許"
"11966","chhùi-iok","","chhui3-iok","","嘴約","tshuì-iok","","tshui3-iok","","嘴約","口頭約定"
"11967","chhùi-iûⁿ-iûⁿ","","chhui3-iunn5-iunn5","","碎溶溶","tshuì-iûnn-iûnn","","tshui3-iunn5-iunn5","","碎溶溶","粉碎"
"11968","chhùi-kak","","chhui3-kak","","嘴角","tshuì-kak","","tshui3-kak","","嘴角","口角"
"11969","chhùi-kak","","chhui3-kak","","嘴角","tshuì-kak","","tshui3-kak","","嘴角","嘴角"
"11970","chhùi-kak","","chhui3-kak","","嘴角","tshuì-kak","","tshui3-kak","","嘴角","嘴邊"
"11971","chhùi-kang","","chhui3-kang","","碎工","tshuì-kang","","tshui3-kang","","碎工","短工"
"11972","chhùi-kang","","chhui3-kang","","碎工","tshuì-kang","","tshui3-kang","","碎工","臨時工"
"11973","chhùi-khang","","chhui3-khang","","嘴空","tshuì-khang","","tshui3-khang","","嘴空","口腔"
"11974","chhùi-khang","","chhui3-khang","","嘴腔","tshuì-khang","","tshui3-khang","","嘴腔","口腔"
"11975","chhùi-kháu","","chhui3-khau2","","嘴口","tshuì-kháu","","tshui3-khau2","","嘴口","口頭"
"11976","chhùi-kháu","","chhui3-khau2","","嘴口","tshuì-kháu","","tshui3-khau2","","嘴口","出入口"
"11977","chhùi-kháu-goān","","chhui3-khau2-goan7","","嘴口願","tshuì-kháu-guān","","tshui3-khau2-guan7","","嘴口願","口願"
"11978","chhùi-kháu-ōe","","chhui3-khau2-oe7","","嘴口話","tshuì-kháu-uē","","tshui3-khau2-ue7","","嘴口話","口頭禪"
"11979","chhùi-kháu-tiāⁿ","","chhui3-khau2-tiann7","","嘴口定","tshuì-kháu-tiānn","","tshui3-khau2-tiann7","","嘴口定","口約"
"11980","chhùi-kháu-tiāⁿ","","chhui3-khau2-tiann7","","嘴口定","tshuì-kháu-tiānn","","tshui3-khau2-tiann7","","嘴口定","口頭約定"
"11981","chhùi-khí","","chhui3-khi2","","嘴齒","tshuì-khí","","tshui3-khi2","","嘴齒","牙齒"
"11982","chhùi-khí pauh-pauh","","chhui3-khi2 pauh-pauh","","嘴齒暴暴","tshuì-khí pauh-pauh","","tshui3-khi2 pauh-pauh","","嘴齒暴暴","暴牙"
"11983","chhùi-khí phok-phok","","chhui3-khi2 phok-phok","","嘴齒凸凸","tshuì-khí phok-phok","","tshui3-khi2 phok-phok","","嘴齒凸凸","暴牙"
"11984","chhùi-khí pio-pio","","chhui3-khi2 pio-pio","","嘴齒標標","tshuì-khí pio-pio","","tshui3-khi2 pio-pio","","嘴齒標標","暴牙"
"11985","chhùi-khí pok-pok","","chhui3-khi2 pok-pok","","嘴齒暴暴","tshuì-khí pok-pok","","tshui3-khi2 pok-pok","","嘴齒暴暴","暴牙"
"11986","chhùi-khí-chhìn","","chhui3-khi2-chhin3","","嘴起凊","tshuì-khí-tshìn","","tshui3-khi2-tshin3","","嘴起凊","倒胃口"
"11987","chhùi-khí-hōaⁿ","","chhui3-khi2-hoann7","","嘴齒岸","tshuì-khí-huānn","","tshui3-khi2-huann7","","嘴齒岸","牙床"
"11988","chhùi-khí-hōaⁿ","","chhui3-khi2-hoann7","","嘴齒岸","tshuì-khí-huānn","","tshui3-khi2-huann7","","嘴齒岸","牙齦"
"11989","chhùi-khí-jîn","","chhui3-khi2-jin5","","嘴齒齦","tshuì-khí-jîn","","tshui3-khi2-jin5","","嘴齒齦","牙齦"
"11990","chhùi-khí-kha","","chhui3-khi2-kha","","嘴齒腳","tshuì-khí-kha","","tshui3-khi2-kha","","嘴齒腳","牙根"
"11991","chhùi-khí-kin","chhùi-khí-kun","chhui3-khi2-kin","chhui3-khi2-kun","嘴齒根","tshuì-khí-kin","tshuì-khí-kun","tshui3-khi2-kin","tshui3-khi2-kun","嘴齒根","牙關"
"11992","chhùi-khí-kin","chhùi-khí-kun","chhui3-khi2-kin","chhui3-khi2-kun","嘴齒根","tshuì-khí-kin","tshuì-khí-kun","tshui3-khi2-kin","tshui3-khi2-kun","嘴齒根","牙根"
"11993","chhùi-khí-phāng","","chhui3-khi2-phang7","","嘴齒縫","tshuì-khí-phāng","","tshui3-khi2-phang7","","嘴齒縫","牙縫"
"11994","chhùi-khí-siûⁿ","chhùi-khí-siông","chhui3-khi2-siunn5","chhui3-khi2-siong5","嘴齒瘍","tshuì-khí-siûnn","tshuì-khí-siông","tshui3-khi2-siunn5","tshui3-khi2-siong5","嘴齒瘍","牙垢"
"11995","chhùi-khí-thâu","","chhui3-khi2-thau5","","嘴齒頭","tshuì-khí-thâu","","tshui3-khi2-thau5","","嘴齒頭","牙根"
"11996","chhùi-khîm","","chhui3-khim5","","嘴琴","tshuì-khîm","","tshui3-khim5","","嘴琴","口琴"
"11997","chhùi-khoài","","chhui3-khoai3","","嘴快","tshuì-khuài","","tshui3-khuai3","","嘴快","嘴快"
"11998","chhùi-khó͘","","chhui3-khoo2","","嘴苦","tshuì-khóo","","tshui3-khoo2","","嘴苦","苦口"
"11999","chhùi-kiāng","","chhui3-kiang7","","嘴強","tshuì-kiāng","","tshui3-kiang7","","嘴強","嘴硬"
"12000","chhùi-kín","","chhui3-kin2","","嘴緊","tshuì-kín","","tshui3-kin2","","嘴緊","口快"
"12001","chhùi-kín","","chhui3-kin2","","嘴緊","tshuì-kín","","tshui3-kin2","","嘴緊","快嘴"
"12002","chhùi-kín","","chhui3-kin2","","嘴緊","tshuì-kín","","tshui3-kin2","","嘴緊","嘴快"
"12003","chhùi-kóng","","chhui3-kong2","","嘴講","tshuì-kóng","","tshui3-kong2","","嘴講","口述"
"12004","chhùi-kóng","","chhui3-kong2","","嘴講","tshuì-kóng","","tshui3-kong2","","嘴講","口談"
"12005","chhùi-kô͘-kô͘","","chhui3-koo5-koo5","","碎糊糊","tshuì-kôo-kôo","","tshui3-koo5-koo5","","碎糊糊","支離破碎"
"12006","chhùi-kô͘-kô͘","","chhui3-koo5-koo5","","碎糊糊","tshuì-kôo-kôo","","tshui3-koo5-koo5","","碎糊糊","粉碎"
"12007","chhùi-kô͘-kô͘","","chhui3-koo5-koo5","","碎糊糊","tshuì-kôo-kôo","","tshui3-koo5-koo5","","碎糊糊","稀爛"
"12008","chhùi-ku̍t","","chhui3-kut8","","嘴滑","tshuì-ku̍t","","tshui3-kut8","","嘴滑","心直口快"
"12009","chhùi-ku̍t","","chhui3-kut8","","嘴滑","tshuì-ku̍t","","tshui3-kut8","","嘴滑","嘴快"
"12010","chhùi-lia̍t","","chhui3-liat8","","碎裂","tshuì-lia̍t","","tshui3-liat8","","碎裂","碎裂"
"12011","chhùi-lō͘","","chhui3-loo7","","嘴路","tshuì-lōo","","tshui3-loo7","","嘴路","口才"
"12012","chhùi-lō͘","","chhui3-loo7","","嘴路","tshuì-lōo","","tshui3-loo7","","嘴路","口味"
"12013","chhùi-lō͘","","chhui3-loo7","","嘴路","tshuì-lōo","","tshui3-loo7","","嘴路","胃口"
"12014","chhùi-ngē","chhùi-ngī","chhui3-nge7","chhui3-ngi7","嘴硬","tshuì-ngē","tshuì-ngī","tshui3-nge7","tshui3-ngi7","嘴硬","嘴硬"
"12015","chhùi-ngē","chhùi-ngī","chhui3-nge7","chhui3-ngi7","嘴硬","tshuì-ngē","tshuì-ngī","tshui3-nge7","tshui3-ngi7","嘴硬","刁嘴"
"12016","chhùi-nōa","","chhui3-noa7","","嘴瀾","tshuì-nuā","","tshui3-nua7","","嘴瀾","口水"
"12017","chhùi-nōa","","chhui3-noa7","","嘴瀾","tshuì-nuā","","tshui3-nua7","","嘴瀾","口舌"
"12018","chhùi-nōa","","chhui3-noa7","","嘴瀾","tshuì-nuā","","tshui3-nua7","","嘴瀾","唾沫"
"12019","chhùi-nōa","","chhui3-noa7","","嘴瀾","tshuì-nuā","","tshui3-nua7","","嘴瀾","唾液"
"12020","chhùi-nōa","","chhui3-noa7","","嘴瀾","tshuì-nuā","","tshui3-nua7","","嘴瀾","痰"
"12021","chhùi-nōa-chúi","","chhui3-noa7-chui2","","嘴瀾水","tshuì-nuā-tsuí","","tshui3-nua7-tsui2","","嘴瀾水","口水"
"12022","chhùi-pàng-lēng","","chhui3-pang3-leng7","","嘴放冗","tshuì-pàng-līng","","tshui3-pang3-ling7","","嘴放冗","鬆口"
"12023","chhùi-pe̍h","","chhui3-peh8","","嘴白","tshuì-pe̍h","","tshui3-peh8","","嘴白","食慾不振"
"12024","chhùi-pe̍h","","chhui3-peh8","","嘴白","tshuì-pe̍h","","tshui3-peh8","","嘴白","偏食"
"12025","chhùi-pe̍h","","chhui3-peh8","","嘴白","tshuì-pe̍h","","tshui3-peh8","","嘴白","厭食"
"12026","chhùi-pe̍h","","chhui3-peh8","","嘴白","tshuì-pe̍h","","tshui3-peh8","","嘴白","嘴淡"
"12027","chhùi-phīⁿ","","chhui3-phinn7","","嘴鼻","tshuì-phīnn","","tshui3-phinn7","","嘴鼻","口德"
"12028","chhùi-pho","","chhui3-pho","","嘴麩","tshuì-pho","","tshui3-pho","","嘴麩","食慾不振"
"12029","chhùi-phóe","chhùi-phé","chhui3-phoe2","chhui3-phe2","嘴phóe","tshuì-phué","tshuì-phé","tshui3-phue2","tshui3-phe2","嘴phué","臉頰"
"12030","chhùi-phóe","chhùi-phé","chhui3-phoe2","chhui3-phe2","嘴phóe","tshuì-phué","tshuì-phé","tshui3-phue2","tshui3-phe2","嘴phué","耳光"
"12031","chhùi-phóe","chhùi-phé","chhui3-phoe2","chhui3-phe2","嘴phóe","tshuì-phué","tshuì-phé","tshui3-phue2","tshui3-phe2","嘴phué","面頰"
"12032","chhùi-phóe-bah","chhùi-phé-bah","chhui3-phoe2-bah","chhui3-phe2-bah","嘴phóe肉","tshuì-phué-bah","tshuì-phé-bah","tshui3-phue2-bah","tshui3-phe2-bah","嘴phué肉","嘴邊肉"
"12033","chhùi-phóe-koai","chhùi-phé-koai","chhui3-phoe2-koai","chhui3-phe2-koai","嘴phóe-koai","tshuì-phué-kuai","tshuì-phé-kuai","tshui3-phue2-kuai","tshui3-phe2-kuai","嘴phué-koai","腮幫子"
"12034","chhùi-phóe-kut","chhùi-phé-kut","chhui3-phoe2-kut","chhui3-phe2-kut","嘴phóe骨","tshuì-phué-kut","tshuì-phé-kut","tshui3-phue2-kut","tshui3-phe2-kut","嘴phué骨","顴骨"
"12035","chhùi-phóe-sai","chhùi-phé-sai","chhui3-phoe2-sai","chhui3-phe2-sai","嘴phóe腮","tshuì-phué-sai","tshuì-phé-sai","tshui3-phue2-sai","tshui3-phe2-sai","嘴phué腮","腮幫子"
"12036","chhùi-phóe-sai","chhùi-phé-sai","chhui3-phoe2-sai","chhui3-phe2-sai","嘴phóe腮","tshuì-phué-sai","tshuì-phé-sai","tshui3-phue2-sai","tshui3-phe2-sai","嘴phué腮","面頰"
"12037","chhùi-phòe-á","chhùi-phè-á","chhui3-phoe3-a2","chhui3-phe3-a2","碎phòe仔","tshuì-phuè-á","tshuì-phè-á","tshui3-phue3-a2","tshui3-phe3-a2","碎phuè仔","碎片"
"12038","chhùi-phoh-phoh","","chhui3-phoh-phoh","","嘴粕粕","tshuì-phoh-phoh","","tshui3-phoh-phoh","","嘴粕粕","嘴淡"
"12039","chhùi-piⁿ","","chhui3-pinn","","嘴邊","tshuì-pinn","","tshui3-pinn","","嘴邊","嘴邊"
"12040","chhùi-píⁿ","","chhui3-pinn2","","嘴扁","tshuì-pínn","","tshui3-pinn2","","嘴扁","口服"
"12041","chhùi-píⁿ","","chhui3-pinn2","","嘴扁","tshuì-pínn","","tshui3-pinn2","","嘴扁","啞口無言"
"12042","chhùi-píⁿ","","chhui3-pinn2","","嘴扁","tshuì-pínn","","tshui3-pinn2","","嘴扁","閉口"
"12043","chhùi-píⁿ","","chhui3-pinn2","","嘴扁","tshuì-pínn","","tshui3-pinn2","","嘴扁","無話可說"
"12044","chhùi-sai","","chhui3-sai","","嘴腮","tshuì-sai","","tshui3-sai","","嘴腮","腮幫子"
"12045","chhùi-sai","","chhui3-sai","","嘴腮","tshuì-sai","","tshui3-sai","","嘴腮","臉頰"
"12046","chhùi-sâi","","chhui3-sai5","","嘴饞","tshuì-sâi","","tshui3-sai5","","嘴饞","貪嘴"
"12047","chhùi-sâi","","chhui3-sai5","","嘴饞","tshuì-sâi","","tshui3-sai5","","嘴饞","嘴饞"
"12048","chhùi-sap-sap","","chhui3-sap-sap","","碎屑屑","tshuì-sap-sap","","tshui3-sap-sap","","碎屑屑","粉碎"
"12049","chhùi-siàⁿ","","chhui3-siann3","","嘴聖","tshuì-siànn","","tshui3-siann3","","嘴聖","屢說屢中"
"12050","chhùi-súi","chhùi-chúi","chhui3-sui2","chhui3-chui2","嘴水","tshuì-suí","tshuì-tsuí","tshui3-sui2","tshui3-tsui2","嘴水","口才"
"12051","chhùi-súi","chhùi-chúi","chhui3-sui2","chhui3-chui2","嘴水","tshuì-suí","tshuì-tsuí","tshui3-sui2","tshui3-tsui2","嘴水","嘴皮子"
"12052","chhùi-ta","","chhui3-ta","","嘴ta","tshuì-ta","","tshui3-ta","","嘴ta","口渴"
"12053","chhùi-tà","","chhui3-ta3","","嘴罩","tshuì-tà","","tshui3-ta3","","嘴罩","口罩"
"12054","chhùi-ta̍h-thut","","chhui3-tah8-thut","","嘴踏脫","tshuì-ta̍h-thut","","tshui3-tah8-thut","","嘴踏脫","口滑"
"12055","chhùi-ta̍h-thut","","chhui3-tah8-thut","","嘴踏脫","tshuì-ta̍h-thut","","tshui3-tah8-thut","","嘴踏脫","說溜嘴"
"12056","chhùi-tak-chi̍h","","chhui3-tak-chih8","","嘴觸舌","tshuì-tak-tsi̍h","","tshui3-tak-tsih8","","嘴觸舌","張口結舌"
"12057","chhùi-táu","","chhui3-tau2","","嘴斗","tshuì-táu","","tshui3-tau2","","嘴斗","口德"
"12058","chhùi-táu","","chhui3-tau2","","嘴斗","tshuì-táu","","tshui3-tau2","","嘴斗","胃口"
"12059","chhùi-tiⁿ","","chhui3-tinn","","嘴甜","tshuì-tinn","","tshui3-tinn","","嘴甜","嘴巴甜"
"12060","chhùi-tiⁿ","","chhui3-tinn","","嘴甜","tshuì-tinn","","tshui3-tinn","","嘴甜","嘴甜"
"12061","chhùi-tun","","chhui3-tun","","嘴鈍","tshuì-tun","","tshui3-tun","","嘴鈍","口拙"
"12062","chhùi-tun","","chhui3-tun","","嘴鈍","tshuì-tun","","tshui3-tun","","嘴鈍","拙嘴笨舌"
