tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
phoh-á,phoh-á,朴仔,phoh-a,phoh-a,2,sitbut
n̂g-tsuí,n̂g-chúi,黃槿,ng-tsui,ng-chui,2,sitbut
kuí-liú-kun,kúi-liú-kun,鬼柳根,kui-liu-kun,kui-liu-kun,3,sitbut
sù-bí-tsháu,sù-bí-chháu,賜米草,su-bi-tshau,su-bi-chhau,3,sitbut
sat-bú-tsí,sat-bú-chí,虱母子,sat-bu-tsi,sat-bu-chi,3,sitbut
pan-tsi-tshiū,pan-chi-chhiū,班芝樹,pan-tsi-tshiu,pan-chi-chhiu,3,sitbut
ka-po̍h-mî,ka-po̍h-mî,加薄棉,ka-poh-mi,ka-poh-mi,3,sitbut
tshinn-tông,chhiⁿ-tông,青桐,tshinn-tong,chhiⁿ-tong,2,sitbut
ngôo-tông,ngô͘-tông,梧桐,ngoo-tong,ngo͘-tong,2,sitbut
khóo-muâ,khó͘-môa,苦麻,khoo-mua,kho͘-moa,2,sitbut
tshe-thâu-hîng,chhe-thâu-hêng,栖頭恒,tshe-thau-hing,chhe-thau-heng,3,sitbut
ting-á-tsháu,teng-á-chháu,燈仔草,ting-a-tshau,teng-a-chhau,3,sitbut
tshìng-tshn̂g-lâm,chhèng-chhn̂g-lâm,銃床楠,tshing-tshng-lam,chheng-chhng-lam,3,sitbut
pîn-pô,pîn-pô,蘋婆,pin-po,pin-po,2,sitbut
tsuí-kóng-sim,chúi-kóng-sim,水管心,tsui-kong-sim,chui-kong-sim,3,sitbut
tuā-phànn-tshiū,tōa-phàⁿ-chhiū,大有樹,tua-phann-tshiu,toa-phaⁿ-chhiu,3,sitbut
gû-sái-tê,gû-sái-tê,牛屎茶,gu-sai-te,gu-sai-te,3,sitbut
âng-tām,âng-tām,紅淡,ang-tam,ang-tam,2,sitbut
tê-muî,tê-mûi,茶梅,te-mui,te-mui,2,sitbut
khóo-tê,khó͘-tê,苦茶,khoo-te,kho͘-te,2,sitbut
iû-tê-tshiū,iû-tê-chhiū,油茶樹,iu-te-tshiu,iu-te-chhiu,3,sitbut
oo-phê-tê,o͘-phê-tê,烏皮茶,oo-phe-te,o͘-phe-te,3,sitbut
iû-tê,iû-tê,油茶,iu-te,iu-te,2,sitbut
tê,tê,茶,te,te,1,sitbut
suann-tê,soaⁿ-tê,山茶,suann-te,soaⁿ-te,2,sitbut
suann-tê-á,soaⁿ-tê-á,山茶仔,suann-te-a,soaⁿ-te-a,3,sitbut
iû-hio̍h-tê,iû-hio̍h-tê,油葉茶,iu-hioh-te,iu-hioh-te,3,sitbut
iû-bo̍k,iû-bo̍k,油木,iu-bok,iu-bok,2,sitbut
tuā-thâu-tê,tōa-thâu-tê,大頭茶,tua-thau-te,toa-thau-te,3,sitbut
kuann-á-phê,koaⁿ-á-phê,杆仔皮,kuann-a-phe,koaⁿ-a-phe,3,sitbut
hò-siū,hò-siū,荷樹,ho-siu,ho-siu,2,sitbut
hò,hò,荷,ho,ho,1,sitbut
ko-pue,ko-poe,高杯,ko-pue,ko-poe,2,sitbut
âng-tām-pí,âng-tām-pí,紅淡比,ang-tam-pi,ang-tam-pi,3,sitbut
âng-kāu-khak,âng-kāu-khak,紅厚殼,ang-kau-khak,ang-kau-khak,3,sitbut
it-ki-hiunn,it-ki-hiuⁿ,一枝香,it-ki-hiunn,it-ki-hiuⁿ,3,sitbut
tshut-sing-láu,chhut-seng-láu,出生老,tshut-sing-lau,chhut-seng-lau,3,sitbut
tuā-huan-hûn,tōa-hoan-hûn,大翻魂,tua-huan-hun,toa-hoan-hun,3,sitbut
tê-sî-hông,tê-sî-hông,茶匙黃,te-si-hong,te-si-hong,3,sitbut
kue-tsih-hông,koe-chih-hông,鷄舌黃,kue-tsih-hong,koe-chih-hong,3,sitbut
keh-tsiáu-hue,keh-chiáu-hoe,鵲鳥花,keh-tsiau-hue,keh-chiau-hoe,3,sitbut
lóo-huà-tshiū,ló͘-hòa-chhiū,魯化樹,loo-hua-tshiu,lo͘-hoa-chhiu,3,sitbut
bo̍k-kua,bo̍k-koa,木瓜,bok-kua,bok-koa,2,sitbut
bān-siū-kó,bān-siū-kó,萬壽果,ban-siu-ko,ban-siu-ko,3,sitbut
sian-pa-tsiúnn,sian-pa-chiúⁿ,仙巴掌,sian-pa-tsiunn,sian-pa-chiuⁿ,3,sitbut
poo-lûn-á,po͘-lûn-á,埔崙仔,poo-lun-a,po͘-lun-a,3,sitbut
poo-lûn,po͘-lûn,埔崙,poo-lun,po͘-lun,2,sitbut
kiú-kiong,kiú-kiong,九芎,kiu-kiong,kiu-kiong,2,sitbut
tshâ-tsńg-kah,chhâ-chńg-kah,柴指甲,tsha-tsng-kah,chha-chng-kah,3,sitbut
âng-sia̍h-liû,âng-sia̍h-liû,紅石榴,ang-siah-liu,ang-siah-liu,3,sitbut
sia̍h-liû,sia̍h-liû,石榴,siah-liu,siah-liu,2,sitbut
pe̍h-sia̍h-liû,pe̍h-sia̍h-liû,白石榴,peh-siah-liu,peh-siah-liu,3,sitbut
tsuí-kòng-á,chúi-kòng-á,水貢仔,tsui-kong-a,chui-kong-a,3,sitbut
tsuí-ka-tang,chúi-ka-tang,水茄苳,tsui-ka-tang,chui-ka-tang,3,sitbut
gōo-kha-lí,gō͘-kha-lí,五脚里,goo-kha-li,go͘-kha-li,3,sitbut
tsuí-pit,chúi-pit,水筆,tsui-pit,chui-pit,2,sitbut
tsuí-pit-á,chúi-pit-á,水筆仔,tsui-pit-a,chui-pit-a,3,sitbut
âng-ka-tang,âng-ka-tang,紅茄苳,ang-ka-tang,ang-ka-tang,3,sitbut
sù-kun-tsú,sù-kun-chú,使君子,su-kun-tsu,su-kun-chu,3,sitbut
suann-iûnn-sái,soaⁿ-iûⁿ-sái,山羊屎,suann-iunn-sai,soaⁿ-iuⁿ-sai,3,sitbut
lám-jîn,lám-jîn,欖仁,lam-jin,lam-jin,2,sitbut
ka-ji̍p-kū,ka-ji̍p-kū,加入舅,ka-jip-ku,ka-jip-ku,3,sitbut
tshiah-lân,chhiah-lân,赤蘭,tshiah-lan,chhiah-lan,2,sitbut
hiong-kó,hiong-kó,香果,hiong-ko,hiong-ko,2,sitbut
hong-kóo,hong-kó͘,風鼓,hong-koo,hong-ko͘,2,sitbut
pua̍t-á,poa̍t-á,拔仔,puat-a,poat-a,2,sitbut
pat-á,pat-á,扒仔,pat-a,pat-a,2,sitbut
tsuí-to-nî,chúi-to-nî,水刀連,tsui-to-ni,chui-to-ni,3,sitbut
to-nî-á,to-nî-á,哆哖仔,to-ni-a,to-ni-a,3,sitbut
kim-siā-liû,kim-siā-liû,金榭榴,kim-sia-liu,kim-sia-liu,3,sitbut
tē-ting,tē-teng,地丁,te-ting,te-teng,2,sitbut
poo-pit-á,po͘-pit-á,埔筆仔,poo-pit-a,po͘-pit-a,3,sitbut
put-liû-hîng,put-liû-hêng,不留行,put-liu-hing,put-liu-heng,3,sitbut
ông-put-liû,ông-put-liû,王不留,ong-put-liu,ong-put-liu,3,sitbut
tsuí-ting-hiunn,chúi-teng-hiuⁿ,水丁香,tsui-ting-hiunn,chui-teng-hiuⁿ,3,sitbut
kè-kang-lîng,kè-kang-lêng,過江龍,ke-kang-ling,ke-kang-leng,3,sitbut
kè-kau-lîng,kè-kau-lêng,過溝龍,ke-kau-ling,ke-kau-leng,3,sitbut
tsuí-kang-lîng,chúi-kang-lêng,水江龍,tsui-kang-ling,chui-kang-leng,3,sitbut
tsháu-se,chháu-se,草紗,tshau-se,chhau-se,2,sitbut
ap-bú-tshiū,ap-bú-chhiū,鴨母樹,ap-bu-tshiu,ap-bu-chhiu,3,sitbut
ap-mâ-kua̍t,ap-mâ-koa̍t,鴨麻瓜,ap-ma-kuat,ap-ma-koat,3,sitbut
tshì-tshang-tshiū,chhì-chhang-chhiū,刺葱樹,tshi-tshang-tshiu,chhi-chhang-chhiu,3,sitbut
káu-kha-tuê,káu-kha-tôe,狗腳蹄,kau-kha-tue,kau-kha-toe,3,sitbut
hue-tshó,hoe-chhó,花草,hue-tsho,hoe-chho,2,sitbut
to̍k-hua̍t,to̍k-hoa̍t,獨活,tok-huat,tok-hoat,2,sitbut
khûn-tshài,khûn-chhài,芹菜,khun-tshai,khun-chhai,2,sitbut
tshâ-ôo,chhâ-ô͘,柴胡,tsha-oo,chha-o͘,2,sitbut
juā-á-tsháu,jōa-á-chháu,蚋仔草,jua-a-tshau,joa-a-chhau,3,sitbut
âng-tshài-thâu,âng-chhài-thâu,紅菜頭,ang-tshai-thau,ang-chhai-thau,3,sitbut
huê-hiunn,hôe-hiuⁿ,茴香,hue-hiunn,hoe-hiuⁿ,2,sitbut
khit-tshia̍h-uánn,khit-chhia̍h-óaⁿ,乞食碗,khit-tshiah-uann,khit-chhiah-oaⁿ,3,sitbut
piàn-tē-hut,piàn-tē-hut,變地忽,pian-te-hut,pian-te-hut,3,sitbut
tsuí-khûn-tshài,chúi-khûn-chhài,水芹菜,tsui-khun-tshai,chui-khun-chhai,3,sitbut
hông-hong,hông-hong,防風,hong-hong,hong-hong,2,sitbut
muá-suann-âng,móa-soaⁿ-âng,滿山紅,mua-suann-ang,moa-soaⁿ-ang,3,sitbut
hōo-suànn-á,hō͘-sòaⁿ-á,雨傘仔,hoo-suann-a,ho͘-soaⁿ-a,3,sitbut
thih-hōo-suànn,thih-hō͘-sòaⁿ,鐵雨傘,thih-hoo-suann,thih-ho͘-soaⁿ,3,sitbut
hōo-suànn-á,hō͘-sòaⁿ-á,雨傘子,hoo-suann-a,ho͘-soaⁿ-a,3,sitbut
la̍k-kak-tsháu,la̍k-kak-chháu,六角草,lak-kak-tshau,lak-kak-chhau,3,sitbut
suann-kuì-hue,soaⁿ-kùi-hoe,山桂花,suann-kui-hue,soaⁿ-kui-hoe,3,sitbut
tsit-hî-tánn,chit-hî-táⁿ,鯽魚膽,tsit-hi-tann,chit-hi-taⁿ,3,sitbut
thih-á,thih-á,鐵仔,thih-a,thih-a,2,sitbut
phang-tsháu,phang-chháu,香草,phang-tshau,phang-chhau,2,sitbut
hiunn-tsháu,hiuⁿ-chháu,香草,hiunn-tshau,hiuⁿ-chhau,2,sitbut
oo-bīn-bé,o͘-bīn-bé,烏面馬,oo-bin-be,o͘-bin-be,3,sitbut
kuann-á,koaⁿ-á,杆仔,kuann-a,koaⁿ-a,2,sitbut
tsio̍h-tshîng,chio̍h-chhêng,石松,tsioh-tshing,chioh-chheng,2,sitbut
tshiū-tshinn,chhiū-chhiⁿ,樹青,tshiu-tshinn,chhiu-chhiⁿ,2,sitbut
mô-khī,mô-khī,毛柿,mo-khi,mo-khi,2,sitbut
mô-khī-keh,mô-khī-keh,毛柿格,mo-khi-keh,mo-khi-keh,3,sitbut
oo-tshâi-á,o͘-chhâi-á,烏材仔,oo-tshai-a,o͘-chhai-a,3,sitbut
oo-tshâi-khī,o͘-chhâi-khī,烏材柿,oo-tshai-khi,o͘-chhai-khi,3,sitbut
khī-á,khī-á,柿仔,khi-a,khi-a,2,sitbut
âng-khī,âng-khī,紅柿,ang-khi,ang-khi,2,sitbut
n̂g-sim-á,n̂g-sim-á,黃心仔,ng-sim-a,ng-sim-a,3,sitbut
suann-khī,soaⁿ-khī,山柿,suann-khi,soaⁿ-khi,2,sitbut
suann-iûnn-hī,soaⁿ-iûⁿ-hī,山羊耳,suann-iunn-hi,soaⁿ-iuⁿ-hi,3,sitbut
pe̍h-mn̂g,pe̍h-mn̂g,白們,peh-mng,peh-mng,2,sitbut
phànn-táinn,phàⁿ-táiⁿ,？？,phann-tainn,phaⁿ-taiⁿ,2,sitbut
phnnà-thai,phⁿà-thai,？？,phnna-thai,phⁿa-thai,2,sitbut
tánn-tsio,táⁿ-chio,打招,tann-tsio,taⁿ-chio,2,sitbut
pe̍h-tshiū,pe̍h-chhiū,白樹,peh-tshiu,peh-chhiu,2,sitbut
oo-kue-bú,o͘-koe-bú,烏雞母,oo-kue-bu,o͘-koe-bu,3,sitbut
âng-phê,âng-phê,紅皮,ang-phe,ang-phe,2,sitbut
suann-khóo-līng,soaⁿ-khó͘-lēng,山苦楝,suann-khoo-ling,soaⁿ-kho͘-leng,3,sitbut
kua-thôo,koa-thô͘,柯土,kua-thoo,koa-tho͘,2,sitbut
siù-ing,siù-eng,秀英,siu-ing,siu-eng,2,sitbut
ba̍k-nī-hue,ba̍k-nī-hoe,茉莉花,bak-ni-hue,bak-ni-hoe,3,sitbut
bak-nī,bak-nī,茉莉,bak-ni,bak-ni,2,sitbut
suann-sòo-ing,soaⁿ-sò͘-eng,山素英,suann-soo-ing,soaⁿ-so͘-eng,3,sitbut
suann-sù-ing,soaⁿ-sù-eng,山四英,suann-su-ing,soaⁿ-su-eng,3,sitbut
kuì-hue,kùi-hoe,桂花,kui-hue,kui-hoe,2,sitbut
tshì-keh,chhì-keh,刺格,tshi-keh,chhi-keh,2,sitbut
iông-phoo,iông-pho͘,揚波,iong-phoo,iong-pho͘,2,sitbut
hái-iông-phoo,hái-iông-pho͘,海洋波,hai-iong-phoo,hai-iong-pho͘,3,sitbut
hái-suāinn-á,hái-soāiⁿ-á,海檨仔,hai-suainn-a,hai-soaiⁿ-a,3,sitbut
sng-tìn,sng-tìn,酸藤,sng-tin,sng-tin,2,sitbut
lin-tîn,lin-tîn,乳藤,lin-tin,lin-tin,2,sitbut
sù-sî-tshun,sù-sî-chhun,四時春,su-si-tshun,su-si-chhun,3,sitbut
ji̍t-ji̍t-tshun,ji̍t-ji̍t-chhun,日日春,jit-jit-tshun,jit-jit-chhun,3,sitbut
kip-tik-thô,kip-tek-thô,夾竹桃,kip-tik-tho,kip-tek-tho,3,sitbut
thô-tik,thô-tek,桃竹,tho-tik,tho-tek,2,sitbut
huan-hue,hoan-hoe,蕃花,huan-hue,hoan-hoe,2,sitbut
huan-á-hue,hoan-á-hoe,蕃仔花,huan-a-hue,hoan-a-hoe,3,sitbut
suann-bé-tê,soaⁿ-bé-tê,山馬蹄,suann-be-te,soaⁿ-be-te,3,sitbut
suann-bé-tê,soaⁿ-bé-tê,山馬茶,suann-be-te,soaⁿ-be-te,3,sitbut
bú-hia-tîn,bú-hia-tîn,武靴藤,bu-hia-tin,bu-hia-tin,3,sitbut
kiû-lân,kiû-lân,毬蘭,kiu-lan,kiu-lan,2,sitbut
tāu-hóo,tāu-hó͘,豆虎,tau-hoo,tau-ho͘,2,sitbut
huan-á-tîn,hoan-á-tîn,蕃仔藤,huan-a-tin,hoan-a-tin,3,sitbut
uánn-kong-hue,óaⁿ-kong-hoe,碗公花,uann-kong-hue,oaⁿ-kong-hoe,3,sitbut
han-tsû-kū,han-chû-kū,蕃薯舅,han-tsu-ku,han-chu-ku,3,sitbut
bé-uann-tîn,bé-oaⁿ-tîn,馬鞍藤,be-uann-tin,be-oaⁿ-tin,3,sitbut
phuà-pòo-bo̍k,phòa-pò͘-bo̍k,破布木,phua-poo-bok,phoa-po͘-bok,3,sitbut
suann-pòo-tsí,soaⁿ-pò͘-chí,山布子,suann-poo-tsi,soaⁿ-po͘-chi,3,sitbut
phuà-pòo-tsí,phòa-pò͘-chí,破布子,phua-poo-tsi,phoa-po͘-chi,3,sitbut
tshiū-tsí-á,chhiū-chí-á,樹子仔,tshiu-tsi-a,chhiu-chi-a,3,sitbut
phuà-pòo-pp,phòa-pò͘-pp,破布烏,phua-poo-pp,phoa-po͘-pp,3,sitbut
pòo-pòo-oo,pò͘-pò͘-o͘,布布烏,poo-poo-oo,po͘-po͘-o͘,3,sitbut
suann-pin-nn̂g,soaⁿ-pin-nn̂g,山檳榔,suann-pin-nng,soaⁿ-pin-nng,3,sitbut
kāu-khak-á,kāu-khak-á,厚殼仔,kau-khak-a,kau-khak-a,3,sitbut
gû-kut-á,gû-kut-á,牛骨仔,gu-kut-a,gu-kut-a,3,sitbut
kháu-kha-á,kháu-kha-á,口脚仔,khau-kha-a,khau-kha-a,3,sitbut
kim-hī-tuī,kim-hī-tūi,金耳墜,kim-hi-tui,kim-hi-tui,3,sitbut
kim-só-sî,kim-só-sî,金鎖匙,kim-so-si,kim-so-si,3,sitbut
tsuí-tsháu,chúi-chháu,水草,tsui-tshau,chui-chhau,2,sitbut
hái-ka-tang,hái-ka-tang,海茄苳,hai-ka-tang,hai-ka-tang,3,sitbut
hái-ka-tîn,hái-ka-tîn,海茄藤,hai-ka-tin,hai-ka-tin,3,sitbut
tshoo-khng-á,chho͘-khng-á,粗糠仔,tshoo-khng-a,chho͘-khng-a,3,sitbut
mn̂g-tsiong-kun,mn̂g-chiong-kun,毛將軍,mng-tsiong-kun,mng-chiong-kun,3,sitbut
poo-tsháu-iūnn,po͘-chháu-iūⁿ,埔草樣,poo-tshau-iunn,po͘-chhau-iuⁿ,3,sitbut
khóo-nâ-puânn,khó͘-nâ-pôaⁿ,苦藍盤,khoo-na-puann,kho͘-na-poaⁿ,3,sitbut
lîng-tsûn-hue,lêng-chûn-hoe,龍船花,ling-tsun-hue,leng-chun-hoe,3,sitbut
góo-lîng-lân,gó͘-lêng-lân,五龍蘭,goo-ling-lan,go͘-leng-lan,3,sitbut
ah-chi̍h-hông,ah-chi̍h-hông,鴨舌黃,ah-chih-hong,ah-chih-hong,3,sitbut
ah-tshuì-hông,ah-chhùi-hông,鴨嘴黃,ah-tshui-hong,ah-chhui-hong,3,sitbut
thih-bí-pinn,thih-bí-piⁿ,鐵馬鞭,thih-bi-pinn,thih-bi-piⁿ,3,sitbut
bé-pinn-tsháu,bé-piⁿ-chháu,馬鞭草,be-pinn-tshau,be-piⁿ-chhau,3,sitbut
tê-bí-tsháu,tê-bí-chháu,茶米草,te-bi-tshau,te-bi-chhau,3,sitbut
po̍h-kiunn-á,po̍h-kiuⁿ-á,薄姜仔,poh-kiunn-a,poh-kiuⁿ-a,3,sitbut
muâ-á,môa-á,蔴仔,mua-a,moa-a,2,sitbut
poo-kiunn,po͘-kiuⁿ,埔姜,poo-kiunn,po͘-kiuⁿ,2,sitbut
m̄-kiann-tê,m̄-kiaⁿ-tê,不驚茶,m-kiann-te,m-kiaⁿ-te,3,sitbut
m̄-kiann-king,m̄-kiaⁿ-keng,不驚經,m-kiann-king,m-kiaⁿ-keng,3,sitbut
suann-poo-kiunn,soaⁿ-po͘-kiuⁿ,山埔姜,suann-poo-kiunn,soaⁿ-po͘-kiuⁿ,3,sitbut
oo-tinn,o͘-tiⁿ,烏甜,oo-tinn,o͘-tiⁿ,2,sitbut
oo-tinn-á,o͘-tiⁿ-á,烏甜仔,oo-tinn-a,o͘-tiⁿ-a,3,sitbut
pòo-kiunn,pò͘-kiuⁿ,布姜,poo-kiunn,po͘-kiuⁿ,2,sitbut
hái-poo-kiunn,hái-po͘-kiuⁿ,海埔姜,hai-poo-kiunn,hai-po͘-kiuⁿ,3,sitbut
tsat-tsat-âng,chat-chat-âng,節節紅,tsat-tsat-ang,chat-chat-ang,3,sitbut
tsiam-bé-hong,chiam-bé-hong,尖尾風,tsiam-be-hong,chiam-be-hong,3,sitbut
sàn-huih-tsháu,sàn-huih-chháu,臭天黃,san-huih-tshau,san-huih-chhau,3,sitbut
kim-kiàm-tsháu,kim-kiàm-chháu,金劍草,kim-kiam-tshau,kim-kiam-chhau,3,sitbut
tshài-tsháu-thâu,chhài-chháu-thâu,菜草頭,tshai-tshau-thau,chhai-chhau-thau,3,sitbut
sat-bú-thâu,sat-bú-thâu,虱母頭,sat-bu-thau,sat-bu-thau,3,sitbut
buah-tsháu,boah-chháu,抹草,buah-tshau,boah-chhau,2,sitbut
hî-tsiam-tsháu,hî-chiam-chháu,魚針草,hi-tsiam-tshau,hi-chiam-chhau,3,sitbut
hē-koo-tsháu,hē-ko͘-chháu,夏枯草,he-koo-tshau,he-ko͘-chhau,3,sitbut
siunn-su-tsháu,siuⁿ-su-chháu,相思草,siunn-su-tshau,siuⁿ-su-chhau,3,sitbut
hóo-kā-hông,hó͘-kā-hông,虎咬廣,hoo-ka-hong,ho͘-ka-hong,3,sitbut
pòo-kut-siau,pò͘-kut-siau,布骨梢,poo-kut-siau,po͘-kut-siau,3,sitbut
kue-kha-tsháu,koe-kha-chháu,鷄脚草,kue-kha-tshau,koe-kha-chhau,3,sitbut
ti̍k-lân,te̍k-lân,澤蘭,tik-lan,tek-lan,2,sitbut
lo̍k-á-tshài,lo̍k-á-chhài,鹿仔菜,lok-a-tshai,lok-a-chhai,3,sitbut
ah-bú-tsháu,ah-bú-chháu,益母草,ah-bu-tshau,ah-bu-chhau,3,sitbut
pe̍h-khun-tsháu,pe̍h-khun-chháu,白昆草,peh-khun-tshau,peh-khun-chhau,3,sitbut
pe̍h-hue-tsháu,pe̍h-hoe-chháu,白花草,peh-hue-tshau,peh-hoe-chhau,3,sitbut
tsháu-bé-hông,chháu-bé-hông,鼠尾黃,tshau-be-hong,chhau-be-hong,3,sitbut
po̍h-ho,po̍h-ho,薄荷,poh-ho,poh-ho,2,sitbut
sian-tsháu,sian-chháu,仙草,sian-tshau,sian-chhau,2,sitbut
thóo-giû-tshit,thó͘-giû-chhit,土牛七,thoo-giu-tshit,tho͘-giu-chhit,3,sitbut
thih-bo̍k-kùn,thih-bo̍k-kùn,鐵木棍,thih-bok-kun,thih-bok-kun,3,sitbut
hiunn-jû,hiuⁿ-jû,香榆,hiunn-ju,hiuⁿ-ju,2,sitbut
hiunn-hû,hiuⁿ-hû,香符,hiunn-hu,hiuⁿ-hu,2,sitbut
tshuà-pán-tsháu,chhòa-pán-chháu,蔡板草,tshua-pan-tshau,chhoa-pan-chhau,3,sitbut
káu-tsàn-thah,káu-chàn-thah,九層塔,kau-tsan-thah,kau-chan-thah,3,sitbut
tsí-soo,chí-so͘,紫蘇,tsi-soo,chi-so͘,2,sitbut
âng-tsí-soo,âng-chí-so͘,紅紫蘇,ang-tsi-soo,ang-chi-so͘,3,sitbut
suann-tsí-soo,soaⁿ-chí-so͘,山紫蘇,suann-tsi-soo,soaⁿ-chi-so͘,3,sitbut
pe̍h-tsí-soo,pe̍h-chí-so͘,白紫蘇,peh-tsi-soo,peh-chi-so͘,3,sitbut
hê-koo-tsháu,hê-ko͘-chháu,蝦蛄草,he-koo-tshau,he-ko͘-chhau,3,sitbut
hiòng-thian-tsuánn,hiòng-thian-chóaⁿ,向天盞,hiong-thian-tsuann,hiong-thian-choaⁿ,3,sitbut
bān-thô-hue,bān-thô-hoe,萬桃花,ban-tho-hue,ban-tho-hoe,3,sitbut
tē-kut-phî,tē-kut-phî,地骨皮,te-kut-phi,te-kut-phi,3,sitbut
kam-á-bìt,kam-á-bìt,甘仔蜜,kam-a-bit,kam-a-bit,3,sitbut
kóo-kí,kó͘-kí,枸杞,koo-ki,ko͘-ki,2,sitbut
huan-kiunn,hoan-kiuⁿ,蕃薑,huan-kiunn,hoan-kiuⁿ,2,sitbut
hun-tsháu,hun-chháu,煙草,hun-tshau,hun-chhau,2,sitbut
ting-lông-tsháu,teng-lông-chháu,登郎草,ting-long-tshau,teng-long-chhau,3,sitbut
phàu-á-tsháu,phàu-á-chháu,炮仔草,phau-a-tshau,phau-a-chhau,3,sitbut
kam-a-bi̍t,kam-a-bi̍t,甘仔蜜,kam-a-bit,kam-a-bit,3,sitbut
pe̍h-kāu-phoh,pe̍h-kāu-phoh,白厚朴,peh-kau-phoh,peh-kau-phoh,3,sitbut
ia̍h-á-tsháu,ia̍h-á-chháu,蝶仔草,iah-a-tshau,iah-a-chhau,3,sitbut
hī-kau-tsháu,hī-kau-chháu,耳鉤草,hi-kau-tshau,hi-kau-chhau,3,sitbut
n̂g-tsuí-kiô,n̂g-chúi-kiô,黃水茄,ng-tsui-kio,ng-chui-kio,3,sitbut
gōo-the̍h-kiô,gō͘-the̍h-kiô,五宅茄,goo-theh-kio,go͘-theh-kio,3,sitbut
tshì-kam-á,chhì-kam-á,刺柑仔,tshi-kam-a,chhi-kam-a,3,sitbut
liú-á-kiô,liú-á-kiô,鈕仔茄,liu-a-kio,liu-a-kio,3,sitbut
liú-á-hông,liú-á-hông,柳仔黃,liu-a-hong,liu-a-hong,3,sitbut
kiô,kiô,茄,kio,kio,1,sitbut
kiô-á,kiô-á,茄仔,kio-a,kio-a,2,sitbut
oo-tshì-kiô,o͘-chhì-kiô,烏刺茄,oo-tshi-kio,o͘-chhi-kio,3,sitbut
oo-á-tshài,o͘-á-chhài,烏仔菜,oo-a-tshai,o͘-a-chhai,3,sitbut
oo-tsí-kiô,o͘-chí-kiô,烏子茄,oo-tsi-kio,o͘-chi-kio,3,sitbut
tshì-kiô,chhì-kiô,刺茄,tshi-kio,chhi-kio,2,sitbut
tsuí-kiô,chúi-kiô,水茄,tsui-kio,chui-kio,2,sitbut
liú-hio̍h-kiô,liú-hio̍h-kiô,柳葉茄,liu-hioh-kio,liu-hioh-kio,3,sitbut
thóo-hun,thó͘-hun,土烟,thoo-hun,tho͘-hun,2,sitbut
hô-lân-tsû,hô-lân-chû,荷蘭薯,ho-lan-tsu,ho-lan-chu,3,sitbut
báng-á-hun,báng-á-hun,蚊仔煙,bang-a-hun,bang-a-hun,3,sitbut
suann-hun-tsháu,soaⁿ-hun-chháu,山煙草,suann-hun-tshau,soaⁿ-hun-chhau,3,sitbut
thóo-hun,thó͘-hun,土煙,thoo-hun,tho͘-hun,2,sitbut
tīng-king-tsháu,tēng-keng-chháu,定經草,ting-king-tshau,teng-keng-chhau,3,sitbut
kue-tsi̍h-hông,koe-chi̍h-hông,鷄舌黃,kue-tsih-hong,koe-chih-hong,3,sitbut
ah-tsi̍h-hông,ah-chi̍h-hông,鴨舌黃,ah-tsih-hong,ah-chih-hong,3,sitbut
ah-bú-tsháu,ah-bú-chháu,鴨母草,ah-bu-tshau,ah-bu-chhau,3,sitbut
tsuí-ting-hông,chúi-teng-hông,水丁黃,tsui-ting-hong,chui-teng-hong,3,sitbut
tshân-hiunn-tsháu,chhân-hiuⁿ-chháu,田香草,tshan-hiunn-tshau,chhan-hiuⁿ-chhau,3,sitbut
kiàn-hông-hông,kiàn-hông-hông,見紅黃,kian-hong-hong,kian-hong-hong,3,sitbut
gōng-tshiū,gōng-chhiū,戇樹,gong-tshiu,gong-chhiu,2,sitbut
tuā-gōng-tshiū,tōa-gōng-chhiū,大戇樹,tua-gong-tshiu,toa-gong-chhiu,3,sitbut
pe̍h-tông,pe̍h-tông,白桐,peh-tong,peh-tong,2,sitbut
suann-tshài-tāu,soaⁿ-chhài-tāu,山菜豆,suann-tshai-tau,soaⁿ-chhai-tau,3,sitbut
pe̍h-muâ,pe̍h-môa,白麻,peh-mua,peh-moa,2,sitbut
oo-muâ,o͘-môa,烏麻,oo-mua,o͘-moa,2,sitbut
tsi-muâ,chi-môa,芝麻,tsi-mua,chi-moa,2,sitbut
iû-muâ,iû-môa,油麻,iu-mua,iu-moa,2,sitbut
ōo-koo-tsháu,ō͘-ko͘-chháu,芋菰草,oo-koo-tshau,o͘-ko͘-chhau,3,sitbut
kim-hî-tsháu,kim-hî-chháu,金魚草,kim-hi-tshau,kim-hi-chhau,3,sitbut
tsit-á-tánn,chit-á-táⁿ,鯽仔膽,tsit-a-tann,chit-a-taⁿ,3,sitbut
la̍k-kak-ing,la̍k-kak-eng,六角英,lak-kak-ing,lak-kak-eng,3,sitbut
tsiam-bé-hong,chiam-bé-hong,尖尾峯,tsiam-be-hong,chiam-be-hong,3,sitbut
tshú-bé-hông,chhú-bé-hông,鼠尾紅,tshu-be-hong,chhu-be-hong,3,sitbut
beh-suī-hong,beh-sūi-hong,麥穗黃,beh-sui-hong,beh-sui-hong,3,sitbut
hōng-bé-hông,hōng-bé-hông,鳳尾黃,hong-be-hong,hong-be-hong,3,sitbut
tshú-kun-hông,chhú-kun-hông,鼠筋黃,tshu-kun-hong,chhu-kun-hong,3,sitbut
