tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
hah-sìr-tiâu,hah-sìr-tiâu,hah-sìr 條,hah-sir-tiau,hah-sir-tiau,3,taigitv
hah-suh-tiâu,hah-suh-tiâu,hah-suh 條,hah-suh-tiau,hah-suh-tiau,3,taigitv
nńg-piánn,nńg-piáⁿ,軟餅,nng-piann,nng-piaⁿ,2,taigitv
khó-lē-lōo,khó-lē-lō͘,可麗露,kho-le-loo,kho-le-lo͘,3,taigitv
gû-ling-song,gû-leng-song,牛奶霜,gu-ling-song,gu-leng-song,3,taigitv
gû-ni-song,gû-ni-song,牛奶霜,gu-ni-song,gu-ni-song,3,taigitv
gû-ling-phàu,gû-leng-phàu,牛奶泡,gu-ling-phau,gu-leng-phau,3,taigitv
gû-ni-phàu,gû-ni-phàu,牛奶泡,gu-ni-phau,gu-ni-phau,3,taigitv
sng-kî-lîm,sng-kî-lîm,霜淇淋,sng-ki-lim,sng-ki-lim,3,taigitv
suī-sū-kńg,sūi-sū-kńg,瑞士捲,sui-su-kng,sui-su-kng,3,taigitv
tshinn-ling-kńg,chhiⁿ-leng-kńg,鮮奶捲,tshinn-ling-kng,chhiⁿ-leng-kng,3,taigitv
tshinn-ni-kńg,chhiⁿ-ni-kńg,鮮奶捲,tshinn-ni-kng,chhiⁿ-ni-kng,3,taigitv
gû-ling-ko,gû-leng-ko,牛奶膏,gu-ling-ko,gu-leng-ko,3,taigitv
gû-ni-ko,gû-ni-ko,牛奶膏,gu-ni-ko,gu-ni-ko,3,taigitv
pu-láu-nih,pu-láu-nih,布朗尼,pu-lau-nih,pu-lau-nih,3,taigitv
nńg-thn̂g,nńg-thn̂g,軟糖,nng-thng,nng-thng,2,taigitv
tshè-kiû,chhè-kiû,脆球,tshe-kiu,chhe-kiu,2,taigitv
hong-tè-soo,hong-tè-so͘,方塊酥,hong-te-soo,hong-te-so͘,3,taigitv
tshiah-sua,chhiah-soa,赤砂,tshiah-sua,chhiah-soa,2,taigitv
ping-thn̂g,peng-thn̂g,冰糖,ping-thng,peng-thng,2,taigitv
thn̂g-sng,thn̂g-sng,糖霜,thng-sng,thng-sng,2,taigitv
khó-lo̍k-piánn,khó-lo̍k-piáⁿ,可樂餅,kho-lok-piann,kho-lok-piaⁿ,3,taigitv
nn̄g-thah,nn̄g-thah,卵塔,nng-thah,nng-thah,2,taigitv
mî-á-thn̂g,mî-á-thn̂g,棉仔糖,mi-a-thng,mi-a-thng,3,taigitv
niú-kat-thn̂g,niú-kat-thn̂g,紐結糖,niu-kat-thng,niu-kat-thng,3,taigitv
kè-nâ-á,kè-nâ-á,芥藍仔,ke-na-a,ke-na-a,3,taigitv
kè-nê-á,kè-nê-á,芥藍仔,ke-ne-a,ke-ne-a,3,taigitv
hu-lìng-gah,hu-lèng-gah,hu-lìng-gah,hu-ling-gah,hu-leng-gah,3,taigitv
ho̍k-lîng-ko,ho̍k-lêng-ko,茯苓糕,hok-ling-ko,hok-leng-ko,3,taigitv
káu-tîng-kué,káu-têng-kóe,九重粿,kau-ting-kue,kau-teng-koe,3,taigitv
káu-tîng-ké,káu-têng-ké,九重粿,kau-ting-ke,kau-teng-ke,3,taigitv
káu-tsàn-tshue,káu-chàn-chhoe,九層炊,kau-tsan-tshue,kau-chan-chhoe,3,taigitv
káu-tsàn-tshe,káu-chàn-chhe,九層炊,kau-tsan-tshe,kau-chan-chhe,3,taigitv
ám-bôo-kué,ám-bô͘-kóe,泔模粿,am-boo-kue,am-bo͘-koe,3,taigitv
ám-bôo-ké,ám-bô͘-ké,泔模粿,am-boo-ke,am-bo͘-ke,3,taigitv
tê-tàng,tê-tàng,茶凍,te-tang,te-tang,2,taigitv
phōng-kó-phài,phōng-kó-phài,蘋果派,phong-ko-phai,phong-ko-phai,3,taigitv
lìn-gòo-phài,lìn-gò͘-phài,lìn-gòo派,lin-goo-phai,lin-go͘-phai,3,taigitv
phàu-hû,phàu-hû,泡芙,phau-hu,phau-hu,2,taigitv
su-hu-lé,su-hu-lé,舒芙蕾,su-hu-le,su-hu-le,3,taigitv
má-tik-liân,má-tek-liân,瑪德蓮,ma-tik-lian,ma-tek-lian,3,taigitv
huì-lâm-seh,hùi-lâm-seh,費南雪,hui-lam-seh,hui-lam-seh,3,taigitv
muâ-á-hio̍h,môa-á-hio̍h,麻仔葉,mua-a-hioh,moa-a-hioh,3,taigitv
seh-pó,seh-pó,雪堡,seh-po,seh-po,2,taigitv
seh-hue-ping,seh-hoe-peng,雪花冰,seh-hue-ping,seh-hoe-peng,3,taigitv
ping-sua,peng-soa,冰沙,ping-sua,peng-soa,2,taigitv
tinn-khoo-á,tiⁿ-kho͘-á,甜箍仔,tinn-khoo-a,tiⁿ-kho͘-a,3,taigitv
jio̍k-kuì-kńg,jio̍k-kùi-kńg,肉桂捲,jiok-kui-kng,jiok-kui-kng,3,taigitv
lio̍k-kuì-kńg,lio̍k-kùi-kńg,肉桂捲,liok-kui-kng,liok-kui-kng,3,taigitv
gû-kak-pháng,gû-kak-pháng,牛角麭,gu-kak-phang,gu-kak-phang,3,taigitv
thn̂g-ānn-piánn,thn̂g-āⁿ-piáⁿ,糖餡餅,thng-ann-piann,thng-aⁿ-piaⁿ,3,taigitv
tsiâm-thíng-pó,chiâm-théng-pó,潛艇堡,tsiam-thing-po,chiam-theng-po,3,taigitv
bí-kuah-pau,bí-koah-pau,米割包,bi-kuah-pau,bi-koah-pau,3,taigitv
ôo-thô,ô͘-thô,胡桃,oo-tho,o͘-tho,2,taigitv
hu̍t-thô,hu̍t-thô,核桃,hut-tho,hut-tho,2,taigitv
môo-tāu,mô͘-tāu,毛豆,moo-tau,mo͘-tau,2,taigitv
ki-tāu,ki-tāu,枝豆,ki-tau,ki-tau,2,taigitv
tsiap-kut-bo̍k,chiap-kut-bo̍k,接骨木,tsiap-kut-bok,chiap-kut-bok,3,taigitv
hun-sann-tsháu,hun-saⁿ-chháu,薰衫草,hun-sann-tshau,hun-saⁿ-chhau,3,taigitv
bê-tia̍t-hiang,bê-tia̍t-hiang,迷迭香,be-tiat-hiang,be-tiat-hiang,3,taigitv
sin-niû-sann,sin-niû-saⁿ,新娘衫,sin-niu-sann,sin-niu-saⁿ,3,taigitv
la̍t-tsí,la̍t-chí,栗子,lat-tsi,lat-chi,2,taigitv
iàn-be̍h,iàn-be̍h,燕麥,ian-beh,ian-beh,2,taigitv
hua-tsio,hoa-chio,花椒,hua-tsio,hoa-chio,2,taigitv
hue-tsio,hoe-chio,花椒,hue-tsio,hoe-chio,2,taigitv
tshenn-kî,chheⁿ-kî,青耆,tshenn-ki,chheⁿ-ki,2,taigitv
tshinn-kî,chhiⁿ-kî,青耆,tshinn-ki,chhiⁿ-ki,2,taigitv
hiang-m̂,hiang-m̂,香茅,hiang-m,hiang-m,2,taigitv
hiong-hm̂,hiong-hm̂,香茅,hiong-hm,hiong-hm,2,taigitv
hiunn-mâu,hiuⁿ-mâu,香茅,hiunn-mau,hiuⁿ-mau,2,taigitv
tsuí-liân,chúi-liân,水蓮,tsui-lian,chui-lian,2,taigitv
kan-ná,kan-ná,橄欖,kan-na,kan-na,2,taigitv
tshó-kan-á,chhó-kan-á,草橄仔,tsho-kan-a,chho-kan-a,3,taigitv
tinn-tshài,tiⁿ-chhài,甜菜,tinn-tshai,tiⁿ-chhai,2,taigitv
tshenn-kho,chheⁿ-kho,青稞,tshenn-kho,chheⁿ-kho,2,taigitv
tshinn-kho,chhiⁿ-kho,青稞,tshinn-kho,chhiⁿ-kho,2,taigitv
tuā-be̍h,tōa-be̍h,大麥,tua-beh,toa-beh,2,taigitv
oo-tsu̍t-bí,o͘-chu̍t-bí,烏秫米,oo-tsut-bi,o͘-chut-bi,3,taigitv
oo-tshò-bí,o͘-chhò-bí,烏糙米,oo-tsho-bi,o͘-chho-bi,3,taigitv
siông-lōo,siông-lō͘,松露,siong-loo,siong-lo͘,2,taigitv
tsuí-tsìm-kué,chúi-chìm-kóe,水浸粿,tsui-tsim-kue,chui-chim-koe,3,taigitv
khőng-niá-kuh,khŏng-niá-kuh,khőng-niá-kuh,khong-nia-kuh,khong-nia-kuh,3,taigitv
tshiò-tāu,chhiò-tāu,笑豆,tshio-tau,chhio-tau,2,taigitv
bí-suànn,bí-sòaⁿ,米線,bi-suann,bi-soaⁿ,2,taigitv
pa-pa-si,pa-pa-si,粑粑絲,pa-pa-si,pa-pa-si,3,taigitv
buah-tê,boah-tê,抹茶,buah-te,boah-te,2,taigitv
má-tsiah,má-chiah,má-tsiah,ma-tsiah,ma-chiah,2,taigitv
puē-tê,pōe-tê,焙茶,pue-te,poe-te,2,taigitv
pē-tê,pē-tê,焙茶,pe-te,pe-te,2,taigitv
li̍k-ling-tê,le̍k-leng-tê,綠奶茶,lik-ling-te,lek-leng-te,3,taigitv
li̍k-ni-tê,le̍k-ni-tê,綠奶茶,lik-ni-te,lek-ni-te,3,taigitv
tshenn-ling-tê,chheⁿ-leng-tê,青奶茶,tshenn-ling-te,chheⁿ-leng-te,3,taigitv
tshinn-ni-tê,chhiⁿ-ni-tê,青奶茶,tshinn-ni-te,chhiⁿ-ni-te,3,taigitv
ling-pho,leng-pho,奶泡,ling-pho,leng-pho,2,taigitv
ni-pho,ni-pho,奶泡,ni-pho,ni-pho,2,taigitv
ióng-lo̍k-to,ióng-lo̍k-to,養樂多,iong-lok-to,iong-lok-to,3,taigitv
iàn-be̍h-ling,iàn-be̍h-leng,燕麥奶,ian-beh-ling,ian-beh-leng,3,taigitv
iàn-be̍h-ni,iàn-be̍h-ni,燕麥奶,ian-beh-ni,ian-beh-ni,3,taigitv
iâ-tsí-ling,iâ-chí-leng,椰子奶,ia-tsi-ling,ia-chi-leng,3,taigitv
iâ-tsí-ni,iâ-chí-ni,椰子奶,ia-tsi-ni,ia-chi-ni,3,taigitv
iâ-tsiunn,iâ-chiuⁿ,椰漿,ia-tsiunn,ia-chiuⁿ,2,taigitv
ling-tsiú,leng-chiú,奶酒,ling-tsiu,leng-chiu,2,taigitv
ni-tsiú,ni-chiú,奶酒,ni-tsiu,ni-chiu,2,taigitv
uí-sū-kih,úi-sū-kih,Uí-sū-kih,ui-su-kih,ui-su-kih,3,taigitv
uí-sīr-kih,úi-sīr-kih,Uí-sīr-kih,ui-sir-kih,ui-sir-kih,3,taigitv
la-thé,la-thé,拿鐵,la-the,la-the,2,taigitv
oo-ka-pi,o͘-ka-pi,烏咖啡,oo-ka-pi,o͘-ka-pi,3,taigitv
thah-thah-tsiùnn,thah-thah-chiùⁿ,塔塔醬,thah-thah-tsiunn,thah-thah-chiuⁿ,3,taigitv
hô-hong-tsiùnn,hô-hong-chiùⁿ,和風醬,ho-hong-tsiunn,ho-hong-chiuⁿ,3,taigitv
hún-âng-tsiùnn,hún-âng-chiùⁿ,粉紅醬,hun-ang-tsiunn,hun-ang-chiuⁿ,3,taigitv
pe̍h-tsiùnn,pe̍h-chiùⁿ,白醬,peh-tsiunn,peh-chiuⁿ,2,taigitv
tinn-hiam-tsiùnn,tiⁿ-hiam-chiùⁿ,甜薟醬,tinn-hiam-tsiunn,tiⁿ-hiam-chiuⁿ,3,taigitv
hái-san-tsiùnn,hái-san-chiùⁿ,海山醬,hai-san-tsiunn,hai-san-chiuⁿ,3,taigitv
tshian-tó-tsiùnn,chhian-tó-chiùⁿ,千島醬,tshian-to-tsiunn,chhian-to-chiuⁿ,3,taigitv
khì-tsìnn,khì-chìⁿ,氣糋,khi-tsinn,khi-chiⁿ,2,taigitv
han-tsî-kiû,han-chî-kiû,番薯球,han-tsi-kiu,han-chi-kiu,3,taigitv
han-tsû-kiû,han-chû-kiû,番薯球,han-tsu-kiu,han-chu-kiu,3,taigitv
puē-kó,pōe-kó,焙果,pue-ko,poe-ko,2,taigitv
pē-kó,pē-kó,焙果,pe-ko,pe-ko,2,taigitv
sng-tsíng-pháng,sng-chéng-pháng,酸種麭,sng-tsing-phang,sng-cheng-phang,3,taigitv
kinn-tsuí-pháng,kiⁿ-chúi-pháng,鹼水麭,kinn-tsui-phang,kiⁿ-chui-phang,3,taigitv
kànn-bó,kàⁿ-bó,酵母,kann-bo,kaⁿ-bo,2,taigitv
kànn-bú,kàⁿ-bú,酵母,kann-bu,kaⁿ-bu,2,taigitv
tsio-bâ-ke,chio-bâ-ke,椒麻雞,tsio-ba-ke,chio-ba-ke,3,taigitv
tsio-bâ-kue,chio-bâ-koe,椒麻雞,tsio-ba-kue,chio-ba-koe,3,taigitv
tsìm-iû,chìm-iû,浸油,tsim-iu,chim-iu,2,taigitv
sng-tāu,sng-tāu,酸豆,sng-tau,sng-tau,2,taigitv
lê-sai-hún,lê-sai-hún,螺螄粉,le-sai-hun,le-sai-hun,3,taigitv
bîng-ka,bêng-ka,明膠,bing-ka,beng-ka,2,taigitv
ping-tsng,peng-chng,冰磚,ping-tsng,peng-chng,2,taigitv
ka-pi-tsng,ka-pi-chng,咖啡磚,ka-pi-tsng,ka-pi-chng,3,taigitv
be̍h-phìnn,be̍h-phìⁿ,麥片,beh-phinn,beh-phiⁿ,2,taigitv
be̍h-kak,be̍h-kak,麥角,beh-kak,beh-kak,2,taigitv
ka-tsit,ka-chit,膠質,ka-tsit,ka-chit,2,taigitv
hun-ke,hun-ke,薰雞,hun-ke,hun-ke,2,taigitv
hun-kue,hun-koe,薰雞,hun-kue,hun-koe,2,taigitv
ian-ke,ian-ke,煙雞,ian-ke,ian-ke,2,taigitv
ian-kue,ian-koe,煙雞,ian-kue,ian-koe,2,taigitv
tshì-sìr-piánn,chhì-sìr-piáⁿ,tshì-sìr餅,tshi-sir-piann,chhi-sir-piaⁿ,3,taigitv
tshì-sù-piánn,chhì-sù-piáⁿ,tshì-sù餅,tshi-su-piann,chhi-su-piaⁿ,3,taigitv
lô-sòng-thng,lô-sòng-thng,羅宋湯,lo-song-thng,lo-song-thng,3,taigitv
sô-thâng-luī,sô-thâng-lūi,趖蟲類,so-thang-lui,so-thang-lui,3,taigitv
liû-tuânn-phàu,liû-tôaⁿ-phàu,榴彈炮,liu-tuann-phau,liu-toaⁿ-phau,3,taigitv
báng-á-tiān,báng-á-tiān,蠓仔電,bang-a-tian,bang-a-tian,3,taigitv
ia̍h-á-ńg,ia̍h-á-ńg,蝶仔䘼,iah-a-ng,iah-a-ng,3,taigitv
hip-suî-ū,hip-sûi-ū,翕隨有,hip-sui-u,hip-sui-u,3,taigitv
sian-jîn-tsióng,sian-jîn-chióng,仙人掌,sian-jin-tsiong,sian-jin-chiong,3,taigitv
sian-lîn-tsióng,sian-lîn-chióng,仙人掌,sian-lin-tsiong,sian-lin-chiong,3,taigitv
lîng-tsûn,lêng-chûn,龍船,ling-tsun,leng-chun,2,taigitv
liông-tsûn,liông-chûn,龍船,liong-tsun,liong-chun,2,taigitv
phan-giâm,phan-giâm,攀岩,phan-giam,phan-giam,2,taigitv
giâ-tsio̍h-lián,giâ-chio̍h-lián,夯石碾,gia-tsioh-lian,gia-chioh-lian,3,taigitv
kha-pá-tih,kha-pá-tih,卡巴迪,kha-pa-tih,kha-pa-tih,3,taigitv
phi̋n-phóng,phĭn-phóng,phi̋n-phóng,phin-phong,phin-phong,2,taigitv
toh-kiû,toh-kiû,桌球,toh-kiu,toh-kiu,2,taigitv
khiok-kùn-kiû,khiok-kùn-kiû,曲棍球,khiok-kun-kiu,khiok-kun-kiu,3,taigitv
há-khih,há-khih,há-khih,ha-khih,ha-khih,2,taigitv
tiân-kìng,tiân-kèng,田徑,tian-king,tian-keng,2,taigitv
liān-kiû,liān-kiû,鏈球,lian-kiu,lian-kiu,2,taigitv
iân-kiû,iân-kiû,鉛球,ian-kiu,ian-kiu,2,taigitv
kīng-kiânn,kēng-kiâⁿ,競行,king-kiann,keng-kiaⁿ,2,taigitv
kìng-kiânn,kèng-kiâⁿ,競行,king-kiann,keng-kiaⁿ,2,taigitv
thiàu-hn̄g,thiàu-hn̄g,跳遠,thiau-hng,thiau-hng,2,taigitv
thènn-ko-thiàu,thèⁿ-ko-thiàu,牚篙跳,thenn-ko-thiau,theⁿ-ko-thiau,3,taigitv
thìnn-ko-thiàu,thìⁿ-ko-thiàu,牚篙跳,thinn-ko-thiau,thiⁿ-ko-thiau,3,taigitv
pio-tshiunn,pio-chhiuⁿ,標槍,pio-tshiunn,pio-chhiuⁿ,2,taigitv
thih-piánn,thih-piáⁿ,鐵餅,thih-piann,thih-piaⁿ,2,taigitv
tsū-iû-tshia,chū-iû-chhia,自由車,tsu-iu-tshia,chu-iu-chhia,3,taigitv
sio-ián,sio-ián,相偃,sio-ian,sio-ian,2,taigitv
bú-su̍t,bú-su̍t,武術,bu-sut,bu-sut,2,taigitv
tn̂g-kûn,tn̂g-kûn,長拳,tng-kun,tng-kun,2,taigitv
thài-ki̍k-kûn,thài-ke̍k-kûn,太極拳,thai-kik-kun,thai-kek-kun,3,taigitv
thài-ki̍k-kiàm,thài-ke̍k-kiàm,太極劍,thai-kik-kiam,thai-kek-kiam,3,taigitv
lâm-kûn,lâm-kûn,南拳,lam-kun,lam-kun,2,taigitv
lâm-kùn,lâm-kùn,南棍,lam-kun,lam-kun,2,taigitv
lâm-to,lâm-to,南刀,lam-to,lam-to,2,taigitv
to-su̍t,to-su̍t,刀術,to-sut,to-sut,2,taigitv
kiàm-su̍t,kiàm-su̍t,劍術,kiam-sut,kiam-sut,2,taigitv
tshiunn-su̍t,chhiuⁿ-su̍t,槍術,tshiunn-sut,chhiuⁿ-sut,2,taigitv
thò-lōo,thò-lō͘,套路,tho-loo,tho-lo͘,2,taigitv
kiânn-kûn,kiâⁿ-kûn,行拳,kiann-kun,kiaⁿ-kun,2,taigitv
sàn-tánn,sàn-táⁿ,散打,san-tann,san-taⁿ,2,taigitv
kùn-su̍t,kùn-su̍t,棍術,kun-sut,kun-sut,2,taigitv
jiû-su̍t,jiû-su̍t,柔術,jiu-sut,jiu-sut,2,taigitv
jiû-tō,jiû-tō,柔道,jiu-to,jiu-to,2,taigitv
khang-tshiú-tō,khang-chhiú-tō,空手道,khang-tshiu-to,khang-chhiu-to,3,taigitv
hîng,hêng,型,hing,heng,1,taigitv
tsoo-tshiú,cho͘-chhiú,組手,tsoo-tshiu,cho͘-chhiu,2,taigitv
tuì-phah,tùi-phah,對拍,tui-phah,tui-phah,2,taigitv
siā-tsìnn,siā-chìⁿ,射箭,sia-tsinn,sia-chiⁿ,2,taigitv
ho̍k-ha̍p-king,ho̍k-ha̍p-keng,複合弓,hok-hap-king,hok-hap-keng,3,taigitv
huán-khiok-king,hoán-khiok-keng,反曲弓,huan-khiok-king,hoan-khiok-keng,3,taigitv
siā-kik,siā-kek,射擊,sia-kik,sia-kek,2,taigitv
bé-su̍t,bé-su̍t,馬術,be-sut,be-sut,2,taigitv
pâi-kiû,pâi-kiû,排球,pai-kiu,pai-kiu,2,taigitv
iá-kiû,iá-kiû,野球,ia-kiu,ia-kiu,2,taigitv
pāng-kiû,pāng-kiû,棒球,pang-kiu,pang-kiu,2,taigitv
luí-kiû,lúi-kiû,壘球,lui-kiu,lui-kiu,2,taigitv
nâ-kiû,nâ-kiû,籃球,na-kiu,na-kiu,2,taigitv
kha-kiû,kha-kiû,跤球,kha-kiu,kha-kiu,2,taigitv
ú-môo-kiû,ú-mô͘-kiû,羽毛球,u-moo-kiu,u-mo͘-kiu,3,taigitv
goo-lú-huh,go͘-lú-huh,goo-lú-huh,goo-lu-huh,go͘-lu-huh,3,taigitv
suann-kiû,soaⁿ-kiû,山球,suann-kiu,soaⁿ-kiu,2,taigitv
kan-ná-kiû,kan-ná-kiû,橄欖球,kan-na-kiu,kan-na-kiu,3,taigitv
kiô-pâi,kiô-pâi,橋牌,kio-pai,kio-pai,2,taigitv
se-iûnn-kî,se-iûⁿ-kî,西洋棋,se-iunn-ki,se-iuⁿ-ki,3,taigitv
uî-kî,ûi-kî,圍棋,ui-ki,ui-ki,2,taigitv
tshiūnn-kî,chhiūⁿ-kî,象棋,tshiunn-ki,chhiuⁿ-ki,2,taigitv
kun-kî,kun-kî,軍棋,kun-ki,kun-ki,2,taigitv
tâi-kûn-tō,tâi-kûn-tō,跆拳道,tai-kun-to,tai-kun-to,3,taigitv
lòo-suh,lò͘-suh,lòo-suh,loo-suh,lo͘-suh,2,taigitv
tshu-lián-pang,chhu-lián-pang,趨輪枋,tshu-lian-pang,chhu-lian-pang,3,taigitv
kik-kiàm,kek-kiàm,擊劍,kik-kiam,kek-kiam,2,taigitv
tun-kiàm,tun-kiàm,鈍劍,tun-kiam,tun-kiam,2,taigitv
lāi-kiàm,lāi-kiàm,利劍,lai-kiam,lai-kiam,2,taigitv
kun-to,kun-to,軍刀,kun-to,kun-to,2,taigitv
thé-tshau,thé-chhau,體操,the-tshau,the-chhau,2,taigitv
tē-pán,tē-pán,地板,te-pan,te-pan,2,taigitv
tuē-pán,tōe-pán,地板,tue-pan,toe-pan,2,taigitv
tiàu-khuân,tiàu-khoân,吊環,tiau-khuan,tiau-khoan,2,taigitv
tan-kǹg,tan-kǹg,單槓,tan-kng,tan-kng,2,taigitv
kha-ná-bóo,kha-ná-bó͘,單槓,kha-na-boo,kha-na-bo͘,3,taigitv
siang-kǹg,siang-kǹg,雙槓,siang-kng,siang-kng,2,taigitv
thiàu-bé,thiàu-bé,跳馬,thiau-be,thiau-be,2,taigitv
uann-bé,oaⁿ-bé,鞍馬,uann-be,oaⁿ-be,2,taigitv
kuân-kē-kǹg,koân-kē-kǹg,懸低槓,kuan-ke-kng,koan-ke-kng,3,taigitv
pîng-hîng-bo̍k,pêng-hêng-bo̍k,平衡木,ping-hing-bok,peng-heng-bok,3,taigitv
kò-tsûn,kò-chûn,划船,ko-tsun,ko-chun,2,taigitv
bāng-kiû,bāng-kiû,網球,bang-kiu,bang-kiu,2,taigitv
the-ní-suh,the-ní-suh,網球,the-ni-suh,the-ni-suh,3,taigitv
tshu-ping,chhu-peng,趨冰,tshu-ping,chhu-peng,2,taigitv
tshu-tsuí,chhu-chúi,趨水,tshu-tsui,chhu-chui,2,taigitv
kha-pê-siû,kha-pê-siû,跤扒泅,kha-pe-siu,kha-pe-siu,3,taigitv
seh-tshia,seh-chhia,雪車,seh-tshia,seh-chhia,2,taigitv
ping-ôo,peng-ô͘,冰壺,ping-oo,peng-o͘,2,taigitv
seh-khiau,seh-khiau,雪橇,seh-khiau,seh-khiau,2,taigitv
ting-ê,teng-ê,釘鞋,ting-e,teng-e,2,taigitv
ting-uê,teng-ôe,釘鞋,ting-ue,teng-oe,2,taigitv
su-pái-kù,su-pái-kù,釘鞋,su-pai-ku,su-pai-ku,3,taigitv
hui-lûn,hui-lûn,飛輪,hui-lun,hui-lun,2,taigitv
kiān-bí,kiān-bí,健美,kian-bi,kian-bi,2,taigitv
phâng-tsûn,phâng-chûn,帆船,phang-tsun,phang-chun,2,taigitv
tsuí-kiû,chúi-kiû,水球,tsui-kiu,chui-kiu,2,taigitv
thiàu-tsuí,thiàu-chúi,跳水,thiau-tsui,thiau-chui,2,taigitv
sann-ji̍t-sài,saⁿ-ji̍t-sài,三日賽,sann-jit-sai,saⁿ-jit-sai,3,taigitv
sann-li̍t-sài,saⁿ-li̍t-sài,三日賽,sann-lit-sai,saⁿ-lit-sai,3,taigitv
sann-hāng-sài,saⁿ-hāng-sài,三項賽,sann-hang-sai,saⁿ-hang-sai,3,taigitv
hui-hîng-suànn,hui-hêng-sòaⁿ,飛行傘,hui-hing-suann,hui-heng-soaⁿ,3,taigitv
pó-lîng-kiû,pó-lêng-kiû,保齡球,po-ling-kiu,po-leng-kiu,3,taigitv
tshiú-kiû,chhiú-kiû,手球,tshiu-kiu,chhiu-kiu,2,taigitv
piah-kiû,piah-kiû,壁球,piah-kiu,piah-kiu,2,taigitv
pán-kiû,pán-kiû,板球,pan-kiu,pan-kiu,2,taigitv
tōng-kiû,tōng-kiû,撞球,tong-kiu,tong-kiu,2,taigitv
lòng-kiû,lòng-kiû,挵球,long-kiu,long-kiu,2,taigitv
tîn-kiû,tîn-kiû,藤球,tin-kiu,tin-kiu,2,taigitv
thiàu-tshn̂g,thiàu-chhn̂g,跳床,thiau-tshng,thiau-chhng,2,taigitv
kûn-huat,kûn-hoat,拳法,kun-huat,kun-hoat,2,taigitv
thuí-huat,thúi-hoat,腿法,thui-huat,thui-hoat,2,taigitv
siak-huat,siak-hoat,摔法,siak-huat,siak-hoat,2,taigitv
ha̍p-khì-tō,ha̍p-khì-tō,合氣道,hap-khi-to,hap-khi-to,3,taigitv
thài-kûn,thài-kûn,泰拳,thai-kun,thai-kun,2,taigitv
that-kûn,that-kûn,踢拳,that-kun,that-kun,2,taigitv
ua̍t-bú-tō,oa̍t-bú-tō,越武道,uat-bu-to,oat-bu-to,3,taigitv
ió-gà,ió-gà,ió-gà,io-ga,io-ga,2,taigitv
hui-puânn,hui-pôaⁿ,飛盤,hui-puann,hui-poaⁿ,2,taigitv
khiú-tuā-soh,khiú-tōa-soh,搝大索,khiu-tua-soh,khiu-toa-soh,3,taigitv
pue̍h-tuā-soh,poe̍h-tōa-soh,拔大索,pueh-tua-soh,poeh-toa-soh,3,taigitv
kiān-sin-pâng,kiān-sin-pâng,健身房,kian-sin-pang,kian-sin-pang,3,taigitv
khin-thih,khin-thih,輕鐵,khin-thih,khin-thih,2,taigitv
tsá-tàu-tǹg,chá-tàu-tǹg,早晝頓,tsa-tau-tng,cha-tau-tng,3,taigitv
tsháu-m̂-tsiùnn,chháu-m̂-chiùⁿ,草莓醬,tshau-m-tsiunn,chhau-m-chiuⁿ,3,taigitv
thôo-tāu-tsiùnn,thô͘-tāu-chiùⁿ,塗豆醬,thoo-tau-tsiunn,tho͘-tau-chiuⁿ,3,taigitv
a-huâ-tiân,a-hôa-tiân,阿華田,a-hua-tian,a-hoa-tian,3,taigitv
hó-li̍p-khik,hó-li̍p-khek,好立克,ho-lip-khik,ho-lip-khek,3,taigitv
tshinn-ling,chhiⁿ-leng,鮮奶,tshinn-ling,chhiⁿ-leng,2,taigitv
kiān-li̍k,kiān-le̍k,健力,kian-lik,kian-lek,2,taigitv
ha̍p-kiû,ha̍p-kiû,合球,hap-kiu,hap-kiu,2,taigitv
bo̍k-kiû,bo̍k-kiû,木球,bok-kiu,bok-kiu,2,taigitv
thuî-kiû,thûi-kiû,槌球,thui-kiu,thui-kiu,2,taigitv
khá-kòo-kiû,khá-kò͘-kiû,巧固球,kha-koo-kiu,kha-ko͘-kiu,3,taigitv
tsûn-pue,chûn-poe,船桮,tsun-pue,chun-poe,2,taigitv
tsûn-pe,chûn-pe,船桮,tsun-pe,chun-pe,2,taigitv
tsûn-tsiúnn,chûn-chiúⁿ,船槳,tsun-tsiunn,chun-chiuⁿ,2,taigitv
lóo,ló͘,櫓,loo,lo͘,1,taigitv
tshik-suân-that,chhek-soân-that,側旋踢,tshik-suan-that,chhek-soan-that,3,taigitv
āu-suân-that,āu-soân-that,後旋踢,au-suan-that,au-soan-that,3,taigitv
pháu-khok,pháu-khok,跑酷,phau-khok,phau-khok,2,taigitv
ti̍t-pâi-lián,ti̍t-pâi-lián,直排輪,tit-pai-lian,tit-pai-lian,3,taigitv
lo̍h-kiā-sài,lo̍h-kiā-sài,落崎賽,loh-kia-sai,loh-kia-sai,3,taigitv
ke-bú,ke-bú,街舞,ke-bu,ke-bu,2,taigitv
kue-bú,koe-bú,街舞,kue-bu,koe-bu,2,taigitv
ki-hāi-bú,ki-hāi-bú,機械舞,ki-hai-bu,ki-hai-bu,3,taigitv
só-bú,só-bú,鎖舞,so-bu,so-bu,2,taigitv
tan-tánn,tan-táⁿ,單打,tan-tann,tan-taⁿ,2,taigitv
siang-tánn,siang-táⁿ,雙打,siang-tann,siang-taⁿ,2,taigitv
