tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
tsiūnn-lo̍h,chiūⁿ-lo̍h,上落,tsiunn-loh,chiuⁿ-loh,2,itaigi
jiap-su-kut,jiap-su-kut,顳斯骨,jiap-su-kut,jiap-su-kut,3,itaigi
iau-hua,iau-hoa,腰花,iau-hua,iau-hoa,2,itaigi
kiat-puè-sú,kiat-pòe-sú,吉貝耍,kiat-pue-su,kiat-poe-su,3,itaigi
khì-hōo,khì-hō͘,去予,khi-hoo,khi-ho͘,2,itaigi
ki-tōng-lâng,ki-tōng-lâng,機動人,ki-tong-lang,ki-tong-lang,3,itaigi
tsû,chû,慈,tsu,chu,1,itaigi
sé-tso̍k,sé-cho̍k,洗濯,se-tsok,se-chok,2,itaigi
sué-tso̍k,sóe-cho̍k,洗濯,sue-tsok,soe-chok,2,itaigi
thû-kut,thû-kut,鋤骨,thu-kut,thu-kut,2,itaigi
khiàm-kha-tshiú,khiàm-kha-chhiú,欠跤手,khiam-kha-tshiu,khiam-kha-chhiu,3,itaigi
khiàm-kha-siàu,khiàm-kha-siàu,欠跤數,khiam-kha-siau,khiam-kha-siau,3,itaigi
hông,hông,宏,hong,hong,1,itaigi
tńg-khì,tńg-khì,轉去,tng-khi,tng-khi,2,itaigi
tsiànn-gia̍p,chiàⁿ-gia̍p,正業,tsiann-giap,chiaⁿ-giap,2,itaigi
thiann-m̄-bat,thiaⁿ-m̄-bat,聽毋捌,thiann-m-bat,thiaⁿ-m-bat,3,itaigi
ut-khiau,ut-khiau,鬱曲,ut-khiau,ut-khiau,2,itaigi
khuì-bué,khùi-bóe,氣尾,khui-bue,khui-boe,2,itaigi
tshu-tshong,chhu-chhong,趨蹌,tshu-tshong,chhu-chhong,2,itaigi
tsú-thiám,chú-thiám,煮忝,tsu-thiam,chu-thiam,2,itaigi
tsí-thiám,chí-thiám,煮忝,tsi-thiam,chi-thiam,2,itaigi
sî-tsām,sî-chām,時站,si-tsam,si-cham,2,itaigi
phing-tsú,pheng-chú,烹煮,phing-tsu,pheng-chu,2,itaigi
piān-mi̍h,piān-mi̍h,便物,pian-mih,pian-mih,2,itaigi
làng-káng,làng-káng,浪港,lang-kang,lang-kang,2,itaigi
iû-sîn,iû-sîn,遊神,iu-sin,iu-sin,2,itaigi
phí-lián,phí-lián,鄙臉,phi-lian,phi-lian,2,itaigi
pháinn-liám-bīn,pháiⁿ-liám-bīn,歹臉面,phainn-liam-bin,phaiⁿ-liam-bin,3,itaigi
sit-lián-bīn,sit-lián-bīn,失臉面,sit-lian-bin,sit-lian-bin,3,itaigi
sau-lián,sau-lián,嘲臉,sau-lian,sau-lian,2,itaigi
sau-phî,sau-phî,嘲皮,sau-phi,sau-phi,2,itaigi
sau-tshiò,sau-chhiò,嘲笑,sau-tshio,sau-chhio,2,itaigi
puànn-bīn,pòaⁿ-bīn,半面,puann-bin,poaⁿ-bin,2,itaigi
háu-bīn,háu-bīn,吼面,hau-bin,hau-bin,2,itaigi
kiàm-tsit,kiàm-chit,劍脊,kiam-tsit,kiam-chit,2,itaigi
lòng-tsénn,lòng-chéⁿ,挵井,long-tsenn,long-cheⁿ,2,itaigi
lòng-tsínn,lòng-chíⁿ,挵井,long-tsinn,long-chiⁿ,2,itaigi
tōng-tsénn,tōng-chéⁿ,撞井,tong-tsenn,tong-cheⁿ,2,itaigi
tōng-tsínn,tōng-chíⁿ,撞井,tong-tsinn,tong-chiⁿ,2,itaigi
lak-kóo-tsénn,lak-kó͘-chéⁿ,戮鼓井,lak-koo-tsenn,lak-ko͘-cheⁿ,3,itaigi
lak-kóo-tsínn,lak-kó͘-chíⁿ,戮鼓井,lak-koo-tsinn,lak-ko͘-chiⁿ,3,itaigi
lōng-tsénn,lōng-chéⁿ,弄井,long-tsenn,long-cheⁿ,2,itaigi
lōng-tsínn,lōng-chíⁿ,弄井,long-tsinn,long-chiⁿ,2,itaigi
hiau-tshuē,hiau-chhōe,僥揣,hiau-tshue,hiau-chhoe,2,itaigi
hiau-tshē,hiau-chhē,僥揣,hiau-tshe,hiau-chhe,2,itaigi
ji̍p-tsí,ji̍p-chí,入子,jip-tsi,jip-chi,2,itaigi
kun-tsú-só,kun-chú-só,君子鎖,kun-tsu-so,kun-chu-so,3,itaigi
huê-siūnn-kiánn,hôe-siūⁿ-kiáⁿ,和尚囝,hue-siunn-kiann,hoe-siuⁿ-kiaⁿ,3,itaigi
hê-siūnn-kiánn,hê-siūⁿ-kiáⁿ,和尚囝,he-siunn-kiann,he-siuⁿ-kiaⁿ,3,itaigi
thâu-jí,thâu-jí,頭子,thau-ji,thau-ji,2,itaigi
phah-thâu-tsí,phah-thâu-chí,拍頭子,phah-thau-tsi,phah-thau-chi,3,itaigi
hong-liû-kuí,hong-liû-kúi,風流鬼,hong-liu-kui,hong-liu-kui,3,itaigi
hong-liû-tsú,hong-liû-chú,風流子,hong-liu-tsu,hong-liu-chu,3,itaigi
khueh-kiánn,khoeh-kiáⁿ,缺囝,khueh-kiann,khoeh-kiaⁿ,2,itaigi
kheh-kiánn,kheh-kiáⁿ,缺囝,kheh-kiann,kheh-kiaⁿ,2,itaigi
khueh-kiánn-huà,khoeh-kiáⁿ-hòa,缺囝化,khueh-kiann-hua,khoeh-kiaⁿ-hoa,3,itaigi
kheh-kiánn-huà,kheh-kiáⁿ-hòa,缺囝化,kheh-kiann-hua,kheh-kiaⁿ-hoa,3,itaigi
khang-tshìng-tsí,khang-chhèng-chí,空銃子,khang-tshing-tsi,khang-chheng-chi,3,itaigi
tsú-ngóo-gî,chú-ngó͘-gî,子午儀,tsu-ngoo-gi,chu-ngo͘-gi,3,itaigi
thóo-sinn-kiánn,thó͘-siⁿ-kiáⁿ,土生囝,thoo-sinn-kiann,tho͘-siⁿ-kiaⁿ,3,itaigi
thóo-senn-kiánn,thó͘-seⁿ-kiáⁿ,土生囝,thoo-senn-kiann,tho͘-seⁿ-kiaⁿ,3,itaigi
thóo-sinn,thó͘-siⁿ,土生,thoo-sinn,tho͘-siⁿ,2,itaigi
thóo-senn,thó͘-seⁿ,土生,thoo-senn,tho͘-seⁿ,2,itaigi
ka-tap-jî,ka-tap-jî,加答兒,ka-tap-ji,ka-tap-ji,3,itaigi
nńg-khau-sî,nńg-khau-sî,軟剾匙,nng-khau-si,nng-khau-si,3,itaigi
nn̄g-lā-á,nn̄g-lā-á,卵抐仔,nng-la-a,nng-la-a,3,itaigi
bāng-siā-á,bāng-siā-á,網社仔,bang-sia-a,bang-sia-a,3,itaigi
tsū-huî,chū-hûi,自肥,tsu-hui,chu-hui,2,itaigi
tsiàm-uē,chiàm-ōe,僭話,tsiam-ue,chiam-oe,2,itaigi
sann-kak-sin,saⁿ-kak-sin,三角身,sann-kak-sin,saⁿ-kak-sin,3,itaigi
bi̍t-tsìm,bi̍t-chìm,蜜浸,bit-tsim,bit-chim,2,itaigi
sann-kak-huat,saⁿ-kak-hoat,三角法,sann-kak-huat,saⁿ-kak-hoat,3,itaigi
sann-kak-ba̍k,saⁿ-kak-ba̍k,三角目,sann-kak-bak,saⁿ-kak-bak,3,itaigi
sann-kak-tsǹg,saⁿ-kak-chǹg,三角鑽,sann-kak-tsng,saⁿ-kak-chng,3,itaigi
sann-kak-bah,saⁿ-kak-bah,三角肉,sann-kak-bah,saⁿ-kak-bah,3,itaigi
sann-kak-luè,saⁿ-kak-lòe,三角礪,sann-kak-lue,saⁿ-kak-loe,3,itaigi
sann-kak-lè,saⁿ-kak-lè,三角礪,sann-kak-le,saⁿ-kak-le,3,itaigi
ngiáu--khí-lâi,ngiáu--khí-lâi,撓起來,ngiau--khi-lai,ngiau--khi-lai,3,itaigi
giáu--khí-lâi,giáu--khí-lâi,撓起來,giau--khi-lai,giau--khi-lai,3,itaigi
ngiauh--khí-lâi,ngiauh--khí-lâi,撓起來,ngiauh--khi-lai,ngiauh--khi-lai,3,itaigi
giauh--khí-lâi,giauh--khí-lâi,撓起來,giauh--khi-lai,giauh--khi-lai,3,itaigi
giah--khí-lâi,giah--khí-lâi,撓起來,giah--khi-lai,giah--khi-lai,3,itaigi
toh-tsì,toh-chì,桌誌,toh-tsi,toh-chi,2,itaigi
líng-kuán,léng-koán,冷管,ling-kuan,leng-koan,2,itaigi
lio̍k-ping,lio̍k-peng,陸兵,liok-ping,liok-peng,2,itaigi
lio̍k-thê,lio̍k-thê,陸提,liok-the,liok-the,2,itaigi
kik-hua-phùn,kek-hoa-phùn,激華噴,kik-hua-phun,kek-hoa-phun,3,itaigi
hiàm,hiàm,喊,hiam,hiam,1,itaigi
tship,chhip,艥,tship,chhip,1,itaigi
sng-sòo-kan,sng-sò͘-kan,酸素矸,sng-soo-kan,sng-so͘-kan,3,itaigi
tsik-kóo,chek-kó͘,燭鼓,tsik-koo,chek-ko͘,2,itaigi
kóo-hong,kó͘-hong,鼓風,koo-hong,ko͘-hong,2,itaigi
kóo,kó͘,鼓,koo,ko͘,1,itaigi
ah-kha,ah-kha,鴨跤,ah-kha,ah-kha,2,itaigi
an-hui,an-hui,安徽,an-hui,an-hui,2,itaigi
kiat-lîm-síng,kiat-lîm-séng,吉林省,kiat-lim-sing,kiat-lim-seng,3,itaigi
kuì-tsiu,kùi-chiu,貴州,kui-tsiu,kui-chiu,2,itaigi
kuì-tsiu-síng,kùi-chiu-séng,貴州省,kui-tsiu-sing,kui-chiu-seng,3,itaigi
liâu-lîng-síng,liâu-lêng-séng,遼寧省,liau-ling-sing,liau-leng-seng,3,itaigi
siám-sai,siám-sai,陝西,siam-sai,siam-sai,2,itaigi
siám-sai-síng,siám-sai-séng,陝西省,siam-sai-sing,siam-sai-seng,3,itaigi
suann-sai-síng,soaⁿ-sai-séng,山西省,suann-sai-sing,soaⁿ-sai-seng,3,itaigi
suann-sai,soaⁿ-sai,山西,suann-sai,soaⁿ-sai,2,itaigi
sù-tshuan-síng,sù-chhoan-séng,四川省,su-tshuan-sing,su-chhoan-seng,3,itaigi
thóo-ka-tso̍k,thó͘-ka-cho̍k,土家族,thoo-ka-tsok,tho͘-ka-chok,3,itaigi
ài-ti,ài-ti,愛知,ai-ti,ai-ti,2,itaigi
ài-ti-kuān,ài-ti-koān,愛知縣,ai-ti-kuan,ai-ti-koan,3,itaigi
tshiu-tiân-kuān,chhiu-tiân-koān,秋田縣,tshiu-tian-kuan,chhiu-tian-koan,3,itaigi
tshiu-tiân,chhiu-tiân,秋田,tshiu-tian,chhiu-tian,2,itaigi
tshing-sim,chheng-sim,青森,tshing-sim,chheng-sim,2,itaigi
tshing-sim-kuān,chheng-sim-koān,青森縣,tshing-sim-kuan,chheng-sim-koan,3,itaigi
tshian-ia̍p-kuān,chhian-ia̍p-koān,千葉縣,tshian-iap-kuan,chhian-iap-koan,3,itaigi
tshian-ia̍p,chhian-ia̍p,千葉,tshian-iap,chhian-iap,2,itaigi
ài-uān-kuān,ài-oān-koān,愛媛縣,ai-uan-kuan,ai-oan-koan,3,itaigi
ài-uān,ài-oān,愛媛,ai-uan,ai-oan,2,itaigi
hok-tsíng-kuān,hok-chéng-koān,福井縣,hok-tsing-kuan,hok-cheng-koan,3,itaigi
hok-tsíng,hok-chéng,福井,hok-tsing,hok-cheng,2,itaigi
hok-tó,hok-tó,福島,hok-to,hok-to,2,itaigi
hok-tó-kuān,hok-tó-koān,福島縣,hok-to-kuan,hok-to-koan,3,itaigi
kî-hū-kuān,kî-hū-koān,岐阜縣,ki-hu-kuan,ki-hu-koan,3,itaigi
kî-hū,kî-hū,岐阜,ki-hu,ki-hu,2,itaigi
kûn-má-kuān,kûn-má-koān,群馬縣,kun-ma-kuan,kun-ma-koan,3,itaigi
kûn-má,kûn-má,群馬,kun-ma,kun-ma,2,itaigi
kóng-tó-kuān,kóng-tó-koān,廣島縣,kong-to-kuan,kong-to-koan,3,itaigi
ping-khòo-kuān,peng-khò͘-koān,兵庫縣,ping-khoo-kuan,peng-kho͘-koan,3,itaigi
ping-khòo,peng-khò͘,兵庫,ping-khoo,peng-kho͘,2,itaigi
tsû-sîng-kuān,chû-sêng-koān,茨城縣,tsu-sing-kuan,chu-seng-koan,3,itaigi
tsû-sîng,chû-sêng,茨城,tsu-sing,chu-seng,2,itaigi
kûn-tuà,kûn-tòa,裙帶,kun-tua,kun-toa,2,itaigi
kûn-tuà-tshài,kûn-tòa-chhài,裙帶菜,kun-tua-tshai,kun-toa-chhai,3,itaigi
kûn-tuà-tāu,kûn-tòa-tāu,裙帶豆,kun-tua-tau,kun-toa-tau,3,itaigi
tsuí-siann,chúi-siaⁿ,水聲,tsui-siann,chui-siaⁿ,2,itaigi
huē-tsuí,hōe-chúi,匯水,hue-tsui,hoe-chui,2,itaigi
tuann-tsuí,toaⁿ-chúi,單水,tuann-tsui,toaⁿ-chui,2,itaigi
tsînn-tuann,chîⁿ-toaⁿ,錢單,tsinn-tuann,chiⁿ-toaⁿ,2,itaigi
kià-gûn,kià-gûn,寄銀,kia-gun,kia-gun,2,itaigi
kià-gîn,kià-gîn,寄銀,kia-gin,kia-gin,2,itaigi
kiáu-sat,kiáu-sat,筊虱,kiau-sat,kiau-sat,2,itaigi
kiáu-tsînn,kiáu-chîⁿ,筊錢,kiau-tsinn,kiau-chiⁿ,2,itaigi
tóo-ba̍uh,tó͘-ba̍uh,賭貿,too-bauh,to͘-bauh,2,itaigi
lo̍h-tse,lo̍h-che,落災,loh-tse,loh-che,2,itaigi
su̍t-á,su̍t-á,術仔,sut-a,sut-a,2,itaigi
ke-liáu-kang,ke-liáu-kang,加了工,ke-liau-kang,ke-liau-kang,3,itaigi
kàn-tǹg-lān,kàn-tǹg-lān,幹當難,kan-tng-lan,kan-tng-lan,3,itaigi
tshù-hong,chhù-hong,次方,tshu-hong,chhu-hong,2,itaigi
kai-sîng,kai-sêng,階乘,kai-sing,kai-seng,2,itaigi
tsuí-khok-á,chúi-khok-á,水酷仔,tsui-khok-a,chui-khok-a,3,itaigi
gāi-lān,gāi-lān,礙𡳞,gai-lan,gai-lan,2,itaigi
ge̍h-siâu,ge̍h-siâu,月潲,geh-siau,geh-siau,2,itaigi
tsōo-pha̍k,chō͘-pha̍k,助曝,tsoo-phak,cho͘-phak,2,itaigi
tshâi-tsió,chhâi-chió,裁少,tshai-tsio,chhai-chio,2,itaigi
sī-tǹg,sī-tǹg,是頓,si-tng,si-tng,2,itaigi
pháinn-ē,pháiⁿ-ē,歹下,phainn-e,phaiⁿ-e,2,itaigi
ha̍h-jīm,ha̍h-jīm,合任,hah-jim,hah-jim,2,itaigi
ti-thâu-tn̂g,ti-thâu-tn̂g,豬頭腸,ti-thau-tng,ti-thau-tng,3,itaigi
tu-thâu-tn̂g,tu-thâu-tn̂g,豬頭腸,tu-thau-tng,tu-thau-tng,3,itaigi
khì-tò,khì-tò,去倒,khi-to,khi-to,2,itaigi
tsáu-khiunn,cháu-khiuⁿ,走腔,tsau-khiunn,chau-khiuⁿ,2,itaigi
im-piàn,im-piàn,音變,im-pian,im-pian,2,itaigi
thian-tsâi-phiò,thian-châi-phiò,天財票,thian-tsai-phio,thian-chai-phio,3,itaigi
thian-tsha-ian,thian-chha-ian,天差淵,thian-tsha-ian,thian-chha-ian,3,itaigi
tshiau,chhiau,搜,tshiau,chhiau,1,itaigi
a-kong-tiàm,a-kong-tiàm,阿公店,a-kong-tiam,a-kong-tiam,3,itaigi
phóo-thong-sî,phó͘-thong-sî,普通時,phoo-thong-si,pho͘-thong-si,3,itaigi
sa-lóng-bô,sa-lóng-bô,捎攏無,sa-long-bo,sa-long-bo,3,itaigi
hái-tiò,hái-tiò,海釣,hai-tio,hai-tio,2,itaigi
ji̍p-bī,ji̍p-bī,入味,jip-bi,jip-bi,2,itaigi
li̍p-bī,li̍p-bī,入味,lip-bi,lip-bi,2,itaigi
gi̍p-bī,gi̍p-bī,入味,gip-bi,gip-bi,2,itaigi
tsng-puânn,chng-pôaⁿ,裝盤,tsng-puann,chng-poaⁿ,2,itaigi
tī-hó-sè,tī-hó-sè,治好勢,ti-ho-se,ti-ho-se,3,itaigi
hó-sè,hó-sè,好勢,ho-se,ho-se,2,itaigi
tshuē-kiû,chhōe-kiû,揣求,tshue-kiu,chhoe-kiu,2,itaigi
tshē-kiû,chhē-kiû,揣求,tshe-kiu,chhe-kiu,2,itaigi
kuè-bi̍t,kòe-bi̍t,過蜜,kue-bit,koe-bit,2,itaigi
kè-bi̍t,kè-bi̍t,過蜜,ke-bit,ke-bit,2,itaigi
bô-lām,bô-lām,無濫,bo-lam,bo-lam,2,itaigi
kiān-bōng-tsìng,kiān-bōng-chèng,健忘症,kian-bong-tsing,kian-bong-cheng,3,itaigi
thau-bî,thau-bî,偷微,thau-bi,thau-bi,2,itaigi
phái-siann-sàu,phái-siaⁿ-sàu,歹聲嗽,phai-siann-sau,phai-siaⁿ-sau,3,itaigi
tshò-hīnn,chhò-hīⁿ,噪耳,tsho-hinn,chho-hiⁿ,2,itaigi
mooh-piah,mo͘h-piah,𢯾壁,mooh-piah,mo͘h-piah,2,itaigi
tsuán-lûn,choán-lûn,轉輪,tsuan-lun,choan-lun,2,itaigi
àu-khueh,àu-khoeh,漚缺,au-khueh,au-khoeh,2,itaigi
tsí-la̍t,chí-la̍t,止力,tsi-lat,chi-lat,2,itaigi
thàm-thâu,thàm-thâu,探頭,tham-thau,tham-thau,2,itaigi
pàng-siann,pàng-siaⁿ,放聲,pang-siann,pang-siaⁿ,2,itaigi
tshiàng-siann,chhiàng-siaⁿ,唱聲,tshiang-siann,chhiang-siaⁿ,2,itaigi
suī-hong,sūi-hong,瑞芳,sui-hong,sui-hong,2,itaigi
bîn-hiông,bîn-hiông,民雄,bin-hiong,bin-hiong,2,itaigi
ko-hiông,ko-hiông,高雄,ko-hiong,ko-hiong,2,itaigi
kuann-tsin-nâ,koaⁿ-chin-nâ,竿蓁林,kuann-tsin-na,koaⁿ-chin-na,3,itaigi
bô-lōo-sái,bô-lō͘-sái,無路屎,bo-loo-sai,bo-lo͘-sai,3,itaigi
î-un,î-un,餘溫,i-un,i-un,2,itaigi
û-un,û-un,餘溫,u-un,u-un,2,itaigi
bē-kuè-hong,bē-kòe-hong,袂過風,be-kue-hong,be-koe-hong,3,itaigi
buē-kè-hong,bōe-kè-hong,袂過風,bue-ke-hong,boe-ke-hong,3,itaigi
pìnn-tshiò-khue,pìⁿ-chhiò-khoe,變笑詼,pinn-tshio-khue,piⁿ-chhio-khoe,3,itaigi
khàm-kuà,khàm-kòa,崁蓋,kham-kua,kham-koa,2,itaigi
puàn-tō-thé,poàn-tō-thé,半導體,puan-to-the,poan-to-the,3,itaigi
se̍h-uat,se̍h-oat,踅斡,seh-uat,seh-oat,2,itaigi
tiâm-tsik-gâm,tiâm-chek-gâm,沉積岩,tiam-tsik-gam,tiam-chek-gam,3,itaigi
tiâm-tsik-giâm,tiâm-chek-giâm,沉積岩,tiam-tsik-giam,tiam-chek-giam,3,itaigi
bô-lōo-sái,bô-lō͘-sái,無路使,bo-loo-sai,bo-lo͘-sai,3,itaigi
se̍h-tín-tāng,se̍h-tín-tāng,踅振動,seh-tin-tang,seh-tin-tang,3,itaigi
thàn-hi,thàn-hi,趁墟,than-hi,than-hi,2,itaigi
thàn-hu,thàn-hu,趁墟,than-hu,than-hu,2,itaigi
lóo-tshài,ló͘-chhài,滷菜,loo-tshai,lo͘-chhai,2,itaigi
huānn-thui,hōaⁿ-thui,扞梯,huann-thui,hoaⁿ-thui,2,itaigi
tsa̍p-tsíng-á,cha̍p-chéng-á,雜種仔,tsap-tsing-a,chap-cheng-a,3,itaigi
huán-tsíng,hoán-chéng,反種,huan-tsing,hoan-cheng,2,itaigi
piàn-tsíng,piàn-chéng,變種,pian-tsing,pian-cheng,2,itaigi
tâi-tiong,tâi-tiong,台中,tai-tiong,tai-tiong,2,itaigi
ngī-ha̍unnh,ngī-ha̍uⁿh,硬澩,ngi-haunnh,ngi-hauⁿh,2,itaigi
ngē-ha̍unnh,ngē-ha̍uⁿh,硬澩,nge-haunnh,nge-hauⁿh,2,itaigi
ti-á-tshí,ti-á-chhí,豬仔鼠,ti-a-tshi,ti-a-chhi,3,itaigi
tu-á-tshú,tu-á-chhú,豬仔鼠,tu-a-tshu,tu-a-chhu,3,itaigi
tsó-luī,chó-lūi,藻類,tso-lui,cho-lui,2,itaigi
tshú-bué-tsó,chhú-bóe-chó,鼠尾藻,tshu-bue-tso,chhu-boe-cho,3,itaigi
ha̍h-tâi,ha̍h-tâi,合臺,hah-tai,hah-tai,2,itaigi
tīng-gia̍p,tēng-gia̍p,定業,ting-giap,teng-giap,2,itaigi
thuànn-khui,thòaⁿ-khui,湠開,thuann-khui,thoaⁿ-khui,2,itaigi
khuànn-bē-tsuè,khòaⁿ-bē-chòe,看袂做,khuann-be-tsue,khoaⁿ-be-choe,3,itaigi
thǹg,thǹg,褪,thng,thng,1,itaigi
kiû-tshuē,kiû-chhōe,求揣,kiu-tshue,kiu-chhoe,2,itaigi
tsia̍h-buē-ha̍h,chia̍h-bōe-ha̍h,食袂合,tsiah-bue-hah,chiah-boe-hah,3,itaigi
hue-sù,hoe-sù,花絮,hue-su,hoe-su,2,itaigi
ún-tàng,ún-tàng,穩當,un-tang,un-tang,2,itaigi
tshun-lo̍h,chhun-lo̍h,村落,tshun-loh,chhun-loh,2,itaigi
ling-á-tê,leng-á-tê,奶仔茶,ling-a-te,leng-a-te,3,itaigi
huan-i̍k-tsiá,hoan-e̍k-chiá,翻譯者,huan-ik-tsia,hoan-ek-chia,3,itaigi
huan-i̍k-pún,hoan-e̍k-pún,翻譯本,huan-ik-pun,hoan-ek-pun,3,itaigi
koo-jī,ko͘-jī,孤字,koo-ji,ko͘-ji,2,itaigi
gāng-ba̍k,gāng-ba̍k,愣目,gang-bak,gang-bak,2,itaigi
ut-sio-pau,ut-sio-pau,熨燒包,ut-sio-pau,ut-sio-pau,3,itaigi
lûn-pān,lûn-pān,輪辦,lun-pan,lun-pan,2,itaigi
sūn-pōo,sūn-pō͘,順步,sun-poo,sun-po͘,2,itaigi
piān-pōo-nā,piān-pō͘-nā,便步若,pian-poo-na,pian-po͘-na,3,itaigi
ké-siáu,ké-siáu,假痟,ke-siau,ke-siau,2,itaigi
tshâm-si̍t,chhâm-si̍t,蠶食,tsham-sit,chham-sit,2,itaigi
tshân-si̍t,chhân-si̍t,蠶食,tshan-sit,chhan-sit,2,itaigi
hiân-hōng,hiân-hōng,玄鳳,hian-hong,hian-hong,2,itaigi
tiān-tsǹg,tiān-chǹg,電鑽,tian-tsng,tian-chng,2,itaigi
sńg-lāng,sńg-lāng,耍弄,sng-lang,sng-lang,2,itaigi
hô-lân-ti,hô-lân-ti,荷蘭豬,ho-lan-ti,ho-lan-ti,3,itaigi
tuā-tuā-khoo,tōa-tōa-kho͘,大大箍,tua-tua-khoo,toa-toa-kho͘,3,itaigi
tsíng-tsînn,chéng-chîⁿ,整錢,tsing-tsinn,cheng-chiⁿ,2,itaigi
tsíng,chéng,整,tsing,cheng,1,itaigi
gâu-tsia̍h-kúi,gâu-chia̍h-kúi,𠢕食鬼,gau-tsiah-kui,gau-chiah-kui,3,itaigi
bē-liâm-tiánn,bē-liâm-tiáⁿ,袂黏鼎,be-liam-tiann,be-liam-tiaⁿ,3,itaigi
buē-tiâu-tiánn,bōe-tiâu-tiáⁿ,袂牢鼎,bue-tiau-tiann,boe-tiau-tiaⁿ,3,itaigi
káu-bó-so,káu-bó-so,狗母酥,kau-bo-so,kau-bo-so,3,itaigi
tánn-kua,táⁿ-koa,打歌,tann-kua,taⁿ-koa,2,itaigi
phah-kua,phah-koa,拍歌,phah-kua,phah-koa,2,itaigi
ngôo-khî-bue̍h,ngô͘-khî-boe̍h,蜈蜞襪,ngoo-khi-bueh,ngo͘-khi-boeh,3,itaigi
ngôo-khî-tuà,ngô͘-khî-tòa,蜈蜞帶,ngoo-khi-tua,ngo͘-khi-toa,3,itaigi
ngôo-khî-sok,ngô͘-khî-sok,蜈蜞束,ngoo-khi-sok,ngo͘-khi-sok,3,itaigi
ngôo-khî-sann,ngô͘-khî-saⁿ,蜈蜞衫,ngoo-khi-sann,ngo͘-khi-saⁿ,3,itaigi
gia̍p-miā,gia̍p-miā,業命,giap-mia,giap-mia,2,itaigi
phàu-á-kuānn,phàu-á-kōaⁿ,炮仔捾,phau-a-kuann,phau-a-koaⁿ,3,itaigi
gāng-bīn,gāng-bīn,愣面,gang-bin,gang-bin,2,itaigi
bîng-tōng,bêng-tōng,明洞,bing-tong,beng-tong,2,itaigi
se-bīn,se-bīn,西面,se-bin,se-bin,2,itaigi
khó-siàu,khó-siàu,考數,kho-siau,kho-siau,2,itaigi
pā-khó,pā-khó,罷考,pa-kho,pa-kho,2,itaigi
keh-im-pang,keh-im-pang,隔音枋,keh-im-pang,keh-im-pang,3,itaigi
keh-im-piah,keh-im-piah,隔音壁,keh-im-piah,keh-im-piah,3,itaigi
tsáu-kiānn,cháu-kiāⁿ,走健,tsau-kiann,chau-kiaⁿ,2,itaigi
puànn-tiong-tn̂g,pòaⁿ-tiong-tn̂g,半中段,puann-tiong-tng,poaⁿ-tiong-tng,3,itaigi
hūn,hūn,份,hun,hun,1,itaigi
iáu-siū-tse,iáu-siū-che,夭壽災,iau-siu-tse,iau-siu-che,3,itaigi
sí-pe̍h,sí-pe̍h,死白,si-peh,si-peh,2,itaigi
ìm-hua,ìm-hoa,廕化,im-hua,im-hoa,2,itaigi
tián-kua,tián-koa,展歌,tian-kua,tian-koa,2,itaigi
ìm-hué,ìm-hóe,廕火,im-hue,im-hoe,2,itaigi
ìm-hé,ìm-hé,廕火,im-he,im-he,2,itaigi
ìm-hér,ìm-hó̤,廕火,im-her,im-ho,2,itaigi
ling-kap-tê,leng-kap-tê,奶敆茶,ling-kap-te,leng-kap-te,3,itaigi
phah-hué-khì,phah-hóe-khì,拍火器,phah-hue-khi,phah-hoe-khi,3,itaigi
phah-hé-khì,phah-hé-khì,拍火器,phah-he-khi,phah-he-khi,3,itaigi
phah-hér-khì,phah-hó̤-khì,拍火器,phah-her-khi,phah-ho-khi,3,itaigi
kū-tshù,kū-chhù,舊厝,ku-tshu,ku-chhu,2,itaigi
khiú-la̍k,khiú-la̍k,搝搦,khiu-lak,khiu-lak,2,itaigi
la̍k-liân-la̍k,la̍k-liân-la̍k,六連六,lak-lian-lak,lak-lian-lak,3,itaigi
tshoo-kiānn,chho͘-kiāⁿ,粗健,tshoo-kiann,chho͘-kiaⁿ,2,itaigi
iô-hong,iô-hong,搖風,io-hong,io-hong,2,itaigi
io̍h-thâu-á,io̍h-thâu-á,藥頭仔,ioh-thau-a,ioh-thau-a,3,itaigi
phû-khang,phû-khang,浮空,phu-khang,phu-khang,2,itaigi
u-khu,u-khu,迂拘,u-khu,u-khu,2,itaigi
iû-kim,iû-kim,油金,iu-kim,iu-kim,2,itaigi
tshoo-lua̍t,chho͘-loa̍t,粗劣,tshoo-luat,chho͘-loat,2,itaigi
jīn-tsit,jīn-chit,認職,jin-tsit,jin-chit,2,itaigi
hun-gia̍p,hun-gia̍p,分業,hun-giap,hun-giap,2,itaigi
jia̍t-tiûnn,jia̍t-tiûⁿ,熱場,jiat-tiunn,jiat-tiuⁿ,2,itaigi
khí-pháinn-sè,khí-pháiⁿ-sè,起歹勢,khi-phainn-se,khi-phaiⁿ-se,3,itaigi
tuā-kiong-tíng,tōa-kiong-téng,大穹頂,tua-kiong-ting,toa-kiong-teng,3,itaigi
lí,lí,理,li,li,1,itaigi
áu-thia̍p,áu-thia̍p,拗疊,au-thiap,au-thiap,2,itaigi
puànn-the-sí,pòaⁿ-the-sí,半䖙死,puann-the-si,poaⁿ-the-si,3,itaigi
tshâ-khik,chhâ-khek,柴刻,tsha-khik,chha-khek,2,itaigi
