tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
phi-sin,phi-sin,披身,phi-sin,phi-sin,2,taihoa
phi-sng,phi-sng,砒酸,phi-sng,phi-sng,2,taihoa
phi-sng,phi-sng,砒霜,phi-sng,phi-sng,2,taihoa
phit,phit,匹,phit,phit,1,taihoa
phit,phit,疋,phit,phit,1,taihoa
phi-ta,phi-ta,披凋,phi-ta,phi-ta,2,taihoa
phi-tiânn,phi-tiâⁿ,披埕,phi-tiann,phi-tiaⁿ,2,taihoa
phit-ngóo,phit-ngó͘,匹偶,phit-ngoo,phit-ngo͘,2,taihoa
phit-phuè,phit-phòe,匹配,phit-phue,phit-phoe,2,taihoa
phit-sòo,phit-sò͘,疋數,phit-soo,phit-so͘,2,taihoa
phit-ti̍k,phit-te̍k,匹敵,phit-tik,phit-tek,2,taihoa
phit-thâu,phit-thâu,匹頭,phit-thau,phit-thau,2,taihoa
phiu,phiu,phiu,phiu,phiu,1,taihoa
phiù,phiù,phiù,phiu,phiu,1,taihoa
phiu-liu-siu,phiu-liu-siu,驃溜咻,phiu-liu-siu,phiu-liu-siu,3,taihoa
phǹg,phǹg,phǹg,phng,phng,1,taihoa
phǹg,phǹg,抨,phng,phng,1,taihoa
phǹg-phǹg-kiò,phǹg-phǹg-kiò,呯呯叫,phng-phng-kio,phng-phng-kio,3,taihoa
phngh,phngh,phngh,phngh,phngh,1,taihoa
pho,pho,坡,pho,pho,1,taihoa
pho,pho,波,pho,pho,1,taihoa
phò,phò,phò,pho,pho,1,taihoa
phò,phò,頗,pho,pho,1,taihoa
phò-àn,phò-àn,破案,pho-an,pho-an,2,taihoa
phò-bia̍t,phò-bia̍t,破滅,pho-biat,pho-biat,2,taihoa
phò-tsâi,phò-châi,破財,pho-tsai,pho-chai,2,taihoa
phò-tsí,phò-chí,朴子,pho-tsi,pho-chi,2,taihoa
phò-hāi,phò-hāi,破害,pho-hai,pho-hai,2,taihoa
phò-hi̍k,phò-he̍k,破獲,pho-hik,pho-hek,2,taihoa
phò-huāi,phò-hoāi,破壞,pho-huai,pho-hoai,2,taihoa
phò-huāi-sìng,phò-hoāi-sèng,破壞性,pho-huai-sing,pho-hoai-seng,3,taihoa
phò-huì,phò-hùi,破費,pho-hui,pho-hui,2,taihoa
phò-kong,phò-kong,破功,pho-kong,pho-kong,2,taihoa
phò-lē,phò-lē,破例,pho-le,pho-le,2,taihoa
phò-lia̍t,phò-lia̍t,破裂,pho-liat,pho-liat,2,taihoa
phò-sán,phò-sán,破產,pho-san,pho-san,2,taihoa
phò-siong-hong,phò-siong-hong,破傷風,pho-siong-hong,pho-siong-hong,3,taihoa
phò-tāu,phò-tāu,破豆,pho-tau,pho-tau,2,taihoa
phò-thian-hong,phò-thian-hong,破天荒,pho-thian-hong,pho-thian-hong,3,taihoa
phò-thóo,phò-thó͘,破土,pho-thoo,pho-tho͘,2,taihoa
phò-tî,phò-tî,破除,pho-ti,pho-ti,2,taihoa
phô-tô,phô-tô,葡萄,pho-to,pho-to,2,taihoa
phō,phō,phō,pho,pho,1,taihoa
phō,phō,抱,pho,pho,1,taihoa
phō-gín-á,phō-gín-á,抱囝仔,pho-gin-a,pho-gin-a,3,taihoa
phō-tshiū-kueh,phō-chhiū-koeh,抱樹蕨,pho-tshiu-kueh,pho-chhiu-koeh,3,taihoa
phō-tshiū-liân,phō-chhiū-liân,抱樹蓮,pho-tshiu-lian,pho-chhiu-lian,3,taihoa
phō-ê,phō-ê,抱的,pho-e,pho-e,2,taihoa
phō-ê,phō-ê,抱個,pho-e,pho-e,2,taihoa
phō-khiām,phō-khiām,抱歉,pho-khiam,pho-khiam,2,taihoa
phō-pu̍t-kha,phō-pu̍t-kha,抱佛腳,pho-put-kha,pho-put-kha,3,taihoa
phō-senn,phō-seⁿ,抱生,pho-senn,pho-seⁿ,2,taihoa
phō-sim,phō-sim,抱心,pho-sim,pho-sim,2,taihoa
phō-sim-pîng,phō-sim-pêng,抱心旁,pho-sim-ping,pho-sim-peng,3,taihoa
phō-sim-sua,phō-sim-soa,抱心痧,pho-sim-sua,pho-sim-soa,3,taihoa
phō-tāng,phō-tāng,抱重,pho-tang,pho-tang,2,taihoa
phō-tāng,phō-tāng,抱動,pho-tang,pho-tang,2,taihoa
phō-tīng,phō-tēng,抱定,pho-ting,pho-teng,2,taihoa
phō-tî,phō-tî,抱持,pho-ti,pho-ti,2,taihoa
phō-tuā-thuí,phō-tōa-thúi,抱大腿,pho-tua-thui,pho-toa-thui,3,taihoa
phō-ún,phō-ún,抱穩,pho-un,pho-un,2,taihoa
phuà,phòa,破,phua,phoa,1,taihoa
phuà-bâ,phòa-bâ,破媌,phua-ba,phoa-ba,2,taihoa
phuà-tsām,phòa-chām,破鏨,phua-tsam,phoa-cham,2,taihoa
phuà-tshâ,phòa-chhâ,破柴,phua-tsha,phoa-chha,2,taihoa
phuà-tshâ-ku,phòa-chhâ-ku,破柴龜,phua-tsha-ku,phoa-chha-ku,3,taihoa
phuà-tshè,phòa-chhè,破脆,phua-tshe,phoa-chhe,2,taihoa
phuà-tshe̍h-siann,phòa-chhe̍h-siaⁿ,破唶聲,phua-tsheh-siann,phoa-chheh-siaⁿ,3,taihoa
phuà-tshù,phòa-chhù,破厝,phua-tshu,phoa-chhu,2,taihoa
phuà-tshuì,phòa-chhùi,破碎,phua-tshui,phoa-chhui,2,taihoa
phuà-tshuì,phòa-chhùi,破嘴,phua-tshui,phoa-chhui,2,taihoa
phuà-tshuì-tsâm,phòa-chhùi-châm,破嘴讒,phua-tshui-tsam,phoa-chhui-cham,3,taihoa
phuà-tshuì-tsām,phòa-chhùi-chām,破嘴鏨,phua-tshui-tsam,phoa-chhui-cham,3,taihoa
phuà-tshuì-suah,phòa-chhùi-soah,破嘴煞,phua-tshui-suah,phoa-chhui-soah,3,taihoa
phuà-tsuí,phòa-chúi,破水,phua-tsui,phoa-chui,2,taihoa
phuà-hāi-li̍k,phòa-hāi-le̍k,破壞力,phua-hai-lik,phoa-hai-lek,3,taihoa
phuà-hia-tóng,phòa-hia-tóng,破靴黨,phua-hia-tong,phoa-hia-tong,3,taihoa
phuà-hiú-hiú,phòa-hiú-hiú,破朽朽,phua-hiu-hiu,phoa-hiu-hiu,3,taihoa
phuà-hiû-kong,phòa-hiû-kong,破裘公,phua-hiu-kong,phoa-hiu-kong,3,taihoa
phuà-hōo-suànn,phòa-hō͘-sòaⁿ,破雨傘,phua-hoo-suann,phoa-ho͘-soaⁿ,3,taihoa
phuà-hûn,phòa-hûn,破痕,phua-hun,phoa-hun,2,taihoa
phuà-kái,phòa-kái,破解,phua-kai,phoa-kai,2,taihoa
phuà-kài,phòa-kài,破戒,phua-kai,phoa-kai,2,taihoa
phuà-ke,phòa-ke,破家,phua-ke,phoa-ke,2,taihoa
phuà-ke-tshíng,phòa-ke-chhéng,破雞筅,phua-ke-tshing,phoa-ke-chheng,3,taihoa
phuà-keh,phòa-keh,破格,phua-keh,phoa-keh,2,taihoa
phuà-keh-bâ,phòa-keh-bâ,破格媌,phua-keh-ba,phoa-keh-ba,3,taihoa
phuà-keh-tshuì,phòa-keh-chhùi,破格嘴,phua-keh-tshui,phoa-keh-chhui,3,taihoa
phuà-keh-siann,phòa-keh-siaⁿ,破格聲,phua-keh-siann,phoa-keh-siaⁿ,3,taihoa
phuà-ke-kiánn,phòa-ke-kiáⁿ,破家囝,phua-ke-kiann,phoa-ke-kiaⁿ,3,taihoa
phuà-khak,phòa-khak,破殼,phua-khak,phoa-khak,2,taihoa
phuà-khang,phòa-khang,破空,phua-khang,phoa-khang,2,taihoa
phuà--khì,phòa--khì,破去,phua--khi,phoa--khi,2,taihoa
phuà-khiah,phòa-khiah,破隙,phua-khiah,phoa-khiah,2,taihoa
phuà-khih,phòa-khih,破缺,phua-khih,phoa-khih,2,taihoa
phuà-khui,phòa-khui,剖開,phua-khui,phoa-khui,2,taihoa
phuà-kì-lo̍k,phòa-kì-lo̍k,破紀錄,phua-ki-lok,phoa-ki-lok,3,taihoa
phuà-ki-kut,phòa-ki-kut,破枝骨,phua-ki-kut,phoa-ki-kut,3,taihoa
phuà-kóo,phòa-kó͘,破股,phua-koo,phoa-ko͘,2,taihoa
phuà-kòo-tsí,phòa-kò͘-chí,破故子,phua-koo-tsi,phoa-ko͘-chi,3,taihoa
phuà-kôo-kôo,phòa-kô͘-kô͘,破糊糊,phua-koo-koo,phoa-ko͘-ko͘,3,taihoa
phuà-kū,phòa-kū,破舊,phua-ku,phoa-ku,2,taihoa
phuà-lē,phòa-lē,破例,phua-le,phoa-le,2,taihoa
phuà-nn̄g,phòa-nn̄g,破卵,phua-nng,phoa-nng,2,taihoa
phuà-nuā,phòa-nōa,破爛,phua-nua,phoa-noa,2,taihoa
phuà-nuā-senn,phòa-nōa-seⁿ,破爛生,phua-nua-senn,phoa-noa-seⁿ,3,taihoa
phuà-o̍h,phòa-o̍h,破學,phua-oh,phoa-oh,2,taihoa
phuà-pāi,phòa-pāi,破敗,phua-pai,phoa-pai,2,taihoa
phuà-pāi-kiánn,phòa-pāi-kiáⁿ,破敗囝,phua-pai-kiann,phoa-pai-kiaⁿ,3,taihoa
phuà-pak,phòa-pak,破腹,phua-pak,phoa-pak,2,taihoa
phuà-pak-uē,phòa-pak-ōe,破腹話,phua-pak-ue,phoa-pak-oe,3,taihoa
phuà-pēnn,phòa-pēⁿ,破病,phua-penn,phoa-peⁿ,2,taihoa
phuà-pēnn-tsînn,phòa-pēⁿ-chîⁿ,破病錢,phua-penn-tsinn,phoa-peⁿ-chiⁿ,3,taihoa
phuà-pēnn-ke,phòa-pēⁿ-ke,破病雞,phua-penn-ke,phoa-peⁿ-ke,3,taihoa
phuà-pēnn-khuán,phòa-pēⁿ-khoán,破病款,phua-penn-khuan,phoa-peⁿ-khoan,3,taihoa
phuà-pēnn-lōo,phòa-pēⁿ-lō͘,破病路,phua-penn-loo,phoa-peⁿ-lo͘,3,taihoa
phuà-pēnn-pún,phòa-pēⁿ-pún,破病本,phua-penn-pun,phoa-peⁿ-pun,3,taihoa
phuà-pēnn-ting,phòa-pēⁿ-teng,破病丁,phua-penn-ting,phoa-peⁿ-teng,3,taihoa
phuà-pēnn-tháng,phòa-pēⁿ-tháng,破病桶,phua-penn-thang,phoa-peⁿ-thang,3,taihoa
phuà-pîng,phòa-pêng,剖旁,phua-ping,phoa-peng,2,taihoa
phuà-phāng,phòa-phāng,破縫,phua-phang,phoa-phang,2,taihoa
phuà-phí,phòa-phí,破疕,phua-phi,phoa-phi,2,taihoa
phuà-phuà,phòa-phòa,破破,phua-phua,phoa-phoa,2,taihoa
phuà-phuê,phòa-phôe,破皮,phua-phue,phoa-phoe,2,taihoa
phuà-piáu,phòa-piáu,破婊,phua-piau,phoa-piau,2,taihoa
phuà-pìn-se,phòa-pìn-se,破鬢梳,phua-pin-se,phoa-pin-se,3,taihoa
phuà-pit,phòa-pit,破筆,phua-pit,phoa-pit,2,taihoa
phuà-pòo,phòa-pò͘,破布,phua-poo,phoa-po͘,2,taihoa
phuà-pòo-tsí,phòa-pò͘-chí,破布子,phua-poo-tsi,phoa-po͘-chi,3,taihoa
phuà-sàm,phòa-sàm,破散,phua-sam,phoa-sam,2,taihoa
phuà-sàm,phòa-sàm,破鬖,phua-sam,phoa-sam,2,taihoa
phuà-sann,phòa-saⁿ,破衫,phua-sann,phoa-saⁿ,2,taihoa
phuà-si,phòa-si,剖屍,phua-si,phoa-si,2,taihoa
phuà-siàu-liân,phòa-siàu-liân,破少年,phua-siau-lian,phoa-siau-lian,3,taihoa
phuà-siùnn,phòa-siùⁿ,破相,phua-siunn,phoa-siuⁿ,2,taihoa
phuà-sún,phòa-sún,破損,phua-sun,phoa-sun,2,taihoa
phuà-tánn,phòa-táⁿ,破膽,phua-tann,phoa-taⁿ,2,taihoa
phuà-thâu,phòa-thâu,破頭,phua-thau,phoa-thau,2,taihoa
phuà-thóo,phòa-thó͘,破土,phua-thoo,phoa-tho͘,2,taihoa
phuà-tiánn,phòa-tiáⁿ,破鼎,phua-tiann,phoa-tiaⁿ,2,taihoa
phuà-tuā-sià,phòa-tōa-sià,破大舍,phua-tua-sia,phoa-toa-sia,3,taihoa
phuà-tōo,phòa-tō͘,破肚,phua-too,phoa-to͘,2,taihoa
phuah,phoah,博,phuah,phoah,1,taihoa
phuah,phoah,撥,phuah,phoah,1,taihoa
phuah,phoah,潑,phuah,phoah,1,taihoa
phua̍h,phoa̍h,phua̍h,phuah,phoah,1,taihoa
phua̍h,phoa̍h,佩,phuah,phoah,1,taihoa
phua̍h,phoa̍h,珮,phuah,phoah,1,taihoa
phua̍h-âng,phoa̍h-âng,佩紅,phuah-ang,phoah-ang,2,taihoa
phua̍h-âng,phoa̍h-âng,旆紅,phuah-ang,phoah-ang,2,taihoa
phua̍h-hong,phoa̍h-hong,佩風,phuah-hong,phoah-hong,2,taihoa
phua̍h-kah,phoa̍h-kah,佩甲,phuah-kah,phoah-kah,2,taihoa
phua̍h-kha,phoa̍h-kha,佩腳,phuah-kha,phoah-kha,2,taihoa
phua̍h-kin,phoa̍h-kin,旆巾,phuah-kin,phoah-kin,2,taihoa
phua̍h-liān,phoa̍h-liān,旆鍊,phuah-lian,phoah-lian,2,taihoa
phua̍h-sann,phoa̍h-saⁿ,佩衫,phuah-sann,phoah-saⁿ,2,taihoa
phua̍h-thuî,phoa̍h-thûi,佩槌,phuah-thui,phoah-thui,2,taihoa
phuah-tsuí,phoah-chúi,潑水,phuah-tsui,phoah-chui,2,taihoa
phuah-hong,phoah-hong,潑風,phuah-hong,phoah-hong,2,taihoa
phuah-hōo,phoah-hō͘,潑雨,phuah-hoo,phoah-ho͘,2,taihoa
phuah--ji̍p-lâi,phoah--ji̍p-lâi,潑入來,phuah--jip-lai,phoah--jip-lai,3,taihoa
phuah-sìnn,phoah-sìⁿ,潑扇,phuah-sinn,phoah-siⁿ,2,taihoa
phuànn,phòaⁿ,判,phuann,phoaⁿ,1,taihoa
phuànn,phòaⁿ,販,phuann,phoaⁿ,1,taihoa
phuànn-àn,phòaⁿ-àn,判案,phuann-an,phoaⁿ-an,2,taihoa
phuànn-hîng,phòaⁿ-hêng,判刑,phuann-hing,phoaⁿ-heng,2,taihoa
phuànn-kuann,phòaⁿ-koaⁿ,判官,phuann-kuann,phoaⁿ-koaⁿ,2,taihoa
phuànn-kuat,phòaⁿ-koat,判決,phuann-kuat,phoaⁿ-koat,2,taihoa
phuànn-kuat-su,phòaⁿ-koat-su,判決書,phuann-kuat-su,phoaⁿ-koat-su,3,taihoa
phuànn-lē,phòaⁿ-lē,判例,phuann-le,phoaⁿ-le,2,taihoa
phuànn-tīng,phòaⁿ-tēng,判定,phuann-ting,phoaⁿ-teng,2,taihoa
phuànn-tuàn,phòaⁿ-toàn,判斷,phuann-tuan,phoaⁿ-toan,2,taihoa
phuân-kóo,phoân-kó͘,盤古,phuan-koo,phoan-ko͘,2,taihoa
phuânn-lâu,phôaⁿ-lâu,盤流,phuann-lau,phoaⁿ-lau,2,taihoa
phuân-phua̍h,phoân-phoa̍h,盤佩,phuan-phuah,phoan-phoah,2,taihoa
phuân-thô,phoân-thô,蟠桃,phuan-tho,phoan-tho,2,taihoa
phuân-thuí,phoân-thúi,盤腿,phuan-thui,phoan-thui,2,taihoa
phuānn,phōaⁿ,伴,phuann,phoaⁿ,1,taihoa
phuānn-bú,phōaⁿ-bú,伴舞,phuann-bu,phoaⁿ-bu,2,taihoa
phuānn-tsàu,phōaⁿ-chàu,伴奏,phuann-tsau,phoaⁿ-chau,2,taihoa
phuānn-tsē,phōaⁿ-chē,伴坐,phuann-tse,phoaⁿ-che,2,taihoa
phuānn-tshiú,phōaⁿ-chhiú,伴手,phuann-tshiu,phoaⁿ-chhiu,2,taihoa
phuānn-tshiùnn,phōaⁿ-chhiùⁿ,伴唱,phuann-tshiunn,phoaⁿ-chhiuⁿ,2,taihoa
phuānn-tshuā,phōaⁿ-chhōa,伴娶,phuann-tshua,phoaⁿ-chhoa,2,taihoa
phuānn-kè,phōaⁿ-kè,伴嫁,phuann-ke,phoaⁿ-ke,2,taihoa
phuānn-lām,phōaⁿ-lām,伴濫,phuann-lam,phoaⁿ-lam,2,taihoa
phuānn-lī,phōaⁿ-lī,伴侶,phuann-li,phoaⁿ-li,2,taihoa
phuānn-pâng,phōaⁿ-pâng,伴房,phuann-pang,phoaⁿ-pang,2,taihoa
phuānn-tánn,phōaⁿ-táⁿ,伴膽,phuann-tann,phoaⁿ-taⁿ,2,taihoa
phuānn-tuânn,phōaⁿ-tôaⁿ,伴壇,phuann-tuann,phoaⁿ-toaⁿ,2,taihoa
phuan-lî,phoan-lî,藩籬,phuan-li,phoan-li,2,taihoa
phuan-pîn,phoan-pîn,藩屏,phuan-pin,phoan-pin,2,taihoa
phuat,phoat,phoat,phuat,phoat,1,taihoa
phuat-tshe,phoat-chhe,撇叉,phuat-tshe,phoat-chhe,2,taihoa
phuat-tsiān,phoat-chiān,潑賤,phuat-tsian,phoat-chian,2,taihoa
phuat-hū,phoat-hū,潑婦,phuat-hu,phoat-hu,2,taihoa
phuat-kâu,phoat-kâu,潑猴,phuat-kau,phoat-kau,2,taihoa
phuat-kha,phoat-kha,撇腳,phuat-kha,phoat-kha,2,taihoa
phuat-pô,phoat-pô,潑婆,phuat-po,phoat-po,2,taihoa
pho-bûn,pho-bûn,波紋,pho-bun,pho-bun,2,taihoa
pho-tsiat,pho-chiat,波折,pho-tsiat,pho-chiat,2,taihoa
phue,phoe,胚,phue,phoe,1,taihoa
phuè,phòe,phuè,phue,phoe,1,taihoa
phuè,phòe,配,phue,phoe,1,taihoa
phuè-tsè,phòe-chè,配製,phue-tse,phoe-che,2,taihoa
phuè-tshah,phòe-chhah,配插,phue-tshah,phoe-chhah,2,taihoa
phuè-tshài,phòe-chhài,配菜,phue-tshai,phoe-chhai,2,taihoa
phuè-tsiú,phòe-chiú,配酒,phue-tsiu,phoe-chiu,2,taihoa
phuè-gia̍h,phòe-gia̍h,配額,phue-giah,phoe-giah,2,taihoa
phuè-ha̍p,phòe-ha̍p,配合,phue-hap,phoe-hap,2,taihoa
phuè-hô,phòe-hô,配和,phue-ho,phoe-ho,2,taihoa
phuè-huat,phòe-hoat,配發,phue-huat,phoe-hoat,2,taihoa
phuè-io̍h,phòe-io̍h,配藥,phue-ioh,phoe-ioh,2,taihoa
phuè-kah,phòe-kah,配佮,phue-kah,phoe-kah,2,taihoa
phuè-kak,phòe-kak,配角,phue-kak,phoe-kak,2,taihoa
phuè-kíng,phòe-kéng,配景,phue-king,phoe-keng,2,taihoa
phuè-kiānn,phòe-kiāⁿ,配件,phue-kiann,phoe-kiaⁿ,2,taihoa
phuè-kioh,phòe-kioh,配腳,phue-kioh,phoe-kioh,2,taihoa
phuè-kip,phòe-kip,配給,phue-kip,phoe-kip,2,taihoa
phuè-liāu,phòe-liāu,配料,phue-liau,phoe-liau,2,taihoa
phuè-ngóo,phòe-ngó͘,配偶,phue-ngoo,phoe-ngo͘,2,taihoa
phuè-pí,phòe-pí,配比,phue-pi,phoe-pi,2,taihoa
phuè-pī,phòe-pī,配備,phue-pi,phoe-pi,2,taihoa
phuè-pn̄g,phòe-pn̄g,配飯,phue-png,phoe-png,2,taihoa
phuè-sik,phòe-sek,配色,phue-sik,phoe-sek,2,taihoa
phuè-siāng,phòe-siāng,配上,phue-siang,phoe-siang,2,taihoa
phuè-siû,phòe-siû,配售,phue-siu,phoe-siu,2,taihoa
phuè-suànn,phòe-sòaⁿ,配線,phue-suann,phoe-soaⁿ,2,taihoa
phuè-tah,phòe-tah,配搭,phue-tah,phoe-tah,2,taihoa
phuè-tài,phòe-tài,配戴,phue-tai,phoe-tai,2,taihoa
phuè-ta̍t,phòe-ta̍t,配達,phue-tat,phoe-tat,2,taihoa
phuè-tàu,phòe-tàu,配鬥,phue-tau,phoe-tau,2,taihoa
phuè-tê,phòe-tê,配茶,phue-te,phoe-te,2,taihoa
phuè-thâu,phòe-thâu,配頭,phue-thau,phoe-thau,2,taihoa
phuè-thò,phòe-thò,配套,phue-tho,phoe-tho,2,taihoa
phuè-tì,phòe-tì,配置,phue-ti,phoe-ti,2,taihoa
phuè-tiān,phòe-tiān,配電,phue-tian,phoe-tian,2,taihoa
phuê,phôe,皮,phue,phoe,1,taihoa
phuê-tsiūnn,phôe-chiūⁿ,皮癢,phue-tsiunn,phoe-chiuⁿ,2,taihoa
phuê-á,phôe-á,皮仔,phue-a,phoe-a,2,taihoa
phuê-bah,phôe-bah,皮肉,phue-bah,phoe-bah,2,taihoa
phuê-tshàn,phôe-chhàn,皮襯,phue-tshan,phoe-chhan,2,taihoa
phuê-tsháu,phôe-chháu,皮草,phue-tshau,phoe-chhau,2,taihoa
phuê-tsuâ,phôe-chôa,皮蛇,phue-tsua,phoe-choa,2,taihoa
phuê-ê,phôe-ê,皮鞋,phue-e,phoe-e,2,taihoa
phuê-ê-tûn,phôe-ê-tûn,皮鞋唇,phue-e-tun,phoe-e-tun,3,taihoa
phuê-hì,phôe-hì,皮戲,phue-hi,phoe-hi,2,taihoa
phuê-hu,phôe-hu,皮膚,phue-hu,phoe-hu,2,taihoa
phuê-hu-kho,phôe-hu-kho,皮膚科,phue-hu-kho,phoe-hu-kho,3,taihoa
phuê-hu-pēnn,phôe-hu-pēⁿ,皮膚病,phue-hu-penn,phoe-hu-peⁿ,3,taihoa
phuê-kâu,phôe-kâu,皮猴,phue-kau,phoe-kau,2,taihoa
phuê-kâu-hì,phôe-kâu-hì,皮猴戲,phue-kau-hi,phoe-kau-hi,3,taihoa
phuê-kik,phôe-kek,皮革,phue-kik,phoe-kek,2,taihoa
phuê-kiānn,phôe-kiāⁿ,皮件,phue-kiann,phoe-kiaⁿ,2,taihoa
phuê-kiap-á,phôe-kiap-á,皮夾仔,phue-kiap-a,phoe-kiap-a,3,taihoa
phuê-kiû,phôe-kiû,皮球,phue-kiu,phoe-kiu,2,taihoa
phuê-liù-á,phôe-liù-á,皮溜仔,phue-liu-a,phoe-liu-a,3,taihoa
phuê-mo̍oh,phôe-mo̍͘h,皮膜,phue-mooh,phoe-mo͘h,2,taihoa
phuê-pau,phôe-pau,皮包,phue-pau,phoe-pau,2,taihoa
phuê-pau-á,phôe-pau-á,皮包仔,phue-pau-a,phoe-pau-a,3,taihoa
phuê-pau-kut,phôe-pau-kut,皮包骨,phue-pau-kut,phoe-pau-kut,3,taihoa
phuê-phuê,phôe-phôe,皮皮,phue-phue,phoe-phoe,2,taihoa
phuê-phuê-á,phôe-phôe-á,皮皮仔,phue-phue-a,phoe-phoe-a,3,taihoa
phuê-sann,phôe-saⁿ,皮衫,phue-sann,phoe-saⁿ,2,taihoa
phuê-sik,phôe-sek,皮色,phue-sik,phoe-sek,2,taihoa
phuê-siunn,phôe-siuⁿ,皮箱,phue-siunn,phoe-siuⁿ,2,taihoa
phuê-tē-á,phôe-tē-á,皮袋仔,phue-te-a,phoe-te-a,3,taihoa
phuê-to,phôe-to,皮刀,phue-to,phoe-to,2,taihoa
phuê-tuà,phôe-tòa,皮帶,phue-tua,phoe-toa,2,taihoa
phuē,phōe,被,phue,phoe,1,taihoa
phuē,phōe,稗,phue,phoe,1,taihoa
phuē-á,phōe-á,稗仔,phue-a,phoe-a,2,taihoa
phuē-tshio̍h,phōe-chhio̍h,被蓆,phue-tshioh,phoe-chhioh,2,taihoa
phuē-khang-lāi,phōe-khang-lāi,被空內,phue-khang-lai,phoe-khang-lai,3,taihoa
phuē-kńg,phōe-kńg,被管,phue-kng,phoe-kng,2,taihoa
phuē-kûn,phōe-kûn,被裙,phue-kun,phoe-kun,2,taihoa
phuē-lông,phōe-lông,被囊,phue-long,phoe-long,2,taihoa
phuē-pau,phōe-pau,被包,phue-pau,phoe-pau,2,taihoa
phuē-phoo,phōe-pho͘,被舖,phue-phoo,phoe-pho͘,2,taihoa
phuē-phoo-tshio̍h,phōe-pho͘-chhio̍h,被鋪席,phue-phoo-tshioh,phoe-pho͘-chhioh,3,taihoa
phuē-phoo-kǹg,phōe-pho͘-kǹg,被鋪卷,phue-phoo-kng,phoe-pho͘-kng,3,taihoa
phuē-thâu-kin,phōe-thâu-kin,被頭巾,phue-thau-kin,phoe-thau-kin,3,taihoa
phuē-tuann,phōe-toaⁿ,被單,phue-tuann,phoe-toaⁿ,2,taihoa
phue-á,phoe-á,胚仔,phue-a,phoe-a,2,taihoa
phue-bah,phoe-bah,批肉,phue-bah,phoe-bah,2,taihoa
phue-bôo,phoe-bô͘,胚模,phue-boo,phoe-bo͘,2,taihoa
phue̍h,phoe̍h,phue̍h,phueh,phoeh,1,taihoa
phue-puânn,phoe-pôaⁿ,胚盤,phue-puann,phoe-poaⁿ,2,taihoa
phue-thai,phoe-thai,胚胎,phue-thai,phoe-thai,2,taihoa
phoh,phoh,粕,phoh,phoh,1,taihoa
phoh-á,phoh-á,朴仔,phoh-a,phoh-a,2,taihoa
phoh-á-tshiū,phoh-á-chhiū,朴仔樹,phoh-a-tshiu,phoh-a-chhiu,3,taihoa
phoh-á-tshiū,phoh-á-chhiū,炮仔樹,phoh-a-tshiu,phoh-a-chhiu,3,taihoa
pho-hok,pho-hok,波幅,pho-hok,pho-hok,2,taihoa
phoh-si̍t,phoh-si̍t,朴實,phoh-sit,phoh-sit,2,taihoa
phoh-si̍t,phoh-si̍t,樸實,phoh-sit,phoh-sit,2,taihoa
phoh-tiānn,phoh-tiāⁿ,博定,phoh-tiann,phoh-tiaⁿ,2,taihoa
phok,phok,博,phok,phok,1,taihoa
phok,phok,撲,phok,phok,1,taihoa
pho̍k,pho̍k,噗,phok,phok,1,taihoa
pho̍k-á-tsháu,pho̍k-á-chháu,朴仔草,phok-a-tshau,phok-a-chhau,3,taihoa
pho̍k-á-siann,pho̍k-á-siaⁿ,噗仔聲,phok-a-siann,phok-a-siaⁿ,3,taihoa
pho̍k-bô-tio̍h,pho̍k-bô-tio̍h,撲無著,phok-bo-tioh,phok-bo-tioh,3,taihoa
pho̍k-tsà,pho̍k-chà,爆炸,phok-tsa,phok-cha,2,taihoa
pho̍k-huat,pho̍k-hoat,爆發,phok-huat,phok-hoat,2,taihoa
pho̍k-hong,pho̍k-hong,爆風,phok-hong,phok-hong,2,taihoa
pho̍k-kng,pho̍k-kng,曝光,phok-kng,phok-kng,2,taihoa
pho̍k-lōo,pho̍k-lō͘,曝露,phok-loo,phok-lo͘,2,taihoa
pho̍k-phuà,pho̍k-phòa,爆破,phok-phua,phok-phoa,2,taihoa
pho̍k-pho̍k-tsháinn,pho̍k-pho̍k-chháiⁿ,撲撲筅,phok-phok-tshainn,phok-phok-chhaiⁿ,3,taihoa
pho̍k-pho̍k-tshíng,pho̍k-pho̍k-chhéng,噗噗惝,phok-phok-tshing,phok-phok-chheng,3,taihoa
pho̍k-pho̍k-tiô,pho̍k-pho̍k-tiô,pho̍k-pho̍k-tio,phok-phok-tio,phok-phok-tio,3,taihoa
pho̍k-pho̍k-tuānn,pho̍k-pho̍k-tōaⁿ,撲噗彈,phok-phok-tuann,phok-phok-toaⁿ,3,taihoa
pho̍k-pòo,pho̍k-pò͘,瀑布,phok-poo,phok-po͘,2,taihoa
pho̍k-tio̍h,pho̍k-tio̍h,撲著,phok-tioh,phok-tioh,2,taihoa
phok-ài,phok-ài,博愛,phok-ai,phok-ai,2,taihoa
phok-bia̍t,phok-bia̍t,撲滅,phok-biat,phok-biat,2,taihoa
phok-bûn,phok-bûn,博聞,phok-bun,phok-bun,2,taihoa
phok-bu̍t,phok-bu̍t,博物,phok-but,phok-but,2,taihoa
phok-bu̍t-kuán,phok-bu̍t-koán,博物館,phok-but-kuan,phok-but-koan,3,taihoa
