tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
soo,so͘,酥,soo,so͘,1,taijit
sóo,só͘,所,soo,so͘,1,taijit
sóo-ài,só͘-ài,所愛,soo-ai,so͘-ai,2,taijit
sóo-bāng,só͘-bāng,所望,soo-bang,so͘-bang,2,taijit
sóo-tsai,só͘-chai,所知,soo-tsai,so͘-chai,2,taijit
sóo-tsāi,só͘-chāi,所在,soo-tsai,so͘-chai,2,taijit
sóo-tsuè,só͘-chòe,所做,soo-tsue,so͘-choe,2,taijit
sóo-guān,só͘-goān,所願,soo-guan,so͘-goan,2,taijit
sóo-huat,só͘-hoat,所發,soo-huat,so͘-hoat,2,taijit
sóo-hònn,só͘-hòⁿ,所好,soo-honn,so͘-hoⁿ,2,taijit
sóo-hù,só͘-hù,所費,soo-hu,so͘-hu,2,taijit
sóo-í,só͘-í,所以,soo-i,so͘-i,2,taijit
sóo-í-tsiah,só͘-í-chiah,所以才,soo-i-tsiah,so͘-i-chiah,3,taijit
sóo-í-jiân,só͘-í-jiân,所以然,soo-i-jian,so͘-i-jian,3,taijit
sóo-iú-tsiá,só͘-iú-chiá,所有者,soo-iu-tsia,so͘-iu-chia,3,taijit
sóo-iú-kuân,só͘-iú-koân,所有權,soo-iu-kuan,so͘-iu-koan,3,taijit
sóo-iû-lâi,só͘-iû-lâi,所由來,soo-iu-lai,so͘-iu-lai,3,taijit
sóo-ji̍p,só͘-ji̍p,所入,soo-jip,so͘-jip,2,taijit
sóo-khò,só͘-khò,所靠,soo-kho,so͘-kho,2,taijit
sóo-kiàn,só͘-kiàn,所見,soo-kian,so͘-kian,2,taijit
sóo-kiàn-kî,só͘-kiàn-kî,所見奇,soo-kian-ki,so͘-kian-ki,3,taijit
sóo-kiânn,só͘-kiâⁿ,所行,soo-kiann,so͘-kiaⁿ,2,taijit
sóo-uē,só͘-ōe,所能,soo-ue,so͘-oe,2,taijit
sóo-sio̍k,só͘-sio̍k,所屬,soo-siok,so͘-siok,2,taijit
sóo-siu,só͘-siu,所收,soo-siu,so͘-siu,2,taijit
sóo-siūnn,só͘-siūⁿ,所想,soo-siunn,so͘-siuⁿ,2,taijit
sóo-sù,só͘-sù,所賜,soo-su,so͘-su,2,taijit
sóo-tik-sè,só͘-tek-sè,所得稅,soo-tik-se,so͘-tek-se,3,taijit
sóo-thian,só͘-thian,所天,soo-thian,so͘-thian,2,taijit
sóo-tí,só͘-tí,所以,soo-ti,so͘-ti,2,taijit
sóo-tì,só͘-tì,所致,soo-ti,so͘-ti,2,taijit
sóo-tiông,só͘-tiông,所長,soo-tiong,so͘-tiong,2,taijit
sóo-tit,só͘-tit,所得,soo-tit,so͘-tit,2,taijit
sóo-tiúnn,só͘-tiúⁿ,所長,soo-tiunn,so͘-tiuⁿ,2,taijit
sóo-tong-jiân,só͘-tong-jiân,所當然,soo-tong-jian,so͘-tong-jian,3,taijit
sóo-ū,só͘-ū,所有,soo-u,so͘-u,2,taijit
sóo-uī,só͘-ūi,所謂,soo-ui,so͘-ui,2,taijit
sòo,sò͘,數,soo,so͘,1,taijit
sòo,sò͘,素,soo,so͘,1,taijit
sòo,sò͘,訴,soo,so͘,1,taijit
sòo-bîng,sò͘-bêng,訴明,soo-bing,so͘-beng,2,taijit
sòo-bīn,sò͘-bīn,素面,soo-bin,so͘-bin,2,taijit
sòo-bûn,sò͘-bûn,疏文,soo-bun,so͘-bun,2,taijit
sòo-tsai,sò͘-chai,素齋,soo-tsai,so͘-chai,2,taijit
sòo-tshiú,sò͘-chhiú,素手,soo-tshiu,so͘-chhiu,2,taijit
sòo-tshù,sò͘-chhù,數次,soo-tshu,so͘-chhu,2,taijit
sòo-tsì,sò͘-chì,素志,soo-tsi,so͘-chi,2,taijit
sòo-tsn̄g,sò͘-chn̄g,訴狀,soo-tsng,so͘-chng,2,taijit
sòo-tsu,sò͘-chu,數珠,soo-tsu,so͘-chu,2,taijit
sòo-guān,sò͘-goān,素願,soo-guan,so͘-goan,2,taijit
sòo-ha̍k,sò͘-ha̍k,數學,soo-hak,so͘-hak,2,taijit
sòo-hing,sò͘-heng,素馨,soo-hing,so͘-heng,2,taijit
sòo-hîng,sò͘-hêng,素行,soo-hing,so͘-heng,2,taijit
sòo-hiunn,sò͘-hiuⁿ,素香,soo-hiunn,so͘-hiuⁿ,2,taijit
sòo-hó-hó,sò͘-hó-hó,數好好,soo-ho-ho,so͘-ho-ho,3,taijit
sòo-ho̍k,sò͘-ho̍k,素服,soo-hok,so͘-hok,2,taijit
sòo-i,sò͘-i,素衣,soo-i,so͘-i,2,taijit
sòo-jī,sò͘-jī,數字,soo-ji,so͘-ji,2,taijit
sòo-ji̍t,sò͘-ji̍t,數日,soo-jit,so͘-jit,2,taijit
sòo-kàu,sò͘-kàu,素到,soo-kau,so͘-kau,2,taijit
sòo-ki,sò͘-ki,數奇,soo-ki,so͘-ki,2,taijit
sòo-liōng,sò͘-liōng,數量,soo-liong,so͘-liong,2,taijit
sòo-mī,sò͘-mī,素麵,soo-mi,so͘-mi,2,taijit
sòo-ngôo,sò͘-ngô͘,素娥,soo-ngoo,so͘-ngo͘,2,taijit
sòo-uan,sò͘-oan,訴冤,soo-uan,so͘-oan,2,taijit
sòo-pái,sò͘-pái,數回,soo-pai,so͘-pai,2,taijit
sòo-pín,sò͘-pín,訴稟,soo-pin,so͘-pin,2,taijit
sòo-sik,sò͘-sek,素色,soo-sik,so͘-sek,2,taijit
sòo-sìng,sò͘-sèng,素性,soo-sing,so͘-seng,2,taijit
sòo-sî,sò͘-sî,素時,soo-si,so͘-si,2,taijit
sòo-sim-lân,sò͘-sim-lân,素心蘭,soo-sim-lan,so͘-sim-lan,3,taijit
sòo-siông,sò͘-siông,素常,soo-siong,so͘-siong,2,taijit
sòo-siōng,sò͘-siōng,訴訟,soo-siong,so͘-siong,2,taijit
sòo-sòo,sò͘-sò͘,素素,soo-soo,so͘-so͘,2,taijit
sòo-sû,sò͘-sû,數詞,soo-su,so͘-su,2,taijit
sòo-tiânn,sò͘-tiâⁿ,訴呈,soo-tiann,so͘-tiaⁿ,2,taijit
sòo-tiānn,sò͘-tiāⁿ,數定,soo-tiann,so͘-tiaⁿ,2,taijit
sòo-tia̍p,sò͘-tia̍p,疏牒,soo-tiap,so͘-tiap,2,taijit
sòo-ti̍t,sò͘-ti̍t,素直,soo-tit,so͘-tit,2,taijit
sòo-tiû,sò͘-tiû,素綢,soo-tiu,so͘-tiu,2,taijit
soo-ba̍k,so͘-ba̍k,蘇墨,soo-bak,so͘-bak,2,taijit
soo-bi̍t,so͘-bi̍t,疏密,soo-bit,so͘-bit,2,taijit
soo-bo̍k,so͘-bo̍k,蘇木,soo-bok,so͘-bok,2,taijit
soo-tsa,so͘-cha,搜查,soo-tsa,so͘-cha,2,taijit
soo-tshài,so͘-chhài,蔬菜,soo-tshai,so͘-chhai,2,taijit
soo-tsian,so͘-chian,蘇箋,soo-tsian,so͘-chian,2,taijit
soo-tsiu,so͘-chiu,蘇州,soo-tsiu,so͘-chiu,2,taijit
soo-gi̍k,so͘-ge̍k,蘇玉,soo-gik,so͘-gek,2,taijit
soo-hâng,so͘-hâng,蘇杭,soo-hang,so͘-hang,2,taijit
soo-hut,so͘-hut,疏忽,soo-hut,so͘-hut,2,taijit
soo-io,so͘-io,蘇腰,soo-io,so͘-io,2,taijit
soo-ka,so͘-ka,搜家,soo-ka,so͘-ka,2,taijit
soo-kha,so͘-kha,蘇腳,soo-kha,so͘-kha,2,taijit
soo-khak,so͘-khak,酥殼,soo-khak,so͘-khak,2,taijit
soo-khì,so͘-khì,蘇氣,soo-khi,so͘-khi,2,taijit
soo-khiáu,so͘-khiáu,蘇巧,soo-khiau,so͘-khiau,2,taijit
soo-khuat,so͘-khoat,疏闊,soo-khuat,so͘-khoat,2,taijit
soo-kiám,so͘-kiám,搜檢,soo-kiam,so͘-kiam,2,taijit
soo-kng-kng,so͘-kng-kng,搜光光,soo-kng-kng,so͘-kng-kng,3,taijit
soo-ò,so͘-ò,蘇澳,soo-o,so͘-o,2,taijit
soo-uán,so͘-oán,疏遠,soo-uan,so͘-oan,2,taijit
soo-pán,so͘-pán,蘇版,soo-pan,so͘-pan,2,taijit
soo-pe̍h-sìnn,so͘-pe̍h-sìⁿ,蘇白扇,soo-peh-sinn,so͘-peh-siⁿ,3,taijit
soo-piánn,so͘-piáⁿ,酥餅,soo-piann,so͘-piaⁿ,2,taijit
soo-puânn,so͘-pôaⁿ,蘇盤,soo-puann,so͘-poaⁿ,2,taijit
soo-pôo,so͘-pô͘,蘇袍,soo-poo,so͘-po͘,2,taijit
soo-sap,so͘-sap,疏颯,soo-sap,so͘-sap,2,taijit
soo-sik,so͘-sek,搜索,soo-sik,so͘-sek,2,taijit
soo-sóng,so͘-sóng,蘇爽,soo-song,so͘-song,2,taijit
soo-soo,so͘-so͘,疏疏,soo-soo,so͘-so͘,2,taijit
soo-soo,so͘-so͘,酥酥,soo-soo,so͘-so͘,2,taijit
soo-soo,so͘-so͘,蘇蘇,soo-soo,so͘-so͘,2,taijit
soo-tánn,so͘-táⁿ,蘇打,soo-tann,so͘-taⁿ,2,taijit
soo-thih,so͘-thih,蘇鐵,soo-thih,so͘-thih,2,taijit
soo-thn̂g,so͘-thn̂g,酥糖,soo-thng,so͘-thng,2,taijit
soo-thong,so͘-thong,疏通,soo-thong,so͘-thong,2,taijit
soo-tóo,so͘-tó͘,蘇堵,soo-too,so͘-to͘,2,taijit
su,su,輸,su,su,1,taijit
su,su,書,su,su,1,taijit
su,su,思,su,su,1,taijit
su,su,軀,su,su,1,taijit
su,su,私,su,su,1,taijit
su,su,師,su,su,1,taijit
su,su,須,su,su,1,taijit
sú,sú,璽,su,su,1,taijit
sú-bông,sú-bông,死亡,su-bong,su-bong,2,taijit
sú-bông-kài,sú-bông-kài,死亡屆,su-bong-kai,su-bong-kai,3,taijit
sú-bûn-kuan,sú-bûn-koan,死門關,su-bun-kuan,su-bun-koan,3,taijit
sú-tshik,sú-chhek,史策,su-tshik,su-chhek,2,taijit
sú-tsiat,sú-chiat,死節,su-tsiat,su-chiat,2,taijit
sú-gio̍k,sú-gio̍k,暑瘧,su-giok,su-giok,2,taijit
sú-huì,sú-hùi,使費,su-hui,su-hui,2,taijit
sú-iōng,sú-iōng,使用,su-iong,su-iong,2,taijit
sú-kà,sú-kà,暑假,su-ka,su-ka,2,taijit
sú-khì,sú-khì,暑氣,su-khi,su-khi,2,taijit
sú-kì,sú-kì,史記,su-ki,su-ki,2,taijit
sú-kuann,sú-koaⁿ,史官,su-kuann,su-koaⁿ,2,taijit
sú-kok-kong,sú-kok-kong,史國公,su-kok-kong,su-kok-kong,3,taijit
sú-kun-tsú,sú-kun-chú,使君子,su-kun-tsu,su-kun-chu,3,taijit
sú-lio̍k,sú-lio̍k,史略,su-liok,su-liok,2,taijit
sú-pia̍t,sú-pia̍t,死別,su-piat,su-piat,2,taijit
sú-sing,sú-seng,死生,su-sing,su-seng,2,taijit
sú-thian,sú-thian,暑天,su-thian,su-thian,2,taijit
sù,sù,sù,su,su,1,taijit
sù,sù,賜,su,su,1,taijit
sù,sù,絮,su,su,1,taijit
sù,sù,四,su,su,1,taijit
sù,sù,恕,su,su,1,taijit
sù,sù,肆,su,su,1,taijit
sù-á-thâu,sù-á-thâu,四仔頭,su-a-thau,su-a-thau,3,taijit
sù-bī-kó,sù-bī-kó,四味果,su-bi-ko,su-bi-ko,3,taijit
sù-bîn,sù-bîn,庶民,su-bin,su-bin,2,taijit
sù-bîn,sù-bîn,四民,su-bin,su-bin,2,taijit
sù-bú,sù-bú,肆侮,su-bu,su-bu,2,taijit
sù-bú,sù-bú,庶母,su-bu,su-bu,2,taijit
sù-bû,sù-bû,肆誣,su-bu,su-bu,2,taijit
sù-bū,sù-bū,庶務,su-bu,su-bu,2,taijit
sù-bū-hē,sù-bū-hē,庶務係,su-bu-he,su-bu-he,3,taijit
sù-bū-khò,sù-bū-khò,庶務課,su-bu-kho,su-bu-kho,3,taijit
sù-bu̍t,sù-bu̍t,四物,su-but,su-but,2,taijit
sù-bu̍t-thng,sù-bu̍t-thng,四物湯,su-but-thng,su-but-thng,3,taijit
sù-tsiànn,sù-chiàⁿ,四正,su-tsiann,su-chiaⁿ,2,taijit
sù-tshuan,sù-chhoan,四川,su-tshuan,su-chhoan,2,taijit
sù-tshut,sù-chhut,庶出,su-tshut,su-chhut,2,taijit
sù-tsi,sù-chi,四肢,su-tsi,su-chi,2,taijit
sù-tsí,sù-chí,四址,su-tsi,su-chi,2,taijit
sù-tsì,sù-chì,肆志,su-tsi,su-chi,2,taijit
sù-tsiá,sù-chiá,使者,su-tsia,su-chia,2,taijit
sù-tsiàu-hua,sù-chiàu-hoa,四照花,su-tsiau-hua,su-chiau-hoa,3,taijit
sù-tsiu-á,sù-chiu-á,四周仔,su-tsiu-a,su-chiu-a,3,taijit
sù-tsuē,sù-chōe,恕罪,su-tsue,su-choe,2,taijit
sù-tsòng,sù-chòng,四葬,su-tsong,su-chong,2,taijit
sù-tsóo-bú,sù-chó͘-bú,庶祖母,su-tsoo-bu,su-cho͘-bu,3,taijit
sù-tsú,sù-chú,庶子,su-tsu,su-chu,2,taijit
sù-ing,sù-eng,素馨,su-ing,su-eng,2,taijit
sù-ing-hue,sù-eng-hoe,素馨花,su-ing-hue,su-eng-hoe,3,taijit
sù-hā,sù-hā,賜暇,su-ha,su-ha,2,taijit
sù-hái,sù-hái,四海,su-hai,su-hai,2,taijit
sù-âng,sù-âng,四行,su-ang,su-ang,2,taijit
sù-hing,sù-heng,庶兄,su-hing,su-heng,2,taijit
sù-hiân,sù-hiân,四絃,su-hian,su-hian,2,taijit
sù-hong,sù-hong,四方,su-hong,su-hong,2,taijit
sù-hong-tshioh,sù-hong-chhioh,四方尺,su-hong-tshioh,su-hong-chhioh,3,taijit
sù-hong-tsng,sù-hong-chng,四方磚,su-hong-tsng,su-hong-chng,3,taijit
sù-hong-tsuá,sù-hong-chóa,四方紙,su-hong-tsua,su-hong-choa,3,taijit
sù-hong-pài,sù-hong-pài,四方拜,su-hong-pai,su-hong-pai,3,taijit
sù-hong-thé,sù-hong-thé,四方體,su-hong-the,su-hong-the,3,taijit
sù-î,sù-î,四夷,su-i,su-i,2,taijit
sù-iàn,sù-iàn,賜宴,su-ian,su-ian,2,taijit
sù-jī-thâu,sù-jī-thâu,四字頭,su-ji-thau,su-ji-thau,3,taijit
sù-jîn,sù-jîn,庶人,su-jin,su-jin,2,taijit
sù-kàu,sù-kàu,四教,su-kau,su-kau,2,taijit
sù-khì,sù-khì,四器,su-khi,su-khi,2,taijit
sù-khó,sù-khó,四可,su-kho,su-kho,2,taijit
sù-khai-siunn,sù-khai-siuⁿ,四開鑲,su-khai-siunn,su-khai-siuⁿ,3,taijit
sù-ki,sù-ki,庶幾,su-ki,su-ki,2,taijit
sù-kó-thng,sù-kó-thng,四果湯,su-ko-thng,su-ko-thng,3,taijit
sù-kuán,sù-koán,四管,su-kuan,su-koan,2,taijit
sù-kuān,sù-koān,四縣,su-kuan,su-koan,2,taijit
sù-kuì,sù-kùi,四季,su-kui,su-kui,2,taijit
sù-kuì-tshun,sù-kùi-chhun,四季春,su-kui-tshun,su-kui-chhun,3,taijit
sù-kuì-hue,sù-kùi-hoe,四季花,su-kui-hue,su-kui-hoe,3,taijit
sù-kuì-kiat,sù-kùi-kiat,四季橘,su-kui-kiat,su-kui-kiat,3,taijit
sù-kuì-pua̍t,sù-kùi-poa̍t,四季拔,su-kui-puat,su-kui-poat,3,taijit
sù-kun,sù-kun,四君,su-kun,su-kun,2,taijit
sù-kun-tsú,sù-kun-chú,四君子,su-kun-tsu,su-kun-chu,3,taijit
sù-lîn,sù-lîn,四鄰,su-lin,su-lin,2,taijit
sù-lio̍k,sù-lio̍k,四六,su-liok,su-liok,2,taijit
sù-má,sù-má,庶媽,su-ma,su-ma,2,taijit
sù-phîng,sù-phêng,四平,su-phing,su-pheng,2,taijit
sù-pîng-san,sù-pêng-san,四平山,su-ping-san,su-peng-san,3,taijit
sù-phín-kip,sù-phín-kip,賜品級,su-phin-kip,su-phin-kip,3,taijit
sù-phuè,sù-phòe,四配,su-phue,su-phoe,2,taijit
sù-pînn-ti̍t,sù-pîⁿ-ti̍t,四平直,su-pinn-tit,su-piⁿ-tit,3,taijit
sù-pôo,sù-pô͘,絮袍,su-poo,su-po͘,2,taijit
sù-put-siōng,sù-put-siōng,四不像,su-put-siong,su-put-siong,3,taijit
sù-sàn,sù-sàn,四散,su-san,su-san,2,taijit
sù-sē,sù-sē,賜諡,su-se,su-se,2,taijit
sù-sik,sù-sek,四色,su-sik,su-sek,2,taijit
sù-sik-huan,sù-sek-hoan,四色翻,su-sik-huan,su-sek-hoan,3,taijit
sù-sik-pâi,sù-sek-pâi,四色牌,su-sik-pai,su-sek-pai,3,taijit
sù-sing,sù-seng,四聲,su-sing,su-seng,2,taijit
sù-sing,sù-seng,四生,su-sing,su-seng,2,taijit
sù-sî,sù-sî,四時,su-si,su-si,2,taijit
sù-sî-tshun,sù-sî-chhun,四時春,su-si-tshun,su-si-chhun,3,taijit
sù-sî-hue,sù-sî-hoe,四時花,su-si-hue,su-si-hoe,3,taijit
sù-sim,sù-sim,恕心,su-sim,su-sim,2,taijit
sù-sîn,sù-sîn,四神,su-sin,su-sin,2,taijit
sù-sîn-hún,sù-sîn-hún,四神粉,su-sin-hun,su-sin-hun,3,taijit
sù-sîn-ko,sù-sîn-ko,四神糕,su-sin-ko,su-sin-ko,3,taijit
sù-sîn-tê,sù-sîn-tê,四神茶,su-sin-te,su-sin-te,3,taijit
sù-siông,sù-siông,四常,su-siong,su-siong,2,taijit
sù-siōng,sù-siōng,四象,su-siong,su-siong,2,taijit
sù-su,sù-su,四書,su-su,su-su,2,taijit
sù-bí,sù-bí,塵尾,su-bi,su-bi,2,taijit
sú-bí,sú-bí,塵尾,su-bi,su-bi,2,taijit
sù-sù,sù-sù,絮絮,su-su,su-su,2,taijit
sù-suí,sù-súi,泗水,su-sui,su-sui,2,taijit
sù-thé,sù-thé,四體,su-the,su-the,2,taijit
sù-tôo,sù-tô͘,使徒,su-too,su-to͘,2,taijit
sù-uî,sù-ûi,四圍,su-ui,su-ui,2,taijit
sù-î,sù-î,四維,su-i,su-i,2,taijit
sû,sû,辭,su,su,1,taijit
sû,sû,嗣,su,su,1,taijit
sû,sû,祠,su,su,1,taijit
sû-tsong,sû-chong,祠宗,su-tsong,su-chong,2,taijit
sû-jī-pîng,sû-jī-pêng,殳字旁,su-ji-ping,su-ji-peng,3,taijit
sû-līng,sû-lēng,辭令,su-ling,su-leng,2,taijit
sû-uán,sû-oán,辭苑,su-uan,su-oan,2,taijit
sû-sè,sû-sè,辭世,su-se,su-se,2,taijit
sû-siōng,sû-siōng,詞訟,su-siong,su-siong,2,taijit
sû-su,sû-su,辭書,su-su,su-su,2,taijit
sû-tián,sû-tián,辭典,su-tian,su-tian,2,taijit
sû-tn̂g,sû-tn̂g,祠堂,su-tng,su-tng,2,taijit
sū,sū,士,su,su,1,taijit
sū,sū,sū,su,su,1,taijit
sū,sū,巳,su,su,1,taijit
sū,sū,緒,su,su,1,taijit
sū,sū,敘,su,su,1,taijit
sū,sū,仕,su,su,1,taijit
sū,sū,嶼,su,su,1,taijit
sū,sū,事,su,su,1,taijit
sū,sū,祀,su,su,1,taijit
sū,sū,序,su,su,1,taijit
sū,sū,署,su,su,1,taijit
sū-bū,sū-bū,事務,su-bu,su-bu,2,taijit
sū-bū-kuann,sū-bū-koaⁿ,事務官,su-bu-kuann,su-bu-koaⁿ,3,taijit
sū-bū-uân,sū-bū-oân,事務員,su-bu-uan,su-bu-oan,3,taijit
sū-bū-sik,sū-bū-sek,事務室,su-bu-sik,su-bu-sek,3,taijit
sū-bū-sóo,sū-bū-só͘,事務所,su-bu-soo,su-bu-so͘,3,taijit
sū-bū-tiúnn,sū-bū-tiúⁿ,事務長,su-bu-tiunn,su-bu-tiuⁿ,3,taijit
sū-bûn,sū-bûn,序文,su-bun,su-bun,2,taijit
sū-bu̍t,sū-bu̍t,事物,su-but,su-but,2,taijit
sū-tsîng,sū-chêng,事情,su-tsing,su-cheng,2,taijit
sū-tsîng-si,sū-chêng-si,敘情詩,su-tsing-si,su-cheng-si,3,taijit
sū-tsin,sū-chin,事真,su-tsin,su-chin,2,taijit
sū-tso̍k,sū-cho̍k,士族,su-tsok,su-chok,2,taijit
sū-tsú,sū-chú,士子,su-tsu,su-chu,2,taijit
sū-tsú,sū-chú,事主,su-tsu,su-chu,2,taijit
sū-tsú,sū-chú,嗣子,su-tsu,su-chu,2,taijit
sū-tsut,sū-chut,士卒,su-tsut,su-chut,2,taijit
sū-ge̍h,sū-ge̍h,巳月,su-geh,su-geh,2,taijit
sū-giân,sū-giân,緒言,su-gian,su-gian,2,taijit
sū-gia̍p,sū-gia̍p,事業,su-giap,su-giap,2,taijit
sū-gia̍p,sū-gia̍p,祀業,su-giap,su-giap,2,taijit
sū-hāi,sū-hāi,巳亥,su-hai,su-hai,2,taijit
sū-hāng,sū-hāng,事項,su-hang,su-hang,2,taijit
sū-hāu,sū-hāu,伺候,su-hau,su-hau,2,taijit
sū-hōo,sū-hō͘,嗣後,su-hoo,su-ho͘,2,taijit
sū-hōo-thóo,sū-hō͘-thó͘,祀后土,su-hoo-thoo,su-ho͘-tho͘,3,taijit
sū-im,sū-im,樹陰,su-im,su-im,2,taijit
sū-iû,sū-iû,事由,su-iu,su-iu,2,taijit
sū-iû-thiú,sū-iû-thiú,巳酋丑,su-iu-thiu,su-iu-thiu,3,taijit
sū-khì,sū-khì,士氣,su-khi,su-khi,2,taijit
sū-kiānn,sū-kiāⁿ,事件,su-kiann,su-kiaⁿ,2,taijit
sū-kuann,sū-koaⁿ,士官,su-kuann,su-koaⁿ,2,taijit
sū-kòo,sū-kò͘,事故,su-koo,su-ko͘,2,taijit
sū-kun,sū-kun,事君,su-kun,su-kun,2,taijit
sū-lé,sū-lé,敘禮,su-le,su-le,2,taijit
sū-lí,sū-lí,事理,su-li,su-li,2,taijit
sū-lí,sū-lí,署理,su-li,su-li,2,taijit
sū-lōo,sū-lō͘,事路,su-loo,su-lo͘,2,taijit
sū-phuà,sū-phòa,事破,su-phua,su-phoa,2,taijit
sū-piàn,sū-piàn,事變,su-pian,su-pian,2,taijit
sū-sái,sū-sái,事使,su-sai,su-sai,2,taijit
sū-sè,sū-sè,事勢,su-se,su-se,2,taijit
sū-sî,sū-sî,巳時,su-si,su-si,2,taijit
sū-si̍t,sū-si̍t,事實,su-sit,su-sit,2,taijit
sū-put-ti,sū-put-ti,殊不知,su-put-ti,su-put-ti,3,taijit
sū-sū,sū-sū,敘事,su-su,su-su,2,taijit
sū-sū,sū-sū,事事,su-su,su-su,2,taijit
sū-sū-bûn,sū-sū-bûn,敘事文,su-su-bun,su-su-bun,3,taijit
sū-ting-kuì,sū-teng-kùi,士丁桂,su-ting-kui,su-teng-kui,3,taijit
sū-thé,sū-thé,事體,su-the,su-the,2,taijit
sū-tiân,sū-tiân,祀田,su-tian,su-tian,2,taijit
sū-tuan,sū-toan,事端,su-tuan,su-toan,2,taijit
su-àm,su-àm,私暗,su-am,su-am,2,taijit
su-bōo,su-bō͘,思慕,su-boo,su-bo͘,2,taijit
su-bú,su-bú,師母,su-bu,su-bu,2,taijit
su-bûn,su-bûn,斯文,su-bun,su-bun,2,taijit
su-tsai,su-chai,書齋,su-tsai,su-chai,2,taijit
su-tsat,su-chat,書札,su-tsat,su-chat,2,taijit
su-tsik,su-chek,私積,su-tsik,su-chek,2,taijit
su-tsi̍k,su-che̍k,書籍,su-tsik,su-chek,2,taijit
su-tsîng,su-chêng,私情,su-tsing,su-cheng,2,taijit
su-tshiong,su-chhiong,私娼,su-tshiong,su-chhiong,2,taijit
su-tshong,su-chhong,書窗,su-tshong,su-chhong,2,taijit
su-tshú,su-chhú,書取,su-tshu,su-chhu,2,taijit
su-tshun,su-chhun,思春,su-tshun,su-chhun,2,taijit
su-tshut,su-chhut,輸出,su-tshut,su-chhut,2,taijit
su-tsiàm,su-chiàm,私佔,su-tsiam,su-chiam,2,taijit
su-tsóo,su-chó͘,師祖,su-tsoo,su-cho͘,2,taijit
su-tsóo,su-chó͘,私祖,su-tsoo,su-cho͘,2,taijit
su-gia̍p,su-gia̍p,私業,su-giap,su-giap,2,taijit
su-guān,su-goān,私願,su-guan,su-goan,2,taijit
su-gú,su-gú,私語,su-gu,su-gu,2,taijit
suh,suh,吸,suh,suh,1,taijit
su-hā,su-hā,私下,su-ha,su-ha,2,taijit
su-hâm,su-hâm,書函,su-ham,su-ham,2,taijit
su-ha̍p,su-ha̍p,私合,su-hap,su-hap,2,taijit
su-hé,su-hé,私夥,su-he,su-he,2,taijit
suh-hun,suh-hun,吸煙,suh-hun,suh-hun,2,taijit
su-hian,su-hian,書軒,su-hian,su-hian,2,taijit
su-hiong,su-hiong,書香,su-hiong,su-hiong,2,taijit
su-hiu,su-hiu,私休,su-hiu,su-hiu,2,taijit
su-hô,su-hô,私和,su-ho,su-ho,2,taijit
su-hō,su-hō,私號,su-ho,su-ho,2,taijit
su-huān,su-hoān,師範,su-huan,su-hoan,2,taijit
su-huat,su-hoat,司法,su-huat,su-hoat,2,taijit
su-huat,su-hoat,書法,su-huat,su-hoat,2,taijit
su-huat-hē,su-hoat-hē,司法係,su-huat-he,su-hoat-he,3,taijit
su-huat-kuann,su-hoat-koaⁿ,司法官,su-huat-kuann,su-hoat-koaⁿ,3,taijit
su-huat-kuân,su-hoat-koân,司法權,su-huat-kuan,su-hoat-koan,3,taijit
su-huat-síng,su-hoat-séng,司法省,su-huat-sing,su-hoat-seng,3,taijit
su-huē-tsiá,su-hōe-chiá,司會者,su-hue-tsia,su-hoe-chia,3,taijit
suh-suh,suh-suh,速速,suh-suh,suh-suh,2,taijit
suh-suh-tsáu,suh-suh-cháu,速速走,suh-suh-tsau,suh-suh-chau,3,taijit
suh-suh-háu,suh-suh-háu,速速哮,suh-suh-hau,suh-suh-hau,3,taijit
suh-suh-kiò,suh-suh-kiò,速速叫,suh-suh-kio,suh-suh-kio,3,taijit
suh-suh-tinn,suh-suh-tiⁿ,速速甜,suh-suh-tinn,suh-suh-tiⁿ,3,taijit
su-hū,su-hū,師傅,su-hu,su-hu,2,taijit
su-huì,su-hùi,私費,su-hui,su-hui,2,taijit
su-hūn,su-hūn,私恨,su-hun,su-hun,2,taijit
su-hun-siàu,su-hun-siàu,輸分賬,su-hun-siau,su-hun-siau,3,taijit
sui,sui,嘴,sui,sui,1,taijit
sui,sui,蓑,sui,sui,1,taijit
sui,sui,雖,sui,sui,1,taijit
suí,súi,水,sui,sui,1,taijit
suí,súi,美,sui,sui,1,taijit
suí-bái,súi-bái,美醜,sui-bai,sui-bai,2,taijit
suí-buah-buah,súi-boah-boah,美抹抹,sui-buah-buah,sui-boah-boah,3,taijit
suí-tsa-bóo,súi-cha-bó͘,美查某,sui-tsa-boo,sui-cha-bo͘,3,taijit
suí-tshong,súi-chhong,美蔥,sui-tshong,sui-chhong,2,taijit
suí-tso̍k-kuán,súi-cho̍k-koán,水族館,sui-tsok-kuan,sui-chok-koan,3,taijit
suí-giang-giang,súi-giang-giang,美-妍-妍,sui-giang-giang,sui-giang-giang,3,taijit
suí-guân,súi-goân,水源,sui-guan,sui-goan,2,taijit
suí-hónn,súi-hóⁿ,水火,sui-honn,sui-hoⁿ,2,taijit
suí-kue-phê,súi-koe-phê,水蛙皮,sui-kue-phe,sui-koe-phe,3,taijit
suí-kun,súi-kun,水軍,sui-kun,sui-kun,2,taijit
suí-sik,súi-sek,美色,sui-sik,sui-sek,2,taijit
