hanzi,tl
灘,than
灘,thuann
癬,sián
贖,sio̍k
鑄,tsù
鰱,liân
鰻,bân
鰻,muâ
鰾,piáu
鰾,piō
攪,kiáu
籤,tshiam
驗,giām
鱖,kuè
鱖,kè
攬,lám
罐,kuàn
讖,tshàm
靈,lîng
鱟,hāu
鷹,ing
鹽,iâm
鹽,iām
灣,uan
襻,phàn
鑱,tshâm
驢,lî
驢,lû
鬮,khiu
鬮,khau
鑼,lô
鑼,lôo
鱸,lôo
戇,gōng
鬱,ut
贌,pa̍k
㨂,tòng
㨂,tàng
䀐,siam
㾀,khiap
𠢕,gâu
𨂿,uáinn
𡳞,līn
𡳞,lān
𥰔,phín
䘼,uán
䘼,ńg
䘼,uínn
䆀,bái
𣛮,siānn
𪐞,tòo
𤲍,kheh
𤲍,khueh
𦊓,lîng
䖳,thē
𩸙,tāi
𣁳,khat
㨻,tsānn
,gàn
,siāng
腥,sing
腥,tshenn
腥,tshinn
腥,tshènn
腥,tshìnn
嫣,ian
託,thok
湢,pik
湢,pih
麭,phàu
宕,tōng
宕,thōng
郊,kau
喊,hám
喊,hán
摁,hmh
嗺,sui
噸,tùn
簇,tshok
蹓,lau
川,tshuan
已,í
云,ûn
云,în
互,hōo
介,kài
元,guân
勿,bu̍t
及,ki̍p
夭,iáu
夭,iau
屯,tūn
屯,tûn
屯,tun
巴,pa
幻,huàn
弔,tiàu
曰,ua̍t
歹,tái
爻,ngâu
爻,gâu
犬,khián
且,tshiánn
仔,á
仔,tsú
他,tha
他,thann
他,tô
他,tôo
仗,tiōng
仗,tiāng
仟,tshian
充,tshiong
匆,tshong
另,līng
召,tiàu
叭,phuat
右,iū
孕,īn
尼,nî
尼,lî
左,tsó
左,tsóo
巨,kī
巨,kū
弘,hông
必,pit
扑,phok
斥,thik
札,tsat
永,íng
玄,hiân
田,tiân
田,tshân
矛,mâu
矛,bâu
矢,sí
禾,hô
禾,hôo
丟,tiu
乩,ki
仰,gióng
仲,tiōng
仵,ngóo
企,khì
伍,ngóo
伏,ho̍k
伙,hué
伙,hé
兇,hiong
劣,lua̍t
劣,luat
危,guî
吋,tshùn
吏,lī
圭,ke
圭,kui
夷,î
妄,bōng
宇,ú
宇,í
忖,tshún
旨,tsí
旬,sûn
旭,hiok
朴,phok
朴,phoh
朽,hiú
汙,u
汙,ù
灰,hue
灰,he
羽,ú
羽,í
而,jî
而,lî
而,gî
肋,li̍k
肌,ki
至,tsì
臼,kiū
臼,khū
舟,tsiu
亨,hing
伶,lîng
佃,tiān
但,tān
但,nā
但,niā
住,tsū
佐,tsò
佐,tsòo
佑,iū
冶,iá
刪,san
努,lóo
即,tsik
吝,līn
否,hónn
否,phí
吳,ngôo
吳,gôo
吻,bún
吾,ngôo
呈,thîng
呈,tîng
困,khùn
圾,sap
址,tsí
均,kin
均,kun
壯,tsòng
妍,giân
妍,gian
妒,tòo
妓,kī
妓,ki
妥,thò
妨,hông
孜,tsu
宏,hông
希,hi
庇,pì
廷,tîng
彷,hóng
忤,ngóo
忤,gōo
戒,kài
扼,ik
扼,i̍k
抗,khòng
杉,sam
杜,tōo
杞,kí
決,kuat
汽,khì
沈,sím
沌,tūn
沐,bo̍k
沒,bu̍t
沛,phài
灸,kiù
灸,kù
牡,bóo
甫,hú
町,tíng
町,ting
秀,siù
究,kiù
肓,hong
肓,bông
肖,siàu
肘,tiú
肛,kong
育,io̍k
良,liông
良,liâng
芍,tsiok
芍,tsiak
芎,kiong
谷,kok
豸,tí
豸,tsāi
豸,thuā
貝,puè
迅,sìn
邑,ip
邦,pang
阮,guán
阮,uán
阮,ńg
阮,uínn
乳,jú
乳,lú
乳,jí
享,hiáng
享,hióng
佩,puē
佬,liâu
佳,ka
併,pìng
依,i
兒,jî
兒,lî
兒,gî
函,hâm
刮,kuat
刷,suat
卑,pi
協,hia̍p
周,tsiu
咍,hai
咎,kiū
咐,hù
咖,ka
固,kòo
坡,pho
坡,phoo
坤,khun
坷,khó
坷,khónn
奉,hōng
奔,phun
妮,nî
妲,thán
妲,tat
姐,tsiá
姒,sū
姒,sāi
委,uí
孟,bīng
宗,tsong
宙,tiū
宛,uán
宜,gî
岡,kong
岳,ga̍k
帙,tia̍t
帚,tshiú
帚,tsiú
弦,hiân
弧,hôo
彼,pí
彿,hut
征,tsing
忽,hut
忿,hún
怕,phà
怕,phànn
怖,pòo
怡,î
怯,khiap
或,hi̍k
戾,lē
拇,bóo
拇,bú
拇,bó
拓,thok
拘,khu
拘,khi
拙,tsuat
於,u
於,i
於,û
於,î
昂,gông
昆,khun
昇,sing
昊,hō
昊,hōo
昌,tshiong
昌,tshiang
昔,sik
朋,pîng
杭,hâng
杭,hông
杰,kia̍t
杵,tshú
杵,tshí
杵,thú
杷,pâ
杷,pê
枉,óng
析,sik
枕,tsím
欣,him
歧,kî
沓,ta̍p
沸,huì
況,hóng
泄,siat
泊,po̍k
泊,phik
泌,pì
泓,hông
泛,huàn
泣,khip
泥,nî
泱,iong
泱,iang
泳,īng
牧,bo̍k
狎,a̍p
狐,hôo
玫,muî
的,tik
秉,píng
穹,kiong
竺,tiok
肴,ngâu
臥,ngōo
臥,gō
舍,sià
舍,siá
芝,tsi
芡,khiàm
芬,hun
芭,pa
芷,tsí
芹,khîn
芹,khûn
虱,sat
虱,sik
返,huán
邸,tí
采,tshái
阻,tsóo
陀,tô
陀,tôo
附,hū
附,hù
亮,liōng
亮,liāng
侮,bú
係,hē
俊,tsùn
俏,tshiàu
俐,lī
俘,hu
俚,lí
俞,jû
俞,lû
俠,kiap
冒,mōo
則,tsik
勁,kìng
勁,kīng
勃,pu̍t
勉,bián
叛,puān
咫,tsí
咽,ian
咽,iat
型,hîng
垢,kóo
垢,kió
垢,káu
垣,huân
垣,uân
姦,kan
姻,in
姻,ian
姼,tshí
姿,tsu
威,ui
娃,ua
宣,suan
宥,iū
宦,huān
屋,ok
帥,suè
帥,suì
帥,sut
幽,iu
建,kiàn
彥,gān
彥,giān
怎,tsím
怎,tsuánn
怒,lōo
怒,nōo
恂,sûn
恂,sun
恆,hîng
恢,khue
括,kuat
拯,tsín
拱,kióng
拱,kíng
拼,phìng
拼,ping
拼,phing
拾,si̍p
拾,tsa̍p
既,kì
昧,muī
昨,tso̍k
昭,tsiau
昱,io̍k
枯,koo
枸,kóo
某,bóo
某,bió
柔,jiû
柔,liû
柔,giû
柩,kiū
柬,kán
柯,kho
柯,khoo
柯,kua
柳,liú
柵,tshik
柵,sa
殃,iong
殃,iang
洛,lo̍k
炫,hiān
炫,hiân
炳,píng
狡,káu
玲,lîng
玻,po
玻,poo
珊,san
甚,sīm
甭,bàng
皇,hông
盈,îng
盼,phàn
盾,tún
砌,tshè
砍,khám
祈,kî
祉,tsí
禹,ú
禹,í
突,tu̍t
竿,kan
竿,kuann
紀,kí
紂,tiū
耶,iâ
胖,phuàn
胖,phuân
胖,phàng
胛,kap
胛,kah
胞,pau
舢,sam
苑,uán
苒,jiám
苒,liám
苒,giám
苓,lîng
苗,biâu
苛,kho
苛,khoo
苛,o
苞,pau
苟,kóo
苟,kió
英,ing
苳,tong
苳,tang
茂,bōo
茂,biō
范,huān
茉,bua̍t
茉,ba̍k
茉,bua̍h
要,iàu
要,iau
訃,hù
貞,tsing
軌,khuí
軌,kuí
迦,ka
迦,kia
迦,khia
迪,ti̍k
迭,tia̍t
述,su̍t
郁,hiok
酋,siû
陋,lōo
陋,liō
陌,bi̍k
韋,uí
韋,uî
韭,kiú
韭,kú
首,siú
乘,sîng
乘,sīng
俯,hú
俱,ku
俱,ki
俳,pâi
俸,hōng
倆,lióng
倖,hīng
候,hōo
候,hiō
候,hāu
倡,tshiong
倡,tshiòng
倡,tshiang
倡,tshiàng
倦,kuān
倫,lûn
倭,ui
倭,e
冥,bîng
凋,tiau
凌,lîng
剖,phóo
剖,phió
剛,kong
卿,khing
原,guân
哲,tiat
哲,thiat
唆,so
唆,soo
唆,sō
埃,ai
埒,lua̍t
埒,lua̍h
娉,phing
娉,phìng
娛,gû
娛,gî
娛,gōo
娛,ngōo
娜,ná
娟,kuan
娥,ngôo
娩,bián
娩,buán
宰,tsáinn
宰,tsái
宴,iàn
宵,siau
屐,kio̍k
屐,ki̍k
屐,kia̍h
屑,siat
屑,sap
屑,sut
峰,hong
峻,tsùn
峽,kiap
徐,sû
徐,tshî
徑,kìng
恐,khióng
恕,sù
悅,ua̍t
悅,ia̍t
悖,puē
悟,ngōo
悟,gōo
拿,ná
挫,tshò
挫,tshòo
捉,tshiok
捐,kuan
捕,pōo
捕,póo
旁,pông
晉,tsìn
朔,sok
桀,kia̍t
桂,kuì
桅,guî
桅,uî
殉,sûn
殊,sû
氧,ióng
泰,thài
浙,tsiat
浦,phóo
浩,hō
浩,hōo
浪,lōng
涉,sia̍p
烙,lo̍k
特,ti̍k
狸,lî
狽,puē
珮,puē
珮,puè
琉,liû
畔,puān
畚,pún
畚,pùn
畚,pūn
畝,bóo
畝,bió
疲,phî
疳,kam
疸,thán
疸,tán
疹,tsín
疾,tsi̍t
疾,tsi̍k
矩,kí
矩,kú
砲,phàu
祐,iū
祕,pì
祚,tsōo
祚,tsà
秘,pì
秦,tsîn
秩,tia̍t
秪,te
秪,ti
秫,tsu̍t
窄,tsik
窈,iáu
笆,pa
紋,bûn
紐,liú
紛,hun
羔,ko
羔,koo
翅,tshì
耆,kî
耕,king
耘,ûn
胭,ian
胰,î
胱,kong
脂,tsi
脅,hia̍p
舨,pán
航,hông
航,hâng
茭,kau
茭,ka
茭,kha
茯,ho̍k
茱,tsu
茵,in
茸,jiông
茸,liông
茸,giông
荀,sûn
荇,hīng
荊,king
荐,tsiàn
荔,lē
荔,nāi
虔,khiân
蚊,bûn
蚌,pāng
蚓,ín
蚣,kong
蚣,kang
蚤,tsó
蚤,tsóo
蚤,tsáu
衲,la̍p
衷,thiong
訊,sìn
訓,hùn
豈,khí
貢,kòng
躬,kiong
辱,jio̍k
辱,lio̍k
辱,gio̍k
迴,huê
郡,kūn
酌,tsiok
陛,pē
陛,pè
陝,hia̍p
陝,siám
陞,sing
偉,uí
偕,kai
側,tshik
偵,tsing
偶,ngóo
偶,gió
偽,guī
凰,hông
勘,khàm
勘,kham
匿,li̍k
售,siû
售,siū
唯,uî
唯,î
商,siong
商,siang
啟,khé
啡,pi
啡,hui
圇,lûn
圈,khuân
圈,khuan
埠,pōo
執,tsip
培,puê
奢,tshia
娼,tshiong
娼,tshiang
婉,uán
婊,piáu
婢,pī
寂,tsi̍k
寂,tsi̍p
寂,tsi̍t
屠,tôo
崇,tsông
崔,tshui
崖,gâi
崙,lûn
崙,lūn
巢,tsâu
帷,uî
常,siông
常,siâng
庵,am
庸,iông
彗,huī
彩,tshái
彪,piu
彬,pin
徘,pâi
御,gū
御,gī
悉,sik
悉,sit
悠,iu
悠,iû
患,huān
悽,tshe
悽,tshinn
悽,tshi
惘,bóng
惟,uî
惟,î
戚,tshik
捨,siá
掇,tuat
掇,tuah
授,siū
控,khòng
敏,bín
敘,sū
敘,sī
敝,pē
敝,pè
晨,sîn
曹,tsô
曹,tsôo
曼,bān
梁,liông
梁,liâng
梁,niû
梁,niôo
梟,hiau
梧,ngôo
梧,gôo
梭,so
梭,soo
械,hāi
梵,huān
棄,khì
欲,io̍k
毫,hô
毫,hôo
涎,siân
涎,iân
涯,gâi
液,i̍k
淇,kî
淑,siok
淒,tshe
淨,tsīng
淪,lûn
淫,îm
淮,huâi
淵,ian
混,hūn
烹,phing
猖,tshiong
猖,tshiang
畢,pit
略,lio̍k
略,lio̍h
異,ī
異,īnn
疵,tshû
盔,khue
硃,tsu
硫,liû
祥,siông
祥,siâng
祧,thiau
移,î
窕,thiáu
竟,kìng
笙,sing
累,luí
累,luī
紳,sin
紹,siāu
紹,tsiau
終,tsiong
統,thóng
羞,siu
習,si̍p
聆,lîng
聊,liâu
唇,tûn
脬,phau
脬,pha
脰,tōo
脰,tiō
脰,tāu
舷,hiân
荳,tōo
荳,tiō
荳,tāu
荷,hô
荷,hō
莎,So
莎,Soo
莎,Sa
莖,king
莧,hiān
莧,hīng
莽,bóng
處,tshú
處,tshù
處,tshí
處,tshì
蛋,tān
袈,ka
袍,pâu
袍,phàu
袖,siū
袖,siù
覓,bi̍k
訟,siōng
訪,hóng
豚,tûn
豚,thûn
貧,pîn
責,tsik
趾,tsí
逍,siau
速,sok
逢,hông
逢,pâng
陵,lîng
陶,tô
陶,tôo
頃,khing
頃,khíng
傀,khuí
傀,kui
傑,kia̍t
備,pī
凱,khái
勝,sìng
勝,sing
唾,thò
唾,thòo
喇,lat
喉,hôo
喉,hiô
喉,âu
喚,huàn
喜,hí
喧,suan
喬,kiâu
喻,jū
喻,lū
喻,jī
堡,pó
堡,póo
堤,thê
堯,giâu
奠,tiān
婷,tîng
媚,bī
媧,kua
媧,o
媧,ua
寐,bī
寓,gū
寓,gī
嵐,lâm
廁,tshè
廂,siong
廂,siang
廂,siunn
廊,lông
復,ho̍k
復,hok
復,hiū
悲,pi
悶,būn
惑,hi̍k
惠,huī
惶,hông
惶,hiânn
惻,tshik
愉,jû
愉,lû
愉,jî
愕,go̍k
慨,khài
戟,kik
揚,iông
揚,iâng
揭,kiat
揭,khiat
揮,hui
援,uân
援,uān
敦,tun
斌,pin
斐,huí
斑,pan
斯,su
普,phóo
智,tì
暑,sú
暑,sí
棍,kùn
棒,pāng
棠,tông
棧,tsān
棧,tsàn
森,sim
森,som
森,sam
棲,tshe
棲,se
植,si̍t
椪,phòng
欽,khim
殖,si̍k
殖,si̍t
渝,jû
渝,lû
渝,jî
渣,tsa
渣,tse
測,tshik
游,iû
渺,biáu
渾,hûn
渾,hūn
湘,siong
湘,siang
溉,khài
滋,tsu
焦,tsiau
焰,iām
焱,iām
焱,iānn
然,jiân
然,liân
然,giân
猩,sing
猶,iû
琢,tok
琦,kî
琪,kî
琳,lîm
琵,pî
甥,sing
痞,phí
痢,lī
登,ting
皓,hō
皓,hōo
盜,tō
盜,tōo
硝,siau
稀,hi
稈,kán
稈,kuáinn
稈,kuínn
稈,kuánn
窘,khún
策,tshik
紫,tsú
紫,tsí
絡,lo̍k
絢,hiàn
給,kip
絮,sù
絮,sì
絳,kàng
絳,kòng
翔,siông
翔,siâng
肅,siok
腋,i̍k
腑,hú
舜,sùn
莿,tshì
菁,tsing
菁,tshenn
菁,tshinn
菖,tshiong
菖,tshiang
菩,phôo
華,huâ
華,hua
菱,lîng
菲,hui
菲,huí
萄,tô
萊,lâi
萍,phîng
萍,pîng
萍,phiô
萎,uí
蛙,ua
蛛,tsu
蛛,tu
蛟,kau
蛤,kap
袱,ho̍k
視,sī
診,tsín
詐,tsà
詔,tsiàu
貂,tiau
貳,jī
貳,lī
貳,gī
貸,tāi
賀,hō
賀,hōo
跋,pua̍t
跋,pua̍h
跌,tia̍t
距,kī
距,kū
軸,ti̍k
軸,tio̍k
辜,koo
逮,tāi
週,tsiu
逸,i̍t
逸,i̍k
逸,ia̍t
郵,iû
鈔,tshau
鈞,kun
鈞,kin
閔,bín
隆,liông
隍,hông
階,kai
雇,kòo
雯,bûn
頇,han
須,su
須,si
黑,hik
黹,tsí
傲,ngōo
傲,gō
傾,khing
勤,khîn
勤,khûn
嗚,oo
嗣,sū
嗣,sû
嗦,so
塑,sòo
塑,sok
塞,sài
塞,sik
奧,ò
奧,òo
媳,sik
媳,sit
嵯,tshu
廉,liâm
微,bî
愍,bín
愍,bián
愚,gû
愚,gî
愧,khuì
慄,lik
慈,tsû
慌,hong
慍,ùn
慎,sīn
搏,phok
斟,tsim
暇,hā
暇,hē
暈,ūn
暈,n̄g
暈,uīnn
暉,hui
暖,luán
棰,tshuê
棰,tshê
楚,tshóo
楣,bî
楣,bâi
楬,khia̍t
極,ki̍k
楷,khái
概,khài
榆,jû
榆,lû
榆,jî
榆,jiû
榆,liû
歆,him
殿,tiān
毽,kiàn
源,guân
溫,un
溯,sòo
溯,sok
溺,li̍k
滄,tshong
滇,tian
滓,tsú
滓,tsáinn
滓,tsái
煉,liān
煌,hông
煤,muî
煤,buê
煥,huàn
煬,iông
煬,iâng
煬,iāng
牒,tia̍p
猾,ku̍t
瑋,uí
瑕,hâ
瑙,ló
瑙,lóo
瑚,ôo
瑚,hôo
瑛,ing
瑜,jû
瑜,lû
瑜,jî
瑞,suī
瑟,sik
痱,puì
痴,tshi
痹,pì
痺,pì
盟,bîng
睛,tsing
督,tok
睦,bo̍k
睫,tsiap
睫,tsiah
睹,tóo
硼,phîng
碓,tuì
碡,to̍k
碡,ta̍k
祺,kî
祿,lo̍k
禽,khîm
稚,tī
稜,lîng
稠,tiû
窣,sut
筠,ûn
粱,liông
粱,liâng
綁,páng
置,tì
羨,suān
羨,siān
肆,sù
艇,thíng
葉,hio̍h
葉,ia̍p
葡,pôo
葡,phû
葫,hôo
葵,kuî
蛻,thuè
蜀,sio̍k
蜈,gôo
蜈,ngôo
蜍,sû
蜍,sî
蜍,tsî
蜍,tsû
衙,gê
裌,kiap
裏,lí
裔,è
裔,ì
裕,jū
裕,lū
裕,jī
裟,sa
裟,se
詢,sûn
詣,gē
詮,tshuan
詰,khiat
詳,siông
詳,siâng
詹,tsiam
誇,khua
貉,bi̍k
貉,ho̍k
賂,lōo
賄,hué
資,tsu
賈,ká
賈,kóo
辟,phik
遁,tūn
遂,suī
達,ta̍t
違,uî
酬,siû
鉈,tô
隘,ài
雉,tī
雉,thī
靖,tsīng
靶,pà
靶,pé
頑,guân
頒,pan
飾,sik
馳,tî
馴,sûn
鳩,khiu
僑,kiâu
僕,po̍k
僚,liâu
僧,tsing
僭,tsiàm
僭,tshiàm
嘉,ka
塵,tîn
塾,sio̍k
夥,hónn
夥,hué
夥,hé
嫖,phiâu
嫡,tik
嫦,siông
孵,hu
寞,bo̍k
察,tshat
寢,tshím
寥,liâu
寧,lîng
屢,lú
屢,lí
嶄,tsám
幣,pè
廖,liāu
弊,pè
弊,pē
彰,tsiong
彰,tsiang
徹,thiat
態,thài
慣,kuàn
慳,kian
慷,khóng
截,tsia̍t
撤,thiat
暨,kì
榛,tsin
榨,tsà
榮,îng
榴,liû
構,kòo
構,kiò
槐,huâi
歉,khiàm
歉,khiám
滬,hōo
滯,tī
滸,hóo
漉,lo̍k
漠,bo̍k
漠,bôo
漫,bān
漳,tsiong
漳,tsiang
漸,tsiām
澈,thiat
煽,siàn
熏,hun
犒,khò
犒,khòo
瑣,só
瑣,sóo
瑰,kuì
瘋,hong
瘍,iông
瘍,iâng
碧,phik
碩,si̍k
碩,si̍t
磁,tsû
禎,tsing
稱,tshing
稱,tshìng
窩,o
筵,iân
箋,tsian
箏,tsing
箕,ki
粹,tshuì
粹,suì
綜,tsong
綜,tsòng
綢,tiû
維,uî
維,î
綱,kong
綸,lûn
綸,kuan
綺,khí
綽,tshiok
綾,lîng
緒,sū
緒,sī
翠,tshuì
聚,tsū
聚,tsī
聞,bûn
肇,tiāu
膀,pông
膁,liám
膈,kik
膈,keh
臺,tâi
蒙,bông
蒲,pôo
蒸,tsing
蒸,tsin
蒼,tshong
蒿,ho
蒿,hoo
蒿,o
蓉,iông
蓑,sue
蓑,sui
蜘,ti
蜞,kî
蜞,khî
蜢,bíng
蜢,bīng
裱,piáu
裹,kó
裹,kóo
製,tsè
製,tsì
褂,kuà
誌,tsì
誣,bû
誦,siōng
豪,hô
豪,hôo
貌,māu
貌,bāu
賑,tsín
賓,pin
趙,tiō
輓,buán
輔,hū
輔,hú
遙,iâu
遜,sùn
遞,tē
遣,khián
酷,khok
銘,bîng
閩,bân
際,tsè
障,tsiòng
障,tsiàng
需,su
鞅,iòng
鞅,iàng
鞅,ióng
鞅,iáng
頗,phó
頗,phóo
颱,thai
餃,kàu
餃,kiáu
餉,hiòng
餉,hiàng
骰,tôo
骰,tiô
骰,tâu
魁,khue
魠,thok
魠,thoh
魠,thuh
鳴,bîng
僵,kiong
僵,kiang
僵,khiong
僻,phik
僻,phiah
儀,gî
劇,ki̍k
劇,kio̍k
劇,kia̍k
劈,phik
劉,liû
劉,lâu
嘮,lo
嘯,siàu
嘻,hi
增,tsing
墩,tun
墮,tuī
嬉,hi
履,lí
慕,bōo
慧,huī
慮,lī
慮,lū
慰,uì
慶,khìng
慼,tshik
慼,tsheh
慼,tshueh
慾,io̍k
憚,tān
憢,giâu
憤,hún
憤,hùn
憫,bín
戮,lio̍k
摩,môo
摯,tsì
摹,bôo
摹,bōo
撙,tsún
撫,hú
撫,bú
撮,tsuat
撮,tshuat
撰,tsuān
敵,ti̍k
敷,hu
暮,bōo
暱,li̍k
暱,li̍t
槤,liân
槤,lián
樞,tshu
歎,thàn
毅,gē
毅,gī
潔,kiat
潛,tsiâm
潦,ló
潦,nóo
潮,tiâu
潮,tiô
潺,tshan
澄,tîng
澎,phîng
澎,phênn
澎,phînn
熥,thong
熥,thang
獠,liâu
瑩,îng
璃,lî
璃,lê
瘟,un
瘦,sóo
瘦,sió
確,khak
磊,luí
磋,tsho
磋,tshoo
稷,tsik
稻,tō
稻,tōo
穀,kok
穀,kak
箴,tsim
糍,tsû
糍,tsî
緞,tuān
締,thè
締,tè
緯,huī
緻,tì
羯,kiat
翩,phian
膝,tshik
膝,sik
蓪,thong
蓬,hông
蓮,liân
蔑,bia̍t
蔓,bān
蔚,uì
蔡,tshài
蔡,tshuà
蔽,pè
衛,uē
複,hok
複,ho̍k
誕,tān
誕,tàn
誹,huí
誼,gī
諒,liōng
諒,liāng
諸,tsu
豎,sū
賦,hù
趣,tshù
趣,tshì
踐,tsiān
踔,tshi̍k
踩,tshái
輝,hui
遨,ngôo
遨,gô
適,sik
遭,tso
遭,tsoo
鄧,tīng
醇,sûn
銲,hān
銲,huānn
銳,juē
銳,luē
鋁,lū
鋁,lī
鋒,hong
鋤,thû
鋤,thî
鋤,tî
鋤,tû
閬,lōng
閬,lông
震,tsìn
鞏,kióng
頡,khiat
頡,kiat
駐,tsù
駕,kà
駝,tô
駝,tôo
髮,huat
魴,hong
魴,hang
鴆,thìm
鴆,thim
鴉,a
黎,lê
儒,jû
儒,lû
儒,jî
儘,tsín
儘,tsīn
劑,tse
劑,tsè
勳,hun
叡,juē
叡,luē
圜,huân
圜,uân
墾,khún
奮,hùn
導,tō
導,tōo
憶,ik
憶,it
憾,hām
懊,ò
懊,òo
懊,àu
擁,ióng
擅,siān
曉,hiáu
樵,tsiâu
樺,huâ
樺,huā
歷,li̍k
澡,tsó
澡,tsóo
澤,ti̍k
澳,ò
澳,òo
濃,lông
燄,iām
璞,phok
瓢,phiâu
瓢,phiô
磟,lio̍k
磟,la̍k
禦,gū
禦,gī
穌,soo
窵,tiàu
窺,kui
窺,khui
築,tiok
築,tio̍k
篤,tok
縐,tsòo
縐,tsiò
縐,tshiù
翰,hān
膩,jī
膩,lī
膩,gī
蕃,huan
蕃,huân
融,iông
融,hiông
螟,bîng
螢,îng
衡,hîng
褥,jio̍k
褥,lio̍k
褥,gio̍k
觱,pit
諜,tia̍p
諦,tè
諧,hâi
諭,jū
諭,lū
諭,jī
諳,am
諾,lo̍k
謀,bôo
謀,biô
謂,uī
豫,ū
豫,ī
踴,ióng
輻,hok
辨,piān
遲,tî
遵,tsun
遺,uî
遼,liâu
錐,tsui
錦,kím
錦,gím
閻,iâm
閻,giâm
隧,suī
霎,sap
頸,kíng
頹,tuê
頻,pîn
餐,tshan
餞,tsiàn
餞,tsián
駱,lo̍k
駱,lo̍h
骸,hâi
鮑,páu
鮑,pâu
鮑,pau
鮑,pāu
鮕,koo
鴛,uan
鴟,tshi
鴣,koo
默,bi̍k
償,siông
償,sióng
儡,luí
儡,lé
優,iu
儲,tû
儲,tî
勵,lē
壕,hô
壕,hôo
嶼,sū
嶼,sī
嶽,ga̍k
彌,bí
彌,bî
彌,mí
彌,mî
懇,khún
懦,nōo
擊,kik
擎,khîng
擎,king
擬,gí
斂,liám
斃,pē
曖,ài
檜,kuè
檢,kiám
殭,kiong
殭,kiang
殭,khiong
殮,liām
氈,tsian
氈,tsinn
濟,tsè
濟,tsé
濤,tô
濤,tôo
濱,pin
燦,tshàn
療,liâu
療,liāu
癆,lô
瞬,sùn
瞭,liáu
瞭,liâu
瞳,tông
矯,kiáu
磺,hông
磺,n̂g
磺,uînn
篠,siáu
糙,tshò
糙,tshòo
糟,tso
糟,tsoo
糟,tsau
縭,lî
縱,tshiòng
縱,tshiong
縱,tshióng
繁,huân
繆,biû
繆,biū
聰,tshong
聰,tshang
臆,ik
臉,liám
舉,kí
舉,kú
艚,tsô
艚,tsôo
艱,kan
蕗,lōo
蕾,luí
薇,bî
薈,kuè
薈,uè
薈,huē
薈,hē
薏,ì
薔,tshiông
薔,tshiâng
薔,tshiûnn
薔,tshiônn
薪,sin
虧,khui
螿,tshiong
螿,tshiang
螿,tsiunn
螿,tsionn
蟀,sut
蟄,ti̍t
蟄,ti̍p
蟄,ti̍k
襄,siong
襄,siang
謄,thîng
謊,hóng
謊,hong
謎,bē
謎,bī
謗,pòng
謙,khiam
謠,iâu
賺,tām
賺,tsiām
購,kòo
購,kiò
購,káng
蹈,tō
蹈,tōo
蹉,tsho
蹉,tshoo
蹊,hê
轄,hat
轄,ha̍t
避,pī
邁,māi
醜,tshiú
鍍,tōo
鍘,tsa̍t
鍘,tsa̍h
鍵,kiān
鍼,tsim
鍼,tsiam
闆,phàn
闆,pán
雖,sui
鞠,kiok
駿,tsùn
鮫,kau
鮫,ka
鴻,hông
黛,tāi
嚮,hiòng
嚮,hiàng
擾,jiáu
擾,liáu
擾,giáu
檳,pin
檸,lîng
檸,líng
璿,suân
瞻,tsiam
礎,tshóo
穢,uè
穢,è
竄,tshuàn
簡,kán
簪,tsim
簪,tsiam
簪,tsam
罈,thâm
薩,sat
藏,tsōng
藏,tsông
藐,biáu
謬,biū
謳,oo
謳,io
謹,kín
贅,tsuè
蹟,tsik
蹤,tsong
蹧,tso
蹧,tsau
轆,lo̍k
轍,tia̍t
釐,lî
鎔,iông
鎔,iâng
鎔,iûnn
鎔,iônn
闔,khap
闔,ha̍p
闕,khuat
闖,tshuàng
鞦,tshiu
鮸,bián
鯊,sa
鯊,sua
鵑,kuan
壞,huāi
壟,lóng
壢,li̍k
懲,tîng
懷,huâi
曠,khòng
瀘,lôo
瀘,lū
瀚,hān
瀟,siau
爆,po̍k
牘,to̍k
犢,to̍k
獸,siù
獺,that
獺,thuah
疆,kiong
疆,kiang
癡,tshi
矇,bông
禱,tó
禱,tóo
穫,hi̍k
繪,huē
羅,lô
羅,lôo
藕,ngóo
藕,gió
藕,ngāu
蟾,siâm
蠅,sîng
蠅,sîn
蠍,iat
蠍,giat
襟,khim
譁,hua
譏,ki
譚,tâm
譚,thâm
贈,tsīng
贊,tsàn
蹲,tsun
躇,tû
躇,tî
鏃,tso̍k
鏘,tshiong
鏘,tshiang
顛,tian
饅,buân
饅,bân
鯗,sióng
鯗,siáng
鯗,siúnn
鯗,siónn
鯧,tshiong
鯧,tshiang
鯧,tshiunn
鯧,tshionn
鯰,liâm
鵪,ian
鵬,phîng
鵰,tiau
麒,kî
麗,lê
麗,lē
龐,pâng
龐,bâng
嚶,ing
嚶,inn
嚶,enn
孀,song
孽,gia̍t
懺,tshàm
櫳,lông
瀾,lân
竇,tōo
竇,tiō
競,kīng
籌,tiû
籍,tsi̍k
繼,kè
耀,iāu
艦,lām
藹,ái
蘆,lôo
蘇,soo
蘋,pîn
蘑,môo
襤,lâm
覺,kak
警,kíng
警,kìng
譬,phì
譯,i̍k
議,gī
躂,that
醴,lé
釋,sik
鏽,siù
鐐,liâu
闡,tshián
馨,hing
馨,hiong
馨,hiann
騰,thîng
騷,so
騷,soo
鰇,jiû
鰇,liû
鰇,giû
齡,lîng
囂,hiau
屬,sio̍k
屬,tsiok
懼,khū
