tl,hanzi,frequency
tshn̂g-tiùnn,床帳,25
tshn̂g-bó,床母,25
tshn̂g-bór,床母,25
tshn̂g-bú,床母,25
tshn̂g-phoo,床鋪,25
tshn̂g-thâu,床頭,25
sī-tuā,序大,25
sū-bōo,序幕,25
sī-suè,序細,25
sī-sè,序細,25
tī-tāi,底代,25
tué-kè,底價,25
té-kè,底價,25
tī-sî,底時,25
tué-phìnn,底片,25
té-phìnn,底片,25
tué-puânn,底盤,25
té-puânn,底盤,25
tué-hē,底系,25
té-hē,底系,25
tué-suè,底細,25
té-sè,底細,25
tué-suànn,底線,25
té-suànn,底線,25
tué-tì,底蒂,25
té-tì,底蒂,25
tué-sin,底薪,25
té-sin,底薪,25
tué-pōo,底部,25
té-pōo,底部,25
tiàm-tsú,店主,25
tiàm-á,店仔,25
tiàm-guân,店員,25
tiàm-uân,店員,25
tiàm-hō,店號,25
tiàm-tiúnn,店長,25
tiàm-bīn,店面,25
tiàm-thâu,店頭,25
hú-tiong,府中,25
hú-siânn,府城,25
tōo-sòo,度數,25
tōo-tsè,度晬,25
tōo-tsèr,度晬,25
tǒo-tsèr,度晬,25
tōo-kuè,度過,25
tōo-liōng,度量,25
tōo-tsam,度針,25
tōo-tsiam,度針,25
tǒo-tsam,度針,25
tsō-tâm,座談,25
khòo-tsûn,庫存,25
khòo-pâng,庫房,25
khòo-gîn,庫銀,25
khòo-gûn,庫銀,25
khòo-tsînn,庫錢,25
khong-kiān,康健,25
khong-kiānn,康健,25
khng-tionn,康張,25
khng-tiunn,康張,25
khong-lo̍k,康樂,25
liāu-tshuà,廖蔡,25
tô-tsí,廚子,25
tôo-tsí,廚子,25
tû-pâng,廚房,25
biō-á,廟仔,25
biō-kong,廟公,25
biōr-kong,廟公,25
biō-kháu,廟口,25
biō-tiânn,廟埕,25
biō-sī,廟寺,25
biō-huē,廟會,25
biō-tsiok,廟祝,25
biōr-tsiok,廟祝,25
tshiúnn-siong,廠商,25
tshiúnn-pâng,廠房,25
tshiúnn-pâi,廠牌,25
tshiúnn-tiúnn,廠長,25
huè-khì,廢棄,25
huì-khì,廢棄,25
huè-pio,廢標,25
huì-pio,廢標,25
huè-tsí,廢止,25
huì-tsí,廢止,25
huè-khì,廢氣,25
huì-khì,廢氣,25
huè-tsuí,廢水,25
huì-tsuí,廢水,25
huè-bu̍t,廢物,25
huì-bu̍t,廢物,25
huì-uē,廢話,25
huè-tî,廢除,25
huè-tû,廢除,25
huì-tî,廢除,25
huì-tû,廢除,25
kóng-kò,廣告,25
kóng-tāi,廣大,25
kóng-pò,廣播,25
kóng-pòo,廣播,25
kóng-huàn,廣泛,25
kóng-gī,廣義,25
kóng-tiān,廣電,25
lôo-san,廬山,25
thiann-tn̂g,廳堂,25
thiann-thâu,廳頭,25
iân-sin,延伸,25
iân-tshiân,延延,25
iân-āu,延後,25
iân-kî,延期,25
iân-sio,延燒,25
iân-sio̍k,延續,25
iân-gōo,延誤,25
iân-tî,延遲,25
iân-tn̂g,延長,25
iân-lîng,延陵,25
tshiân-lîng,延陵,25
kiàn-kóo,建古,25
kiàn-siong,建商,25
kiàn-tsâi,建材,25
kiàn-kòo,建構,25
kiàn-tsiàu,建照,25
kiàn-bu̍t,建物,25
kiàn-li̍p,建立,25
kiàn-tio̍k,建築,25
kiàn-tì,建置,25
kiàn-giân,建言,25
kiàn-siat,建設,25
kiàn-gī,建議,25
kiàn-tsō,建造,25
jia̍p-it,廿一,25
lia̍p-it,廿一,25
lāng-kuân,弄權,25
lōng-khuân,弄權,25
lāng-sai,弄獅,25
lāng-hue,弄花,25
lāng-lâu,弄鐃,25
lāng-hong,弄風,25
lāng-lîng,弄龍,25
pè-àn,弊案,25
pè-tuan,弊端,25
king-á,弓仔,25
kin-tsio,弓蕉,25
kin-tsior,弓蕉,25
king-tsio,弓蕉,25
kirn-tsio,弓蕉,25
ín-ji̍p,引入,25
ín-li̍p,引入,25
ín-tōo,引渡,25
ín-iōng,引用,25
ín-huat,引發,25
ín-tsiàn,引薦,25
ín-giân,引言,25
ín-iú,引誘,25
ín-khí,引起,25
ín-su̍t,引述,25
ín-tsìn,引進,25
ín-líng,引領,25
ín-hûn,引魂,25
ín-tshuā,引𤆬,25
hông-huat,弘法,25
tē-tsú,弟子,25
hiân-ga̍k,弦樂,25
jio̍k-sè,弱勢,25
lio̍k-sè,弱勢,25
jio̍k-tsiá,弱者,25
lio̍k-tsiá,弱者,25
jio̍k-tiám,弱點,25
lio̍k-tiám,弱點,25
tionn-liāu,張廖,25
tiunn-liāu,張廖,25
tiunn-tî,張持,25
tiunn-tuah,張掇,25
tionn-lí,張李,25
tiunn-lí,張李,25
tionn-iônn,張楊,25
tiunn-iûnn,張楊,25
tng-tán,張等,25
tionn-kán,張簡,25
tiunn-kán,張簡,25
tiunn-lāu,張老,25
tionn-khóo,張許,25
tiunn-khóo,張許,25
tionn-tiō,張趙,25
tiunn-tiō,張趙,25
tionn-tân,張陳,25
tiunn-tân,張陳,25
kiông-tsè,強制,25
kiông-li̍k,強力,25
kiông-sè,強勢,25
kiông-huà,強化,25
kiông-tsòng,強壯,25
kiông-tāi,強大,25
kiông-kan,強姦,25
kiông-tōo,強度,25
kiông-jio̍k,強弱,25
kiông-lio̍k,強弱,25
kiōng-kiōng,強強,25
kiông-tôo,強徒,25
kiông-ah,強押,25
kiông-tshiúnn,強搶,25
kiông-kòng,強摃,25
kiông-khuân,強權,25
kiông-kuân,強權,25
kiōng-beh,強欲,25
kiōng-bueh,強欲,25
kiông-kiû,強求,25
kiông-lia̍t,強烈,25
kiông-tō,強盜,25
kiông-ngē,強硬,25
kiông-ngī,強硬,25
kiông-tiāu,強調,25
kiông-piān,強辯,25
kiông-pik,強迫,25
tuânn-tsàu,彈奏,25
tuânn-khîm,彈琴,25
bî-long,彌濃,25
mí-póo,彌補,25
ní-póo,彌補,25
uan-khiau,彎曲,25
hîng-sè,形勢,25
hîng-iông,形容,25
hîng-sik,形式,25
hîng-iánn,形影,25
hîng-thài,形態,25
hîng-sîng,形成,25
hîng-tsōng,形狀,25
hîng-siōng,形象,25
tshái-kuàn,彩券,25
tshái-kǹg,彩券,25
tshái-tsong,彩妝,25
tshái-huē,彩繪,25
tshái-sik,彩色,25
tshái-thâu,彩頭,25
tsiang-huà,彰化,25
tsiong-huà,彰化,25
tsiong-hián,彰顯,25
iánn-siōng,影像,25
iánn-ìn,影印,25
iánn-tuânn,影壇,25
iánn-tián,影展,25
iánn-tuà,影帶,25
iánn-hì,影戲,25
iánn-tshenn,影星,25
iánn-tshinn,影星,25
iánn-pún,影本,25
iánn-phìnn,影片,25
iánn-ba̍k,影目,25
iánn-sī,影視,25
iánn-jiah,影跡,25
iánn-liah,影跡,25
iánn-tsiah,影跡,25
iánn-bê,影迷,25
iánn-tsi̍p,影集,25
iánn-im,影音,25
íng-hióng,影響,25
hóng-hut,彷彿,25
i̍k-lâm,役男,25
hit-ê,彼个,25
hit-tah,彼搭,25
hit-pái,彼擺,25
hit-sî,彼時,25
hit-iūnn,彼樣,25
hit-khuán,彼款,25
hit-pîng,彼爿,25
hit-tsióng,彼種,25
hit-tsām,彼站,25
hit-hō,彼號,25
hit-lō,彼號,25
hit-jiah,彼跡,25
hit-liah,彼跡,25
hit-tsūn,彼陣,25
hit-thâu,彼頭,25
óng-sū,往事,25
óng-lâi,往來,25
íng-nî,往年,25
óng-nî,往年,25
íng-íng,往往,25
óng-ho̍k,往復,25
íng-pái,往擺,25
íng-ji̍t,往日,25
íng-li̍t,往日,25
óng-ji̍t,往日,25
óng-li̍t,往日,25
íng-sî,往時,25
óng-sing,往生,25
óng-tsín,往診,25
íng-kuè,往過,25
íng-kè,往過,25
íng-kèr,往過,25
tsing-ho̍k,征服,25
thāi-bīng,待命,25
thāi-gū,待遇,25
lu̍t-si,律師,25
lu̍t-sir,律師,25
lu̍t-su,律師,25
āu-sì,後世,25
hiō-tāi,後代,25
āu-tāi,後代,25
āu-lâi,後來,25
āu-ngē,後勁,25
āu-khîn,後勤,25
āu-khûn,後勤,25
āu-tsik,後叔,25
āu-tâi,後台,25
hiō-sîr,後嗣,25
hiō-sû,後嗣,25
hiō-sū,後嗣,25
āu-huê,後回,25
āu-tsē,後坐,25
āu-tiûnn,後場,25
āu-piah,後壁,25
āu-lâng,後壟,25
āu-tshuā,後娶,25
āu-bué,後尾,25
āu-bé,後尾,25
āu-suann,後山,25
āu-siū,後岫,25
ǎu-siǔ,後岫,25
āu-pang,後幫,25
āu-nî,後年,25
āu-tsng,後庄,25
āu-tsō,後座,25
hiō-hué,後悔,25
hōo-hué,後悔,25
āu-tshiú,後手,25
āu-khok,後擴,25
āu-pái,後擺,25
āu-kái,後改,25
āu-táu,後斗,25
āu-ji̍t,後日,25
āu-li̍t,後日,25
āu-kî,後期,25
hiō-kó,後果,25
āu-bóo,後某,25
āu-pōo,後步,25
āu-bó,後母,25
āu-bú,後母,25
āu-pē,後爸,25
hāu-senn,後生,25
hāu-sinn,後生,25
hǎu-sinn,後生,25
hiō-tsiá,後者,25
hōo-uē,後衛,25
āu-uē,後衛,25
hōo-è,後裔,25
āu-kiàn,後見,25
āu-siā,後謝,25
āu-kha,後跤,25
hiō-puè,後輩,25
āu-puè,後輩,25
āu-tsìn,後進,25
āu-piàn,後遍,25
āu-kuè,後過,25
āu-kè,後過,25
āu-liú,後鈕,25
āu-bīn,後面,25
āu-thâu,後頭,25
āu-ia̍h,後驛,25
āu-tsan,後齻,25
āu-lâng,後龍,25
tshî-siā,徐謝,25
tshî-tsiā,徐謝,25
tshî-koo,徐辜,25
tshî-tân,徐陳,25
tôo-tē,徒弟,25
tik-sè,得勢,25
tit-sè,得勢,25
tik-sit,得失,25
tit-sit,得失,25
tik-tiānn,得定,25
tik-ì,得意,25
tit-ì,得意,25
tik-phiò,得票,25
tit-phiò,得票,25
tik-tsuē,得罪,25
tit-tsuē,得罪,25
suá-uī,徙位,25
suá-siū,徙岫,25
suá-tsai,徙栽,25
suá-kha,徙跤,25
suá-phoo,徙鋪,25
khiā-tâi,徛台,25
khiā-miâ,徛名,25
khiā-siū,徛壽,25
khiā-ke,徛家,25
khiā-pîn,徛屏,25
khiā-sim,徛心,25
khiā-siû,徛泅,25
khiā-bâi,徛眉,25
khiā-phiò,徛票,25
khiā-tshiu,徛秋,25
khiā-sǹg,徛算,25
khiā-khí,徛起,25
khiā-lîng,徛靈,25
khiā-thâu,徛頭,25
khiā-gô,徛鵝,25
khiā-n̂g,徛黃,25
tsiông-sū,從事,25
tsiông-lâi,從來,25
tsiông-tshú,從此,25
ho̍k-siû,復仇,25
ho̍k-kiān,復健,25
ho̍k-guân,復原,25
ho̍k-kóo,復古,25
ho̍k-kang,復工,25
ho̍k-soo,復甦,25
ho̍k-huat,復發,25
ho̍k-si̍p,復習,25
ho̍k-tsit,復職,25
ho̍k-hing,復興,25
sûn-khuân,循環,25
bî-biāu,微妙,25
bî-miāu,微妙,25
bî-jio̍k,微弱,25
bî-lio̍k,微弱,25
bui-bui,微微,25
bî-pho,微波,25
ting-tiàu,徵召,25
tin-siu,徵收,25
ting-siu,徵收,25
ting-bûn,徵文,25
ting-kiû,徵求,25
ting-sûn,徵詢,25
ting-suán,徵選,25
tik-hīng,德行,25
khiò-tiāu,徼兆,25
sim-tiong,心中,25
sim-sū,心事,25
sim-lāi,心內,25
sim-li̍k,心力,25
sim-tōng,心動,25
sim-kíng,心境,25
sim-tik,心得,25
sim-su,心思,25
sim-sìng,心性,25
sim-būn,心悶,25
sim-tsiânn,心情,25
sim-tsîng,心情,25
sim-tshíng,心惝,25
sim-ì,心意,25
sim-ài,心愛,25
sim-thài,心態,25
sim-tì,心智,25
sim-tsô,心槽,25
sim-ki,心機,25
sim-hué,心火,25
sim-hé,心火,25
sim-sóng,心爽,25
sin-sóng,心爽,25
sim-lí,心理,25
sim-sîn,心神,25
sim-suàn,心算,25
sim-siann,心聲,25
sim-kuann,心肝,25
sim-hing,心胸,25
sim-tn̂g,心腸,25
sim-pak,心腹,25
sim-tsōng,心臟,25
sim-hiat,心血,25
sim-hīng,心行,25
sim-thiàu,心跳,25
sim-sik,心適,25
sim-sng,心酸,25
sim-lîng,心靈,25
sim-thâu,心頭,25
sim-guān,心願,25
pit-siu,必修,25
pit-tshe,必叉,25
pit-tīng,必定,25
pit-sûn,必巡,25
pit-jiân,必然,25
pit-liân,必然,25
pit-hûn,必痕,25
pit-iàu,必要,25
pit-su,必需,25
pit-su,必須,25
khī-tshuì,忌喙,25
khī-tshn̂g,忌床,25
kī-tshn̂g,忌床,25
khī-ji̍t,忌日,25
khī-li̍t,忌日,25
kī-ji̍t,忌日,25
kī-li̍t,忌日,25
jím-siū,忍受,25
lím-siū,忍受,25
lún-jiō,忍尿,25
lún-liō,忍尿,25
jím-sim,忍心,25
lím-sim,忍心,25
jím-khì,忍氣,25
lún-khì,忍氣,25
jím-tsiá,忍者,25
lím-tsiá,忍者,25
jím-nāi,忍耐,25
lím-nāi,忍耐,25
tsì-ha̍k,志學,25
tsì-kang,志工,25
tsì-khì,志氣,25
tsì-guān,志願,25
thiám-thâu,忝頭,25
tiong-hōo,忠厚,25
tiong-si̍t,忠實,25
tiong-ti̍t,忠直,25
tiong-gī,忠義,25
tiong-sîng,忠誠,25
ngóo-gi̍k,忤逆,25
khuài-kám,快感,25
khuài-lo̍k,快樂,25
khuànn-ua̍h,快活,25
khuìnn-ua̍h,快活,25
khuài-tshia,快車,25
khuài-sok,快速,25
khuài-mn̂g,快門,25
khuài-tshan,快餐,25
liām-tsiù,念咒,25
liām-tsu,念珠,25
liām-king,念經,25
liām-thâu,念頭,25
hut-jiân,忽然,25
hut-liân,忽然,25
hut-lio̍k,忽略,25
hut-sī,忽視,25
tsuánn-iūnn,怎樣,25
tsáinn-iūnn,怎樣,25
khòo-khòo,怐怐,25
su-liām,思念,25
su-sióng,思想,25
su-bōo,思慕,25
su-uî,思維,25
su-khó,思考,25
kip-sìng,急性,25
kip-kiù,急救,25
kip-tsìng,急症,25
kip-tsín,急診,25
kip-lān,急難,25
sìng-pia̍t,性別,25
sènn-miā,性命,25
sìnn-miā,性命,25
sìng-tuē,性地,25
sìng-tē,性地,25
sìng-tsîng,性情,25
sìng-ài,性愛,25
sìng-kám,性感,25
sìng-keh,性格,25
sìng-phiah,性癖,25
sìng-lîng,性能,25
sìng-tsit,性質,25
uàn-thàn,怨嘆,25
uàn-tòo,怨妒,25
uàn-hūn,怨恨,25
uàn-tsheh,怨慼,25
uàn-tshueh,怨慼,25
uàn-giân,怨言,25
kuài-sū,怪事,25
kuài-lâng,怪人,25
kuài-kî,怪奇,25
kuài-kuài,怪怪,25
kuài-tshiú,怪手,25
kuài-siâu,怪潲,25
kuài-bu̍t,怪物,25
kuài-ī,怪異,25
kuài-phiah,怪癖,25
kuài-tsuē,怪罪,25
lín-niâ,恁娘,25
lín-pē,恁爸,25
khióng-hat,恐喝,25
khióng-pòo,恐怖,25
khióng-kiann,恐驚,25
khióng-liông,恐龍,25
hue-ho̍k,恢復,25
khue-ho̍k,恢復,25
thí-tshiò,恥笑,25
un-jîn,恩人,25
un-lîn,恩人,25
un-uàn,恩怨,25
in-tsîng,恩情,25
un-tsîng,恩情,25
in-ài,恩愛,25
un-ài,恩愛,25
tiām-tsa̍t,恬實,25
tiām-tiām,恬恬,25
tiām-tsâi,恬才,25
tiām-tsīng,恬靜,25
kiong-hí,恭喜,25
huān-tsiá,患者,25
pi-siong,悲傷,25
pi-kio̍k,悲劇,25
pi-ai,悲哀,25
pi-tsîng,悲情,25
pi-tshám,悲慘,25
pi-kuan,悲觀,25
būn-būn,悶悶,25
tshi-tshám,悽慘,25
tshinn-tshám,悽慘,25
khong-khong,悾悾,25
khong-khám,悾歁,25
khong-am,悾闇,25
khong-tian,悾顛,25
tsîng-jîn,情人,25
tsîng-lîn,情人,25
tsîng-hūn,情份,25
tsîng-sè,情勢,25
tsîng-pò,情報,25
tsîng-kíng,情境,25
tsîng-hîng,情形,25
tsîng-ì,情意,25
tsîng-ài,情愛,25
tsîng-kám,情感,25
tsîng-huâi,情懷,25
tsîng-kíng,情景,25
tsîng-kua,情歌,25
tsîng-tī,情治,25
tsîng-hóng,情況,25
tsîng-lí,情理,25
tsîng-tsiat,情節,25
tsîng-kat,情結,25
tsîng-bāng,情網,25
tsîng-sû,情緒,25
tsîng-sū,情緒,25
tsîng-iân,情緣,25
tsîng-gī,情義,25
tsîng-gî,情誼,25
tsîng-bīn,情面,25
tsîng-guān,情願,25
sioh-pia̍t,惜別,25
sioh-kiánn,惜囝,25
sioh-lio̍h,惜略,25
sioh-phuê,惜皮,25
sioh-phê,惜皮,25
sik-hok,惜福,25
sioh-hok,惜福,25
ok-lâng,惡人,25
ok-huà,惡化,25
ok-pò,惡報,25
ok-bāng,惡夢,25
ok-sìng,惡性,25
ok-ì,惡意,25
ok-to̍k,惡毒,25
ok-tsit,惡質,25
ok-pà,惡霸,25
ok-bé,惡馬,25
ok-môo,惡魔,25
lóo-khì,惱氣,25
nóo-khì,惱氣,25
sióng-siōng,想像,25
siūnn-beh,想欲,25
siūnn-bueh,想欲,25
siūnn-huat,想法,25
siūnn-kóng,想講,25
siūnn-khí,想起,25
jiá-sū,惹事,25
liá-sū,惹事,25
jiá-hō,惹禍,25
jiá-ē,惹禍,25
liá-hō,惹禍,25
liá-ē,惹禍,25
ì-hiòng,意向,25
ì-tôo,意圖,25
ì-kíng,意境,25
ì-guā,意外,25
ì-tsì,意志,25
ì-liām,意念,25
ì-sù,意思,25
ì-ài,意愛,25
ì-liāu,意料,25
ì-khì,意氣,25
ì-hâm,意涵,25
ì-gī,意義,25
ì-kiàn,意見,25
ì-sik,意識,25
ì-siōng,意象,25
ì-guān,意願,25
ì-mī,意麵,25
ài-jîn,愛人,25
ài-lîn,愛人,25
ài-khàu,愛哭,25
ài-kok,愛國,25
ài-suí,愛媠,25
ài-kiau,愛嬌,25
ài-tián,愛展,25
ài-sim,愛心,25
ài-tsîng,愛情,25
ài-sioh,愛惜,25
ài-khùn,愛睏,25
ài-hōo,愛護,25
kám-siong,感傷,25
kám-mōo,感冒,25
kám-tōng,感動,25
kám-huà,感化,25
kám-siū,感受,25
kám-thàn,感嘆,25
kám-kuan,感官,25
kám-sim,感心,25
kám-liām,感念,25
kám-sìng,感性,25
kám-un,感恩,25
kám-tsîng,感情,25
kám-sióng,感想,25
kám-khài,感慨,25
kám-ìng,感應,25
kám-jiám,感染,25
kám-liám,感染,25
kám-kik,感激,25
kám-kak,感覺,25
kám-tshiok,感觸,25
kám-siā,感謝,25
tsû-siān,慈善,25
tsû-pi,慈悲,25
tsû-ài,慈愛,25
thài-tōo,態度,25
thāi-tōo,態度,25
sīn-tiōng,慎重,25
tso-sim,慒心,25
bōo-iông,慕容,25
tshám-lia̍t,慘烈,25
bān-tshiánn,慢且,25
bān-tang,慢冬,25
bān-hun,慢分,25
bān-sìng,慢性,25
bān-bān,慢慢,25
bān-tshiú,慢手,25
bān-khuì,慢氣,25
bān-hué,慢火,25
bān-hé,慢火,25
bān-kiânn,慢行,25
bān-tshia,慢車,25
bān-tūn,慢鈍,25
kuàn-lē,慣例,25
kuàn-sì,慣勢,25
huī-gán,慧眼,25
uì-lô,慰勞,25
uì-lō,慰勞,25
uì-būn,慰問,25
khìng-tián,慶典,25
khìng-tsiok,慶祝,25
khìng-hō,慶賀,25
khóng-kau,慷交,25
khóng-khài,慷慨,25
tsheh-sim,慼心,25
tshueh-sim,慼心,25
io̍k-bōng,慾望,25
iu-siong,憂傷,25
iu-būn,憂悶,25
iu-tshiû,憂愁,25
liân-bín,憐憫,25
lîn-bín,憐憫,25
pîn-kì,憑據,25
pîn-kù,憑據,25
pîng-kì,憑據,25
pîng-kù,憑據,25
pîn-tsún,憑準,25
pîn-tsìng,憑證,25
giâu-gî,憢疑,25
hùn-nōo,憤怒,25
hùn-khài,憤慨,25
hiàn-ping,憲兵,25
hiàn-tsìng,憲政,25
hiàn-huat,憲法,25
it-tio̍h,憶著,25
táng-hiannh,懂嚇,25
khún-kiû,懇求,25
ìng-hù,應付,25
ìn-tshuì,應喙,25
ìng-tuì,應對,25
ìng-ting,應徵,25
ìng-kip,應急,25
ìng-hāu,應效,25
ìng-iōng,應用,25
ing-tong,應當,25
ìng-tong,應當,25
ìn-siann,應聲,25
ìn-uē,應話,25
ing-kai,應該,25
ìng-kai,應該,25
ìng-piàn,應變,25
ìng-iau,應邀,25
ìng-siû,應酬,25
ìng-giām,應驗,25
àu-náu,懊惱,25
lún-tiûnn,懍場,25
lún-neh,懍懾,25
lún-tánn,懍膽,25
nōo-nōo,懦懦,25
bòng-sian,懵仙,25
bóng-tóng,懵懂,25
bòng-tánn,懵膽,25
lán-si,懶屍,25
nuā-sìng,懶性,25
lán-lán,懶懶,25
nuā-siùnn,懶相,25
huâi-liām,懷念,25
huâi-gî,懷疑,25
huâi-thai,懷胎,25
kuân-kē,懸低,25
kuân-kè,懸價,25
kuân-kia̍h,懸屐,25
kuân-suann,懸山,25
kuân-tōo,懸度,25
kuân-tah,懸踏,25
kuân-ta̍h,懸踏,25
kuâinn-tíng,懸頂,25
kuân-tíng,懸頂,25
liap-tánn,懾膽,25
luân-tsîng,戀情,25
luân-ài,戀愛,25
gōng-lâng,戇人,25
gōng-tai,戇呆,25
gōng-kang,戇工,25
gōng-siūnn,戇想,25
gōng-gōng,戇戇,25
gōng-kâu,戇猴,25
gōng-ba̍k,戇目,25
gōng-ti̍t,戇直,25
gōng-sîn,戇神,25
gōng-tánn,戇膽,25
gōng-uē,戇話,25
gōng-tsînn,戇錢,25
sîng-kau,成交,25
sîng-jîn,成人,25
sîng-lîn,成人,25
tsiânn-lâng,成人,25
sîng-hūn,成份,25
tsiânn-tsuè,成做,25
tsiânn-tsò,成做,25
sîng-tsuân,成全,25
sîng-kong,成功,25
sîng-phín,成品,25
sîng-guân,成員,25
sîng-uân,成員,25
sîng-in,成因,25
sîng-ka,成家,25
sîng-tsiū,成就,25
sîng-liân,成年,25
sîng-hāu,成效,25
sîng-pāi,成敗,25
sîng-pún,成本,25
sîng-kó,成果,25
tshiânn-keh,成格,25
tshiânn-kik,成格,25
tsiânn-iūnn,成樣,25
tsiânn-khuán,成款,25
sîng-uî,成為,25
sîng-sio̍k,成熟,25
sîng-si̍k,成熟,25
tsiânn-mi̍h,成物,25
tsiânn-mn̍gh,成物,25
sîng-li̍p,成立,25
sîng-tsik,成績,25
sîng-kiàn,成見,25
sîng-tshin,成親,25
sîng-gí,成語,25
sîng-gú,成語,25
sîng-tióng,成長,25
kài-pī,戒備,25
kài-giâm,戒嚴,25
kài-sim,戒心,25
hi̍k-tsiá,或者,25
khiat-hué,戛火,25
khiat-hé,戛火,25
tín-á,戥仔,25
tíng-á,戥仔,25
tsia̍t-tsí,截止,25
tsia̍t-kó,截稿,25
lak-khang,戮空,25
lak-tsǹg,戮鑽,25
tsiàn-luān,戰亂,25
tsiàn-sū,戰事,25
tsiàn-pī,戰備,25
tsiàn-li̍k,戰力,25
tsiàn-khu,戰區,25
tsiàn-kok,戰國,25
tsiàn-tiûnn,戰場,25
tsiàn-sū,戰士,25
tsiàn-i̍k,戰役,25
tsiàn-āu,戰後,25
tsiàn-ki,戰機,25
tsiàn-hóng,戰況,25
tsiàn-hué,戰火,25
tsiàn-hé,戰火,25
tsiàn-tsing,戰爭,25
tsiàn-lio̍k,戰略,25
tsiàn-sîn,戰神,25
tsiàn-tsik,戰績,25
tsiàn-kàm,戰艦,25
tsiàn-lām,戰艦,25
tsiàn-su̍t,戰術,25
tsiàn-tshia,戰車,25
tsiàn-tàu,戰鬥,25
hì-kio̍k,戲劇,25
hì-ki̍k,戲劇,25
hì-tâi,戲台,25
hì-hn̂g,戲園,25
hì-lāng,戲弄,25
hí-lāng,戲弄,25
hì-bûn,戲文,25
hì-khik,戲曲,25
hì-pênn,戲棚,25
hì-pînn,戲棚,25
hì-pan,戲班,25
hì-láng,戲籠,25
hì-īnn,戲院,25
hì-tshut,戲齣,25
tè-iônn,戴楊,25
tè-iûnn,戴楊,25
hōo-kháu,戶口,25
hōo-miâ,戶名,25
hōo-guā,戶外,25
hōo-tsìng,戶政,25
hōo-sòo,戶數,25
hōo-tāinn,戶橂,25
hōo-tīng,戶橂,25
hǒo-tǐng,戶橂,25
hōo-tsi̍k,戶籍,25
hōo-thâu,戶頭,25
hòo-táu,戽斗,25
hòo-sia̍h,戽杓,25
hòo-tsuí,戽水,25
pâng-ok,房屋,25
pâng-tshī,房市,25
pâng-king,房間,25
pâng-thâu,房頭,25
sóo-í,所以,25
sóo-tsāi,所在,25
sóo-tik,所得,25
sóo-tit,所得,25
sóo-pái,所擺,25
sóo-iú,所有,25
sóo-ū,所有,25
sóo-tì,所致,25
sóo-uī,所謂,25
sóo-huì,所費,25
sóo-tiúnn,所長,25
pínn-tshuì,扁喙,25
pín-tann,扁擔,25
pún-tann,扁擔,25
pínn-tāu,扁豆,25
pínn-tsǹg,扁鑽,25
phián-si̍t,扁食,25
pián-si̍t,扁食,25
pán-si̍t,扁食,25
pínn-hî,扁魚,25
pínn-hû,扁魚,25
sìnn-bīn,扇面,25
tshiú-uínn,手䘼,25
tshiú-ńg,手䘼,25
tshiú-hā,手下,25
tshiú-ē,手下,25
tshiú-tiong,手中,25
tshiú-tsheh,手冊,25
tshiú-tōng,手動,25
tshiú-sè,手勢,25
tshiú-ìn,手印,25
tshiú-long,手囊,25
tshiú-lôm,手囊,25
tshiú-lông,手囊,25
tshiú-thò,手套,25
tshiú-bué,手尾,25
tshiú-bé,手尾,25
tshiú-kang,手工,25
tshiú-kun,手巾,25
tshiú-tué,手底,25
tshiú-té,手底,25
tshiú-hîng,手形,25
tshiú-sim,手心,25
tshiú-tsí,手指,25
tshiú-pôo,手捗,25
tshiú-tsiáng,手掌,25
tshiú-tsiúnn,手掌,25
tshiú-pâi,手排,25
tshiú-tòng,手擋,25
tshiú-khiau,手曲,25
tshiú-bôo,手模,25
tshiú-tuānn,手段,25
tshiú-huat,手法,25
tshiú-sio̍h,手液,25
tshiú-jiáu,手爪,25
tshiú-niáu,手爪,25
tshiú-khuân,手環,25
tshiú-hûn,手痕,25
tshiú-puânn,手盤,25
tshiú-ba̍k,手目,25
tshiú-uánn,手碗,25
tshiú-kó,手稿,25
tshiú-pit,手筆,25
tshiú-sio̍k,手續,25
tshiú-pē,手耙,25
tshiú-tóo,手肚,25
tshiú-kóo,手股,25
tshiú-gē,手藝,25
tshiú-su̍t,手術,25
tshiú-gí,手語,25
tshiú-gú,手語,25
tshiú-tsiān,手賤,25
tshiú-lōo,手路,25
tshiú-tshìng,手銃,25
tshiú-khàu,手銬,25
tshiú-pió,手錶,25
tshiú-mn̂g,手門,25
tshiú-tiān,手電,25
tshiú-bīn,手面,25
tshiú-thâu,手頭,25
tshiú-kut,手骨,25
tsâi-lí,才女,25
tsâi-lú,才女,25
tsâi-tsú,才子,25
tsâi-tsîng,才情,25
tsiah-sī,才是,25
tsiah-ē,才會,25
tsâi-lîng,才能,25
tsâi-huâ,才華,25
tsâi-gē,才藝,25
tsâi-tiāu,才調,25
tsiah-koh,才閣,25
tsat-se,扎西,25
pê-á,扒仔,25
pê-tsiūnn,扒癢,25
pe-pn̄g,扒飯,25
tánn-tōng,打動,25
tánn-ap,打壓,25
tánn-tsah,打扎,25
tá-pān,打扮,25
tánn-pān,打扮,25
tánn-tsiat,打折,25
tá-thàm,打探,25
tánn-thàm,打探,25
tánn-tia̍p,打揲,25
tá-kik,打擊,25
tánn-kik,打擊,25
tá-jiáu,打擾,25
tá-liáu,打擾,25
tánn-jiáu,打擾,25
tánn-liáu,打擾,25
tá-tháng,打桶,25
tánn-tháng,打桶,25
