hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,khpoo
謙虛,khiam-hu,25,khiam-hu,khiam1hu1,khiam1hu1,khiamhu,khiamhu,kh,kh,True
講師,káng-sir,25,káng-sir,kang2sir1,kang2sir1,kangsir,kangsir,ks,ks,True
讀書,tho̍k-sir,25,tho̍k-sir,thok8sir1,thok8sir1,thoksir,thoksir,ts,ts,True
豆皮,tāu-phêr,25,tāu-phêr,tau7pher5,tau7pher5,taupher,taupher,tp,tp,True
貨主,hèr-tsú,25,hèr-chú,her3tsu2,her3chu2,hertsu,herchu,ht,hc,True
貨倉,huè-tshng,25,hòe-chhng,hue3tshng1,hoe3chhng1,huetshng,hoechhng,ht,hc,True
貨倉,hè-tshng,25,hè-chhng,he3tshng1,he3chhng1,hetshng,hechhng,ht,hc,True
貨倉,hèr-tshng,25,hèr-chhng,her3tshng1,her3chhng1,hertshng,herchhng,ht,hc,True
貨價,huè-kè,25,hòe-kè,hue3ke3,hoe3ke3,hueke,hoeke,hk,hk,True
貨價,hè-kè,25,hè-kè,he3ke3,he3ke3,heke,heke,hk,hk,True
貨價,hèr-kè,25,hèr-kè,her3ke3,her3ke3,herke,herke,hk,hk,True
貨單,huè-tuann,25,hòe-toaⁿ,hue3tuann1,hoe3toann1,huetuann,hoetoann,ht,ht,True
貨單,hè-tuann,25,hè-toaⁿ,he3tuann1,he3toann1,hetuann,hetoann,ht,ht,True
貨單,hèr-tuann,25,hèr-toaⁿ,her3tuann1,her3toann1,hertuann,hertoann,ht,ht,True
貨客,huè-kheh,25,hòe-kheh,hue3kheh4,hoe3kheh4,huekheh,hoekheh,hk,hk,True
貨客,hè-kheh,25,hè-kheh,he3kheh4,he3kheh4,hekheh,hekheh,hk,hk,True
貨客,hèr-kheh,25,hèr-kheh,her3kheh4,her3kheh4,herkheh,herkheh,hk,hk,True
貨尾,hèr-bér,25,hèr-bér,her3ber2,her3ber2,herber,herber,hb,hb,True
貨幣,hèr-pè,25,hèr-pè,her3pe3,her3pe3,herpe,herpe,hp,hp,True
貨底,hèr-teré,25,hèr-tére,her3tere2,her3tere2,hertere,hertere,ht,ht,True
貨底,hèr-tué,25,hèr-tóe,her3tue2,her3toe2,hertue,hertoe,ht,ht,True
貨物,huè-mi̍h,25,hòe-mi̍h,hue3mih8,hoe3mih8,huemih,hoemih,hm,hm,True
貨物,hè-mi̍h,25,hè-mi̍h,he3mih8,he3mih8,hemih,hemih,hm,hm,True
貨物,hè-mn̍gh,25,hè-mn̍gh,he3mngh8,he3mngh8,hemngh,hemngh,hm,hm,True
貨物,hèr-bu̍t,25,hèr-bu̍t,her3but8,her3but8,herbut,herbut,hb,hb,True
貨物,hèr-mn̍gh,25,hèr-mn̍gh,her3mngh8,her3mngh8,hermngh,hermngh,hm,hm,True
貨船,hèr-tsûn,25,hèr-chûn,her3tsun5,her3chun5,hertsun,herchun,ht,hc,True
貨色,hèr-sik,25,hèr-sek,her3sik4,her3sek4,hersik,hersek,hs,hs,True
貨草,hèr-tsháu,25,hèr-chháu,her3tshau2,her3chhau2,hertshau,herchhau,ht,hc,True
貨財,huè-tsâi,25,hòe-châi,hue3tsai5,hoe3chai5,huetsai,hoechai,ht,hc,True
貨財,hè-tsâi,25,hè-châi,he3tsai5,he3chai5,hetsai,hechai,ht,hc,True
貨財,hèr-tsâi,25,hèr-châi,her3tsai5,her3chai5,hertsai,herchai,ht,hc,True
貨車,hèr-tshia,25,hèr-chhia,her3tshia1,her3chhia1,hertshia,herchhia,ht,hc,True
貨錢,huè-tsînn,25,hòe-chîⁿ,hue3tsinn5,hoe3chinn5,huetsinn,hoechinn,ht,hc,True
貨錢,hè-tsînn,25,hè-chîⁿ,he3tsinn5,he3chinn5,hetsinn,hechinn,ht,hc,True
貨錢,hèr-tsînn,25,hèr-chîⁿ,her3tsinn5,her3chinn5,hertsinn,herchinn,ht,hc,True
貨頭,hèr-thâu,25,hèr-thâu,her3thau5,her3thau5,herthau,herthau,ht,ht,True
資料,tsir-liāu,25,chir-liāu,tsir1liau7,chir1liau7,tsirliau,chirliau,tl,cl,True
資訊,tsir-sìn,25,chir-sìn,tsir1sin3,chir1sin3,tsirsin,chirsin,ts,cs,True
賠命,pê-miā,25,pê-miā,pe5mia7,pe5mia7,pemia,pemia,pm,pm,True
賠命,pêr-miā,25,pêr-miā,per5mia7,per5mia7,permia,permia,pm,pm,True
賠窮,puê-kîng,25,pôe-kêng,pue5king5,poe5keng5,pueking,poekeng,pk,pk,True
賠窮,pê-kîng,25,pê-kêng,pe5king5,pe5keng5,peking,pekeng,pk,pk,True
賠窮,pêr-kîng,25,pêr-kêng,per5king5,per5keng5,perking,perkeng,pk,pk,True
賠補,puê-póo,25,pôe-pó͘,pue5poo2,poe5poo2,puepoo,poepoo,pp,pp,True
賠補,pê-póo,25,pê-pó͘,pe5poo2,pe5poo2,pepoo,pepoo,pp,pp,True
賠補,pêr-póo,25,pêr-pó͘,per5poo2,per5poo2,perpoo,perpoo,pp,pp,True
賠錢,pêr-tsînn,25,pêr-chîⁿ,per5tsinn5,per5chinn5,pertsinn,perchinn,pt,pc,True
賢士,hiân-sīr,25,hiân-sīr,hian5sir7,hian5sir7,hiansir,hiansir,hs,hs,True
賢士,hiân-sū,25,hiân-sū,hian5su7,hian5su7,hiansu,hiansu,hs,hs,True
賢士,hiân-sǐr,25,hiân-sǐr,hian5sir6,hian5sir6,hiansir,hiansir,hs,hs,True
足袋,that-bí,25,that-bí,that4bi2,that4bi2,thatbi,thatbi,tb,tb,True
跟綴,kirn-tèr,25,kirn-tèr,kirn1ter3,kirn1ter3,kirnter,kirnter,kt,kt,True
跟綴,kun-tèr,25,kun-tèr,kun1ter3,kun1ter3,kunter,kunter,kt,kt,True
踅街,se̍rh-kere,25,se̍rh-kere,serh8kere1,serh8kere1,serhkere,serhkere,sk,sk,True
踅街,se̍rh-kue,25,se̍rh-koe,serh8kue1,serh8koe1,serhkue,serhkoe,sk,sk,True
軍事,kun-sīr,25,kun-sīr,kun1sir7,kun1sir7,kunsir,kunsir,ks,ks,True
軍士,kun-sīr,25,kun-sīr,kun1sir7,kun1sir7,kunsir,kunsir,ks,ks,True
軍士,kun-sū,25,kun-sū,kun1su7,kun1su7,kunsu,kunsu,ks,ks,True
軍士,kun-sǐr,25,kun-sǐr,kun1sir6,kun1sir6,kunsir,kunsir,ks,ks,True
軍師,kun-sir,25,kun-sir,kun1sir1,kun1sir1,kunsir,kunsir,ks,ks,True
轉去,tńg-khìr,25,tńg-khìr,tng2khir3,tng2khir3,tngkhir,tngkhir,tk,tk,True
辭世,sîr-sè,25,sîr-sè,sir5se3,sir5se3,sirse,sirse,ss,ss,True
辭世,sû-sè,25,sû-sè,su5se3,su5se3,suse,suse,ss,ss,True
辭令,sîr-līng,25,sîr-lēng,sir5ling7,sir5leng7,sirling,sirleng,sl,sl,True
辭令,sû-līng,25,sû-lēng,su5ling7,su5leng7,suling,suleng,sl,sl,True
辭典,sîr-tián,25,sîr-tián,sir5tian2,sir5tian2,sirtian,sirtian,st,st,True
辭書,sîr-sir,25,sîr-sir,sir5sir1,sir5sir1,sirsir,sirsir,ss,ss,True
辭書,sû-su,25,sû-su,su5su1,su5su1,susu,susu,ss,ss,True
迦葉,ka-sia̍p,25,ka-sia̍p,ka1siap8,ka1siap8,kasiap,kasiap,ks,ks,True
迦葉,kia-sia̍p,25,kia-sia̍p,kia1siap8,kia1siap8,kiasiap,kiasiap,ks,ks,True
迵過,thàng-kèr,25,thàng-kèr,thang3ker3,thang3ker3,thangker,thangker,tk,tk,True
退味,thè-bī,25,thè-bī,the3bi7,the3bi7,thebi,thebi,tb,tb,True
退味,thèr-bī,25,thèr-bī,ther3bi7,ther3bi7,therbi,therbi,tb,tb,True
退悔,thè-hué,25,thè-hóe,the3hue2,the3hoe2,thehue,thehoe,th,th,True
退悔,thèr-hué,25,thèr-hóe,ther3hue2,ther3hoe2,therhue,therhoe,th,th,True
退火,thèr-hér,25,thèr-hér,ther3her2,ther3her2,therher,therher,th,th,True
退約,thè-iok,25,thè-iok,the3iok4,the3iok4,theiok,theiok,ti,ti,True
退約,thèr-iok,25,thèr-iok,ther3iok4,ther3iok4,theriok,theriok,ti,ti,True
退讓,thè-jiōng,25,thè-jiōng,the3jiong7,the3jiong7,thejiong,thejiong,tj,tj,True
退讓,thè-liōng,25,thè-liōng,the3liong7,the3liong7,theliong,theliong,tl,tl,True
退讓,thèr-jiōng,25,thèr-jiōng,ther3jiong7,ther3jiong7,therjiong,therjiong,tj,tj,True
退讓,thèr-liōng,25,thèr-liōng,ther3liong7,ther3liong7,therliong,therliong,tl,tl,True
退貨,thè-hè,25,thè-hè,the3he3,the3he3,thehe,thehe,th,th,True
退貨,thèr-hèr,25,thèr-hèr,ther3her3,ther3her3,therher,therher,th,th,True
退避,thuè-pī,25,thòe-pī,thue3pi7,thoe3pi7,thuepi,thoepi,tp,tp,True
透過,thàu-kèr,25,thàu-kèr,thau3ker3,thau3ker3,thauker,thauker,tk,tk,True
通過,thong-kèr,25,thong-kèr,thong1ker3,thong1ker3,thongker,thongker,tk,tk,True
遁辭,tūn-sîr,25,tūn-sîr,tun7sir5,tun7sir5,tunsir,tunsir,ts,ts,True
遁辭,tūn-sû,25,tūn-sû,tun7su5,tun7su5,tunsu,tunsu,ts,ts,True
過份,kèr-hūn,25,kèr-hūn,ker3hun7,ker3hun7,kerhun,kerhun,kh,kh,True
過分,kèr-hun,25,kèr-hun,ker3hun1,ker3hun1,kerhun,kerhun,kh,kh,True
過去,kèr-khìr,25,kèr-khìr,ker3khir3,ker3khir3,kerkhir,kerkhir,kk,kk,True
過年,kèr-nî,25,kèr-nî,ker3ni5,ker3ni5,kerni,kerni,kn,kn,True
過度,kèr-tōo,25,kèr-tō͘,ker3too7,ker3too7,kertoo,kertoo,kt,kt,True
過往,kèr-óng,25,kèr-óng,ker3ong2,ker3ong2,kerong,kerong,ko,ko,True
過敏,kèr-bín,25,kèr-bín,ker3bin2,ker3bin2,kerbin,kerbin,kb,kb,True
過水,kèr-tsuí,25,kèr-chúi,ker3tsui2,ker3chui2,kertsui,kerchui,kt,kc,True
過溪,kuè-khe,25,kòe-khe,kue3khe1,koe3khe1,kuekhe,koekhe,kk,kk,True
過溪,kè-khue,25,kè-khoe,ke3khue1,ke3khoe1,kekhue,kekhoe,kk,kk,True
過溪,kèr-khere,25,kèr-khere,ker3khere1,ker3khere1,kerkhere,kerkhere,kk,kk,True
過溪,kèr-khue,25,kèr-khoe,ker3khue1,ker3khoe1,kerkhue,kerkhoe,kk,kk,True
過濾,kèr-līr,25,kèr-līr,ker3lir7,ker3lir7,kerlir,kerlir,kl,kl,True
過磅,kèr-pōng,25,kèr-pōng,ker3pong7,ker3pong7,kerpong,kerpong,kp,kp,True
過磅,kèr-pǒng,25,kèr-pǒng,ker3pong6,ker3pong6,kerpong,kerpong,kp,kp,True
過面,kèr-bīn,25,kèr-bīn,ker3bin7,ker3bin7,kerbin,kerbin,kb,kb,True
過頭,kèr-thâu,25,kèr-thâu,ker3thau5,ker3thau5,kerthau,kerthau,kt,kt,True
遺書,uî-sir,25,ûi-sir,ui5sir1,ui5sir1,uisir,uisir,us,us,True
酒配,tsiú-phèr,25,chiú-phèr,tsiu2pher3,chiu2pher3,tsiupher,chiupher,tp,cp,True
酷暑,khok-sír,25,khok-sír,khok4sir2,khok4sir2,khoksir,khoksir,ks,ks,True
酷暑,khok-sú,25,khok-sú,khok4su2,khok4su2,khoksu,khoksu,ks,ks,True
酸素,sng-sòo,25,sng-sò͘,sng1soo3,sng1soo3,sngsoo,sngsoo,ss,ss,True
醫師,i-sir,25,i-sir,i1sir1,i1sir1,isir,isir,is,is,True
錄音,lio̍k-im,25,lio̍k-im,liok8im1,liok8im1,liokim,liokim,li,li,True
鐮𠠝,liâm-li̍k,25,liâm-le̍k,liam5lik8,liam5lek8,liamlik,liamlek,ll,ll,True
防火,hông-hér,25,hông-hér,hong5her2,hong5her2,hongher,hongher,hh,hh,True
隱士,ín-sū,25,ín-sū,in2su7,in2su7,insu,insu,is,is,True
隱士,írn-sīr,25,írn-sīr,irn2sir7,irn2sir7,irnsir,irnsir,is,is,True
隱士,írn-sǐr,25,írn-sǐr,irn2sir6,irn2sir6,irnsir,irnsir,is,is,True
隱士,ún-sīr,25,ún-sīr,un2sir7,un2sir7,unsir,unsir,us,us,True
隱士,ún-sǐr,25,ún-sǐr,un2sir6,un2sir6,unsir,unsir,us,us,True
隱居,ín-ki,25,ín-ki,in2ki1,in2ki1,inki,inki,ik,ik,True
隱居,írn-kir,25,írn-kir,irn2kir1,irn2kir1,irnkir,irnkir,ik,ik,True
隱居,ún-kir,25,ún-kir,un2kir1,un2kir1,unkir,unkir,uk,uk,True
隱私,ín-su,25,ín-su,in2su1,in2su1,insu,insu,is,is,True
隱私,írn-sir,25,írn-sir,irn2sir1,irn2sir1,irnsir,irnsir,is,is,True
隱私,ún-sir,25,ún-sir,un2sir1,un2sir1,unsir,unsir,us,us,True
隱語,ín-gí,25,ín-gí,in2gi2,in2gi2,ingi,ingi,ig,ig,True
隱語,írn-gír,25,írn-gír,irn2gir2,irn2gir2,irngir,irngir,ig,ig,True
隱語,ún-gír,25,ún-gír,un2gir2,un2gir2,ungir,ungir,ug,ug,True
隱語,ún-gú,25,ún-gú,un2gu2,un2gu2,ungu,ungu,ug,ug,True
隸書,lē-sir,25,lē-sir,le7sir1,le7sir1,lesir,lesir,ls,ls,True
隸書,lē-su,25,lē-su,le7su1,le7su1,lesu,lesu,ls,ls,True
雞頭,kere-thâu,25,kere-thâu,kere1thau5,kere1thau5,kerethau,kerethau,kt,kt,True
雞頭,kue-thâu,25,koe-thâu,kue1thau5,koe1thau5,kuethau,koethau,kt,kt,True
難事,lân-sīr,25,lân-sīr,lan5sir7,lan5sir7,lansir,lansir,ls,ls,True
難事,lân-sū,25,lân-sū,lan5su7,lan5su7,lansu,lansu,ls,ls,True
面會,biān-hē,25,biān-hē,bian7he7,bian7he7,bianhe,bianhe,bh,bh,True
面會,biān-hēr,25,biān-hēr,bian7her7,bian7her7,bianher,bianher,bh,bh,True
面皮,bīn-phêr,25,bīn-phêr,bin7pher5,bin7pher5,binpher,binpher,bp,bp,True
頓首,tùn-siú,25,tùn-siú,tun3siu2,tun3siu2,tunsiu,tunsiu,ts,ts,True
頭序,thâu-sīr,25,thâu-sīr,thau5sir7,thau5sir7,thausir,thausir,ts,ts,True
頭序,thâu-sū,25,thâu-sū,thau5su7,thau5su7,thausu,thausu,ts,ts,True
頭序,thâu-sǐr,25,thâu-sǐr,thau5sir6,thau5sir6,thausir,thausir,ts,ts,True
題序,terê-sīr,25,têre-sīr,tere5sir7,tere5sir7,teresir,teresir,ts,ts,True
題序,terê-sǐr,25,têre-sǐr,tere5sir6,tere5sir6,teresir,teresir,ts,ts,True
題序,tuê-sīr,25,tôe-sīr,tue5sir7,toe5sir7,tuesir,toesir,ts,ts,True
題序,tuê-sǐr,25,tôe-sǐr,tue5sir6,toe5sir6,tuesir,toesir,ts,ts,True
風呂,hú-looh,25,hú-lo͘h,hu2looh4,hu2looh4,hulooh,hulooh,hl,hl,True
風尾,hong-bér,25,hong-bér,hong1ber2,hong1ber2,hongber,hongber,hb,hb,True
風尾,huang-bér,25,hoang-bér,huang1ber2,hoang1ber2,huangber,hoangber,hb,hb,True
風火,hong-hér,25,hong-hér,hong1her2,hong1her2,hongher,hongher,hh,hh,True
飯盒,ha̋ng-góo,25,hăng-gó͘,hang1goo2,hang9goo2,hanggoo,hanggoo,hg,hg,True
饂飩,u-lóng,25,u-lóng,u1long2,u1long2,ulong,ulong,ul,ul,True
鬱色,ut-sik,25,ut-sek,ut4sik4,ut4sek4,utsik,utsek,us,us,True
魚拊,hîr-hú,25,hîr-hú,hir5hu2,hir5hu2,hirhu,hirhu,hh,hh,True
鯊魚,sua-hîr,25,soa-hîr,sua1hir5,soa1hir5,suahir,soahir,sh,sh,True
麵皮,mī-phê,25,mī-phê,mi7phe5,mi7phe5,miphe,miphe,mp,mp,True
麵皮,mī-phêr,25,mī-phêr,mi7pher5,mi7pher5,mipher,mipher,mp,mp,True
黴菌,ba̋i-khín,25,băi-khín,bai1khin2,bai9khin2,baikhin,baikhin,bk,bk,True
齊斬,tserê-tsánn,25,chêre-cháⁿ,tsere5tsann2,chere5chann2,tseretsann,cherechann,tt,cc,True
齊斬,tsuê-tsánn,25,chôe-cháⁿ,tsue5tsann2,choe5chann2,tsuetsann,choechann,tt,cc,True
齒科,khí-khe,25,khí-khe,khi2khe1,khi2khe1,khikhe,khikhe,kk,kk,True
齒科,khí-kher,25,khí-kher,khi2kher1,khi2kher1,khikher,khikher,kk,kk,True
龍門,liông-bûn,25,liông-bûn,liong5bun5,liong5bun5,liongbun,liongbun,lb,lb,True
𫝛人,sâng-lâng,25,sâng-lâng,sang5lang5,sang5lang5,sanglang,sanglang,sl,sl,True
𫝛勻,sâng-ûn,25,sâng-ûn,sang5un5,sang5un5,sangun,sangun,su,su,True
𫝛年,sâng-nî,25,sâng-nî,sang5ni5,sang5ni5,sangni,sangni,sn,sn,True
𫝛時,sâng-sî,25,sâng-sî,sang5si5,sang5si5,sangsi,sangsi,ss,ss,True
𫝛款,sâng-khuán,25,sâng-khoán,sang5khuan2,sang5khoan2,sangkhuan,sangkhoan,sk,sk,True
𫝛途,sâng-tôo,25,sâng-tô͘,sang5too5,sang5too5,sangtoo,sangtoo,st,st,True
あにき,a-ní-khih,16,a-ní-khih,a1ni2khih4,a1ni2khih4,anikhih,anikhih,ank,ank,True
お人形,oo-lín-gióo,16,o͘-lín-gió͘,oo1lin2gioo2,oo1lin2gioo2,oolingioo,oolingioo,olg,olg,True
きもち,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4,khimootsih,khimoochih,kmt,kmc,True
さくら,sa-khú-lah,16,sa-khú-lah,sa1khu2lah4,sa1khu2lah4,sakhulah,sakhulah,skl,skl,True
さしみ,sa-sí-mih,16,sa-sí-mih,sa1si2mih4,sa1si2mih4,sasimih,sasimih,ssm,ssm,True
しあげ,si-á-geh,16,si-á-geh,si1a2geh4,si1a2geh4,siageh,siageh,sag,sag,True
せびろ,se-bí-looh,16,se-bí-lo͘h,se1bi2looh4,se1bi2looh4,sebilooh,sebilooh,sbl,sbl,True
ぞうり,lóo-lí-á,16,ló͘-lí-á,loo2li2a2,loo2li2a2,loolia,loolia,lla,lla,True
たたみ,tha-thá-mih,16,tha-thá-mih,tha1tha2mih4,tha1tha2mih4,thathamih,thathamih,ttm,ttm,True
ひのき,hi-nóo-khih,16,hi-nó͘-khih,hi1noo2khih4,hi1noo2khih4,hinookhih,hinookhih,hnk,hnk,True
わさび,ua-sá-bih,16,oa-sá-bih,ua1sa2bih4,oa1sa2bih4,uasabih,oasabih,usb,osb,True
アルミ,a-lú-mih,16,a-lú-mih,a1lu2mih4,a1lu2mih4,alumih,alumih,alm,alm,True
カメラ,kha-mé-lah,16,kha-mé-lah,kha1me2lah4,kha1me2lah4,khamelah,khamelah,kml,kml,True
コレラ,khoo-lé-lah,16,kho͘-lé-lah,khoo1le2lah4,khoo1le2lah4,khoolelah,khoolelah,kll,kll,True
ゴルフ,goo-lú-huh,16,go͘-lú-huh,goo1lu2huh4,goo1lu2huh4,gooluhuh,gooluhuh,glh,glh,True
ジルバ,ji-lú-bah,16,ji-lú-bah,ji1lu2bah4,ji1lu2bah4,jilubah,jilubah,jlb,jlb,True
スパナ,si̍p-pán-ná,16,si̍p-pán-ná,sip8pan2na2,sip8pan2na2,sippanna,sippanna,spn,spn,True
テニス,the-ní-suh,16,the-ní-suh,the1ni2suh4,the1ni2suh4,thenisuh,thenisuh,tns,tns,True
トマト,thoo-má-tooh,16,tho͘-má-to͘h,thoo1ma2tooh4,thoo1ma2tooh4,thoomatooh,thoomatooh,tmt,tmt,True
ピアノ,phi-á-nooh,16,phi-á-no͘h,phi1a2nooh4,phi1a2nooh4,phianooh,phianooh,pan,pan,True
ベニヤ,me-lí-á,16,me-lí-á,me1li2a2,me1li2a2,melia,melia,mla,mla,True
ホテル,hoo-té-luh,16,ho͘-té-luh,hoo1te2luh4,hoo1te2luh4,hooteluh,hooteluh,htl,htl,True
ラジオ,la-jí-ooh,16,la-jí-o͘h,la1ji2ooh4,la1ji2ooh4,lajiooh,lajiooh,ljo,ljo,True
ラムネ,la-mú-neh,16,la-mú-neh,la1mu2neh4,la1mu2neh4,lamuneh,lamuneh,lmn,lmn,True
ワルツ,ua-lù-tsuh,16,oa-lù-chuh,ua1lu3tsuh4,oa1lu3chuh4,ualutsuh,oaluchuh,ult,olc,True
不二價,put-jī-kà,16,put-jī-kà,put4ji7ka3,put4ji7ka3,putjika,putjika,pjk,pjk,True
不二價,put-jī-kè,16,put-jī-kè,put4ji7ke3,put4ji7ke3,putjike,putjike,pjk,pjk,True
不二價,put-lī-kà,16,put-lī-kà,put4li7ka3,put4li7ka3,putlika,putlika,plk,plk,True
不二價,put-lī-kè,16,put-lī-kè,put4li7ke3,put4li7ke3,putlike,putlike,plk,plk,True
仕上げ,si-á-geh,16,si-á-geh,si1a2geh4,si1a2geh4,siageh,siageh,sag,sag,True
傀儡戲,ka-lér-hì,16,ka-lér-hì,ka1ler2hi3,ka1ler2hi3,kalerhi,kalerhi,klh,klh,True
口頭話,kháu-thâu-uē,16,kháu-thâu-ōe,khau2thau5ue7,khau2thau5oe7,khauthauue,khauthauoe,ktu,kto,True
口頭語,kháu-thâu-gí,16,kháu-thâu-gí,khau2thau5gi2,khau2thau5gi2,khauthaugi,khauthaugi,ktg,ktg,True
口頭語,kháu-thâu-gír,16,kháu-thâu-gír,khau2thau5gir2,khau2thau5gir2,khauthaugir,khauthaugir,ktg,ktg,True
口頭語,kháu-thâu-gú,16,kháu-thâu-gú,khau2thau5gu2,khau2thau5gu2,khauthaugu,khauthaugu,ktg,ktg,True
嘆語詞,thàn-gí-sû,16,thàn-gí-sû,than3gi2su5,than3gi2su5,thangisu,thangisu,tgs,tgs,True
嘆語詞,thàn-gír-sîr,16,thàn-gír-sîr,than3gir2sir5,than3gir2sir5,thangirsir,thangirsir,tgs,tgs,True
嘆語詞,thàn-gú-sû,16,thàn-gú-sû,than3gu2su5,than3gu2su5,thangusu,thangusu,tgs,tgs,True
圖書館,tôo-sir-kuán,16,tô͘-sir-koán,too5sir1kuan2,too5sir1koan2,toosirkuan,toosirkoan,tsk,tsk,True
大丈夫,la̋i-jiòo-bù,16,lăi-jiò͘-bù,lai1jioo3bu3,lai9jioo3bu3,laijioobu,laijioobu,ljb,ljb,True
大本字,tuā-pún-jī,16,tōa-pún-jī,tua7pun2ji7,toa7pun2ji7,tuapunji,toapunji,tpj,tpj,True
大本字,tuā-pún-lī,16,tōa-pún-lī,tua7pun2li7,toa7pun2li7,tuapunli,toapunli,tpl,tpl,True
天麩羅,thia̋n-pú-lah,16,thiăn-pú-lah,thian1pu2lah4,thian9pu2lah4,thianpulah,thianpulah,tpl,tpl,True
如來佛,jîr-lâi-hu̍t,16,jîr-lâi-hu̍t,jir5lai5hut8,jir5lai5hut8,jirlaihut,jirlaihut,jlh,jlh,True
如來佛,jû-lâi-hu̍t,16,jû-lâi-hu̍t,ju5lai5hut8,ju5lai5hut8,julaihut,julaihut,jlh,jlh,True
如來佛,lîr-lâi-hu̍t,16,lîr-lâi-hu̍t,lir5lai5hut8,lir5lai5hut8,lirlaihut,lirlaihut,llh,llh,True
如來佛,lû-lâi-hu̍t,16,lû-lâi-hu̍t,lu5lai5hut8,lu5lai5hut8,lulaihut,lulaihut,llh,llh,True
如夫人,jîr-hu-jîn,16,jîr-hu-jîn,jir5hu1jin5,jir5hu1jin5,jirhujin,jirhujin,jhj,jhj,True
如夫人,lîr-hu-lîn,16,lîr-hu-lîn,lir5hu1lin5,lir5hu1lin5,lirhulin,lirhulin,lhl,lhl,True
小乘教,sió-sīng-kàu,16,sió-sēng-kàu,sio2sing7kau3,sio2seng7kau3,siosingkau,siosengkau,ssk,ssk,True
小兒科,siáu-jî-khe,16,siáu-jî-khe,siau2ji5khe1,siau2ji5khe1,siaujikhe,siaujikhe,sjk,sjk,True
小兒科,siáu-jî-kher,16,siáu-jî-kher,siau2ji5kher1,siau2ji5kher1,siaujikher,siaujikher,sjk,sjk,True
小兒科,siáu-lî-khe,16,siáu-lî-khe,siau2li5khe1,siau2li5khe1,siaulikhe,siaulikhe,slk,slk,True
小兒科,siáu-lî-kher,16,siáu-lî-kher,siau2li5kher1,siau2li5kher1,siaulikher,siaulikher,slk,slk,True
小本字,sió-pún-jī,16,sió-pún-jī,sio2pun2ji7,sio2pun2ji7,siopunji,siopunji,spj,spj,True
小本字,sió-pún-lī,16,sió-pún-lī,sio2pun2li7,sio2pun2li7,siopunli,siopunli,spl,spl,True
尾仔,bué--á,16,bóe--á,bue2a2,boe2a2,buea,boea,ba,ba,True
尾仔,bé--á,16,bé--á,be2a2,be2a2,bea,bea,ba,ba,True
尾仔,bér--á,16,bér--á,ber2a2,ber2a2,bera,bera,ba,ba,True
布袋戲,pòo-tēr-hì,16,pò͘-tēr-hì,poo3ter7hi3,poo3ter7hi3,pooterhi,pooterhi,pth,pth,True
廢去,huè--khì,16,hòe--khì,hue3khi3,hoe3khi3,huekhi,hoekhi,hk,hk,True
廢去,huè--khìr,16,hòe--khìr,hue3khir3,hoe3khir3,huekhir,hoekhir,hk,hk,True
廢去,huì--khì,16,hùi--khì,hui3khi3,hui3khi3,huikhi,huikhi,hk,hk,True
御林軍,gī-lîm-kun,16,gī-lîm-kun,gi7lim5kun1,gi7lim5kun1,gilimkun,gilimkun,glk,glk,True
御林軍,gīr-lîm-kun,16,gīr-lîm-kun,gir7lim5kun1,gir7lim5kun1,girlimkun,girlimkun,glk,glk,True
御林軍,gū-lîm-kun,16,gū-lîm-kun,gu7lim5kun1,gu7lim5kun1,gulimkun,gulimkun,glk,glk,True
想退悔,siūnn-thè-hué,16,siūⁿ-thè-hóe,siunn7the3hue2,siunn7the3hoe2,siunnthehue,siunnthehoe,sth,sth,True
想退悔,siūnn-thèr-hué,16,siūⁿ-thèr-hóe,siunn7ther3hue2,siunn7ther3hoe2,siunntherhue,siunntherhoe,sth,sth,True
想退悔,siǔnn-thèr-hué,16,siǔⁿ-thèr-hóe,siunn6ther3hue2,siunn6ther3hoe2,siunntherhue,siunntherhoe,sth,sth,True
抽退步,thiu-thè-pōo,16,thiu-thè-pō͘,thiu1the3poo7,thiu1the3poo7,thiuthepoo,thiuthepoo,ttp,ttp,True
抽退步,thiu-thèr-pōo,16,thiu-thèr-pō͘,thiu1ther3poo7,thiu1ther3poo7,thiutherpoo,thiutherpoo,ttp,ttp,True
搖會頭,iô-huē-thâu,16,iô-hōe-thâu,io5hue7thau5,io5hoe7thau5,iohuethau,iohoethau,iht,iht,True
搖會頭,iô-hē-thâu,16,iô-hē-thâu,io5he7thau5,io5he7thau5,iohethau,iohethau,iht,iht,True
搖會頭,iô-hēr-thâu,16,iô-hēr-thâu,io5her7thau5,io5her7thau5,ioherthau,ioherthau,iht,iht,True
摩訶埵,môo-ho-sat,16,mô͘-ho-sat,moo5ho1sat4,moo5ho1sat4,moohosat,moohosat,mhs,mhs,True
摩訶埵,môo-hoo-sat,16,mô͘-ho͘-sat,moo5hoo1sat4,moo5hoo1sat4,moohoosat,moohoosat,mhs,mhs,True
教科書,kàu-khe-su,16,kàu-khe-su,kau3khe1su1,kau3khe1su1,kaukhesu,kaukhesu,kks,kks,True
教科書,kàu-kher-sir,16,kàu-kher-sir,kau3kher1sir1,kau3kher1sir1,kaukhersir,kaukhersir,kks,kks,True
