tl,hanzi,frequency,poj
ū-suàn,預算,25,ū-soàn
ī-iok,預約,25,ī-iok
ū-iok,預約,25,ū-iok
ī-giân,預言,25,ī-giân
ū-giân,預言,25,ū-giân
ī-tīng,預訂,25,ī-tēng
ū-tīng,預訂,25,ū-tēng
ī-siat,預設,25,ī-siat
ū-siat,預設,25,ū-siat
ī-kíng,預警,25,ī-kéng
ū-kíng,預警,25,ū-kéng
ī-sài,預賽,25,ī-sài
ū-sài,預賽,25,ū-sài
ī-hông,預防,25,ī-hông
ū-hông,預防,25,ū-hông
pan-pòo,頒佈,25,pan-pò͘
pan-tsióng,頒獎,25,pan-chióng
pan-huat,頒發,25,pan-hoat
tǹg-ìn,頓印,25,tǹg-ìn
tùn-gōo,頓悟,25,tùn-gō͘
tùn-ngōo,頓悟,25,tùn-ngō͘
tùn-tshiú,頓手,25,tùn-chhiú
tùn-tenn,頓蹬,25,tùn-teⁿ
tùn-tinn,頓蹬,25,tùn-tiⁿ
tǹg-ku,頓龜,25,tǹg-ku
tàm-kē,頕低,25,tàm-kē
tàm-suê,頕垂,25,tàm-sôe
thìm-thâu,頕頭,25,thìm-thâu
tàm-thâu,頕頭,25,tàm-thâu
tìm-thâu,頕頭,25,tìm-thâu
líng-sū,領事,25,léng-sū
líng-sian,領先,25,léng-sian
líng-siū,領受,25,léng-siū
niá-siū,領受,25,niá-siū
líng-thóo,領土,25,léng-thó͘
líng-hi̍k,領域,25,léng-he̍k
líng-i̍k,領域,25,léng-e̍k
líng-tō,領導,25,léng-tō
niá-kin,領巾,25,niá-kin
niá-kun,領巾,25,niá-kun
niá-tuà,領帶,25,niá-tòa
líng-kàu,領教,25,léng-kàu
niá-pio,領標,25,niá-pio
líng-hái,領海,25,léng-hái
niá-pan,領班,25,niá-pan
líng-hâng,領航,25,léng-hâng
líng-siù,領袖,25,léng-siù
niá-kun,領軍,25,niá-kun
niá-tsînn,領錢,25,niá-chîⁿ
líng-tuī,領隊,25,léng-tūi
niá-tuī,領隊,25,niá-tūi
thâu-tshit,頭七,25,thâu-chhit
thâu-lâng,頭人,25,thâu-lâng
thâu-hiann,頭兄,25,thâu-hiaⁿ
thâu-sing,頭先,25,thâu-seng
thâu-kàu,頭到,25,thâu-kàu
thâu-tsâinn,頭前,25,thâu-châiⁿ
thâu-tsân,頭前,25,thâu-chân
thâu-tsîng,頭前,25,thâu-chêng
thâu-miâ,頭名,25,thâu-miâ
thâu-tshuì,頭喙,25,thâu-chhùi
thâu-uî,頭圍,25,thâu-ûi
thâu-siânn,頭城,25,thâu-siâⁿ
thâu-ke,頭家,25,thâu-ke
thâu-bué,頭尾,25,thâu-bóe
thâu-bé,頭尾,25,thâu-bé
thâu-pe̍h,頭帛,25,thâu-pe̍h
thâu-tshiú,頭手,25,thâu-chhiú
thâu-tsáng,頭摠,25,thâu-cháng
thâu-khok,頭擴,25,thâu-khok
thâu-pái,頭擺,25,thâu-pái
thâu-kî,頭旗,25,thâu-kî
thâu-sûn,頭旬,25,thâu-sûn
thâu-sue,頭梳,25,thâu-soe
thâu-khak,頭殼,25,thâu-khak
thâu-mn̂g,頭毛,25,thâu-mn̂g
thâu-moo,頭毛,25,thâu-mo͘
thâu-tsuí,頭水,25,thâu-chúi
thâu-gê,頭牙,25,thâu-gê
thâu-tsióng,頭獎,25,thâu-chióng
thâu-thiànn,頭疼,25,thâu-thiàⁿ
thâu-phuê,頭皮,25,thâu-phôe
thâu-phê,頭皮,25,thâu-phê
thâu-khue,頭盔,25,thâu-khoe
thâu-ba̍k,頭目,25,thâu-ba̍k
thâu-the,頭胎,25,thâu-the
thâu-ló,頭腦,25,thâu-ló
thâu-náu,頭腦,25,thâu-náu
thâu-nóo,頭腦,25,thâu-nó͘
thâu-lōo,頭路,25,thâu-lō͘
thâu-tīn,頭陣,25,thâu-tīn
thâu-bīn,頭面,25,thâu-bīn
thâu-tíng,頭頂,25,thâu-téng
thâu-hia̍h,頭額,25,thâu-hia̍h
thâu-tsang,頭鬃,25,thâu-chang
thâu-pho,頭麩,25,thâu-pho
thâu-phoo,頭麩,25,thâu-pho͘
ām-sê,頷垂,25,ām-sê
ām-kin,頷巾,25,ām-kin
ām-kun,頷巾,25,ām-kun
ām-tsu,頷珠,25,ām-chu
ām-kui,頷胿,25,ām-kui
ām-tshi,頷腮,25,ām-chhi
ām-niá,頷領,25,ām-niá
ām-kún,頷頸,25,ām-kún
ǎm-kún,頷頸,25,ǎm-kún
pîn-khuan,頻寬,25,pîn-khoan
pîn-lu̍t,頻率,25,pîn-lu̍t
pîn-huân,頻繁,25,pîn-hoân
pîn-tō,頻道,25,pîn-tō
pîn-pîn,頻頻,25,pîn-pîn
tuê-khòo,題庫,25,tôe-khò͘
tê-khòo,題庫,25,tê-khò͘
tuê-tsâi,題材,25,tôe-châi
tê-tsâi,題材,25,tê-châi
tuê-bo̍k,題目,25,tôe-bo̍k
tê-bo̍k,題目,25,tê-bo̍k
tuê-iân,題緣,25,tôe-iân
tê-iân,題緣,25,tê-iân
gia̍h-guā,額外,25,gia̍h-gōa
gia̍h-tōo,額度,25,gia̍h-tō͘
hia̍h-thâu,額頭,25,hia̍h-thâu
tsuan-sun,顓孫,25,choan-sun
guān-ì,願意,25,goān-ì
guān-bōng,願望,25,goān-bōng
thian-tho̍h,顛倒,25,thian-tho̍h
tian-tò,顛倒,25,tian-tò
tian-hong,顛峰,25,tian-hong
tian-hok,顛覆,25,tian-hok
luī-sū,類似,25,lūi-sū
luī-pia̍t,類別,25,lūi-pia̍t
luī-hîng,類型,25,lūi-hêng
luī-kóo,類股,25,lūi-kó͘
kòo-tshù,顧厝,25,kò͘-chhù
kòo-būn,顧問,25,kò͘-būn
kòo-kheh,顧客,25,kò͘-kheh
kòo-ke,顧家,25,kò͘-ke
kòo-suann,顧山,25,kò͘-soaⁿ
kòo-lī,顧慮,25,kò͘-lī
kòo-lū,顧慮,25,kò͘-lū
kòo-mê,顧暝,25,kò͘-mê
kòo-mî,顧暝,25,kò͘-mî
kòo-kenn,顧更,25,kò͘-keⁿ
kòo-kinn,顧更,25,kò͘-kiⁿ
kòo-mn̂g,顧門,25,kò͘-mn̂g
tsùn-būn,顫悶,25,chùn-būn
hián-tshut,顯出,25,hián-chhut
hián-hiān,顯現,25,hián-hiān
hiánn-ba̍k,顯目,25,hiáⁿ-ba̍k
hián-sī,顯示,25,hián-sī
hián-sìng,顯聖,25,hián-sèng
hián-tù,顯著,25,hián-tù
hián-lōo,顯露,25,hián-lō͘
hiánn-thâu,顯頭,25,hiáⁿ-thâu
hong-sio̍k,風俗,25,hong-sio̍k
hong-li̍k,風力,25,hong-le̍k
hong-sè,風勢,25,hong-sè
hong-hiòng,風向,25,hong-hiòng
hong-tshe,風吹,25,hong-chhe
hong-tsher,風吹,25,hong-chher
hong-tshue,風吹,25,hong-chhoe
huang-tshe,風吹,25,hoang-chhe
hú-loh,風呂,25,hú-loh
hú-looh,風呂,25,hú-lo͘h
hong-bī,風味,25,hong-bī
hong-tîn,風塵,25,hong-tîn
hong-bué,風尾,25,hong-bóe
hong-bé,風尾,25,hong-bé
hong-mua,風幔,25,hong-moa
hong-tōo,風度,25,hong-tō͘
hong-tsîng,風情,25,hong-chêng
hong-sìnn,風扇,25,hong-sìⁿ
hong-thiu,風抽,25,hong-thiu
hong-kíng,風景,25,hong-kéng
hong-pō,風暴,25,hong-pō
hong-keh,風格,25,hong-keh
hong-kuī,風櫃,25,hong-kūi
hong-kuǐ,風櫃,25,hong-kǔi
hong-khì,風氣,25,hong-khì
hong-suí,風水,25,hong-súi
hong-tsuí,風水,25,hong-chúi
hong-pho,風波,25,hong-pho
hong-liû,風流,25,hong-liû
hong-íng,風湧,25,hong-éng
hong-sip,風溼,25,hong-sip
hong-tiâu,風潮,25,hong-tiâu
hong-kuàn,風灌,25,hong-koàn
hong-hué,風火,25,hong-hóe
hong-hé,風火,25,hong-hé
hong-khîm,風琴,25,hong-khîm
hong-thiànn,風疼,25,hong-thiàⁿ
hong-sîn,風神,25,hong-sîn
hong-tâng,風筒,25,hong-tâng
hong-huān,風範,25,hong-hoān
hong-siann,風聲,25,hong-siaⁿ
hong-huâ,風華,25,hong-hôa
hong-tshang,風蔥,25,hong-chhang
huang-tshang,風蔥,25,hoang-chhang
hong-hîng,風行,25,hong-hêng
hong-phîng,風評,25,hong-phêng
hong-māu,風貌,25,hong-māu
hong-tshia,風車,25,hong-chhia
hong-siâ,風邪,25,hong-siâ
hong-tshái,風采,25,hong-chhái
hong-hiám,風險,25,hong-hiám
hong-hōo,風雨,25,hong-hō͘
hong-ú,風雨,25,hong-ú
hong-hûn,風雲,25,hong-hûn
hong-luî,風雷,25,hong-lûi
hong-song,風霜,25,hong-song
hong-thâu,風頭,25,hong-thâu
hong-thai,風颱,25,hong-thai
hong-so,風騷,25,hong-so
hong-kóo,風鼓,25,hong-kó͘
huang-kóo,風鼓,25,hoang-kó͘
iānn-tshik,颺粟,25,iāⁿ-chhek
tshiûnn-tshik,颺粟,25,chhiûⁿ-chhek
iānn-hong,颺風,25,iāⁿ-hong
tshiûnn-hong,颺風,25,chhiûⁿ-hong
phiau-iông,飄揚,25,phiau-iông
phiau-phiat,飄撇,25,phiau-phiat
hui-an,飛安,25,hui-an
hui-tuânn,飛彈,25,hui-tôaⁿ
hui-ki,飛機,25,hui-ki
pue-oo,飛烏,25,poe-o͘
hui-bú,飛舞,25,hui-bú
hui-hâng,飛航,25,hui-hâng
pe-hâng,飛航,25,pe-hâng
pue-hâng,飛航,25,poe-hâng
per-tsûn,飛船,25,per-chûn
pue-tsûn,飛船,25,poe-chûn
hui-hîng,飛行,25,hui-hêng
hui-niáu,飛鳥,25,hui-niáu
pue-tsiáu,飛鳥,25,poe-chiáu
pue-tshí,飛鼠,25,poe-chhí
pue-tshú,飛鼠,25,poe-chhú
tsia̍h-sông,食倯,25,chia̍h-sông
tsia̍h-la̍t,食力,25,chia̍h-la̍t
tsia̍h-miâ,食名,25,chia̍h-miâ
tsia̍h-miā,食命,25,chia̍h-miā
si̍t-phín,食品,25,si̍t-phín
si̍t-tn̂g,食堂,25,si̍t-tn̂g
tsia̍h-lin,食奶,25,chia̍h-lin
tsia̍h-ling,食奶,25,chia̍h-leng
tsia̍h-ni,食奶,25,chia̍h-ni
tsia̍h-tshī,食市,25,chia̍h-chhī
tsia̍h-tànn,食擔,25,chia̍h-tàⁿ
tsia̍h-tàu,食晝,25,chia̍h-tàu
tsia̍h-àm,食暗,25,chia̍h-àm
si̍t-tsâi,食材,25,si̍t-châi
tsia̍h-toh,食桌,25,chia̍h-toh
tsia̍h-tshing,食清,25,chia̍h-chheng
tsia̍h-tsiunn,食漿,25,chia̍h-chiuⁿ
si̍t-bu̍t,食物,25,si̍t-bu̍t
tsia̍h-mi̍h,食物,25,chia̍h-mi̍h
tsia̍h-mn̍gh,食物,25,chia̍h-mn̍gh
si̍t-iōng,食用,25,si̍t-iōng
si̍t-liâu,食療,25,si̍t-liâu
tsia̍h-tsóo,食祖,25,chia̍h-chó͘
tsia̍h-hok,食福,25,chia̍h-hok
tsia̍h-tshīng,食穿,25,chia̍h-chhēng
tsia̍h-sòo,食素,25,chia̍h-sò͘
tsiā-sòo,食素,25,chiā-sò͘
tsia̍h-tsuē,食罪,25,chia̍h-chōe
tsia̍h-lāu,食老,25,chia̍h-lāu
tsia̍h-siann,食聲,25,chia̍h-siaⁿ
tsia̍h-tsho,食臊,25,chia̍h-chho
tsia̍h-tshor,食臊,25,chia̍h-chhor
tsiā-tsho,食臊,25,chiā-chho
tsia̍h-sik,食色,25,chia̍h-sek
tsia̍h-khóo,食苦,25,chia̍h-khó͘
tsia̍h-tê,食茶,25,chia̍h-tê
tsia̍h-tshài,食菜,25,chia̍h-chhài
tsiā-tshài,食菜,25,chiā-chhài
tsia̍h-hun,食薰,25,chia̍h-hun
tsia̍h-khui,食虧,25,chia̍h-khui
si̍t-póo,食補,25,si̍t-pó͘
tsia̍h-póo,食補,25,chia̍h-pó͘
tsia̍h-po,食褒,25,chia̍h-po
si̍t-giân,食言,25,si̍t-giân
tsia̍h-jīn,食認,25,chia̍h-jīn
tsia̍h-līn,食認,25,chia̍h-līn
si̍t-phóo,食譜,25,si̍t-phó͘
tsia̍h-lōo,食路,25,chia̍h-lō͘
tsia̍h-tshòo,食醋,25,chia̍h-chhò͘
tsia̍h-tsînn,食錢,25,chia̍h-chîⁿ
tsiā-tsînn,食錢,25,chiā-chîⁿ
tsia̍h-hong,食風,25,chia̍h-hong
tsia̍h-si̍t,食食,25,chia̍h-si̍t
tsia̍h-pá,食飽,25,chia̍h-pá
tsia̍h-kinn,食鹼,25,chia̍h-kiⁿ
ki-hng,飢荒,25,ki-hng
uì-tshuì,飫喙,25,ùi-chhùi
pn̄g-uân,飯丸,25,pn̄g-oân
pn̄g-pau,飯包,25,pn̄g-pau
pn̄g-sî,飯匙,25,pn̄g-sî
puīnn-sî,飯匙,25,pūiⁿ-sî
pňg-sî,飯匙,25,pňg-sî
pn̄g-khann,飯坩,25,pn̄g-khaⁿ
pn̄g-tiàm,飯店,25,pn̄g-tiàm
pn̄g-thiann,飯廳,25,pn̄g-thiaⁿ
pn̄g-táu,飯斗,25,pn̄g-táu
pn̄g-sia̍h,飯杓,25,pn̄g-sia̍h
pn̄g-tháng,飯桶,25,pn̄g-tháng
puīnn-tháng,飯桶,25,pūiⁿ-tháng
pňg-tháng,飯桶,25,pňg-tháng
pn̄g-hia,飯桸,25,pn̄g-hia
pn̄g-thng,飯湯,25,pn̄g-thng
pn̄g-phí,飯疕,25,pn̄g-phí
puīnn-phí,飯疕,25,pūiⁿ-phí
pňg-phí,飯疕,25,pňg-phí
pn̄g-a̍h,飯盒,25,pn̄g-a̍h
pn̄g-uánn,飯碗,25,pn̄g-óaⁿ
pn̄g-luē,飯篱,25,pn̄g-lōe
pn̄g-lē,飯篱,25,pn̄g-lē
puīnn-lē,飯篱,25,pūiⁿ-lē
pňg-luě,飯篱,25,pňg-lǒe
pn̄g-tshài,飯菜,25,pn̄g-chhài
pn̄g-luē,飯鑢,25,pn̄g-lōe
pn̄g-tǹg,飯頓,25,pn̄g-tǹg
ím-phín,飲品,25,ím-phín
ím-liāu,飲料,25,ím-liāu
ím-iōng,飲用,25,ím-iōng
ím-si̍t,飲食,25,ím-si̍t
tshī-lin,飼奶,25,chhī-lin
tshī-ling,飼奶,25,chhī-leng
tshī-ni,飼奶,25,chhī-ni
tshī-liāu,飼料,25,chhī-liāu
pá-jîn,飽仁,25,pá-jîn
pá-lîn,飽仁,25,pá-lîn
pá-eh,飽呃,25,pá-eh
pá-tsuí,飽水,25,pá-chúi
pá-lâu,飽流,25,pá-lâu
pá-tīnn,飽滇,25,pá-tīⁿ
pá-buán,飽滿,25,pá-boán
pá-muá,飽滿,25,pá-móa
pá-tsiunn,飽漿,25,pá-chiuⁿ
pá-bîn,飽眠,25,pá-bîn
pá-suī,飽穗,25,pá-sūi
pá-tiùnn,飽脹,25,pá-tiùⁿ
pá-kuī,飽膭,25,pá-kūi
pá-tsiok,飽足,25,pá-chiok
piánn-tiàm,餅店,25,piáⁿ-tiàm
ióng-hūn,養份,25,ióng-hūn
iáng-lí,養女,25,iáng-lí
ióng-lí,養女,25,ióng-lí
ióng-lír,養女,25,ióng-lír
ióng-lú,養女,25,ióng-lú
ióng-tsú,養子,25,ióng-chú
iúnn-tsú,養子,25,iúⁿ-chú
ióng-sîng,養成,25,ióng-sêng
iúnn-bó,養母,25,iúⁿ-bó
iúnn-bú,養母,25,iúⁿ-bú
iúnn-pē,養爸,25,iúⁿ-pē
ióng-sing,養生,25,ióng-seng
ióng-pēnn,養病,25,ióng-pēⁿ
ióng-pīnn,養病,25,ióng-pīⁿ
ióng-sîn,養神,25,ióng-sîn
ióng-ló,養老,25,ióng-ló
ióng-io̍k,養育,25,ióng-io̍k
ióng-tshī,養飼,25,ióng-chhī
iúnn-tshī,養飼,25,iúⁿ-chhī
tshan-thiann,餐廳,25,chhan-thiaⁿ
tshan-huē,餐會,25,chhan-hōe
tshan-ím,餐飲,25,chhan-ím
tshan-tiám,餐點,25,chhan-tiám
lué-tsì,餒志,25,lóe-chì
ānn-piánn,餡餅,25,āⁿ-piáⁿ
kuán-tsàn,館棧,25,koán-chàn
kuán-tiúnn,館長,25,koán-tiúⁿ
liū-kué,餾粿,25,liū-kóe
liū-ké,餾粿,25,liū-ké
bán-thâu,饅頭,25,bán-thâu
bán-thô,饅頭,25,bán-thô
bán-thôr,饅頭,25,bán-thôr
jiâu-miā,饒命,25,jiâu-miā
liâu-miā,饒命,25,liâu-miā
jiâu-jū,饒裕,25,jiâu-jū
liâu-lū,饒裕,25,liâu-lū
jiâu-sià,饒赦,25,jiâu-sià
liâu-sià,饒赦,25,liâu-sià
sâi-tsia̍h,饞食,25,sâi-chia̍h
siú-sian,首先,25,siú-sian
siú-si̍k,首席,25,siú-se̍k
siú-siòng,首相,25,siú-siòng
siú-too,首都,25,siú-to͘
siú-tiúnn,首長,25,siú-tiúⁿ
siú-ia̍h,首頁,25,siú-ia̍h
siú-líng,首領,25,siú-léng
hiong-san,香山,25,hiong-san
hiunn-uànn,香案,25,hiuⁿ-òaⁿ
hiunn-înn,香櫞,25,hiuⁿ-îⁿ
hiang-iû,香油,25,hiang-iû
hionn-hué,香火,25,hioⁿ-hóe
hiunn-hué,香火,25,hiuⁿ-hóe
hiunn-hé,香火,25,hiuⁿ-hé
hiunn-hér,香火,25,hiuⁿ-hér
hiunn-hu,香烌,25,hiuⁿ-hu
hiunn-ian,香煙,25,hiuⁿ-ian
hiunn-lôo,香爐,25,hiuⁿ-lô͘
hiunn-phang,香芳,25,hiuⁿ-phang
hiunn-koo,香菇,25,hiuⁿ-ko͘
hiunn-kha,香跤,25,hiuⁿ-kha
má-siāng,馬上,25,má-siāng
má-siōng,馬上,25,má-siōng
bé-á,馬仔,25,bé-á
bé-la̍t,馬力,25,bé-la̍t
bé-hì,馬戲,25,bé-hì
bé-tháng,馬桶,25,bé-tháng
bé-tsî,馬薺,25,bé-chî
bé-kuà,馬褂,25,bé-kòa
bé-lōo,馬路,25,bé-lō͘
bé-tshia,馬車,25,bé-chhia
bé-bīn,馬面,25,bé-bīn
bé-uann,馬鞍,25,bé-oaⁿ
bé-pinn,馬鞭,25,bé-piⁿ
bé-thâu,馬頭,25,bé-thâu
bé-ka,馬鮫,25,bé-ka
pok-huê,駁回,25,pok-hôe
pok-hê,駁回,25,pok-hê
phoh-huānn,駁岸,25,phoh-hōaⁿ
poh-huānn,駁岸,25,poh-hōaⁿ
poh-khàm,駁崁,25,poh-khàm
tū-tsuí,駐水,25,tū-chúi
tsù-kun,駐軍,25,chù-kun
tsū-kun,駐軍,25,chū-kun
kà-tsiàu,駕照,25,kà-chiàu
kà-sú,駕駛,25,kà-sú
sái-tsûn,駛船,25,sái-chûn
sái-tshia,駛車,25,sái-chhia
lo̍k-tô,駱駝,25,lo̍k-tô
lo̍k-tôr,駱駝,25,lo̍k-tôr
khî-sū,騎士,25,khî-sū
khiâ-tshia,騎車,25,khiâ-chhia
khiâ-bé,騎馬,25,khiâ-bé
phiàn-tsú,騙子,25,phiàn-chú
phiàn-kio̍k,騙局,25,phiàn-kio̍k
phiàn-su̍t,騙術,25,phiàn-su̍t
phiàn-kuí,騙鬼,25,phiàn-kúi
thîng-sin,騰身,25,thêng-sin
lê-á,騾仔,25,lê-á
khu-tōng,驅動,25,khu-tōng
kiau-ngōo,驕傲,25,kiau-ngō͘
giām-siong,驗傷,25,giām-siong
giām-si,驗屍,25,giām-si
giām-siu,驗收,25,giām-siu
giām-hueh,驗血,25,giām-hoeh
giām-huih,驗血,25,giām-huih
giām-tsìng,驗證,25,giām-chèng
kiann-lâng,驚人,25,kiaⁿ-lâng
kiann-hí,驚喜,25,kiaⁿ-hí
kiann-hiânn,驚惶,25,kiaⁿ-hiâⁿ
kiann-bóo,驚某,25,kiaⁿ-bó͘
kiann-sí,驚死,25,kiaⁿ-sí
kenn-ti̍t,驚蟄,25,keⁿ-ti̍t
lî-á,驢仔,25,lî-á
lîr-á,驢仔,25,lîr-á
lû-á,驢仔,25,lû-á
kut-la̍t,骨力,25,kut-la̍t
kut-tsi̍h,骨折,25,kut-chi̍h
kut-kè,骨架,25,kut-kè
kut-keh,骨格,25,kut-keh
kut-khì,骨氣,25,kut-khì
kut-hu,骨烌,25,kut-hu
kut-ba̍k,骨目,25,kut-ba̍k
kut-tsat,骨節,25,kut-chat
kut-jio̍k,骨肉,25,kut-jio̍k
kut-lio̍k,骨肉,25,kut-lio̍k
kut-tsit,骨質,25,kut-chit
kut-lûn,骨輪,25,kut-lûn
kut-thâu,骨頭,25,kut-thâu
kut-keh,骨骼,25,kut-keh
kut-tshué,骨髓,25,kut-chhóe
kut-tshé,骨髓,25,kut-chhé
tāu-káu,骰九,25,tāu-káu
tâu-á,骰仔,25,tâu-á
kái-pinn,骱邊,25,kái-piⁿ
phiann-liâu,骿條,25,phiaⁿ-liâu
thé-lāi,體內,25,thé-lāi
thé-tsè,體制,25,thé-chè
thué-thak,體剔,25,thóe-thak
thé-thak,體剔,25,thé-thak
thé-la̍t,體力,25,thé-la̍t
thé-hîng,體型,25,thé-hêng
thé-liām,體念,25,thé-liām
thé-ngōo,體悟,25,thé-ngō͘
thé-tshau,體操,25,thé-chhau
thé-huē,體會,25,thé-hōe
thé-keh,體格,25,thé-keh
thé-kiám,體檢,25,thé-kiám
thé-un,體溫,25,thé-un
thé-tsik,體積,25,thé-chek
thé-hē,體系,25,thé-hē
thé-thóng,體統,25,thé-thóng
thé-io̍k,體育,25,thé-io̍k
thé-lîng,體能,25,thé-lêng
thé-liōng,體諒,25,thé-liōng
thé-thiap,體貼,25,thé-thiap
thé-tsit,體質,25,thé-chit
thé-tāng,體重,25,thé-tāng
thé-biān,體面,25,thé-biān
thé-bīn,體面,25,thé-bīn
thé-giām,體驗,25,thé-giām
ko-tiong,高中,25,ko-tiong
ko-tuē,高地,25,ko-tōe
ko-tē,高地,25,ko-tē
ko-ap,高壓,25,ko-ap
ko-lí,高女,25,ko-lí
ko-lú,高女,25,ko-lú
ko-sióng,高尚,25,ko-sióng
ko-siōng,高尚,25,ko-siōng
ko-tsân,高層,25,ko-chân
ko-hong,高峰,25,ko-hong
ko-tshiú,高手,25,ko-chhiú
ko-bîng,高明,25,ko-bêng
ko-kè,高架,25,ko-kè
ko-lâu,高樓,25,ko-lâu
ko-tòng,高檔,25,ko-tòng
ko-tóng,高檔,25,ko-tóng
ko-un,高溫,25,ko-un
ko-tiau,高潮,25,ko-tiau
ko-tíng,高等,25,ko-téng
ko-kip,高級,25,ko-kip
ko-tsit,高職,25,ko-chit
ko-kiàn,高見,25,ko-kiàn
ko-kuì,高貴,25,ko-kùi
ko-sok,高速,25,ko-sok
ko-thih,高鐵,25,ko-thih
kau-tshiâng,高長,25,kau-chhiâng
ko-tshiâng,高長,25,ko-chhiâng
ko-kai,高階,25,ko-kai
ko-hiông,高雄,25,ko-hiông
ko-ngá,高雅,25,ko-ngá
ko-im,高音,25,ko-im
ko-lê,高麗,25,ko-lê
ko-lîng,高齡,25,ko-lêng
sang-nńg,鬆軟,25,sang-nńg
hôo-tshiu,鬍鬚,25,hô͘-chhiu
pìn-sui,鬢繐,25,pìn-sui
pìn-kak,鬢角,25,pìn-kak
pìn-kha,鬢跤,25,pìn-kha
pìn-pinn,鬢邊,25,pìn-piⁿ
tàu-kù,鬥句,25,tàu-kù
tàu-tah,鬥搭,25,tàu-tah
tàu-sún,鬥榫,25,tàu-sún
tàu-tsing,鬥爭,25,tàu-cheng
tàu-khang,鬥空,25,tàu-khang
tàu-kóo,鬥股,25,tàu-kó͘
tàu-tsáu,鬥走,25,tàu-cháu
tàu-tīn,鬥陣,25,tàu-tīn
tàu-tǐn,鬥陣,25,tàu-tǐn
tàu-thâu,鬥頭,25,tàu-thâu
nāu-tâi,鬧台,25,nāu-tâi
nāu-thiann,鬧廳,25,nāu-thiaⁿ
nāu-pâng,鬧房,25,nāu-pâng
lāu-jia̍t,鬧熱,25,lāu-jia̍t
lāu-lia̍t,鬧熱,25,lāu-lia̍t
nāu-jia̍t,鬧熱,25,nāu-jia̍t
nāu-lia̍t,鬧熱,25,nāu-lia̍t
ut-siong,鬱傷,25,ut-siong
ut-tsut,鬱卒,25,ut-chut
ut-káu,鬱口,25,ut-káu
ut-áu,鬱拗,25,ut-áu
ut-áunn,鬱拗,25,ut-áuⁿ
ut-huè,鬱歲,25,ut-hòe
ut-hè,鬱歲,25,ut-hè
ut-jua̍h,鬱熱,25,ut-joa̍h
ut-lua̍h,鬱熱,25,ut-loa̍h
kuí-á,鬼仔,25,kúi-á
kuí-ge̍h,鬼月,25,kúi-ge̍h
kuí-gue̍h,鬼月,25,kúi-goe̍h
kuí-sîn,鬼神,25,kúi-sîn
kuí-tsiann,鬼精,25,kúi-chiaⁿ
kuí-mn̂g,鬼門,25,kúi-mn̂g
hûn-phik,魂魄,25,hûn-phek
phik-li̍k,魄力,25,phek-le̍k
bī-li̍k,魅力,25,bī-le̍k
môo-li̍k,魔力,25,mô͘-le̍k
môo-huat,魔法,25,mô͘-hoat
môo-su̍t,魔術,25,mô͘-su̍t
môo-kuí,魔鬼,25,mô͘-kúi
hî-uân,魚丸,25,hî-oân
hû-uân,魚丸,25,hû-oân
hî-kuann,魚乾,25,hî-koaⁿ
hû-kuann,魚乾,25,hû-koaⁿ
hî-tshì,魚刺,25,hî-chhì
hû-tshì,魚刺,25,hû-chhì
hî-ùn,魚塭,25,hî-ùn
hû-ùn,魚塭,25,hû-ùn
hî-tsí,魚子,25,hî-chí
hû-tsí,魚子,25,hû-chí
hî-hú,魚拊,25,hî-hú
hû-hú,魚拊,25,hû-hú
hî-tsai,魚栽,25,hî-chai
hû-tsai,魚栽,25,hû-chai
hî-tî,魚池,25,hî-tî
hû-tî,魚池,25,hû-tî
hî-tsiunn,魚漿,25,hî-chiuⁿ
hû-tsiunn,魚漿,25,hû-chiuⁿ
hî-tshê,魚箠,25,hî-chhê
hîr-tshêr,魚箠,25,hîr-chhêr
hî-bāng,魚網,25,hî-bāng
hû-bāng,魚網,25,hû-bāng
hî-kûn,魚群,25,hî-kûn
hû-kûn,魚群,25,hû-kûn
hî-tshì,魚翅,25,hî-chhì
hû-tshì,魚翅,25,hû-chhì
hî-póo,魚脯,25,hî-pó͘
hû-póo,魚脯,25,hû-pó͘
hî-tsho,魚臊,25,hî-chho
hû-tsho,魚臊,25,hû-chho
hî-tîn,魚藤,25,hî-tîn
hû-tîn,魚藤,25,hû-tîn
hî-soo,魚酥,25,hî-so͘
hû-soo,魚酥,25,hû-so͘
hî-thâu,魚頭,25,hî-thâu
hû-thâu,魚頭,25,hû-thâu
hî-luī,魚類,25,hî-lūi
hû-luī,魚類,25,hû-lūi
hî-jī,魚餌,25,hî-jī
hû-lī,魚餌,25,hû-lī
hî-tshinn,魚鮮,25,hî-chhiⁿ
hû-tshinn,魚鮮,25,hû-chhiⁿ
hî-tshi,魚鰓,25,hî-chhi
hû-tshi,魚鰓,25,hû-chhi
hî-liu,魚鰡,25,hî-liu
hîr-liu,魚鰡,25,hîr-liu
hû-liu,魚鰡,25,hû-liu
hî-piō,魚鰾,25,hî-piō
hû-piō,魚鰾,25,hû-piō
hî-lân,魚鱗,25,hî-lân
hû-lân,魚鱗,25,hû-lân
hang-hî,魟魚,25,hang-hî
hang-hû,魟魚,25,hang-hû
puánn-hî,魬魚,25,póaⁿ-hî
puánn-hû,魬魚,25,póaⁿ-hû
pau-hî,鮑魚,25,pau-hî
pau-hû,鮑魚,25,pau-hû
koo-tai,鮕鮘,25,ko͘-tai
