hanzi,tl,frequency,poj
師承,su-sîng,25,su-sêng
師父,sir-hū,25,sir-hū
師父,sir-hǔ,25,sir-hǔ
師爺,sir-iâ,25,sir-iâ
師爺,su-iâ,25,su-iâ
師範,sir-huān,25,sir-hoān
師範,sir-huǎn,25,sir-hoǎn
師長,sir-tiúnn,25,sir-tiúⁿ
年歲,nî-hèr,25,nî-hèr
序文,sīr-bûn,25,sīr-bûn
序文,sū-bûn,25,sū-bûn
序文,sǐr-bûn,25,sǐr-bûn
廈門,ē-mn̂g,25,ē-mn̂g
廈門,ě-mn̂g,25,ě-mn̂g
廢人,huè-jîn,25,hòe-jîn
廢人,huè-lîn,25,hòe-lîn
廢人,huì-lîn,25,hùi-lîn
廢塚,huè-thióng,25,hòe-thióng
廢塚,huì-thióng,25,hùi-thióng
廢墜,huè-tuī,25,hòe-tūi
廢墜,huì-tuī,25,hùi-tūi
廢墳,huè-hûn,25,hòe-hûn
廢墳,huì-hûn,25,hùi-hûn
廢婚,huè-hun,25,hòe-hun
廢婚,huì-hun,25,hùi-hun
廢官,huè-kuann,25,hòe-koaⁿ
廢官,huì-kuann,25,hùi-koaⁿ
廢捒,huè-sak,25,hòe-sak
廢捒,huì-sak,25,hùi-sak
廢物,huè-mi̍h,25,hòe-mi̍h
廢物,huè-mn̍gh,25,hòe-mn̍gh
廢物,huì-mi̍h,25,hùi-mi̍h
廢疾,huè-tsi̍k,25,hòe-che̍k
廢疾,huè-tsi̍t,25,hòe-chi̍t
廢疾,huì-tsi̍k,25,hùi-che̍k
廢疾,huì-tsi̍t,25,hùi-chi̍t
廢約,huè-iok,25,hòe-iok
廢約,huì-iok,25,hùi-iok
廢紙,huè-tsuá,25,hòe-chóa
廢紙,huì-tsuá,25,hùi-chóa
廢話,huè-uē,25,hòe-ōe
廢除,huè-tîr,25,hòe-tîr
引序,ín-sīr,25,ín-sīr
引序,ín-sū,25,ín-sū
引序,ín-sǐr,25,ín-sǐr
弟子,tē-tsír,25,tē-chír
弟子,tě-tsír,25,tě-chír
強欲,kiông-berh,25,kiông-berh
御璽,gī-sú,25,gī-sú
御璽,gīr-sú,25,gīr-sú
御璽,gū-sú,25,gū-sú
御用,gī-iōng,25,gī-iōng
御用,gīr-iōng,25,gīr-iōng
御筆,gī-pit,25,gī-pit
御筆,gīr-pit,25,gīr-pit
御筆,gū-pit,25,gū-pit
御膳,gī-siān,25,gī-siān
御膳,gīr-siān,25,gīr-siān
御膳,gū-siān,25,gū-siān
御製,gī-tsè,25,gī-chè
御製,gīr-tsè,25,gīr-chè
御製,gū-tsè,25,gū-chè
御駕,gī-kà,25,gī-kà
御駕,gīr-kà,25,gīr-kà
御駕,gū-kà,25,gū-kà
心事,sim-sīr,25,sim-sīr
心思,sim-sir,25,sim-sir
心緒,sim-sīr,25,sim-sīr
心緒,sim-sǐr,25,sim-sǐr
応援,őo-ián,25,ŏ͘-ián
思念,sir-liām,25,sir-liām
思慕,sir-bōo,25,sir-bō͘
思慮,sir-līr,25,sir-līr
思慮,su-lū,25,su-lū
思考,sir-khónn,25,sir-khóⁿ
思量,sir-liông,25,sir-liông
思量,sir-niû,25,sir-niû
思量,su-liông,25,su-liông
思量,su-niû,25,su-niû
恩師,irn-sir,25,irn-sir
恩師,un-sir,25,un-sir
恩賜,in-sù,25,in-sù
恩賜,irn-sìr,25,irn-sìr
恩賜,un-sìr,25,un-sìr
想欲,siūnn-berh,25,siūⁿ-berh
想欲,siǔnn-berh,25,siǔⁿ-berh
感悟,kám-gōo,25,kám-gō͘
憑據,pîn-kìr,25,pîn-kìr
成語,sîng-gír,25,sêng-gír
成語,sîng-gú,25,sêng-gú
技師,kī-sir,25,kī-sir
技師,kī-su,25,kī-su
技師,kǐ-sir,25,kǐ-sir
投資,tâu-tsir,25,tâu-chir
抽退,thiu-thèr,25,thiu-thèr
拍洗,phah-seré,25,phah-sére
拍洗,phah-sué,25,phah-sóe
拍洗,phah-sé,25,phah-sé
拍退,phah-thèr,25,phah-thèr
挨推,ere-ther,25,ere-ther
挨推,ue-the,25,oe-the
挨推,ue-ther,25,oe-ther
探仔,thàm-á,25,thàm-á
掰會,pé-hē,25,pé-hē
掰會,pér-hēr,25,pér-hēr
揚げ,á-geh,25,á-geh
搖會,iô-huē,25,iô-hōe
搖會,iô-hē,25,iô-hē
搖會,iô-hēr,25,iô-hēr
摩訶,môo-ho,25,mô͘-ho
摩訶,môo-honn,25,mô͘-hoⁿ
摩訶,môo-hoo,25,mô͘-ho͘
據在,kìr-tsāi,25,kìr-chāi
據在,kìr-tsǎi,25,kìr-chǎi
據實,kì-si̍t,25,kì-si̍t
據實,kìr-si̍t,25,kìr-si̍t
據實,kù-si̍t,25,kù-si̍t
據險,kì-hiám,25,kì-hiám
據險,kìr-hiám,25,kìr-hiám
據險,kù-hiám,25,kù-hiám
收據,siu-kìr,25,siu-kìr
故事,kòo-sīr,25,kò͘-sīr
敕語,thik-gí,25,thek-gí
敕語,thik-gír,25,thek-gír
敕語,thik-gú,25,thek-gú
敘事,sīr-sīr,25,sīr-sīr
敘事,sǐr-sīr,25,sǐr-sīr
教師,kàu-sir,25,kàu-sir
敝姓,pè-sìng,25,pè-sèng
敝舍,pè-sià,25,pè-sià
敝處,pè-tshìr,25,pè-chhìr
敝處,pè-tshù,25,pè-chhù
斯文,sir-bûn,25,sir-bûn
昆布,khòng-buh,25,khòng-buh
暑天,sír-thian,25,sír-thian
暑天,sú-thian,25,sú-thian
暗語,àm-gí,25,àm-gí
暗語,àm-gír,25,àm-gír
暗語,àm-gú,25,àm-gú
書信,sir-sìn,25,sir-sìn
書信,su-sìn,25,su-sìn
書信,tsir-sìn,25,chir-sìn
書信,tsu-sìn,25,chu-sìn
書堂,tsir-tông,25,chir-tông
書堂,tsu-tông,25,chu-tông
書法,sir-huat,25,sir-hoat
書生,sir-sing,25,sir-seng
書童,sir-tông,25,sir-tông
書童,tsir-tông,25,chir-tông
書童,tsu-tông,25,chu-tông
書軒,sir-hian,25,sir-hian
書軒,tsir-hian,25,chir-hian
書軒,tsu-hian,25,chu-hian
書院,sir-īnn,25,sir-īⁿ
書院,su-īnn,25,su-īⁿ
書院,tsir-īnn,25,chir-īⁿ
書院,tsu-īnn,25,chu-īⁿ
會數,huē-siàu,25,hōe-siàu
會數,hē-siàu,25,hē-siàu
會數,hēr-siàu,25,hēr-siàu
會算,huē-suìnn,25,hōe-sùiⁿ
會算,hē-sǹg,25,hē-sǹg
會算,hēr-sǹg,25,hēr-sǹg
會跤,hē-kha,25,hē-kha
會跤,hēr-kha,25,hēr-kha
會銀,huē-gîn,25,hōe-gîn
會銀,hē-gûn,25,hē-gûn
會銀,hēr-gîrn,25,hēr-gîrn
會銀,hēr-gûn,25,hēr-gûn
會頭,hēr-thâu,25,hēr-thâu
本師,pún-sir,25,pún-sir
本師,pún-su,25,pún-su
林檎,lìn-gòo,25,lìn-gò͘
根據,kirn-kìr,25,kirn-kìr
根據,kun-kìr,25,kun-kìr
楷書,khái-sir,25,khái-sir
楷書,khái-su,25,khái-su
標會,pio-huē,25,pio-hōe
標會,pio-hē,25,pio-hē
標會,pio-hēr,25,pio-hēr
次序,tshìr-sīr,25,chhìr-sīr
次序,tshìr-sǐr,25,chhìr-sǐr
正實,tsiann-si̍t,25,chiaⁿ-si̍t
武士,bú-sīr,25,bú-sīr
武士,bú-sǐr,25,bú-sǐr
歲壽,hèr-siū,25,hèr-siū
歲頭,hèr-thâu,25,hèr-thâu
歷史,li̍k-sír,25,le̍k-sír
歸尾,kui-bér,25,kui-bér
死亡,sír-bông,25,sír-bông
死亡,sú-bông,25,sú-bông
死絕,sí-tse̍rh,25,sí-che̍rh
毋捌,m̄-pat,25,m̄-pat
毋過,m̄-kú,25,m̄-kú
母語,bú-gír,25,bú-gír
毛病,mâu-pīng,25,mâu-pēng
氣退,khì-thè,25,khì-thè
氣退,khì-thèr,25,khì-thèr
泉腔,tsuân-khiunn,25,choân-khiuⁿ
法師,huat-sir,25,hoat-sir
洗佛,seré-hu̍t,25,sére-hu̍t
洗佛,seré-pu̍t,25,sére-pu̍t
洗佛,sué-hu̍t,25,sóe-hu̍t
洗佛,sué-pu̍t,25,sóe-pu̍t
洗佛,sé-hu̍t,25,sé-hu̍t
洗佛,sé-pu̍t,25,sé-pu̍t
洗喙,seré-tshuì,25,sére-chhùi
洗城,seré-siânn,25,sére-siâⁿ
洗城,sué-siânn,25,sóe-siâⁿ
洗城,sé-siânn,25,sé-siâⁿ
洗塵,sián-tîn,25,sián-tîn
洗字,seré-jī,25,sére-jī
洗字,seré-lī,25,sére-lī
洗字,sué-jī,25,sóe-jī
洗字,sué-lī,25,sóe-lī
洗字,sé-jī,25,sé-jī
洗字,sé-lī,25,sé-lī
洗汰,seré-thuā,25,sére-thōa
洗浴,seré-i̍k,25,sére-e̍k
洗淨,seré-tsīng,25,sére-chēng
洗清,seré-tshing,25,sére-chheng
洗盪,seré-tn̄g,25,sére-tn̄g
洗罪,seré-tsuē,25,sére-chōe
洗罪,seré-tsuě,25,sére-chǒe
洗罪,sué-tsuē,25,sóe-chōe
洗罪,sué-tsuě,25,sóe-chǒe
洗罪,sé-tsuē,25,sé-chōe
洗衫,seré-sann,25,sére-saⁿ
洗金,seré-kim,25,sére-kim
洗金,sué-kim,25,sóe-kim
洗金,sé-kim,25,sé-kim
洗銃,seré-tshìng,25,sére-chhèng
洗銃,sué-tshìng,25,sóe-chhèng
洗銃,sé-tshìng,25,sé-chhèng
洗除,seré-tîr,25,sére-tîr
洗除,sué-tîr,25,sóe-tîr
洗除,sué-tû,25,sóe-tû
洗除,sé-tî,25,sé-tî
洗面,seré-bīn,25,sére-bīn
洗骨,seré-kut,25,sére-kut
洗骨,sué-kut,25,sóe-kut
洗骨,sé-kut,25,sé-kut
活會,ua̍h-hēr,25,oa̍h-hēr
海苔,nóo-lih,25,nó͘-lih
溝通,kio-thong,25,kio-thong
漁會,hîr-huē,25,hîr-hōe
漁火,gî-hónn,25,gî-hóⁿ
漁火,gîr-hónn,25,gîr-hóⁿ
漁火,gû-hónn,25,gû-hóⁿ
漫画,bàng-gà,25,bàng-gà
漳州,tsing-tsiu,25,cheng-chiu
漳腔,tsing-khiunn,25,cheng-khiuⁿ
火井,hué-tsénn,25,hóe-chéⁿ
火井,hé-tsínn,25,hé-chíⁿ
火井,hér-tsínn,25,hér-chíⁿ
火坑,hué-khenn,25,hóe-kheⁿ
火坑,hé-khinn,25,hé-khiⁿ
火坑,hér-khinn,25,hér-khiⁿ
火屎,hér-sái,25,hér-sái
火山,hér-suann,25,hér-soaⁿ
火拭,hué-tshit,25,hóe-chhit
火拭,hé-tshit,25,hé-chhit
火拭,hér-tshit,25,hér-chhit
火擦,hué-tshat,25,hóe-chhat
火擦,hé-tshat,25,hé-chhat
火擦,hér-tshat,25,hér-chhat
火星,hér-tshinn,25,hér-chhiⁿ
火柴,hué-tshâ,25,hóe-chhâ
火柴,hé-tshâ,25,hé-chhâ
火柴,hér-tshâ,25,hér-chhâ
火母,hér-bú,25,hér-bú
火母,hér-hu,25,hér-hu
火氣,hér-khì,25,hér-khì
火漆,hué-tshat,25,hóe-chhat
火漆,hé-tshat,25,hé-chhat
火漆,hér-tshat,25,hér-chhat
火灶,hué-tsàu,25,hóe-chàu
火灶,hé-tsàu,25,hé-chàu
火灶,hér-tsàu,25,hér-chàu
火災,hér-tsai,25,hér-chai
火烌,hér-hu,25,hér-hu
火石,hué-tsio̍h,25,hóe-chio̍h
火石,hé-tsio̍h,25,hé-chio̍h
火石,hér-tsio̍h,25,hér-chio̍h
火神,hué-sîn,25,hóe-sîn
火神,hé-sîn,25,hé-sîn
火神,hér-sîn,25,hér-sîn
火種,hér-tsíng,25,hér-chéng
火箍,hué-khoo,25,hóe-kho͘
火箍,hé-khoo,25,hé-kho͘
火箍,hér-khoo,25,hér-kho͘
火箠,hué-tshuê,25,hóe-chhôe
火箠,hé-tshê,25,hé-chhê
火箠,hér-tshêr,25,hér-chhêr
火箭,hér-tsìnn,25,hér-chìⁿ
火箸,hér-tīr,25,hér-tīr
火籤,hué-tshiam,25,hóe-chhiam
火籤,hé-tshiam,25,hé-chhiam
火籤,hér-tshiam,25,hér-chhiam
火罐,hué-kuàn,25,hóe-koàn
火罐,hé-kuàn,25,hé-koàn
火罐,hér-kuàn,25,hér-koàn
火腿,hér-thuí,25,hér-thúi
火舌,hér-tsi̍h,25,hér-chi̍h
火船,hué-tsûn,25,hóe-chûn
火船,hé-tsûn,25,hé-chûn
火船,hér-tsûn,25,hér-chûn
火葬,hé-tsòng,25,hé-chòng
火葬,hér-tsòng,25,hér-chòng
火薰,hér-hun,25,hér-hun
火速,hué-sok,25,hóe-sok
火速,hé-sok,25,hé-sok
火速,hér-sok,25,hér-sok
火酒,hué-tsiú,25,hóe-chiú
火酒,hé-tsiú,25,hé-chiú
火酒,hér-tsiú,25,hér-chiú
火鍋,hér-ko,25,hér-ko
火鍤,hé-tshiah,25,hé-chhiah
火鍤,hér-tshiah,25,hér-chhiah
火頭,hué-thâu,25,hóe-thâu
火頭,hé-thâu,25,hé-thâu
火頭,hér-thâu,25,hér-thâu
火鼎,hué-tiánn,25,hóe-tiáⁿ
火鼎,hé-tiánn,25,hé-tiáⁿ
火鼎,hér-tiánn,25,hér-tiáⁿ
灰匙,he-sî,25,he-sî
灰匙,her-sî,25,her-sî
灰匙,hue-sî,25,hoe-sî
灰壙,he-khòng,25,he-khòng
灰壙,her-khǹg,25,her-khǹg
灰壙,hue-khòng,25,hoe-khòng
灰槌,he-thuî,25,he-thûi
灰槌,her-thuî,25,her-thûi
灰槌,hue-thuî,25,hoe-thûi
灰漆,he-tshat,25,he-chhat
灰漆,her-tshat,25,her-chhat
灰漆,hue-tshat,25,hoe-chhat
灰石,he-tsio̍h,25,he-chio̍h
灰石,her-tsio̍h,25,her-chio̍h
灰石,hue-tsio̍h,25,hoe-chio̍h
灰色,he-sik,25,he-sek
灰色,her-sik,25,her-sek
灰頭,he-thâu,25,he-thâu
灰頭,her-thâu,25,her-thâu
炎暑,iām-sír,25,iām-sír
無𫝛,bô-sâng,25,bô-sâng
牛蒡,gōo-bōo,25,gō͘-bō͘
牟尼,biô-nî,25,biô-nî
牧師,bo̍k-sir,25,bo̍k-sir
物配,mn̍gh-phèr,25,mn̍gh-phèr
猶未,iá-bēr,25,iá-bēr
理事,lí-sīr,25,lí-sīr
理會,lí-huē,25,lí-hōe
理會,lí-hē,25,lí-hē
理會,lí-hēr,25,lí-hēr
甘尾,kam-bué,25,kam-bóe
甘尾,kam-bé,25,kam-bé
甘尾,kam-bér,25,kam-bér
生死,sing-sír,25,seng-sír
生死,sing-sú,25,seng-sú
當開,tng-khui,25,tng-khui
痟退,siáu-thè,25,siáu-thè
痟退,siáu-thèr,25,siáu-thèr
百合,iú-lih,25,iú-lih
皮包,phêr-pau,25,phêr-pau
皮帶,phêr-tuà,25,phêr-tòa
皮箱,phêr-siunn,25,phêr-siuⁿ
皮膚,phêr-hu,25,phêr-hu
皮草,phê-tsháu,25,phê-chháu
皮草,phêr-tsháu,25,phêr-chháu
皮衫,phê-sann,25,phê-saⁿ
皮衫,phêr-sann,25,phêr-saⁿ
皮鞋,phêr-erê,25,phêr-êre
皮鞋,phêr-uê,25,phêr-ôe
相士,siòng-sīr,25,siòng-sīr
相士,siòng-sū,25,siòng-sū
相士,siòng-sǐr,25,siòng-sǐr
相思,siu-si,25,siu-si
相推,sann-the,25,saⁿ-the
相推,sann-ther,25,saⁿ-ther
相諍,sann-tsìnn,25,saⁿ-chìⁿ
相𫝛,sann-sâng,25,saⁿ-sâng
看板,kha̋ng-páng,25,khăng-páng
看過,khuànn-kèr,25,khòaⁿ-kèr
眼科,gán-khe,25,gán-khe
眼科,gán-kher,25,gán-kher
短欠,tuán-khiàm,25,toán-khiàm
短欠,té-khiàm,25,té-khiàm
短欠,tér-khiàm,25,tér-khiàm
短路,tér-lōo,25,tér-lō͘
硩墓,teh-bōo,25,teh-bō͘
硩火,teh-hé,25,teh-hé
硩火,teh-hér,25,teh-hér
碩士,si̍k-sīr,25,se̍k-sīr
碩士,si̍k-sǐr,25,se̍k-sǐr
確據,khak-kì,25,khak-kì
確據,khak-kìr,25,khak-kìr
確據,khak-kù,25,khak-kù
碼仔,bé-á,25,bé-á
碼子,bé-tsí,25,bé-chí
磺火,hông-hér,25,hông-hér
福佬,hô-ló,25,hô-ló
禪師,siân-sir,25,siân-sir
私事,sir-sīr,25,sir-sīr
私利,sir-lī,25,sir-lī
私立,sir-li̍p,25,sir-li̍p
科學,khe-ha̍k,25,khe-ha̍k
科學,kher-ha̍k,25,kher-ha̍k
科技,kher-kī,25,kher-kī
科技,kher-kǐ,25,kher-kǐ
科目,khe-bo̍k,25,khe-bo̍k
科目,kher-bo̍k,25,kher-bo̍k
科舉,khe-kú,25,khe-kú
科舉,kher-kír,25,kher-kír
科舉,kho-kí,25,kho-kí
科舉,kho-kír,25,kho-kír
科舉,kho-kú,25,kho-kú
稅金,sèr-kim,25,sèr-kim
穢涗,èr-sèr,25,èr-sèr
穢著,è-tio̍h,25,è-tio̍h
穢著,èr-tio̍h,25,èr-tio̍h
空虛,khang-hir,25,khang-hir
空虛,khang-hu,25,khang-hu
空虛,khong-hi,25,khong-hi
空虛,khong-hir,25,khong-hir
空虛,khong-hu,25,khong-hu
章魚,thak-khooh,25,thak-kho͘h
箪笥,thàng-sù,25,thàng-sù
篆刻,thuàn-khik,25,thoàn-khek
篆字,thuàn-jī,25,thoàn-jī
篆字,thuàn-lī,25,thoàn-lī
細作,serè-tsoh,25,sère-choh
細作,suè-tsoh,25,sòe-choh
細作,sè-tsoh,25,sè-choh
細本,serè-pún,25,sère-pún
細本,suè-pún,25,sòe-pún
細本,sè-pún,25,sè-pún
紳士,sin-sīr,25,sin-sīr
紳士,sin-sǐr,25,sin-sǐr
結尾,kiat-bé,25,kiat-bé
結尾,kiat-bér,25,kiat-bér
結構,kiat-kiò,25,kiat-kiò
綴會,tè-hē,25,tè-hē
綴會,tèr-hēr,25,tèr-hēr
綴路,tèr-lōo,25,tèr-lō͘
練炭,lia̋n-táng,25,liăn-táng
羊羹,iő-káng,25,iŏ-káng
義士,gī-sīr,25,gī-sīr
義士,gī-sū,25,gī-sū
義士,gī-sǐr,25,gī-sǐr
老師,ló-su,25,ló-su
老師,nóo-sir,25,nó͘-sir
考慮,khónn-līr,25,khóⁿ-līr
耳科,hī-khe,25,hī-khe
耳科,hī-kher,25,hī-kher
耳科,hǐ-kher,25,hǐ-kher
肉皮,bah-phêr,25,bah-phêr
脚絆,khiā-hang,25,khiā-hang
臨時,liâm-sî,25,liâm-sî
自信,tsīr-sìn,25,chīr-sìn
自己,tsīr-kí,25,chīr-kí
自新,tsīr-sin,25,chīr-sin
自然,tsīr-jiân,25,chīr-jiân
自然,tsīr-liân,25,chīr-liân
自私,tsīr-sir,25,chīr-sir
自習,tsīr-si̍p,25,chīr-si̍p
自習,tsū-si̍p,25,chū-si̍p
自身,tsīr-sin,25,chīr-sin
臺語,tâi-gír,25,tâi-gír
花子,hua-tsír,25,hoa-chír
花子,hue-tsí,25,hoe-chí
茶洗,tê-seré,25,tê-sére
茶洗,tê-sián,25,tê-sián
茶配,tê-phè,25,tê-phè
茶配,tê-phèr,25,tê-phèr
草字,tshó-jī,25,chhó-jī
草字,tshó-lī,25,chhó-lī
草書,tshó-sir,25,chhó-sir
荒廢,hng-huè,25,hng-hòe
荒廢,hong-huè,25,hong-hòe
菜配,tshài-phèr,25,chhài-phèr
落雪,lo̍h-serh,25,lo̍h-serh
葉書,ia̍p-sir,25,ia̍p-sir
葉書,ia̍p-su,25,ia̍p-su
葵扇,khe-sìnn,25,khe-sìⁿ
薩埵,sat-to,25,sat-to
薩埵,sat-tóo,25,sat-tó͘
虛傳,hi-thuân,25,hi-thoân
虛傳,hir-thuân,25,hir-thoân
虛傳,hu-thuân,25,hu-thoân
虛價,hi-kè,25,hi-kè
虛價,hir-kè,25,hir-kè
虛價,hu-kè,25,hu-kè
虛名,hi-bîng,25,hi-bêng
虛名,hi-miâ,25,hi-miâ
虛名,hir-bîng,25,hir-bêng
虛名,hir-miâ,25,hir-miâ
虛名,hu-bîng,25,hu-bêng
虛名,hu-miâ,25,hu-miâ
虛實,hi-si̍t,25,hi-si̍t
虛實,hir-si̍t,25,hir-si̍t
虛實,hu-si̍t,25,hu-si̍t
虛底,hi-té,25,hi-té
虛底,hir-teré,25,hir-tére
虛底,hir-tué,25,hir-tóe
虛底,hu-tué,25,hu-tóe
虛度,hi-tōo,25,hi-tō͘
虛度,hir-tōo,25,hir-tō͘
虛度,hu-tōo,25,hu-tō͘
虛弱,hir-jio̍k,25,hir-jio̍k
虛弱,hir-lio̍k,25,hir-lio̍k
虛弱,hu-jio̍k,25,hu-jio̍k
虛弱,hu-lio̍k,25,hu-lio̍k
虛心,hi-sim,25,hi-sim
虛心,hir-sim,25,hir-sim
虛心,hu-sim,25,hu-sim
虛榮,hir-îng,25,hir-êng
虛榮,hu-îng,25,hu-êng
虛浮,hi-hôo,25,hi-hô͘
虛浮,hir-hôo,25,hir-hô͘
虛浮,hu-hôo,25,hu-hô͘
虛火,hir-hér,25,hir-hér
虛火,hu-hé,25,hu-hé
虛無,hi-bû,25,hi-bû
虛無,hir-bû,25,hir-bû
虛無,hu-bû,25,hu-bû
虛熱,hi-jia̍t,25,hi-jia̍t
虛熱,hi-lia̍t,25,hi-lia̍t
虛熱,hir-jia̍t,25,hir-jia̍t
虛熱,hir-lia̍t,25,hir-lia̍t
虛熱,hu-jia̍t,25,hu-jia̍t
虛熱,hu-lia̍t,25,hu-lia̍t
虛空,hi-khong,25,hi-khong
虛空,hir-khong,25,hir-khong
虛空,hu-khong,25,hu-khong
虛級,hi-kip,25,hi-kip
虛級,hir-kip,25,hir-kip
虛級,hu-kip,25,hu-kip
虛聞,hi-bûn,25,hi-bûn
虛聞,hir-bûn,25,hir-bûn
虛聞,hu-bûn,25,hu-bûn
虛華,hir-hua,25,hir-hoa
虛華,hu-hua,25,hu-hoa
虛言,hi-gân,25,hi-gân
虛言,hir-giân,25,hir-giân
虛言,hu-giân,25,hu-giân
虛詞,hi-sû,25,hi-sû
虛詞,hir-sîr,25,hir-sîr
虛詞,hu-sû,25,hu-sû
虛費,hi-huì,25,hi-hùi
虛費,hir-huì,25,hir-hùi
虛費,hu-huì,25,hu-hùi
虛重,hi-tāng,25,hi-tāng
虛重,hir-tāng,25,hir-tāng
虛重,hir-tǎng,25,hir-tǎng
虛重,hu-tāng,25,hu-tāng
虛闊,hi-khuah,25,hi-khoah
虛闊,hir-khuah,25,hir-khoah
虛闊,hu-khuah,25,hu-khoah
蚵炱,ô-ter,25,ô-ter
蠻皮,bân-phêr,25,bân-phêr
行書,hâng-sir,25,hâng-sir
行書,hâng-su,25,hâng-su
行書,hîng-sir,25,hêng-sir
行書,hîng-su,25,hêng-su
術士,su̍t-sīr,25,su̍t-sīr
術士,su̍t-sū,25,su̍t-sū
術士,su̍t-sǐr,25,su̍t-sǐr
術語,su̍t-gí,25,su̍t-gí
術語,su̍t-gír,25,su̍t-gír
術語,su̍t-gú,25,su̍t-gú
街頭,kere-thâu,25,kere-thâu
衰退,sue-thèr,25,soe-thèr
規矩,kui-kír,25,kui-kír
解說,keré-serh,25,kére-serh
解說,kué-serh,25,kóe-serh
言詞,giân-sîr,25,giân-sîr
言詞,gân-sû,25,gân-sû
言語,giân-gír,25,giân-gír
言語,gân-gí,25,gân-gí
言辭,giân-sîr,25,giân-sîr
言辭,gân-sû,25,gân-sû
訓詞,hùn-sîr,25,hùn-sîr
訓詞,hùn-sû,25,hùn-sû
記事,kì-sīr,25,kì-sīr
許可,hír-khónn,25,hír-khóⁿ
話語,uē-gír,25,ōe-gír
語文,gír-bûn,25,gír-bûn
語法,gír-huat,25,gír-hoat
語詞,gír-sîr,25,gír-sîr
語詞,gú-sû,25,gú-sû
謙虛,khiam-hir,25,khiam-hir
謙虛,khiam-hu,25,khiam-hu
講師,káng-sir,25,káng-sir
讀書,tho̍k-sir,25,tho̍k-sir
豆皮,tāu-phêr,25,tāu-phêr
貨主,hèr-tsú,25,hèr-chú
貨倉,huè-tshng,25,hòe-chhng
貨倉,hè-tshng,25,hè-chhng
貨倉,hèr-tshng,25,hèr-chhng
貨價,huè-kè,25,hòe-kè
貨價,hè-kè,25,hè-kè
貨價,hèr-kè,25,hèr-kè
貨單,huè-tuann,25,hòe-toaⁿ
貨單,hè-tuann,25,hè-toaⁿ
貨單,hèr-tuann,25,hèr-toaⁿ
貨客,huè-kheh,25,hòe-kheh
貨客,hè-kheh,25,hè-kheh
貨客,hèr-kheh,25,hèr-kheh
貨尾,hèr-bér,25,hèr-bér
貨幣,hèr-pè,25,hèr-pè
貨底,hèr-teré,25,hèr-tére
貨底,hèr-tué,25,hèr-tóe
貨物,huè-mi̍h,25,hòe-mi̍h
貨物,hè-mi̍h,25,hè-mi̍h
貨物,hè-mn̍gh,25,hè-mn̍gh
貨物,hèr-bu̍t,25,hèr-bu̍t
貨物,hèr-mn̍gh,25,hèr-mn̍gh
貨船,hèr-tsûn,25,hèr-chûn
貨色,hèr-sik,25,hèr-sek
貨草,hèr-tsháu,25,hèr-chháu
貨財,huè-tsâi,25,hòe-châi
貨財,hè-tsâi,25,hè-châi
貨財,hèr-tsâi,25,hèr-châi
貨車,hèr-tshia,25,hèr-chhia
貨錢,huè-tsînn,25,hòe-chîⁿ
貨錢,hè-tsînn,25,hè-chîⁿ
貨錢,hèr-tsînn,25,hèr-chîⁿ
貨頭,hèr-thâu,25,hèr-thâu
資料,tsir-liāu,25,chir-liāu
資訊,tsir-sìn,25,chir-sìn
賠命,pê-miā,25,pê-miā
賠命,pêr-miā,25,pêr-miā
賠窮,puê-kîng,25,pôe-kêng
賠窮,pê-kîng,25,pê-kêng
賠窮,pêr-kîng,25,pêr-kêng
賠補,puê-póo,25,pôe-pó͘
賠補,pê-póo,25,pê-pó͘
賠補,pêr-póo,25,pêr-pó͘
賠錢,pêr-tsînn,25,pêr-chîⁿ
賢士,hiân-sīr,25,hiân-sīr
賢士,hiân-sū,25,hiân-sū
賢士,hiân-sǐr,25,hiân-sǐr
足袋,that-bí,25,that-bí
跟綴,kirn-tèr,25,kirn-tèr
跟綴,kun-tèr,25,kun-tèr
踅街,se̍rh-kere,25,se̍rh-kere
踅街,se̍rh-kue,25,se̍rh-koe
軍事,kun-sīr,25,kun-sīr
軍士,kun-sīr,25,kun-sīr
軍士,kun-sū,25,kun-sū
軍士,kun-sǐr,25,kun-sǐr
軍師,kun-sir,25,kun-sir
轉去,tńg-khìr,25,tńg-khìr
辭世,sîr-sè,25,sîr-sè
辭世,sû-sè,25,sû-sè
辭令,sîr-līng,25,sîr-lēng
辭令,sû-līng,25,sû-lēng
辭典,sîr-tián,25,sîr-tián
辭書,sîr-sir,25,sîr-sir
辭書,sû-su,25,sû-su
迦葉,ka-sia̍p,25,ka-sia̍p
迦葉,kia-sia̍p,25,kia-sia̍p
迵過,thàng-kèr,25,thàng-kèr
退味,thè-bī,25,thè-bī
退味,thèr-bī,25,thèr-bī
退悔,thè-hué,25,thè-hóe
退悔,thèr-hué,25,thèr-hóe
退火,thèr-hér,25,thèr-hér
退約,thè-iok,25,thè-iok
退約,thèr-iok,25,thèr-iok
退讓,thè-jiōng,25,thè-jiōng
退讓,thè-liōng,25,thè-liōng
退讓,thèr-jiōng,25,thèr-jiōng
退讓,thèr-liōng,25,thèr-liōng
退貨,thè-hè,25,thè-hè
退貨,thèr-hèr,25,thèr-hèr
退避,thuè-pī,25,thòe-pī
透過,thàu-kèr,25,thàu-kèr
通過,thong-kèr,25,thong-kèr
