tl,hanzi,frequency,poj,tl_num,poj_num
pua̍h-tó,跋倒,25,poa̍h-tó,puah8to2,poah8to2
pua̍h-kè,跋價,25,poa̍h-kè,puah8ke3,poah8ke3
pua̍h-kuà,跋卦,25,poa̍h-kòa,puah8kua3,poah8koa3
pua̍h-píng,跋反,25,poa̍h-péng,puah8ping2,poah8peng2
pua̍h-tshiú,跋手,25,poa̍h-chhiú,puah8tshiu2,poah8chhiu2
pua̍h-pue,跋杯,25,poa̍h-poe,puah8pue1,poah8poe1
pua̍h-tháng,跋桶,25,poa̍h-tháng,puah8thang2,poah8thang2
pua̍h-kiáu,跋檄,25,poa̍h-kiáu,puah8kiau2,poah8kiau2
pua̍h-sí,跋死,25,poa̍h-sí,puah8si2,poah8si2
pua̍t-sia̍p,跋涉,25,poa̍t-sia̍p,puat8siap8,poat8siap8
pua̍h-tsún,跋準,25,poa̍h-chún,puah8tsun2,poah8chun2
pua̍t-kha,跋腳,25,poa̍t-kha,puat8kha1,poat8kha1
pua̍h-tshàu,跋臭,25,poa̍h-chhàu,puah8tshau3,poah8chhau3
pua̍h-su,跋輸,25,poa̍h-su,puah8su1,poah8su1
pua̍h-tsînn,跋錢,25,poa̍h-chîⁿ,puah8tsinn5,poah8chinn5
pua̍h-bé,跋馬,25,poa̍h-bé,puah8be2,poah8be2
pháu-hông,跑紅,25,pháu-hông,phau2hong5,phau2hong5
pháu-khòo,跑褲,25,pháu-khò͘,phau2khoo3,phau2khoo3
pháu-tshia,跑車,25,pháu-chhia,phau2tshia1,phau2chhia1
pháu-tō,跑道,25,pháu-tō,phau2to7,phau2to7
pháu-tsînn,跑錢,25,pháu-chîⁿ,phau2tsinn5,phau2chinn5
pháu-bé,跑馬,25,pháu-bé,phau2be2,phau2be2
liam-kha,跕腳,25,liam-kha,liam1kha1,liam1kha1
pái-puē,跛背,25,pái-pōe,pai2pue7,pai2poe7
pái-kha,跛腳,25,pái-kha,pai2kha1,pai2kha1
kī-lī,距離,25,kī-lī,ki7li7,ki7li7
kin-tè,跟tè,25,kin-tè,kin1te3,kin1te3
kin-pan,跟班,25,kin-pan,kin1pan1,kin1pan1
kin-tuè,跟綴,25,kin-tòe,kin1tue3,kin1toe3
kin-tsong,跟蹤,25,kin-chong,kin1tsong1,kin1chong1
kin-tsìn,跟進,25,kin-chìn,kin1tsin3,kin1chin3
kin-suî,跟隨,25,kin-sûi,kin1sui5,kin1sui5
khuà-kok,跨國,25,khòa-kok,khua3kok4,khoa3kok4
khuà-hái,跨海,25,khòa-hái,khua3hai2,khoa3hai2
khuà-hâng,跨行,25,khòa-hâng,khua3hang5,khoa3hang5
ha̍nnh-kuè,跨過,25,ha̍ⁿh-kòe,hannh8kue3,hannh8koe3
tsuāinn-kiû,跩球,25,choāiⁿ-kiû,tsuainn7kiu5,choainn7kiu5
kuī-tē,跪地,25,kūi-tē,kui7te7,kui7te7
kuī-pài,跪拜,25,kūi-pài,kui7pai3,kui7pai3
lōo-giō,路giō,25,lō͘-giō,loo7gio7,loo7gio7
lōo-tsuā,路tsuā,25,lō͘-chōa,loo7tsua7,loo7choa7
lōo-tiong,路中,25,lō͘-tiong,loo7tiong1,loo7tiong1
lōo-sái,路使,25,lō͘-sái,loo7sai2,loo7sai2
lōo-khá,路卡,25,lō͘-khá,loo7kha2,loo7kha2
lōo-kháu,路口,25,lō͘-kháu,loo7khau2,loo7khau2
lōo-ki,路基,25,lō͘-ki,loo7ki1,loo7ki1
lōo-bué,路尾,25,lō͘-bóe,loo7bue2,loo7boe2
lōo-huānn,路岸,25,lō͘-hōaⁿ,loo7huann7,loo7hoann7
lōo-kìng,路徑,25,lō͘-kèng,loo7king3,loo7keng3
lōo-tn̄g,路撞,25,lō͘-tn̄g,loo7tng7,loo7tng7
lōo-tànn,路擔,25,lō͘-tàⁿ,loo7tann3,loo7tann3
lōo-thuann,路攤,25,lō͘-thoaⁿ,loo7thuann1,loo7thoann1
lōo-tn̄g,路斷,25,lō͘-tn̄g,loo7tng7,loo7tng7
lōo-tiâu,路條,25,lō͘-tiâu,loo7tiau5,loo7tiau5
lōo-phiau,路標,25,lō͘-phiau,loo7phiau1,loo7phiau1
lōo-piau,路標,25,lō͘-piau,loo7piau1,loo7piau1
lōo-tuānn,路段,25,lō͘-tōaⁿ,loo7tuann7,loo7toann7
lōo-ku̍t,路滑,25,lō͘-ku̍t,loo7kut8,loo7kut8
lōo-tsiò,路照,25,lō͘-chiò,loo7tsio3,loo7chio3
lōo-ting,路燈,25,lō͘-teng,loo7ting1,loo7teng1
lōo-iōng,路用,25,lō͘-iōng,loo7iong7,loo7iong7
lōo-īng,路用,25,lō͘-ēng,loo7ing7,loo7eng7
lōo-siûnn,路瘍,25,lō͘-siûⁿ,loo7siunn5,loo7siunn5
lōo-tîng,路程,25,lō͘-têng,loo7ting5,loo7teng5
lōo-tsām,路站,25,lō͘-chām,loo7tsam7,loo7cham7
lōo-tik,路竹,25,lō͘-tek,loo7tik4,loo7tek4
lōo-suànn,路線,25,lō͘-sòaⁿ,loo7suann3,loo7soann3
lōo-king,路肩,25,lō͘-keng,loo7king1,loo7keng1
lōo-tsháu,路草,25,lō͘-chháu,loo7tshau2,loo7chhau2
lōo-huì,路費,25,lō͘-hùi,loo7hui3,loo7hui3
lōo-tôo,路途,25,lō͘-tô͘,loo7too5,loo7too5
lōo-kuè,路過,25,lō͘-kòe,loo7kue3,loo7koe3
lōo-pinn,路邊,25,lō͘-piⁿ,loo7pinn1,loo7pinn1
lōo-tn̂g,路長,25,lō͘-tn̂g,loo7tng5,loo7tng5
lōo-tsiòng,路障,25,lō͘-chiòng,loo7tsiong3,loo7chiong3
lōo-bīn,路面,25,lō͘-bīn,loo7bin7,loo7bin7
lōo-tíng,路頂,25,lō͘-téng,loo7ting2,loo7teng2
lōo-thâu,路頭,25,lō͘-thâu,loo7thau5,loo7thau5
thiàu-làng,跳lang,25,thiàu-làng,thiau3lang3,thiau3lang3
thiàu-siāng,跳上,25,thiàu-siāng,thiau3siang7,thiau3siang7
thiàu-suànn,跳傘,25,thiàu-sòaⁿ,thiau3suann3,thiau3soann3
thiàu-ji̍p,跳入,25,thiàu-ji̍p,thiau3jip8,thiau3jip8
thiàu-tshut,跳出,25,thiàu-chhut,thiau3tshut4,thiau3chhut4
thiàu-tōng,跳動,25,thiàu-tōng,thiau3tong7,thiau3tong7
thiàu-khám,跳坎,25,thiàu-khám,thiau3kham2,thiau3kham2
thiàu-thinn,跳天,25,thiàu-thiⁿ,thiau3thinn1,thiau3thinn1
thiàu-kìnn,跳徑,25,thiàu-kìⁿ,thiau3kinn3,thiau3kinn3
thiàu-pán,跳板,25,thiàu-pán,thiau3pan2,thiau3pan2
thiàu-tsô,跳槽,25,thiàu-chô,thiau3tso5,thiau3cho5
thiàu-lân,跳欄,25,thiàu-lân,thiau3lan5,thiau3lan5
thiàu-tsuí,跳水,25,thiàu-chúi,thiau3tsui2,thiau3chui2
thiàu-hô,跳河,25,thiàu-hô,thiau3ho5,thiau3ho5
thiàu-hái,跳海,25,thiàu-hái,thiau3hai2,thiau3hai2
thiàu-káng,跳港,25,thiàu-káng,thiau3kang2,thiau3kang2
thiàu-sai,跳獅,25,thiàu-sai,thiau3sai1,thiau3sai1
thiàu-phiò,跳票,25,thiàu-phiò,thiau3phio3,thiau3phio3
thiàu-tâng,跳童,25,thiàu-tâng,thiau3tang5,thiau3tang5
tiô-tâng,跳童,25,tiô-tâng,tio5tang5,tio5tang5
thiàu-kip,跳級,25,thiàu-kip,thiau3kip4,thiau3kip4
thiàu-soh,跳索,25,thiàu-soh,thiau3soh4,thiau3soh4
thiàu-thuat,跳脫,25,thiàu-thoat,thiau3thuat4,thiau3thoat4
tiô-kha,跳腳,25,tiô-kha,tio5kha1,tio5kha1
thiàu-bú,跳舞,25,thiàu-bú,thiau3bu2,thiau3bu2
thiàu-tsáu,跳走,25,thiàu-cháu,thiau3tsau2,thiau3chau2
tiô-thiàu,跳跳,25,tiô-thiàu,tio5thiau3,tio5thiau3
thiàu-that,跳躂,25,thiàu-that,thiau3that4,thiau3that4
thiàu-tsuā,跳迣,25,thiàu-chōa,thiau3tsua7,thiau3choa7
thiàu-tsuā,跳逝,25,thiàu-chōa,thiau3tsua7,thiau3choa7
thiàu-uán,跳遠,25,thiàu-oán,thiau3uan2,thiau3oan2
thiàu-king,跳間,25,thiàu-keng,thiau3king1,thiau3keng1
thiàu-lī,跳離,25,thiàu-lī,thiau3li7,thiau3li7
thiàu-ia̍h,跳頁,25,thiàu-ia̍h,thiau3iah8,thiau3iah8
thiàu-ko,跳高,25,thiàu-ko,thiau3ko1,thiau3ko1
thiàu-kuí,跳鬼,25,thiàu-kúi,thiau3kui2,thiau3kui2
thiàu-kóo,跳鼓,25,thiàu-kó͘,thiau3koo2,thiau3koo2
siau-kin,踃筋,25,siau-kin,siau1kin1,siau1kin1
se̍h-uan,踅彎,25,se̍h-oan,seh8uan1,seh8oan1
se̍h-khuân,踅環,25,se̍h-khoân,seh8khuan5,seh8khoan5
se̍h-khoo,踅箍,25,se̍h-kho͘,seh8khoo1,seh8khoo1
se̍h-lê,踅螺,25,se̍h-lê,seh8le5,seh8le5
se̍h-ke,踅街,25,se̍h-ke,seh8ke1,seh8ke1
se̍h-lōo,踅路,25,se̍h-lō͘,seh8loo7,seh8loo7
se̍h-thâu,踅頭,25,se̍h-thâu,seh8thau5,seh8thau5
làng-káng,踉港,25,làng-káng,lang3kang2,lang3kang2
làng-liâu,踉潦,25,làng-liâu,lang3liau5,lang3liau5
ta̍h-ân,踏ân,25,ta̍h-ân,tah8an5,tah8an5
ta̍h-tsiūnn,踏上,25,ta̍h-chiūⁿ,tah8tsiunn7,tah8chiunn7
ta̍h-ji̍p,踏入,25,ta̍h-ji̍p,tah8jip8,tah8jip8
ta̍h-tshut,踏出,25,ta̍h-chhut,tah8tshut4,tah8chhut4
ta̍h-phiù,踏嘌,25,ta̍h-phiù,tah8phiu3,tah8phiu3
ta̍h-tsāi,踏在,25,ta̍h-chāi,tah8tsai7,tah8chai7
ta̍h-si̍t,踏實,25,ta̍h-si̍t,tah8sit8,tah8sit8
ta̍h-gîm,踏岑,25,ta̍h-gîm,tah8gim5,tah8gim5
ta̍h-tsha,踏差,25,ta̍h-chha,tah8tsha1,tah8chha1
ta̍h-siânn,踏成,25,ta̍h-siâⁿ,tah8siann5,tah8siann5
ta̍h-táu,踏斗,25,ta̍h-táu,tah8tau2,tah8tau2
ta̍h-pán,踏板,25,ta̍h-pán,tah8pan2,tah8pan2
ta̍h-pang,踏枋,25,ta̍h-pang,tah8pang1,tah8pang1
ta̍h-tsa,踏查,25,ta̍h-cha,tah8tsa1,tah8cha1
ta̍h-pōo,踏步,25,ta̍h-pō͘,tah8poo7,tah8poo7
ta̍h-sí,踏死,25,ta̍h-sí,tah8si2,tah8si2
ta̍h-ku̍t,踏滑,25,ta̍h-ku̍t,tah8kut8,tah8kut8
