tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
to̍k,度,10,to̍k,tok8,tok8,tok,tok
tōo-tsè,度晬,10,tō͘-chè,too7tse3,too7che3,tootse,tooche
tōo-liōng,度量,10,tō͘-liōng,too7liong7,too7liong7,tooliong,tooliong
biō-tiânn,廟埕,10,biō-tiâⁿ,bio7tiann5,bio7tiann5,biotiann,biotiann
tshiúnn-siong,廠商,10,chhiúⁿ-siong,tshiunn2siong1,chhiunn2siong1,tshiunnsiong,chhiunnsiong
huè-tû,廢除,10,hòe-tû,hue3tu5,hoe3tu5,huetu,hoetu
kóng-pò,廣播,10,kóng-pò,kong2po3,kong2po3,kongpo,kongpo
kóng-pòo,廣播,10,kóng-pò͘,kong2poo3,kong2poo3,kongpoo,kongpoo
kiàn-li̍p,建立,10,kiàn-li̍p,kian3lip8,kian3lip8,kianlip,kianlip
kiàn-gī,建議,10,kiàn-gī,kian3gi7,kian3gi7,kiangi,kiangi
huê,廻,10,hôe,hue5,hoe5,hue,hoe
king-tsio,弓蕉,10,keng-chio,king1tsio1,keng1chio1,kingtsio,kengchio
hut,弗,10,hut,hut4,hut4,hut,hut
jio̍k-sè,弱勢,10,jio̍k-sè,jiok8se3,jiok8se3,jiokse,jiokse
kiông,强,10,kiông,kiong5,kiong5,kiong,kiong
tuânn-khîm,彈琴,10,tôaⁿ-khîm,tuann5khim5,toann5khim5,tuannkhim,toannkhim
bî-long,彌濃,10,bî-long,bi5long1,bi5long1,bilong,bilong
hîng-sik,形式,10,hêng-sek,hing5sik4,heng5sek4,hingsik,hengsek
hîng-iánn,形影,10,hêng-iáⁿ,hing5iann2,heng5iann2,hingiann,hengiann
hîng-thài,形態,10,hêng-thài,hing5thai3,heng5thai3,hingthai,hengthai
hîng-siōng,形象,10,hêng-siōng,hing5siong7,heng5siong7,hingsiong,hengsiong
tsiang-huà,彰化,10,chiang-hòa,tsiang1hua3,chiang1hoa3,tsianghua,chianghoa
tsiong-huà,彰化,10,chiong-hòa,tsiong1hua3,chiong1hoa3,tsionghua,chionghoa
iánn-tsiah,影跡,10,iáⁿ-chiah,iann2tsiah4,iann2chiah4,ianntsiah,iannchiah
hit-tah,彼搭,10,hit-tah,hit4tah4,hit4tah4,hittah,hittah
hit-lō,彼號,10,hit-lō,hit4lo7,hit4lo7,hitlo,hitlo
óng-sū,往事,10,óng-sū,ong2su7,ong2su7,ongsu,ongsu
huê,徊,10,hôe,hue5,hoe5,hue,hoe
lu̍t-su,律師,10,lu̍t-su,lut8su1,lut8su1,lutsu,lutsu
āu-tshut-sì,後出世,10,āu-chhut-sì,au7tshut4si3,au7chhut4si3,autshutsi,auchhutsi
hiō-sû,後嗣,10,hiō-sû,hio7su5,hio7su5,hiosu,hiosu
āu-bué,後尾,10,āu-bóe,au7bue2,au7boe2,aubue,auboe
hiō-hué,後悔,10,hiō-hóe,hio7hue2,hio7hoe2,hiohue,hiohoe
āu-táu,後斗,10,āu-táu,au7tau2,au7tau2,autau,autau
āu-thâu-tshù,後頭厝,10,āu-thâu-chhù,au7thau5tshu3,au7thau5chhu3,authautshu,authauchhu
āu-lâng,後龍,10,āu-lâng,au7lang5,au7lang5,aulang,aulang
tik-sit,得失,10,tek-sit,tik4sit4,tek4sit4,tiksit,teksit
suá-uī,徙位,10,sóa-ūi,sua2ui7,soa2ui7,suaui,soaui
sûn-khuân,循環,10,sûn-khoân,sun5khuan5,sun5khoan5,sunkhuan,sunkhoan
tin,徵,10,tin,tin1,tin1,tin,tin
sim-sū,心事,10,sim-sū,sim1su7,sim1su7,simsu,simsu
sim-lāi-uē,心內話,10,sim-lāi-ōe,sim1lai7ue7,sim1lai7oe7,simlaiue,simlaioe
sim-su,心思,10,sim-su,sim1su1,sim1su1,simsu,simsu
sim-sìng,心性,10,sim-sèng,sim1sing3,sim1seng3,simsing,simseng
sim-ì,心意,10,sim-ì,sim1i3,sim1i3,simi,simi
sim-thài,心態,10,sim-thài,sim1thai3,sim1thai3,simthai,simthai
sim-lí,心理,10,sim-lí,sim1li2,sim1li2,simli,simli
sim-siann,心聲,10,sim-siaⁿ,sim1siann1,sim1siann1,simsiann,simsiann
sim-tsōng,心臟,10,sim-chōng,sim1tsong7,sim1chong7,simtsong,simchong
sim-thiàu,心跳,10,sim-thiàu,sim1thiau3,sim1thiau3,simthiau,simthiau
sim-sng,心酸,10,sim-sng,sim1sng1,sim1sng1,simsng,simsng
sim-guān,心願,10,sim-goān,sim1guan7,sim1goan7,simguan,simgoan
tsì-khì,志氣,10,chì-khì,tsi3khi3,chi3khi3,tsikhi,chikhi
khuìnn-ua̍h,快活,10,khùiⁿ-oa̍h,khuinn3uah8,khuinn3oah8,khuinnuah,khuinnoah
tsáinn-iūnn,怎樣,10,cháiⁿ-iūⁿ,tsainn2iunn7,chainn2iunn7,tsainniunn,chainniunn
su-sióng,思想,10,su-sióng,su1siong2,su1siong2,susiong,susiong
su-bōo,思慕,10,su-bō͘,su1boo7,su1boo7,suboo,suboo
su-khó,思考,10,su-khó,su1kho2,su1kho2,sukho,sukho
kip-sìng,急性,10,kip-sèng,kip4sing3,kip4seng3,kipsing,kipseng
sìng-tsit,性質,10,sèng-chit,sing3tsit4,seng3chit4,singtsit,sengchit
uàn-hūn,怨恨,10,oàn-hūn,uan3hun7,oan3hun7,uanhun,oanhun
kuài-kuài,怪怪,10,koài-koài,kuai3kuai3,koai3koai3,kuaikuai,koaikoai
khióng-hat,恐喝,10,khióng-hat,khiong2hat4,khiong2hat4,khionghat,khionghat
khióng-pòo,恐怖,10,khióng-pò͘,khiong2poo3,khiong2poo3,khiongpoo,khiongpoo
kuài,恠,10,koài,kuai3,koai3,kuai,koai
un-jîn,恩人,10,un-jîn,un1jin5,un1jin5,unjin,unjin
un-tsîng,恩情,10,un-chêng,un1tsing5,un1cheng5,untsing,uncheng
ia̍t,悅,10,ia̍t,iat8,iat8,iat,iat
ua̍t,悅,10,oa̍t,uat8,oat8,uat,oat
tshinn,悽,10,chhiⁿ,tshinn1,chhinn1,tshinn,chhinn
tshinn-tshám,悽慘,10,chhiⁿ-chhám,tshinn1tsham2,chhinn1chham2,tshinntsham,chhinnchham
tsîng-sè,情勢,10,chêng-sè,tsing5se3,cheng5se3,tsingse,chengse
tsîng-kám,情感,10,chêng-kám,tsing5kam2,cheng5kam2,tsingkam,chengkam
tsîng-lí,情理,10,chêng-lí,tsing5li2,cheng5li2,tsingli,chengli
tsîng-gī,情義,10,chêng-gī,tsing5gi7,cheng5gi7,tsinggi,chenggi
hut,惚,10,hut,hut4,hut4,hut,hut
sioh-miā-miā,惜命命,10,sioh-miā-miā,sioh4mia7mia7,sioh4mia7mia7,siohmiamia,siohmiamia
ok-tsit,惡質,10,ok-chit,ok4tsit4,ok4chit4,oktsit,okchit
siáng,想,10,siáng,siang2,siang2,siang,siang
sióng-siōng,想像,10,sióng-siōng,siong2siong7,siong2siong7,siongsiong,siongsiong
siūnn-huat,想法,10,siūⁿ-hoat,siunn7huat4,siunn7hoat4,siunnhuat,siunnhoat
ì-guā,意外,10,ì-gōa,i3gua7,i3goa7,igua,igoa
ì-tsì,意志,10,ì-chì,i3tsi3,i3chi3,itsi,ichi
ài-jîn,愛人,10,ài-jîn,ai3jin5,ai3jin5,aijin,aijin
ài-khàu,愛哭,10,ài-khàu,ai3khau3,ai3khau3,aikhau,aikhau
kám-mōo,感冒,10,kám-mō͘,kam2moo7,kam2moo7,kammoo,kammoo
kám-sim,感心,10,kám-sim,kam2sim1,kam2sim1,kamsim,kamsim
kám-sióng,感想,10,kám-sióng,kam2siong2,kam2siong2,kamsiong,kamsiong
kám-khài,感慨,10,kám-khài,kam2khai3,kam2khai3,kamkhai,kamkhai
tsû-pi,慈悲,10,chû-pi,tsu5pi1,chu5pi1,tsupi,chupi
thài-tōo,態度,10,thài-tō͘,thai3too7,thai3too7,thaitoo,thaitoo
ùn,慍,10,ùn,un3,un3,un,un
bān-tshiánn,慢且,10,bān-chhiáⁿ,ban7tshiann2,ban7chhiann2,bantshiann,banchhiann
kian,慳,10,kian,kian1,kian1,kian,kian
khìng-tsiok,慶祝,10,khèng-chiok,khing3tsiok4,kheng3chiok4,khingtsiok,khengchiok
iu-tshiû,憂愁,10,iu-chhiû,iu1tshiu5,iu1chhiu5,iutshiu,iuchhiu
hiàn-huat,憲法,10,hiàn-hoat,hian3huat4,hian3hoat4,hianhuat,hianhoat
ìng-tong,應當,10,èng-tong,ing3tong1,eng3tong1,ingtong,engtong
ìng-siû,應酬,10,èng-siû,ing3siu5,eng3siu5,ingsiu,engsiu
tîng,懲,10,têng,ting5,teng5,ting,teng
huâi-gî,懷疑,10,hoâi-gî,huai5gi5,hoai5gi5,huaigi,hoaigi
luân-tsîng,戀情,10,loân-chêng,luan5tsing5,loan5cheng5,luantsing,loancheng
luân-ài,戀愛,10,loân-ài,luan5ai3,loan5ai3,luanai,loanai
sîng-tsiū,成就,10,sêng-chiū,sing5tsiu7,seng5chiu7,singtsiu,sengchiu
sîng-pún,成本,10,sêng-pún,sing5pun2,seng5pun2,singpun,sengpun
sîng-li̍p,成立,10,sêng-li̍p,sing5lip8,seng5lip8,singlip,senglip
guá pí lí khah tsē,我比你較濟,10,góa pí lí khah chē,gua2pi2li2khah4tse7,goa2pi2li2khah4che7,guapilikhahtse,goapilikhahche
guá pí lír khah tsuē,我比你較濟,10,góa pí lír khah chōe,gua2pi2lir2khah4tsue7,goa2pi2lir2khah4choe7,guapilirkhahtsue,goapilirkhahchoe
guá-pí-lí-khah-tsē,我比你較濟,10,góa-pí-lí-khah-chē,gua2pi2li2khah4tse7,goa2pi2li2khah4che7,guapilikhahtse,goapilikhahche
guá-pí-lír-khah-tserē,我比你較濟,10,góa-pí-lír-khah-chēre,gua2pi2lir2khah4tsere7,goa2pi2lir2khah4chere7,guapilirkhahtsere,goapilirkhahchere
guá-pí-lír-khah-tsuē,我比你較濟,10,góa-pí-lír-khah-chōe,gua2pi2lir2khah4tsue7,goa2pi2lir2khah4choe7,guapilirkhahtsue,goapilirkhahchoe
guá-pí-lír-khah-tsuě,我比你較濟,10,góa-pí-lír-khah-chǒe,gua2pi2lir2khah4tsue6,goa2pi2lir2khah4choe6,guapilirkhahtsue,goapilirkhahchoe
guá-pí-lú-khah-tsuē,我比你較濟,10,góa-pí-lú-khah-chōe,gua2pi2lu2khah4tsue7,goa2pi2lu2khah4choe7,guapilukhahtsue,goapilukhahchoe
tsia̍t-tsí,截止,10,chia̍t-chí,tsiat8tsi2,chiat8chi2,tsiattsi,chiatchi
tsiàn-tsing,戰爭,10,chiàn-cheng,tsian3tsing1,chian3cheng1,tsiantsing,chiancheng
hì-lāng,戲弄,10,hì-lāng,hi3lang7,hi3lang7,hilang,hilang
hì-pênn,戲棚,10,hì-pêⁿ,hi3penn5,hi3penn5,hipenn,hipenn
tì siáu-kuí-á-khak,戴小鬼仔殼,10,tì siáu-kúi-á-khak,ti3siau2kui2a2khak4,ti3siau2kui2a2khak4,tisiaukuiakhak,tisiaukuiakhak
hōo-tsi̍k,戶籍,10,hō͘-che̍k,hoo7tsik8,hoo7chek8,hootsik,hoochek
sóo-ū,所有,10,só͘-ū,soo2u7,soo2u7,soou,soou
sóo-huì,所費,10,só͘-hùi,soo2hui3,soo2hui3,soohui,soohui
pián-si̍t,扁食,10,pián-si̍t,pian2sit8,pian2sit8,piansit,piansit
tshiú-lông,手囊,10,chhiú-lông,tshiu2long5,chhiu2long5,tshiulong,chhiulong
tshiú-kang,手工,10,chhiú-kang,tshiu2kang1,chhiu2kang1,tshiukang,chhiukang
tshiú-kin-á,手巾仔,10,chhiú-kin-á,tshiu2kin1a2,chhiu2kin1a2,tshiukina,chhiukina
tshiú-té,手底,10,chhiú-té,tshiu2te2,chhiu2te2,tshiute,chhiute
tshiú-tsí,手指,10,chhiú-chí,tshiu2tsi2,chhiu2chi2,tshiutsi,chhiuchi
tshiú-bôo,手模,10,chhiú-bô͘,tshiu2boo5,chhiu2boo5,tshiuboo,chhiuboo
tshiú-tuānn,手段,10,chhiú-tōaⁿ,tshiu2tuann7,chhiu2toann7,tshiutuann,chhiutoann
tshiú-sio̍k,手續,10,chhiú-sio̍k,tshiu2siok8,chhiu2siok8,tshiusiok,chhiusiok
tshiú-sio̍k-huì,手續費,10,chhiú-sio̍k-hùi,tshiu2siok8hui3,chhiu2siok8hui3,tshiusiokhui,chhiusiokhui
tshiú-su̍t,手術,10,chhiú-su̍t,tshiu2sut8,chhiu2sut8,tshiusut,chhiusut
tshiú-tê-á,手蹄仔,10,chhiú-tê-á,tshiu2te5a2,chhiu2te5a2,tshiutea,chhiutea
tshiú-pió,手錶,10,chhiú-pió,tshiu2pio2,chhiu2pio2,tshiupio,chhiupio
tshiú-tiān,手電,10,chhiú-tiān,tshiu2tian7,chhiu2tian7,tshiutian,chhiutian
tshiú-bīn,手面,10,chhiú-bīn,tshiu2bin7,chhiu2bin7,tshiubin,chhiubin
tshiú-thâu,手頭,10,chhiú-thâu,tshiu2thau5,chhiu2thau5,tshiuthau,chhiuthau
tshiú-kut,手骨,10,chhiú-kut,tshiu2kut4,chhiu2kut4,tshiukut,chhiukut
tsâi-tsîng,才情,10,châi-chêng,tsai5tsing5,chai5cheng5,tsaitsing,chaicheng
tsâi-tiāu,才調,10,châi-tiāu,tsai5tiau7,chai5tiau7,tsaitiau,chaitiau
tsat,扎,10,chat,tsat4,chat4,tsat,chat
pān-kong-hér--á,扮公伙仔,10,pān-kong-hér--á,pan7kong1her2a2,pan7kong1her2a2,pankonghera,pankonghera
pān-kong-ke-hué-á,扮公家伙仔,10,pān-kong-ke-hóe-á,pan7kong1ke1hue2a2,pan7kong1ke1hoe2a2,pankongkehuea,pankongkehoea
pān-kong-ke-hé-á,扮公家伙仔,10,pān-kong-ke-hé-á,pan7kong1ke1he2a2,pan7kong1ke1he2a2,pankongkehea,pankongkehea
pān-kong-hè--á,扮公貨仔,10,pān-kong-hè--á,pan7kong1he3a2,pan7kong1he3a2,pankonghea,pankonghea
phue-lông,批囊,10,phoe-lông,phue1long5,phoe1long5,phuelong,phoelong
phue-tháng,批桶,10,phoe-tháng,phue1thang2,phoe1thang2,phuethang,phoethang
phue-phîng,批評,10,phoe-phêng,phue1phing5,phoe1pheng5,phuephing,phoepheng
ki-su̍t,技術,10,ki-su̍t,ki1sut8,ki1sut8,kisut,kisut
ah-bô-kàu-tsi̍t-puànn,抑無夠一半,10,ah-bô-kàu-chi̍t-pòaⁿ,ah4bo5kau3tsit8puann3,ah4bo5kau3chit8poann3,ahbokautsitpuann,ahbokauchitpoann
jiáu,抓,10,jiáu,jiau2,jiau2,jiau,jiau
niàu ka-tsiah hit ki,抓尻脊彼枝,10,niàu ka-chiah hit ki,niau3ka1tsiah4hit4ki1,niau3ka1chiah4hit4ki1,niaukatsiahhitki,niaukachiahhitki
tâu-kó,投稿,10,tâu-kó,tau5ko2,tau5ko2,tauko,tauko
tâu-hâng,投降,10,tâu-hâng,tau5hang5,tau5hang5,tauhang,tauhang
khòng-sing-sòo,抗生素,10,khòng-seng-sò͘,khong3sing1soo3,khong3seng1soo3,khongsingsoo,khongsengsoo
khòng-gī,抗議,10,khòng-gī,khong3gi7,khong3gi7,khonggi,khonggi
thai,抬,10,thai,thai1,thai1,thai,thai
tí-tsè,抵制,10,tí-chè,ti2tse3,ti2che3,titse,tiche
té-khòng,抵抗,10,té-khòng,te2khong3,te2khong3,tekhong,tekhong
tí-khòng,抵抗,10,tí-khòng,ti2khong3,ti2khong3,tikhong,tikhong
buah-hún,抹粉,10,boah-hún,buah4hun2,boah4hun2,buahhun,boahhun
thiu-tshiam,抽籤,10,thiu-chhiam,thiu1tshiam1,thiu1chhiam1,thiutshiam,thiuchhiam
thiu-siōng,抽象,10,thiu-siōng,thiu1siong7,thiu1siong7,thiusiong,thiusiong
thiu-khau,抽鬮,10,thiu-khau,thiu1khau1,thiu1khau1,thiukhau,thiukhau
khioh-jī-tsuá--ê,抾字紙的,10,khioh-jī-chóa--ê,khioh4ji7tsua2e5,khioh4ji7choa2e5,khiohjitsuae,khiohjichoae
khioh-lī-tsuá--ê,抾字紙的,10,khioh-lī-chóa--ê,khioh4li7tsua2e5,khioh4li7choa2e5,khiohlitsuae,khiohlichoae
thiah-phuà,拆破,10,thiah-phòa,thiah4phua3,thiah4phoa3,thiahphua,thiahphoa
thiah-phiò,拆票,10,thiah-phiò,thiah4phio3,thiah4phio3,thiahphio,thiahphio
thiah-khui,拆開,10,thiah-khui,thiah4khui1,thiah4khui1,thiahkhui,thiahkhui
liam-hiunn,拈香,10,liam-hiuⁿ,liam1hiunn1,liam1hiunn1,liamhiunn,liamhiunn
phah-phik,拍拍,10,phah-phek,phah4phik4,phah4phek4,phahphik,phahphek
phah-bóo-tshài,拍某菜,10,phah-bó͘-chhài,phah4boo2tshai3,phah4boo2chhai3,phahbootshai,phahboochhai
phah-kiû,拍球,10,phah-kiû,phah4kiu5,phah4kiu5,phahkiu,phahkiu
phah-kat,拍結,10,phah-kat,phah4kat4,phah4kat4,phahkat,phahkat
phah-thih-á-sai-hū,拍鐵仔師父,10,phah-thih-á-sai-hū,phah4thih4a2sai1hu7,phah4thih4a2sai1hu7,phahthihasaihu,phahthihasaihu
thua-sái-liân,拖屎連,10,thoa-sái-liân,thua1sai2lian5,thoa1sai2lian5,thuasailian,thoasailian
thua-pênn,拖棚,10,thoa-pêⁿ,thua1penn5,thoa1penn5,thuapenn,thoapenn
thua-sua,拖沙,10,thoa-soa,thua1sua1,thoa1soa1,thuasua,thoasoa
thua-buâ,拖磨,10,thoa-bôa,thua1bua5,thoa1boa5,thuabua,thoaboa
tsiau-thāi,招待,10,chiau-thāi,tsiau1thai7,chiau1thai7,tsiauthai,chiauthai
tsiau-pâi,招牌,10,chiau-pâi,tsiau1pai5,chiau1pai5,tsiaupai,chiaupai
pài-pài,拜拜,10,pài-pài,pai3pai3,pai3pai3,paipai,paipai
pài-hóng,拜訪,10,pài-hóng,pai3hong2,pai3hong2,paihong,paihong
tsí-tīng,指定,10,chí-tēng,tsi2ting7,chi2teng7,tsiting,chiteng
tsí-tō,指導,10,chí-tō,tsi2to7,chi2to7,tsito,chito
kí-tsáinn,指指,10,kí-cháiⁿ,ki2tsainn2,ki2chainn2,kitsainn,kichainn
tsí-kàu,指教,10,chí-kàu,tsi2kau3,chi2kau3,tsikau,chikau
tsńg-kah,指甲,10,chńg-kah,tsng2kah4,chng2kah4,tsngkah,chngkah
tsí-sī,指示,10,chí-sī,tsi2si7,chi2si7,tsisi,chisi
àn-sǹg,按算,10,àn-sǹg,an3sng3,an3sng3,ansng,ansng
tshò,挫,10,chhò,tsho3,chho3,tsho,chho
tshòo,挫,10,chhò͘,tshoo3,chhoo3,tshoo,chhoo
khún-pa̍k,捆縛,10,khún-pa̍k,khun2pak8,khun2pak8,khunpak,khunpak
tsia̍t-ūn,捷運,10,chia̍t-ūn,tsiat8un7,chiat8un7,tsiatun,chiatun
uat,捾,10,oat,uat4,oat4,uat,oat
pâi-thik,排斥,10,pâi-thek,pai5thik4,pai5thek4,paithik,paithek
pâi-kiû,排球,10,pâi-kiû,pai5kiu5,pai5kiu5,paikiu,paikiu
khuà-sim,掛心,10,khòa-sim,khua3sim1,khoa3sim1,khuasim,khoasim
lia̍h-tsò,掠做,10,lia̍h-chò,liah8tso3,liah8cho3,liahtso,liahcho
lia̍h-pau,掠包,10,lia̍h-pau,liah8pau1,liah8pau1,liahpau,liahpau
lia̍h-kông,掠狂,10,lia̍h-kông,liah8kong5,liah8kong5,liahkong,liahkong
lia̍h-kâu,掠猴,10,lia̍h-kâu,liah8kau5,liah8kau5,liahkau,liahkau
lia̍h-lîng,掠龍,10,lia̍h-lêng,liah8ling5,liah8leng5,liahling,liahleng
tshái-iōng,採用,10,chhái-iōng,tshai2iong7,chhai2iong7,tshaiiong,chhaiiong
tshái-káng,採購,10,chhái-káng,tshai2kang2,chhai2kang2,tshaikang,chhaikang
thàm-hóng,探訪,10,thàm-hóng,tham3hong2,tham3hong2,thamhong,thamhong
tsih-tsiap,接接,10,chih-chiap,tsih4tsiap4,chih4chiap4,tsihtsiap,chihchiap
tsiap-tshiok,接觸,10,chiap-chhiok,tsiap4tshiok4,chiap4chhiok4,tsiaptshiok,chiapchhiok
khòng-tsè,控制,10,khòng-chè,khong3tse3,khong3che3,khongtse,khongche
tshui-kóng,推廣,10,chhui-kóng,tshui1kong2,chhui1kong2,tshuikong,chhuikong
tshui-tshik,推測,10,chhui-chhek,tshui1tshik4,chhui1chhek4,tshuitshik,chhuichhek
tshui-tsiàn,推薦,10,chhui-chiàn,tshui1tsian3,chhui1chian3,tshuitsian,chhuichian
thê-gī,提議,10,thê-gī,the5gi7,the5gi7,thegi,thegi
thê-tshénn,提醒,10,thê-chhéⁿ,the5tshenn2,the5chhenn2,thetshenn,thechhenn
uānn-tsò,換做,10,ōaⁿ-chò,uann7tso3,oann7cho3,uanntso,oanncho
sún-hāi,損害,10,sún-hāi,sun2hai7,sun2hai7,sunhai,sunhai
so,搔,10,so,so1,so1,so,so
tuî,搥,10,tûi,tui5,tui5,tui,tui
puann-tshù,搬厝,10,poaⁿ-chhù,puann1tshu3,poann1chhu3,puanntshu,poannchhu
puann-hì,搬戲,10,poaⁿ-hì,puann1hi3,poann1hi3,puannhi,poannhi
kòng-thuî-á,摃槌仔,10,kòng-thûi-á,kong3thui5a2,kong3thui5a2,kongthuia,kongthuia
tiah-iàu,摘要,10,tiah-iàu,tiah4iau3,tiah4iau3,tiahiau,tiahiau
puah-kang,撥工,10,poah-kang,puah4kang1,poah4kang1,puahkang,poahkang
tòng-thâu,擋頭,10,tòng-thâu,tong3thau5,tong3thau5,tongthau,tongthau
tshò,操,10,chhò,tsho3,chho3,tsho,chho
tshòo,操,10,chhò͘,tshoo3,chhoo3,tshoo,chhoo
tshau-lô,操勞,10,chhau-lô,tshau1lo5,chhau1lo5,tshaulo,chhaulo
tshau-huân,操煩,10,chhau-hoân,tshau1huan5,chhau1hoan5,tshauhuan,chhauhoan
kì-tsāi,據在,10,kì-chāi,ki3tsai7,ki3chai7,kitsai,kichai
kù-tsāi,據在,10,kù-chāi,ku3tsai7,ku3chai7,kutsai,kuchai
khok-tshiong,擴充,10,khok-chhiong,khok4tshiong1,khok4chhiong1,khoktshiong,khokchhiong
kiáu-jiáu,攪擾,10,kiáu-jiáu,kiau2jiau2,kiau2jiau2,kiaujiau,kiaujiau
tsi-phiò,支票,10,chi-phiò,tsi1phio3,chi1phio3,tsiphio,chiphio
siu-suah,收煞,10,siu-soah,siu1suah4,siu1soah4,siusuah,siusoah
siu-kiann,收驚,10,siu-kiaⁿ,siu1kiann1,siu1kiann1,siukiann,siukiann
kái-liông,改良,10,kái-liông,kai2liong5,kai2liong5,kailiong,kailiong
kái-tsong,改裝,10,kái-chong,kai2tsong1,kai2chong1,kaitsong,kaichong
kái-piàn,改變,10,kái-piàn,kai2pian3,kai2pian3,kaipian,kaipian
kái-tsō,改造,10,kái-chō,kai2tso7,kai2cho7,kaitso,kaicho
pàng-guā-guā,放外外,10,pàng-gōa-gōa,pang3gua7gua7,pang3goa7goa7,pangguagua,panggoagoa
pàng-phuì,放屁,10,pàng-phùi,pang3phui3,pang3phui3,pangphui,pangphui
pàng-sak,放捒,10,pàng-sak,pang3sak4,pang3sak4,pangsak,pangsak
hòng-khì,放棄,10,hòng-khì,hong3khi3,hong3khi3,hongkhi,hongkhi
pàng-sí-tu-á-lâu,放死豬仔流,10,pàng-sí-tu-á-lâu,pang3si2tu1a2lau5,pang3si2tu1a2lau5,pangsitualau,pangsitualau
hòng-sàng-thâu,放送頭,10,hòng-sàng-thâu,hong3sang3thau5,hong3sang3thau5,hongsangthau,hongsangthau
kòo-kiong phok-bu̍t-īnn,故宮博物院,10,kò͘-kiong phok-bu̍t-īⁿ,koo3kiong1phok4but8inn7,koo3kiong1phok4but8inn7,kookiongphokbutinn,kookiongphokbutinn
kòo-tsiong,故障,10,kò͘-chiong,koo3tsiong1,koo3chiong1,kootsiong,koochiong
bín-kám,敏感,10,bín-kám,bin2kam2,bin2kam2,binkam,binkam
bín-tsia̍t,敏捷,10,bín-chia̍t,bin2tsiat8,bin2chiat8,bintsiat,binchiat
bín-tāu,敏豆,10,bín-tāu,bin2tau7,bin2tau7,bintau,bintau
kiù-hōo-tshia,救護車,10,kiù-hō͘-chhia,kiu3hoo7tshia1,kiu3hoo7chhia1,kiuhootshia,kiuhoochhia
kàu-tn̂g,教堂,10,kàu-tn̂g,kau3tng5,kau3tng5,kautng,kautng
kàu-ha̍k,教學,10,kàu-ha̍k,kau3hak8,kau3hak8,kauhak,kauhak
kàu-siū,教授,10,kàu-siū,kau3siu7,kau3siu7,kausiu,kausiu
kàu-huē,教會,10,kàu-hōe,kau3hue7,kau3hoe7,kauhue,kauhoe
kàu-kho-su,教科書,10,kàu-kho-su,kau3kho1su1,kau3kho1su1,kaukhosu,kaukhosu
kám-kóng,敢講,10,kám-kóng,kam2kong2,kam2kong2,kamkong,kamkong
sàn-hiong,散凶,10,sàn-hiong,san3hiong1,san3hiong1,sanhiong,sanhiong
kìng-tiōng,敬重,10,kèng-tiōng,king3tiong7,keng3tiong7,kingtiong,kengtiong
tsíng-lí,整理,10,chéng-lí,tsing2li2,cheng2li2,tsingli,chengli
ti̍k-jîn,敵人,10,te̍k-jîn,tik8jin5,tek8jin5,tikjin,tekjin
sòo-jī,數字,10,sò͘-jī,soo3ji7,soo3ji7,sooji,sooji
siàu-liām,數念,10,siàu-liām,siau3liam7,siau3liam7,siauliam,siauliam
siàu-siūnn,數想,10,siàu-siūⁿ,siau3siunn7,siau3siunn7,siausiunn,siausiunn
bûn-jī,文字,10,bûn-jī,bun5ji7,bun5ji7,bunji,bunji
bûn-ha̍k,文學,10,bûn-ha̍k,bun5hak8,bun5hak8,bunhak,bunhak
bûn-tàn,文旦,10,bûn-tàn,bun5tan3,bun5tan3,buntan,buntan
bûn-bîng,文明,10,bûn-bêng,bun5bing5,bun5beng5,bunbing,bunbeng
bûn-tsiunn,文章,10,bûn-chiuⁿ,bun5tsiunn1,bun5chiunn1,buntsiunn,bunchiunn
bûn-gē,文藝,10,bûn-gē,bun5ge7,bun5ge7,bunge,bunge
táu-la̍k,斗六,10,táu-la̍k,tau2lak8,tau2lak8,taulak,taulak
liāu-sióng,料想,10,liāu-sióng,liau7siong2,liau7siong2,liausiong,liausiong
liāu-lí,料理,10,liāu-lí,liau7li2,liau7li2,liauli,liauli
tsim-tsiok,斟酌,10,chim-chiok,tsim1tsiok4,chim1chiok4,tsimtsiok,chimchiok
póo-thâu,斧頭,10,pó͘-thâu,poo2thau5,poo2thau5,poothau,poothau
tsám,斬,10,chám,tsam2,cham2,tsam,cham
sin-niû,新娘,10,sin-niû,sin1niu5,sin1niu5,sinniu,sinniu
sin-pū,新婦,10,sin-pū,sin1pu7,sin1pu7,sinpu,sinpu
sin-tshī,新市,10,sin-chhī,sin1tshi7,sin1chhi7,sintshi,sinchhi
sin-tiàm,新店,10,sin-tiàm,sin1tiam3,sin1tiam3,sintiam,sintiam
sin-tiàm khu-kong-sóo,新店區公所,10,sin-tiàm khu-kong-só͘,sin1tiam3khu1kong1soo2,sin1tiam3khu1kong1soo2,sintiamkhukongsoo,sintiamkhukongsoo
sin-kóng,新廣,10,sin-kóng,sin1kong2,sin1kong2,sinkong,sinkong
sin-tshun,新春,10,sin-chhun,sin1tshun1,sin1chhun1,sintshun,sinchhun
sin-tsiann,新正,10,sin-chiaⁿ,sin1tsiann1,sin1chiann1,sintsiann,sinchiann
sin-iânn,新營,10,sin-iâⁿ,sin1iann5,sin1iann5,siniann,siniann
