tl,hanzi,frequency,poj,tl_num,poj_num
tshu-tsuí-to,趨水道,16,chhu-chúi-to,tshutsui2to,chhuchui2to
tshū-liu-lông,趨流籠,16,chhū-liu-lông,tshu7liulong5,chhu7liulong5
tshu-liu-lông,趨溜廊,16,chhu-liu-lông,tshuliulong5,chhuliulong5
tshu-liu-tō,趨溜道,16,chhu-liu-tō,tshuliuto7,chhuliuto7
tshu-bé-liu,趨馬溜,16,chhu-bé-liu,tshube2liu,chhube2liu
tsiok-kóo-tsui,足古錐,16,chiok-kó͘-chui,tsiokkoo2tsui,chiokkoo2chui
tsiok-pi-ai,足悲哀,16,chiok-pi-ai,tsiokpiai,chiokpiai
tsiok-ài-khùn,足愛睏,16,chiok-ài-khùn,tsiokai3khun3,chiokai3khun3
tsiok-ū-miâ,足有名,16,chiok-ū-miâ,tsioku7mia5,chioku7mia5
tsiok-huann-hí,足歡喜,16,chiok-hoaⁿ-hí,tsiokhuannhi2,chiokhoannhi2
tsiok--ê,足的,16,chiok--ê,tsioke5,chioke5
tsiok-ngē-táu,足硬鬥,16,chiok-ngē-táu,tsioknge7tau2,chioknge7tau2
tsiok-tshù-bī,足趣味,16,chiok-chhù-bī,tsioktshu3bi7,chiokchhu3bi7
tsiok-mâ-huân,足麻煩,16,chiok-mâ-hoân,tsiokma5huan5,chiokma5hoan5
tâi-kûn-tō,跆拳道,16,tâi-kûn-tō,tai5kun5to7,tai5kun5to7
pua̍h--tó,跋倒,16,poa̍h--tó,puah8to2,poah8to2
pua̍h-pue-hō,跋桮號,16,poa̍h-poe-hō,puah8pueho7,poah8poeho7
pua̍h-pháinn-kiáu,跋歹筊,16,poa̍h-pháiⁿ-kiáu,puah8phainn2kiau2,poah8phainn2kiau2
pua̍h-lo̍h-lâi,跋落來,16,poa̍h-lo̍h-lâi,puah8loh8lai5,poah8loh8lai5
pua̍h-lo̍h-tsím,跋落枕,16,poa̍h-lo̍h-chím,puah8loh8tsim2,poah8loh8chim2
kin-tuè-tsiá,跟綴者,16,kin-tòe-chiá,kintue3tsia2,kintoe3chia2
kha-á-sian,跤仔先,16,kha-á-sian,khaa2sian,khaa2sian
kha-tiām-á,跤墊仔,16,kha-tiām-á,khatiam7a2,khatiam7a2
kha-āu-kin,跤後筋,16,kha-āu-kin,khaau7kin,khaau7kin
kha-āu-tóo,跤後肚,16,kha-āu-tó͘,khaau7too2,khaau7too2
kha-āu-kin,跤後跟,16,kha-āu-kin,khaau7kin,khaau7kin
kha-tshiú-mé,跤手猛,16,kha-chhiú-mé,khatshiu2me2,khachhiu2me2
kha-tshiú-tsiān,跤手賤,16,kha-chhiú-chiān,khatshiu2tsian7,khachhiu2chian7
kha-tòng-hué,跤擋火,16,kha-tòng-hóe,khatong3hue2,khatong3hoe2
kha-tòng-hé,跤擋火,16,kha-tòng-hé,khatong3he2,khatong3he2
kha-tòng-ting,跤擋燈,16,kha-tòng-teng,khatong3ting,khatong3teng
kha-sau-á,跤梢仔,16,kha-sau-á,khasaua2,khasaua2
kha-tóo-jîn,跤肚仁,16,kha-tó͘-jîn,khatoo2jin5,khatoo2jin5
kha-tóo-tshoo,跤肚粗,16,kha-tó͘-chho͘,khatoo2tshoo,khatoo2chhoo
kha-tóo-bah,跤肚肉,16,kha-tó͘-bah,khatoo2bah,khatoo2bah
kha-tshia-tîn,跤車藤,16,kha-chhia-tîn,khatshiatin5,khachhiatin5
kha-thâu-uánn,跤頭腕,16,kha-thâu-óaⁿ,khathau5uann2,khathau5oann2
kha-thâu-hu,跤頭趺,16,kha-thâu-hu,khathau5hu,khathau5hu
kha-thâu-u,跤頭趺,16,kha-thâu-u,khathau5u,khathau5u
kha-tâ-u,跤頭趺,16,kha-tâ-u,khata5u,khata5u
kha-tsia̍h-tîn,跤食藤,16,kha-chia̍h-tîn,khatsiah8tin5,khachiah8tin5
tsuāi--tsi̍h,跩折,16,choāi--chi̍h,tsuai7tsih8,choai7chih8
tsuāinn--tsi̍h,跩折,16,choāiⁿ--chi̍h,tsuainn7tsih8,choainn7chih8
tsuāi-lián-tńg,跩輾轉,16,choāi-lián-tńg,tsuai7lian2tng2,choai7lian2tng2
tsuāinn-lián-tńg,跩輾轉,16,choāiⁿ-lián-tńg,tsuainn7lian2tng2,choainn7lian2tng2
lōo-kôo-muê,路糊糜,16,lō͘-kô͘-môe,loo7koo5mue5,loo7koo5moe5
lōo-pinn-hue,路邊花,16,lō͘-piⁿ-hoe,loo7pinnhue,loo7pinnhoe
thiàu-làng-suh,跳 làng-suh,16,thiàu-làng-suh,thiau3lang3suh,thiau3lang3suh
thiàu-tik-ko,跳竹篙,16,thiàu-tek-ko,thiau3tikko,thiau3tekko
thiàu-ti-bú,跳豬舞,16,thiàu-ti-bú,thiau3tibu2,thiau3tibu2
thiàu-kha-ke,跳跤雞,16,thiàu-kha-ke,thiau3khake,thiau3khake
thiàu-kha-kue,跳跤雞,16,thiàu-kha-koe,thiau3khakue,thiau3khakoe
se̍h-kháu-līng,踅口令,16,se̍h-kháu-lēng,seh8khau2ling7,seh8khau2leng7
se̍h-tín-tāng,踅振動,16,se̍h-tín-tāng,seh8tin2tang7,seh8tin2tang7
se̍h-lin-long,踅玲瑯,16,se̍h-lin-long,seh8linlong,seh8linlong
ta̍h-i̋ng-jín,踏引擎,16,ta̍h-ĕng-jín,tah8ingjin2,tah8eng9jin2
ta̍h-uē-thâu,踏話頭,16,ta̍h-ōe-thâu,tah8ue7thau5,tah8oe7thau5
that--á,踢仔,16,that--á,thata2,thata2
that-kha-kiû,踢跤球,16,that-kha-kiû,thatkhakiu5,thatkhakiu5
tiàm-tshù-lāi,踮厝內,16,tiàm-chhù-lāi,tiam3tshu3lai7,tiam3chhu3lai7
tiàm-tsuí-bī,踮水沫,16,tiàm-chúi-bī,tiam3tsui2bi7,tiam3chui2bi7
tiàm-bī-thíng,踮沬艇,16,tiàm-bī-théng,tiam3bi7thing2,tiam3bi7theng2
tiàm-khang-ku,踮空龜,16,tiàm-khang-ku,tiam3khangku,tiam3khangku
tship-pōo-kiânn,蹐步行,16,chhip-pō͘-kiâⁿ,tshippoo7kiann5,chhippoo7kiann5
tuà-guā-kháu,蹛外口,16,tòa-gōa-kháu,tua3gua7khau2,toa3goa7khau2
tuà-tsng-kha,蹛庄跤,16,tòa-chng-kha,tua3tsngkha,toa3chngkha
khiau-khiau-pang,蹺蹺板,16,khiau-khiau-pang,khiaukhiaupang,khiaukhiaupang
sò-ut-tsìng,躁鬱症,16,sò-ut-chèng,so3uttsing3,so3utcheng3
phih-phak-ànn,躄仆向,16,phih-phak-àⁿ,phihphakann3,phihphakann3
phih-phak-hóo,躄覆俯,16,phih-phak-hó͘,phihphakhoo2,phihphakhoo2
phih-phak-ǹg,躄覆向,16,phih-phak-ǹg,phihphakng3,phihphakng3
tiû-tû-pang,躊躇邦,16,tiû-tû-pang,tiu5tu5pang,tiu5tu5pang
liòng-khí-lâi,躘起來,16,liòng-khí-lâi,liong3khi2lai5,liong3khi2lai5
sin-sim-kho,身心科,16,sin-sim-kho,sinsimkho,sinsimkho
sin-khu-ko,身軀膏,16,sin-khu-ko,sinkhuko,sinkhuko
lò-bué-á,躼尾仔,16,lò-bóe-á,lo3bue2a2,lo3boe2a2
lò-bé-á,躼尾仔,16,lò-bé-á,lo3be2a2,lo3be2a2
lò-kha-á,躼跤仔,16,lò-kha-á,lo3khaa2,lo3khaa2
lò-lò-tn̂g,躼躼長,16,lò-lò-tn̂g,lo3lo3tng5,lo3lo3tng5
nǹg-suann-tshí,軁山鼠,16,nǹg-soaⁿ-chhí,nng3suanntshi2,nng3soannchhi2
nǹg-kiō-kha,軁轎跤,16,nǹg-kiō-kha,nng3kio7kha,nng3kio7kha
tshia-tòng-tûn,車擋脣,16,chhia-tòng-tûn,tshiatong3tun5,chhiatong3tun5
tshia-ke-lōo,車街路,16,chhia-ke-lō͘,tshiakeloo7,chhiakeloo7
tshia-lián-pâi,車輪牌,16,chhia-lián-pâi,tshialian2pai5,chhialian2pai5
tshia-lián-kué,車輪粿,16,chhia-lián-kóe,tshialian2kue2,chhialian2koe2
tshia-lián-piánn,車輪餅,16,chhia-lián-piáⁿ,tshialian2piann2,chhialian2piann2
tshia-tíng-bīn,車頂面,16,chhia-téng-bīn,tshiating2bin7,chhiateng2bin7
tshia-kóo-tīn,車鼓陣,16,chhia-kó͘-tīn,tshiakoo2tin7,chhiakoo2tin7
kun-kuann-tiau,軍官鵰,16,kun-koaⁿ-tiau,kunkuanntiau,kunkoanntiau
nńg-khau-sî,軟剾匙,16,nńg-khau-sî,nng2khausi5,nng2khausi5
nńg-bó-á,軟母仔,16,nńg-bó-á,nng2bo2a2,nng2bo2a2
nńg-bú-á,軟母仔,16,nńg-bú-á,nng2bu2a2,nng2bu2a2
nńg-kiû-á,軟球仔,16,nńg-kiû-á,nng2kiu5a2,nng2kiu5a2
nńg-náu-mo̍oh,軟腦膜,16,nńg-náu-mo̍͘h,nng2nau2mooh8,nng2nau2mooh8
nńg-ka-kó,軟膠果,16,nńg-ka-kó,nng2kako2,nng2kako2
ti̍k-sim-kok,軸心國,16,te̍k-sim-kok,tik8simkok,tek8simkok
khah-tiām-hong,較恬風,16,khah-tiām-hong,khahtiam7hong,khahtiam7hong
khah-tiām-huang,較恬風,16,khah-tiām-hoang,khahtiam7huang,khahtiam7hoang
khah-tsá-khùn,較早睏,16,khah-chá-khùn,khahtsa2khun3,khahcha2khun3
khah-tiâu-ti̍t,較條直,16,khah-tiâu-ti̍t,khahtiau5tit8,khahtiau5tit8
khah-bô-hong,較無風,16,khah-bô-hong,khahbo5hong,khahbo5hong
khah-bô-huang,較無風,16,khah-bô-hoang,khahbo5huang,khahbo5hoang
khah-kui-khì,較規氣,16,khah-kui-khì,khahkuikhi3,khahkuikhi3
khah-iânn-bīn,較贏面,16,khah-iâⁿ-bīn,khahiann5bin7,khahiann5bin7
khah-kuánn-kín,較趕緊,16,khah-kóaⁿ-kín,khahkuann2kin2,khahkoann2kin2
khing-piān-tshia,輕便車,16,kheng-piān-chhia,khingpian7tshia,khengpian7chhia
khin-sió-suat,輕小說,16,khin-sió-soat,khinsio2suat,khinsio2soat
khing-sió-suat,輕小說,16,kheng-sió-soat,khingsio2suat,khengsio2soat
khing-tām-tsuí,輕淡水,16,kheng-tām-chúi,khingtam7tsui2,khengtam7chui2
khin-sang-hîm,輕鬆熊,16,khin-sang-hîm,khinsanghim5,khinsanghim5
tsu-mi̍h-ki,輜物機,16,chu-mi̍h-ki,tsumih8ki,chumih8ki
su-ji̍p-hoat,輸入法,16,su-ji̍p-hoat,sujip8hoat,sujip8hoat
khong-pé-á,輸送帶,16,khong-pé-á,khongpe2a2,khongpe2a2
lián-á-ê,輾仔鞋,16,lián-á-ê,lian2a2e5,lian2a2e5
liàn-thian-tshia,輾天車,16,liàn-thian-chhia,lian3thiantshia,lian3thianchhia
liàn--ê,輾的,16,liàn--ê,lian3e5,lian3e5
tńg--tshù,轉厝,16,tńg--chhù,tng2tshu3,tng2chhu3
tuínn--khì,轉去,16,túiⁿ--khì,tuinn2khi3,tuinn2khi3
tsuán-tâi-khì,轉台器,16,choán-tâi-khì,tsuan2tai5khi3,choan2tai5khi3
tńg-hiān-lu̍t,轉現率,16,tńg-hiān-lu̍t,tng2hian7lut8,tng2hian7lut8
tńg-ūn-tsām,轉運站,16,tńg-ūn-chām,tng2un7tsam7,tng2un7cham7
tńg-tsînn-khang,轉錢空,16,tńg-chîⁿ-khang,tng2tsinn5khang,tng2chinn5khang
sin-thiú-nî,辛丑年,16,sin-thiú-nî,sinthiu2ni5,sinthiu2ni5
sin-pa-ui,辛巴威,16,sin-pa-ui,sinpaui,sinpaui
sin-uân-ti̍t,辛烷值,16,sin-oân-ti̍t,sinuan5tit8,sinoan5tit8
koo-tsín-hú,辜振甫,16,ko͘-chín-hú,kootsin2hu2,koochin2hu2
piān-sik-bé,辨識碼,16,piān-sek-bé,pian7sikbe2,pian7sekbe2
ngiâ-sîn-bîng,迎神明,16,ngiâ-sîn-bêng,ngia5sin5bing5,ngia5sin5beng5
ngiâ-hong-bīn,迎風面,16,ngiâ-hong-bīn,ngia5hongbin7,ngia5hongbin7
hānn-sìng-pia̍t,迒性別,16,hāⁿ-sèng-pia̍t,hann7sing3piat8,hann7seng3piat8
huán-hāu-ji̍t,返校日,16,hoán-hāu-ji̍t,huan2hau7jit8,hoan2hau7jit8
thàng-thinn-phang,迵天芳,16,thàng-thiⁿ-phang,thang3thinnphang,thang3thinnphang
bê-tsiòng-ia̍h,迷眾頁,16,bê-chiòng-ia̍h,be5tsiong3iah8,be5chiong3iah8
sàng-tsuè-tui,送做堆,16,sàng-chòe-tui,sang3tsue3tui,sang3choe3tui
sàng-tsò-tui,送做堆,16,sàng-chò-tui,sang3tso3tui,sang3cho3tui
sàng-suann-thâu,送山頭,16,sàng-soaⁿ-thâu,sang3suannthau5,sang3soannthau5
sàng-phue-uân,送批員,16,sàng-phoe-oân,sang3phueuan5,sang3phoeoan5
sàng-tsia̍h-si̍t,送食食,16,sàng-chia̍h-si̍t,sang3tsiah8sit8,sang3chiah8sit8
gi̍k-lān-kuai,逆𡳞乖,16,ge̍k-lān-koai,gik8lan7kuai,gek8lan7koai
thàu-thinn-tshù,透天厝,16,thàu-thiⁿ-chhù,thau3thinntshu3,thau3thinnchhu3
thàu-bîng-phìnn,透明片,16,thàu-bêng-phìⁿ,thau3bing5phinn3,thau3beng5phinn3
thàu-tsuí-siann,透水聲,16,thàu-chúi-siaⁿ,thau3tsui2siann,thau3chui2siann
thàu-tsíng-á,透種仔,16,thàu-chéng-á,thau3tsing2a2,thau3cheng2a2
thàu-pìn-hôo,透鬢鬍,16,thàu-pìn-hô͘,thau3pin3hoo5,thau3pin3hoo5
ta̍k-ke-hó,逐家好,16,ta̍k-ke-hó,tak8keho2,tak8keho2
ta̍k-tiâu-lōo,逐條路,16,ta̍k-tiâu-lō͘,tak8tiau5loo7,tak8tiau5loo7
ta̍k-lé-pài,逐禮拜,16,ta̍k-lé-pài,tak8le2pai3,tak8le2pai3
tsit-sì-lâng,這世人,16,chit-sì-lâng,tsitsi3lang5,chitsi3lang5
tsit-khuán-lâng,這款人,16,chit-khoán-lâng,tsitkhuan2lang5,chitkhoan2lang5
tsit-tsām-á,這站仔,16,chit-chām-á,tsittsam7a2,chitcham7a2
tsit-lōo-bué,這路尾,16,chit-lō͘-bóe,tsitloo7bue2,chitloo7boe2
thong-sè-kài,通世界,16,thong-sè-kài,thongse3kai3,thongse3kai3
thang-tsham-khó,通參考,16,thang-chham-khó,thangtshamkho2,thangchhamkho2
thong-kuî-á,通懷仔,16,thong-kûi-á,thongkui5a2,thongkui5a2
thong-tsuí-lōo,通水路,16,thong-chúi-lō͘,thongtsui2loo7,thongchui2loo7
thong-sin-khu,通身軀,16,thong-sin-khu,thongsinkhu,thongsinkhu
se̍h-iā-tshī,逛夜市,16,se̍h-iā-chhī,seh8ia7tshi7,seh8ia7chhi7
liân-tsiap-khang,連接空,16,liân-chiap-khang,lian5tsiapkhang,lian5chiapkhang
liân-tsiap-thé,連接體,16,liân-chiap-thé,lian5tsiapthe2,lian5chiapthe2
liân-khuànn-māi,連看覓,16,liân-khòaⁿ-māi,lian5khuann3mai7,lian5khoann3mai7
liân-sio̍k-kio̍k,連續劇,16,liân-sio̍k-kio̍k,lian5siok8kiok8,lian5siok8kiok8
tsìn-tsi̍t-pōo,進一步,16,chìn-chi̍t-pō͘,tsin3tsit8poo7,chin3chit8poo7
jû-ua̍t-tseh,逾越節,16,jû-oa̍t-cheh,ju5uat8tseh,ju5oat8cheh
iû-o̍h-sian,遊學仙,16,iû-o̍h-sian,iu5oh8sian,iu5oh8sian
iû-hì-ông,遊戲王,16,iû-hì-ông,iu5hi3ong5,iu5hi3ong5
iû-gē-huē,遊藝會,16,iû-gē-hōe,iu5ge7hue7,iu5ge7hoe7
iû-tia̍p-hue,遊蝶花,16,iû-tia̍p-hoe,iu5tiap8hue,iu5tiap8hoe
iû-lám-kheh,遊覽客,16,iû-lám-kheh,iu5lam2kheh,iu5lam2kheh
iû-lám-tsûn,遊覽船,16,iû-lám-chûn,iu5lam2tsun5,iu5lam2chun5
ūn-tōng-kuán,運動館,16,ūn-tōng-koán,un7tong7kuan2,un7tong7koan2
ūn-tsuán-tshiú,運轉手,16,ūn-choán-chhiú,un7tsuan2tshiu2,un7choan2chhiu2
kuè-tang-kha,過tang跤,16,kòe-tang-kha,kue3tangkha,koe3tangkha
kuè-liáu-tāi,過了代,16,kòe-liáu-tāi,kue3liau2tai7,koe3liau2tai7
kuè-liáu-sin,過了身,16,kòe-liáu-sin,kue3liau2sin,koe3liau2sin
kuè-ngóo-kuan,過五關,16,kòe-ngó͘-koan,kue3ngoo2kuan,koe3ngoo2koan
kè-ngóo-kuan,過五關,16,kè-ngó͘-koan,ke3ngoo2kuan,ke3ngoo2koan
kuè--lâng,過人,16,kòe--lâng,kue3lang5,koe3lang5
kuè-lô-sí,過勞死,16,kòe-lô-sí,kue3lo5si2,koe3lo5si2
kuè-khì-sik,過去式,16,kòe-khì-sek,kue3khi3sik,koe3khi3sek
kuè-suann-tshia,過山車,16,kòe-soaⁿ-chhia,kue3suanntshia,koe3soannchhia
kè-suann-tshia,過山車,16,kè-soaⁿ-chhia,ke3suanntshia,ke3soannchhia
kuè-kong-khang,過工空,16,kòe-kong-khang,kue3kongkhang,koe3kongkhang
kè-kong-khang,過工空,16,kè-kong-khang,ke3kongkhang,ke3kongkhang
kuè-lang-kha,過櫳跤,16,kòe-lang-kha,kue3langkha,koe3langkha
kuè-kau-tshài,過溝菜,16,kòe-kau-chhài,kue3kautshai3,koe3kauchhai3
kè-kau-tshài,過溝菜,16,kè-kau-chhài,ke3kautshai3,ke3kauchhai3
kuè-lōo-suànn,過路線,16,kòe-lō͘-sòaⁿ,kue3loo7suann3,koe3loo7soann3
kè-lōo-suànn,過路線,16,kè-lō͘-sòaⁿ,ke3loo7suann3,ke3loo7soann3
at-bí-ko,遏米糕,16,at-bí-ko,atbi2ko,atbi2ko
tō-lîm-tsuá,道林紙,16,tō-lîm-chóa,to7lim5tsua2,to7lim5choa2
iâu-khòng-khì,遙控器,16,iâu-khòng-khì,iau5khong3khi3,iau5khong3khi3
iâu-khòng-ki,遙控機,16,iâu-khòng-ki,iau5khong3ki,iau5khong3ki
liù-kng-kng,遛光光,16,liù-kng-kng,liu3kngkng,liu3kngkng
liù-tshuì-am,遛喙罨,16,liù-chhùi-am,liu3tshui3am,liu3chhui3am
liù-tshuì-tà,遛喙罩,16,liù-chhùi-tà,liu3tshui3ta3,liu3chhui3ta3
tsia-ná-huat,遮挪法,16,chia-ná-hoat,tsiana2huat,chiana2hoat
tsua--ê,遮的,16,choa--ê,tsuae5,choae5
tsiah-kiann-thiànn,遮驚疼,16,chiah-kiaⁿ-thiàⁿ,tsiahkiannthiann3,chiahkiannthiann3
suán-tâu-khì,選台器,16,soán-tâu-khì,suan2tau5khi3,soan2tau5khi3
suán-ti̍k-khuân,選擇權,16,soán-te̍k-khoân,suan2tik8khuan5,soan2tek8khoan5
uî-thuân-tsí,遺傳子,16,ûi-thoân-chí,ui5thuan5tsi2,ui5thoan5chi2
uî-thuân-tsú,遺傳子,16,ûi-thoân-chú,ui5thuan5tsu2,ui5thoan5chu2
liâu-lîng-síng,遼寧省,16,liâu-lêng-séng,liau5ling5sing2,liau5leng5seng2
pinn-á-lâng,邊仔人,16,piⁿ-á-lâng,pinna2lang5,pinna2lang5
pinn-á-mn̂g,邊仔門,16,piⁿ-á-mn̂g,pinna2mng5,pinna2mng5
ná-lâi-ná,那來那,16,ná-lâi-ná,na2lai5na2,na2lai5na2
na-má-siah,那瑪夏,16,na-má-siah,nama2siah,nama2siah
khu-bóng-sià,邱罔舍,16,khu-bóng-sià,khubong2sia3,khubong2sia3
khu-hián-tì,邱顯智,16,khu-hián-tì,khuhian2ti3,khuhian2ti3
hiok-íng-hô,郁永河,16,hiok-éng-hô,hioking2ho5,hiokeng2ho5
hok-liông-pin,郝龍斌,16,hok-liông-pin,hokliong5pin,hokliong5pin
kueh-ú-sin,郭雨新,16,koeh-ú-sin,kuehu2sin,koehu2sin
too-tshī-sông,都市倯,16,to͘-chhī-sông,tootshi7song5,toochhi7song5
tīng-lê-kun,鄧麗君,16,tēng-lê-kun,ting7le5kun,teng7le5kun
tēnn-khik-sóng,鄭克塽,16,tēⁿ-khek-sóng,tenn7khiksong2,tenn7kheksong2
tēnn-khik-tsong,鄭克𡒉,16,tēⁿ-khek-chong,tenn7khiktsong,tenn7khekchong
tēⁿ-lâm-iông,鄭南榕,16,tēⁿ-lâm-iông,teⁿ7lam5iong5,tenn7lam5iong5
tēnn-bûn-tshàn,鄭文燦,16,tēⁿ-bûn-chhàn,tenn7bun5tshan3,tenn7bun5chhan3
tīnn-iōng-sik,鄭用錫,16,tīⁿ-iōng-sek,tinn7iong7sik,tinn7iong7sek
lîn-tsiap-khu,鄰接區,16,lîn-chiap-khu,lin5tsiapkhu,lin5chiapkhu
kànn-bó-khún,酵母菌,16,kàⁿ-bó-khún,kann3bo2khun2,kann3bo2khun2
khok-tsik-la̍h,酷燭獵,16,khok-chek-la̍h,khoktsiklah8,khokcheklah8
sng-huà-bu̍t,酸化物,16,sng-hòa-bu̍t,snghua3but8,snghoa3but8
sng-ling-ko,酸奶膏,16,sng-leng-ko,snglingko,snglengko
sng-ne-ko,酸奶膏,16,sng-ne-ko,sngneko,sngneko
sng-ni-ko,酸奶膏,16,sng-ni-ko,sngniko,sngniko
sng-gû-ling,酸牛奶,16,sng-gû-leng,snggu5ling,snggu5leng
sng-kiù-kiù,酸糾糾,16,sng-kiù-kiù,sngkiu3kiu3,sngkiu3kiu3
sng-sòo-pân,酸素瓶,16,sng-sò͘-pân,sngsoo3pan5,sngsoo3pan5
sng-sòo-kan,酸素矸,16,sng-sò͘-kan,sngsoo3kan,sngsoo3kan
suan-sòo-tà,酸素罩,16,soan-sò͘-tà,suansoo3ta3,soansoo3ta3
sng-hiam-kenn,酸薟羹,16,sng-hiam-keⁿ,snghiamkenn,snghiamkenn
sng-hiam-kinn,酸薟羹,16,sng-hiam-kiⁿ,snghiamkinn,snghiamkinn
sng-kè-kó,酸計果,16,sng-kè-kó,sngke3ko2,sngke3ko2
sng-loa̍h-thng,酸辣湯,16,sng-loa̍h-thng,sngloah8thng,sngloah8thng
i-ha̍k-huē,醫學會,16,i-ha̍k-hōe,ihak8hue7,ihak8hoe7
tāng-kang-gia̍p,重工業,16,tāng-kang-gia̍p,tang7kanggiap8,tang7kanggiap8
tāng-kám-mōo,重感冒,16,tāng-kám-mō͘,tang7kam2moo7,tang7kam2moo7
tāng-khi-pîng,重敧爿,16,tāng-khi-pêng,tang7khiping5,tang7khipeng5
tîng-tsi̍h-kuài,重舌怪,16,têng-chi̍h-koài,ting5tsih8kuai3,teng5chih8koai3
tāng-khin-thâu,重輕頭,16,tāng-khin-thâu,tang7khinthau5,tang7khinthau5
tiông-iâng-tseh,重陽節,16,tiông-iâng-cheh,tiong5iang5tseh,tiong5iang5cheh
tîng-îng-tseh,重陽節,16,têng-êng-cheh,ting5ing5tseh,teng5eng5cheh
tāng-thâu-khin,重頭輕,16,tāng-thâu-khin,tang7thau5khin,tang7thau5khin
iá-kiû-tiûnn,野球場,16,iá-kiû-tiûⁿ,ia2kiu5tiunn5,ia2kiu5tiunn5
liāng-kî-iak,量其約,16,liāng-kî-iak,liang7ki5iak,liang7ki5iak
liāng-tāi-siáu,量大小,16,liāng-tāi-siáu,liang7tai7siau2,liang7tai7siau2
liōng-tāi-siáu,量大小,16,liōng-tāi-siáu,liong7tai7siau2,liong7tai7siau2
liōng-tsú-tsénn,量子井,16,liōng-chú-chéⁿ,liong7tsu2tsenn2,liong7chu2chenn2
liōng-tsú-tsínn,量子井,16,liōng-chú-chíⁿ,liong7tsu2tsinn2,liong7chu2chinn2
niû-hueh-ap,量血壓,16,niû-hoeh-ap,niu5huehap,niu5hoehap
niû-huih-ap,量血壓,16,niû-huih-ap,niu5huihap,niu5huihap
niû-kak-tshioh,量角尺,16,niû-kak-chhioh,niu5kaktshioh,niu5kakchhioh
niû-thé-un,量體溫,16,niû-thé-un,niu5the2un,niu5the2un
kim-guân-pó,金元寶,16,kim-goân-pó,kimguan5po2,kimgoan5po2
kim-pó-lê,金寶螺,16,kim-pó-lê,kimpo2le5,kimpo2le5
kim-tsìng-un,金正恩,16,kim-chèng-un,kimtsing3un,kimcheng3un
kim-hông-suāinn,金煌檨,16,kim-hông-soāiⁿ,kimhong5suainn7,kimhong5soainn7
kim-gû-tsō,金牛座,16,kim-gû-chō,kimgu5tso7,kimgu5cho7
kim-khoo-phang,金箍蜂,16,kim-kho͘-phang,kimkhoophang,kimkhoophang
kim-po̍h-á,金箔仔,16,kim-po̍h-á,kimpoh8a2,kimpoh8a2
kim-kim-siòng,金金相,16,kim-kim-siòng,kimkimsiong3,kimkimsiong3
kim-kim-khuànn,金金看,16,kim-kim-khòaⁿ,kimkimkhuann3,kimkimkhoann3
kim-tsînn-á,金錢仔,16,kim-chîⁿ-á,kimtsinn5a2,kimchinn5a2
kim-siám-siám,金閃閃,16,kim-siám-siám,kimsiam2siam2,kimsiam2siam2
kim-hî-ông,金魚王,16,kim-hî-ông,kimhi5ong5,kimhi5ong5
ting-á-bé,釘仔馬,16,teng-á-bé,tinga2be2,tenga2be2
tìng-koo-ki,釘孤枝,16,tèng-ko͘-ki,ting3kooki,teng3kooki
ting-sī-ting,釘是釘,16,teng-sī-teng,tingsi7ting,tengsi7teng
tìng-su-ki,釘書機,16,tèng-su-ki,ting3suki,teng3suki
tìng-bôo-pang,釘模枋,16,tèng-bô͘-pang,ting3boo5pang,teng3boo5pang
tìng-tsuá-ki,釘紙機,16,tèng-chóa-ki,ting3tsua2ki,teng3choa2ki
tiò-hî-á,釣魚仔,16,tiò-hî-á,tio3hi5a2,tio3hi5a2
tiò-hû-á,釣魚仔,16,tiò-hû-á,tio3hu5a2,tio3hu5a2
tiò-hî-bûn,釣魚文,16,tiò-hî-bûn,tio3hi5bun5,tio3hi5bun5
tūn-tshī-huè,鈍市貨,16,tūn-chhī-hòe,tun7tshi7hue3,tun7chhi7hoe3
tūn-tshī-hè,鈍市貨,16,tūn-chhī-hè,tun7tshi7he3,tun7chhi7he3
liú-á-phàn,鈕仔襻,16,liú-á-phàn,liu2a2phan3,liu2a2phan3
lîng-tsî-tiâu,鈴薯條,16,lêng-chî-tiâu,ling5tsi5tiau5,leng5chi5tiau5
báu-sī-báu,鉚是鉚,16,báu-sī-báu,bau2si7bau2,bau2si7bau2
iân-pit-á,鉛筆仔,16,iân-pit-á,ian5pita2,ian5pita2
iân-pit-iân,鉛筆鉛,16,iân-pit-iân,ian5pitian5,ian5pitian5
ka-to-tsián,鉸刀剪,16,ka-to-chián,katotsian2,katochian2
ka-to-thâng,鉸刀蟲,16,ka-to-thâng,katothang5,katothang5
ka-tsián-ku,鉸剪龜,16,ka-chián-ku,katsian2ku,kachian2ku
ka-tsíng-kah,鉸指甲,16,ka-chéng-kah,katsing2kah,kacheng2kah
ka-thâu-mn̂g,鉸頭毛,16,ka-thâu-mn̂g,kathau5mng5,kathau5mng5
ka-thâu-moo,鉸頭毛,16,ka-thâu-mo͘,kathau5moo,kathau5moo
ka-thâu-tsang,鉸頭鬃,16,ka-thâu-chang,kathau5tsang,kathau5chang
gîn-á-kak,銀仔角,16,gîn-á-kak,gin5a2kak,gin5a2kak
gîn-kak-á,銀角仔,16,gîn-kak-á,gin5kaka2,gin5kaka2
tshìng-tsí-bōo,銃子幕,16,chhèng-chí-bō͘,tshing3tsi2boo7,chheng3chi2boo7
