hanzi,tl
盜壘失敗,tō-luí sit-pāi
盜壘成功率,tō-luí sîng-kong-lu̍t
守方放予走,siú-hong pàng-hōo-tsáu
保送率,pó-sàng-lu̍t
每九局四䆀球,muí-káu-kiok sì-bái-kiû
面對打席數,bīn-tuì tánn-sik-sòo
捕手防禦率,póo-tshiú hông-gū-lu̍t
自責分率,tsū-tsik-hun-lu̍t
防禦率,hông-gū-lu̍t
標準化自責分率,piau-tsún-huà tsū-tsik-hun-lu̍t
標準化防禦率,piau-tsún-huà hông-gū-lu̍t
獨立自責分率,to̍k-li̍p tsū-tsik-hun-lu̍t
獨立防禦率,to̍k-li̍p hông-gū-lu̍t
出賽數,tshut-sài-sòo
出場數,tshut-tiûnn-sòo
完成比賽次數,uân-sîng pí-sài tshù-sòo
製造雙殺打,tsè-tsō siang-sat-tánn
雙殺機會,siang-sat ki-huē
後援出賽,āu-uān tshut-sài
先發出賽數,sian-huat tshut-sài-sòo
被安打,pī an-tánn
每九局被安打數,muí káu-kiok pī an-tánn-sòo
被全壘打,pī tsuân-luí-tánn
每九局被全壘打數,muí káu-kio̍k pī tsuân-luí-tánn-sòo
平均先發局數,pîng-kin sian-huat kio̍k-sòo
平均先發局數,pîng-kun sian-huat kio̍k-sòo
繼承走者,kè-sîng tsáu-tsiá
繼承失分,kè-sîng sit-hun
sa̋n-sín保送比,sa̋n-sín pó-sàng-pí
敗投,pāi-tâu
殘壘率,tsân-luí-lu̍t
被打擊率,pī tánn-kik-lu̍t
投球數-好球數,tâu-kiû-sòo-hó-kiû-sòo
投球數,tâu-kiû-sòo
失分率,sit-hun-lu̍t
救援機會,kiù-uān ki-huē
勝投,sìng-tâu
救援勝 + 救援數,kiù-uān-sìng + kiù-uān-sòo
揮空率,hui-khong-lu̍t
每局被上壘率,muí kio̍k pī tsiūnn-luí-lu̍t
兩好球sa̋n-sín率,nn̄g hó-kiû sa̋n-sín-lu̍t
hí-tooh,hí-tooh
盜本壘,tō-pún-luí
