tl,hanzi,frequency,poj
làng-hōo-phāng,làng雨縫,16,làng-hō͘-phāng
lám-kioh-siàu,lám腳數,16,lám-kioh-siàu
lám-sin-miā,lám身命,16,lám-sin-miā
láng--lâi,láng來,16,láng--lâi
láng-thâu-ê,láng頭的,16,láng-thâu-ê
lân-kam-tsià,lân甘蔗,16,lân-kam-chià
lân-tsià-ha̍h,lân蔗ha̍h,16,lân-chià-ha̍h
lé--lâng,lé人,16,lé--lâng
lé-kah-khu̍t,lé佮khu̍t,16,lé-kah-khu̍t
lé-kah-thé,lé佮體,16,lé-kah-thé
lì-lè-kiò,lì-lè叫,16,lì-lè-kiò
lìm-tsi̍t-ē,lìm一下,16,lìm-chi̍t-ē
lìm-tsi̍t-tshénn,lìm一醒,16,lìm-chi̍t-chhéⁿ
lì--phuà,lì破,16,lì--phòa
lì-phuà-bīn,lì破面,16,lì-phòa-bīn
lì-bīn-phuê,lì面皮,16,lì-bīn-phôe
lî-lî-á,lî-lî仔,16,lî-lî-á
lî-á-kah,lî-á-kah,16,lî-á-kah
lîng-hīnn-á,lîng耳仔,16,lêng-hīⁿ-á
lòng-lòng-kiò,lòng-lòng叫,16,lòng-lòng-kiò
lòng-lòng-háu,lòng-lòng哮,16,lòng-lòng-háu
lòng--tio̍h,lòng著,16,lòng--tio̍h
lò-kha-báng,lò腳蚊,16,lò-kha-báng
lóng-ē-sái,lóng會使,16,lóng-ē-sái
lóng-tsóng-pau,lóng總包,16,lóng-chóng-pau
lù-phuà-phuê,lù破皮,16,lù-phòa-phôe
lù--tio̍h,lù著,16,lù--tio̍h
lâ-lûn-sio,lā-lûn燒,16,lâ-lûn-sio
lān-pha-tshang,lān-pha蔥,16,lān-pha-chhang
lān-pha-tē,lān-pha袋,16,lān-pha-tē
lān-hu̍t-á,lān核仔,16,lān-hu̍t-á
lān-tsiáu-mn̂g,lān鳥毛,16,lān-chiáu-mn̂g
lān-tsiáu-thâu,lān鳥頭,16,lān-chiáu-thâu
līng--khì,līng去,16,lēng--khì
lōo-lōo-hián,lōo-lōo幌,16,lō͘-lō͘-hián
moo-té-lù,moo-té-lù,16,mo͘-té-lù
mooh-piah-kuí,mooh壁鬼,16,mo͘h-piah-kúi
mài-tshap-i,mài-chhap伊,16,mài-chhap-i
mài-siàu-siūnn,mài數想,16,mài-siàu-siūⁿ
mài-thīn-i,mài滕伊,16,mài-thīn-i
m̄-tsiah-tio̍h,m̄-chiah著,16,m̄-chiah-tio̍h
m̄-ti̍h-miā,m̄-tih命,16,m̄-ti̍h-miā
m̄-tshit-phoh,m̄七粕,16,m̄-chhit-phoh
m̄-ta̍t-tit,m̄值得,16,m̄-ta̍t-tit
m̄-ta̍t-tsînn,m̄值錢,16,m̄-ta̍t-chîⁿ
m̄-bián-siūnn,m̄免想,16,m̄-bián-siūⁿ
m̄-bián-kóng,m̄免講,16,m̄-bián-kóng
m̄-hìnn-hainn,m̄哼哼,16,m̄-hìⁿ-haiⁿ
m̄-hó-sì,m̄好勢,16,m̄-hó-sì
m̄-hó-khuànn,m̄好看,16,m̄-hó-khòaⁿ
m̄-lím-khuànn,m̄忍看,16,m̄-lím-khòaⁿ
m̄-tsiânn-ting,m̄成丁,16,m̄-chiâⁿ-teng
m̄-tsiânn-lâng,m̄成人,16,m̄-chiâⁿ-lâng
m̄-tsiânn-tsâi,m̄成材,16,m̄-chiâⁿ-châi
m̄-tsiânn-iūnn,m̄成樣,16,m̄-chiâⁿ-iūⁿ
m̄-tsiânn-kuí,m̄成鬼,16,m̄-chiâⁿ-kúi
m̄-pàng-suah,m̄放煞,16,m̄-pàng-soah
m̄-kánn-tng,m̄敢當,16,m̄-káⁿ-tng
m̄-sī-lâng,m̄是人,16,m̄-sī-lâng
m̄-sī-sì,m̄是勢,16,m̄-sī-sì
m̄-sī-khuán,m̄是款,16,m̄-sī-khoán
m̄-sī-khang,m̄是空,16,m̄-sī-khang
m̄-tsai-iánn,m̄知影,16,m̄-chai-iáⁿ
m̄-tsai-tshénn,m̄知醒,16,m̄-chai-chhéⁿ
m̄-tio̍h-sì,m̄著勢,16,m̄-tio̍h-sì
m̄-kuè-sim,m̄過心,16,m̄-kòe-sim
m̄-hān-tiānn,m̄限定,16,m̄-hān-tiāⁿ
ng-ko̍k-ke,ng-ko̍k雞,16,ng-ko̍k-ke
ngiauh-tshuì-khí,ngiah-嘴齒,16,ngiauh-chhùi-khí
ngia̍uh-ngia̍uh-suan,ngia̍uh-ngia̍uh-soan,16,ngia̍uh-ngia̍uh-soan
ng-khoo-ke,ng呼雞,16,ng-kho͘-ke
nih-nih-bāng,nih-nih望,16,nih-nih-bāng
nih-nih-khuànn,nih-nih看,16,nih-nih-khòaⁿ
nuá-mī-hún,nuá麵粉,16,nóa-mī-hún
nê-báng-tà,nê-báng罩,16,nê-báng-tà
ua-sá-bih,oa-sá-bih,16,oa-sá-bih
oh-tshut-sì,oh出世,16,oh-chhut-sì
oh--tit,oh得,16,oh--tit
oh-tit-kóng,oh得講,16,oh-tit-kóng
oh-siang-tshú,oh相處,16,oh-siang-chhú
oh-koh-oh,oh閣oh,16,oh-koh-oh
onn-onn-khùn,onn-onn睏,16,oⁿ-oⁿ-khùn
oo-bá-sáng,oo-bá-sáng,16,o͘-bá-sáng
oo-jí-sáng,oo-jí-sáng,16,o͘-jí-sáng
oo-lín-gió,oo-lín-gió,16,o͘-lín-gió
oo-tóo-bái,oo-tóo-bài,16,o͘-tó͘-bái
pa-tsí-lù,pa-tsí-lù,16,pa-chí-lù
pa̍k-gue̍h-á,pa̍k月仔,16,pa̍k-goe̍h-á
pa̍k-tshân-hn̂g,pa̍k田園,16,pa̍k-chhân-hn̂g
peh-suann-hóo,peh山虎,16,peh-soaⁿ-hó͘
peh-khí-kha,peh起腳,16,peh-khí-kha
phah-pho̍k-á,phah-pho̍k仔,16,phah-pho̍k-á
phah-tú-ti̍t,phah-tú直,16,phah-tú-ti̍t
phah-sìn-hō,phah信號,16,phah-sìn-hō
phah-tē-ki,phah地基,16,phah-tē-ki
phah-siânn-hì,phah城戲,16,phah-siâⁿ-hì
phah-té-tì,phah底蒂,16,phah-té-tì
phah-pāng-kiû,phah棒球,16,phah-pāng-kiû
phah-sí-kat,phah死結,16,phah-sí-kat
phah-ua̍h-kat,phah活結,16,phah-oa̍h-kat
phah-oo-tshenn,phah烏青,16,phah-o͘-chheⁿ
phah-bô-gî,phah無疑,16,phah-bô-gî
phah-sio-lām,phah相濫,16,phah-sio-lām
phah-té-tsah,phah短扎,16,phah-té-chah
phah-té-kioh,phah短腳,16,phah-té-kioh
phah-soh-á,phah索仔,16,phah-soh-á
phah-phòng-bé,phah胖碼,16,phah-phòng-bé
phah--tio̍h,phah著,16,phah--tio̍h
phah-tio̍h-siong,phah著傷,16,phah-tio̍h-siong
phah-thong-thò,phah通套,16,phah-thong-thò
phah-siah-kang,phah錫工,16,phah-siah-kang
phah-thih-pô,phah鐵婆,16,phah-thih-pô
phah-tiān-pò,phah電報,16,phah-tiān-pò
phah-tiān-iánn,phah電影,16,phah-tiān-iáⁿ
phah-tiān-uē,phah電話,16,phah-tiān-ōe
phah-thâu-tsiân,phah頭前,16,phah-thâu-chiân
phiat-phiat-háu,phiat-phiat吼,16,phiat-phiat-háu
phiann-ki-kut,phin-枝骨,16,phiaⁿ-ki-kut
phiann-tiâu-bah,phin-條肉,16,phiaⁿ-tiâu-bah
phiânn-tò-tńg,phiânn倒轉,16,phiâⁿ-tò-tńg
phng-phng-háu,phng-phng吼,16,phng-phng-háu
phue-sènn-miā,phoe性命,16,phoe-sèⁿ-miā
phue-lāu-miā,phoe老命,16,phoe-lāu-miā
pho̍k-pho̍k-tiô,pho̍k-pho̍k-tio,16,pho̍k-pho̍k-tiô
phut-phut-tiô,phut-phut-tiô,16,phut-phut-tiô
phut-phut-thiàu,phut-phut跳,16,phut-phut-thiàu
phut-tshiū-ue,phut樹oe,16,phut-chhiū-oe
phuì-tshuì-nuā,phuì嘴瀾,16,phùi-chhùi-nōa
phuānn-lâng-kheh,phuānn人客,16,phōaⁿ-lâng-kheh
phànn-khak-lī,phànn殼字,16,phàⁿ-khak-lī
phòng-nah-kiànn,phòng-nah鏡,16,phòng-nah-kiàⁿ
phòng-phòng-tuā,phòng-phòng大,16,phòng-phòng-tōa
phú-phú-kng,phú殕光,16,phú-phú-kng
phú-hue-sik,phú灰色,16,phú-hoe-sek
phāinn-hîng-lí,phāinn行李,16,phāiⁿ-hêng-lí
phānn-tshit-á,phānn七仔,16,phāⁿ-chhit-á
phīng-ū-la̍t,phīng有力,16,phēng-ū-la̍t
phīng-khuànn-māi,phīng看覓,16,phēng-khòaⁿ-māi
phīng-sue-ōng,phīng衰旺,16,phēng-soe-ōng
phìng-ūn-khì,phīng運氣,16,phèng-ūn-khì
phū-phū-kún,phū-phū滾,16,phū-phū-kún
pian--tiâu,pian--tiâu,16,pian--tiâu
pih-tshiú-ńg,pih手ńg,16,pih-chhiú-ńg
pih-khòo-kha,pih褲腳,16,pih-khò͘-kha
pinn--tiâu,pinn--tiâu,16,piⁿ--tiâu
pinn-tshiú-bué,pinn手尾,16,piⁿ-chhiú-bóe
pinn-thih-bīn,pinn鐵面,16,piⁿ-thih-bīn
pinn-bīn-phuê,pinn面皮,16,piⁿ-bīn-phôe
pit--khì,pit去,16,pit--khì
piàng-piàng-háu,piàng-piàng吼,16,piàng-piàng-háu
piànn-khang-khang,piànn空空,16,piàⁿ-khang-khang
poo--khì,poo去,16,po͘--khì
puh-puì-á,puh疿仔,16,puh-pùi-á
puh-lia̍p-á,puh粒仔,16,puh-lia̍p-á
pìn-piàng-háu,pìn-piàng吼,16,pìn-piàng-háu
píng-tò-tńg,píng倒轉,16,péng-tò-tńg
píng-jī-tián,píng字典,16,péng-jī-tián
píng-káu-á,píng狗仔,16,péng-káu-á
pín-á-kut,pín仔骨,16,pín-á-kut
pûn-hōo-sit,pûn互熄,16,pûn-hō͘-sit
pûn-tshue-ê,pûn吹的,16,pûn-chhoe-ê
pûn-pi-á,pûn啡仔,16,pûn-pi-á
pûn-la-pa,pûn喇叭,16,pûn-la-pa
pûn-ke-kui,pûn雞kui,16,pûn-ke-kui
pûn-hong-kiû,pûn風球,16,pûn-hong-kiû
pû-thôo-tāu,pû土豆,16,pû-thô͘-tāu
pōng--tio̍h,pōng著,16,pōng--tio̍h
sa-bí-suh,sa-bí-suh,16,sa-bí-suh
sa-m̄-tio̍h,sa-m̄著,16,sa-m̄-tio̍h
sa-sí-mih,sa-sí-mih,16,sa-sí-mih
sak-tsò-tui,sak做堆,16,sak-chò-tui
sak-pua̍h-tó,sak跋倒,16,sak-poa̍h-tó
sannh-sannh-háu,sannh-sannh吼,16,saⁿh-saⁿh-háu
sannh-ām-kún,sannh頷管,16,saⁿh-ām-kún
sann-tsioh-mn̄g,sann借問,16,saⁿ-chioh-mn̄g
sa̍h-mī-tsuí,sa̍h麵水,16,sa̍h-mī-chúi
sa-bô-tio̍h,sa無著,16,sa-bô-tio̍h
sa-tio̍h-tsáng,sa著總,16,sa-tio̍h-cháng
se̍h-tan-kǹg,se̍h單槓,16,se̍h-tan-kǹg
se̍h-khuân-á,se̍h圈仔,16,se̍h-khoân-á
se̍h-tē-kiû,se̍h地球,16,se̍h-tē-kiû
se̍h-lîng-long,se̍h玲啷,16,se̍h-lêng-long
se̍h-khoo-lìn,se̍h箍輾,16,se̍h-kho͘-lìn
se̍h-lê-thui,se̍h螺梯,16,se̍h-lê-thui
se̍h-lê-tsuí,se̍h螺水,16,se̍h-lê-chúi
si-si-tshuah,si-si-chhoah,16,si-si-chhoah
siâm-tiâu-tiâu,siâm-tiâu-tiâu,16,siâm-tiâu-tiâu
siâm-thâu-mn̂g,siâm頭毛,16,siâm-thâu-mn̂g
siâm-thâu-tsang,siâm頭鬃,16,siâm-thâu-chang
siâm-ām-kún,siâm頷管,16,siâm-ām-kún
siânn--lâng,siânn人,16,siâⁿ--lâng
siān-tuh-tuh,siān-tuh-tuh,16,siān-tuh-tuh
suān-tuh-tuh,siān-tuh-tuh,16,soān-tuh-tuh
siān-tuh-tuh,siān嘟嘟,16,siān-tuh-tuh
siān-tauh-tauh,siān篤篤,16,siān-tauh-tauh
siān-lak-lak,siān落落,16,siān-lak-lak
su-tó-pù,su-tó-pù,16,su-tó-pù
suà-tshuì-bué,suà嘴尾,16,sòa-chhùi-bóe
suí-tsa-póo,suí查某,16,súi-cha-pó͘
sìm-bué-āu,sìm尾後,16,sìm-bóe-āu
sô-sô-ā,sô-sô也,16,sô-sô-ā
sô-sô-á,sô-sô仔,16,sô-sô-á
tann-hó-à,tann好啊,16,taⁿ-hó-à
ta-ke-kuann,ta家官,16,ta-ke-koaⁿ
teh-lián-pó,teh-lián寶,16,teh-lián-pó
teh-tē-kim,teh地金,16,teh-tē-kim
teh-bōng-tsuá,teh墓紙,16,teh-bōng-chóa
teh-hāi-khi,teh壞去,16,teh-hāi-khi
teh-sí-lâng,teh死人,16,teh-sí-lâng
teh-bô-îng,teh無閒,16,teh-bô-êng
teh-tê-puânn,teh茶盤,16,teh-tê-pôaⁿ
teh-tê-au,teh茶／,16,teh-tê-au
teh--tio̍h,teh著,16,teh--tio̍h
thak-tshuì-khí,thak嘴齒,16,thak-chhùi-khí
thak-sǹg-puânn,thak算盤,16,thak-sǹg-pôaⁿ
that--tiâu,that--tiâu,16,that--tiâu
that-that-tīnn,that-that滇,16,that-that-tīⁿ
that-tó-ke,that倒街,16,that-tó-ke
that-tshuì-khang,that嘴空,16,that-chhùi-khang
the̍h--tio̍h,the̍h著,16,the̍h--tio̍h
thiām-lo̍h-hái,thiām落海,16,thiām-lo̍h-hái
thi̍h-thi̍h-kiò,thi̍h-thi̍h叫,16,thi̍h-thi̍h-kiò
thuah--khui,thoah開,16,thoah--khui
thoo-kè-sòo,thoo-kè-sòo,16,tho͘-kè-sò͘
thuh-tshuì-khí,thuh嘴齒,16,thuh-chhùi-khí
thuh-thôo-ki,thuh土機,16,thuh-thô͘-ki
thuh-thôo-kha,thuh土腳,16,thuh-thô͘-kha
thuh-kuái-á,thuh拐仔,16,thuh-koái-á
thàng-sim-kóng,thàng心講,16,thàng-sim-kóng
thán-khiā-pínn,thán-khiā扁,16,thán-khiā-píⁿ
thán-khi-tó,thán敧倒,16,thán-khi-tó
thán-khi-khùn,thán敧睏,16,thán-khi-khùn
thán-khi-sin,thán敧身,16,thán-khi-sin
thán-tshiâ-sin,thán斜身,16,thán-chhiâ-sin
thán-khi-siû,thán欹泅,16,thán-khi-siû
tháu-bē-khui,tháu-bē開,16,tháu-bē-khui
thâi-phuà-phuê,thâi破皮,16,thâi-phòa-phôe
thí-khue-sìnn,thí葵扇,16,thí-khoe-sìⁿ
thí-hōo-suànn,thí雨傘,16,thí-hō͘-sòaⁿ
thôo-má-toh,thôo-má-toh,16,thô͘-má-toh
thāu-thâng-io̍h,thāu蟲藥,16,thāu-thâng-io̍h
thīnn-liú-á,thīnn紐仔,16,thīⁿ-liú-á
thūn-bē-tīnn,thūn-bē-tīnn,16,thūn-bē-tīⁿ
thūn-tshuì-khí,thūn嘴齒,16,thūn-chhùi-khí
thūn-tē-ki,thūn地基,16,thūn-tē-ki
tiann-lo̍h-tsuí,tiann落水,16,tiaⁿ-lo̍h-chúi
tiap-á-kú,tiap仔久,16,tiap-á-kú
tih-beh-sí,tih-beh死,16,tih-beh-sí
tiàm--leh,tiàm--leh,16,tiàm--leh
tiàm-ba̍t-ba̍t,tiàm密密,16,tiàm-ba̍t-ba̍t
tiâu--tiâu,tiâu--tiâu,16,tiâu--tiâu
tong-tong-tsia̍h,tong-tong食,16,tong-tong-chia̍h
tsa̍p-tsa̍p-liām,tsa̍p-tsa̍p唸,16,cha̍p-cha̍p-liām
tshiâu-kè-siàu,tshiâu價數,16,chhiâu-kè-siàu
tshiâu-tín-tāng,tshiâu振動,16,chhiâu-tín-tāng
tshiâu-sî-tsing,tshiâu時鐘,16,chhiâu-sî-cheng
tshiâu-sî-kan,tshiâu時間,16,chhiâu-sî-kan
tshi̍h-uá-lâi,tshi̍h倚來,16,chhi̍h-óa-lâi
tshi̍h-siang-kho,tshi̍h雙科,16,chhi̍h-siang-kho
tshi̍h-tiān-lîng,tshi̍h電鈴,16,chhi̍h-tiān-lêng
tshuân-kè-tsng,tshuân嫁妝,16,chhoân-kè-chng
tshuā-gín-á,tshuā囡仔,16,chhōa-gín-á
tshuā-jiō-bāng,tshuā尿夢,16,chhōa-jiō-bāng
tshuā-jiō-pô,tshuā尿婆,16,chhōa-jiō-pô
tshuā-lōo-ke,tshuā路雞,16,chhōa-lō͘-ke
tshuā-thâu-ê,tshuā頭個,16,chhōa-thâu-ê
tshuē--tio̍h,tshuē著,16,chhōe--tio̍h
tshâm-tshâm-lâu,tshâm-tshâm流,16,chhâm-chhâm-lâu
tshìng-phu̍t-phu̍t,tshìng-phu̍t-phu̍t,16,chhèng-phu̍t-phu̍t
tshìng--tio̍h,tshìng著,16,chhèng--tio̍h
tshìng-phīnn-khang,tshìng鼻空,16,chhèng-phīⁿ-khang
tshā-tshā-tsông,tshā-tshā-tsông,16,chhā-chhā-chông
tshā-tshā-kún,tshā-tshā滾,16,chhā-chhā-kún
tshāi-àm-to̍k,tshāi暗毒,16,chhāi-àm-to̍k
tshāi-pháinn-sim,tshāi歹心,16,chhāi-pháiⁿ-sim
tshāi-phuà-nuā,tshāi破爛,16,chhāi-phòa-nōa
tshē-jîn-bīng,tshē人命,16,chhē-jîn-bēng
tsiâu-tsiâu-tsê,tsiâu-tsiâu齊,16,chiâu-chiâu-chê
tsìnn-ah-á,tsìnn鴨仔,16,chìⁿ-ah-á
tsínn-â-kiánn,tsínn仔囝,16,chíⁿ-â-kiáⁿ
tsínn-tsiáu-á,tsínn鳥仔,16,chíⁿ-chiáu-á
tsông-âng-ting,tsông紅燈,16,chông-âng-teng
tsông-tsînn-khang,tsông錢空,16,chông-chîⁿ-khang
tsē-tio̍h-iânn,tsē著贏,16,chē-tio̍h-iâⁿ
tsē-thâu-tshuì,tsē頭嘴,16,chē-thâu-chhùi
tsńg-kah-sim,tsńg甲心,16,chńg-kah-sim
tsńg-kah-iû,tsńg甲油,16,chńg-kah-iû
tsńg-thâu-á,tsńg頭仔,16,chńg-thâu-á
tsūn-tshuì-phué,tsūn嘴phué,16,chūn-chhùi-phóe
tsū-toh-kin,tsū桌巾,16,chū-toh-kin
tsǹg-káu-khang,tsǹg狗空,16,chǹg-káu-khang
tsǹg-khang-phāng,tsǹg空縫,16,chǹg-khang-phāng
ta̍uh-ta̍uh-lâi,tua̍h-ta̍uh來,16,tau̍h-tau̍h-lâi
tuh-ka-tsuē,tuh-ka-tsuē,16,tuh-ka-chōe
tuh-tuh-siūnn,tuh-tuh想,16,tuh-tuh-siūⁿ
tuh-bîn-tuh,tuh眠tuh,16,tuh-bîn-tuh
tuè-bē-tio̍h,tuè-bē著,16,tòe-bē-tio̍h
tuè-kha-jiah,tuè-kha跡,16,tòe-kha-jiah
tuè-lâng-tsáu,tuè人走,16,tòe-lâng-cháu
tuè-tshuì-bué,tuè嘴尾,16,tòe-chhùi-bóe
tuè-bué-tsiū,tuè尾就,16,tòe-bóe-chiū
tuè-bué-āu,tuè尾後,16,tòe-bóe-āu
tuè-āu-bīn,tuè後面,16,tòe-āu-bīn
tuè-huē-á,tuè會仔,16,tòe-hōe-á
tuè--tio̍h,tuè著,16,tòe--tio̍h
tu̍h-tu̍h-kiò,tu̍h-tu̍h叫,16,tu̍h-tu̍h-kiò
tu--khì,tu去,16,tu--khì
tu-thôo-ki,tu土機,16,tu-thô͘-ki
tu-thâu-hong,tu頭風,16,tu-thâu-hong
tu-ko-ki,tu高機,16,tu-ko-ki
tàn-hiat-kak,tàn-hiat-kak,16,tàn-hiat-kak
tàn-hiat-tiāu,tàn-hiat-tiau,16,tàn-hiat-tiāu
tàn-hiat-tiu,tàn-hiat丟,16,tàn-hiat-tiu
tàng-ba̍k-bué,tàng目尾,16,tàng-ba̍k-bóe
tâm-tsiuh-tsiuh,tâm-chiuh-chiuh,16,tâm-chiuh-chiuh
tè-kha-āu,tè-kha後,16,tè-kha-āu
tè-lâng-iūnn,tè人樣,16,tè-lâng-iūⁿ
tè-tshuì-bué,tè嘴尾,16,tè-chhùi-bóe
tè-ē-tio̍h,tè會著,16,tè-ē-tio̍h
tè-lâu-tsuí,tè流水,16,tè-lâu-chúi
tè-tsìng-lâng,tè眾人,16,tè-chèng-lâng
tè--tio̍h,tè著,16,tè--tio̍h
tìm-tsio̍h-thâu,tìm石頭,16,tìm-chio̍h-thâu
tìnn-ku̍t-khe,tìnn滑稽,16,tìⁿ-ku̍t-khe
tìnn-sip-sip,tìnn濕濕,16,tìⁿ-sip-sip
tìnn-tshiò-khe,tìnn笑科,16,tìⁿ-chhiò-khe
tìnn-tshiò-bīn,tìnn笑面,16,tìⁿ-chhiò-bīn
tòo--tio̍h,tòo著,16,tò͘--tio̍h
tù-bē-tiâu,tù-bē-tiâu,16,tù-bē-tiâu
tù-ē-tiâu,tù會tiâu,16,tù-ē-tiâu
tù-bô-kú,tù無久,16,tù-bô-kú
tú--leh,tú--leh,16,tú--leh
tú--tiâu,tú--tiâu,16,tú--tiâu
tú-bē-tio̍h,tú-bē著,16,tú-bē-tio̍h
tú-tú-hó,tú-tú好,16,tú-tú-hó
tú-tú-ū,tú-tú有,16,tú-tú-ū
tú--lâng,tú人,16,tú--lâng
tú-á-tsiah,tú仔chiah,16,tú-á-chiah
tú-á-hó,tú仔好,16,tú-á-hó
tú-kang-tsînn,tú工錢,16,tú-kang-chîⁿ
tú-sî-tsūn,tú時陣,16,tú-sî-chūn
tú--tio̍h,tú著,16,tú--tio̍h
tú-tshin-tshiūnn,tú親像,16,tú-chhin-chhiūⁿ
tēnn--leh,tēnn--leh,16,tēⁿ--leh
tīm-io̍h-á,tīm藥仔,16,tīm-io̍h-á
tīn-tōng-hìnn,tīn-tōng-hìnn,16,tīn-tōng-hìⁿ
tīng-kho̍k-kho̍k,tīng涸涸,16,tēng-kho̍k-kho̍k
tīnn-that-that,tīnn-that-that,16,tīⁿ-that-that
tīnn-muá-muá,tīnn滿滿,16,tīⁿ-móa-móa
tī-tshù-tíng,tī厝頂,16,tī-chhù-téng
tī-tah-uī,tī搭位,16,tī-tah-ūi
tī-tang-sî,tī當時,16,tī-tang-sî
tōng-bô-lōo,tōng無路,16,tōng-bô-lō͘
tōo-kuâi-á,tōo-kuâi仔,16,tō͘-koâi-á
uainnh--tio̍h,uainnh著,16,oaiⁿh--tio̍h
un-un-á,un-un仔,16,un-un-á
uái-á-soh,uái仔索,16,oái-á-soh
u̍t-nn̄g-jī,u̍t兩字,16,u̍t-nn̄g-jī
u̍t-tio̍h-tshat,u̍t著漆,16,u̍t-tio̍h-chhat
àu-hiú-hiú,àu-hiú-hiú,16,àu-hiú-hiú
àu-tū-tū,àu-tū-tū,16,àu-tū-tū
àu-kóo-tshia,àu古車,16,àu-kó͘-chhia
àu-sái-bīn,àu屎面,16,àu-sái-bīn
àu-kha-siàu,àu腳數,16,àu-kha-siàu
àu-kioh-siàu,àu腳數,16,àu-kioh-siàu
àu-lông-lông,àu膿膿,16,àu-lông-lông
ám-thong-thong,ám-thong-thong,16,ám-thong-thong
ám-thng-sái,ám湯屎,16,ám-thng-sái
ám-muâi-á,ám糜仔,16,ám-moâi-á
ám-muâi-hue,ám糜花,16,ám-moâi-hoe
ám-phīnn-ko,ám鼻哥,16,ám-phīⁿ-ko
ánn-kui-pîng,ánn規旁,16,áⁿ-kui-pêng
ân-tauh-tauh,ân-tauh-tauh,16,ân-tauh-tauh
ân-tu-tu,ân-tu-tu,16,ân-tu-tu
ân-tòng-tòng,ân-tòng-tòng,16,ân-tòng-tòng
ân-tiu-tiu,ân丟丟,16,ân-tiu-tiu
ân-pik-pik,ân逼逼,16,ân-pek-pek
ê-hng-sî,ê昏時,16,ê-hng-sî
ê-hng-tǹg,ê昏頓,16,ê-hng-tǹg
ònn-ònn-jióng,ònn-ònn嚷,16,òⁿ-òⁿ-jióng
ònn-ònn-lióng,ònn-ònn嚷,16,òⁿ-òⁿ-lióng
ún-ku-kiô,ún痀橋,16,ún-ku-kiô
ā-khú-lih,ā-khú-lih,16,ā-khú-lih
ā-suah-sī,ā-soah是,16,ā-soah-sī
ā-suah-ū,ā-soah有,16,ā-soah-ū
ām-phōng-phōng,ām-phōng-phōng,16,ām-phōng-phōng
ī--lah,ī啦,16,ī--lah
tsi̍t-lia̍h-tn̂g,一lia̍h長,16,chi̍t-lia̍h-tn̂g
it-tiōng-hông,一丈紅,16,it-tiōng-hông
tsi̍t-ē-á,一下仔,16,chi̍t-ē-á
tsi̍t-ē-á,一下子,16,chi̍t-ē-á
tsi̍t-ē-tshiú,一下手,16,chi̍t-ē-chhiú
tsi̍t-sì-lâng,一世人,16,chi̍t-sì-lâng
it-tshuàn-hông,一串紅,16,it-chhoàn-hông
it-tan-hó,一丹好,16,it-tan-hó
it-kú-á,一久仔,16,it-kú-á
it-tó-tsuí,一倒水,16,it-tó-chúi
tsi̍t-thîng-á,一停仔,16,chi̍t-thêng-á
tsi̍t-nn̄g-kang,一兩工,16,chi̍t-nn̄g-kang
tsi̍t-nn̄g-ji̍t,一兩日,16,chi̍t-nn̄g-ji̍t
tsi̍t-puànn-kang,一半工,16,chi̍t-pòaⁿ-kang
tsi̍t-puànn-ji̍t,一半日,16,chi̍t-pòaⁿ-ji̍t
tsi̍t-tshuì-khuì,一嘴氣,16,chi̍t-chhùi-khùi
tsi̍t-sì-kè,一四界,16,chi̍t-sì-kè
tsi̍t-pû-jiō,一垺尿,16,chi̍t-pû-jiō
it-jī-pênn,一字平,16,it-jī-pêⁿ
tsi̍t-ke-kháu,一家口,16,chi̍t-ke-kháu
tsi̍t-kuá-á,一寡仔,16,chi̍t-kóa-á
tsi̍t-tshǹg-á,一寸仔,16,chi̍t-chhǹg-á
tsi̍t-tuì-sî,一對時,16,chi̍t-tùi-sî
tsi̍t-sut-á,一屑仔,16,chi̍t-sut-á
tsi̍t-phí-á,一庀仔,16,chi̍t-phí-á
it-tó-it,一度一,16,it-tó-it
it-tó-hó,一度好,16,it-tó-hó
tsi̍t-sóo-tsāi,一所在,16,chi̍t-só͘-chāi
it-pá-tsua,一把抓,16,it-pá-choa
it-sóo-khong,一掃空,16,it-só͘-khong
tsi̍t-la̍k-bí,一搦米,16,chi̍t-la̍k-bí
tsi̍t-tshok-á,一撮仔,16,chi̍t-chhok-á
tsi̍t-hong-bīn,一方面,16,chi̍t-hong-bīn
tsi̍t-sî-á,一時仔,16,chi̍t-sî-á
tsi̍t-poo-kú,一晡久,16,chi̍t-po͘-kú
tsi̍t-mê-ji̍t,一暝日,16,chi̍t-mê-ji̍t
tsi̍t-tsām-á,一暫仔,16,chi̍t-chām-á
it--gue̍h,一月,16,it--goe̍h
tsi̍t-gue̍h-guā,一月外,16,chi̍t-goe̍h-gōa
tsi̍t-gue̍h-thóng,一月捅,16,chi̍t-goe̍h-thóng
it-ki-hue,一枝花,16,it-ki-hoe
it-ki-hiong,一枝香,16,it-ki-hiong
it-ki-hiunn,一枝香,16,it-ki-hiuⁿ
tsi̍t-ki-hiunn,一枝香,16,chi̍t-ki-hiuⁿ
it-tiâu-kin,一條根,16,it-tiâu-kin
tsi̍t-tsâng-hiunn,一欉香,16,chi̍t-châng-hiuⁿ
tsi̍t-pōo-tshú,一步取,16,chi̍t-pō͘-chhú
it-liû-suí,一流水,16,it-liû-súi
tsi̍t-káng-hong,一港風,16,chi̍t-káng-hong
tsi̍t-tsù-hiunn,一炷香,16,chi̍t-chù-hiuⁿ
